Speaker,Arabic (AR)
Ushiromiya Rudolf,"""ﺑﺤﻘﻚ ﻳﺎ ﻛﻴﺮﻳﻲ، ﻓﻠﺘﻤﺘﻠﻚ ﺍﻟﻘﻠﻴﻞ ﻣﻦ ﺍﻟﺘﻌﺎﻃﻒ ﻋﻠﻰ ﺍﻟﻄﻔﻞ، ﻻ ﺭﻳﺐ ﺃﻧﻪ ﺳﻴﻤﺮ ﺑﺎﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﻟﻢ ﻭﺍﻟﻤﻌﺎﻧﺎﺓ.  ﺃﻧﺎ ﻣﻨﺪﻫﺶ ﻣﻤﺎ ﻭﺻﻞ ﺇﻟﻴﻪ ﺟﻮﺭﺝ-ﻛﻦ ﺣﺘﻰ ﺃﺻﺒﺢ ﻫﺬﺍ ﺍﻟﺸﺨﺺ ﺍﻟﺠﻴﺪ، ﺑﺎﻋﺘﺒﺎﺭﻩ ﻗﺪ ﺗﺮﺑﻰ ﺗﺤﺖ ﻳﺪﻱ ﻫﺬﻩ ﺍﻷﺧﺖ ﺍﻟﺸﺮﻳﺮﺓ."""
Ushiromiya Rudolf,"""ﻳﺎﻟﻪ ﻣﻦ ﻓﺘﻰ ﻣﺪﻫﺶ. ﺃﺭﺟﻮﻙ ﺷﺎﺭﻙ ﺑﻌﻀﺎ ﻣﻤﺎ ﻟﺪﻳﻚ ﻣﻊ ﺍﺑﻨﻲ ﺍﻟﻤﻨﻐﻠﻖ ﻓﻲ ﻳﻮﻡ ﻣﺎ، ﻣﺎ ﺭﺃﻳﻚ؟"""
Ushiromiya Kyrie,"""ﻻ ﻳﺘﻢ ﺍﻷﻣﺮ ﺑﺘﻠﻚ ﺍﻟﻄﺮﻳﻘﺔ. ﺇﻥ ﺍﻟﻔﻀﻞ ﻳﻌﻮﺩ ﻷﺧﺘﻲ ﺇﻳﻔﺎ ﻋﻠﻰ ﺗﺮﺑﻴﺘﻬﺎ ﺍﻟﺤﺴﻨﺔ ﻭﺍﻟﺘﻲ ﺑﺴﺒﺒﻬﺎ ﺃﺻﺒﺢ ﺟﻮﺭﺝ-ﻛﻦ ﻣﺎ ﻋﻠﻴﻪ ﺍﻵﻥ، ﻓﺘﻰ ﻣﺤﺘﺮﻡ ﻭﻟﻄﻴﻒ. ﺃﻟﻴﺲ ﻫﺬﺍ ﺻﺤﻴﺤﺎ ﻳﺎ ﺃﺧﺘﻲ؟"""
Ushiromiya Eva,"""ﺃﻭﻩ، ﺑﺤﻘﻚ. ﻫﺎﻫﺎﻫﺎ، ﻫﺬﺍ ﻣﺎ ﺗﻌﺘﻘﺪﻳﻨﻪ...؟ ﺍﺑﻨﻨﺎ ﺟﻮﺭﺝ ﻣﺎﺯﺍﻝ ﻟﺪﻳﻪ ﻃﺮﻳﻖ ﻃﻮﻳﻞ ﻟﻴﻘﻄﻌﻪ."""
Ushiromiya Eva,"""ﺁﻩ، ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، ﻛﻴﻒ ﺣﺎﻝ ﺍﺑﻨﺘﻚ ﺇﻧﺠﻲ ﺍﻟﺼﻐﻴﺮﺓ؟ ﻟﻘﺪ ﺳﻤﻌﺖ ﺃﻧﻬﺎ ﺗﺘﻘﻴﺄ؟"""
Ushiromiya Hideyoshi,"""ﺃﻭﻩ، ﻫﺬﺍ ﺻﺤﻴﺢ! ﻛﻨﺖ ﺃﻣﻞ ﺭﺅﻳﺔ ﻭﺟﻬﻬﺎ ﺑﻌﺪ ﻫﺬﻩ ﺍﻟﻤﺪﺓ ﺍﻟﻄﻮﻳﻠﺔ. ﻫﻞ ﻫﻲ ﻋﻠﻰ ﻣﺎ ﻳﺮﺍﻡ؟"""
Ushiromiya Kyrie,"""ﻓﻲ ﺍﻟﻐﺎﻟﺐ ﺗﺼﺎﺏ ﺑﺎﻟﺒﺮﺩ ﻋﻨﺪ ﺗﻐﻴﺮ ﺍﻟﻤﻮﺍﺳﻢ. ﺇﻧﻬﺎ ﻭﺍﻫﻴﺔ ﺟﺪﺍ.... ﺃﺭﺩﺕ ﺍﺣﻀﺎﺭﻫﺎ ﻣﻌﻲ ﺇﻟﻰ ﻫﻨﺎ، ﻟﻜﻦ ﻗﺮﺭﻧﺎ ﺃﻥ ﺗﻌﺘﻨﻲ ﺑﻬﺎ ﻋﺎﺋﻠﺘﻲ ﻫﺬﻩ ﺍﻟﻤﺮﺓ."""
Ushiromiya Eva,"""ﻫﺬﺍ ﻗﺮﺍﺭ ﺣﻜﻴﻢ. ﺟﻠﺒﻬﺎ ﺇﻟﻰ ﺫﻟﻚ ﺍﻟﻤﻨﺰﻝ ﺍﻟﺮﺋﻴﺴﻲ ﺍﻟﺴﺎﻡ ﻟﻦ ﻳﻨﻔﻌﻬﺎ ﻓﻲ ﺃﻱ ﺷﻲﺀ ﺟﻴﺪ. ﺻﺤﺔ ﺍﻟﻄﻔﻞ ﻫﻲ ﺃﻛﺜﺮ ﺃﻫﻤﻴﺔ ﻣﻦ ﺭﺍﺣﺔ ﺍﻟﻜﺒﺎﺭ، ﺃﻻ ﺗﻌﺘﻘﺪﻳﻦ ﺫﻟﻚ؟"""
Ushiromiya Hideyoshi,"""ﺃﻋﺮﻑ ﺑﻌﺾ ﺍﻷﺩﻭﻳﺔ ﺍﻟﺠﻴﺪﺓ ﺍﻟﺨﺎﺻﺔ ﺑﺎﻟﺘﻘﻴﺆ ﺃﺛﻨﺎﺀ ﻧﺰﻻﺕ ﺍﻟﺒﺮﺩ ﺍﻟﻤﺸﺎﺑﻪ ﻟﻬﺬﻩ! ﻋﻨﺪﻣﺎ ﻧﻌﻮﺩ ﻟﻠﻤﻨﺰﻝ، ﺳﺄﺭﺳﻞ ﺑﻌﻀﺎ ﻣﻨﻬﺎ ﻣﺒﺎﺷﺮﺓ ﻟﻚ، ﻟﺬﺍ ﻣﻦ ﻓﻀﻠﻚ ﺩﻋﻴﻬﺎ ﺗﺴﺘﻌﻤﻠﻬﺎ."""
Ushiromiya Kyrie,"""ﺃﺷﻜﺮﻙ ﻛﺜﻴﺮﺍ ﻳﺎ ﺃﺧﻲ ﻫﻴﺪﻳﻮﺷﻲ. ﺃﺩﻳﻦ ﻟﻚ ﺑﺎﻟﻜﺜﻴﺮ..."""
,..ﻋﻨﺪﻣﺎ ﺍﻧﺤﺮﻓﺖ ﺍﻟﻤﺤﺎﺩﺛﺔ ﻓﺠﺄﺓ ﻋﻦ ﻣﺴﺎﺭﻫﺎ، ﻧﺤﻦ ﺍﻟﺼﻐﺎﺭ ﻟﻢ ﻧﻤﻠﻚ ﻓﺮﺻﺔ ﺃﻥ ﻧﺸﺎﺭﻙ ﻓﻴﻬﺎ.
,ﺣﺘﻰ ﺍﻵﻥ، ﺃﻧﺎ ﺳﻌﻴﺪ ﻷﻥ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﺃﻋﻄﺖ ﺃﺑﻲ ﻣﺎ ﻳﺴﺘﺤﻘﻪ ﻟﺠﺮﻱ ﻣﻦ ﺃﺫﻧﻲ.
Ushiromiya George,"""ﻫﻞ ﻣﺎ ﺯﻟﻨﺎ ﻧﻨﺘﻈﺮ ﺗﻘﺮﻳﺮ ﺍﻟﻄﻘﺲ؟"""
,"ﺃﺷﺎﺭ ﺃﺧﻲ ﺟﻮﺭﺝ ﺇﻟﻰ ﺍﻟﻌﺪﺍﺩ.{n}ﻣﺎﺗﺰﺍﻝ ﻋﻼﻣﺔ ""ﻓﺤﺺ ﺍﻟﻄﻘﺲ"" ﻣﻮﺟﻮﺩﺓ  ﺑﺠﻮﺍﺭ ﻭﻗﺖ ﻣﻐﺎﺩﺭﺓ ﺭﺣﻠﺘﻨﺎ."
,ﻭﻓﻘﺎ ﻷﺧﻲ، ﺍﻟﻄﺎﺋﺮﺍﺕ ﺍﻟﺼﻐﻴﺮﺓ ﺃﻛﺜﺮ ﻋﺮﺿﺔ ﻟﻠﺮﻳﺎﺡ ﻭﺍﻟﺘﺄﺛﻴﺮﺍﺕ ﺍﻷﺧﺮﻯ ﻟﻠﻄﻘﺲ. ﻋﻤﻮﻣﺎ، ﺇﻧﻪ ﻣﻦ ﻏﻴﺮ ﺍﻟﻤﺄﻟﻮﻑ ﺃﻥ ﺭﺣﻼﺗﺎ ﺟﻮﻳﺔ ﺃﺟﻠﺖ ﺑﺴﺒﺐ ﺫﻟﻚ.
,.....ﻣﻬﻼ ﻟﺤﻈﺔ، ﺇﻧﻬﺎ ﻟﻦ ﺗﻬﺘﺰ،....ﺻﺤﻴﺢ...؟
,ﻣﻦ ﺧﻼﻝ ﺍﻟﻨﻈﺮ ﻣﻦ ﺍﻷﺭﺽ، ﻳﺒﺪﻭ ﺍﻟﺠﻮ ﻏﺎﺋﻤﺎ ﻻ ﻋﺎﺻﻔﺎ. 
,.......ﺣﺴﻨﺎ، ﺇﻧﻪ ﻳﺨﺘﻠﻒ ﻓﻲ ﺍﻷﻋﻠﻰ ﻋﻨﺪﻣﺎ ﺗﺤﻠﻖ ﺍﻟﻄﺎﺋﺮﺓ.
Ushiromiya Eva,"""ﺃﺣﻮﺍﻝ ﺍﻟﻄﻘﺲ ﻏﻴﺮ ﻣﺆﻛﺪﺓ ﺍﻟﻴﻮﻡ."""
,ﻧﻈﺮﺕ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻧﺤﻮ ﺍﻟﺘﻠﻔﺎﺯ ﻓﻲ ﺍﻟﺮﺩﻫﺔ.{n}ﺃﺷﺎﺭﺕ ﻧﺸﺮﺍﺕ ﺍﻟﻄﻘﺲ ﺍﻟﺘﻲ ﺑﺜﺖ ﻹﻋﻼﻣﻨﺎ ﺑﺄﻥ ﺇﻋﺼﺎﺭﺍ ﻳﻘﺘﺮﺏ ﻣﻦ ﻣﻨﻄﻘﺔ ﻛﺎﻧﺘﻮ.
Ushiromiya Rudolf,"""ﺇﻋﺼﺎﺭ ﻣﺠﺪﺩﺍ؟ ......ﺃﻋﺘﻘﺪ ﺃﻧﻪ ﻻ ﻣﻔﺮ ﻣﻨﻪ، ﻣﻊ ﺍﻻﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﻲ ﺍﻟﺴﻨﻮﻱ ﺍﻟﺬﻱ ﻳﻌﻘﺪ ﻓﻲ ﺃﻛﺘﻮﺑﺮ. ﺃﻟﻢ ﻳﺴﺘﻄﻊ ﺍﺧﺘﻴﺎﺭ ﻣﻮﺳﻢ ﺃﻓﻀﻞ؟"""
Ushiromiya Eva,"""ﺃﻭﺍﻓﻘﻚ ﺍﻟﺮﺃﻱ. ﻟﻘﺪ ﺃﻣﻠﺖ ﺩﻭﻣﺎ ﺃﻥ ﻳﻜﻮﻥ ﺣﻮﻝ ﻣﻬﺮﺟﺎﻥ ﺃﻭﺑﻮﻥ ﻓﻲ ﻣﻨﺘﺼﻒ ﺃﻏﺴﻄﺲ. ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻟﻤﺎ ﻻ ﺗﻘﺪﻡ ﻫﺬﺍ ﺍﻻﻗﺘﺮﺍﺡ ﻷﺑﻲ ﻭﺃﺧﻲ ﺃﺛﻨﺎﺀ ﺍﻻﺟﺘﻤﺎﻉ؟"""
Ushiromiya Rudolf,"""....ﻣﻀﺤﻚ ﺟﺪﺍ. ﻟﻤﺎ ﻻ ﺗﻘﺪﻣﻴﻦ ﻫﺬﺍ ﺍﻻﻗﺘﺮﺍﺡ ﺑﻨﻔﺴﻚ؟ ﺃﺧﻮﻧﺎ ﻻ ﻳﺴﺘﻤﻊ ﻷﻱ ﺷﻲﺀ ﺍﻗﺘﺮﺣﻪ."""
Ushiromiya Eva,"""ﻣﺴﺘﺤﻴﻞ. ﻻ ﻳﺰﻋﺠﻨﻲ ﺇﻟﻰ ﺫﻟﻚ ﺍﻟﺤﺪ ﻛﻮﻧﻪ ﻓﻲ ﺃﻛﺘﻮﺑﺮ. ﺃﻧﺎ ﻓﻘﻂ ﺃﻗﺘﺮﺡ ﻋﻠﻴﻚ ﻫﺬﺍ ﻓﻲ ﺣﺎﻝ ﺭﻏﺒﺔ ﺇﺧﺒﺎﺭﻫﻢ ﺑﺬﻟﻚ, ﻛﻮﻧﻚ ﺗﻜﺮﻩ ﺍﻷﻋﺎﺻﻴﺮ ﺑﻬﺬﺍ ﺍﻟﻘﺪﺭ."""
Ushiromiya Rudolf,"""ﻛﻞ ﻣﺎ ﻗﻠﺘﻪ ﻫﻮ ﺃﻥ ﺍﻷﻋﺎﺻﻴﺮ ﺗﺄﺗﻲ ﺣﻮﻝ ﻫﺬﺍ ﺍﻟﻮﻗﺖ ﻣﻦ ﺍﻟﺴﻨﺔ. ﺃﻧﺖ ﺍﻟﺘﻲ ﺻﺮﺣﺖ ﺑﺮﻏﺒﺘﻚ ﻓﻲ ﻧﻘﻠﻪ ﺃﺛﻨﺎﺀ ﻣﻬﺮﺟﺎﻥ ﺃﻭﺑﻮﻥ، ﺻﺤﻴﺢ؟"""
Ushiromiya Eva,"""ﻭﺃﻧﺖ ﺃﻳﻀﺎ ﻗﻠﺖ ﻧﻔﺲ ﺍﻟﺸﻲﺀ ﺍﻟﺴﻨﺔ ﺍﻟﻤﺎﺿﻴﺔ! ﺃﻟﻢ ﺗﻘﻞ ﺃﻧﻪ ﺳﻴﻜﻮﻥ ﻣﻦ ﺍﻷﻓﻀﻞ ﻭﻣﻨﺎﺳﺐ ﻟﺠﺪﻭﻟﻚ ﺍﻟﺰﻣﻨﻲ ﺇﺫﺍ ﻋﻘﺪ ﺃﺛﻨﺎﺀ ﻣﻬﺮﺟﺎﻥ ﺃﻭﺑﻮﻥ؟!"""
Ushiromiya Rudolf,"""ﻟﻢ ﺃﻗﻞ ﺃﺑﺪﺍ ﺷﻴﺌﺎ ﻛﻬﺬﺍ."""
Ushiromiya Eva,"""ﺃﻭﻩ ﻧﻌﻢ، ﻟﻘﺪ ﻗﻠﺖ. ﺑﻼ ﺷﻚ ﻟﻦ ﺃﻧﺴﻰ ﺷﻴﺌﺎ ﻛﻬﺬﺍ."""
Ushiromiya Rudolf,"""ﻛﻼ، ﻟﻢ ﺃﻗﻞ...ﺃﻧﺖ ﺍﻟﺘﻲ ﺗﺮﺩﺩ ﻫﺬﺍ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ."""
Ushiromiya Eva,"""ﺃﻻ ﺗﻌﻠﻢ؟ ﺇﻳﻘﺎﻑ ﺭﻛﻠﺔ ﻗﺮﻳﺒﺔ ﻣﻦ ﻭﺟﻬﻚ ﻗﻴﺪ ﺃﻧﻤﻠﺔ ﺗﻌﺪ ﺗﻘﻨﻴﺔ ﻋﺎﻟﻴﺔ ﺍﻟﻤﺴﺘﻮﻯ."""
Ushiromiya Rudolf,"""ﺷﻴﻴﺶ، ﺍﻟﻤﺮﺃﺓ ﺍﻟﺘﻲ ﻓﻲ ﻣﺜﻞ ﻋﻤﺮﻙ ﻻ ﻳﻨﺒﻐﻰ ﻋﻠﻴﻬﺎ ﻓﺼﻞ ﺃﺭﺟﻠﻬﺎ ﻫﻜﺬﺍ!"""
,ﺟﺪﺍﻝ ﺃﺑﻲ ﻭﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻟﻢ ﻳﻜﻦ ﻣﺨﺘﻠﻒ ﻋﻦ ﺷﺠﺎﺭ ﺻﻌﺎﻟﻴﻚ.
Ushiromiya George,"""ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻬﻢ ﻳﺘﺼﺮﻓﻮﻥ ﻣﺜﻞ ﺁﺑﺎﺀ ﻃﺒﻴﻌﻴﻴﻦ، ﺇﻻ ﺃﻧﻬﻢ ﻳﻌﻮﺩﻭﻥ ﻣﺮﺓ ﺃﺧﺮﻯ ﺃﻃﻔﺎﻻ ﻋﻨﺪﻣﺎ ﻳﻠﺘﻘﻮﻥ ﺃﺷﻘﺎﺋﻬﻢ ﻓﻲ ﻫﺬﺍ ﺍﻻﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﻲ."""
Ushiromiya Battler,"""ﺃﻧﺖ ﺷﺨﺺ ﻧﺎﺿﺞ ﻳﺤﻠﻞ ﻛﻞ ﺷﻲﺀ ﺑﻬﺪﻭﺀ. .....ﺃﺗﻤﻨﻰ ﺃﻻ ﺃﺻﺒﺢ ﻓﻲ ﻳﻮﻡ ﻣﺎ ﻣﺜﻞ ﻫﺬﺍ ﺍﻟﻌﺠﻮﺯ ﺍﻟﻠﻌﻴﻦ. ﺑﻞ ﺃﻓﻀﻞ ﺃﻥ ﺃﻛﻮﻥ ﻣﺜﻘﻒ ﻭﻧﺎﺿﺞ ﻣﺜﻠﻚ ﻳﺎ ﺃﺧﻲ."""
Ushiromiya George,"""ﻣﺜﻠﻲ؟ ﺃﻭﻩ، ﺃﻣﺎﻣﻲ ﻃﺮﻳﻖ ﻃﻮﻳﻞ ﻷﻗﻄﻌﻪ. ﻣﺎﺯﻟﺖ ﺃﻣﺘﻠﻚ ﺧﺒﺮﺓ ﺿﺌﻴﻠﺔ ﻓﻲ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺤﻘﻴﻘﻲ، ﻭﺃﺣﺘﺎﺝ ﺃﻥ ﺃﻃﻮﺭ ﻣﻦ ﻧﻔﺴﻲ ﻷﺻﺒﺢ ﺷﺨﺺ ﺍﺟﺘﻤﺎﻋﻲ ﻭﺟﺮﻱﺀ ﺃﻛﺜﺮ. ....ﺑﺎﻋﺘﻘﺎﺩﻱ ﺃﻧﻚ ﻗﺪ ﺗﺠﺎﻭﺯﺗﻨﻲ ﻛﺜﻴﺮﺍ ﻭﻓﻲ ﻣﺨﺘﻠﻒ ﺍﻷﺻﻌﺪﺓ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ. ﻭﺃﻧﺎ ﻣﺘﺄﻛﺪ ﻣﻦ ﺃﻧﻚ ﻗﺎﺩﺭ ﻋﻠﻰ ﺃﻥ ﺗﺘﺠﺎﻭﺯﻧﻲ ﺳﺮﻳﻌﺎ ﻋﻨﺪﻣﺎ ﺗﺒﻠﻎ ﺳﻦ ﺍﻟﺮﺷﺪ."""
,ﺣﻚ ﺃﺧﻲ ﺟﻮﺭﺝ ﺭﺃﺳﻪ ﻭﻫﻮ ﻳﻀﺤﻚ، ﻛﻤﻦ ﻳﺤﺎﻭﻝ ﺇﺧﻔﺎﺀ ﺣﺮﺟﻪ.{n}ﺑﺎﻟﻄﺒﻊ، ﺇﻧﻪ ﻳﺘﺼﺮﻑ ﺑﺘﻮﺍﺿﻊ.
,ﻟﻘﺪ ﺩﺧﻞ ﺃﺧﻲ ﺟﻮﺭﺝ ﺍﻟﺠﺎﻣﻌﺔ ﻭﺃﺻﺒﺢ ﻣﺘﺪﺭﺏ ﻓﻲ ﺷﺮﻛﺔ ﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ ﻓﻲ ﻧﻔﺲ ﺍﻟﻮﻗﺖ، ﻟﻘﺪ ﻗﺎﻡ ﺑﻜﻼﻫﻤﺎ ﺍﻟﺪﺭﺍﺳﺔ ﻓﻲ ﺍﻷﻛﺎﺩﻳﻤﻴﺔ ﻭﻛﻴﻔﻴﺔ ﺃﻥ ﻳﺼﺒﺢ ﺭﺟﻞ ﺃﻋﻤﺎﻝ ﺑﺎﻟﺘﻮﺍﺯﻱ.
,ﺛﻢ ﻣﺒﺎﺷﺮﺓ ﺑﻌﺪ ﺗﺨﺮﺟﻪ، ﺍﻧﺨﺮﻁ ﻓﻲ ﺷﺮﻛﺔ ﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ  ﻛﻤﺴﺎﻋﺪ ﻟﻮﺍﻟﺪﻩ، ﺗﺘﺮﺍﻛﻢ ﻋﻠﻴﻪ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺗﺠﺎﺭﺏ ﺍﻟﺤﻴﺎﺓ ﺍﻟﺤﻘﻴﻘﻴﺔ، ﻛﻤﺎ ﻛﺮﺱ ﻧﻔﺴﻪ ﺑﺤﻤﺎﺱ ﺇﻟﻰ ﻋﻤﻠﻪ.
,ﺣﻠﻤﻪ ﺍﻟﻌﻈﻴﻢ ﻫﻮ ﺍﻟﻨﻬﻮﺽ ﻓﻲ ﻳﻮﻡ ﻭﺍﻻﻋﺘﻤﺎﺩ ﻋﻠﻰ ﻧﻔﺴﻪ ﻓﻲ ﺑﻨﺎﺀ ﻣﻤﻠﻜﺘﻪ ﺍﻟﺨﺎﺻﺔ.
,ﺃﺧﻲ ﺟﻮﺭﺝ ﻫﻮ ﻧﻤﻮﺫﺝ ﻟﻠﺮﺟﻞ ﺍﻟﺤﻘﻴﻘﻲ، ﻻ ﻳﺪﺧﺮ ﺟﻬﺪﺍ ﻓﻲ ﺳﻌﻴﻪ ﻟﺘﺤﻘﻴﻖ ﻫﺪﻓﻪ. ﻟﻦ ﺃﺑﺎﻟﻎ ﻓﻲ ﻗﻮﻝ ﺃﻧﻨﻲ ﺍﺣﺘﺮﻣﻪ ﻛﺜﻴﺮﺍ.
,ﻭﻣﻦ ﺛﻢ ﻫﻨﺎﻟﻚ ﺃﻧﺎ. ﺃﻧﺎ ﻧﻜﺮﺓ ﻣﻘﺎﺭﻧﺔ ﺑﺄﺧﻲ ﺟﻮﺭﺝ.
,ﺃﻋﻴﺶ ﺣﻴﺎﺗﻲ ﺍﻟﺘﻲ ﺗﺴﻴﺮ ﺑﺎﻟﺤﻆ، ﻣﺘﻜﺎﺳﻞ ﻓﻲ ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﺜﺎﻧﻮﻳﺔ ﻷﻗﺼﻰ ﺣﺪ.
,ﻻ ﺃﻣﺘﻠﻚ ﺃﻱ ﺃﺣﻼﻡ ﻟﻠﻤﺴﺘﻘﺒﻞ!{n}ﺃﻭﺩ ﺍﻟﺠﻠﻮﺱ ﻭﺍﻻﺳﺘﺮﺧﺎﺀ ﻓﻘﻂ، ﻭﺍﻟﺴﻤﺎﺡ ﻟﻸﻣﻮﺍﻝ ﺑﺎﻟﺘﺪﻓﻖ ﻋﻠﻲ، ﻟﻜﻦ ﺑﺎﻟﻄﺒﻊ ﻫﺬﺍ ﻟﻦ ﻳﺤﺪﺙ ﺃﺑﺪﺍ.
,....ﻋﻨﺪﻣﺎ ﻛﺎﻥ ﺃﺧﻲ ﺟﻮﺭﺝ ﻓﻲ ﻋﻤﺮﻱ، ﻛﺎﻥ ﻗﺪ ﺑﺪﺃ ﻓﻲ ﺗﺸﻜﻴﻞ ﻫﺪﻑ ﻣﺜﻴﺮ ﻟﻺﻋﺠﺎﺏ ﻭﻛﺮﺱ ﻧﻔﺴﻪ ﻟﻠﺪﺭﺍﺳﺔ ﻟﺘﺤﻘﻴﻖ ﻫﺬﺍ ﺍﻟﻬﺪﻑ، ﻟﺬﺍ ﻻ ﻣﺠﺎﻝ ﻟﻠﻤﻘﺎﺭﻧﺔ ﺑﻴﻨﻨﺎ. 
,"ﻭﺍﻟﺪﻱ ﻓﻘﻂ ﻳﻘﻮﻝ ﻟﻲ ""ﻣﺘﺄﻛﺪ ﻣﻦ ﺃﻧﻪ ﻳﻤﻜﻨﻚ ﺍﻟﺘﻌﻠﻢ ﻓﻲ ﺷﺮﻛﺘﻲ، ﺇﺫﺍ ﻛﻨﺖ ﺗﺤﺐ ﺗﻨﻈﻴﻒ ﺍﻟﺤﻤﺎﻣﺎﺕ."""
,ﺳﺤﻘﺎ، ﻟﻦ ﺃﻋﻴﺶ ﻷﻛﻮﻥ ﻣﺪﻳﻨﺎ ﻟﺬﻟﻚ ﺍﻟﻌﺠﻮﺯ ﺍﻟﻠﻌﻴﻦ.{n}ﺳﺄﺟﺪ ﻃﺮﻳﻘﻲ ﺑﻨﻔﺴﻲ!{n}.........ﻓﻘﻂ ﻟﻮ ﺃﻥ ﻗﻮﺓ ﺍﻹﺭﺍﺩﺓ ﻫﻲ ﻛﻞ ﻣﺎ ﻳﺤﺘﺎﺟﻪ ﺍﻟﻤﺮﺀ ﻟﻴﻜﻮﻥ ﺭﺍﺷﺪﺍ. 
,ﻫﻞ ﻳﻨﺒﻐﻲ ﻋﻠﻲ ﺍﻻﻧﻀﻤﺎﻡ ﻹﺣﺪﻯ ﺭﺣﻼﺕ ﺍﻟﺒﺤﺚ ﻋﻦ ﺍﻟﺬﺍﺕ ﺗﻠﻚ ﻭﺍﻟﺘﻲ ﻟﻬﺎ ﺍﻧﺘﺸﺎﺭ ﻭﺍﺳﻊ ﻫﺬﻩ ﺍﻷﻳﺎﻡ؟{n}......ﺣﺴﻨﺎ، ﻟﻦ ﻳﻨﻔﻖ ﻋﻠﻲ ﻭﺍﻟﺪﻱ ﻷﺟﻞ ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻷﻣﻮﺭ.
Ushiromiya Hideyoshi,"""ﻫﻤﻤﻢ....؟! ﺃﻭﻭﻩ؟!"""
,ﻓﻲ ﺫﻟﻚ ﺍﻟﺤﻴﻦ، ﺻﺎﺡ ﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ ﺑﺼﻮﺕ ﻋﺎﻝ.{n}ﺇﻧﻪ ﺷﺨﺺ ﻟﻄﻴﻒ ﺑﺸﻜﻞ ﻋﺎﻡ، ﻟﻜﻦ ﻟﺪﻳﻪ ﻣﺸﻜﻠﺔ ﻓﻲ ﺍﻟﺴﻴﻄﺮﺓ ﻋﻠﻰ ﺣﺠﻢ ﺻﻮﺗﻪ.
,ﻋﻨﺪﻣﺎ ﻧﻈﺮﺕ ﺑﺎﺗﺠﺎﻫﻪ، ﺭﺃﻳﺖ ﺃﻧﻪ ﻳﻠﻘﻲ ﺍﻟﺘﺤﻴﺔ ﻋﻠﻰ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ، ﺍﻟﺘﻲ ﻗﺪ ﻭﺻﻠﺖ ﻓﻲ ﻭﻗﺖ ﻣﺘﺄﺧﺮ.
Ushiromiya Hideyoshi,"""ﺃﻭﻭﻭﻭﻭﻭﻭﻭﻩ!!! ﺃﻟﻴﺴﺖ ﺗﻠﻚ ﺭﻭﺯﺍ-ﺳﺎﻥ! ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ، ﻟﻢ ﺃﺭﻙ ﻣﻨﺬ ﻭﻗﺖ ﻃﻮﻳﻞ!!"""
Ushiromiya Maria,"""ﻟﻢ ﺃﺭﻙ ﻣﻨﺬ ﻭﻗﺖ ﻃﻮﻳﻞ-! ﺃﻭﻭ-!"""
Ushiromiya Rosa,"""ﻣﺎﺭﻳﺎ! ﺃﻻ ﻳﻨﺒﻐﻰ ﺃﻥ ﺗﺠﻴﺒﻲ ﺑﻌﺒﺎﺭﺓ 'ﻣﻦ ﺍﻟﺠﻴﺪ ﺭﺅﻳﺘﻚ ﻣﺠﺪﺩﺍ'؟ ﻗﻮﻣﻲ ﺑﺘﺤﻴﺔ ﻋﻤﻚ ﺑﺸﻜﻞ ﺻﺤﻴﺢ!"""
Ushiromiya Maria,"""ﺃﻭﻭ-. ﻣﻦ ﺍﻟﺠﻴﺪ ﺭﺅﻳﺘﻚ ﻣﺠﺪﺩﺍ...."""
Ushiromiya Hideyoshi,"""ﻫﺎ ﻧﺤﻦ ﺫﺍ! ﺃﺣﺴﻨﺖ ﺍﻟﻘﻮﻝ! ﻣﺎ ﺭﺃﻳﻚ ﺑﺒﻌﺾ ﺍﻟﺤﻠﻮﻯ ﻛﺠﺎﺋﺰﺓ؟ ......ﺃﻭﻩ، ﻫﺎﻩ؟ ﺃﻳﻦ ﻭﺿﻌﺘﻬﺎ..."""
