Speaker,Arabic (AR)
,ﺍﺳﺘﺤﻠﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺴﺎﺑﻘﺔ ﻣﻜﺎﻧًﺎ ﺑﺠﺎﻧﺐ ﺧﻂ ﺍﻟﺠﻨﻮﺩ.
,"""ﻟﻘﺪ ﺍﻧﺘﻬﻰ ﻭﻗﺖ ﺍﻟﻠﻌﺐ، ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}...!"""
{f:5:Beatrice},""".........ﺃﺗﻘﻮﻟﻴﻦ ﺃﻥ ﺩﻓﺎﻋﻲ...ﻗﺪ ﻛﺸﻔﻔﻔﻔﻔﻔﻒ....?!"""
,ﻟﻢ ﻳﺘﺰﻋﺰﻉ ﺗﻌﺒﻴﺮﻫﺎ ﺍﻟﺠﺮﻱﺀ ﻣﺮﺓً ﻭﺍﺣﺪﺓً ﺣﺘﻰ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ، ﻟﻜﻨﻪ ﺍﻵﻥ ﻗﺪ ﻓﻌﻞ ﻭﻷﻭﻝ ﻣﺮﺓ.
,ﻭﻗﺒﻞ ﺃﻥ ﺗﺘﻤﻜﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻣﻦ ﺍﻟﻨﻘﺮ ﺑﻠﺴﺎﻧﻬﺎ، ﻛﺎﻧﺖ ﻣﻌﻠﻤﺘﻬﺎ ﻗﺪ ﺃﻃﻠﻘﺖ ﺍﻟﺮﻣﺢ ﺍﻹﻟﻬﻲ ﺑﺎﻟﻔﻌﻞ.
,ﻏﻴﺮ ﺍﻟﺮﻣﺢ ﻫﻴﺌﺘﻪ ﻣﺮﺓ ﺃﺧﺮﻯ ﺑﻴﻨﻤﺎ ﻛﺎﻥ ﻳﻨﻄﻠﻖ ﻓﻲ ﺍﻟﻬﻮﺍﺀ.
,"""ﺗﻌﺎﻟﻮﺍ، ﻭﺍﻧﻬﻀﻮﺍ، ﺃﻳﻬﺎ ﺍﻹﺧﻮﺓ ﺍﻷﻗﺰﺍﻡ. ﺍﻧﻌﻤﻮﺍ ﻋﻠﻲ ﺑﻤﻄﺮﻗﺔ ﺍﻟﺴﻤﺎﺀ ﺍﻟﺘﻲ ﺗﺴﺤﻖ ﺍﻟﻌﻤﺎﻟﻘﺔ!"""
{f:5:Beatrice},"""ﺃﻳﻬﺎ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻌﻤﺎﻟﻘﺔ، ﺍﺣﻤﻮﺍ ﻣﻠﻜﺘﻜﻢ!!! ﻣﺎ ﺑﺎﻟﻜﻢ ﺃﻳﻬﺎ ﺍﻟﻜﺴﺎﻟﻰ؟!"""
,ﻟﻜﻦ ﻣﺎ ﻛﺎﻥ ﻗﺎﺩﻣًﺎ ﻟﻢ ﻳﻜﻦ ﺭﻣﺤًﺎ. ﺑﻞ ﺯﻭﺑﻌﺔ ﻣﻄﺮﻗﺔٍ ﺿﺨﻤﺔٍ ﺃﺛﺎﺭﺕ ﺻﻮﺗًﺎ ﻛﻌﺎﺻﻔﺔٍ ﺭﻳﺤﻴﺔٍ ﻭﻫﻲ ﺗﻄﻴﺮ ﻋﺒﺮ ﺍﻟﻬﻮﺍﺀ.
,ﻣﻄﺮﻗﺔ ﻋﻈﻴﻤﺔ، ﺃﺳﻄﻮﺭﻳﺔ، ﻫﺰّﺕ ﻣﻠﻚ ﻋﻤﺎﻟﻘﺔ ﺍﻟﺠﻠﻴﺪ ﻓﻲ ﻗﺼﺺ ﺍﻟﺰﻣﻦ ﺍﻟﻘﺪﻳﻢ.{n}ﻭﻟﻬﺬﺍ، ﻻ ﻳﺴﺘﻄﻴﻊ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻌﻤﺎﻟﻘﺔ ﻛﺒﺢ ﺍﻟﺨﻮﻑ ﺍﻟﻔﻄﺮﻱ ﻣﻨﻬﺎ.
,ﺣﺘﻰ ﻭﺇﻥ ﺃﻣﺮﺗﻬﻢ ﻣﻠﻜﺘﻬﻢ، ﻓﻼ ﻳﻤﻜﻨﻬﻢ ﺍﻋﺘﺮﺍﺽ ﻃﺮﻳﻖ ﺗﻠﻚ ﺍﻟﻤﻄﺮﻗﺔ.
,"""ﻛﺶ ﻣﺎﺕ ﺍﻟﺨﻨﻖ! ﻓﻠﺘﺮﻗﺪﻱ ﺑﺴﻼﻡ."""
{f:5:Beatrice},"""...ﺗﺒﺎﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍ.........!!!"""
,ﺃﻣﺎﻡ ﻫﺬﺍ ﺍﻹﻋﺼﺎﺭ ﺍﻟﻔﻮﻻﺫﻱ، ﻛﺎﻧﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻛﻤﺜﻞ ﺣﺒﺔ ﻓﺎﺻﻮﻟﻴﺎﺀ.
,ﻟﻜﻦ ﻓﻲ ﺍﻟﻠﺤﻈﺔ ﺍﻟﺘﻲ ﺃﻭﺷﻜﺖ ﻓﻴﻬﺎ ﺍﻟﻌﺎﺻﻔﺔ ﻋﻠﻰ ﺍﺑﺘﻼﻋﻬﺎ، ﺗﺤﻮّﻟﺖ ﻓﺠﺄﺓ ﺇﻟﻰ ﺑﺮﺝ ﺣﺮﺑﻲٍّ ﻫﺎﺋﻞ.
,ﺣﻄﻤﺖ ﻣﻄﺮﻗﺔ ﺍﻟﺤﺪﻳﺪ ﺑﺮﺝ ﺍﻟﺤﺮﺏ، ﻭﺗﻨﺎﺛﺮ ﺍﻟﺤﻄﺎﻡ ﺑﻜﻞ ﻣﻜﺎﻥ، ﻭﻟﻜﻨﻪ ﻟﻢ ﻳﺼﻞ ﻟﻤﻦ ﺍﺧﺘﺒﺊ ﺧﻠﻒ ﺍﻟﺒﺮﺝ.
,ﻭﺣﻴﻦ ﺍﻧﻘﺸﻊ ﺍﻟﻐﺒﺎﺭ، ﻛﺎﻥ ﺍﻟﺒﺮﺝ ﻻ ﻳﺰﺍﻝ ﻭﺍﻗﻔًﺎ. ﺑﻞ ﺍﺑﺘﻠﻊ ﺍﻟﻤﻄﺮﻗﺔ ﻓﻲ ﺟﻮﻓﻪ ﻭﻟﻢ ﻳُﻬﺪﻡ.
,ﺣﺘﻰ ﺍﻟﻤﻄﺮﻗﺔ ﺍﻟﺘﻲ ﺗﺴﺤﻖ ﺍﻟﻌﻤﺎﻟﻘﺔ ﻟﻢ ﺗﺴﺘﻄﻊ ﺗﺤﻄﻴﻢ ﺑﺮﺝ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻷﺧﻴﺮ.
,ﻟﻜﻦ ﻫﺬﺍ ﺍﻟﺒﺮﺝ ﻟﻢ ﻳﻜﻦ ﺇﻻ ﻭﺭﻗﺘﻬﺎ ﺍﻷﺧﻴﺮﺓ.{n}ﻭﺳﻴﻠﺘﻬﺎ ﻟﻠﻨﺠﺎﺓ ﻣﺮﺓ ﻭﺍﺣﺪﺓ ﻓﻘﻂ.
,ﻭﻟﻜﻨﻪ ﻛﺎﻥ ﺑﺮﺟًﺎ ﺣﺼﻴﻨًﺎ. ﻻ ﻳﻤﻜﻦ ﻷﻱ ﺳﻼﺡ ﺗﺤﻄﻴﻤﻪ.
,ﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ، ﺍﺧﺘﻔﻰ ﺍﻟﻘﻤﺮ. ﺗﺤﺖ ﻇﻞ ﻫﺬﺍ ﺍﻟﺒﺮﺝ ﻭﺟﻨﻮﺩ ﺍﻟﻌﻤﺎﻟﻘﺔ، ﺭﻓﻌﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺑﺼﺮﻫﺎ ﺇﻟﻰ ﺍﻟﺴﻤﺎﺀ.
,ﻭﻓﻲ ﻣﺮﻛﺰ ﺍﻟﻘﻤﺮ، ﺗﺮﺍﺀﻯ ﻟﻬﺎ ﺣﺼﺎﻥٌ ﻫﺎﺋﻞ، ﻭﻋﻠﻴﻪ ﻓﺎﺭﺱٌ ﻳﺠﺴّﺪ ﺍﻟﺤﺮﺏ ﻭﺍﻟﻤﻮﺕ.
,ﻭﻣﻊ ﻫﺬﺍ ﺍﻟﻔﺎﺭﺱ، ﻛﺎﻧﺖ ﺍﻟﻤﻌﻠﻤﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺴﺎﺑﻘﺔ ﺗﻤﺘﻄﻲ ﺻﻬﻮﺓ ﺟﻮﺍﺩﻩ.
,ﺣﺠﺐ ﺭﺩﺍﺅﻩ ﺍﻟﻘﻤﺮ، ﻭﺍﺑﺘﻠﻊ ﻧﻮﺭﻩ ﻓﻲ ﻇﻠﻤﺔ ﻣﺮﻋﺒﺔ.{n}ﻭﻇﻬﺮ ﺭﻣﺢ ﺍﻵﻟﻬﺔ ﻓﻲ ﻳﺪﻩ ﻣﺮﺓ ﺃﺧﺮﻯ...
,ﺑﻤﻌﻨﻰ ﺁﺧﺮ، ﻫﺠﻮﻡٌ ﺳﻤﺎﻭﻱ ﻳﺘﺨﻄﻰ ﺟﺪﺍﺭ ﺍﻟﻌﻤﺎﻟﻘﺔ ﻭﺑﺮﺝ ﺍﻟﺪﻓﺎﻉ ﺍﻷﺧﻴﺮ.
{f:5:Beatrice},"""......*ﻗﻬﻘﻬﺔ*... ﻓﺰﺕ ﻋﻠﻲ..."""
,"""ﻛﺶ ﻣﺎﺕ ﺍﻟﺨﻨﻖ. ﻛﺎﻥ ﻗﺘﺎﻻً ﻣﻤﺘﻌًﺎ ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}!"""
{f:5:Beatrice},"""ﺃﻭﻭﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ{0}ﻭ!!!"""
,ﻭﻫﻜﺬﺍ، ﺍﻧﺘﻬﺖ ﺍﻟﻤﻌﺮﻛﺔ ﺍﻟﻄﺎﺣﻨﺔ ﺑﻴﻦ ﺍﻟﺴﺎﺣﺮﺗﻴﻦ ﺍﻟﻠﺘﺎﻥ ﺣﻤﻠﺘﺎ ﻧﻔﺲ ﺍﻻﺳﻢ.
,ﺍﻧﻄﻠﻖ ﺍﻟﺮﻣﺢ ﺍﻵﺗﻲ ﻣﻦ ﺍﻟﺴﻤﺎﺀ ﻭﺧﺮﻕ ﺍﻷﺭﺽ.
,ﺗﺤﻠﻞ ﺧﻂ ﻣﻌﺮﻛﺔ ﺍﻟﺠﻨﻮﺩ ﺍﻟﻌﻤﺎﻟﻘﺔ ﻭﺍﻟﺒﺮﺝ ﺍﻟﺤﺮﺑﻲ ﺇﻟﻰ ﻓﺮﺍﺷﺎﺕٍ ﺫﻫﺒﻴﺔٍ ﻻ ﺗُﺤﺼﻰ، ﻣﻐﻄﻴﺔً ﺍﻟﻤﻨﻄﻘﺔ ﺑﻌﺎﺻﻔﺔٍ ﺫﻫﺒﻴﺔ.
,ﺛﻢ ﺩﻭﻯ ﺻﻮﺕ ﺍﻟﺮﻋﺪ. ......ﻭﺻﻮﺕ ﺍﻟﺮﻳﺎﺡ ﻭﻫﻄﻮﻝ ﺍﻟﻤﻄﺮ.
,ﻓﺠﺄﺓ، ﻋﺎﺩ ﺫﻟﻚ ﺍﻟﻤﻜﺎﻥ ﺇﻟﻰ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ ﺍﻟﻔﺎﺭﻏﺔ ﻣﺮﺓً ﺃﺧﺮﻯ.{n}...ﺷﺎﻫﺪ ﻛﺒﻴﺮ ﺍﻟﺨﺪﻡ ﻭﺍﻟﺒﻘﻴﺔ ﺫﻟﻚ ﺍﻟﻨﺰﺍﻉ ﺑﻴﻦ ﺍﻟﺴﺎﺣﺮﺗﻴﻦ.
,.........ﻭﻟﻜﻦ ﺍﻟﻮﺣﻴﺪﺓ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﻓﻲ ﺣﺎﻟﺔ ﻣﺨﺘﻠﻔﺔ ﻫﻲ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
,ﻓﻘﺪ ﺍﺧﺘﺮﻕ ﺭﻣﺢٌ ﺟﺴﺪﻫﺎ ﻣﻦ ﺍﻟﻜﺘﻒ ﺍﻷﻳﻤﻦ، ﻣﺮﻭﺭًﺍ ﺑﺮﻗﺒﺘﻬﺎ ﺣﺘﻰ ﺭﺩﻓﻬﺎ ﺍﻷﻳﺴﺮ، ﻭﻟﻢ ﺗﻼﻣﺲ ﺃﻗﺪﺍﻣﻬﺎ ﺍﻷﺭﺽ ﺣﺘﻰ، ...ﺑﻞ ﻛﺎﻧﺖ ﻣﻌﻠﻘﺔً ﻛﺎﻟـﻔﺮﺍﺷﺔ ﺍﻟﺒﺎﺋﺴﺔ ﺍﻟﻤﺜﺒّﺘﺔ ﺑﺪﺑﻮﺱ ﺣﺎﺩ، ﺗُﺠﻠﺪ ﺑﺎﻟﺮﻳﺎﺡ ﻭﺍﻟﻤﻄﺮ...
Lucifer,"""...ﺏ-{f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ..."""
Ronove,"""..................... ﻛﻤﺎ ﻫﻮ ﻣﺘﻮﻗّﻊ،...ﻳﺎ ﻟﻬﺎ ﻣﻦ ﺍﻣﺮﺃﺓٍ ﻣﺨﻴﻔﺔ."""
,"""ﻟﻘﺪ ﺍﻧﺘﻬﻰ ﺍﻷﻣﺮ، ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}."""
{f:5:Beatrice},"""......ﻛﻮ، ......ﻫﻴﻬﻴﻬﻲ، ...ﻣﺆﻟﻢ... ﺟﺪﺍً..."""
,ﺍﺑﺘﺴﻤﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﺑﺘﺴﺎﻣﺔ ﻣﺸﻮﺑﺔ ﺑﺎﻟﻜﺒﺮﻳﺎﺀ ﻭﺍﻟﻤﻜﺎﺑﺮﺓ، ﻟﻜﻦ ﺗﺼﺎﻋﺪ ﻣﻦ ﻓﻤﻬﺎ ﻓﻘﺎﻋﺎﺕٌ ﻣﻦ ﺍﻟﺪﻡ، ﺯﺍﺩﺕ ﻣﻦ ﻣﻈﻬﺮﻫﺎ ﺍﻟﺒﺎﺋﺲ.
,"""ﻟﻘﺐ ﻭﻗﻮﺓ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻷﺯﻟﻴﺔ. ﺳﻴﻌﻮﺩﺍﻥ ﺇﻟﻲ، ﺑﺎﻹﺿﺎﻓﺔ ﻻﺳﻢ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ...ﻻ ﺗﺰﺍﻟﻴﻦ ﻏﻴﺮ ﻧﺎﺿﺠﺔ ﻟﺘﺴﻤﻲ ﻧﻔﺴﻚ ﺳﺎﺣﺮﺓ ﺃﺯﻟﻴﺔ."""
{f:5:Beatrice},"""............ﺗﻮﻗّﻔﻲ... ﺳﺎﻣﺤﻴﻨﻲ ﻳﺎ ﻣﻌﻠﻤﺘﻲ... ﻛﻨﺖ ﺃﻣﺰﺡ ﻓﻘﻂ، ﻣﺎ ﻛﺎﻥ ﻗﺼﺪﻱ ﺃﺫﻳّﺔ ﺃﺣﺪ..."""
,"""ﺳﺄﺳﺘﺮﺟﻊ ﺍﺳﻤﻲ ﻣﻨﻚ. ﺳﺄﻋﻴﺪﻙ ﺇﻟﻰ ﻫﻴﺌﺘﻚ ﺍﻷﺻﻠﻴﺔ. ﺗﺨﻠَّﻲ ﻋﻦ ﺍﻟﻘﻮﺓ ﺍﻟﺘﻲ ﻓﺎﻗﺖ ﺗﺤﻤُﻠﻚِ ﻭﻋﻴﺸﻲ ﺣﻴﺎﺓً ﺗﻼﺋﻤﻚِ."""
,""".........ﻫﻴَّﺎ ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ، ﻋﻠﻰ ﺃﻱَّ ﻫﻴﺌﺔٍ ﻛﻨﺖِ؟"""
,ﺑﺪﺃﺕ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺴﺎﺑﻘﺔ ﺗﻨﺸﺪ ﻛﻠﻤﺎﺕٍ ﻗﻮﻳﺔ ﺫﺍﺕ ﻭﻗﻊ ﺳﺤﺮﻱ.{n}ﻇﻬﺮﺕ ﺣﻴﻨﻬﺎ ﻓﺮﺍﺷﺎﺕ ﺫﻫﺒﻴﺔ ﺻﻐﻴﺮﺓ ﺣﻮﻝ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﻤﺸﻮﻫﺔ... ﻭﺗﺠﻤﻌﺖ ﺣﻮﻟﻬﺎ.
,ﺑﺪﺃﺕ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺑﺎﻣﺘﺼﺎﺹ ﺍﻟﻘﻮﺓ ﺍﻟﺴﺤﺮﻳﺔ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}...{n}ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﻢ ﻳﻤﺘﺼﻮﻥ ﺭﺣﻴﻖ ﺍﻟﻮﺭﻭﺩ.
,ﻭﻣﺎ ﺇﻥ ﺑﺪﺃﺕ ﺗﻔﻌﻞ، ﺣﺘﻰ ﻇﻬﺮ ﻋﻠﻰ ﻭﺟﻬﻬﺎ ﻋﻼﻣﺎﺕ ﺍﻷﻟﻢ ﺍﻟﻌﻤﻴﻖ.{n}ﺗﺄﻭﻫﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺑﺼﻮﺕٍ ﻳﻔﻴﺾ ﺃﻟﻤﺎً،
,ﻭﻟﻢ ﻳﻌﺪ ﻟﺪﻳﻬﺎ ﺃﻱ ﻗﻮﺓ ﻟﺘﻘﺎﻭﻡ...
,"""ﻫﻴﺎ، ﺃﻏﻠﻘﻲ ﻋﻴﻨﻴﻚِ. ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ. ﻋﻠﻰ ﺃﻱَّ ﻫﻴﺌﺔٍ ﻛﻨﺖِ؟"""
,""".........ﻫﻴَّﺎ ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ﻓﻠﻨُﺮﺗَّﻞ ﺳﻮﻳًﺎ.  ﻓﻠﻨُﻨﺸﺪ ﺳﻮﻳًﺎ. ﻛﻞ ﺷﻲٍ ﺳﻴﻨﺘﻬﻲ ﻋﻤّﺎ ﻗﺮﻳﺐ ﺇﺫﺍ ﻓﻌﻠﻨﺎ ﻫﺬﺍ. ﻓﻠﻨﻨﻬﻲ ﺃﻟﻤﻚِ ﺑﺄﺳﺮﻉ ﻣﺎ ﻳﻤﻜﻦ."""
{f:5:Beatrice},"""...ﻛﻮﻫﻴﻬﻴﻬﻲ، ......ﻫﺎ، ...ﻫﺎﻫﺎ... ......ﺻﺪﻗﺖِ... ﻛﻢ ﻣﻦ ﺍﻟﻮﻗﺖِ ﻗﺪ ﻣﻀﻰ.........ﻣﻨﺬ ﺁﺧﺮ ﻣﺮﺓ ﺃﻧﺸﺪﺕُ ﻓﻴﻬﺎ ﻣﻌﻚِ ﻳﺎ ﻣﻌﻠﻤﺘﻲ......"""
,"""ﻫﻴﺎ ﺑﻨﺎ ﻣﻌًﺎ... .........ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ. ﻋﻠﻰ ﺃﻱَّ ﻫﻴﺌﺔٍ ﻛﻨﺖِ؟"""
{f:5:Beatrice},"""......ﻫﻴﺎ، ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ. ﻋﻠﻰ ﺃﻱَّ ﻫﻴﺌﺔٍ ﻛﻨﺖِ...؟"""
,ﺑﺪﺃﺕ ﺍﻻﺛﻨﺘﺎﻥ ﺗﺮﺗﻼﻥ ﺍﻷﻏﻨﻴﺔ ﻧﻔﺴﻬﺎ. ﻭﺗﻜﺎﺛﺮﺕ ﻭﺗﺮﺍﻗﺼﺖ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ، ﻭﺗﺠﻤﻌﺖ ﺣﻮﻝ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}......
,"""...ﺳﻴﻜﻮﻥ ﻛﻞ ﺷﻲﺀٍ ﺑﺨﻴﺮ ﻳﺎ ﺃﻣﻴﺮﺗﻲ. ﻟﻦ ﺗﻌﻮﺩﻱ ﺗﻠﻤﻴﺬﺗﻲ، ﻟﻜﻨﻚِ ﺳﺘﻈﻠﻴﻦ ﺩﻭﻣًﺎ ﺍﻷﻣﻴﺮﺓ ﺍﻟﺘﻲ ﺃﺧﺪﻣُﻬﺎ."""
,"""...ﺣﻴﻨﻬﺎ، ﺳﺄﻗﺮﺃ ﻟﻚِ ﺍﻟﻘﺼﺺ ﻣﺠﺪﺩًﺍ، ﻭﻟﻨﺼﻨﻊ ﻟﻚِ ﻓﻄﻴﺮﺓ ﺗﻔﺎﺡ. ﻛﻤﺎ ﻛﻨﺎ ﻧﻔﻌﻞ ﻗﺪﻳﻤًﺎ. ......ﻫﻴَّﺎ، ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ،"""
{f:5:Beatrice},"""......ﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ... ﻧﻌﻢ، ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛّﺮﻱ... ...ﺃﺑﺪﺃﺕ ﺑﺎﻟﺘﺬﻛﺮ...؟ ............ﺃﺧﺒﺮﻳﻨﻲ ﻳﺎ ﻣﻌﻠﻤﺘﻲ. ﻫﻞ ﺗﺘﺬﻛﺮﻳﻦ......ﺫﺍﻙ ﺍﻟﺸﻲﺀ ﺧﻠــــــــﻔﻚ...؟"""
,"""...ﻣﺎ ﺍﻟﺬﻱ ﺗﻌﻨﻴﻨﻪ...؟ .......................................ﻫﺬﺍ..."""
,ﻋﻨﺪﻣﺎ ﺍﻟﺘﻔﺘﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﻘﺪﻳﻤﺔ ﻟﺨﻠﻔﻬﺎ، ............ﺭﺃﺕ ﻫﻨﺎﻙ ﻣﺨﻠﻮﻗًﺎ ﻏﺮﻳﺒًﺎ، ﻛﻘﻨﻔﺬٍ ﻣﺸﻮّﻩ ﻣﻦ ﻓﺮﻁ ﻣﺎ ﻏُﺮﺯ ﻓﻴﻪ.
,ﻛﻼ. ...ﻛﺎﻥ ﺫﻟﻚ،......ﻧﻔﺴﻬﺎ.
,ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﻧﺴﺨﺔ ﺃﺧﺮﻯ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺴﺎﺑﻘﺔ، ﻭﺟﺴﺪﻫﺎ ﻣﻠﻲﺀ ﺑﻄﻠﻘﺎﺕ ﺍﻟﻤﻨﺠﻨﻴﻖ، ﺗﻤﺎﻣًﺎ ﻛﺪﻣﻴﺔ ﻣﺜﻘﻮﺑﺔ ﺑﺎﻹﺑﺮ، ﻣﻨﺴﻴﺔ ﻭﺳﻂ ﺍﻟﻈﻼﻝ...
{f:5:Beatrice},"""......ﻫﻴّﺎ، ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ. ﻋﻠﻰ ﺃﻱَّ ﻫﻴﺌﺔٍ ﻛﻨﺖِ؟ ......ﺭﺑﻤﺎ ﻫﺬﺍ ﺍﻟﺴﺆﺍﻝ ﻏﻴﺮ ﺻﺤﻴﺢ."""
{f:5:Beatrice},"""......ﻫﻴَّﺎ ﺣﺎﻭﻟﻲ ﺃﻥ ﺗﺘﺬﻛﺮﻱ. ﻛﻴﻒ ﺗﻢ ﻗﺘﻠﻚِ...؟ ......ﻛﻮﻫﻴﻬﻴﻬﻲ، ﻛﻮﻫﻴﺎﻫﻬﻴﺎﻫﻬﻴﺎﻫﺎﺍﺍﺍﺍ!!"""
,ﺣﺪّﻗﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺴﺎﺑﻘﺔ ﺑﺬﻫﻮﻝٍ ﺗﺎﻡ،
,...ﻭﺑﺪﺃ ﺟﺴﺪﻫﺎ ﻳﺘﻼﺷﻰ ﺗﺪﺭﻳﺠﻴًﺎ، ﻛﺄﻧﻤﺎ ﻳُﻤﺤﻰ ﻣﻦ ﺍﻟﻮﺟﻮﺩ.
,"""ﻟﺤﻈﺔ...... ......ﻣﺘﻰ... ﻓﻌﻠﺖ ﻫﺬﺍ...؟"""
{f:5:Beatrice},"""ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ﻟﻢ ﺃﺳﺘﺪﻋﻲ ﺑﺮﺟﻴﻦ ﺗﻮﺃﻣﻴﻦ. ﺑﻞ ﺍﺳﺘﺪﻋﻴﺖ ﺃﺭﺑﻌﺔ ﺗﻮﺍﺋﻢ. ﻟﻘﺪ ﻛﻨﺖِ ﺗﻤﺸﻴﻦ ﺑﺨﻄﻰ ﻭﺍﺛﻘﺔٍ ﻋﺒﺮ ﺣﺪﻭﺩ ﺍﻟﻤﻮﺕ ﺍﻟﺘﻲ ﺭﺳﻤﻬﺎ ﺍﻟﺒﺮﺟﺎﻥ ﺍﻟﻤﺨﻔﻴّﺎﻥ، ﺍﻟﻠﺬَﺍﻥ ﻛﺎﻧﺎ ﻳﺤﻴﻄﺎﻥ ﺑﻚِ ﻣﻦ ﺑﻌﻴﺪ، ﻳﻤﻴﻨًﺎ ﻭﻳﺴﺎﺭًﺍ."""
{f:5:Beatrice},"""...ﻟﻴﺲ ﻣﻦ ﺍﻟﻨﺒﻴﻞ ﺃﻥ ﺃﻗﻮﻝ ""ﻛﺶ"" ﻣﺘﺄﺧﺮًﺍ ﻫﻜﺬﺍ. ﻓﺪﻋﻴﻨﻲ ﺃﻋﺘﺬﺭ ﻟﻚِ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
