Speaker,Arabic (AR)
,ﻧﻈﺮﺕ ﻣﺎﻣﻮﻥ ﺑﺎﻫﺘﻤﺎﻡ ﺇﻟﻰ ﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﻌﺎﺑﺮﺍﺕ ﻭﻣﺮﺍﻓﻖ ﺍﻟﻤﻬﺠﻊ.
,......ﺃﻣﺎ ﺃﻧﺎ، ﻓﻠﻢ ﺃﻋﺮﻫﺎ ﺍﻫﺘﻤﺎﻣﺎً، ﻭﺃﺳﺮﻋﺖُ ﻓﻲ ﺍﻟﻌﻮﺩﺓ ﺇﻟﻰ ﻏﺮﻓﺘﻲ.
,ﺃﻣﺎﻡ ﻏﺮﻓﺘﻲ، ﻛﺎﻧﺖ ﺯﻣﻴﻠﺘﻲ ﻓﻲ ﺍﻟﻐﺮﻓﺔ، ﺍﻟﺘﻲ ﺍﺭﺗﺪﺕ ﺑﺎﻟﻔﻌﻞ -ﻣﻼﺑﺲ ﺍﻟﺴﺠﻦ-، ﺗﺘﺠﺎﺫﺏ ﺃﻃﺮﺍﻑ ﺍﻟﺤﺪﻳﺚ ﻣﻊ ﻓﺘﺎﺓ ﻣﻦ ﺍﻟﻐﺮﻓﺔ ﺍﻟﻤﺠﺎﻭﺭﺓ.
,ﻭﻋﻨﺪﻣﺎ ﻻﺣﻈﻦ ﻋﻮﺩﺗﻲ، ﺗﻐﻴﺮ ﻣﻮﺿﻮﻉ ﺣﺪﻳﺜﻬﻦّ ﺑﺸﻜﻞٍ ﺳﺎﻓﺮ.
,ﺇﺫ ﺃﻧّﻬﻦّ ﺃﺧﻔﻀﻦّ ﻧﺒﺮﺓ ﺃﺻﻮﺍﺗﻬﻦّ، ﻭﺭﻣﻘﻨﻨﻲ ﺑﺒﻌﺾ ﺍﻟﻨﻈﺮﺍﺕ.
,ﺗﻈﺎﻫﺮﺕُ ﺑﺠﻬﻞ ﻣﺎ ﻳﺤﺪﺙ، ﻭﺩﺧﻠﺖُ ﺍﻟﻐﺮﻓﺔ ﻭﻏﻴّﺮﺕُ ﻣﻼﺑﺴﻲ.{n}ﺛﻢ ﺍﻧﺪﻓﻌﺖُ ﺇﻟﻰ ﺍﻟﺮﻭﺍﻕ ﻣﺴﺮﻋﺔ.
,ﻛﺎﻥ ﺍﻟﺠﻤﻴﻊ ﻗﺪ ﺍﺻﻄﻒ ﺑﺎﻟﻔﻌﻞ.
Mammon,""".........ﻣﺎ ﻫﺬﺍ، ﻳﺎ ﻟﻠﻐﺮﺍﺑﺔ! ﺃﻟﻴﺴﺖ ﻫﺬﻩ ﻣﺪﺭﺳﺔ ﻟﻠﻔﺘﻴﺎﺕ ﺍﻟﺜﺮﻳﺎﺕ؟ ﺇﻧﻬﺎ ﺃﺷﺒﻪ ﺑﺎﻟﺴﺠﻦ. ﻛﻢ ﻫﺬﺍ ﻏﺒﻲ."""
Ushiromiya Ange,"""ﻋﺠﺒًﺎ. ﻫﺬﺍ ﻣﺎ ﺃﻋﺘﻘﺪﻩ ﺃﻳﻀًﺎ. ﺭﺑﻤﺎ ﺍﻟﻨﻘﻄﺔ ﺍﻟﺘﻲ ﺗﺠﻌﻠﻬﺎ ﺃﺳﻮﺃ ﻣﻦ ﺍﻟﺴﺠﻦ ﻫﻲ ﺃﻥ ﺳﺮﺍﺣﻚ ﻟﻦ ﻳﻄﻠﻖ ﺣﺘﻰ ﻟﻮ ﺗﺼﺮﻓﺖ ﺟﻴﺪًﺍ."""
,......ﻻﺣﻈﺖ ﺷﻴﺌًﺎ ﺑﻌﺪﻣﺎ ﺷﺘﻤﺖُ ﺍﻟﻤﻜﺎﻥ ﻗﻠﻴﻼً.
,ﻭﺟﻮﺩ ﺷﺨﺺ ﻳﻨﺼﺖ ﺇﻟﻰ ﺣﻠﻄﻤﺘﻚ......ﻳﺒﻌﺚ ﺷﻌﻮﺭًﺍ ﻣﺮﻳﺤًﺎ ﻟﻠﻨﻔﺲ.
,ﻟﺤﺴﻦ ﺍﻟﺤﻆ، ﻻ ﺗﻈﻬﺮ ﻫﻴﺌﺔ ﻣﺎﻣﻮﻥ ﺇﻻ ﻟﻤﺴﺘﺪﻋﻴﻬﺎ، ﺃﻱ ﺃﻧﺎ.{n}ﻭﺑﺎﻟﻄﺒﻊ، ﻻ ﺣﺎﺟﺔ ﻟﻲ ﻟﻠﺘﺤﺪﺙ ﻣﻌﻬﺎ ﺑﺼﻮﺕٍ ﻋﺎﻝٍ.
,ﻓﺒﺈﻣﻜﺎﻧﻲ ﺇﺟﺮﺍﺅﻫﺎ ﻓﻲ ﺫﻫﻨﻲ، ﻭﻟﻦ ﻳﺴﻤﻌﻬﺎ ﺃﻱ ﺷﺨﺺ ﺁﺧﺮ.
,.........ﻗﺪ ﻻ ﻳﻜﻮﻥ ﺍﻟﺴﺤﺮ، ﻭﻣﺎ ﻳﺨﻠﻘﻪ ﻣﻦ ﺃﺻﺪﻗﺎﺀ، ......ﺷﻴﺌًﺎ ﺳﻴﺌًﺎ ﻣﺜﻞ ﻣﺎ ﺗﻮﻗﻌﺖ.
Mammon,"""ﻫﺆﻻﺀ ﺍﻟﻔﺘﻴﺎﺕ ﻳﺒﺪﻭﻥ ﻫﺰﻳﻼﺕ ﻟﻠﻐﺎﻳﺔ. ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﻦّ ﺃﻣﻮﺍﺕ. ﻛﻴﺎﻫﺎﻫﺎﻫﺎ."""
Ushiromiya Ange,"""ﻛﻔﻰ. ﻟﻮ ﺻﺎﺩﻑ ﻭﺭﺃﺗﻚ ﺇﺣﺪﺍﻫﻦّ ﻓﺴﺘﻜﻮﻥ ﻋﻮﺍﻗﺐ ﺫﻟﻚ ﻭﺧﻴﻤﺔً ﻟﻠﻐﺎﻳﺔ..."""
Mammon,"""ﺍﻟﺒﺸﺮ ﺍﻟﺬﻳﻦ ﻻ ﻳﻤﻠﻜﻮﻥ ﺫﺭﺓ ﻣﻦ ﺍﻷﺣﻼﻡ ﺃﻭ ﺍﻷﻣﻞ، ﻫﻢ ﻛﺘﻠﺔ ﻣﻦ ﺍﻟﺴﻤﻮﻡ ﺍﻟﻤﻘﺎﻭﻣﺔ ﻟﻠﺴﺤﺮ. ﻟﻦ ﻳﺴﺘﻄﻌﻦ ﺭﺅﻳﺘﻲ ﺃﺑﺪًﺍ. ﺇﻧﻬﻦّ ﻣﺠﺮّﺩ ﻛﺎﺋﻨﺎﺕ ﻭﺿﻴﻌﺔ ﻳﺴﺘﺤﻴﻞ ﻋﻠﻴﻬﻦّ ﺭﺅﻳﺘﻲ. *ﺿﺤﻚ*ﺿﺤﻚ*!"""
Ushiromiya Ange,""".........ﺃﻻ ﺑﺄﺱ ﺑﺘﻮﺍﺟﺪﻙ ﻫﻜﺬﺍ ﻭﺳﻂ ﺍﻟﺒﺸﺮ ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﻭﺟﻮﺩ ﺍﻟﺴﻢ ﺍﻟﻤﻘﺎﻭﻡ ﻟﻠﺴﺤﺮ؟"""
Mammon,"""ﺃﻧﺎ ﺑﺨﻴﺮ ﻃﺎﻟﻤﺎ ﺃﻥ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ ﺗﺴﻤﺢ ﻟﻲ ﺑﺎﻟﺘﺠﻠﻲ."""
Mammon,"""......ﻟﻜﻦ، ﺳﻴﺘﻌﻴﻦ ﻋﻠﻴﻚِ ﺃﻥ ﺗﺮﻛﺰﻱ ﺩﺍﺋﻤًﺎ ﻹﺑﻘﺎﺋﻲ ﻣﺘﺠﻠﻴﺔ، ﻣﻤﺎ ﻗﺪ ﻳﺆﺩﻱ ﺇﻟﻰ ﺇﻫﻤﺎﻝ ﺣﻴﺎﺗﻚِ ﺍﻟﻴﻮﻣﻴﺔ. ......ﺍﻧﻈﺮﻱ، ﺃﻟﻴﺴﺖ ﺯﻣﻴﻠﺘﻚ ﻓﻲ ﺍﻟﻐﺮﻓﺔ ﺗﻨﺎﺩﻳﻚ؟"""
Ushiromiya Ange,"""......ﻣﺎﺫﺍ? .........ﺃﻭﻩ—"""
,"""ﺃﻟﻢ ﺗﺴﻤﻌﻴﻨﻲ ﺃﻧﺎﺩﻳﻚ ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ-ﺳﺎﻥ؟ ﺃﺭﺩﺕ ﺍﻟﺘﺤﺪﺙ ﻗﻠﻴﻼً ﻣﻌﻚ ﻓﻜﻠﺘﺎﻧﺎ ﻣﻜﻠﻔﺘﺎﻥ ﺑﻮﺍﺟﺐ ﺍﻷﺳﺒﻮﻉ ﺍﻟﻤﻘﺒﻞ..."""
,......ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺃﻧّﻬﺎ ﺗﺤﺎﻭﻝ ﺩﻓﻊ ﺑﻌﺾ ﺍﻟﻤﻬﺎﻡ ﺍﻟﺮﺗﻴﺒﺔ ﻋﻠﻲّ.{n}ﺯﻣﻴﻠﺘﻲ ﻓﻲ ﺍﻟﻐﺮﻓﺔ، ﺍﻟﺘﻲ ﻻ ﺗﻜﺎﺩ ﺗﺮﻓﻊ ﻋﻴﻨﻬﺎ ﻭﺗﻨﻈﺮ ﺇﻟﻲ، ﺗﺒﺘﺴﻢ ﻟﻲ ﺑﺎﺑﺘﺴﺎﻣﺔ ﺗﺒﻌﺚ ﻋﻠﻰ ﺍﻻﺷﻤﺌﺰﺍﺯ.
,ﻭﻣﻊ ﺫﻟﻚ، ﻓﺈﻥ ﺍﻟﻌﻤﻞ ﺑﻤﻔﺮﺩﻱ ﺑﻌﺪ ﺃﻥ ﺃُﺟﺒَﺮ ﻋﻠﻴﻪ ﺃﺭﻳﺢ ﻭﺃﻓﻀﻞ ﻣﻦ ﺍﻟﻌﻤﻞ ﺑﺎﻟﺘﻨﺎﻭﺏ ﻧﺤﻦ ﺍﻻﺛﻨﺘﻴﻦ.
,ﺇﺫﺍ ﻛﺎﻥ ﻗﺒﻮﻝ ﺫﻟﻚ ﻳﻌﻨﻲ ﺃﻧﻬﺎ ﺳﺘﺴﺘﻤﺮ ﻓﻲ ﺗﺠﺎﻫﻠﻲ، ﻓﻬﺬﺍ ﻣﻄﻠﺐٌ ﺳﻬﻞ ﺍﻟﻤﻨﺎﻝ...
,ﻭﻣﻊ ﺫﻟﻚ، ﻭﺑﻌﺬﺭٍ ﻣﺨﺠﻞٍ ﺗﻤﺎﻣًﺎ، ﺗﺠﻨَﺒﺖْ ﻧﻘﺎﺵ ﺍﻟﻤﺴﺄﻟﺔ ﻭﺃﺻﺮﺕ ﻋﻠﻰ ﺍﻟﻠﻒ ﻭﺍﻟﺪﻭﺭﺍﻥ، ﻭﻛﺄﻧﻲ ﺃﻧﺎ ﻣﻦ ﻳﺠﺐ ﺃﻥ ﺃﻗﻮﻡ ﺑﺬﻟﻚ ﻛﻤﺒﺎﺩﺭﺓ ﻣﻨﻲ.
,......ﻣﻦ ﺍﻟﺴﻤﺎﺕ ﺍﻟﺨﺎﺻﺔ ﻟﻬﺬﻩ ﺍﻷﻛﺎﺩﻳﻤﻴﺔ ﺃﻥ ﻓﺘﻴﺎﺗﻬﺎ ﻻ ﻳﻌﺮﻓﻦ ﻛﻴﻔﻴﺔ ﻃﻠﺐ ﻣﻌﺮﻭﻑ.
Mammon,"""......ﻣﺎ {i:ﻣﺸﻜﻠﺘﻬﺎ}؟ ﺇﻧّﻬﺎ ﺗﻐﻀﺒﻨﻲ. ﻛﻢ ﺃﻭﺩّ ﺷﻖ ﺟﺒﻬﺘﻬﺎ."""
Ushiromiya Ange,"""ﺣﺴﻨًﺎ. ﻳﺎ ﻟﻴﺘﻚ ﺗﻔﻌﻠﻴﻦ."""
,........................... ......ﻓﻌﻼً. ﻭﺟﻮﺩ ﺻﺪﻳﻘﺔ ﺗﺴﺘﻤﻊ ﺇﻟﻰ ﺣﻠﻄﻤﺘﻲ، ﻫﻮ ﺃﻣﺮٌ ﻣﺒﻬﺞ ﺃﻛﺜﺮ ﻣﻤﺎ ﺗﻮﻗﻌﺖ.
,ﺍﺟﺘﻤﺎﻉ ﻛﺎﻓﺔ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻌﺔ ﻳﺒﻌﺚ ﺍﻟﺤﻴﻮﻳﺔ ﻓﻲ ﺍﻟﻤﻜﺎﻥ.
,......ﻣﻦ ﺍﻟﻤﺆﻛﺪ ﺃﻥ ﻣﺠﺮﺩ ﺭﺅﻳﺘﻬﻦ ﻭﻫﻦَّ ﻳﻠﻬﻮﻥ ﻣﻌﺎً ﺳﻴﻜﻮﻥ ﻣﻤﺘﻌًﺎ.
,......ﺃﺭﻳﺪ ﺻﻘﻞ ﻗﻮﺗﻲ ﺍﻟﺴﺤﺮﻳﺔ ﺃﻛﺜﺮ ﺣﺘﻰ ﻳﺘﺴﻨﻰ ﻟﻲ ﺍﺳﺘﺪﻋﺎﺋﻬﻦ ﻓﻲ ﺃﻗﺮﺏ ﻓﺮﺻﺔ.
,ﻟﺬﻟﻚ ﺳﺄﺗﺪﺭﺏ ﺃﻛﺜﺮ ﻭﺃﻛﺜﺮ، ......ﻷﺳﺘﺪﻋﻲ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ.........ﺍﻟﺸﻲﺀ ﺍﻟﺬﻱ ﺃﺭﻳﺪ ﻓﻌﻼً ﺍﺳﺘﺪﻋﺎﺅﻩ.
Mammon,""".........? ﻣﺎ ﺍﻟﺬﻱ ﺗﺮﻳﺪﻳﻦ ﺍﺳﺘﺪﻋﺎﺅﻩ ﻓﻌﻼً ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ؟"""
,ﻻﺣﻈﺖ ﻣﺎﻣﻮﻥ ﻣﻨﺎﺟﺎﺗﻲ ﻣﻊ ﻧﻔﺴﻲ ﻭﺳﺄﻟﺘﻨﻲ ﺑﺼﺮﺍﺣﺔ ﻣﻔﺎﺟﺄﺓ.
,ﺗﺮﺩﺩﺕُ ﻓﻲ ﺍﻟﺤﺪﻳﺚ، ﻟﻜﻨﻨﻲ ﺭﺃﻳﺖ ﺃﻧﻪ ﻟﻴﺲ ﺷﻴﺌﺎً ﻳﺴﺘﺤﻖ ﺍﻹﺧﻔﺎﺀ، ﻓﺄﺧﺒﺮﺗﻬﺎ ﺑﻪ.
Ushiromiya Ange,"""..................ﺃﺳﺮﺗﻲ. .........ﺃﺑﻲ. ﻭﺃﻣﻲ. ﻭﺃﺧﻲ."""
Mammon,"""ﺃﺗﻘﺼﺪﻳﻦ... ﺃﺭﻭﺍﺡ ﺍﻟﻤﻮﺗﻰ؟ ﺍﺳﺘﺤﻀﺎﺭ ﺭﻭﺡٍ ﻣﻦ ﻋﺎﻟﻢ ﺁﺧﺮ ﻳُﺴﻤﻰ ""ﺍﺳﺘﺪﻋﺎﺀ""، ﺃﻣﺎ ﺍﺳﺘﺤﻀﺎﺭ ﺃﺭﻭﺍﺡ ﻋﺎﻟﻢ ﺍﻟﻤﻮﺗﻰ ﻓﻬﻮ ""ﺑﻌﺚ"". ﻭﻛﻼﻫﻤﺎ ﻣﺨﺘﻠﻔﺎﻥ ﻛﻠﻴًﺎ. ......ﺳﺤﺮ ﺍﻟﺒﻌﺚ ﻫﻮ ﺳﺤﺮٌ ﻋﺎﻟﻲ ﺍﻟﻤﺴﺘﻮﻯ."""
,ﺃﻋﻠﻢ ﻫﺬﺍ. ......ﻟﺪﺭﺟﺔ ﺃﻥ ﺃﺧﺘﻲ ﻣﺎﺭﻳﺎ ﻧﻔﺴﻬﺎ ﻻ ﺗﺴﺘﻄﻴﻊ ﺍﺳﺘﻌﻤﺎﻟﻪ. ﻭﻟﻜﻦ ﻫﺬﺍ ﻫﻮ ﺍﻟﺸﻲﺀ ﺍﻟﺬﻱ ﺃﺭﻳﺪ ﺇﺗﻘﺎﻧﻪ ﻓﻲ ﺍﻟﺴﺤﺮ ﺃﻛﺜﺮ ﻣﻦ ﻏﻴﺮﻩ.
,......ﺣﺬﺭﺗﻨﻲ ﺃﺧﺘﻲ ﻣﻦ ﺃﻧّﻪ ﺳﺤﺮٌ ﺷﺪﻳﺪ ﺍﻟﺼﻌﻮﺑﺔ ﻭﻋﺎﻟﻲ ﺍﻟﻤﺴﺘﻮﻯ.{n}...ﺇﺫ ﻗﺪ ﻻ ﻳﻜﻮﻥ ﻣﻀﻤﻮﻧﺎً ﺍﻟﻮﺻﻮﻝ ﺇﻟﻴﻪ ﺣﺘﻰ ﺑﻌﺪ ﺗﻜﺮﻳﺲ ﺍﻟﻌﻤﺮ ﻛﻠﻪ ﻟﻠﺘﺪﺭﺏ ﻋﻠﻴﻪ.
,ﻛﻤّﺎ ﺃﻧّﻲ ﻻ ﺃﻣﻠﻚ ﻟﻬﻢ ﺇﻧﺎﺀً ﺃﺻﻼً. ﺗﻌﺘﺒﺮ ﺍﻟﺤﺎﻭﻳﺎﺕ ﻋﻨﺼﺮًﺍ ﺃﺳﺎﺳﻴًﺎ ﻓﻲ ﺳﺤﺮ ﺍﻻﺳﺘﺤﻀﺎﺭ، ﺳﻮﺍﺀً ﻛﺎﻥ ﺑﻌﺜًﺎ ﺃﻡ ﺍﺳﺘﺪﻋﺎﺀً.
,ﺣﺘﻰ ﻭﺇﻥ ﺗﻔﺎﺀﻟﺖ ﺑﻘﺪﺭﺗﻲ ﻋﻠﻰ ﺗﻌﻠﻤﻪ، ﻓﻤﻦ ﺩﻭﻧﻬﺎ ﺳﻴﻜﻮﻥ ﺍﻷﻣﺮ ﻣﻴﺆﻭﺳًﺎ ﻣﻨﻪ.
,ﻟﺴﻮﺀ ﺍﻟﺤﻆ، ﻻ ﺃﻣﻠﻚ ﺷﻴﺌًﺎ ﻳﺬﻛﺮﻧﻲ ﺑﺄﺑﻲ ﻭﺃﻣﻲ.
,ﻟﻜﻦ، ……ﻳﺎ ﻟﻬﺎ ﻣﻦ ﻣﺼﺎﺩﻓﺔ....{n}ﻓﻠﺪﻱ ﺷﻲﺀٌ ﺃﺗﺬﻛﺮ ﺑﻪ ﺃﺧﻲ.
,ﻭﻫﺬﺍ... ﻫﻮ.
Mammon,"""......ﺃﺗﻘﺼﺪﻳﻦ ﺣﻠﻴﺔ ﺍﻟﺸﻌﺮ ﻫﺬﻩ ﺫﺍﺕ ﺍﻟﺨﺮﺯﺍﺕ ﺍﻟﻮﺭﺩﻳﺔ؟ ﻣﻌﺬﺭﺓً ﻣﻨﻚِ، ﻟﻜﻨّﻬﺎ ﺗﺒﺪﻭ ﻃﻔﻮﻟﻴﺔً ﻋﻠﻴﻚِ."""
Ushiromiya Ange,"""ﻣﻨﺬ ﻣﺪﺓ ﻃﻮﻳﻠﺔ، ﺫﻫﺒﺖ ﺑﺮﻓﻘﺔ ﺃﻣﻲ ﺇﻟﻰ ﺣﺪﻳﻘﺔ ﺍﻟﻤﻼﻫﻲ ﻟﻤﻘﺎﺑﻠﺔ ﺃﺧﻲ ﺩﻭﻥ ﻋﻠﻢ ﺃﺑﻲ. ......ﻫﺬﻩ ﻫﺪﻳﺔ ﻓﺎﺯ ﺑﻬﺎ ﺃﺧﻲ ﻫﻨﺎﻙ ﻓﻲ ﻟﻌﺒﺔ ﺍﻟﺮﺍﻓﻌﺔ."""
,ﺃﻋﻠﻢ ﺃﻧّﻬﺎ ﺭﺧﻴﺼﺔ ﻭﻃﻔﻮﻟﻴﺔ ﻟﻠﻐﺎﻳﺔ، ﻭﻻ ﺗﻨﺎﺳﺐ ﺃﺳﻠﻮﺑﻲ ﻓﻲ ﺍﻟﻠﺒﺎﺱ.
,......ﻟﻜﻨّﻬﺎ ﺍﻟﺸﻲﺀ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻳُﺸﻌﺮﻧﻲ ﺑﻘﺮﺏ ﺃﺧﻲ ﺑﺎﺗﻠﺮ ﻣﻨّﻲ.
,ﺁﻧﺬﺍﻙ...ﻛﺎﻥ ﻫﻨﺎﻙ ﺻﻨﺪﻭﻕ ﺯﺟﺎﺟﻲ ﻣﻤﺘﻠﺊ ﺑﻜﺒﺴﻮﻻﺕ ﺑﻼﺳﺘﻴﻜﻴﺔ ﺗﺤﺘﻮﻱ ﺣﻠﻴﺎﺕ ﻣﺨﺘﻠﻔﺔ ﺭﺍﺋﻌﺔ ﻭﻟﻄﻴﻔﺔ.
,ﺇﺫ ﻻ ﻳﻤﻜﻦ ﺍﻟﺤﺼﻮﻝ ﻋﻠﻴﻬﺎ ﺇﻻ ﺑﺎﺳﺘﺨﺪﺍﻡ ﺭﺍﻓﻌﺔ.
,ﻟﻜﻨّﻲ ﻛﻨﺖ ﺻﻐﻴﺮﺓً ﺟﺪًﺍ ﻋﻠﻰ ﺫﻟﻚ.
,ﺣﺎﻭﻟﺖ ﻓﻌﻠﻬﺎ ﻋﺪﺓ ﻣﺮﺍﺕ، ﻟﻜﻨّﻲ ﻟﻢ ﺃﻧﺠﺢ ﺃﺑﺪًﺍ.
,ﺣﺎﻭﻟﺖ ﺃﻣﻲ ﺗﻄﻴﻴﺐ ﺧﺎﻃﺮﻱ ﺑﺎﻟﻘﻮﻝ ﺃﻥ ﻣﺎ ﺑﺪﺍﺧﻠﻬﺎ ﻟﻴﺲ ﺷﻴﺌًﺎ ﺫﻭ ﻗﻴﻤﺔ، ﻛﻤّﺎ ﺃﻧﻨﺎ ﻧﺠﻬﻞ ﺣﺘﻰ ﻣﺎ ﺍﻟﺬﻱ ﺳﻨﺤﺼﻞ ﻋﻠﻴﻪ، ﻓﻼ ﻓﺎﺋﺪﺓ ﻣﻦ ﺍﻟﺸﻌﻮﺭ ﺑﺎﻟﺤﺰﻥ.
,ﻟﻜﻦ، ﺍﻟﻤﺸﻜﻠﺔ ﻟﻴﺴﺖ ﻓﻲ ﻛﻮﻧﻬﺎ ﺭﺧﻴﺼﺔ، ......ﺑﻞ ﺇﻥ ﺗﺠﺮﺑﺔ ﺃﻥ ﺃﻓﻮﺯ ﺑﻨﻔﺴﻲ...ﺑﺪﺕ ﻟﻲ ﺛﻤﻴﻨﺔ ﻭﻣﻘﺪﺳﺔ ﻟﻠﻐﺎﻳﺔ.
,ﻟﺬﻟﻚ، ﺭﻏﺒﺖُ ﺑﺸﺪﺓ ﻓﻲ ﺍﻟﺤﺼﻮﻝ ﻋﻠﻰ ﺫﻟﻚ ﺍﻟﺸﻲﺀ ﺍﻟﺮﺧﻴﺺ ﺍﻟﻤﻮﺟﻮﺩ ﺑﺎﻟﺪﺍﺧﻞ.
,ﺣﻴﻨﺌﺬٍ، ﺃﺗﻰ ﺃﺧﻲ ﺍﻷﻛﺒﺮ ﺑﺎﺗﻠﺮ ﺑﻌﺪ ﺃﻥ ﺍﻧﺘﻬﻰ ﻣﻦ ﻟﻌﺒﺔ ﺇﻃﻼﻕ ﺍﻟﻨﺎﺭ ﻋﻠﻰ ﺍﻟﺠﻨﻮﺩ، ......ﻭﺗﺤﺪّﻯ ﺍﻟﻠﻌﺒﺔ ﺑﺪﻻً ﻣﻨﻲ.
,...ﻣﺪ ﺃﺧﻲ ﺍﻷﻛﺒﺮ ﻳﺪﻩ ﺍﻟﻄﻮﻳﻠﺔ، ﻭﺍﻧﺘﺰﻉ ﻟﻲ ﺍﻟﺴﻌﺎﺩﺓ ﺍﻟﺘﻲ ﻟﻢ ﻳﻜﻦ ﺑﻮﺳﻌﻲ ﺃﻥ ﺃﻃﺎﻟﻬﺎ.
,......ﻛﺎﻥ ﺃﺧﻲ ﻣﺎﻫﺮًﺍ ﻓﻌﻼً.{n}ﻳﺒﺪﻭ ﺃﻧﻪ ﻳﻠﻌﺐ ﻛﺜﻴﺮًﺍ ﻣﻊ ﺃﺻﺪﻗﺎﺋﻪ ﻓﻲ ﻣﺜﻞ ﺻﺎﻻﺕ ﺍﻷﻟﻌﺎﺏ ﻫﺬﻩ.
,ﻓﺒﻌﺪ ﻣﺤﺎﻭﻟﺔ ﺃﻭ ﺍﺛﻨﺘﻴﻦ، ﺍﻟﺘﻘﻂ ﺍﻟﻜﺒﺴﻮﻟﺔ ﺑﺎﻟﺮﺍﻓﻌﺔ ﺍﻟﺘﻲ ﻟﻢ ﺃﺗﻤﻜﻦ ﺣﺘﻰ ﻣﻦ ﻟﻤﺴﻬﺎ، .........ﻭﺃﻟﻘﻰ ﺑﻬﺎ ﻓﻲ ﻓﺘﺤﺔ ﺍﻻﺳﺘﻼﻡ.
,ﺃﺗﺬﻛﺮ ﺷﻌﻮﺭﻱ ﺑﺎﻟﻔﺨﺮ ﻋﻨﺪﻣﺎ ﺭﻣﻰ ﺃﺧﻲ ﺗﻠﻚ ﺍﻟﻜﺒﺴﻮﻟﺔ ﻧﺤﻮﻱ، ﺷﻌﺮﺕُ ﺃﻧﻲ ﺃﺳﺘﻄﻴﻊ ﺍﻻﻋﺘﻤﺎﺩ ﻋﻠﻴﻪ ﻓﻲ {i:ﺃﻱ ﺷﻲﺀ}.
,ﻟﻌﺪﺓ ﺃﻳﺎﻡ، ﺷﻌﺮﺕُ ﺃﻧﻪ ﻣﻦ ﺍﻟﻤﺆﺳﻒ ﺃﻥ ﺃﻓﺘﺢ ﺍﻟﻜﺒﺴﻮﻟﺔ.
,ﺣﺘﻰ ﺟﺎﺀ ﻳﻮﻡٌ ﻗﺮﺭﺕ ﻓﻴﻪ ﺃﺧﻴﺮًﺍ ﻓﺘﺤﻬﺎ.
,......ﻓﻜﺎﻥ ﻣﺎ ﻇﻬﺮ ﻣﻨﻬﺎ ﻫﻮ ﺯﻳﻨﺔ ﺍﻟﺸﻌﺮ ﺍﻟﻮﺭﺩﻳﺔ ﻫﺬﻩ.
,ﻭﻣﻨﺬ ﺫﻟﻚ ﺍﻟﻴﻮﻡ...ﺃﺻﺒﺤﺖ ﺭﻣﺰًﺍ ﻳﺬﻛﺮﻧﻲ ﺑﺄﺧﻲ.
,ﻛﻨﺖُ -ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺻﻐﺮ ﺳﻨﻲ- ﺃﻋﺘﻘﺪ ﺃﻥ ﺍﺟﺘﻤﺎﻉ ﺃﻓﺮﺍﺩ ﻋﺎﺋﻠﺘﻲ ﺍﻷﺭﺑﻌﺔ، ﺑﻤﻦ ﻓﻴﻬﻢ ﺃﺧﻲ ﺍﻷﻛﺒﺮ ﺑﺎﺗﻠﺮ، ﻫﻮ ﺷﺮﻁ ﺃﺳﺎﺳﻲ ﻟﻠﻌﺎﺋﻠﺔ ﺍﻟﺴﻌﻴﺪﺓ.
,ﻟﻬﺬﺍ ﺗﻤﻨﻴﺖ ﺃﻥ ﻳﺘﺼﺎﻟﺢ ﺃﺑﻲ ﻭﺃﺧﻲ ﺳﺮﻳﻌًﺎ.
,......ﻛﻨﺖ ﺃﻋﺘﺒﺮ ﺣﻠﻴﺔ ﺍﻟﺸﻌﺮ ﺗﻠﻚ ﺗﻤﻴﻤﺔً ﺳﺤﺮﻳﺔ ﺗﺠﻤﻊ ﺷﻤﻞ ﻋﺎﺋﻠﺘﻲ ﻣﻌًﺎ. ﻟﺬﻟﻚ ﻛﻨﺖ ﻭﻻ ﺯﻟﺖ ﺃﺭﺗﺪﻳﻬﺎ ﻋﻠﻰ ﺍﻟﺪﻭﺍﻡ.
