Speaker,Arabic (AR)
Ronoue Genji,"""...ﺳﻴﺪﻱ. ﻟﻘﺪ ﺃﻛﻤﻠﻨﺎ ﺗﻬﻴﺌﺔ ﺍﻟﻌﺸﺎﺀ ﻟﻴﻨﻘﻞ ﺇﻟﻰ ﻫﻨﺎ. ...ﻭﻣﺎﺫﺍ ﻋﻦ ﻋﺸﺎﺀ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ؟"""
,ﻛﺎﻥ ﻧﺎﻧﺠﻮ ﺃﻳﻀًﺎ ﻓﻲ ﺣﺠﺮﺓ ﺍﻟﺪﺭﺍﺳﺔ. ﻷﻥّ ﻛﻴﻨﺰﻭ ﺃﻟﺢّ ﻋﻠﻴﻪ ﺑﺸﺪﺓٍ ﻟﺤﺴﻢ ﻟﻌﺒﺔ ﺍﻟﺸﻄﺮﻧﺞ ﺍﻟﻄﻮﻳﻠﺔ ﺑﻴﻨﻬﻤﺎ، ﻛﺎﻥ ﻧﺎﻧﺠﻮ ﺧﺼﻢ ﻛﻴﻨﺰﻭ ﻣﻨﺬ ﻣﺎ ﻗﺒﻞ ﺍﻟﻤﺴﺎﺀ.
,ﻛﺎﻥ ﻧﺎﻧﺠﻮ ﻗﺪ ﺃﻋﻠﻦ ﻛﻄﺒﻴﺐٍ ﺃﻥّ ﺃﻳﺎﻡ ﻛﻴﻨﺰﻭ ﺑﺎﺗﺖ ﻣﻌﺪﻭﺩﺓ.{n}...ﻓﻲ ﺗﻠﻚ ﺍﻟﺤﺎﻟﺔ، ﻟﻢ ﻳﻜﻦ ﻧﺎﻧﺠﻮ ﻟﻴﺮﻓﺾ ﺇﻥ ﺃﻟﺢّ ﻋﻠﻴﻪ ﻛﻴﻨﺰﻭ ﺑﺈﻧﻬﺎﺀ ﻟﻌﺒﺔ ﺍﻟﺸﻄﺮﻧﺞ ﻭﻫﻮ ﻻ ﻳﺰﺍﻝ ﺣﻴًﺎ،
,ﻛﺎﻥ ﻛﻴﻨﺰﻭ ﻳﺘﺄﻣﻞ ﺣﺮﻛﺘﻪ ﺑﻌﻤﻖ، ﻣﺮﻛﺰًﺍ ﺃﻛﺜﺮ ﻣﻦ ﺍﻟﻤﻌﺘﺎﺩ. ...ﻛﺎﻥ ﺩﻭﺭ ﻛﻴﻨﺰﻭ ﻗﺪ ﻃﺎﻝ ﻣﻨﺬ ﻣﺪﺓ، ﻭﻧﺎﻧﺠﻮ ﺍﻟﺬﻱ ﺳﺌﻢ ﺍﻻﻧﺘﻈﺎﺭ، ﺑﺪﺃ ﻳﺴﺤﺐ ﻛﺘﺒًﺎ ﺳﺤﺮﻳﺔً ﻏﺎﻣﻀﺔً ﻻ ﻳﻔﻬﻤﻬﺎ ﻭﻳﺘﺼﻔﺤﻬﺎ ﺑﻌﺸﻮﺍﺋﻴﺔ.
Nanjo Terumasa,"""...ﻛﻴﻨﺰﻭ-ﺳﺎﻥ. ﻟﻦ ﺗﺠﺪ ﺣﺮﻛﺔً ﺟﻴﺪﺓً ﺑﻤﺠﺮﺩ ﻃﻲّ ﺫﺭﺍﻋﻴﻚ ﻭﺍﻟﺠﻠﻮﺱ ﺃﻣﺎﻡ ﺍﻟﻠﻮﺡ. ﺃﺗﺴﺎﺀﻝ ﺇﻥ ﻟﻢ ﻳﻜﻦ ﻣﻦ ﺍﻷﻓﻀﻞ ﺃﻥ ﻧﺄﺧﺬ ﺍﺳﺘﺮﺍﺣﺔً ﻟﻨﻨﻌﺶ ﺃﺫﻫﺎﻧﻨﺎ...؟"""
Ushiromiya Kinzo,"""ﺍﺻﻤﺖ. ...ﻫﻤﻤﻢ. ...ﻳﺒﺪﻭ ﺃﻥّ ﻫﺬﺍ ﻛﺎﻑٍ ﻟﻠﺪﻓﺎﻉ. ﻫﻞ ﺳﻴﻨﻔﺬ ﺍﻟﻔﻴﻞ ﺃﻡ ﺍﻟﻔﺎﺭﺱ ﺗﻠﻚ ﺍﻟﺜﻐﺮﺓ...؟ ...ﻧﻨﻨﻨﻨﻦ..."""
,ﻛﺎﻥ ﻛﻴﻨﺰﻭ ﺍﻟﻴﻮﻡ ﻣﺼﺮًﺍ ﻋﻠﻰ ﺩﻓﺎﻉٍ ﻣﺘﻴﻦ.
,...ﻋﺎﺩﺓً، ﻛﺎﻥ ﺷﻌﺎﺭ ﻛﻴﻨﺰﻭ ﺃﻥّ ﺍﻟﻬﺠﻮﻡ ﺃﻓﻀﻞ ﺩﻓﺎﻉ. ﻟﻜﻦّ ﺍﻟﻴﻮﻡ ﻛﺎﻥ ﻋﻜﺲ ﺫﻟﻚ ﺗﻤﺎﻣًﺎ.
Nanjo Terumasa,"""...ﺃﻧﺎ ﺟﺎﺋﻊ ﺃﻳﻀًﺎ. ﻫﻞ ﻧﻮﻗﻒ ﺍﻟﻠﻌﺒﺔ ﻫﻨﺎ؟ ﻟﻘﺪ ﺃﺭﻫﻘﺖ ﺫﻫﻨﻲ ﻛﺜﻴﺮًﺍ ﺩﻭﻥ ﺗﻮﻗﻒٍ ﺣﺘﻰ ﺷﻌﺮﺕ ﺑﺎﻟﺪﻭﺍﺭ. ...ﺃﻱّ ﺍﺳﺘﻤﺮﺍﺭٍ ﻗﺪ ﻳﺤﺪّ ﻣﻦ ﻗﺪﺭﺗﻲ ﻋﻠﻰ ﺍﺧﺘﻴﺎﺭ ﺃﻓﻀﻞ ﺍﻟﺤﺮﻛﺎﺕ."""
Ushiromiya Kinzo,"""...ﺗﻠﻚ ﻣﺸﻜﻠﺔ. ...ﻓﻲ ﺍﻟﺸﻄﺮﻧﺞ، ﻳﺠﺐ ﻋﻠﻰ ﺍﻟﻼﻋﺒﻴﻦ ﺩﻭﻣًﺎ ﺃﻥ ﻳﺒﺪﻋﺎ ﺃﻓﻀﻞ ﺍﻟﺤﺮﻛﺎﺕ. ...ﺍﻟﺤﺮﻛﺎﺕ ﺍﻷﺧﺮﻯ ﻣﺆﻟﻤﺔ ﺍﻟﻔﻬﻢ، ﻭﺗﻔﺴﺪ ﻟﻌﺒﺔً ﺗﻘﻮﻡ ﻋﻠﻰ ﻗﺮﺍﺀﺓ ﺍﻷﻓﻜﺎﺭ. ...ﺫﻟﻚ ﺳﻴﻘﻠﻞ ﻣﺘﻌﺘﻨﺎ ﻛﺜﻴﺮًﺍ."""
,ﺗﻨﻬﺪ ﻛﻴﻨﺰﻭ ﺑﻌﻤﻖٍ، ﻭﺃﺧﻴﺮًﺍ ﺃﺩﺍﺭ ﺑﺼﺮﻩ ﺑﻌﻴﺪًﺍ ﻋﻦ ﺍﻟﻠﻮﺡ.
,ﺍﻟﺸﻄﺮﻧﺞ ﻳﺤﺘﺎﺝ ﺧﺼﻤًﺎ. ...ﺫﻟﻚ ﺍﻟﺨﺼﻢ ﻛﺎﻥ ﻣﺘﻌﺒًﺎ ﻭﺍﻗﺘﺮﺡ ﺗﻌﻠﻴﻖ ﺍﻟﻠﻌﺒﺔ، ﻓﻤﺎ ﺍﻟﻌﻤﻞ ﺇﺫًﺍ...
Nanjo Terumasa,"""ﺻﺤﻴﺢ ﺃﻥّ ﻫﺪﻑ ﺍﻟﺸﻄﺮﻧﺞ ﺃﻥ ﻳﺴﻌﻰ ﺍﻟﻼﻋﺒﺎﻥ ﻟﻠﻨﺼﺮ ﻭﻳﺨﺘﺎﺭﺍ ﺃﺟﻮﺩ ﺍﻟﺤﺮﻛﺎﺕ ﻟﺘﺤﻘﻴﻖ ﺫﻟﻚ. ...ﺇﻧّﻬﺎ ﻟﻌﺒﺔ ﺫﻫﻨﻴﺔ ﺗﻘﺘﻀﻲ ﻗﺮﺍﺀﺓ ﺑﻌﻀﻬﻤﺎ."""
Nanjo Terumasa,"""...ﻟﻜﻦ، ﻳﺎ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ، ﺃﺗﻨﺴﻰ ﺃﻥّ ﺛﻤﺔ ﻫﺪﻓًﺎ ﺁﺧﺮ ﻏﻴﺮ ﺍﻟﻨﺼﺮ؟"""
Ushiromiya Kinzo,"""...ﻭﻣﺎ ﻫﻮ؟ ﺃﻱّ ﻫﺪﻑٍ ﻳﻤﻜﻦ ﺃﻥ ﻳﻜﻮﻥ ﺳﻮﻯ ﺍﻟﻔﻮﺯ؟"""
Nanjo Terumasa,"""ﻫﺎﻫﺎﻫﺎﻫﺎ... ﻳﺪﻫﺸﻨﻲ ﺃﻧّﻚ ﻧﺴﻴﺖ ﺣﺘﻰ ﺫﻟﻚ. ...ﻋﺒﺮ ﺍﻟﺸﻄﺮﻧﺞ، ﺗﻘﻀﻲ ﻭﻗﺘًﺎ ﻣﻤﺘﻌًﺎ ﻣﻊ ﺻﺪﻳﻘﻚ، ﺃﻻ ﺗﺮﻯ؟"""
Ushiromiya Kinzo,"""ﺁﻩ، ...ﻟﻘﺪ ﺃﻣﺴﻜﺖ ﺑﻲ. ﺃﻇﻦّ ﺃﻧّﻬﺎ ﻛﻠﻤﺎﺕ ﻗﻠﺘﻬﺎ ﻟﻚ ﻣﻨﺬ ﺯﻣﻦٍ ﺑﻌﻴﺪ. ...ﻻ ﺑﺪّ ﻟﻲ ﺃﻥ ﺃﻋﺘﺮﻑ ﺑﺬﻟﻚ."""
,ﻛﻴﻨﺰﻭ ﺍﻟﺬﻱ ﻛﺎﻥ ﻋﺎﺑﺴًﺎ ﻋﺎﺩﺓً، ﺃﺭﺧﻰ ﻣﻼﻣﺤﻪ ﺑﻐﺘﺔً ﻭﺿﺤﻚ. ...ﺷﻌﺮ ﻧﺎﻧﺠﻮ ﻛﺄﻧّﻪ ﺍﻟﺘﻘﻰ ﺻﺪﻳﻘًﺎ ﺣﻤﻴﻤًﺎ ﻟﻢ ﻳﺮﻩ ﻣﻨﺬ ﺃﻣﺪ.
Nanjo Terumasa,"""ﻫﻜﺬﺍ ﺍﻷﻣﺮ. ﺍﻵﻥ ﻭﻗﺪ ﺭﺩﺩﺕ ﻋﻠﻴﻚ ﺑﻀﺮﺑﺔٍ، ﻣﺎ ﺭﺃﻳﻚ؟ ﻫﻞ ﺳﺘﻨﺰﻝ ﻟﺘﺄﻛﻞ ﻣﻌﻲ؟ ﻣﺎ ﻗﻮﻟﻚ ﻓﻲ ﻣﻨﺎﻗﺸﺔ ﻣﻨﺘﺼﻒ ﻟﻌﺒﺔ ﻛﺎﺳﺒﺎﺭﻭﻑ ﻓﻮﻕ ﻓﻨﺠﺎﻥ ﻗﻬﻮﺓ؟"""
Ushiromiya Kinzo,"""................................. ...ﺧﻄﺔ ﺣﺴﻨﺔ، ﻟﻜﻨﻨﻲ ﺳﺄﻣﺘﻨﻊ. ...ﻟﻢ ﺃﻋﺪ ﺃﺳﺘﻄﻴﻊ ﻣﻐﺎﺩﺭﺓ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ. ...ﻷﻥّ ﺍﻟﻄﻘﺲ ﻗﺪ ﺑﺪﺃ."""
Nanjo Terumasa,"""...ﺃﻫﻜﺬﺍ؟ ﺣﺴﻨًﺎ، ﻣﻌﺪﺗﻲ ﺗﺰﻣﺠﺮ. ...ﺳﺄﻧﺰﻝ ﺇﻟﻰ ﺍﻷﺳﻔﻞ. ﺗﻌﺎﻝ ﻓﻲ ﺃﻱّ ﻭﻗﺖٍ ﺗﺸﺎﺀ—"""
Ushiromiya Kinzo,"""ﻧﺎﻧﺠﻮ. ...ﺷﻜﺮًﺍ ﻟﻚ."""
Nanjo Terumasa,"""...ﺃﻭﻩ، ﻭﻋﻦ ﺃﻱّ ﺷﻲﺀٍ ﺗﺸﻜﺮﻧﻲ؟"""
Ushiromiya Kinzo,"""...ﻟﻢ ﻧﺤﺴﻢ ﻣﺒﺎﺭﺍﺗﻨﺎ ﺑﻌﺪ. ...ﻟﻜﻦ ﻳﺒﺪﻭ ﺃﻧﻨﻲ ﺣﻘﻘﺖ ﺍﻟﻬﺪﻑ ﺍﻵﺧﺮ ﺍﻟﺬﻱ ﻗﺪ ﻧﺴﻴﺘﻪ. ﻭﻳﺒﺪﻭ ﺃﻥ ﻫﺬﺍ ﺍﻟﻬﺪﻑ ﻛﺎﻥ ﻣﻬﻤًﺎ ﺑﻘﺪﺭ ﺗﺤﻘﻴﻖ ﺍﻟﻨﺼﺮ."""
Nanjo Terumasa,"""ﻫﺬﺍ ﻻ ﻳﺸﺒﻬﻚ. ﻟﻢ ﻛﻞّ ﻫﺬﺍ ﺍﻟﻌﺎﻃﻔﺔ؟"""
Ushiromiya Kinzo,"""...ﺃﻧﺖ ﻣﻦ ﻗﺎﻟﻬﺎ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﺃﻳﺎﻣﻲ ﻣﻌﺪﻭﺩﺓ. ...ﺍﻵﻥ، ﺍﺫﻫﺐ. ﻭﻻ ﺗﻌﺪ ﺇﻟﻰ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﻣﺠﺪﺩًﺍ. ...ﺳﻨﻜﻤﻞ ﻓﻲ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ."""
Nanjo Terumasa,""".............................. ...ﻫﺬﺍ ﺟﻴﺪ، ﻟﻜﻨﻨﺎ ﺳﻨﻌﻴﺪ ﺍﻟﻤﺒﺎﺭﺍﺓ. ﻓﻘﺪﺍﻥ ﺫﻟﻚ ﺍﻟﺮﺥّ ﻛﺎﻥ ﺿﺮﺑﺔً ﻗﺎﺳﻴﺔ."""
Nanjo Terumasa,"""...ﺇﺫًﺍ، ﺳﺄﺭﺍﻙ ﻻﺣﻘًﺎ."""
Ushiromiya Kinzo,"""ﻧﻌﻢ، ﻻﺣﻘًﺎ. ...ﺭﺑﻤﺎ ﻓﻲ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ، ﺃﻭ ﻓﻲ ﺍﻟﻤَﻄْﻬَﺮ. ﺃﻭ ﻓﻲ ﺍﻟﻌﺎﻟﻢ ﺍﻵﺧﺮ."""
Nanjo Terumasa,"""..........................."""
,ﻟﻢ ﻳﻘﻞ ﻧﺎﻧﺠﻮ ﺷﻴﺌًﺎ ﺃﻛﺜﺮ ﻣﻦ ﺫﻟﻚ. ﻭﺑﻴﺪٍ ﻣﺘﻤﺮﺳﺔٍ، ﺿﻐﻂ ﺯﺭّ ﺍﻟﻄﺎﻭﻟﺔ ﺍﻟﺬﻱ ﻳﻄﻠﻖ ﺍﻟﻘﻔﻞ ﺍﻟﺘﻠﻘﺎﺋﻲ.
,ﺛﻢّ، ﺑﻌﺪ ﺃﻥ ﺃﻟﻘﻰ ﻧﻈﺮﺓً ﺃﺧﻴﺮﺓً ﻋﻠﻰ ﻇﻬﺮ ﻛﻴﻨﺰﻭ، ﻏﺎﺩﺭ ﺣﺠﺮﺓ ﺍﻟﺪﺭﺍﺳﺔ.
,ﻭﻓﻴﻤﺎ ﻫﻮ ﻳﻔﻌﻞ، ﺟﺎﺀ ﺻﻮﺕ ﻗﻴﻨﺠﻲ ﻣﻦ ﺍﻟﺮﻭﺍﻕ.
Ronoue Genji,"""...ﺣﺴﻨًﺎ ﺇﺫًﺍ ﻳﺎ ﺳﻴﺪﻱ. ﺳﺄﺟﻠﺐ ﻋﺸﺎﺀﻙ ﺍﻵﻥ."""
Ushiromiya Kinzo,"""ﻗﺪ ﻳﻜﻮﻥ ﻋﺸﺎﺋﻲ ﺍﻷﺧﻴﺮ. ﻳﺠﺐ ﺃﻥ ﺃﺳﺘﻤﺘﻊ ﺑﻪ ﺟﻴﺪًﺍ. ...ﻣﻦ ﻓﻀﻠﻚ ﺟﻬﺰﻩ."""
Ronoue Genji,"""ﺑﺎﻟﻄﺒﻊ. ...ﻭﻫﻞ ﺗﺠﻬﻴﺰﺍﺗﻚ ﺍﻟﺨﺎﺻﺔ ﺟﺎﻫﺰﺓ ﻳﺎ ﺳﻴﺪﻱ؟"""
Ushiromiya Kinzo,"""...ﺑﺎﻟﻔﻌﻞ. ﻟﻘﺪ ﻗﻀﻴﺖ ﻭﻗﺘﻲ ﺣﺘﻰ ﺍﻟﻴﻮﻡ ﻓﻲ ﺗﻐﻠﻴﻒ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﺑﺤﻮﺍﺟﺰ ﺻﻠﺒﺔ ﻣﺘﻌﺪﺩﺓ. ...ﺣﺘﻰ ﻟﻮ ﺍﺧﺘﺎﺭﺗﻨﻲ ﺗﻠﻚ ﺍﻟﺮﻭﻟﻴﺖ، ﺳﺄﺻﺪّﻫﺎ ﺣﺘﻤﺎً. ...ﺳﺄﺑﻘﻰ ﺣﻴًﺎ، ﻭﺳﺄﻛﻮﻥ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻣﻦ ﺍﻟﺬﻳﻦ ﻳﺼﻠﻮﻥ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ...! ...ﺳﺄﺭﻓﺾ ﺯﻳﺎﺭﺍﺕ ﺁﻟﻬﺔ ﺍﻟﻤﻮﺕ ﺍﻟﺘﻲ ﺗﺤﺎﻭﻝ ﺟﺮّﻱ ﺇﻟﻰ ﻫﺎﻭﻳﺔ ﺍﻟﺠﺤﻴﻢ..."""
Shannon,"""...ﺃﺭﺟﻮ ﺍﻟﻤﻌﺬﺭﺓ، ...ﺃﺗﻴﺖ ﻹﻋﺪﺍﺩ ﺍﻟﻄﺎﻭﻟﺔ."""
,ﺩﺧﻠﺖ ﺷﺎﻧﻮﻥ ﻏﺮﻓﺔ ﺍﻟﺸﺨﺼﻴﺎﺕ ﺍﻟﻤﻬﻤﺔ ﺑﺘﻮﺍﺿﻊ، ﺩﺍﻓﻌﺔً ﻋﺮﺑﺔ ﺍﻟﺘﻘﺪﻳﻢ.
,ﺍﻟﻔﺘﺎﺓ ﺍﻟﺸﺎﺑﺔ ﻋﻨﺪ ﺍﻟﻨﺎﻓﺬﺓ، ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗﺘﻄﻠﻊ ﺇﻟﻰ ﺍﻟﻈﻼﻡ ﺍﻟﺪﺍﻣﺲ ﺧﺎﺭﺟﻬﺎ، ﻛﺎﻧﺖ ﺑﻼ ﺷﻚٍّ ﺗﻠﻚ ﺍﻟﺴﺎﺣﺮﺓ.
{f:5:Beatrice},"""ﺇﺫًﺍ ﺷﺎﻧﻮﻥ ﻫﺬﻩ ﺍﻟﻤﺮﺓ. ﻳﺎ ﻟﻠﺤﻨﻴﻦ. ...ﻫﻮﻩ. ﻟﻘﺪ ﺗﺤﺴﻨﺖ ﻣﻼﻣﺤﻚ ﻛﺜﻴﺮًﺍ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﻋﻠﻰ ﻋﻜﺲ ﻛﺎﻧﻮﻥ. ﻛﺎﺩﺕ ﺗﺘﺠﺎﻭﺯ ﺍﻟﺘﻌﺮﻑ."""
Shannon,"""...ﺷﻜﺮًﺍ ﺟﺰﻳﻼً."""
,ﺃﻋﺪﺕ ﺷﺎﻧﻮﻥ ﺍﻟﻌﺸﺎﺀ ﺑﻮﻗﺎﺭٍ.
,...ﻛﺎﻥ ﺛﻤﺔ ﺃﻣﻮﺭ ﻋﺪﺓ ﺃﺭﺍﺩﺕ ﺳﺆﺍﻝ ﺍﻟﺴﺎﺣﺮﺓ ﻋﻨﻬﺎ ﻭﺍﻟﺤﺪﻳﺚ ﻓﻴﻬﺎ. ...ﻟﻜﻦّ ﺗﻠﻚ ﺍﻷﻣﻮﺭ ﻛﺎﻧﺖ ﻣﺘﺸﺎﺑﻜﺔً، ﻭﻟﻢ ﺗﻌﺮﻑ ﻣﻦ ﺃﻳﻦ ﺗﺒﺪﺃ.
,ﻛﺎﻥ ﻗﻠﺒﻬﺎ ﺃﻳﻀًﺎ ﻣﺘﺸﺎﺑﻜًﺎ ﺑﺄﺣﺎﺳﻴﺲ ﺷﺘﻰ، ﺣﺘﻰ ﻫﻲ ﻟﻢ ﺗﻔﻬﻢ ﻋﻮﺍﻃﻔﻬﺎ ﻫﻲ ﻧﻔﺴﻬﺎ. ...ﻟﺬﺍ ﻇﻠﺖ ﺻﺎﻣﺘﺔ، ﻭﻟﻢ ﺗﺴﺘﻄﻊ ﺳﻮﻯ ﺃﺩﺍﺀ ﻋﻤﻠﻬﺎ ﺑﻼ ﻣﺒﺎﻻﺓ.
,ﻟﻜﻦّ ﺍﻟﺴﺎﺣﺮﺓ ﺧﻤﻨﺖ ﻣﺎ ﻓﻲ ﻗﻠﺒﻬﺎ.{n}ﻻ ﻳﻤﻜﻦ ﺇﺧﻔﺎﺀ ﺷﻲﺀٍ ﻋﻦ ﺳﺎﺣﺮﺓ...
{f:5:Beatrice},"""...ﻟﻦ ﺃﻋﺘﺬﺭ. ﻷﻧﻨﻲ ﺳﺎﺣﺮﺓ."""
Shannon,"""......ﻟﻤﺎﺫﺍ ﻋﺴﺎﻙ ﺗﻌﺘﺬﺭﻳﻦ؟"""
{f:5:Beatrice},"""ﻛﻔﻲ، ...ﻻ ﺑﺪّ ﺃﻥّ ﻛﺎﻧﻮﻥ ﺃﺧﺒﺮﻙ ﻋﻦ ﺫﻟﻚ. ﻣﺴﺎﻋﺪﺗﻲ ﻟﺤﻴﺎﺗﻚ ﺍﻟﻌﺎﻃﻔﻴﺔ ﻛﺎﻧﺖ ﻣﺠﺮﺩ ﻧﺰﻭﺓٍ ﺷﻘﻴﺔٍ ﻣﻨﻲ. ....ﻟﻢ ﺗﻜﻦ ﺳﻮﻯ ﺑﺬﺭﺓٍ ﺯﺭﻋﺘﻬﺎ ﻷﺳﺘﻤﺘﻊ ﺑﻤﺸﺎﻫﺪﺓ ﻛﻴﻒ ﺳﺘﺘﻌﻘﺪ ﺍﻷﻣﻮﺭ، ﻭﺗﺘﻠﻮﻯ، ﻭﺗﻔﺸﻞ."""
Shannon,"""...ﺛﻤﺔ ﻣﻦ ﻳﺮﻭﻥ ﺃﻥّ ﺳﻤﺎﻉ ﻗﺼﺺ ﺍﻟﺤﺐّ ﺃﻣﺘﻊ ﻣﻦ ﻋﻴﺸﻪ."""
{f:5:Beatrice},""" ﺃﻧﺖ...ﻟﺴﺖ ﺗﺤﺎﻭﻟﻴﻦ ﺷﻜﺮﻱ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Shannon,"""...ﺑﻠﻰ، ﺃﻓﻌﻞ. ...ﻣﻬﻤﺎ ﻛﺎﻥ ﺍﻟﺪﺍﻓﻊ ﺍﻟﺨﻔﻲّ ﺍﻟﺬﻱ ﺣﻤﻠﺘﻪ ﺣﻴﻦ ﻣﻨﺤﺘﻨﻲ ﺳﺤﺮ ﺍﻟﺤﺐ، ...ﻓﺬﻟﻚ ﻻ ﻳﻐﻴﺮ ﺃﻧّﻚ ﻣﻨﺤﺘﻨﻴﻪ."""
Shannon,"""...ﺣﺘﻰ ﻟﻮ ﺯﺭﻋﺖ ﺗﻠﻚ ﺍﻟﺒﺬﺭﺓ ﻭﺃﻧﺖ ﺗﻌﻠﻤﻴﻦ ﺃﻧﻨﺎ ﻟﻦ ﻧﺘﻤﻜﻦ ﻣﻦ ﺍﻟﺒﻘﺎﺀ ﻣﻌًﺎ ﻣﺪﻯ ﺍﻟﺤﻴﺎﺓ، ...ﻓﻠﻦ ﺃﺣﻤﻞ ﻟﻚ ﺿﻐﻴﻨﺔ."""
{f:5:Beatrice},"""...ﻫﻤﻤﻤﻢ. ...ﺍﻷﺛﺎﺙ ﻣﻤﻞٌ ﺣﻘًﺎ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*. ""ﻃﻬﻮﻩ ﻟﻴﺼﺒﺢ ﺷﻴﺌًﺎ ﻣﻤﺘﻌًﺎ ﻫﻮ ﻣﺎ ﺗﺘﺄﻟﻖ ﻓﻴﻪ ﻣﻬﺎﺭﺗﻲ."""
Shannon,"""...ﻻ ﺃﻓﻬﻢ ﻛﻴﻒ ﺗﻔﻜﺮﻳﻦ، ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ. ...ﺃﻧﺖ ﺳﺎﺣﺮﺓ ﻋﻈﻴﻤﺔ، ﻭﺃﻣﺜﺎﻟﻨﺎ ﻻ ﻳﺒﻠﻐﻮﻥ ﻗﺪﻣﻴﻚ، ...ﻭﻻ ﻳﻤﻜﻨﻨﺎ ﺣﺘﻰ ﺗﺨﻴﻞ ﺃﻓﻜﺎﺭﻙ ﺍﻟﺠﻠﻴﻠﺔ. ﻟﻜﻦ ﺛﻤﺔ ﺷﻲﺀ ﻭﺍﺣﺪ ﻋﻠﻰ ﺍﻷﻗﻞّ ﻳﻤﻜﻨﻨﻲ ﻗﻮﻟﻪ."""
{f:5:Beatrice},"""...ﻭﻣﺎ ﻫﻮ؟"""
Shannon,"""ﺷﻜﺮًﺍ ﻷﻧّﻚ ﻋﻠﻤﺘﻨﻲ ﺃﻥ ﺃﻛﻮﻥ ﺇﻧﺴﺎﻧﺔ. ...ﺃﻧﺖ ﻣﻦ ﻗﺎﻟﺘﻬﺎ. ...ﺃﻧﻨﻲ ﻟﻢ ﺃﻋﺪ ﺃﺛﺎﺛًﺎ."""
{f:5:Beatrice},"""...ﺍﺻﻤﺘﻲ، ﺃﻳﺘﻬﺎ ﺍﻷﺛﺎﺙ. ...ﻟﻮ ﻛﻨﺖ ﺇﻧﺴﺎﻧﺔً ﺣﻘًﺎ، ﻟﻜﺎﻥ ﺳﻤﺎﻉ ﺇﻋﻼﻥ ﻣﻮﺗﻚ ﻓﻲ ﻳﻮﻡ ﺗﺴﻠّﻤﻚ ﺧﺎﺗﻢ ﺍﻟﺨﻄﺒﺔ ﻗﺪ ﺟﻌﻠﻚ ﺗﺮﻗﺼﻴﻦ ﺟﻨﻮﻧًﺎ ﻣﻦ ﺍﻟﺤﺰﻥ."""
{f:5:Beatrice},"""ﻟﻜﻦ ﻣﺎﺫﺍ ﻋﻨﻚ؟ ﻭﺟﻬﻚ ﻳﺒﺪﻭ ﻣﺴﺘﻨﻴﺮًﺍ، ﻛﺄﻧّﻚ ﺗﻘﺒﻠﺖ ﻛﻞّ ﺷﻲﺀ! ... ﻟﻘﺪ ﺧﻴّﺒﺖ ﺃﻣﻠﻲ ﺣﻘًﺎ، ﻳﺎ ﺃﺛﺎﺙ...!"""
Shannon,"""ﻛﻼ. ﺃﻧﺎ ﻟﺴﺖ ﺃﺛﺎﺛًﺎ."""
{f:5:Beatrice},"""ﺍﺻﻤﺘﻲ ﻳﺎ ﺃﺛﺎﺙ."""
Shannon,"""ﻟﻦ ﺃﺻﻤﺖ. ﻷﻧﻨﻲ ﻟﺴﺖ ﺃﺛﺎﺛًﺎ."""
{f:5:Beatrice},"""ﺃﺗﻘﻮﻟﻴﻦ ﺇﻧّﻚ ﻟﻦ ﺗﻄﻴﻌﻲ ﺃﻭﺍﻣﺮﻱ؟"""
Shannon,"""ﺍﻷﺛﺎﺙ ﻳﻄﻴﻊ ﺍﻷﻭﺍﻣﺮ. ...ﻟﻜﻦّ ﺍﻹﻧﺴﺎﻥ ﻳﻘﺮﺭ ﺑﻨﻔﺴﻪ ﺇﻥ ﻛﺎﻥ ﺳﻴﻄﻴﻊ ﺍﻷﻭﺍﻣﺮ ﺃﻡ ﻻ. {i:ﻟﺬﺍ ﻟﻦ ﺃﻃﻴﻊ ﺃﻭﺍﻣﺮﻙ.}"""
