Speaker,Arabic (AR)
Ushiromiya Hideyoshi,"""ﺑﺎﻟﺘﺄﻛﻴﺪ! ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻗﺎﻝ ﺭﻭﺩﻭﻟﻒ-ﻛﻦ. ﻧﺤﻦ ﻻ ﻧﺠﺘﻤﻊ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﺳﻮﻯ ﻣﺮﺓ ﻭﺍﺣﺪﺓ ﻓﻲ ﺍﻟﻌﺎﻡ. ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﻘﺪّﺭ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺎﺕ ﺍﻟﺜﻤﻴﻨﺔ ﻭﻧﺘﺤﺪﺙ ﺑﺼﺮﺍﺣﺔ ﻣﻌًﺎ."""
,ﺭﻏﻢ ﺃﻥ ﺍﻟﺸﺎﻱ ﻟﻢ ﻳُﻘﺪَّﻡ ﺑﻌﺪ، ﺇﻻ ﺃﻥ ﺍﻷﺟﻮﺍﺀ ﻛﺎﻧﺖ ﻣﺘﻮﺗﺮﺓ.
Ushiromiya Kyrie,"""ﻟﻜﻦ ﻗﺒﻞ ﺫﻟﻚ، ﺃﺗﺴﺎﺀﻝ ﺃﻥ ﺍﺳﺘﻄﻌﻨﺎ ﺃﻥ ﻧﻤﻨﺢ ﺃﻧﻔﺴﻨﺎ ﻓﺮﺻﺔ ﻟﻼﺳﺘﻤﺘﺎﻉ ﺑﻔﻨﺠﺎﻥ ﻣﻦ ﺍﻟﺸﺎﻱ ﺍﻷﺳﻮﺩ ﻋﻠﻰ ﻣﻬﻞ، ﻭﺳﻂ ﺭﻭﻋﺔ ﻣﻔﺮﻭﺷﺎﺕ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﻓﻲ ﻫﺬﺍ ﺍﻟﻘﺼﺮ..."""
,ﺑﺪﺕ ﻛﻠﻤﺎﺕ ﻛﻴﺮﻳﻲ ﻭﻛﺄﻧﻬﺎ ﺗﺤﻤﻞ ﻓﻲ ﻃﻴﺎﺗﻬﺎ ﻧﺒﺮﺓ ﻋﺘﺎﺏ ﺧﻔﻴﻔﺔ ﻟﻜﻞ ﻣﻦ ﻛﺎﻥ ﺣﺎﺿﺮًﺍ.
,ﻓﻬﻢ ﺍﻟﺠﻤﻴﻊ ﻣﺎ ﻗﺼﺪﺗﻪ، ﻭﺳﺮﻋﺎﻥ ﻣﺎ ﺍﻋﺘﺪﻟﻮﺍ ﻓﻲ ﺟﻠﺴﺘﻬﻢ، ﻭﺃﺻﻠﺤﻮﺍ ﻫﻨﺪﺍﻣﻬﻢ، ﻟﺘﻌﻮﺩ ﺍﻷﺟﻮﺍﺀ ﺇﻟﻰ ﺷﻲﺀ ﻣﻦ ﻃﺒﻴﻌﺘﻬﺎ ﻟﻠﺤﻈﺔ.
Shannon,"""......ﺍﻋﺬﺭﻭﻧﻲ. ﻟﻘﺪ ﺃﺣﻀﺮﺕ ﺍﻟﺸﺎﻱ."""
Ushiromiya Hideyoshi,"""ﻣﺮﺣﺒًﺎ ﻳﺎ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ. ﺃﻧﺖِ ﺗﺰﺩﺍﺩﻳﻦ ﺟﻤﺎﻻً ﻳﻮﻣًﺎ ﺑﻌﺪ ﻳﻮﻡ!"""
,ﺩﺧﻠﺖ ﺷﺎﻧﻮﻥ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﻭﻫﻲ ﺗﺪﻓﻊ ﻋﺮﺑﺔ ﺍﻟﺘﻘﺪﻳﻢ.
,ﻗﺮﺭ ﺍﻟﺠﻤﻴﻊ ﺃﻥ ﻳﻬﺪﺃﻭﺍ ﺣﺎﻟﻴًﺎ ﻭﻳﺴﺘﻤﺘﻌﻮﺍ ﺑﻔﻨﺠﺎﻥ ﻣﻦ ﺍﻟﺸﺎﻱ ﺍﻷﺳﻮﺩ ...
,ﻭﺳﺮﻋﺎﻥ ﻣﺎ ﺍﻧﺘﺸﺮ ﻋﺒﻖ ﺍﻟﺸﺎﻱ ﺍﻟﻔﺎﺧﺮ ﻓﻲ ﺃﻧﺤﺎﺀ ﺍﻟﻐﺮﻓﺔ.
,ﺑﺎﻟﻨﻈﺮ ﺇﻟﻰ ﻫﺬﺍ ﺍﻟﻤﺸﻬﺪ، ﻛﺎﻥ ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﺃﻥ ﻳﺨﻤّﻦ ﺃﺣﺪ ﺃﻥ ﺍﻟﺘﻮﺗﺮ ﻗﺪ ﺧﻴّﻢ ﺍﻟﻤﻜﺎﻥ ﻗﺒﻞ ﻟﺤﻈﺎﺕ ﻣﻦ ﺩﺧﻮﻝ ﺷﺎﻧﻮﻥ.
,...ﻭﺑﺎﻟﻄﺒﻊ، ﺷﺎﻧﻮﻥ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﻣﻨﺸﻐﻠﺔ ﺑﺘﺮﺗﻴﺐ ﻓﻨﺎﺟﻴﻦ ﺍﻟﺸﺎﻱ، ﻟﻢ ﺗﻜﻦ ﻟﺘﺪﺭﻙ ﺫﻟﻚ ﺃﺑﺪًﺍ.
,......ﺃﻭﻣﺄﺕ ﻛﻴﺮﻳﻲ ﺑﺤﺮﻛﺔ ﺗﺤﻤﻞ ﻓﻲ ﻃﻴﺎﺗﻬﺎ ﺳﺨﺮﻳﺔ ﺧﻔﻴﻔﺔ ﻣﻦ ﻣﻈﻬﺮ ﺍﻟﺠﻤﻴﻊ ﺍﻟﻤﺘﺼﻨّﻊ ﺑﺎﻟﻮﻗﺎﺭ.
,ﻟﻢ ﻳﻜﻦ ﺭﻭﺩﻭﻟﻒ ﻳﺤﺐ ﺃﻥ ﺗﻠﺰﻡ ﻛﻴﺮﻳﻲ ﺑﺰﻣﺎﻡ ﺍﻟﺤﺪﻳﺚ ﺧﻼﻝ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ.
,...ﻛﺎﻥ ﺫﻟﻚ ﻛﺒﺮﻳﺎﺋﻪ ﺍﻟﺮﺟﻮﻟﻲ ﺍﻟﺘﺎﻓﻪ.
,ﺭﺑﻤﺎ ﻟﻢ ﻳﺸﺄ ﺃﻥ ﻳﺒﺪﻭ ﻛﺰﻭﺝ ﻳﻌﺘﻤﺪ ﻋﻠﻰ ﺭﺃﻱ ﺯﻭﺟﺘﻪ.
,......ﻛﺎﻧﺖ ﻛﻴﺮﻳﻲ ﺗﺪﺭﻙ ﺫﻟﻚ ﺟﻴﺪًﺍ، ﻟﺬﺍ ﺣﺎﻭﻟﺖ ﻗﺪﺭ ﺍﻹﻣﻜﺎﻥ ﺃﻥ ﺗﻤﺘﻨﻊ ﻋﻦ ﻗﻮﻝ ﻣﺎ ﻻ ﺿﺮﻭﺭﺓ ﻟﻪ.
,ﻗﺮﺭﺕ ﺍﻻﺑﺘﻌﺎﺩ ﻋﻦ ﺩﺍﺋﺮﺓ ﺍﻷﺷﻘﺎﺀ ﺍﻟﺘﻲ ﻟﻢ ﻳﻜﻦ ﺍﻟﻮﺩّ ﻓﻴﻬﺎ ﺳﻮﻯ ﻣﻈﻬﺮ ﻛﺎﺫﺏ، ﻭﺟﻠﺴﺖ ﻗﺮﺏ ﺍﻟﻨﺎﻓﺬﺓ ﺗﺮﺗﺸﻒ ﺷﺎﻳﻬﺎ ﻋﻠﻰ ﻣﻬﻞ.
Ushiromiya Kyrie,"""ﺃﻭﻩ، ﺭﻭﺯﺍ-ﺳﺎﻥ. ﻇﻨﻨﺖُ ﺃﻧﻚِ ﻣﻊ ﺃﺷﻘﺎﺋﻚ ﺗﺨﻮﺿﻴﻦ ﺣﺪﻳﺜًﺎ ﻭﺩّﻳًﺎ...؟"""
Ushiromiya Rosa,"""ﻻ ﺗﻤﺰﺣﻲ"""
Ushiromiya Kyrie,"""ﺁﺳﻔﺔ، ﺃﺭﺟﻮ ﺃﻻ ﺗﺆﺍﺧﺬﻳﻨﻲ ﻓﺄﻧﺎ ﻓﻘﻂ ﻣﺼﺪﻭﻣﺔٌ ﻣﻦ ﺯﻭﺟﻲ."""
,ﻳﺒﺪﻭ ﺃﻥ ﺭﻭﺯﺍ ﻟﻢ ﺗﺴﺘﻄﻊ ﻣﺠﺎﺭﺍﺓ ﺗﻠﻚ ﺍﻟﺘﻤﺜﻴﻠﻴﺔ ﺍﻟﺘﻲ ﺗُﻈﻬﺮ ﺍﻟﻤﻮﺩﺓ ﺑﻴﻦ ﺍﻷﺷﻘﺎﺀ.
,...ﻟﻘﺪ ﺍﺟﺘﻤﻌﻮﺍ ﻫﻨﺎ ﻛﻲ ﻳﺘﺼﺎﺭﻋﻮﺍ ﻋﻠﻰ ﻣﻴﺮﺍﺙ ﺃﺑﻴﻬﻢ، ﻛﻞٌّ ﻳﻄﻤﺢ ﺇﻟﻰ ﺍﻧﺘﺰﺍﻉ ﻧﺼﻴﺒﻪ ﻣﻦ ﺑﻴﻦ ﻳﺪﻱ ﺍﻵﺧﺮ.
,ﻭﻟﻌﻞ ﺭﻭﺯﺍ ﻟﻢ ﺗﺮﻏﺐ ﻓﻲ ﺍﻟﺘﻈﺎﻫﺮ ﺑﺄﻧﻬﺎ ﺷﺮﻳﻜﺔ ﻓﻲ ﺗﻠﻚ ﺍﻟﻤﺆﺍﻣﺮﺓ ﺑﻌﺪ ﺍﻵﻥ.
,......ﺃﻭ ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﻻ ﺗﺰﺍﻝ ﺣﺪﻳﺜﺔ ﻋﻬﺪٍ ﺑﻤﺜﻞ ﻫﺬﻩ ﺍﻷﻣﻮﺭ.
Ushiromiya Kyrie,"""...ﻳﺒﺪﻭ ﺃﻥ ﺍﻟﺮﻳﺎﺡ ﻗﺪ ﺑﺪﺃﺕ ﺗﺸﺘﺪ. ...ﺃﺭﻯ ﺍﻟﻨﺒﺎﺗﺎﺕ ﺗﻬﺘﺰ ﺑﺸﺪّﺓ."""
Ushiromiya Rosa,"""ﻳﺒﺪﻭ ﺃﻥّ ﺍﻹﻋﺼﺎﺭ ﻗﺪ ﺍﻗﺘﺮﺏ ﺑﺎﻟﻔﻌﻞ. ......ﺃﺗﺴﺎﺀﻝ ﺇﻥ ﻛﺎﻧﺖ ﺍﻷﻣﻄﺎﺭ ﺳﺘﻬﻄﻞ ﺑﻐﺰﺍﺭﺓ ﻟﻬﺬﻩ ﺍﻟﻠﻴﻠﺔ."""
Ushiromiya Kyrie,"""...............ﻟﻘﺪ ﻛﺒﺮﺕ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻛﺜﻴﺮًﺍ ﺧﻼﻝ ﻫﺬﻩ ﺍﻟﺴﻨﺔ."""
Ushiromiya Rosa,""".........ﺃﺣﻘًﺎ ﺗﺒﺪﻭ ﻛﺬﻟﻚ...؟ ﻻ ﻳﻤﻜﻨﻬﺎ ﺣﺘﻰ ﻃﻲّ ﻣﻼﺑﺴﻬﺎ ﺑﻨﻔﺴﻬﺎ."""
Ushiromiya Kyrie,"""ﺑﻠﻰ. ﺫﻟﻚ ﻷﻧﻬﺎ ﺗﻨﻌﻢ ﺑﺄﻡ ﺣﻨﻮﻧﺔ. ﻭﺳﺘﻜﺒﺮ ﻟﺘﺼﺒﺢ ﻓﺘﺎﺓً ﺫﺍﺕ ﻗﻠﺐ ﺣﻨﻮﻥ."""
,ﻟﺰﻣﺖ ﺭﻭﺯﺍ ﺍﻟﺼﻤﺖ{n}.........ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﻣﺘﺮﺩﺩﺓً ﻓﻲ ﻓﻬﻢ ﻣﺎ ﻗﺼﺪﺗﻪ ﻛﻴﺮﻳﻲ ﺑﺬﻟﻚ...
Ushiromiya Rosa,"""...ﺃﻧﺎ...؟ .........ﻟﺴﺖ ﻣﺆﻫﻠﺔً ﻷﻛﻮﻥ ﺃﻣًّﺎ. ﻣﺆﺳﻒ ﺃﻧﻪ ﻟﻴﺲ ﻟﻸﻃﻔﺎﻝ ﺃﻥ ﻳﺨﺘﺎﺭﻭﺍ ﺁﺑﺎﺀﻫﻢ. ﺃﺷﻌﺮ ﺑﺎﻷﺳﻰ ﻣﻦ ﺃﺟﻠﻬﺎ.."""
Ushiromiya Kyrie,"""ﺃﻟﻴﺲ ﺍﻟﻌﻜﺲ ﺻﺤﻴﺤًﺎ ﺃﻳﻀًﺎ؟ ﻓﻠﻴﺲ ﻟﻶﺑﺎﺀ ﺃﻥ ﻳﺨﺘﺎﺭﻭﺍ ﺍﻷﺑﻨﺎﺀ ﺍﻟﺬﻳﻦ ﻳﻠﺪﻭﻧﻬﻢ."""
Ushiromiya Rosa,""".............................."""
,ﻋﻀّﺖ ﺭﻭﺯﺍ ﺷﻔﺘﻬﺎ ﺍﻟﺴﻔﻠﻰ...
Ushiromiya Kyrie,"""ﻻ ﻳﻬﻢ ﻣﻦ ﻣﻨﻜﻤﺎ ﻳﺘﺤﻤﻞ ﺍﻟﻠﻮﻡ. ﻋﻠﻴﻚِ ﻓﻘﻂ ﺃﻥ ﺗﺒﺬﻟﻲ ﻣﺎ ﺑﻮﺳﻌﻚِ ﻟﻠﻌﻴﺶ ﻣﻌﻬﺎ ﻭﻣﺮﺍﻗﺒﺘﻬﺎ ﻋﻦ ﻛﺜﺐ ﻭﻫﻲ ﺗﻜﺒﺮ."""
Ushiromiya Kyrie,"""ﺃﻧﺖِ ﺗﻘﻀﻴﻦ ﻛﻞ ﻳﻮﻡٍ ﻣﻌﻬﺎ ﻳﺎ ﺭﻭﺯﺍ-ﺳﺎﻥ ﻟﺬﺍ ﻗﺪ ﻻ ﺗﻠﺤﻈﻴﻦ ﺍﻟﺘﻐﻴﻴﺮﺍﺕ ﺍﻟﺼﻐﻴﺮﺓ ﻓﻴﻬﺎ. ﻟﻜﻦ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻨﺎ ﻧﺤﻦ ﺍﻟﺬﻳﻦ ﻧﻠﺘﻘﻴﻬﺎ ﻣﺮﺓً ﻓﻲ ﺍﻟﺴﻨﺔ، ﻳﺒﺪﻭ ﺟﻠﻴًﺎ ﻟﻨﺎ ﻛﻢ ﻛﺒﺮﺕ."""
Ushiromiya Rosa,"""......ﺇﻥ ﻛﻨﺖِ ﺗﻌﻨﻴﻦ ﺫﻟﻚ ﺣﻘًﺎ، ﻓﺄﺷﻜﺮﻙ ﺟﺰﻳﻞ ﺍﻟﺸﻜﺮ."""
Shannon,"""ﺣﺴﻨًﺎ، ﺍﺳﺘﺄﺫﻧﻜﻢ ﺍﻵﻥ. ﺇﻥ ﻛﺎﻥ ﻫﻨﺎﻙ ﻣﺎ ﺗﺮﻏﺒﻮﻥ ﻓﻴﻪ، ﻓﺮﺟﺎﺀً ﺍﻃﻠﺒﻮﻩ ﻣﺘﻰ ﺷﺌﺘﻢ."""
,ﺍﻧﺤﻨﺖ ﺷﺎﻧﻮﻥ ﺑﺎﺣﺘﺮﺍﻡ ﺛﻢ ﻏﺎﺩﺭﺕ ﺍﻟﻐﺮﻓﺔ.
,ﺑﻌﺪ ﺃﻥ ﺗﺎﺑﻌﻬﺎ ﻫﻴﺪﻳﻮﺷﻲ ﻭﺭﻭﺩﻭﻟﻒ ﺑﻨﻈﺮﺍﺗﻬﻤﺎ ﺣﺘﻰ ﺭﺣﻠﺖ، ...ﻋﺎﺩ ﺟﻮ ﺍﻟﻐﺮﻓﺔ ﺇﻟﻰ ﻣﺎ ﻛﺎﻥ ﻋﻠﻴﻪ ﻗﺒﻞ ﻣﺠﻲﺀ ﺷﺎﻧﻮﻥ.
Ushiromiya Eva,""".........ﺇﻥ ﻟﻢ ﻳﺴﺘﻄﻊ ﻭﺍﻟﺪﻱ ﺍﻟﺤﻀﻮﺭ، ﻓﺈﻥ ﺫﻟﻚ ﻳﻔﺘﺢ ﻟﻨﺎ ﺑﺎﺑًﺎ ﻟﺒﻌﺾ ﺍﻷﺣﺎﺩﻳﺚ ﺍﻟﻤﻌﻴﻨﺔ. ﺃﺻﺤﻴﺢ ﻳﺎ ﺭﻭﺩﻭﻟﻒ؟"""
Ushiromiya Rudolf,"""ﻧﻌﻢ ﻫﺬﺍ ﺻﺤﻴﺢ. ...ﻟﻴﻜﻦ ﻓﻲ ﻋﻠﻤﻚ ﺃﻧﻨﺎ ﻟﻢ ﻧﻘﻄﻊ ﻛﻞ ﻫﺬﻩ ﺍﻟﻤﺴﺎﻓﺔ ﻟﻤﺠﺮﺩ ﺍﺣﺘﺴﺎﺀ ﺷﺎﻱ ﻗﺪﻳﻢ."""
Ushiromiya Krauss,"""ﺣﺴﻨًﺎ ﺇﺫًﺍ، ﻟﻤﺎﺫﺍ ﻻ ﻧﺴﺘﻤﻊ ﺇﻟﻰ ﺍﻟﻤﻮﺿﻮﻉ ﺍﻟﺬﻱ ﺗﺴﺎﺭﻋﻮﻥ ﻟﻄﺮﺣﻪ"""
Ushiromiya Kyrie,"""ﻳﺎ ﻟﻺﺯﻋﺎﺝ. ﻫﺆﻻﺀ ﺍﻷﺷﺨﺎﺹ ﺫﻭ ﻋﺰﻳﻤﺔٍ ﻗﻮﻳﺔ ﺣﻘًﺎ ﻟﻘﺪ ﺑﺪﺃﻭﺍ ﺑﺎﻟﻔﻌﻞ"""
Ushiromiya Rosa,"""ﻋﻠﻲَّ ﺃﻥ ﺃﻧﻀﻢّ ﺇﻟﻴﻬﻢ ﺃﻳﻀًﺎ ﺇﻥ ﻟﻢ ﺃﻓﺮﺽ ﻧﻔﺴﻲ، ﻓﺴﻮﻑ ﻳﻨﺴﻮﻥ ﺑﺴﺮﻋﺔٍ ﺃﻧّﻨﺎ ﺃﺭﺑﻌﺔ ﺃﺷﻘﺎﺀ."""
Ushiromiya Kyrie,"""...ﻻﺑﺪّ ﺃﻥّ ﺍﻷﻣﺮ ﻟﻴﺲ ﻳﺴﻴﺮًﺍ ﻋﻠﻴﻚ، ﻟﻢ ﺃﺣﺴﻦ ﺍﺧﺘﻴﺎﺭ ﻛﻠﻤﺎﺗﻲ. ﺁﺳﻔﺔ."""
Ushiromiya Rosa,"""ﻻ ﻋﻠﻴﻚ. ﺑﻞ ﺃﻧﺎ ﻣﻦ ﻳﻨﺒﻐﻲ ﺃﻥ ﺗﻌﺘﺬﺭ...  ﻛﻠﺘﺎﻧﺎ ﺃُﻣّﺎﻥ ﻹﺑﻨﺘﺎﻥ ﻭﻳﻨﺒﻐﻲ ﺣﻘًّﺎ ﺃﻥ ﻧﺘﺒﺎﺩﻝ ﻣﺜﻞ ﻫﺬﻩ ﺍﻷﺣﺎﺩﻳﺚ ﻛﺜﻴﺮًﺍ.  ﻟﻜﻦ ﻓﻲ ﻛﻞ ﻣﺮﺓ ﻧﻠﺘﻘﻲ، ﻧﺘﺤﺪّﺙ ﺣﻮﻝ ﺃﻣﻮﺭٍ ﻏﺮﻳﺒﺔ..."""
Ushiromiya Kyrie,"""......ﺍﻟﺠﻮّ ﻓﻲ ﻫﺬﺍ ﺍﻟﻘﺼﺮ ﻫﻮ ﺍﻟﺴﺒﺐ.  ﻣﺎ ﺃﻥ ﻧﺘﻨﻔﺲ ﺍﺟﻮﺍﺀﻩ ﺣﺘﻰ ﻳﺼﺒﺢ ﺍﻟﺠﻤﻴﻊ ﻣﺘﻮﺗّﺮًﺍ. ......ﺃﻭﺩّ ﺃﻥ ﺃﺷﺮﺏ ﻓﻨﺠﺎﻧًﺎ ﻣﻦ ﺍﻟﺸﺎﻱ ﻣﻌﻚِ ﻳﺎ ﺭﻭﺯﺍ-ﺳﺎﻥ ﻭﻟﻮ ﻟﻤﺮﺓٍ ﻭﺍﺣﺪﺓٍ ﺩﻭﻥ ﺃﻱ ﻣﺆﺗﻤﺮٍ ﻋﺎﺋﻠﻲ. ﻫﻨﺎﻙ ﻣﻘﻬﻰ ﺭﺍﺋﻊ ﻓﻲ ﺟﻴﻨﺰﺍ، ﻭﻫﻮ ﻣﻦ ﺃﻣﺎﻛﻨﻲ ﺍﻟﻤﻔﻀّﻠﺔ. ﺩﻋﻴﻨﻲ ﺃﺩﻋﻮﻙِ ﺇﻟﻴﻪ ﻓﻲ ﺃﻗﺮﺏ ﻓﺮﺻﺔ."""
Ushiromiya Rosa,"""ﺷﻜﺮًﺍ ﻟﻚِ ﻳﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ. ﻳﺒﺪﻭ ﺫﻟﻚ ﺭﺍﺋﻌًﺎ..."""
Ushiromiya Kyrie,"""ﻣﺎ ﺃﺳﻮﺃ ﻫﺬﺍ. ﻟﻘﺪ ﺃﻇﻠﻤﺖ ﺍﻟﺴﻤﺎﺀ ﻓﺠﺄﺓً. ﻛﺄﻥّ ﻭﺟﻮﺩﻧﺎ ﻓﻲ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﻗﺪ ﺯﺍﺩ ﺍﻟﻄﻘﺲ ﺳﻮﺀً. ......ﺑﺪﺃ ﺍﻟﺮﻋﺪ ﻳﺘﻌﺎﻟﻰ."""
Ushiromiya Kyrie,"""ﻣﺎﺫﺍ؟ ﻫﻞ ﺃﺭﻯ ﺑﻮﺍﺩﺭ ﺍﻟﻤﻄﺮ...؟"""
Ushiromiya Rosa,"""...ﻫﺎﻩ؟"""
,ﻇﻬﺮﺕ ﺑﺎﻟﻔﻌﻞ ﻗﻄﺮﺍﺕٌ ﺧﻔﻴﻔﺔ ﻣﻦ ﺍﻟﻤﻄﺮ ﻋﻠﻰ ﺯﺟﺎﺝ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.{n}...ﻳﺒﺪﻭ ﺃﻥّ ﺍﻟﻄﻘﺲ ﻗﺪ ﺍﺯﺩﺍﺩ ﺳﻮﺀًﺍ ﺃﺳﺮﻉ ﻣﻤﺎ ﺗﻮﻗّﻌﻮﺍ.
,......ﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ، ﻭﻛﺄﻥّ ﺻﺎﻋﻘﺔً ﺻﺎﻣﺘﺔ ﺿﺮﺑﺖ ﺫﻫﻦ ﺭﻭﺯﺍ، ﺗﺬﻛّﺮﺕ ﺃﻥّ ﻃﻔﻠﺘﻬﺎ ﺍﻟﻌﺰﻳﺰﺓ ﻣﺎ ﺗﺰﺍﻝ ﻓﻲ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ.
,ﺃﻳﺔ ﻓﺘﺎﺓٍ ﻋﺎﺩﻳﺔ ﻛﺎﻧﺖ ﺳﺘﻔﻜّﺮ ﻓﻲ ﺩﺧﻮﻝ ﺍﻟﻤﻨﺰﻝ ﻟﻮ ﺳﺎﺀ ﺍﻟﻄﻘﺲ.{n}......ﻟﻜﻦ ﻣﺎﺭﻳﺎ ﻛﺎﻧﺖ ﻣﺨﺘﻠﻔﺔ.. ﻛﺎﻧﺖ ﺃﺣﻴﺎﻧًﺎ ﺗﺼﺒﺢ ﻋﻨﻴﺪﺓ، ﻓﻼ ﺗﺘﺤﺮّﻙ ﻣﻬﻤﺎ ﺍﻧﻬﺎﻟﺖ ﺍﻷﻣﻄﺎﺭ ﺃﻭ ﺣﺘﻰ ﺍﻟﺮﻣﺎﺡ ﻣﻦ ﺍﻟﺴﻤﺎﺀ.
,"....ﺗﺬﻛﺮﺕ، ﺃﻟﻢ ﺃﻗﻞ ﻟﻬﺎ...ﺃﻥ ""ﺗﺒﻘﻰ ﻫﻨﺎﻙ ﺇﻟﻰ ﺍﻷﺑﺪ""؟!"
Ushiromiya Rosa,"""ﺃﻭﻩ، ......ﻳﺎ ﺇﻟﻬﻲ...! ﻣﺎﺭﻳﺎ...!!"""
,ﻋﻨﺪ ﺗﻠﻚ ﺍﻟﺼﺮﺧﺔ ﺍﻟﺨﺎﻓﺘﺔ، ﺍﻟﺘﻔﺖ ﺍﻟﺠﻤﻴﻊ ﻧﺤﻮ ﺭﻭﺯﺍ.
Ushiromiya Krauss,"""...ﻣﺎﺫﺍ، ﻣﺎﺫﺍ ﺣﺼﻞ؟"""
Ushiromiya Rosa,"""ﺃ..ﺃﻧﺎ ﺁﺳﻔﺔ، ﺳﺄﺧﺮﺝ ﻟﻮﻫﻠﺔ. ﺳﺄﻋﻮﺩ ﺣﺎﻻً!"""
Ushiromiya Rudolf,"""......ﻣﺎ، ﻣﺎ، ﻣﺎ ﺍﻷﻣﺮ؟ ﻣﺎ ﺍﻟﺬﻱ ﻳﺠﺮﻱ ﻣﻌﻬﺎ ﺣﻘًّﺎ..."""
Ushiromiya Kyrie,"""ﺃﻭﻩ، ﻭﻣﺎ ﺃﻫﻤﻴﺔ ﺫﻟﻚ؟ ﺳﺘﻌﻮﺩ ﺑﻌﺪ ﻗﻠﻴﻞ. ......ﻟﻢَ ﻻ ﻧﺒﺪﺃ ﻓﺤﺴﺐ؟ ﺑﻤﻮﺿﻮﻋﻨﺎ ﺍﻟﺮﺋﻴﺴﻲ."""
Ushiromiya Eva,"""ﻓﻜﺮﺓ ﻃﻴﺒﺔ. ﻳﻤﻜﻨﻨﺎ ﺍﻟﻤﻀﻲّ ﻓﻲ ﺫﻟﻚ ﺣﺘﻰ ﻣﻦ ﺩﻭﻥ ﺭﻭﺯﺍ. ﻓﻠﻨﻌﺪ ﺇﻟﻰ ﺻﻠﺐ ﺍﻟﻤﻮﺿﻮﻉ."""
Ushiromiya Kyrie,""".................."""
,ﺭﻛﻀﺖ ﺭﻭﺯﺍ ﻣﻦ ﺍﻟﺒﻬﻮ ﻧﺤﻮ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ.
,ﻋﻨﺪﻣﺎ ﻓﺘﺤﺖ ﺍﻟﺒﺎﺏ، ﻫﺒّﺖ ﻋﻠﻴﻬﺎ ﺭﻳﺢٌ ﺃﻗﻮﻯ ﻣﻦ ﺃﻥ ﺗُﺴﻤّﻰ ﻧﺴﻤﺔً ﺧﻔﻴﻔﺔ، ﻭﺃﺧﺒﺮﺗﻬﺎ ﺃﻥّ ﺍﻹﻋﺼﺎﺭ ﻳﻘﺘﺮﺏ ﺃﺳﺮﻉ ﻣﻤﺎ ﺗﻮﻗّﻌﺖ.
,ﻛﻤﺎ ﺫﻛﺮﺕ ﻛﻴﺮﻳﻲ، ﺍﺧﺘﻠﻄﺖ ﻗﻄﺮﺍﺕٌ ﺧﻔﻴﻔﺔ ﻣﻦ ﺍﻟﻤﻄﺮ ﺑﺎﻟﺮﻳﺢ. ﻭﻛﺎﻥ ﻫﻨﺎﻙ ﺃﻳﻀًﺎ ﺩﻭﻱّ ﺭﻋﺪٍ ﻣﻨﺨﻔﺾ.
,......ﻗﺪ ﺗﻤﻄﺮ ﻓﻲ ﺃﻱّ ﻟﺤﻈﺔ.
,ﺍﺗﺠﻬﺖ ﺭﻭﺯﺍ ﻧﺤﻮ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ.{n}ﺳﺎﺭﺕ ﺇﻟﻰ ﺍﻟﻤﻜﺎﻥ ﺍﻟﺬﻱ ﻭﺑّﺨﺖ ﻓﻴﻪ ﻣﺎﺭﻳﺎ ﻗﺒﻞ ﻗﻠﻴﻞ.
,...ﻛﺎﻥ ﻣﻮﻋﺪ ﺍﻟﻐﺪﺍﺀ ﻳﻘﺘﺮﺏ.
