Speaker,Arabic (AR)
{f:5:Beatrice},"""ﻻ ﺗﻨﻈﺮﻱ. ﻻ ﺗُﺼﻐﻲ. ﻓﻘﻂ ﺁﻣﻨﻲ. ......ﺃﻃﻠﻘﻲ ﻗﻮﺓ ﺭﻭﺣﻚ ﻣﻦ ﺟﺴﺪﻙ ﺍﻟﺬﻱ ﻳﺴﺠﻨﻪ. ............ﻫﻜﺬﺍ ﺗﻤﺎﻣًﺎ. ......ﺃﺣﺴﻨﺖِ..."""
,ﺑﺪﺃﺕ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ ﺍﻟﺼﻐﻴﺮﺓ ﺑﺎﻟﺮﻗﺺ ﺣﻮﻝ ﻣﺎﺭﻳﺎ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗﺮﻛﺰ ﻗﻮﺗﻬﺎ ﻭﻋﻴﻨﺎﻫﺎ ﻣﻐﻤﻀﺘﺎﻥ ﺑﺈﺣﻜﺎﻡ. ...ﺃﻛﺎﻥ ﻫﺬﺍ ﺗﺠﺴﻴﺪًﺍ ﻟﻠﻘﻮﺓ ﺍﻟﺴﺤﺮﻳﺔ ﺍﻟﺘﻲ ﺗﻤﻠﻜﻬﺎ ﻣﺎﺭﻳﺎ؟
{f:5:Beatrice},"""ﺃﻳﺘﻬﺎ ﺍﻟﺮﻭﺡ ﺍﻟﺘﺎﺋﻬﺔ ﻟﻠﻮﺭﺩﺓ. ﺗﻌﺎﻟﻲ، ﻭﺗﺬﻛﺮﻱ ﻫﻴﺌﺘﻚ. ...ﺗﻌﺎﻟﻲ ﻭ ﺗﺠﻤّﻌﻲ ﻭ ﺗﺬﻛّﺮﻱ..."""
,ﺑﺪﺃ ﺑﺮﻳﻖ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ ﻳﺸﺘﺪ، ﻭﺍﺯﺩﺍﺩ ﻋﺪﺩﻫﺎ، ﺛﻢ ﺭﻓﻌﺖ ﺑﻴﺎﺗﺮﻳﺲ ﺇﺻﺒﻌﻬﺎ ﺇﻟﻰ ﺍﻟﺴﻤﺎﺀ، ﻭﺗﺠﻤﻌﻮﺍ ﻋﻨﺪ ﻃﺮﻑ ﺫﻟﻚ ﺍﻹﺻﺒﻊ...
,ﻛﺎﻧﺖ ﻫﺬﻩ ﻣﻌﺠﺰﺓ ﺍﻟﺴﺤﺮ ﺍﻟﺬﻫﺒﻲ...
,ﺑﺪﺃﺕ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ ﺗﺘﺸﻜﻞ ﻋﻠﻰ ﻫﻴﺌﺔ ﺑﺬﺭﺓ ﺫﻫﺒﻴﺔ ﻣﺘﻸﻟﺌﺔ. ...ﻛﺎﻧﺖ ﺑﺬﺭﺓً ﻭﺍﺣﺪﺓ، ﺗﺘﻸﻷ ﺑﺎﻟﺬﻫﺐ.
,ﺍﺳﺘﻘﺮﺕ ﻋﻠﻰ ﻃﺮﻑ ﺇﺻﺒﻊ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﻓﺘﺒﺮﻋﻤﺖ ﻟﺒﺮﻋﻢٍ ﺫﻫﺒﻲ، ﻭﺗﻔﺘﺤﺖ ﻟﺘﺼﺒﺢ ﻭﺭﻗﺔً ﺫﻫﺒﻴﺔ. ﺛﻢ ﻫﻮﺕ ﺑﺒﻂﺀ ﻣﻦ ﻃﺮﻑ ﺫﻟﻚ ﺍﻹﺻﺒﻊ، ﻭﻏﺎﺻﺖ ﻓﻲ ﻃﻴﻦ ﺭﻭﺿﺔ ﺍﻟﻮﺭﻭﺩ، ﻭﺑﺪﺃﺕ ﺗﻨﻤﻮ ﺑﺜﺒﺎﺕ...
,...ﻣﺎﺭﻳﺎ، ﺍﻟﺘﻲ ﺗُﻘﺪﺱ ﺍﻟﺴﺤﺮ ﻭﺍﻟﺴﺎﺣﺮﺍﺕ، ﺃﺭﺍﺩﺕ ﺣﻘًﺎ ﺃﻥ ﺗﺮﻯ ﻫﺬﺍ ﺍﻟﻤﺸﻬﺪ ﺍﻟﺨﻴﺎﻟﻲ.
,ﻟﻜﻨﻬﺎ، ﻛﻤﺘﺪﺭﺑﺔ، ﻟﻢ ﺗﻜﻦ ﻣﺆﻫﻠﺔ ﺑﻌﺪ ﻟﻤﺸﺎﻫﺪﺗﻪ.
,...ﻛﻼ، ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﺧﺎﺋﻔﺔ ﺃﻧﻪ ﺇﺫﺍ ﻓﺘﺤﺖ ﻋﻴﻨﻴﻬﺎ ﻓﺴﺘﻨﻘﻄﻊ ﺍﻟﻘﻮﺓ ﺍﻟﺘﻲ ﺭﻛﺰﺗﻬﺎ ﻓﻲ ﻗﻠﺒﻬﺎ، ﻭﻳﻀﻴﻊ ﺍﻟﺴﺤﺮ.
,ﻟﺬﻟﻚ، ﻟﻢ ﺗﺴﻨﺢ ﺍﻟﻔﺮﺻﺔ ﻷﻱ ﺳﺎﺣﺮﺓ ﺑﻤﺸﺎﻫﺪﺓ ﻫﺬﻩ ﺍﻟﻤﻌﺠﺰﺓ ﺍﻟﺬﻫﺒﻴﺔ ﻋﺪﺍ ﺑﻴﺎﺗﺮﻳﺲ، ﺍﻟﺴﻴﺪﺓ ﺍﻟﻮﺣﻴﺪﺓ ﻟﻠﻌﺪﻳﺪ ﻣﻦ ﺍﻟﻤﻌﺠﺰﺍﺕ...
,ﺑﻌﺪﻫﺎ ﺍﺯﻫﺮﺕ ﺍﻟﻮﺭﺩﺓ، ﻣﻜﻮﻧﺔً ﻭﺭﺩﺓ ﺫﻫﺒﻴﺔ. 
,ﻭﺣﻴﻦ ﻧﻘﺮﺗﻬﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺑﺈﺻﺒﻌﻬﺎ، ﺗﻨﺎﺛﺮ ﺍﻟﺒﺮﻳﻖ ﺍﻟﺬﻫﺒﻲ ﺍﻟﻠﻮﻥ، ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻟﻮ ﺍﻧﻔﺠﺮﺕ ﻓﻘﺎﻋﺔ ﺻﺎﺑﻮﻥ ﺫﻫﺒﻴﺔ، ﻭﻣﺎ ﺑﻘﻲ ﻛﺎﻥ ﻭﺭﺩﺓ ﻭﺍﺣﺪﺓ ﺟﻤﻴﻠﺔ.
{f:5:Beatrice},"""...ﻣﻤﻢ. ﻟﻘﺪ ﺗﺬﻛﺮﺕِ ﻭﺭﺩﺓُ ﺑﺪﻳﻌﺔ."""
{f:5:Beatrice},"""...ﻭﻟﻜﻦ، ﺇﻥ ﺗﺮﻛﻨﺎﻫﺎ ﻣﺨﺘﻠﻄﺔً ﻣﻊ ﻫﺬﻩ ﺍﻟﻮﺭﻭﺩ ﺍﻷﺧﺮﻯ، ﻓﻠﻦ ﺗﺴﺘﻄﻴﻌﻲ ﺗﻤﻴﻴﺰﻫﺎ. ﺃﺃﻣﻨﺤﻚِ ﺧﺪﻣﺔً ﺃﺧﻴﺮﺓ؟"""
,ﺣﺮﺻًﺎ ﻋﻠﻰ ﺗﻠﻤﻴﺬﺗﻬﺎ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺼﻐﻴﺮﺓ ﺍﻟﺮﻗﻴﻘﺔ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗُﻐﻤﻐﻢ ﺍﻵﻥ ﺑﺘﺮﻛﻴﺰٍ ﺃﺷﺪ، ﻗﺮﺭﺕ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺃﻥ ﺗﺮﻣﻲ ﺑﺘﻌﻮﻳﺬﺓٍ ﺻﻐﻴﺮﺓ ﺃﺧﺮﻯ.
,ﺣﻴﻨﻬﺎ، ﻓﺮﻗﻌﺖ ﺃﺻﺎﺑﻌﻬﺎ ﻟﺘﻈﻬﺮ ﻓﺮﺍﺷﺔ ﺫﻫﺒﻴﺔ ﺗﺮﻓﺮﻑ ﺣﻮﻟﻬﺎ، ﺛﻢ ﺣﻄﺖ ﻋﻠﻰ ﺍﻟﻮﺭﺩﺓ ﺍﻟﺘﻲ ﺗﻢ ﺇﺣﻴﺎﺅﻫﺎ ﻟﻠﺘﻮ.
,ﻓﺎﻧﻔﺠﺮﺕ ﻓﺠﺄﺓ ﻭﺍﺧﺘﻔﺖ، ﻟﺘﺼﺒﺢ ﺧﻴﻄًﺎ ﺫﻫﺒﻴًﺎ ﻳﻤﻴﺰ ﺍﻟﻮﺭﺩﺓ...
{f:5:Beatrice},"""ﻫﺎ ﻗﺪ ﺍﻧﺘﻬﻴﺖ. ......ﻣﺎﺭﻳﺎ. ﻟﻚِ ﺃﻥ ﺗﻔﺘﺤﻲ ﻋﻴﻨﻴﻚ."""
Ushiromiya Maria,""".........ﺃﻭﻭ؟ ﺃﻳﻦ ﻭﺭﺩﺗﻲ؟ ﻟﻴﺴﺖ ﻫﻨﺎ. ﻭﻻ ﻫﻨﺎﻙ."""
{f:5:Beatrice},"""ﻟﻴﺴﺖ ﻫﻨﺎﻙ، ﺑﻞ ﻫﻨﺎ. ﺍﻧﻈﺮﻱ، ﻟﻘﺪ ﻭﺿﻌﺖ ﺧﻴﻄًﺎ ﺫﻫﺒﻴًﺎ ﻳﻤﻴﺰﻫﺎ."""
Ushiromiya Maria,"""ﻳﺎﻟﻠﺮﻭﻋﺔ، ﻟﻘﺪ ﻓﻌﻠﺘﻬﺎ...!! ﻣﺬﻫﻞ، ﻣﺬﻫﻞ، ﻣﺬﻫﻞ، ﻣﺬﻫﻞ!! ﺷﻜﺮًﺍ ﻟﻚ ﻳﺎ ﺑﻴـﺎﺗﻮ، ﺷﻜﺮًﺍ ﻟﻚ ﻳﺎ ﺑﻴـﺎﺗﻮ!! ﺃﺭﻳﺪ ﺃﻥ ﺃﺻﺒﺢ ﺳﺎﺣﺮﺓً ﻋﻤﺎ ﻗﺮﻳﺐ، ﺳﺎﺣﺮﺓً ﻋﻈﻴﻤﺔ ﻣﺜﻠﻚ ﻳﺎ ﺑﻴـﺎﺗﻮ!!"""
{f:5:Beatrice},"""ﻳﻤﻜﻨﻚ ﻓﻌﻞ ﺫﻟﻚ. ﻓﻤﻨﺬ ﺯﻣﻦ ﺑﻌﻴﺪ، ﺗﻤﻨﻴﺖ ﺑﺒﺮﺍﺀﺓ ﺍﻟﺸﻲﺀ ﺫﺍﺗﻪ ﺃﻳﻀًﺎ، ﻭﻫﺎ ﻗﺪ ﺍﻧﺘﻬﻰ ﺑﻲ ﺍﻟﻤﻄﺎﻑ ﺣﻴﺚ ﺃﻧﺎ ﺍﻵﻥ."""
,ﻏﻤﺮﺕ ﺍﻟﺒﻬﺠﺔ ﻣﺎﺭﻳﺎ ﻟﻌﻮﺩﺓ ﺍﻟﻮﺭﺩﺓ ﺇﻟﻰ ﺍﻟﺤﻴﺎﺓ، ﺗﺼﻔﻖ ﺑﻴﺪﻳﻬﺎ ﻭﺗﺮﻗﺺ ﻓﺮﺣًﺎ.
, ﺑﻤﺸﺎﻫﺪﺓ ﺫﻟﻚ، ﺍﺑﺘﺴﻤﺖ ﺑﻴﺎﺗﺮﻳﺲ ﺃﻳﻀًﺎ، ﻭﺃﻇﻬﺮﺕ ﺷﻴﺌًﺎ ﻣﻦ ﺍﻟﻔﺮﺡ ﺑﻤﻼﻣﺤﻬﺎ.
,ﺍﻵﻥ، ﺇﻥ ﺃﺭﺩﺕ، ﺃﺳﺘﻄﻴﻊ ﻛﺴﺮ ﺃﻭ ﺗﺮﻣﻴﻢ ﺃﻱّ ﺭﻭﺡ، ﻻ ﻭﺭﺩﺓً ﻓﻘﻂ، ﻭﺃﻗﺘﻞ ﻭﺃُﺣﻴﻲ ﻛﻴﻔﻤﺎ ﺷﺌﺖُ.
,ﻓﻘﺪ ﻓﺼﻞ ﺍﻟﺤﺎﺟﺰ ﺍﻟﺬﻱ ﺃﻭﺟﺪﺗْﻪ ﺍﻟﻌﺎﺻﻔﺔ ﺟﺰﻳﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻋﻦ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺤﻘﻴﻘﻲ.
,ﺣﺎﻥ ﺍﻟﻮﻗﺖ ﺍﻵﻥ ﻟﺘﻈﻬﺮ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﺑﻴﺎﺗﺮﻳﺲ، ﺑﺼﻔﺘﻬﺎ ﺳﺎﺣﺮﺓ ﺃﺯﻟﻴﺔ.
,ﺳﺤﺒﺖ ﺑﻴﺎﺗﺮﻳﺲ ﻣﻦ ﺟﻴﺒﻬﺎ ﻇﺮﻓًﺎ ﻋﻠﻴﻪ ﺷﻌﺎﺭ ﺍﻟﻌﺎﺋﻠﺔ، ﺍﻟﻨﺴﺮ ﺃﺣﺎﺩﻱ ﺍﻟﺠﻨﺎﺡ، ﻭﺃﻋﻄﺘﻪ ﻟﻤﺎﺭﻳﺎ.
,ﻟﺘﻘﻔﺰ ﻓﺮﺣًﺎ ﻟﻜﻮﻧﻬﺎ ﺭﺳﻮﻟﺔ ﺍﻟﺴﺎﺣﺮﺓ.
{f:5:Beatrice},"""ﺇﺫًﺍ، ﻳﺎ ﻛﻴﻨﺰﻭ. ﺟﺌﺖُ ﻷﺷﺎﺭﻙ ﻓﻲ ﻟﻌﺒﺘﻚ ﻣﺮﺓً ﺃﺧﺮﻯ... ﻟﻘﺪ ﺍﻛﺘﻤﻠﺖ ﺗﺤﻀﻴﺮﺍﺗﻲ ﺑﺎﻟﻔﻌﻞ. ﻭﻣﺎﺫﺍ ﻋﻨﻚ؟ ﺃﻇﻨّﻚ ﻫﻴّﺄﺕَ ﻋﻤﻼﺕٍ ﻛﺎﻓﻴﺔ ﻟﻠﻤﺮﺍﻫﻨﺔ ﻓﻲ ﻟﻌﺒﺔ ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ...؟"""
Ushiromiya Kinzo,"""ﻃﺒﻌًﺎ، ﺃﻧﺎ ﺟﺎﻫﺰٌ ﺗﻤﺎﻣًﺎ ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}...!! ﻟﻘﺪ ﺃﻋﺪﺩﺕُ ﻗﻄﻌًﺎ ﻭﻓﻴﺮﺓ. ﺃﻧﺎ ﻣﺴﺘﻌﺪ ﺟﺴﺪﻳﺎ ﻭﻋﻘﻠﻴﺎ!"""
Ushiromiya Kinzo,"""ﻟﺬﺍ، ﺩﻋﻴﻨﺎ ﻧﻀﻊ ﺭﻫﺎﻧﺎﺗﻨﺎ. ﻛﻞ ﻣﺎ ﻗﺪﻣﺘﻪ ﻟﻲ ﻳﺠﺐ ﺃﻥ ﻳُﻌﺎﺩ ﺇﻟﻴﻚ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ. ﺗﻌﺎﻟﻲ ﻭﺧﺬﻳﻪ!!"""
,ﻓﺘﺢ ﻛﻴﻨﺰﻭ ﻧﺎﻓﺬﺓ ﻣﻜﺘﺒﻪ ﻋﻠﻰ ﻣﺼﺮﺍﻋﻴﻬﺎ، ﻭﺧﻠﻊ ﺍﻟﺨﺎﺗﻢ ﺍﻟﺬﻫﺒﻲ ﺍﻟﺜﻤﻴﻦ ﺍﻟﺬﻱ ﻛﺎﻥ ﻳﺮﺗﺪﻳﻪ، ﻭﺃﻟﻘﻰ ﺑﻪ ﻓﻲ ﻋﺘﻤﺔ ﺍﻟﺮﻳﺎﺡ ﻭﺍﻷﻣﻄﺎﺭ ﺍﻟﻌﺎﺗﻴﺔ...
,ﺃﺻﺎﺏ ﺍﻟﺒﺮﻕ ﺫﻟﻚ ﺍﻟﺨﺎﺗﻢ، ﻓﺘﺄﻟﻖ ﺫﻫﺒﻴًﺎ ﻟﻠﺤﻈﺔ، ﺛﻢ ﺗﻼﺷﻰ.
,ﺷﺎﻫﺪﻩ ﻛﻴﻨﺰﻭ ﻭﻫﻮ ﻳﺒﺘﺴﻢ ﺍﺑﺘﺴﺎﻣﺔ ﻋﺮﻳﻀﺔ ﻭﺑﻼ ﻫﻮﺍﺩﺓ.
Ushiromiya Kinzo,"""ﻻ ﺃﺭﻯ ﻧﻔﺴﻲ ﺧﺎﺳﺮًﺍ. ﺃﻧﺖِ ﻣِﻠﻜﻲ. ﺇﻟﻰ ﺍﻷﺑﺪ!!"""
,ﺗﺤﻮﻝ ﺍﻟﺨﺎﺗﻢ ﺍﻟﺬﻱ ﺃﻟﻘﺎﻩ ﻛﻴﻨﺰﻭ ﻟﻔﺮﺍﺷﺔ ﺫﻫﺒﻴﺔ، ﻭﺭﻓﺮﻓﺖ ﻭﺳﻂ ﺍﻟﺮﻳﺎﺡ ﻭﺍﻟﻤﻄﺮ.
,ﺗﻮﺟﻬﺖ ﺇﻟﻰ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ ، ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﻣﻮﺟّﻬﺔ ﻟﻬﻨﺎﻙ.
,ﺣﻴﻨﻬﺎ ﻋﺜﺮﺕ ﻋﻠﻰ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﻭﺭﻓﺮﻓﺖ ﻷﺳﻔﻞ...
,ﻋﻨﺪﻣﺎ ﻫﺒﻄﺖ ﺃﻣﺎﻡ ﺑﻴﺎﺗﺮﻳﺲ، ﺍﻧﻔﺠﺮﺕ ﻓﻲ ﻭﻣﻴﺾٍ ﺫﻫﺒﻲ، ﻭﻋﺎﺩﺕ ﺇﻟﻰ ﺷﻜﻠﻬﺎ ﺍﻷﺻﻠﻲ، ﺧﺎﺗﻤًﺎ ﻳﺘﻘﻠﺐ ﻓﻲ ﺍﻟﻬﻮﺍﺀ.
,ﺑﺪﺍ ﻭﻛﺄﻧﻪ ﺳﻴﻬﻮﻱ ﺇﻟﻰ ﺑﺮﻛﺔٍ ﻣﻦ ﺍﻟﻤﺎﺀ، ﻟﻜﻨﻪ ﺗﻮﻗﻒ ﻓﺠﺄﺓ ﻓﻲ ﺍﻟﻬﻮﺍﺀ. ...ﻛﻤﺎ ﻟﻮ ﺃﻥ ﺷﺨﺼًﺎ ﺧﻔﻴًﺎ ﻗﺪ ﺃﻣﺴﻚ ﺑﻪ.
,ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ، ﺣﺘﻰ ﺑﻴﺎﺗﺮﻳﺲ ﻟﻢ ﺗﺘﻮﻗﻊ ﻫﺬﺍ.
,ﻭﻣﻊ ﺫﻟﻚ، ﺃﺩﺭﻛﺖ ﻣﺎ... ﻛﻼ، ﺑﻞ ﻣﻦ ﻳﻜﻮﻥ، ﻭﺍﺑﺘﺴﻤﺖ ﺍﺑﺘﺴﺎﻣﺔ ﻋﺮﻳﻀﺔ.
,ﺣﻴﻨﺌﺬ، ﺑﺪﺃ ﻇﻞ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﺃﻣﺴﻚ ﺑﺎﻟﺨﺎﺗﻢ ﻳﻈﻬﺮ ﺑﺸﻜﻞٍ ﻏﺎﻣﺾٍ.
,ﻛﺎﻥ ﺷﺎﺑًﺎ ﻳﺮﺗﺪﻱ ﺯﻱ ﺧﺎﺩﻡ ﻣﻄﺮﺯ ﺑﺸﻌﺎﺭ ﺍﻟﻨﺴﺮ ﺃﺣﺎﺩﻱ ﺍﻟﺠﻨﺎﺡ...
,ﻟﻢ ﻳﻜﻦ ﺑﻴﻦ ﺧﺪﻡ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﺟﻞٌ ﻛﻬﺬﺍ.{n}ﻭﻣﻊ ﺫﻟﻚ، ﺿﺤﻜﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻛﻤﺎ ﻟﻮ ﻛﺎﻥ ﺷﺨﺼًﺎ ﺗﺘﺬﻛﺮﻩ ﺑﺤﻨﻴﻦ.
{f:5:Beatrice},"""ﺃﻫﻼ ﺭﻭﻧﻮﻑ. ......ﻟﻘﺪ ﻣﻀﻰ ﻭﻗﺖٌ ﻃﻮﻳﻞ. ﻳﺒﺪﻭ ﺃﻧﻚ ﺗﺬﻛﺮﺗﻨﻲ. ﻟﻄﺎﻟﻤﺎ ﻛﻨﺖَ ﺭﺟﻼً ﺷﺪﻳﺪ ﺍﻟﻮﻻﺀ."""
Ronove,"""ﻃﺎﻝ ﺍﻷﻣﺪ ﻣﻨﺬ ﺁﺧﺮ ﻣﺮﺓ ﺭﺃﻳﺘﻚ ﻓﻴﻬﺎ... ﻟﻢ ﺃﻧﺲَ ﻭﻟﻮ ﻟﻠﺤﻈﺔ ﺃﻧﻲ ﺃﻧﺎ ﺭﻭﻧﻮﻑ ﺧﺎﺩﻡ ﻟﻚ ﻳﺎ ﺳﻴﺪﺗﻲ."""
Ronove,"ﺑﻞ ﺑﺎﻷﺣﺮﻯ ﻛﻨﺖُ ﻗﻠﻘًﺎ ﺃﻥ ﺗﻜﻮﻧﻲ ﺃﻧﺖِ ﻳﺎ ﺳﻴﺪﺗﻲ ﻣﻦ ﻧﺴﻴﻨﻲ. ﻓﺄﻧﺎ ﺃﻋﻠﻢ ﺑﻄﺒﻴﻌﺘﻲ ﺃﻧﻚِ ﺳﺮﻳﻌﺔ ﺍﻟﻨﺴﻴﺎﻥ."""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...! ﺻﺤﻴﺢ، ﻳﺒﺪﻭ ﺃﻧﻨﻲ ﺣﻘًﺎ ﻛﺜﻴﺮﺓ ﺍﻟﻨﺴﻴﺎﻥ. ﺣﺘﻰ ﺃﻧﻨﻲ ﻣﺎ ﻛﻨﺖ ﻷﺗﺬﻛّﺮﻙ ﻟﻮﻻ ﻧﺒﺮﺗﻚ ﺍﻟﺴﺎﺧﺮﺓ ﻫﺬﻩ."""
Ronove,"""ﺗﻔﻀﻠﻲ ﻫﺬﺍ ﻳﺎ ﺳﻴﺪﺗﻲ."""
,ﺑﺈﻳﻤﺎﺀﺓٍ ﻣﺴﺮﺣﻴﺔٍ ﺭﺍﻗﻴﺔ، ﺍﻧﺤﻨﻰ ﺑﻮﻗﺎﺭ، ﻣﻨﺎﻭﻻً ﺇﻳﺎﻫﺎ ﺧﺎﺗﻢ ﺍﻟﺮﺋﺎﺳﺔ ﺍﻟﺬﻱ ﺍﻟﺘﻘﻄﻪ ﻟﻠﺘﻮ.
Ronove,"""ﻫﺬﺍ ﺧﺎﺗﻢ ﺭﺋﻴﺲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﺃﺭﺟﻌﻪ ﺇﻟﻴﻚ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻴﻨﺰﻭ. ﻫﺎ ﻫﻮ ﺍﻵﻥ، ﻣﻦ ﺟﺪﻳﺪ، ﺑﻴﺪ ﺻﺎﺣﺒﺘﻪ."""
{f:5:Beatrice},"""ﺑﺎﻟﻔﻌﻞ. ﺇﻧﻪ ﺇﺷﺎﺭﺓٌ ﻣﻦ ﻛﻴﻨﺰﻭ ﺑﺒﺪﺀ ﺍﻟﻠﻌﺒﺔ. ﺃﻗﺮّ ﺑﺘﺴﻠّﻤﻪ."""
Ronove,"""ﺣﺴﻨًﺎ، ﻛﻴﻒ ﺳﺘﻜﻮﻥ ﻟﻌﺒﺘﻨﺎ ﻟﻬﺬﻩ ﺍﻟﻠﻴﻠﺔ؟ ﺃﺃﻋﺪّ ﺍﻟﺮﻭﻟﻴﺖ ﻋﻠﻰ ﺍﻟﻔﻮﺭ؟ ﺃﻡ ﺃﺟﻬّﺰ ﺷﺎﻳًﺎ ﺃﺳﻮﺩ ﺃﻭﻻً؟"""
{f:5:Beatrice},"""ﻛﻼﻫﻤﺎ ﻣﻐﺮٍ، ﻟﻜﻦ ﺃﻭﻻً، ﺃﺭﻳﺪﻙ ﺃﻥ ﺗﺤﻴﻲ ﺷﺨﺼًﺎ ﻣﺎ. ﺃﺟﺰﻡ ﺃﻥ ﺫﻟﻚ ﺍﻟﺮﺟﻞ ﻓﺎﻏﺮٌ ﻓﻤﻪ، ﻋﺎﺟﺰٌ ﻋﻦ ﺇﻏﻼﻗﻪ. ﺃﻟﻴﺲ ﻛﺬﻟﻚ، ﺑﺎﺗﻠﺮ؟"""
Ronove,"""ﻃﺎﺏ ﻳﻮﻣﻚ. ﺍﺳﻤﺢ ﻟﻲ ﺃﻥ ﺃﻋﺮﻓﻚ ﺑﻨﻔﺴﻲ. ﺃﺳﻤﻲ ﺭﻭﻧﻮﻑ، ﺃﺧﺪﻡ ﺇﻟﻰ ﺟﺎﻧﺐ ﺳﻴﺪﺗﻲ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ﺇﻧﻪ ﻟﻤﻦ ﺩﻭﺍﻋﻲ ﺳﺮﻭﺭﻱ ﺣﻘﺎ ﺃﻥ ﺃﻟﺘﻘﻲ ﺑﻚ."""
{f:5:Beatrice},"""ﺃﺭﺃﻳﺖ؟ ﻛﻴﻒ ﺃﻥ ﻓﻤﻪ ﻣﻔﺘﻮﺡ ﻭﻻ ﻳﺴﺘﻄﻊ ﺇﻏﻼﻗﻪ؟ *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
Ushiromiya Battler,"""ﺃﻟﻴﺲ ﺫﻟﻚ ﺟﻠﻴًﺎ؟ ﻇﻬﺮ ﺭﺟﻞٌ ﺁﺧﺮ ﻻ ﺃﺳﺘﻄﻴﻊ ﻓﻬﻤﻪ!! ﺗﺬﻣّﺮﺕُ ﺳﺎﺑﻘًﺎ ﻣﻦ ﺃﻥ ﻗﻮﻣًﺎ ﺑﺮﺅﻭﺱ ﺍﻟﻤﺎﻋﺰ ﺳﻴﺮﻗﺼﻮﻥ ﺭﻗﺼﺔ ﺍﻟﺒﻮﻥ، ﻓﺈﺫﺍ ﺑﺮﺅﻭﺱ ﺍﻟﻤﺎﻋﺰ ﺗﻈﻬﺮ ﺑﺄﺳﺮﺍﺏ، ﻭﻣﻨﺬﺋﺬٍ، ﻟﻢ ﺗﻜﺘﻒِ ﺑﺈﻇﻬﺎﺭ ﺗﻠﻚ ﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﺴﺒﻊ ﺑﺄﻓﺨﺎﺫﻫﻦ ﺍﻟﻌﺎﺭﻳﺔ ﻓﺤﺴﺐ، ﺑﻞ ﺃﺗﻰ ﺧﺎﺩﻡٌ ﺷﺨﺼﻲ ﻟﻌﻴﻦ!! ﻫﺬﺍ ﻏﻴﺮ ﻣﻨﻄﻘﻲ، ﻛﻔﻰ ﻋﻦ ﻛﻞ ﻫﺬﺍ!!"""
{f:5:Beatrice},"""ﺑﺎﻟﻤﻨﺎﺳﺒﺔ ﻳﺎ ﺑﺎﺗﻠﺮ، ﻫﻞ ﻻﺣﻈﺖ؟ ﻣﻘﺎﺑﻠﺘﻚ ﻟﻪ ﻫﻮ ﺗﺠﺴﻴﺪٌ ﺣﻲ ﻟـ‘ﺩﻟﻴﻞ ﺍﻟﺸﻴﻄﺎﻥ‘"""
Ushiromiya Battler,"""ﺩ-ﺩﻟﻴﻞ ﺍﻟﺸﻴﻄﺎﻥ...؟! ﻣﺎﺫﺍ ﺗﻌﻨﻴﻦ...؟"""
