Speaker,Arabic (AR)
{f:5:Beatrice},"""ﻣﺎ-.....ﺍ-ﺫﻟﻚ ﺍﻟﺼﻮﺕ!! ﺃﺃﺃ؟!"""
,ﺍﻣﺘﺪﺕ ﺫﺭﺍﻉ ﻣﺎ ﻭﺃﻣﺴﻜﺖ ﺑﻤﺆﺧﺮﺓ ﺭﺃﺱ ﺍﻟﺴﺎﺣﺮﺓ، ﻟﺘﺪﻓﻊ ﺑﻮﺟﻬﻬﺎ ﻧﺤﻮ ﺍﻟﻄﺎﻭﻟﺔ.
,ﻭﻣﺎ ﺇﻥ ﺣﺪﺙ ﺫﻟﻚ، ﺗﺤﻮﻟﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺇﻟﻰ ﺷﻈﺎﻳﺎ، ﻭﻣﻦ ﺛﻢ ﺇﻟﻰ ﺳﺮﺏ ﻣﻦ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ، ﺛﻢ ﻋﺎﺩﺕ ﻟﺘﻜﻮّﻥ ﺟﺴﺪﻫﺎ ﻋﻠﻰ ﻣﺴﺎﻓﺔٍ ﻗﺼﻴﺮﺓ.
{f:5:Beatrice},"""ﺑـ-.........ﺑﺎﺗﻠﺮ؟!! ﻳـ-......ﺃﻳﻬﺎ ﺍﻟﺮﺟﻞ ﺍﻟﻤﻠﻌﻮﻥ، ...ﻟﻘﺪ...ﻇﻨﻨﺘﻚ ﺃﺻﺒﺤﺖ ﺃﺛﺎﺛًﺎ، ﻭﺃﻧﻚ ﺃﺳﺘﺴﻠﻤﺖ ﺑﺎﻟﻜﺎﻣﻞ!!"""
Ushiromiya Battler,"""ﻇﻨﻨﺖُ ﺫﻟﻚ ﺃﻳﻀًﺎ. ...ﻟﻜﻨﻲ ﺻﺮﺕُ ﺃﺗﻀﻮﺭ ﺟﻮﻋًﺎ ﺑﻌﺪ ﺳﻤﺎﻋﻲ ﻟﻮﺻﻔﺎﺕ ﻃﻌﺎﻣﻚِ ﺍﻟﺒﻐﻴﻀﺔ."""
Ushiromiya Battler,"""ﻭﺍﻵﻥ ﺑﺪﺃﺕ ﺃﺷﺘﻬﻲ ﻃﻌﻢ ﺳﺎﺣﺮﺓٍ ﻣﺸﻮﻳﺔٍ ﻛﺎﻣﻠﺔ!!"""
Ushiromiya Battler,"""ﻭﺃﻳﻀًﺎ ﻳﺎ ﻣﺎﺭﻳﺎ. ﻣﻦ ﺍﻟﻤﺒﻜﺮ ﺑﻌﺸﺮ ﺳﻨﻮﺍﺕ ﺃﻥ ﺗﺨﺒﺮﻱ ﺃﺣﺪًﺍ ﻣﺎ ﺑﺄﻥ ﻳﻠﺘﻬﻤﻚِ... ﻟﻜﻦ ﺍﺣﺮﺻﻲ ﻋﻠﻰ ﺃﻥ ﺗﺨﺒﺮﻳﻨﻨﻲ ﺑﻬﺬﺍ ﻣﺠﺪﺩًﺍ ﺑﻌﺪ ﻋﺸﺮ ﺳﻨﻮﺍﺕ، ﺃﻋﺪﻳﻨﻲ ﺑﺬﻟﻚ."""
Ushiromiya Maria,"""......ﺃﻭﻭ. ﺃﻧﺎ ﺃﻋﺪﻙ."""
Ushiromiya Rosa,"""ﺑـ-...ﺑﺎﺗﻠﺮ-ﻛﻦ...!"""
Ushiromiya Battler,"""ﺁﺳﻒ ﻋﻠﻰ ﻃﻮﻝ ﺇﻧﺘﻈﺎﺭﻙ ﻳﺎ ﻋﻤّﺘﻲ ﺭﻭﺯﺍ. ﻛﺪﺕُ ﺃﻧﺴﻰ. ﺃﻥ ﻫﺬﺍ ﻗﺘﺎﻝٌ ﺑﻴﻨﻲ ﻭﺑﻴﻦ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ. ﻟﻢ ﻳﻜﻦ ﻳﻨﺒﻐﻲ ﻟﻲ ﺃﻥ ﺃﺗﻨﺎﺯﻝ ﺃﺑﺪًﺍ. ......ﺑﻔﻀﻞ ﺇﺻﺮﺍﺭﻙِ ﻳﺎﻋﻤﺘﻲ ﺍﺳﺘﻌﺪﺕُ ﺇﺭﺍﺩﺗﻲ ﻟﻠﻘﺘﺎﻝ!!"""
,.......ﻫﺬﺍ ﺍﻟﺮﺟﻞ ﻗﺪ ﺍﻧﻬﺎﺭ ﺣﺘﻰ ﺃﻋﻤﺎﻕ ﺭﻭﺣﻪ ﻭﺍﺳﺘﺴﻠﻢ ﻟﻲ...
,......ﺃﺭﻯ ﺃﻧﻪ ﻻ ﻳﻌﺮﻑ ﻣﺘﻰ ﻳﺴﺘﺴﻠﻢ، ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﺗﻮﻗّﻌﺖُ ﻣﻦ ﺣﻔﻴﺪ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻴﻨﺰﻭ...! ﺇﺫًﺍ، ﻓﺮﺥ ﺍﻟﻌﻨﻘﺎﺀ ﻫﻮ ﻋﻨﻘﺎﺀ ﻓﻲ ﻧﻬﺎﻳﺔ ﺍﻟﻤﻄﺎﻑ...!
{f:5:Beatrice},"""ﻓﻮ...ﻓﻮﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ، ﻳﺎ ﻟﻬﺎ ﻣﻦ ﺣﻤﺎﺳﺔ، ﻳﻌﺠﺒﻨﻲ ﻫﺬﺍ! ﻻ ﺃﺭﻳﺪﻙ ﺇﻻّ ﻫﻜﺬﺍ!!"""
{f:5:Beatrice},"""ﻟﻢ ﺃﺗﻮﻗﻊ ﻣﻨﻚَ ﺃﻗﻞ ﻣﻦ ﻫﺬﺍ ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺑﺎﺗﻠﺮ!! ﻓﻠﺘﺤﺎﻭﻝ ﺇﻧﻜﺎﺭﻱ ﺇﻥ ﺍﺳﺘﻄﻌﺖ، ﺳﺄﺳﺤﻘﻚ ﺗﻤﺎﻣًﺎ ﻭﺑﻼ ﺭﺣﻤﺔ! ﺳﺄﺣﻄﻤﻚ ﻣﺮﺍﺭًﺍ ﻭﺗﻜﺮﺍﺭًﺍ ﻭﺃﻋﻠّﻤﻚ ﺃﻧﺖ ﺍﻟﺬﻱ ﻟﻌﻘﺖ ﺣﺬﺍﺋﻲ ﻃﻌﻢ ﺍﻟﻬﺰﻳﻤﺔ ﻣﺮﺍﺭًﺍ ﻭﺗﻜﺮﺍﺭًﺍ!!"""
Ushiromiya Battler,"""ﻻ ﻣﺸﻜﻠﺔ، ﺳﺄﺭﻳﻚ ﺃﻧّﻲ، ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺑﺎﺗﻠﺮ، ﺭﺟﻞٌ ﻳﻨﻬﺾ ﻣﺠﺪﺩًﺍ ﺣﺘﻰ ﻟﻮ ﺃﻧﻜﻔﺄﺕ ﺃﺭﺿًﺎ ﻣﺮﺍﺭًﺍ!!"""
Ushiromiya Battler,"""ﻟﻢ ﺃﺧﺾ ﺗﺠﺮﺑﺔ ﺃﻥ ﺃﻛﻮﻥ ﻻ ﻳُﻘﻬَﺮ ﻓﻲ ﻣﻌﺮﻛﺔ ﻣﻦ ﻗﺒﻞ. ﺧﺴﺮﺕ ﻣﺮﺍﺕٍ ﻋﺪﻳﺪﺓ."""
Ushiromiya Battler,"""ﻟﻜﻨﻲ ﺩﺍﺋﻤًﺎ ﻣﺎ ﺃﻗﺎﻭﻡ ﻭﺃﻧﻬﺾ ﻣﺠﺪﺩًﺍ، ﻭﺃﻛﻤﻞ ﻣﺎ ﺑﺪﺃﺗُﻪ ﺣﺘﻰ ﺍﻟﻨﻬﺎﻳﺔ!! ﻓﻲ ﻣﻌﺎﺭﻙ ﺍﻟﺮﺟﺎﻝ، ﻻ ﺗﺨﺴﺮ ﺇﻻ ﺣﻴﻦ ﺗﻘﺮ ﺑﺎﻟﻬﺰﻳﻤﺔ ﻣﻬﻤﺎ ﺗﻌﺮﺿﺖَ ﻟﻠﻀﺮﺏ!!"""
Ushiromiya Battler,"ﻻ ﺗﻈﻨﻲ ﺃﻧﻚِ ﻗﺪ ﺣﺴﻤﺖِ ﺍﻷﻣﺮ ﻟﻤﺠﺮّﺩ ﺃﻧّﻚِ ﻭﺟّﻬﺖ ﺿﺮﺑﺔً ﺇﻟﻲّ."" ﺃﺭﻳﻨﻲ ﻣﺎﺑﺠﻌﺒﺘﻚ، ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﻴﺲ}!!"""
{f:5:Beatrice},"""ﺳﺄﻗﺒﻞُ ﺗﺤﺪّﻳﻚ ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺑﺎﺗﻠﺮ!! ﺃﻳّﻬﺎ ﺍﻷﺛﺎﺙ، ﺍﺷﺮﻋﻮﺍ ﻓﻲ ﺗﺠﻬﻴﺰ ﺍﻟﻠﻌﺒﺔ ﺍﻟﻘﺎﺩﻣﺔ!!"""
{f:5:Beatrice},"ﻭﺑﻴﻨﻤﺎ ﻧﻨﺘﻈﺮ، ﻟﺪﻱّ ﺍﻟﻜﺜﻴﺮ ﻣﻤّﺎ ﺃﺭﻏﺐ ﻓﻲ ﺳﺆﺍﻟﻚ ﻋﻨﻪ! ﻇﻬﺮﺕ ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﻌﺒﺔ ﻏﺮﻑٌ ﻣﻐﻠﻘﺔٌ ﻋﺪﺓ. ﺍﺳﺘﺨﺪﻣﺖُ ﺍﻟﻠﻮﻥ ﺍﻷﺣﻤﺮ ﻭﺣﻄّﻤﺖُ ﺟﻞَّ ﺍﻟﻮﺳﺎﺋﻞ ﺍﻟﺘﻲ ﺣﺎﻭﻟﺖَ ﺑﻬﺎ ﺇﻳﺠﺎﺩ ﺍﻟﻤﻔﺮّ. ﻓﺄﻱ ﻣﺮﺍﻭﻏﺎﺕٍ ﺃﺧﺮﻯ ﺳﺘُﺒﺪﻋﻬﺎ ﺍﻵﻥ؟!!"""
{f:5:Beatrice},"""ﻗﻔﻞ ﺑﺎﺏ ﺍﻟﻜﻨﻴﺴﺔ، ﻗﻔﻞ ﻏﺮﻓﺔ ﺟﻴﺴﻴﻜﺎ، ﻗﻔﻞ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﻗﻔﻞ ﻏﺮﻓﺔ ﻧﺎﺗﺴﻮﻫﻲ ﻭﻗﻔﻞ ﺑﺎﺏ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ!! ""ﺍﺳﺘﻌﻦ ﺑﻜﻞّ ﻣﺎ ﺗﺠﻴﺪﻭﻥ ﺃﻧﺘﻢ ﺍﻟﺒﺸﺮ ﺍﺧﺘﻼﻗﻪ ﻣﻦ ﺍﻟﻌﺪﻡ ﺃﻭﻫﺎﻣَﻜﻢ، ﻭﻫﺬﻳﺎﻧَﻜﻢ, ﻭﺃﺣﻼﻡَ ﻳﻘﻈﺘِﻜﻢ, ﻭﺧِﺪﺍﻋَﻜﻢ، ﻭﻟﺘﻜﻦْ ﺟﻤﻴﻌُﻬﺎ ﺣﺎﻓﻠﺔً ﺑﺄﺣﺪﺍﺙٍ ﺳﺨﻴﻔﺔٍ ﻋﺼﻴَّﺔٍ ﻋﻠﻰ ﺍﻟﺘﺼﺪﻳﻖ، ﺛﻢ ﺃﺭِﻧﻲ ﻛﻴﻒ ﻳُﻤﻜﻨﻚَ ﺇﻧﻜﺎﺭﻱ ﺇﻧﻜﺎﺭًﺍ ﺗﺎﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﻣًّﺎ!!"""
Ushiromiya Battler,"""ﺁﺁﻩ، ﻫﺬﺍ ﺑِﻼِ ﺟﺪﻭﻯ، ﻛﻞ ﻫﺬﺍ ﺑﻼِ ﺟﺪﻭﻯ ﺃﺑﺪًﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍﺍ!!"""
