Speaker,Arabic (AR)
,ﺿﺤﻜﺔ ﻣﻦ...؟ ﺍﻧﺪﻫﺶ ﺑﺎﺗﻠﺮ ﻣﻦ ﻫﺬﺍ ﺍﻟﺼﻮﺕ ﺍﻟﺬﻱ ﻟﻢ ﻳﺴﻤﻌﻪ ﻣﻦ ﻗﺒﻞ ﻗﻂ.
,ﻋﻨﺪﻣﺎ ﻧﻈﺮ ﺇﻟﻰ ﺟﻮﺭﺝ ﻭﺟﻴﺴﻴﻜﺎ، ﻭﺷﺎﻧﻮﻥ ﻭﻛﺎﻧﻮﻥ ﻭﻣﺎﺭﻳﺎ، ﻻﺣﻆ ﺃﻧﻬﻢ ﺻﻤﺘﻮﺍ ﻓﺠﺄﺓ ﺑﺎﺣﺘﺮﺍﻡ.
Ushiromiya Maria,""".....{f:7:ﺑﻴﺎﺗﺮﻳﺲ}."""
{f:5:Beatrice},""".........ﻛﻢ ﻫﺬﺍ ﺭﺍﺋﻊ. ...ﻟﻢ ﺃﺗﻤﻜﻦ ﻣﻦ ﻣﻘﺎﺑﻠﺔ ﻣﺜﻞ ﻫﺬﺍ ﺍﻹﻧﺴﺎﻥ ﺍﻟﺠﺬﺍﺏ ﻣﻨﺬ ﻣﺪﺓ."""
Ushiromiya Battler,"""ﻫﺎﻩ،........ﻣﻦ،......ﺗﻜﻮﻧﻴﻦ...؟"""
{f:5:Beatrice},"""......ﺃﻟﻢ ﺗﺘﻌﺮﻑ ﻋﻠﻰ ﻣﻀﻴﻔﺔ ﺣﻔﻠﺔ ﺍﻟﺸﺎﻱ ﺍﻟﺘﻲ ﺩﻋﺘﻚ ﺇﻟﻰ ﻫﻨﺎ؟ ......ﺃﻣﺮ ﻣﺬﻫﻞ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
Kanon,"""...ﻫﺬﻩ ﻫﻲ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﺍﻟﺘﻲ ﻋﺎﺷﺖ ﻷﻟﻒ ﻋﺎﻡ، {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ."""
Shannon,"""ﺃﺗﺸﺮﻑ ﺑﻤﻘﺎﺑﻠﺘﻚ ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ."""
Ushiromiya George,"""......ﺃﺭﺟﻮ ﺃﻥ ﺗﻐﻔﺮﻱ ﻟﺒﺎﺗﻠﺮ-ﻛﻦ ﻭﻗﺎﺣﺘﻪ."""
Ushiromiya Jessica," ""ﻫـ..ﻫﺬﺍ ﺍﻟﻔﺘﻰ ﻋﻨﻴﺪ، ﻻ ﺯﺍﻝ ﻻ ﻳﻔﻬﻢ ﺍﻟﻮﺿﻊ ﺍﻟﺬﻱ ﻫﻮ ﻓﻴﻪ....!"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*... ﻛﻢ ﻫﺬﺍ ﺭﺍﺋﻊ ﺟﺪﺍ. ......ﺃﻏﻠﺐ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻳﻤﻠﻠﻦ ﻣﻦ ﺍﻟﻌﻴﺶ ﺑﻌﺪ ﻣﻀﻲ ﺃﻟﻒ ﻋﺎﻡ. ﻣﻦ ﺍﻟﺠﻴﺪ ﺃﺣﻴﺎﻧﺎ ﻟﻘﺎﺀ ﺭﺟﻞ ﺑﻤﺜﻞ ﺟﺮﺃﺗﻚ."""
Ushiromiya Maria,"""......ﺇﻧﻪ ﻟﺸﺮﻑ ﻋﻈﻴﻢ ﺃﻥ ﺗﻈﻬﺮ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻧﻔﺴﻬﺎ ﻳﺎ ﺑﺎﺗﻠﺮ."""
Ushiromiya Battler,"""......ﻫﻴﻬﻲ، .........ﻫﻴﻬﻲ-ﻫﻴﻬﻲ-ﻫﻴﻬﻲ-ﻫﻴﻬﻲ!! ﻛﻢ ﻫﺬﺍ، ......ﻣﺪﻫﺶ. ..ﻫﻞ ﻓﻌﻠﺘﻢ ﻛﻞ ﻫﺬﺍ ﻟﺠﻌﻠﻲ ﺃﺻﺪﻕ ﺃﻥ ﺍﻟﺴﺎﺣﺮﺓ، ...ﺃﻱ ﺍﻟﺸﺨﺺ ﺍﻟﺘﺎﺳﻊ ﻋﺸﺮ ﻫﻮ ﺍﻟﻤﺠﺮﻡ؟"
Ushiromiya Battler,ﺑﺪﺃﺕ ﺍﻷﻣﻮﺭ ﺗﺰﺩﺍﺩ ﺗﺸﻮﻳﻘﺎ....! ﻭﻛﻞ ﻫﺬﺍ ﺑﻼ ﻓﺎﺋﺪﺓ...!! ﻳﻨﺒﻐﻲ ﺃﻥ ﺗﻜﻮﻧﻲ ﺧﻴﺎﻝ ﺍﻟﺴﺎﺣﺮﺓ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺘﻲ ﺗﺘﺤﺪﺙ ﻋﻨﻬﺎ ﻣﺎﺭﻳﺎ ﻭﺍﻵﺧﺮﻭﻥ!
Ushiromiya Battler,".........ﻭﻗﻮﺓ ﺇﻳﻤﺎﻥ ﺍﻟﺠﻤﻴﻊ ﺑﻚ ﺳﺘﺴﻤﺢ ﻟﻚ ﺃﺧﻴﺮﺍ ﺑﺎﻟﺘﻮﺍﺟﺪ.... ...ﻟﻜﻨﻚ ﻟﺴﺖ ﻣﻮﺟﻮﺩﺓ ﻛﻠﻴﺎ، ﺻﺤﻴﺢ؟ ﻭﻟﻬﺬﺍ ﺗﺮﻳﺪﻳﻦ ﻣﻨﻲ ﺃﻥ ﺃﺅﻣﻦ ﺑﻚ. {f:3:ﻻ ﻳﻤﻜﻨﻚ ﺍﻟﺘﻮﺍﺟﺪ ﻓﻌﻼ ﻷﻧﻲ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻻ ﻳﺆﻣﻦ ﺑﻚ}. .........ﺃﻟﺴﺖ ﻣﺤﻘﺎ؟!"""
{f:5:Beatrice},"""......ﺇﻥ ﻗﺪﺭﺗﻚ ﻓﻲ ﺍﻟﺘﻔﻜﻴﺮ ﻟﻴﺴﺖ ﺳﻴﺌﺔ ﺑﺎﻟﻨﺴﺒﺔ ﻟﺸﺨﺺ ﻋﺎﺩﻱ ﻻ ﻳﻌﺮﻑ ﺷﻴﺌﺎ ﻋﻦ ﺍﻟﺴﺤﺮ. ...ﻓﻬﻤﺖ، ﻳﺒﺪﻭ ﺃﻥ ﻟﺪﻳﻚ ﻗﻮﺓ ﻣﻘﺎﻭﻣﺔ ﻓﻄﺮﻳﺔ ﻟﻠﺴﺤﺮ."
{f:5:Beatrice},"......ﺇﻧﻚ ﺍﻟﻌﺪﻭ ﺍﻟﻄﺒﻴﻌﻲ ﻟﻨﺎ ﻧﺤﻦ ﺍﻟﺴﺎﺣﺮﺍﺕ. ...ﻣﻬﻤﺎ ﺃﻇﻬﺮﻧﺎ ﻟﻚ ﻣﻦ ﻗﺪﺭﺍﺕ، {f:3:ﻟﻦ ﺗﺆﻣﻦ ﺑﻨﺎ ﺃﺑﺪﺍ}. {f:3:ﻭﻟﻬﺬﺍ ﻟﻦ ﻳﻜﺘﻤﻞ ﺍﻟﺴﺤﺮ ﺃﺑﺪﺍ}. ...ﻟﺬﺍ ﺃﻓﻬﻢ ﺗﺼﺮﻓﺎﺗﻚ ﻫﺬﻩ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
Ushiromiya Battler,"""ﻻ ﻓﻜﺮﺓ ﻟﺪﻱ ﻋﻤﺎ ﺗﺜﺮﺛﺮﻳﻦ ﺑﻪ، ﺃﻫﻴﻬﻲ! ﻣﻦ ﺍﻟﻠﻄﻒ ﻣﻨﻚ ﺃﻥ ﻛﻠﻔﺖ ﻧﻔﺴﻚ ﻭﺃﺧﺬﺕ ﻣﻦ ﻭﻗﺘﻚ ﻟﻠﻈﻬﻮﺭ ﺃﻣﺎﻣﻨﺎ، ﻭﻟﻜﻨﻨﻲ ﻻ ﺃﺅﻣﻦ ﺃﺑﺪﺍ ﺑﻮﺟﻮﺩﻙ ﺍﻟﺪﻧﻲﺀ."
Ushiromiya Battler,ﺻﺤﻴﺢ ﺃﻧﻪ ﺣﺪﺛﺖ ﺍﻟﻌﺪﻳﺪ ﻣﻦ ﺍﻷﻣﻮﺭ ﺍﻟﻐﺮﻳﺒﺔ ﺧﻼﻝ ﻫﺬﻳﻦ ﺍﻟﻴﻮﻣﻴﻦ. ﻛﻤﺎ ﻗﺎﻟﺖ ﻣﺎﺭﻳﺎ ﻣﺴﺒﻘﺎ، ﺭﻏﻢ ﺃﻧﻲ ﺃﻋﺘﻘﺪ ﺃﻥ ﻛﻞ ﺍﻟﺤﻴﻞ ﻗﺎﺑﻠﺔ ﻟﻠﺘﻔﺴﻴﺮ، ﺇﻻ ﺃﻧﻨﻲ ﻻ ﺃﺳﺘﻄﻴﻊ ﺗﺤﺪﻳﺪ ﺍﻟﺘﻔﺎﺻﻴﻞ ﺍﻟﻔﻌﻠﻴﺔ ﻟﻜﻞ ﻭﺍﺣﺪﺓ ﻣﻨﻬﻢ. ﻭﻟﻜﻦ ﻻ ﻳﻌﻨﻲ ﻫﺬﺍ ﺃﻧﻨﻲ ﺳﺄﺳﺘﺴﻠﻢ.
Ushiromiya Battler,"ﺇﻧﻲ ﻣﺨﺘﻠﻒ ﻋﻦ ﺑﻘﻴﺘﻬﻢ، ﺃﺗﻔﻬﻤﻴﻦ؟ ﻟﻦ ﺃﻋﺘﺮﻑ ﺃﺑﺪﺍ ﺑﺄﻥ ﺍﻟﻤﺠﺮﻡ ﻫﻮ ﺍﻟﺴﺎﺣﺮﺓ ﻓﻘﻂ ﻷﻧﻲ ﻟﻢ ﺃﺗﻤﻜﻦ ﻣﻦ ﺍﻟﺘﻔﺴﻴﺮ."""
{f:5:Beatrice},""".......ﺃﻧﺖ ﺗﻨﺎﻝ ﺇﻋﺠﺎﺑﻲ ﺃﻛﺜﺮ ﻓﺄﻛﺜﺮ! ﺳﻴﻜﻮﻥ ﺇﺭﻏﺎﻣﻚ ﻋﻠﻰ ﺍﻻﺳﺘﺴﻼﻡ ﺟﺪﻳﺮﺍ ﺑﺎﻟﻌﻨﺎﺀ....!"
{f:5:Beatrice}," ""...ﺃﻧﺖ ﻣﻦ ﺃﻭﻟﺌﻚ ﺍﻟﺮﺟﺎﻝ ﺍﻟﺬﻳﻦ ﺃﺗﻠﺬﺫ ﻓﻲ ﺇﺟﺒﺎﺭﻫﻢ ﺑﺘﻤﺠﻴﺪ ﺍﺳﻤﻲ... ﺃﺭﻳﺪ ﺟﻌﻞ ﺃﻣﺜﺎﻟﻚ ﻳﻘﺒﻠﻮﻥ ﺃﺻﺎﺑﻊ ﻗﺪﻣﻲ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
Ushiromiya Battler,"""ﺍﺳﺘﻤﺮﻱ ﺑﻘﻮﻝ ﻫﺬﺍ ﺍﻟﻬﺮﺍﺀ ﻛﻤﺎ ﺗﺸﺎﺋﻴﻦ! ﺳﻮﻑ ﺃﻧﻜﺮ ﻭﺟﻮﺩﻙ... ﻭﺳﺄﻓﺴﺮ ﻛﻞ ﻣﺎ ﺣﺪﺙ ﺑـ'ﺣﻴﻞ ﺑﺸﺮﻳﺔ'! ﻟﻦ ﻳﺘﺒﻘﻰ ﺷﻲﺀ ﻟﺘﻔﺴﻴﺮﻩ ﺑﺎﻟﺴﺤﺮ ﺃﻭ ﺍﻟﺴﺎﺣﺮﺍﺕ!"""
{f:5:Beatrice},"""ﻣﺬﻫﻞ! ......ﻫﺬﻩ ﻫﻲ ﺍﻟﻤﺘﻌﺔ ﺍﻟﻤﺜﺎﻟﻴﺔ ﺑﻌﺪ ﺃﻟﻒ ﻋﺎﻡ ﻣﻦ ﺍﻟﻤﻠﻞ."
{f:5:Beatrice},"ﺇﺫﻥ ﺩﻋﻨﻲ ﺃﺳﺄﻟﻚ. ﻣﻨﺬ ﻓﺘﺮﺓ ﻭﺟﻴﺰﺓ، ﻗﻠﺖ ﺇﻥ ﺍﺳﺘﺨﺪﺍﻡ ﺍﻟﻔﺠﻮﺓ ﻓﻲ ﺍﻟﺒﺎﺏ ﺳﻴﻜﻮﻥ ﻛﺎﻓﻴﺎ ﻟﻘﺘﻞ ﺇﻳﻔﺎ ﻭﻫﻴﺪﻳﻮﺷﻲ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﻓﺴﺮ ﻟﻲ ﻛﻴﻒ ﺃﻣﻜﻦ ﻗﺘﻠﻬﻤﺎ ﺑﺎﺳﺘﺨﺪﺍﻡ ﺑﻌﺾ ﺍﻟﺤﻴﻞ ﺍﻟﺒﺸﺮﻳﺔ."""
Ushiromiya Battler,"""......ﻫﻴﻲ. ﺇﺫﻥ ﻓﻘﺪ ﺑﺪﺃﺕ ﺑﺎﻟﻘﻀﻴﺔ ﺍﻷﺻﻌﺐ؟ ...ﺃﻳﻌﻨﻲ ﺃﻥ ﻫﺬﻩ ﺃﻛﺜﺮ ﺣﻴﻠﺔ ﺗﻔﺨﺮﻳﻦ ﺑﻬﺎ؟ ﺃﻳﺘﻬﺎ ﺍﻟﺴﻴﺪﺓ {f:3:ﺍﻟﻤﺠﺮﻣﺔ ﻭﺍﻟﺤﻘﻴﻘﻴﺔ}؟"""
,ﻧﻔﺜﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﻐﻠﻴﻮﻥ ﺍﻟﺬﻫﺒﻲ ﺍﻟﺬﻱ ﺗﺤﻤﻠﻪ، ﻭﺍﻧﺒﻌﺜﺖ ﺳﺒﻌﺔ ﺃﻟﻮﺍﻥ ﻣﻦ ﺍﻟﺪﺧﺎﻥ ﺍﻟﺪﻣﺚ.
,...ﻭﺃﻋﺘﻢ ﺍﻟﺪﺧﺎﻥ ﻛﻞ ﺍﻟﻤﻜﺎﻥ ﺍﻟﺬﻱ ﻳﺤﻴﻄﻪ. ......ﻟﻴﺠﺪﻭﺍ ﺃﻧﻔﺴﻬﻢ ﻓﺠﺄﺓ ﻭﺳﻂ ﺭﺩﻫﺔ ﺍﻟﻘﺼﺮ.
,ﺍﻟﺒﺎﺏ ﺍﻟﺬﻱ ﺃﻣﺎﻣﻬﻢ، ﻣﻔﺘﻮﺡ ﻗﻠﻴﻼ ﻭﻟﻜﻨﻪ ﻣﺆﻣﻦ ﺑﺎﻟﺴﻠﺴﻠﺔ، ﻟﻘﺪ ﻛﺎﻥ...
,ﻫﺬﺍ ﺻﺤﻴﺢ، ﻟﻘﺪ ﻛﺎﻥ ﺑﺎﺏ ﺍﻟﻐﺮﻓﺔ ﺍﻟﺘﻲ ﻗﺘﻠﺖ ﻓﻴﻬﺎ ﺇﻳﻔﺎ ﻭﺯﻭﺟﻬﺎ.
Ushiromiya Battler,"""......ﺧـ..ﺧﺪﻋﺔ ﺟﻴﺪﺓ..."""
{f:5:Beatrice},"""ﺣﺴﻨﺎ. ﺃﺭﻧﻲ ﻣﺎ ﺍﻟﺬﻱ ﺳﺘﻔﻌﻠﻪ ﻣﻦ ﺧﻼﻝ ﻫﺬﻩ ﺍﻟﻔﺠﻮﺓ ﺍﻟﺼﻐﻴﺮﺓ ﻳﺎ ﺑﺎﺗﻠﺮ."""
Ushiromiya Battler,"""ﺣﺴﻨﺎ.... ......ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﺁﻟﺔ ﺗﺼﻮﻳﺐ ﻳﻤﻜﻦ ﻣﻦ ﺧﻼﻟﻬﺎ ﺇﻃﻼﻕ ﺗﻠﻚ 'ﺍﻷﻭﺗﺎﺩ'. ﻣﻦ ﺧﻼﻝ ﻫﺬﻩ ﺍﻟﻔﺠﻮﺓ......"""
{f:5:Beatrice},"""ﻛﻴﻒ ﻳﻤﻜﻦ ﺍﻟﺘﺼﻮﻳﺐ ﻋﻠﻰ ﺇﻳﻔﺎ ﻭﻫﻲ ﻋﻠﻰ ﺍﻟﺴﺮﻳﺮ، ﻭﺍﻟﺘﻲ ﻻ ﻳﻤﻜﻦ ﺣﺘﻰ ﺭﺅﻳﺘﻬﺎ ﻋﺒﺮ ﺍﻟﻔﺠﻮﺓ. ......ﻭﻫﻴﺪﻳﻮﺷﻲ ﺍﻟﺬﻱ ﻛﺎﻥ ﺑﺪﺍﺧﻞ ﺩﻭﺭﺓ ﺍﻟﻤﻴﺎﻩ ﻭﺍﻟﺒﺎﺏ ﻣﻐﻠﻖ...؟"""
Ushiromiya Battler,"""...........ﺳﺤﻘﺎ... ...ﺗﻮﺟﺪ ﻓﺠﻮﺓ... ﺃﻱ ﺃﻧﻪ ﻻ ﺑﺪ ﻣﻦ ﻭﺟﻮﺩ ﺣﻴﻠﺔ ﻣﺎ......"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*. ﺇﺫﺍ ﻟﻢ ﻳﻤﻜﻨﻚ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﻭﺍﺣﺪﺓ، ﻓﺎﺳﻤﺢ ﻟﻲ."""
Ushiromiya Battler,"""......ﺃﻭﻩ؟ ﻛﻴﻒ ﻳﻤﻜﻦ ﻟﺴﺎﺣﺮﺓ ﻓﻌﻞ ﻫﺬﺍ...؟ ﻫﻴﺎ، ﺃﺭﻳﻨﻲ ﺧﺪﻋﺘﻚ ﺍﻟﺼﻐﻴﺮﺓ..."""
Ushiromiya Maria,"""............ﺑﺎﺗﻠﺮ، ﺇﻧﻚ ﺗﻌﺎﻣﻞ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺑﻔﻈﺎﻇﺔ."""
{f:5:Beatrice},"""ﻻ ﺑﺄﺱ، ﻻ ﺑﺄﺱ ﺃﺑﺪﺍ. ﻳﺎ ﻟﻪ ﻣﻦ ﺭﺟﻞ ﺳﺎﺣﺮ. ...ﻣﺤﺎﻭﻟﺔ ﺗﺤﻄﻴﻤﻪ ﺳﺘﻜﻮﻥ ﺑﻼ ﺷﻚ ﻣﻤﺘﻌﺔ."""
Ushiromiya Battler,"""......ﻫﻴﻬﻲ! ﺃﻟﻬﺬﺍ ﺍﻟﻘﺪﺭ ﺗﺮﻳﺪﻳﻦ ﻣﻨﻲ ﺗﻘﺒﻴﻞ ﺃﻗﺪﺍﻣﻚ...؟ ﻓﻘﻂ ﻟﻮ ﺍﺳﺘﺴﻠﻤﺖ! ﺷﺎﻫﺪﻱ ﻭﺣﺴﺐ، ﺳﺄﺣﺮﺹ ﻋﻠﻰ ﻛﺸﻒ ﻛﻞ ﺍﻟﺤﻴﻞ ﻭﺳﺄﺟﻌﻠﻚ ﺗﻘﺒﻠﻴﻦ ﻣﺆﺧﺮﺗﻲ ﺟﺰﺍﺀ ﻟﺬﻟﻚ!"""
{f:5:Beatrice},"""............*ﻗﻬﻘﻬﺔ*. ﻳﺎ ﻟﻚ ﻣﻦ ﺭﺟﻞ ﻣﻤﺘﻊ. ﺳﺄﺗﺬﻛﺮ ﻫﺬﺍ ﺍﻟﻮﻋﺪ. ...ﺗﻘﺒﻠﻦ ﺍﻟﺴﺎﺣﺮﺍﺕ ﺍﻟﻀﻌﻴﻔﺎﺕ ﻣﺆﺧﺮﺍﺕ ﺍﻟﺸﻴﺎﻃﻴﻦ ﻟﻜﺴﺐ ﺍﻟﻘﻮﺓ. ﻷﻧﻪ ﻻ ﻳﻮﺟﺪ ﺧﻀﻮﻉ ﺃﻛﺜﺮ ﻣﻬﺎﻧﺔ ﻣﻦ ﺫﻟﻚ. ﻭﺍﻵﻥ ﺃﻧﺎ ﺃﻛﺜﺮ ﻣﻦ ﺭﺍﻏﺒﺔ ﻹﺫﻻﻟﻚ. .........*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
,ﺩﻭﻥ ﺃﻥ ﺗﻜﺘﺮﺙ ﻟﻬﺬﻳﺎﻥ ﺑﺎﺗﻠﺮ ﺍﻟﻔﻆ، ﻟﻮﺣﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻣﺠﺪﺩﺍ ﺑﻐﻠﻴﻮﻧﻬﺎ ﺍﻟﺬﻫﺒﻲ.
,... ﻧﻌﻢ، ﻓﻘﺪ ﻛﺎﻥ ﺫﻟﻚ ﺍﻟﻐﻠﻴﻮﻥ ﺍﻟﺬﻫﺒﻲ ﻋﺼﺎﻫﺎ ﺍﻟﺴﺤﺮﻳﺔ ﺍﻟﺜﻤﻴﻨﺔ.
{f:5:Beatrice},"""ﺗﻌﺎﻟﻮﺍ ﻭﺍﻧﺒﻌﺜﻮﺍ ﻳﺎ ﺻﻐﺎﺭﻱ. ﺑﺎﺳﻤﻲ ﺃﻧﺎ ﻣﺮﺷﺪﺓ ﺍﻟﻤﻄﻬﺮ. ﺍﻏﻔﺮﻭﺍ ﺍﻟﺨﻄﺎﻳﺎ ﺍﻟﻤﻤﻴﺘﺔ ﺑﺎﻷﻭﺗﺎﺩ ﺍﻟﺴﺒﻌﺔ."""
,ﺗﺒﻌﺎ ﻟﺘﻠﻚ ﺍﻟﻜﻠﻤﺎﺕ ﺍﻟﺴﺤﺮﻳﺔ، ﺍﻟﺘﻲ ﺑﺪﺕ ﻭﻛﺄﻧﻬﺎ ﺃﻣﺮ، ﺗﺠﻤﻊ ﺳﺒﻌﺔ ﺃﻭﺗﺎﺩ.{n}...ﻟﻘﺪ ﻛﺎﻧﺖ ﺃﻭﺗﺎﺩ ﺍﻟﺸﻴﺎﻃﻴﻦ ﺍﻟﺴﺒﻌﺔ ﺍﻟﺘﻲ ﺗﺮﻣﺰ ﺇﻟﻰ ﺧﻄﺎﻳﺎ ﺍﻟﻨﺎﺱ ﺍﻵﺛﻤﻴﻦ.
{f:5:Beatrice},"""ﺑﻴﻠﺰﻳﺒﻮﺏ ﻭﺁﺳﻤﻮﺩﻳﻮﺱ. ﻫﻠﻤﺎ ﻟﻐﻔﺮﺍﻥ ﺍﻟﺨﻄﺎﻳﺎ. ﻭﻃﻬﺮﺍ ﺃﺭﻭﺍﺡ ﺍﻵﺛﻤﻴﻦ...!"""
Ushiromiya Battler,"""ﻣﺎﺫﺍ...؟!"""
,ﺍﺳﺘﺠﺎﺏ ﺑﻴﻠﺰﻳﺒﻮﺏ ﻭﺁﺳﻤﻮﺩﻳﻮﺱ ﺍﻟﻤﺨﺘﺎﺭﻳﻦ ﻟﻨﺪﺍﺀ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
,ﺍﻧﻄﻠﻖ ﺍﻟﻮﺗﺪﻳﻦ ﻋﺒﺮ ﻓﺠﻮﺓ ﺍﻟﺒﺎﺏ، ﻣﺜﻞ ﻛﺮﺍﺕ ﺑﻠﻴﺎﺭﺩﻭ ﺿﺮﺑﺘﻬﺎ ﻋﺼﺎ.
,ﺑﻌﺪﻫﺎ، ﺗﺮﺩﺩﺕ ﻋﺪﺓ ﺿﻮﺿﺎﺀ ﻣﻦ ﻭﺭﺍﺀ ﺍﻟﺠﺪﺍﺭ، ﻣﻤﺎ ﺟﻌﻞ ﺍﻟﺼﻮﺕ ﻳﺸﺒﻪ ﻧﻘﺎﺭ ﺍﻟﺨﺸﺐ.
,ﻭﺑﻌﺪ ﺫﻟﻚ، ﻳﻤﻜﻦ ﺳﻤﺎﻉ ﺻﻮﺕ ﻣﺒﻬﺞ.
,............ﻟﻘﺪ ﻛﺎﻥ ﺻﻮﺗﺎ ﺧﺎﻓﺘﺎ ﻭﻣﺮﺿﻴﺎ، ﻣﺜﻞ ﺍﻟﺼﻮﺕ ﺍﻟﺬﻱ ﻳﺼﺪﺭ ﻋﻨﺪﻣﺎ ﻳﻘﻄﻊ ﺃﺣﺪﻫﻢ ﺍﻟﺤﻄﺐ، ﻛﺎﻟﻔﺄﺱ ﺍﻟﺴﺎﻗﻂ ﻟﻴﺠﺰ ﺑﺪﻗﺔ ﻭﺳﻬﻮﻟﺔ ﺍﻟﺨﺸﺐ.
,ﻟﻘﺪ ﻛﺎﻥ ﺻﻮﺕ ﻏﺮﺯ ﺍﻟﻮﺗﺪﻳﻦ ﺍﻟﻤﺨﺘﺎﺭﻳﻦ ﻓﻲ ﺟﺒﺎﻩ ﺇﻳﻔﺎ ﻭﻫﻴﺪﻳﻮﺷﻲ.
{f:5:Beatrice},"""............ﻟﻘﺪ ﺃﺻﺎﺑﺎ ﺍﻟﻬﺪﻑ ﺑﺪﻗﺔ. ﺃﺗﺮﻳﺪ ﺃﻥ ﺗﺮﻯ...؟"""
,ﻟﻘﺪ ﺳﻤﻌﻮﺍ ﺑﺎﻟﺘﺄﻛﻴﺪ ﺻﻮﺗﻴﻦ ﻣﺜﻞ ﺷﻖ ﺟﺒﻬﺔ ﺃﺣﺪ.
,ﻟﻢ ﻳﺴﻤﺢ ﻟﺒﺎﺗﻠﺮ ﺑﺮﺅﻳﺔ ﺫﻟﻚ، ﻷﻧﻪ ﻛﺎﻥ ﻋﻠﻰ ﺍﻟﺠﺎﻧﺐ ﺍﻵﺧﺮ ﻣﻦ ﺍﻟﺒﺎﺏ، ﻟﻜﻦ ﺍﻻﺛﻨﻴﻦ ﻣﺎﺗﺎ ﻣﺮﺓ ﺃﺧﺮﻯ، ﻭﻓﻲ ﺍﻟﻤﺮﺓ ﺍﻟﺜﺎﻧﻴﺔ، ﻛﺎﻧﺎ ﻻ ﻳﺒﻌﺪﺍﻥ ﺷﺒﺮﺍ ﻭﺍﺣﺪﺍ ﻋﻦ ﺍﻟﻤﻜﺎﻥ ﺍﻟﺬﻱ ﺍﺿﻄﺠﻌﺎ ﻓﻴﻪ ﻓﻲ ﺍﻟﻤﺮﺓ ﺍﻷﺧﻴﺮﺓ، ﻭﺑﻨﻔﺲ ﻛﻤﻴﺔ ﻧﺰﻳﻒ ﺍﻟﺪﻡ ﻛﻤﺎ ﻓﻲ ﺍﻟﺴﺎﺑﻖ.
Ushiromiya Battler,"""ﺃ....ﺃﻳﺘﻬﺎ ﺍﻟﺤﻤﻘﺎﺀ... ﻫـ....ﻫﺬﺍ ﻣﺴﺘﺤﻴﻞ......! ﻳﺴﺘﺤﻴﻞ ﺃﻥ ﺗﺴﺘﻄﻴﻌﻲ ﻗﺘﻠﻬﻤﺎ ﺑﻤﺜﻞ ﻫﺬﻩ ﺍﻟﻄﺮﻳﻘﺔ...!"""
{f:5:Beatrice},"""ﺑﺎﻟﻄﺒﻊ ﺃﺳﺘﻄﻴﻊ. ......ﺑﻬﺬﻩ ﺍﻟﺒﺴﺎﻃﺔ ﻳﻤﻜﻨﻨﻲ ﻗﺘﻠﻬﻤﺎ...! *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
,ﻭﻓﻲ ﻃﺮﻓﺔ ﻋﻴﻦ، ﺍﺧﺘﻔﻮﺍ ﻣﻦ ﺍﻟﺮﺩﻫﺔ ﻟﻴﻌﻮﺩﻭﺍ ﻣﺠﺪﺩﺍ ﻟﺤﻔﻠﺔ ﺍﻟﺸﺎﻱ.
