Speaker,Arabic (AR)
,.........ﻭﻣﺎ ﻗﻴﻤﺔ ﺍﻟﺜﺮﻭﺓ ﺍﻟﻬﺎﺋﻠﺔ.ﻭﻣﺎ ﻗﻴﻤﺔ ﺍﻟﺬﻫﺐ ﺍﻟﻤﻠﻌﻮﻥ.{n}ﻭﻣﺎ ﻗﻴﻤﺔ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
,ﻣﺎ ﺃﺭﻳﺪﻩ ﺣﻘﺎً... ﻟﻴﺲ ﺷﻴﺌﺎً ﻳﻤﻨﺤﻨﻲ ﺇﻳﺎﻩ ﻭﻟﻮ ﺟﺒﻞ ﻣﻦ ﺫﻫﺐ...
,ﻣﺎ ﺃﺣﺘﺎﺟﻪ ﻟﺬﻟﻚ... ﻫﻮ ﻣﺠﺮﺩ ﻗﻠﻴﻞ ﻣﻦ ﺍﻟﺸﺠﺎﻋﺔ... ﻻﺗﺨﺎﺫ ﺧﻄﻮﺓ ﻭﺍﺣﺪﺓ ﺇﻟﻰ ﺍﻷﻣﺎﻡ.
,............ﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ ﺑﺎﻟﺬﺍﺕ،...ﻻ ﺷﻚ ﺃﻧﻨﻲ ﺳﻤﻌﺖ ﺻﻮﺗﺎً.{n}ﻛﻨﺖ ﺃﻋﺮﻑ ﺫﻟﻚ ﺍﻟﺼﻮﺕ.
,ﺍﻟﺼﻮﺕ ﺍﻟﺬﻱ ﻃﺎﻟﻤﺎ...... ﻧﺎﺩﺍﻧﻲ ﻓﻲ ﺃﺣﻼﻣﻲ...
,ﺃﻣﺎﻡ ﻋﻴﻨﻲ، ......ﺑﻌﺒﺎﺭﺓ ﺃﺧﺮﻯ، ﻓﻲ ﺍﻟﺠﻮ ﻓﻮﻕ ﺫﻟﻚ ﺍﻟﻤﺸﻬﺪ ﺍﻟﻠﻴﻠﻲ ﺍﻟﺤﺎﻟﻚ ﺍﻟﺴﻮﺍﺩ...
,......ﻛﺎﻧﺖ ﺗﻘﻒ ﻫﻴﺌﺔ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ ﺍﻟﺘﻲ ﺭﺃﻳﺘﻬﺎ ﻓﻲ ﺃﺣﻼﻣﻲ...
,ﺗﺤﺪﺛﺖ ﻣﺠﺪﺩﺍً، ﺑﻨﻔﺲ ﺍﻟﺼﻮﺕ ﺍﻟﺬﻱ ﺳﻤﻌﺘﻪ ﺩﺍﺧﻞ ﺃﺣﻼﻣﻲ.
{f:5:Bernkastel},""".........ﻣﺴﺎﻋﺪﺗﻚِ ﻣﻄﻠﻮﺑﺔ."""
Ushiromiya Ange,"""...ﻣﺴﺎﻋﺪﺗﻲ............ﻣﻄﻠﻮﺑﺔ......؟ ﻣﻦ ﻳﺤﺘﺎﺟﻬﺎ......؟"""
{f:5:Bernkastel},""".........ﻋﺎﺋﻠﺘﻚِ ﺗﺤﺘﺎﺟﻬﺎ....ﻋﺎﺋﻠﺘﻚِ ﺳﺠﻴﻨﺔ ﺇﻟﻰ ﺍﻷﺑﺪ ﻓﻲ ﻧﻄﺎﻕ ﺍﻟﻴﻮﻣﻴﻦ ﺍﻟﻠﺬﻳﻦ ﺑﺪﺁ ﻓﻲ ﻣﺜﻞ ﻫﺬﺍ ﺍﻟﻴﻮﻡ ﻗﺒﻞ ﺍﺛﻨﻲ ﻋﺸﺮ ﻋﺎﻣﺎً."""
Ushiromiya Ange,"""ﺇﻥ-... ﺇﻥ ﺃﻧﻘﺬﺗﻬﻢ،......ﻓﻬﻞ ﻫﺬﺍ ﻳﻌﻨﻲ ﺃﻥ ﻋﺎﺋﻠﺘﻲ ﺳﺘﻌﻮﺩ؟!"""
,ﻋﻨﺪﻣﺎ ﻃﺮﺣﺖ ﺍﻟﺴﺆﺍﻝ ﺍﻟﺬﻱ ﻛﻨﺖ ﺃﻛﺜﺮ ﻣﻦ ﻳﺮﻏﺐ ﻓﻲ ﻃﺮﺣﻪ، ﺗﻮﻗﻔﺖ ﺍﻟﻔﺘﺎﺓ ﻋﻦ ﺍﻟﻜﻼﻡ ﺑﻘﺴﻮﺓ ﻭﺃﻃﺮﻗﺖ ﺑﺮﺃﺳﻬﺎ.
{f:5:Bernkastel},"""......ﻻ ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﻋﺪﻙِ ﺑﺬﻟﻚ. ﺍﻟﻌﺪﻭ ﻫﻲ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}....ﺇﻧﻬﺎ ﺧﺼﻢ ﺟﺒﺎﺭ. ﻟﺴﺖُ ﻧﺪﺍً ﻟﻬﺎ.......ﻟﻜﻦ ﺳﺎﺣﺮﺓ ﺫﻫﺒﻴﺔ ﺃﺧﺮﻯ ﻗﺪ ﺗﺘﻤﻜﻦ ﻣﻦ ﻓﻌﻞ ﺷﻲﺀ."""
Ushiromiya Ange,"""............ﺃ- ﺃﻧﺎ ﻻ ﺃﻓﻬﻢ... ﻣﺎ ﺍﻟﺬﻱ ﺗﺘﺤﺪﺛﻴﻦ ﻋﻨﻪ."""
{f:5:Bernkastel},"""......ﺍﻟﻮﺣﻴﺪﺓ ﺍﻟﻘﺎﺩﺭﺓ ﻋﻠﻰ ﻣﻮﺍﺟﻬﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻋﺎﻡ 6891...ﻫﻲ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻷﺧﻴﺮﺓ، ﻟﻌﺎﻡ 8991..........ﺑﻌﺒﺎﺭﺓ ﺃﺧﺮﻯ، ﺃﻧﺖِ. ﺇﻧﺠﻲ..........{f:7:ﺇﻧﺠﻲ ﺑﻴﺎﺗﺮﻳﺲ}."""
Ushiromiya Ange,"""ﺗﻠﻚ ﺍﻟﺴﺎﺣﺮﺓ ﻣﻦ ﻗﺒﻞ ﺍﺛﻨﻲ ﻋﺸﺮ ﻋﺎﻣﺎً......ﻫﻲ ﺍﻟﺘﻲ ﺳﻠﺒﺘﻨﻲ ﻋﺎﺋﻠﺘﻲ.........؟"""
{f:5:Bernkastel},"""ﺃﺟﻞ. ﻫﻲ ﺍﻟﻤﺴﺆﻭﻟﺔ ﻋﻤﺎ ﺣﺪﺙ ﻟﻌﺎﺋﻠﺘﻚِ.............ﺇﻧﻬﺎ ﻣﻨﺒﻊ ﻣﺴﺘﻘﺒﻠﻚِ ﺍﻟﻤﻮﺣﺶ ﺫﺍﻙ."""
Ushiromiya Ange,"""........................ ....ﺍﻟﺘﻲ.........ﻗﺘﻠﺖ......ﻋﺎﺋﻠﺘﻲ..."""
{f:5:Bernkastel},"""......ﻓﻲ ﺍﻟﻤﻘﺎﺑﻞ، ﺳﺄﺑﺤﺚ ﻋﻦ ﺍﻟﺸﻈﻴﺔ ﺍﻟﺘﻲ ﺗﺤﻮﻱ ﺍﻟﻌﺎﻟﻢ ﺍﻟﻤﺜﺎﻟﻲ ﺍﻟﺬﻱ ﺗﺘﻤﻨﻴﻨﻪ، ﺍﻟﻌﺎﻟﻢ ﺍﻟﺬﻱ ﺗﻌﻮﺩ ﻓﻴﻪ ﻋﺎﺋﻠﺘﻚِ..........ﻟﻜﻦ ﻻ ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﻋﺪﻙِ ﺑﺄﻥ ﺭﻏﺒﺘﻚِ ﺳﺘﺘﺤﻘﻖ....ﻓﺮُﻗﻌﺔ ﻟﻌﺐ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻟﻌﺎﻡ 6891 ﻣﺘﻘﻨﺔ ﻟﻠﻐﺎﻳﺔ."""
{f:5:Bernkastel},"""......ﻛﻨﺖ ﺃﺧﻄﻂ ﻷﺟﻠﺐ ﻟﻚِ ﺗﻠﻚ ﺍﻟﺸﻈﻴﺔ ﺍﻟﻤﺜﺎﻟﻴﺔ ﻛﻬﺪﻳﺔ ﺍﻟﻴﻮﻡ، ﻟﻜﻨﻨﻲ ﻟﻢ ﺃﺟﺪﻫﺎ ﺑﻌﺪ.............ﺇﻧﻪ ﻗﺪﺭ ﺭﺍﺳﺦ ﺟﺪﺍً. ﻟﻢ ﺃﺭَ ﻣﺜﻴﻼً ﻟﻪ ﻣﻨﺬ ﺃﻥ ﻗﺎﺗﻠﺖ {f:7:ﻻﻣﺪﺍﺩﻳﻠﺘﺎ}."""
Ushiromiya Ange,""".............................................ﺃﻧﺎ،......ﺃﻧﺎ ﻻ ﺃﻓﻬﻢ......ﻣﺎ ﺍﻟﺬﻱ ﺗﺘﺤﺪﺛﻴﻦ ﻋﻨﻪ."""
{f:5:Bernkastel},""".........ﺃﻧﺎ ﺃﻣﻨﺤﻚِ ﻓﺮﺻﺔ ﻟﻼﻧﺘﻘﺎﻡ....ﻓﻲ ﺍﻟﻤﻘﺎﺑﻞ، ﺃﻋﺪﻙِ ﺑﺄﻥ ﺃﺟﺪ ﻭﺃﺟﻠﺐ ﻟﻚِ ﺃﺳﻌﺪ ﺧﺎﺗﻤﺔ ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﺃﻥ ﺗﺤﺼﻠﻲ ﻋﻠﻴﻬﺎ."""
Ushiromiya Ange,"""..............................ﺍﻻﻧﺘﻘﺎﻡ......"""
{f:5:Bernkastel},"""......ﻗﺪ ﻳﻜﻮﻥ ﻣﺠﻬﻮﺩﺍً ﻋﻘﻴﻤﺎً. ﺣﺘﻰ ﻟﻮ ﻧﺠﺤﺖِ ﻓﻲ ﺍﻧﺘﻘﺎﻣﻚِ، ﻓﻠﻴﺲ ﻫﻨﺎﻙ ﺩﻟﻴﻞ ﻗﺎﻃﻊ ﻋﻠﻰ ﺃﻥ ﻋﺎﺋﻠﺘﻚِ ﺳﺘﻌﻮﺩ. ﺣﺘﻰ ﻣﻊ ﺍﺣﺘﻤﺎﻝ ﻣﻌﺠﺰ، ﻗﺪ ﻻ ﺗﺘﻤﻜﻨﻴﻦ ﺇﻻ ﻣﻦ ﺇﻋﺎﺩﺓ ﺷﺨﺺ ﻭﺍﺣﺪ."""
,...ﺃﺩﺭﻛﺖ ﺇﻧﺠﻲ ﺍﻵﻥ ﻣﻐﺰﻯ ﺫﻟﻚ ﺍﻟﺤﻠﻢ.
,......ﺫﻟﻚ ﺍﻟﺤﻠﻢ ﺍﻟﺬﻱ ﻛﺎﻥ ﻳﺒﺪﻭ ﻓﻴﻪ ﺃﻥ ﻳﺪﻫﺎ، ﺑﻘﻠﻴﻞ ﻣﻦ ﺍﻟﺠﻬﺪ، ﻗﺪ ﺗﺘﻤﻜﻦ ﻋﻠﻰ ﺍﻷﻗﻞ ﻣﻦ ﺑﻠﻮﻍ ﺃﺧﻴﻬﺎ ﺑﺎﺗﻠﺮ.
Ushiromiya Ange,"""ﺍﻻﺣﺘﻤﺎﻝ ﺍﻟﻤﻌﺠﺰ...... ﻻ ﻳﺰﺍﻝ ﺃﻋﻠﻰ ﻣﻦ ﺍﻟﺼﻔﺮ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟ﻫﻞ ﻫﻮ ﺣﻮﺍﻟﻲ ﻭﺍﺣﺪ ﺑﺎﻟﻤﺌﺔ...؟"""
{f:5:Bernkastel},"""......ﻛﻞ ﻗﻴﻢ ﺍﻻﺣﺘﻤﺎﻻﺕ ﻻ ﺣﻮﻝ ﻟﻬﺎ ﻭﻻ ﻗﻮﺓ ﺃﻣﺎﻡ ﺍﻟﻨﺘﻴﺠﺔ. ﻟﺬﺍ ﻻ ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﺧﺒﺮﻙِ ﺑﺬﻟﻚ ﺍﻟﺮﻗﻢ."""
Ushiromiya Ange,"""ﻟﻜﻦ ﺧﻼﻓﺎً ﻟﺤﺎﻟﺔ ﻋﺪﻡ ﻓﻌﻠﻲ ﺃﻱ ﺷﻲﺀ، ﻓﻬﻨﺎﻙ ﺣﺘﻤﺎً ﺍﺣﺘﻤﺎﻝ ﺿﺌﻴﻞ."""
{f:5:Bernkastel},"""ﺃﺟﻞ. ﻃﺎﻟﻤﺎ ﺃﻧﻚِ ﻻ ﺗﺘﺨﻠﻴﻦ ﻋﻦ ﺃﻣﻠﻚِ....ﻟﻜﻦ ﻛﻮﻧﻲ ﻣﺴﺘﻌﺪﺓ. ﻓﻬﻮ ﺃﻗﺮﺏ ﻣﺎ ﻳﻜﻮﻥ ﺇﻟﻰ ﺍﻟﺼﻔﺮ."""
Ushiromiya Ange,"""..................ﺣﺴﻨﺎً. ﻗﺒﻠﺖ."""
{f:5:Bernkastel},"""......ﺃﻣﺘﺄﻛﺪﺓ؟ ﻟﺮﺑﻤﺎ ﻟﻦ ﺗﺘﻤﻜﻨﻲ ﻣﻦ ﺍﻟﻌﻮﺩﺓ ﺇﻟﻰ ﻫﻨﺎ ﻣﺠﺪﺩﺍً ﺃﺑﺪﺍً."""
Ushiromiya Ange,"""ﻫﺬﺍ ﻟﻴﺲ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺬﻱ ﺃﻧﺘﻤﻲ ﺇﻟﻴﻪ.......ﺃﻣﺎ... ﺍﻟﻌﺎﻟﻢ ﺍﻟﺬﻱ ﺃﻧﺘﻤﻲ ﺇﻟﻴﻪ ﺣﻘﺎً... ﻓﺴﺄﺟﺪﻩ ﺑﻨﻔﺴﻲ. ﺃﺧﺒﺮﻳﻨﻲ ﺑﺎﺳﻤﻚِ."""
{f:5:Bernkastel},"""ﺳﺎﺣﺮﺓ ﺍﻟﻤﻌﺠﺰﺍﺕ، {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ}. ﻭﺑﻬﺬﺍ ﺍﻻﺳﻢ، ﺃﻗﺮ ﺑﻚِ ﺳﺎﺣﺮﺓ ﺫﻫﺒﻴﺔ، {f:7:ﺇﻧﺠﻲ ﺑﻴﺎﺗﺮﻳﺲ}.......ﺍﻋﺘﺒﺎﺭﺍً ﻣﻦ ﺍﻵﻥ، ﺃﻧﺖِ ﺳﺎﺣﺮﺓ ﺣﻘﻴﻘﻴﺔ."""
,ﻓﻲ ﺍﻟﻠﺤﻈﺔ ﺍﻟﺘﻲ ﺃﻋﻠﻨﺖ ﻓﻴﻬﺎ ﺃﻧﻨﻲ ﺳﺎﺣﺮﺓ......ﺷﻌﺮﺕ ﺑﺎﻟﺪﻭﺍﺭ، ﻭﻛﺄﻥ ﺷﻴﺌﺎً ﻓﻲ ﺩﺍﺧﻠﻲ ﻗﺪ ﺗﻐﻴﺮ ﺗﻐﻴﺮﺍً ﺟﺬﺭﻳﺎً.
,ﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ، ﺳﻤﻌﺖ ﺻﻮﺕ ﺍﺭﺗﻄﺎﻡ.{n}...ﻟﻘﺪ ﻛﺎﻥ ﺻﻮﺕ ﺑﺎﺏ ﺍﻟﺪﺭﺝ ﺍﻟﻤﺆﺩﻱ ﺇﻟﻰ ﺍﻟﺴﻄﺢ ﻭﻫﻮ ﻳُﻔﺘﺢ.
,ﻛﺎﻧﻮﺍ ﺣﺮﺍﺱ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ.
,"...ﻣﺠﺮﺩ ""ﺣﺮﺍﺱ"" ﺑﺎﻻﺳﻢ ﻓﻘﻂ.{n}ﺃﻟﻴﺴﻮﺍ ﻫﻢ ﺍﻟﻘﻔﺺ ﺍﻷﻗﺮﺏ ﺇﻟﻲّ، ﺍﻟﺬﻱ ﻳﺤﺒﺴﻨﻲ؟"
,ﺭﺃﻭﻧﻲ ﻭﺃﻧﺎ ﺃﻗﻒ ﻋﻠﻰ ﺍﻟﺠﺎﻧﺐ ﺍﻵﺧﺮ ﻣﻦ ﺍﻟﺴﻴﺎﺝ ﻓﺎﻧﺪﻓﻌﻮﺍ ﻧﺤﻮﻱ ﻣﺬﻋﻮﺭﻳﻦ.
,"""ﻋﺸﺮﻭﻥ، ﺗﻢ ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺍﻟﻬﺪﻑ. ﻧﻄﻠﺐ ﺍﻟﺪﻋﻢ ﻋﻠﻰ ﺍﻟﺴﻄﺢ."""
,"""ﺁﻧﺴﺔ ﺇﻧﺠﻲ...!ﻛﻨﺎ ﻧﺒﺤﺚ ﻋﻨﻚِ! ﺍﻟﻤﻜﺎﻥ ﻫﻨﺎﻙ ﺧﻄﻴﺮ، ﻟﺬﺍ ﺃﺳﺮﻋﻲ، ﺗﻌﺎﻟﻲ ﺇﻟﻰ ﻫﻨﺎ!"""
{f:5:Bernkastel},""".........ﻣﺎ ﻫﺬﺍ؟"""
Ushiromiya Ange,"""......ﻧﺎﺩﻱ ﻣﻌﺠﺒﻲّ....ﺃﻧﺎ ﻣﺸﻬﻮﺭﺓ ﺟﺪﺍً، ﻛﻤﺎ ﺗﺮﻳﻦ."""
{f:5:Bernkastel},"""ﻻ ﻓﺎﺋﺪﺓ ﻣﻦ ﺍﻹﻣﺴﺎﻙ ﺑﻨﺎ..........ﻓﻠﻨﻨﻄﻠﻖ."""
,ﺍﺳﺘﺪﺍﺭﺕ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ} ﻋﻠﻰ ﻋﻘﺒﻴﻬﺎ ﻭﻗﺪ ﺑﺪﺍ ﻋﻠﻴﻬﺎ ﺍﻻﻧﺰﻋﺎﺝ....ﻓﻲ ﺍﻟﺴﻤﺎﺀ ﺍﻟﺤﺎﻟﻜﺔ ﺍﻟﺴﻮﺍﺩ.
,ﺭﺍﻗﺒﺖ ﺗﻠﻚ ﺍﻹﻳﻤﺎﺀﺓ ﺍﻟﻌﻔﻮﻳﺔ ﺗﻤﺎﻣﺎً، ﻭﺗﺒﻌﺘﻬﺎ ﻭﻛﺄﻥ ﺍﻷﻣﺮ ﻃﺒﻴﻌﻲ ﺑﺎﻟﻜﺎﻣﻞ.
,"""ﺁﻧﺴﺔ ﺇﻧﺠﻲ!!! ﺍﻧﺘﻈﺮﻱ! ﻻ ﺗﺘﺴﺮﻋﻲ، ﺍﻧﺘﺒﻬــــــــــــــﻲ!!"""
Ushiromiya Ange,"""ﺃﻭﻩ، ﻫﺬﺍ ﺑﻼ ﺟﺪﻭﻯ، ﻛﻠُّﻪ ﺑﻼ ﺟﺪﻭﻯ. ﺣﺎﻥ ﻭﻗﺖ ﺍﻟﺮﺣﻴﻞ. <ﺃﺭﺍﻙ ﻻﺣﻘﺎً>."""
Ushiromiya Ange,"""ﺃﺭﺟﻮ ﺇﺭﺳﺎﻝ ﺳﻴﺎﺭﺓ ﻟﻴﻤﻮﺯﻳﻦ ﻟﺘﻘﻠﻨﻲ. ﻷﻥ ﺍﻟﺠﻤﻴﻊ ﺳﻴﻜﻮﻧﻮﻥ ﻣﻌﻲ ﺃﻳﻀﺎً. ﺃﺭﺍﻙ ﻻﺣﻘﺎً."""
