Speaker,Spanish (ES)
Ushiromiya Eva,"""¡¡Fue un accidente!! ¡No quería matarlos! ¡¡No soy como tú!!"""
Ushiromiya Kyrie,"""Oh, sí, sí que lo eres... De no ser por aquel disparo, habrían seguido discutiendo entre ustedes. Y habrían alcanzado la misma respuesta, solo un poco más lento."""
Ushiromiya Eva,"""¡¡No soy una asesina!!"""
Ushiromiya Kyrie,"""Mientes. Eres una asesina, solo no tuviste la oportunidad. Fuiste salvada por un accidente, eso es todo... Estoy segura de que de no ser por eso... estarías justo donde estoy yo ahora. Esto es una verdad alterna, una de muchas, y no se irá por mucho que la niegues."""
Ushiromiya Eva,"""¡N-No intentes confundirme!"""
,Pero Eva lo sabía.
,"En aquel momento, fue salvada por una coincidencia."
,"De haber continuado con aquella discusión, lo habría terminado intentando."
,"... No podía negar la existencia de este demonio, que descansaba en lo profundo de su corazón."
,Y los espectadores sabían.{n}Que ella podía convertirse en una asesina en otro mundo.
,Kyrie no necesitaba ver ningún juego para saber eso... Parecía ser extraordinaria.
,"Eva solo rechinó los dientes, apuntando con su arma..."
Ushiromiya Eva,"""... No lo entiendo. También eres madre, conoces el dolor de dar a luz. ¡¿Cómo puedes no reconocer lo valiosa que es una vida?!... ¡¿Cómo eres capaz de hacer esto...?!"""
Ushiromiya Kyrie,"""Puedes tener un bebé sin siquiera intentarlo."""
Ushiromiya Eva,"""¡¡¿Qué tiene que ver eso...?!!"""
Ushiromiya Kyrie,"""Que son vínculos."""
Ushiromiya Eva,"""¡¿Qué?!"""
Ushiromiya Kyrie,"""Los hijos son vínculos, con los que atar a tu marido... En mi caso, uno para que Rudolf-san me reconociera, para quitárselo a esa mujer."""
Ushiromiya Kyrie,"""Pero tú mataste a Rudolf-san. Entiendes lo que eso significa, ¿no es así?"""
Ushiromiya Eva,"""¡¿Qué quieres decir... con eso?!"""
Ushiromiya Kyrie,"""Ahora mismo, he dejado de ser esposa, y gracias a ello, puedo dejar de ser madre también... Al fin, soy yo. Kyrie. Ahora que Rudolf está muerto, ya no soy una Ushiromiya. Vivo por y para mí."""
Ushiromiya Eva,"""Es cierto, Rudolf está muerto, y ya no puedes ser su esposa. ¡Pero aún tienes a Ange‐chan, ¿verdad?!... ¡¿Aún eres madre, no es así...?!"""
Ushiromiya Kyrie,"""¿Es que acaso no escuchas lo que digo? Sin Rudolf, Ange me es inútil."""
Ushiromiya Eva,"""... T‐Tú... ¡¿Cómo puede una madre decir eso de su hija?!"""
Ushiromiya Kyrie,"""Eva nee‐san. Deja esto. Ya no necesitas pretender."""
Ushiromiya Eva,"""¡¿Pretender...?!"""
Ushiromiya Kyrie,"""¿Acaso alguna de nosotras se casó por querer hijos? ¿No, verdad? Nos casamos por querer vivir con el hombre que amábamos. Y tras casarnos, no queremos dejar a ese hombre ir, ¿no es cierto? Los hijos... no son más que armas."""
Ushiromiya Eva,"""¡¡Nadie tendría hijos por un motivo como ese...!!"""
Ushiromiya Kyrie,"""Algunas personas tendrían hijos por un motivo como ese."""
,"Kyrie hablaba desprovista de toda emoción, ignorando la lluvia...{n}Su sonrisa relajada no cedió ni por un instante."
Ushiromiya Kyrie,"""Ange no fue más que una cadena con la que atar a Rudolf-san... O tal vez sería mejor llamarla pieza... Para mí, Ange solo fue una pieza de ajedrez que utilicé para conseguir una ventaja en el tablero."""
Ushiromiya Eva,"""... Tú... ¡¿Podrías decirle eso a Ange-chan a la cara?!"""
Ushiromiya Kyrie,"""Eso sería innecesariamente cruel. Pienso escribirle una carta, pidiéndole que perdone a su mala madre, y entonces desapareceré de su vida. Has visto como Rosa‐san y María‐chan son realmente, ¿cierto? Ahora que Rudolf-san no está, Ange se ha vuelto un obstáculo."""
Ushiromiya Kyrie,"""... Pienso volver a mi vida siendo solo Kyrie. Un nuevo desafío, una nueva vida. Y tal vez un nuevo amor también. *risita*..."""
Ushiromiya Eva,"""... Y te haces llamar humana... ¡¿Y te haces llamar la madre de Ange-chan?!"""
Ushiromiya Kyrie,"""*risita*risita*. ¿A quién le importa Ange? Solo es una mocosa. Nunca la quise."""
Ushiromiya Eva,"""... ¿C-Cómo... puedes...?"""
Ushiromiya Kyrie,"""Es cierto, tú también has sido liberada. Cantemos por la libertad de la mujer. Deberías agradecerme por haberme encargado de tu obstáculo llamado George-kun."""
Ushiromiya Eva,"""¡¡T‐Tú... monstr{-}u{-}u{-}u{-}u{-}u{-}u{-}ooo!!"""
Ushiromiya Kyrie,"""¡¡¡Jaja{0}ja{0}ja{0}ja{0}jaj{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhhh!!!"""
,"Dos gritos, y el estentóreo ruido de las armas de fuego, resonaron a través de la tormenta en el oscuro jardín de rosas."
,"... Lentamente, Eva cayó de espaldas."
,"Aterrizando en un charco, salpicando incontables gotas de agua."
,"Al otro lado, Kyrie giró como si danzara."
,Hermosos pétalos completamente oscuros se dispersaron a su alrededor.
,Eran pétalos de rosa rojo pardo.
,... Se revolvió en un círculo mientras los pétalos giraban en torno a su garganta... y lentamente se desvaneció.
,Cayendo al suelo.
,"Ambas mujeres habían disparado sus armas, y ambas habían caído."
,"Pero cuando resonó el trueno, solo una pudo levantarse..."
Ushiromiya Eva,"""... *jadeo*... *jadeo*... *jadeo*..."""
,Eva no había recibido un disparo.
,La intensidad de Kyrie la hizo tropezarse y caer de espaldas... pero la bala solo le había rozado...
,Eva maldijo su buena suerte.{n}¿Por qué no pudo esta buena suerte salvar a su esposo o a su hijo?
Ushiromiya Eva,"""... Perece aquí... por el bien de Ange‐chan. Morirás en un trágico accidente. Y hasta el momento de tu muerte, estuviste preocupada por la hija que ahora has abandonado... Tallaré ese mensaje... en la tapa sellada de la caja del gato..."""
Ushiromiya Kyrie,"""..."""
,"Cuando Kyrie escuchó esto, la sangre goteó de su sonrisa perversa, y dio la impresión de responder."
,"Pero su voz fue un gorgoteo de sangre que escapaba de un agujero en su garganta, en vez de palabras..."
Ushiromiya Ange,"""M‐Mamá... Mamá... ¡Waaaaaa...! Es... mentira... ¡¡es todo mentira!!... ¡¡Aaaaaaagggghhhhhh...!!"""
Ushiromiya Lion,"""Ange... ¡por favor, cálmate...! ¡No es más que un juego...! ¡Es imposible que esto sea lo que tu madre de verdad siente!... ¡¡No es más que lo que el Game Master obligó a la tía Kyrie decir!!..."""
,Las lágrimas de Ange no cesaron.
,"No la culpo. Incluso si sabe que es solo un juego... no solo fue forzada a ver la muerte de su madre... si no también a verla confesar ser la culpable de un asesinato en serie, y que ni siquiera quería a su hija. Cualquiera lloraría tras ver esto..."
Ushiromiya Lion,"""¡¡{f:5:Bernkastel}‐san!! ¡¡Ya fue suficiente!! ¡¡No me importa quién sea el Game Master!! ¡¡Detengan este juego sin sentido ahora!!"""
,"En cuanto Lion gritó esto, el escenario entero fue tragado por la oscuridad."
,Pero esto no bastó para sorprenderle.
,"Lion continuó gritando el nombre de {f:5:Bernkastel} a la oscuridad, exigiéndole a la bruja que detuviese el juego."
,Un solo haz de luz apareció sobre el escenario.
,"Y ahí... estaba Clair, quien había aparecido por solo un momento antes de que esta cruel historia comenzara."
Ushiromiya Lion,"""¡¡Clair!!... Así que... ¡¿Tú eras la Game Master después de todo?!... ¡No lo entiendo! ¡¿Por qué?!"""
,Clair no respondió.
,... Lucía como si ni siquiera hubiese escuchado.
,"Sus ojos estaban en blanco, y no se podía distinguir hacia donde miraba.{n}De hecho, ni siquiera pestañeaba..."
,... Parecía... una muñeca...
,Otra luz apareció sobre el escenario.
,Bajo esa luz estaba {f:5:Bernkastel}.
,"Aunque no parecía haber nadie en la audiencia, un fuerte aplauso se hizo escuchar."
{f:5:Bernkastel},"""... *risita*."""
,{f:5:Bernkastel} levantó su mano derecha en respuesta al aplauso.{n}Y continuó hasta que el aplauso se apagó del todo
Ushiromiya Lion,"""¡¡{f:5:Bernkastel}‐san!! Así que... ¡¡Tú eras la Game Master!!"""
{f:5:Bernkastel},"""... Lion. ¿Cuántas veces debo repetir que no soy la Game Master?"""
Ushiromiya Lion,"""¡¿Quieres decir que es Clair entonces?! ¡¡Eso es imposible!!..."""
{f:5:Bernkastel},"""Sí. Eso es, por supuesto, imposible. Después de todo, Clair está muerta... Hace nada estábamos en su funeral. ¿Acaso lo olvidaste?..."""
Ushiromiya Lion,"""Pero entonces... ¿Quién está ahí de pie?"""
{f:5:Bernkastel},"""Un cadáver. No es taxidermia. Aún conserva su interior... Lo esconde tras una elegante coraza, pero está repleta de órganos."""
,"Cuando {f:5:Bernkastel} alzó su mano derecha... una luz cayó ahí, y una negra y brillante guadaña apareció."
,"Era un objeto frío, despiadado y cruel, algo que portaría una parca clásica."
Ushiromiya Lion,"""¿Qu‐Qué pretendes hacer?..."""
{f:5:Bernkastel},"""... Cuando están con vida, disfrutas de verles luchar. Cuando mueren, disfrutas de arrancarles los órganos. Las historias son cosas que se disfrutan dos veces... Eso es lo que significa ser la Bruja de la Expectación."""
,"{f:5:Bernkastel} presionó la cuchilla de su guadaña contra el vientre de Clair, lentamente lo cruzó."
,"En la línea que trazó, el vestido de Clair fue cortado."
,"Quedó claro entonces que la guadaña que portaba no se trataba de una imitación para uso teatral... Y también quedó claro lo que pensaba hacer, lo que la hacía esbozar esa sonrisa tan cruel."
{f:5:Bernkastel},"""Ange. ¿Puedes oírme?"""
Ushiromiya Ange,"""... Yo... te escucho... ¡Me hacen pedazos, me hacen leer! ¡¿Qué sigue?! ¡¿Me estás mostrando la peor historia posible solo para dañarme más?!"""
Ushiromiya Ange,"""¡¿Es esto divertido para ti?! Sí, apuesto a que sí. ¡Yo también me lo pasé en grande!... ¡¿Acaso creíste... que esto bastaría para romperme?! ¡¡¿Acaso creíste... que me quedaría sentada llorando solo por este estúpido juego tuyo?!!"""
{f:5:Bernkastel},"""... Tanto tú como Lion... parecen tener una idea errónea. No soy la Game Master. Yo no creé esta historia."""
Ushiromiya Ange,"""¡¿Entonces, la mujer en ese vestido es la Game Master?!"""
Ushiromiya Lion,"""¡No, no lo es!... ¡Eso no es posible! ¡¿Entonces quién es el Game Master?! ¡¡¿Quién creó esta desagradable historia?!!"""
{f:5:Bernkastel},"""¿Aún no lo entienden?"""
Ushiromiya Ange,"""¡¡¿Qué es lo que no entendemos?!!"""
{f:5:Bernkastel},"""Ange. Lo apostaste todo a la vaga posibilidad de un milagro, lanzándote de frente... Y en respeto por tu coraje, te he invitado al mundo del 4 y 5 de octubre de 1986."""
{f:5:Bernkastel},"""... ¿Cuál era tu objetivo? Recuperar a tu familia... Eso sería una cuestión muy difícil de lograr, y sin la bendición de un milagro, una imposible. Estabas preparada para eso, ¿no?"""
Ushiromiya Ange,"""Sí, ¡¡estoy preparada!!... ¡Y no me he rendido con Onii-chan, mamá y papá!"""
{f:5:Bernkastel},"""Si te rindes o no, es tu decisión. Ese es tu propio juego, después de todo. No te apoyaré, ni intervendré. Ya disfruté de la ronda de juegos que te usan como pieza, así que ya no te necesito."""
Ushiromiya Ange,"""Bueno, qué alivio. ¿Por qué estoy aquí, entonces? ¡¿No fuiste tú quien me invitó?!"""
{f:5:Bernkastel},"""Sí, eso es correcto. Yo te invité aquí... Para agradecerte por entretenerme, como mi pieza."""
Ushiromiya Ange,"""¡¿Agradecerme?! Ja, ¡¡así que de este modo las brujas muestran su gratitud!! Sí, ha sido todo un placer, ¡maldito monstruo! ¡¡¿Cómo te atreves a hacerle esto a mis padres... trayéndolos a este... A este juego enfermo?!!"""
{f:5:Bernkastel},"""Ange. Pediste un deseo, esperando recuperar a tu familia. Pero también pediste un deseo más. ¿Lo recuerdas?"""
Ushiromiya Ange,"""¡¡No, no lo recuerdo!!"""
{f:5:Bernkastel},"""Querías saber qué pasó aquel día."""
,¿Qué pasó en Rokkenjima el 4 y 5 de octubre de 1986?
,¿No comenzó el viaje de Ange y Amakusa con la intención de responder esa pregunta?
Ushiromiya Ange,"""Eso es correcto... Así que, ¡¿cuál es tu punto?!"""
Ushiromiya Lion,"""... No querrás... decir..."""
,Lion se dio cuenta de lo que {f:5:Bernkastel} estaba implicando.
,Y por ello fue incapaz de hablar.
,"Si el Game Master no es {f:5:Bernkastel}, ni Clair."
,¿Entonces quién es?...
,Esa no es la pregunta adecuada. No hay... Game Master.
,Eso solo puede significar una cosa.
{f:5:Bernkastel},"""Ange. ¿Aún no lo entiendes?"""
Ushiromiya Ange,"""... ¿Qué...?"""
{f:5:Bernkastel},"""Esta es la verdad. Es el interior de la caja del gato del 4 y 5 de octubre de 1986. Tras esto, Eva sobrevive a la explosión al escapar a Kuwadorian... y, ya que nunca habló del interior de la caja sin importar lo mucho que quisieses saber, la verdad quedó sellada en esa caja por toda la eternidad."""
Ushiromiya Ange,"""¿Qué... estás diciendo?..."""
{f:5:Bernkastel},"""Solo Eva regresó con vida. A pesar de que la policía lo reconoció como un accidente, el público no quiso creerlo. Entonces ella se responsabilizó de la empresa de su marido, y mientras más duro trabajó para hacerla exitosa, más enemigos aparecieron. A los ojos del público, se volvió la mente maestra de un increíble plan criminal."""
{f:5:Bernkastel},"""... Tengo la certeza de que ella quiso contar lo que pasó realmente. La verdad que nadie creería sin pruebas... Poco a poco, el corazón de Eva se empezó a romper."""
{f:5:Bernkastel},"""Rechazaste a Eva, como todos los demás lo hicieron, y ella te rechazó en respuesta. A pesar de ser las últimas dos personas de la familia, su relación se tensó. Cada vez que ella te comparaba con su querido hijo, se volvía más rota y perversa."""
,"Entonces, un extraño mensaje en una botella apareció, convirtiéndose en tema de conversación."
,"Contenía una extraña historia, que hablaba sobre un misterioso asesinato serial relacionado con el oro en Rokkenjima."
,Todos rechazaron la teoría de la explosión accidental y empezaron a idear sus propias teorías.
,"Algunas de estas teorías señalaban a Eva como la culpable, lo cual la atormentó aún más."
,Pero Eva usó incluso eso para crear la caja del gato.
,"Y hasta el momento de su muerte, se aseguró de protegerla.{n}Protegió el candado que mantenía la caja cerrada."
,"Así, ningún {y:0:Humano}{n:0:humano} alcanzaría la verdad dentro de la caja.{n}No a menos que las brujas que atravesaron el Mar de Fragmentos abriesen ese candado..."
{f:5:Bernkastel},"""Esta es la verdad."""
Ushiromiya Ange,"""... Mientes... ¡¡Mientes... mientes!!... ¡¡Si esto fuese verdad, podrías decirlo usando la verdad roja!! ¡¡Pero no puedes, no hay forma de que puedas!! ¡¡¡Aaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahh!!!"""
Ushiromiya Lion,"""¡¡Ange!!... ¡¡Ange, cálmate!!... Ungh... ¡¿ah...?!"""
,Ange se retorció con tanta rabia que las cadenas de sus brazos y piernas parecían estar a punto de romperse.
,Sobre su cuerpo... un liquido rojo y viscoso se empezó a filtrar.
,Era como si múltiples grietas se hubiesen abierto por todo su cuerpo y estuviese saliendo sangre de todas ellas.
{f:5:Bernkastel},"""¿Qué es eso? ¿Quieres que lo anuncie con la verdad roja? Entonces lo haré, exclusivamente para ti."""
{f:5:Bernkastel},"{a:c:""‘{p:1:Esta es toda la verdad}}"
Ushiromiya Ange,"{a:c:""¡¡¡NOOOOOOOOOOOOOOOOOOOOOOOOOOO!!!""}"
,El gritó de Ange cubrió la verdad roja de Bern.
{f:5:Bernkastel},"""*risita*risita*risita*, ¡¡jaja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!!... Mocosa estúpida. Si tan solo no me hubieses pedido decir eso, podría habérmelo callado, dejándolo en la caja del gato."""
{f:5:Bernkastel},"""Pero tú lo pediste, ¿cierto? Sabía que lo harías. Quería verte gritar así."""
{f:5:Bernkastel},"""... Qué expresión encantadora, una expresión de la que me podré reír por cien años... *risita*risita*, ¡¡¡*risita*risita*risita*risita*!!! Vuelve a convertirte en carne molida. ¡¡¡Jaja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!!!"""
Ushiromiya Ange,"""¡¡Uwaaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahh, gyaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhh!!"""
Ushiromiya Ange,"""Mamá, papá... tiene que ser mentira, ¡¿verdad?! Mentira... mentira... gyaaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhh..."""
Ushiromiya Lion,"""¡A‐Ange!... ¡¿Ange...?!"""
,"Mientras Ange se agarraba la cabeza y gritaba, la sangre que goteaba de ella se hizo tan gruesa que comenzó a desparramarse por todas partes."
,"Pedazo a pedazo, su cuerpo comenzó a desarmarse.{n}Estos pedazos se amontonaron en su silla... hasta que solo quedó una pila de carne y órganos incomprensible..."
{f:5:Bernkastel},"""¡¡Ajajajajajajajajajajajaja, aajajajajajajaaaaajajajaja!! ¿Es la verdad una cosa tan preciada? ¡¡Qué absurdo, qué tonto!!"""
{f:5:Bernkastel},"""¿Por qué no pueden los {y:0:Human}{n:0:human}os controlar su propia verdad? ¡¡Estúpidamente persiguen la verdad como si fuese lo único que importa, y cuando finalmente la encuentran, no la aguantan y se convierten en carne molida!!"""
{f:5:Bernkastel},"""Oye. ¿Sigues mirando? ¿Clair?... Tú también querías esconder esta verdad, ¿no es así?"""
{f:5:Bernkastel},"""Por diversión, escribiste muchas historias, y las sellaste en botellas como el final de alguna de esas novelas de misterio que te gustaban. Las lanzaste al mar. ¡¡Para salvar a aquellos que sufrirían de saber la verdad!!..."""
{f:5:Bernkastel},"""Lo sellaste todo en esta caja del gato, y Eva puso el candado. ¡¡*risita*risita*!! ¡¡Y ahora rebané por completo esa caja!!"""
{f:5:Bernkastel},"""Ajja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja, ¡¡Todo el esfuerzo que pusiste no sirvió de nada!! ¡¡He expuesto toda la verdad que escondiste con tu muerte!! ¡¡Ajja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaj{0}jaj{0}jaj{0}ja!!"""
Ushiromiya Lion,"""¡¿Es eso lo que querías?! ¡¡¿Tú... hiciste todo esto... solo para insultar la muerte de Clair?!! ¡Y entonces se lo mostraste a Ange para hacerla sufrir! ¡¡Realmente eras... una bruja malvada después de todo!!"""
{f:5:Bernkastel},"""He sido una bruja todo este tiempo. Una viajera cuyo único objetivo es escapar del aburrimiento... Cuidarle y amarle mientras vive, y entonces comerme sus intestinos cuando muere. ¡Así viven las brujas!"""
Ushiromiya Lion,"""¡¡Lo que has hecho es imperdonable!! Has herido a Ange y humillado a Clair... ¡¡La persona en la que me convertiría en otro mundo!!... ¡¡No te lo puedo perdonar!!..."""
{f:5:Bernkastel},"""Lion. A pesar de todo, eres lo que Clair desea ser. Incluso tras la muerte, ella aún lo desea."""
Ushiromiya Lion,"""¡...!"""
{f:5:Bernkastel},"""Desde el momento en que Clair fue arrojada del acantilado, su destino ya estaba sellado. Tengo la certeza de que le sirve de consuelo que otra ""ella""... vive feliz en otro mundo."""
Ushiromiya Lion,"""... Es cierto. ¡Soy su salvación!... Debo vivir mi vida al máximo... ¡Vivir por los dos!..."""
{f:5:Bernkastel},"""Lion... Déjame enseñarte un poco más de esta historia de la verdad."""
Ushiromiya Lion,"""¡No me interesa!"""
{f:5:Bernkastel},"""No te preocupes, será muy interesante, te lo aseguro... Tras el duelo entre Eva y Kyrie, la casa de huéspedes se vio nuevamente envuelta en silencio. Permíteme invitarte al salón en este punto."""
Ushiromiya Lion,"""¿El salón?... ¿El de la mansión?"""
,"{f:5:Bernkastel} chasqueó los dedos, y la escena del salón de la mansión se materializó frente a ellos."
,"En la cruel historia que se les había mostrado, el salón no había sido particularmente importante."
,"Jessica fue llamada allí, pero luego fue inmediatamente llevada al comedor para ser asesinada."
,"Por lo que, nada pasó en el salón.{n}Y ahora mismo, no había nada que Lion pudiera ver en el salón."
Ushiromiya Lion,"""¿Qué se supone que debería ver aquí?"""
{f:5:Bernkastel},"""*risita*... Como puedes ver, no hay nada aquí. Pero observa. Te mostraré algo muy interesante."""
Ushiromiya Lion,"""Si tú dices que es interesante, es una prueba clara de que no lo es."""
{f:5:Bernkastel},"""*risita*risita*... Vamos, echa un vistazo... Está justo ahí. En esa esquina."""
,{f:5:Bernkastel} estaba apuntando... a nada más que la esquina de la habitación.
,No había nada allí.
,Lion esperaba que hubiese algo terrible ahí... pero realmente no había nada.
Ushiromiya Lion,"""¿¿...??"""
{f:5:Bernkastel},"""... Es correcto, no hay nada. Al menos, no en este mundo. ¿Pero qué ocurre si echamos un vistazo al siguiente Fragmento?"""
Ushiromiya Lion,"""¡¿...?!"""
,En la pálida muralla... poco... a poco... una mancha de sangre apareció en la pared.
,"Y entonces, un cadáver apareció.{n}Pero... no puede ser..."
Ushiromiya Lion,"""A‐Acaso soy... ¡¿y‐yo...?!"""
,"Era Lion, que yacía sin vida contra la pared."
,"El cadáver de Ushiromiya Lion yacía allí, expuesto..."
Ushiromiya Lion,"""¿Q‐Qué está pasando?... ¿Por qué estoy aquí?... ¡Se supone que este es el mundo de Clair, no el mío!... ¡¿Clair y yo no podemos existir simultáneamente, verdad?!..."""
{f:5:Bernkastel},"""Sí, es cierto. Eso es porque acabo de cambiar los mundos, los Fragmentos. Cambié a tu mundo."""
Ushiromiya Lion,"""... ¡No lo entiendo!"""
{f:5:Bernkastel},"""Es muy sencillo. Ambos mundos terminan de la misma manera... ¡¡*risita*risita*!!"""
Ushiromiya Lion,"""¡No logro comprender! ¡¡¿Por qué estaría sin vida aquí?!!"""
{f:5:Bernkastel},"""En tu mundo, el 4 de octubre de 1986, el funeral de Beatrice fue llevado a cabo justo antes de la conferencia familiar."""
Ushiromiya Lion,"""Sí, eso lo sé. ¡Y para mí, eso ocurrió hoy, hace muy poco!"""
{f:5:Bernkastel},"""Desde ese momento, hasta más tarde en la noche, ¿sabes lo que ocurrió?"""
Ushiromiya Lion,"""¡¡Nada en absoluto!! ¡Los primos jugarán todos juntos, y la familia tendrá una agradable cena!"""
{f:5:Bernkastel},"""Entonces, esa noche, la conferencia familiar ocurrió... Ibas a suceder el liderazgo cuando cumplieses veinte, ¿no es así? ¿Me pregunto si toda la familia estaría satisfecha con eso?"""
Ushiromiya Lion,"""... No sé si estarían satisfechos, pero la decisión ya fue tomada... El líder de la familia la tomó."""
{f:5:Bernkastel},"""Parece que ni siquiera tú crees que estuviesen satisfechos. De eso se trata... Kinzo te adoraba más que nada, e intentó hacer una excepción al nombrarte nuevo líder. Pero sus hijos no estaban contentos con eso."""
,Los hermanos objetaron la sucesión.
,"Incluso Krauss se unió, declarando que Lion aún era muy joven."
,"Entonces, la noche de la conferencia familiar, Kinzo propuso un complejo acertijo..."
Ushiromiya Lion,"""Tú... no querrás decir..."""
{f:5:Bernkastel},"""Exactamente. El acertijo del epitafio... Gracias al mecanismo que fue puesto en la capilla, puedes darte cuenta de que Kinzo pensó en el acertijo del epitafio casi desde el principio, cuando la mansión aún estaba siendo construida... Tenía la romántica idea de usarlo algún día para seleccionar a su sucesor."""
,Kinzo decidió presentar el acertijo en la conferencia familiar.
,¿Pensaba darle la posición de sucesor a quien lo resolviese? ¿O prometió reconsiderar la posición de Lion como sucesor de ser resuelto?
,"De cualquier manera, Kinzo tenía confianza."
,Tenía confianza en que nadie sería capaz de resolver ese acertijo.
{f:5:Bernkastel},"""Después de eso, las cosas ocurrieron exactamente como la verdad que acabas de ver. Los hermanos lo resolvieron, y hubo un conflicto por la montaña de oro. *risita*..."""
{f:5:Bernkastel},"""Kyrie y Rudolf cometieron los asesinatos para evitar toda oportunidad de que el crimen fuese descubierto la mañana siguiente... Llamaron a los primos uno por uno, y los asesinaron."""
{f:5:Bernkastel},"""... Fuiste a quien llamaron primero. Y entonces Kyrie te mató, justo aquí."""
{f:5:Bernkastel},"""... No, no es exactamente así. Eres Ushiromiya Lion de las primeras horas de la tarde del 4 de octubre de 1986. Lo diré de esta manera... Esta noche en el salón, Kyrie te asesinará de un disparo."""
Ushiromiya Lion,"""Eso es... una locura...  Es— ¡Cierto, solo es una probabilidad!"""
Ushiromiya Lion,"""Así como el milagro llamado Lion solo tiene una pequeña probabilidad de aparecer en lugar de Clair, ¡la probabilidad de que la tía Kyrie cometa el asesinato debe ser muy cercana a cero! ¡¡¿No eres tú la bruja que se especializa en encontrar mundos extremadamente improbables?!!"""
{f:5:Bernkastel},"""Eso es correcto. Tuve que buscar entre 2.578.917 Fragmentos para encontrar el único mundo en el que existes. Así de milagrosa es tu existencia."""
{f:5:Bernkastel},"""... Pero, fue muy, muy fácil encontrar este resultado para tu mundo. Después de todo, la probabilidad no es un factor... Soy la bruja que puede descubrir cualquier milagro, sin importar que tan improbable que sea."""
{f:5:Bernkastel},"""Sin embargo, no puedo encontrar algo que no existe... Si la Bruja de la Certeza asegura que algo es certero, ni siquiera yo puedo ganarle."""
Ushiromiya Lion,"""Pero... entonces... yo..."""
{f:5:Bernkastel},"""Con una probabilidad de 2.578.916 en 2.578.917, vives como Clair, eres convertido en el juguete de un tortuoso destino inescapable, y terminas finalmente descartado en un trágico final. Mientras que con una probabilidad de 1 en 2.578.917, vives como Ushiromiya Lion... y mueres a manos de Kyrie esta misma noche."""
{f:5:Bernkastel},"""... En otras palabras, el destino que comparten les aprisiona en un callejón sin salida, un infierno con una categórica probabilidad de 2.578.917 en 2.578.917... ¡Un destino certero, en el que no existe absolutamente ninguna probabilidad de que ocurra un milagro!"""
{f:5:Bernkastel},"""*risita*, ¡¡jeje{0}je{0}je{0}je{0}je{0}je{0}je{0}je{0}je!! Qué mal por ti, Clair. No, {f:5:Beatrice}."""
,"Una luz cegadora lo cubrió todo de blanco, y en un momento, estuvieron de regreso en el teatro."
,"Mientras Clair permanecía completamente rígida en el escenario, la punta de la guadaña de {f:5:Bernkastel} trazó una línea a través de su estómago."
,"Una línea roja fue dibujada a lo largo de su piel expuesta, y sangre oscura empezó a brotar."
{f:5:Bernkastel},"""{f:5:Beatrice}. Atrapada en ese par de días sellados e inexorables, te convertiste en una bruja capaz de crear una cantidad interminable de posibilidades dentro de esa caja del gato... A cambio, se estableció que con certeza, no podrías ser salvada o premiada."""
{f:5:Bernkastel},"""Incluso así, tenías un sueño... Un sueño llamado Ushiromiya Lion... Te consolaste con el pensamiento de un mundo milagroso, ¡un mundo donde jamás tendrías que volverte Clair!"""
{f:5:Bernkastel},"""... Tuve que trabajar muy duro para encontrar a Lion. Como Beato lo soñó, la vida de Lion era un verdadero milagro. Y al final de tu funeral, quería enseñarte... Que incluso {i:con} ese milagro, ¡te sería imposible escapar de esta tragedia!"""
,"Con la mirada fija en ese ínfimo trozo de cielo que se vislumbraba a través de las barras de metal que la encerraban, la bruja llamada {f:5:Beatrice} soñó con un mundo en el que podría haber sido muy feliz..."
,"Pero, aquel cielo a través de las barras... era también parte de una jaula más grande..."
Ushiromiya Lion,"""¡Mientras más te escucho... menos te entiendo!... ¡¿Por qué... harías algo como esto?!..."""
{f:5:Bernkastel},"""Perdí un juego con Beato, y ansiaba vengarme... ¡¡*risita*risita*!! ¡Sí, ahora me siento mucho mejor a pesar de haber perdido!... Oye, Beato, ¿estás mirando? ¡¿Puedes ver esto?! ¿Y recordar? ¡¿Recuerdas como te prometí que no habría milagros?!"""
