Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""Hehheheheheh, *cackle*! Furniture has a thoroughly pitiful existence. So, you have no dreams, no future, and even no love? Good, good, there is nothing better than knowing your place. *cackle*cackle*!"" ","""Hehheheheheh, *cackle*! Furniture is a thoroughly pitiful existence. So you have no dreams, no future, and even no love? Good, good, there is nothing better than knowing your place. *cackle*cackle*!""",[=UP],「ふっふふふふふふ、くっくっく！　家具とはつくづく哀れな存在よ。夢も未来も恋すらもないか。よいよい、身の程は弁えるに限るぞ。くっくっくっく！」,[=JP],"""Ху‐ху‐ху‐ху‐ху‐ху *смешок*! Мебель — это и вправду жалкие создания. Итак, у тебя нет никаких мечтаний, будущего и даже любви? Хорошо, очень хорошо, нет ничего лучше, чем знать своё место. *смешок*смешок*!""","""Hehheheheheh, *gargalhada*! Mobílias são uma existência minuciosamente lamentável. Então você não possui sonhos, futuro, nem amor? Pois bem, não há nada melhor que saber seu lugar. *gargalhada*gargalhada*!""",「哼哼哼哼哼哼哼，呵呵呵！家具真是可悲的存在啊。沒夢想沒未來，連戀情都沒有麼？很好很好，深知自己身份那是再好不過了。呵呵呵呵！」,「哼哼哼哼哼哼哼，呵呵呵！家具真是可悲的存在啊。没梦想没未来，连恋情都没有么？很好很好，深知自己身份那是再好不过了。呵呵呵呵！」,"""Hehheheheheh, *cackle*! Quella da mobile è davvero una pietosa esistenza. Quindi tu non hai sogni, non hai futuro, e neanche amore? Bene, bene, non c'è niente di meglio che saper stare al proprio posto. *cackle*cackle*!""","""Eheheheheheh, mhmhmh! È davvero un'esistenza pietosa quella da mobile. Non hai sogni, non hai un futuro, e non hai neanche l'amore? Bene, bene, non c'è niente di meglio che saper stare al proprio posto. Mhmhmhmh!""","""Hehheheheheh, *cackle*! Mobilya tamamen acınası bir varoluş. Yani hayallerin, geleceğin ve hatta aşkın yok mu? Güzel, güzel, yerini bilmekten daha iyi bir şey yoktur. *cackle*cackle*!"""
Kanon,"""......Nngg..."" ",""".........khh...""",""".........Gah...""",「………く…。」,「………く…」,""".........Гх‐х...""",[=UP],「………呃…」,[=CHT],"""... Gah...""","""...Ngh...""",[=UP]
{f:5:Beatrice},"""As you noticed, there was a faint love residing in Jessica's heart. You seem to think you've snipped it in the bud."" ","""Just as you suspected, there was a faint love growing in Jessica's heart. You are under the impression that you have snipped it out, harvested it.""","""Just as you've noticed, there is a faint love in Jessica's heart. I had hoped that you would punch a hole in that and harvest it.""",「朱志香の心にはお前が察する通り、淡い恋心があった。そなたはそれに鋏を入れ刈り取ったつもりでいる。」,「朱志香の心にはお前が察する通り、淡い恋心があった。そなたはそれに鋏を入れ刈り取ったつもりでいる」,"""Как ты уже, наверное, заметил, в сердце Джессики есть небольшой росток любви. Я надеялась, что ты пробьешь в её сердце дыру, дашь ему взрасти и соберёшь урожай.""","""Assim como você suspeitou, havia um fraco amor crescendo no coração da Jessica. Você está sob a impressão que você o podou, de que você o ceifou.""",「朱志香的心就如你想象的一樣，懷著淡淡的戀慕之情。而汝呢，打算用剪刀將之剪去。」,「朱志香的心就如你想象的一样，怀着淡淡的恋慕之情。而汝呢，打算用剪刀将之剪去。」,"""Proprio come tu hai notato, c'è un debole amore nel cuore di Jessica. Io avevo sperato che tu volessi coltivarlo e farlo crescere.""","""Nel cuore di Jessica c'era un piccolo germoglio d'amore, proprio come avevi supposto. Tu credi di averlo reciso ed estirpato...""","""Tam da tahmin ettiğin gibi, Jessica'nın kalbinde belli belirsiz bir aşk yeşeriyordu. Onu kesip biçtiğin, hasat ettiğin izlenimine kapılıyorsun."""
{f:5:Beatrice},"""...But did you know? Trees grow thicker branches if you thin out and prune them. ...A girl who loves furniture, is it? Amusing, how truly amusing! Shannon and George will also eventually reach a stalemate with their unfulfillable love, ripening into the sort of large fruit I love."" ","""......But did you know? Trees grow thicker branches if you thin them out, instead of letting them grow rampant. ......A girl who loves furniture, interesting, truly interesting! Shannon and George will also eventually reach a stalemate with their unfulfillable love, and will bear just the kind of large fruit I like.""","""......But did you know? Trees grow thicker branches if you thin out and prune them. ......A girl who loves furniture, interesting, truly interesting! Shannon and George will also eventually reach a stalemate with their love, which cannot be fulfilled, and ripen as the kind of large fruit I like.""",「……だが知っておるか？　木は勝手に茂らせたものより、枝を間引き剪定したものの方が太い枝をつけるというぞ。……家具に恋する娘か、面白いぞ、実に面白い！　紗音と譲治もやがては結ばれえぬ恋に行き詰まり、妾好みの大きな果実を実らせるだろう。」,「……だが知っておるか？　木は勝手に茂らせたものより、枝を間引き剪定したものの方が太い枝をつけるというぞ。……家具に恋する娘か、面白いぞ、実に面白い！　紗音と譲治もやがては結ばれえぬ恋に行き詰まり、妾好みの大きな果実を実らせるだろう」,"""......Но знаешь что? У деревьев ветки растут толще, если их укорачивать и подстригать. ......Девушка, влюбленная в мебель, это интересно, очень интересно! Любовь Шаннон и Джорджа также, в конце концов зайдет в тупик, не найдя себе выхода, и тогда созреет плод, который я так люблю.""","""......Mas você sabia? Árvores crescem galhos mais grossos se você os afina, em vez de deixá‐los crescer desenfreados. ......Uma garota que ama uma mobília? Interessante, verdadeiramente interessante! Eventualmente, Shannon e George também alcançarão um afogamento com seu amor insatisfatório e nutrirão justamente o tipo de fruta grande que eu gosto.""",「……不過汝可知？據說比起讓樹木自由生長，反而是將其修剪得稀疏一些，更能使它長出粗壯的樹枝哦。……愛上家具的少女，有趣啊，實在是有趣！紗音與讓治戀情也終有一天會陷入那不能結合的僵局，結出合妾身口味的豐碩果實。」,「……不过汝可知？据说比起让树木自由生长，反而是将其修剪得稀疏一些，更能使它长出粗壮的树枝哦。……爱上家具的少女，有趣啊，实在是有趣！纱音与让治恋情也终有一天会陷入那不能结合的僵局，结出合妾身口味的丰硕果实。」,"""... Ma lo sai? Agli alberi crescono rami più spessi se li diradi e li poti. ... Una ragazza che ama un mobile, interessante, davvero interessante! Anche Shannon e George prima o poi raggiungeranno uno stallo con il loro amore, che non può essere realizzato, e maturerà nel tipo di frutto che tanto mi piace.""","""Ma non lo sai? Si dice che dagli alberi sfoltiti e potati crescano rami più spessi di quelli lasciati crescere da soli... Una ragazza che ama un mobile? Esilarante, davvero esilarante! Anche Shannon e George presto raggiungeranno uno stallo con il loro amore irrealizzabile, che maturerà i grossi frutti che tanto mi piacciono.""","""......Ama biliyor muydun? Ağaçların büyümesine izin vermek yerine onları seyreltirsen dalları daha da kalın büyür. ......Mobilyaları seven bir kız, ilginç, gerçekten ilginç! Shannon ve George da sonunda tatmin edilemeyen aşklarında bir çıkmaza girecekler ve tam da benim sevdiğim türden büyük meyveler verecekler."""
{f:5:Beatrice},"""However, regretfully, it seems to be going so smoothly for those two that it's hardly entertaining anymore. But on the plus side, it seems the two of you will amuse me to no end, *cackle*cackle*!"" ","""However, to my regret, they've been getting on so well that it just isn't interesting, you see? In that respect, I think you two shall entertain me greatly, *cackle*cackle*!""","""However, regretfully, it wouldn't be interesting if they didn't go too far, right? If that happens, I think you all would entertain me greatly, *cackle*cackle*!""",「しかし、如何せんあの二人はうまく行き過ぎていて面白くなくてな？　そこへ行くと、お前たちは大いに妾を楽しませてくれそうだぞ、くーっくっくっく！」,[=JP],"""Однако будет не интересно, если они не продвинутся достаточно далеко в своих отношениях, не так ли? И если это случится, то, думаю, вы все меня изрядно повеселите. *смешок*смешок*!""","""Porém, para meu arrependimento, eles estiveram indo tão bem que isso só não é interessante, compreende? A respeito disso, eu acho que vocês dois deviam me entreter‐me de forma grandiosa, *gargalhada*gargalhada*!""",「可奈何啊，他們兩人實在是進行得太順利了，有些不太好玩呢。你們倆要是能走上戀途，倒是似乎能讓妾身非常開心哦，呵——呵呵呵！」,「可奈何啊，他们两人实在是进行得太顺利了，有些不太好玩呢。你们俩要是能走上恋途，倒是似乎能让妾身非常开心哦，呵——呵呵呵！」,"""Tuttavia, a malincuore, non sarebbe interessante se non andassero troppo lontano, giusto? Se questo dovesse succedere, penso che voi tutti mi fareste divertire immensamente, *cackle*cackle*!""","""Purtroppo però, a loro due sembra andare così bene che non mi dilettano più, sai? Ma il lato positivo è che sembra che voi due mi offrirete un sacco di risate, mhmhmhmhmhmh!""","""Ancak, üzülerek söylüyorum ki, o kadar iyi anlaşıyorlar ki, bu hiç de ilginç değil, anlıyor musunuz? Bu açıdan, sanırım siz ikiniz beni çok eğlendireceksiniz, *cackle*cackle*!"""
,"The witch laughed. Even though she had known the two could never be together, she had lent magic to bring them together. ","The witch laughed. Even though she had known that the two could not be joined, she had lent magic to join them together.",[=UP],魔女は笑う。結ばれえぬ二人と知りつつ結ばれるよう、魔法の力を貸した。,[=JP],"Ведьма рассмеялась. Несмотря на то, что она знала о невозможности воссоединения той пары, она всё равно использовала магию, чтобы соединить их вместе.","A bruxa riu. Mesmo que ela soubesse que os dois não poderiam ser unidos, ela havia emprestado magia para juntá‐los.",魔女笑著。她明知他們不能結合，卻還是借予了魔法的力量，去讓他們結合。,魔女笑着。她明知他们不能结合，却还是借予了魔法的力量，去让他们结合。,"La strega rise. Nonostante sapesse che i due non si potevano unire, aveva prestato la magia che permetteva loro di stare insieme.","La strega rise. Aveva prestato il suo potere magico per unirli, nonostante sapesse che i due non potevano esserlo.","Cadı güldü. İkisinin kavuşamayacağını bilmesine rağmen, onları kavuşturmak için büyü yapmıştı."
,"However, they couldn't escape the fate that prevented them from ever being truly joined. ","However, they couldn't escape the fate that made it impossible for them to be joined."," However, they couldn't escape the fate that made it impossible for them to be joined.",しかし、結ばれえぬ運命からは逃れられないのだ。,[=JP],"Однако они не могут избежать судьбы, делающей невозможным их воссоединение.","Porém, eles não podiam escapar do destino que fazia impossível para eles serem unidos.",然而，不能結合的命運是無法逃脫的。,然而，不能结合的命运是无法逃脱的。,"Tuttavia, non potevano sfuggire al destino che rendeva loro impossibile restare uniti.",[=ITA],"Ancak, kavuşmalarını imkansız kılan kaderden kaçamadılar."
,...The witch knew that. ,......The witch knew that.,[=UP],……魔女は知っている。,[=JP],......И ведьма прекрасно об этом знала.,......A bruxa sabia disso.,……魔女是知道的。,[=CHT],... La strega lo sapeva.,La strega ne era consapevole.,......Cadı bunu biliyordu.
,"Even if they were joined, Shannon and George, Kanon and Jessica would eventually break up. They would wander through an endless desert in this hell of love, tormented by an eternal thirst...! ","Even if they were joined, the relationships of Shannon and George, Kanon and Jessica would fail for certain, and as they wandered through the eternal desert in the hell of love, they would be tormented by eternal thirst...!"," Even if they were joined, the relationships of Shannon and George, Kanon and Jessica would fail, and as they wandered through the eternal desert in the hell of love, they would be tormented by eternal thirst...!",仮に結ばれたとて、紗音も譲治も、嘉音も朱志香も、必ず破綻し、恋の地獄にて永遠の砂漠を彷徨いながら、永遠の渇きに苦しむことになる…！,[=JP],"Даже если их и соединить, то отношения между Шаннон и Джорджем, Каноном и Джессикой ни к чему не приведут, и они будут блуждать по вечной пустыне ада любви, мучаясь от жажды!..","Mesmo se eles fossem unidos, os relacionamentos de Shannon e George, Kanon e Jessica, falhariam com certeza, e enquanto eles vagavam pelo deserto eterno no inferno do amor, eles seriam atormentados pela sede eterna...!",就算結合在了一起，無論是紗音與讓治，還是嘉音與朱志香，他們的戀情都必定會以失敗告終，然後他們便會在戀愛的地獄之中，一邊彷徨於永遠的沙漠，一邊為永遠的乾渴而痛苦…！,就算结合在了一起，无论是纱音与让治，还是嘉音与朱志香，他们的恋情都必定会以失败告终，然后他们便会在恋爱的地狱之中，一边彷徨于永远的沙漠，一边为永远的干渴而痛苦…！,"Anche se fosse successo, la relazione tra Shannon e George, tra Kanon e Jessica sarebbe fallita, e quando avrebbero vagato attraverso l'eterno deserto nell'inferno dell'amore, sarebbero stati tormentati da una sete eterna...!","Anche se Shannon e George, e Kanon e Jessica si fossero uniti, sarebbero inevitabilmente crollati, vagando per un deserto senza fine dentro ad un inferno d'amore, e tormentati da una sete eterna...!","Bir araya gelseler bile Shannon ve George'un, Kanon ve Jessica'nın ilişkileri kesin olarak başarısız olacak, ve aşk cehennemindeki ebedi çölde dolaşırken sonsuz susuzluğun azabını çekeceklerdi...!"
{f:5:Beatrice},"""What, did you think I'd lend you my power and ask for nothing in exchange? I'll gladly assist a pair in love. And in exchange, I'll enjoy watching the cruel fate they'll eventually meet. I have never come across a better show, not over the course of a thousand years...!"" ","""Did you think I would lend them that power without any compensation? I'll lend a hand in love. And my compensation shall be one ticket to watch the cruel fate that the two of them will eventually meet. Even after one thousand years, no better show exists...!""","""Did I not lend them that power without asking for compensation? I'll lend a hand in love. So that as compensation, I can enjoy watching the cruel fate that the two of them will eventually meet. Even after one thousand years, no better show exists...!""",「妾がその力を対価なく貸すことがあるとでも？　恋に手は貸そう。その対価は、やがて必ず訪れる二人への過酷な運命の鑑賞料としていただくわけよ。これに勝る見世物は千年経っても存在せぬ…！」,[=JP],"""Разве я не говорила о компенсации, когда помогала им? Я помогла в их любовных делах. Так что в качестве компенсации я могу насладиться созерцанием жестокой судьбы, которую эти двое в конечном итоге встретят. Даже спустя тысячу лет я не нашла лучшего зрелища, чем это!..""","""Você achou que eu lhes emprestaria poder sem nenhuma compensação? Darei uma mão no amor. E minha compensação deve ser um ingresso para assistir ao destino cruel que os dois eventualmente encontrarão. Mesmo depois de mil anos, não existe espetáculo melhor...!""",「汝不會以為妾身借予力量是不要代價的吧？妾身會對戀情出手相助。但殘酷的命運終有一天會降臨在兩人的頭上，這代價嘛，妾身便會作為觀賞費收取。能勝於此的好戲，哪怕過了千年都不會再有…！」,「汝不会以为妾身借予力量是不要代价的吧？妾身会对恋情出手相助。但残酷的命运终有一天会降临在两人的头上，这代价嘛，妾身便会作为观赏费收取。能胜于此的好戏，哪怕过了千年都不会再有…！」,"""Non ho forse prestato loro quel potere senza chiedere alcun compenso? {n}Ho dato loro una mano riguardo l'amore. Quindi come ricompensa, posso divertirmi guardando il loro destino crudele a cui alla fine andranno incontro. Anche dopo mille anni, non esiste uno spettacolo migliore...!""","""Pensavi che avrei prestato il mio potere senza chiedere nulla in cambio? Assisterò volentieri una coppia in amore. Cosicché, in cambio, mi potrò divertire nell'osservare il destino crudele che coglierà inesorabilmente quei due in futuro. Non mi sono mai imbattuta in uno spettacolo migliore di questo, neanche dopo mille anni...!""","""Onlara bu gücü karşılıksız vereceğimi mi sandın? Aşka yardım edeceğim. Ve tazminatım, ikisinin sonunda karşılaşacakları zalim kaderi izlemek için bir bilet olacak. Bin yıl sonra bile, daha iyi bir gösteri yok...!"""
{f:5:Beatrice},"""Just look at Kinzo. See how he ended up: an old, pitiful man who learned the taste of love before being thrown out of paradise! Look at how he lives, like a dead man that cannot fully die. *cackle*cackle*!!"" ","""Just look at Kinzo. See how he ended up, an old, pitiful man who knew the taste of love and was thrown out of Paradise! Look at how he lives, like a dead man who can't fully die. *cackle*cackle*!!""","""Just look at Kinzo. See how he ended up, an old, pitiful man who knew the taste of love and was thrown out of paradise! Look at how he lives, like a dead man that can't fully die. *cackle*cackle*!!""",「金蔵を見るがいい。恋の味を知り楽園を追放された哀れな老いぼれの末路を！　死んでも死に切れぬさながら亡者のような生き様を見るがいい。くっくっくっくっく！！」,[=JP],"""Просто взгляни на Кинзо. Посмотри, как он плохо кончил — жалкий старик, познавший вкус любви и выброшенный из рая! Взгляни, как он живёт, совсем как мертвец, который даже не может по‐настоящему умереть. *смешок*смешок*!""","""Apenas olhe para Kinzo. Veja como ele acabou, um homem velho, lamentável que conheceu o sabor do amor e foi jogado para fora do Paraíso! Olhe como ele vive, como um homem morto que não consegue morrer totalmente. *gargalhada*gargalhada*!!""",「汝且看看金藏。看看那嘗到愛戀的滋味後，被逐出樂園的可悲老東西的下場！汝且看看他那副死都死不透，猶如亡者一般活著的模樣吧。哈哈哈哈哈！！」,「汝且看看金藏。看看那尝到爱恋的滋味后，被逐出乐园的可悲老东西的下场！汝且看看他那副死都死不透，犹如亡者一般活着的模样吧。哈哈哈哈哈！！」,"""Prendi anche solamente Kinzo. Guarda come è finito, un vecchio, patetico uomo che ha conosciuto il sapore dell'amore ed è stato cacciato via dal paradiso! Guarda come vive, come un uomo morto che non può morire del tutto. *cackle*cackle*!!""","""Guarda Kinzo. Trascorre i suoi ultimi giorni come un vecchiaccio patetico, che ha conosciuto il sapore dell'amore ed è stato cacciato via dal paradiso! Guarda come vive, praticamente identico ad un fantasma che non può completamente morire per via dei suoi rimpianti. Mhmhmhmhmh!!""","""Kinzo'ya bak. Aşkın tadını bilen ve cennetten kovulan yaşlı, zavallı bir adamın sonunun nasıl olduğuna bak! Tam olarak ölemeyen ölü bir adam gibi nasıl yaşadığına bir bak. *cackle*cackle*!!"""
Kanon,"""You truly are a witch. Disappear! Get out of my sight, demon...!!"" ","""You really are a witch. Get out of my sight, you demon...!!""","""You really are a witch. Disappear and get out of my sight, you demon...!!""",「やはりお前は魔女だ。消えて失せろ、この悪魔め…ッ！！」,[=JP],"""Ты и впрямь ведьма. Исчезни, убирайся с глаз моих, ты, демон!..""","""Você é realmente uma bruxa. Desapareça, seu demônio...!!""",「你果然是魔女。給我消失，你這個惡魔…！！」,「你果然是魔女。给我消失，你这个恶魔…！！」,"""Tu sei davvero una strega. Sparisci ed esci fuori dalla mia vista, demonio...!!""","""Sei davvero una strega. Sparisci dalla mia vista, feccia demoniaca...!!""","""Sen gerçekten bir cadısın. Gözümün önünden kaybol, seni iblis...!!"""
{f:5:Beatrice},"""...Oh, I would disappear even without your prompting. My power still hasn't returned. It is still tiring to continue showing myself. ","""......I shall disappear regardless. My power still hasn't returned, you see. It is still tiring to continue showing myself.""","""......I shall disappear without being asked. My power still hasn't returned. It is still tiring to continue showing myself. ",「……頼まれずとも消えよう。まだまだ妾には力が戻らぬでな。姿を現し続けるのは、まだまだ疲れることよ。,「……頼まれずとも消えよう。まだまだ妾には力が戻らぬでな。姿を現し続けるのは、まだまだ疲れることよ」,"""......Я бы исчезла, даже если бы ты меня об этом не попросил. Моя сила все ещё не вернулась. Для меня все ещё утомительно вот так являть себя.""","""......Eu desapareceria mesmo sem que pedisse. Como pode ver, meu poder ainda não retornou por completo. Ainda é cansativo continuar me mostrando.""",「……汝不提妾身也自會消失。畢竟妾身的力量還遠沒復原。持續顯現身形，還是件頗感疲累之事呢。」,「……汝不提妾身也自会消失。毕竟妾身的力量还远没复原。持续显现身形，还是件颇感疲累之事呢。」,"""... Io sparirò anche senza che tu me lo chieda. Il mio potere ancora non è tornato. È davvero stancante continuare a mostrarmi.","""...Sparirò anche senza che tu me lo chieda. I miei poteri non sono ancora tornati. Continuare a mostrarmi si rivela ancora dispendioso per le mie energie...""","""......Oh, sen istemesen bile ortadan kaybolacağım. Gücüm hala geri gelmedi. Kendimi göstermeye devam etmek hala yorucu."""
{f:5:Beatrice},"...I overdid it when I gave you lovers my power. ...As I am now, it will not be easy to maintain that power without that brooch as a catalyst."" ","""......I overdid it when I gave you lovers my power. ...As I am now, it will not be easy to maintain that power without that brooch as a catalyst.""","......I overdid it when I gave you lovers my power. ...As I am now, it will not be easy to maintain that power without that brooch as a catalyst.""",……そなたら恋人たちに力を授けるのに無理をし過ぎたのでな。…触媒のブローチなしで力を維持し続けるのは、今の妾には容易ではない。」,「……そなたら恋人たちに力を授けるのに無理をし過ぎたのでな。…触媒のブローチなしで力を維持し続けるのは、今の妾には容易ではない」,"""......Я перетрудилась, дав вам, голубки, свою силу. ...В таком состоянии, как у меня сейчас, мне будет не легко поддерживать ту силу без этой брошки как катализатора.""","""......Eu exagerei quando dei a vocês, amantes, meu poder. ...Como estou agora, não será fácil manter o poder sem aquele broche como um catalisador.""",「……把力量授予汝等戀人們，還是有點過分勉強了。…若是想不依靠別針這個觸媒來維持力量，對現在的妾身來說並不容易。」,「……把力量授予汝等恋人们，还是有点过分勉强了。…若是想不依靠别针这个触媒来维持力量，对现在的妾身来说并不容易。」,"... Ho strafatto quando ho dato ai due amanti il mio potere. ... Per come sono ora, non sarà facile per me mantenere il mio potere senza quella spilla come catalizzatore.""","""Ho esagerato troppo nel concedere il mio potere a voi innamorati... Al mio stato attuale, non sarà facile per me mantenere i miei poteri senza quella spilla come catalizzatore.""","""......Siz aşıklara gücümü verirken aşırıya kaçtım. ...Şu anda olduğum halimle, katalizör olarak o broş olmadan bu gücü sürdürmek kolay olmayacak."""
,Kanon ground his foot even more into the stomped brooch. He felt it break under his foot. ,Kanon ground his foot even more into the stomped brooch.{n}He felt it break under his foot.,Kanon ground his foot even more into the stomped brooch. He felt it break under his foot.,嘉音は踏みつけたままのブローチをさらに踏みにじる。…パキリと割れた感触が足の裏に伝わった。,嘉音は踏みつけたままのブローチをさらに踏みにじる。{n}…パキリと割れた感触が足の裏に伝わった。,"Канон ещё сильней наступил на брошь.{n}И ей не оставалось ничего иного, кроме как сломаться под его ступней.",Kanon enterrou ainda mais seu pé no broche pisoteado.{n}Ele o sentiu quebrar sob seu pé.,嘉音把踩在腳下的別針又重重碾了下去。{n}…別針折斷了的感觸從腳底傳了上來。,嘉音把踩在脚下的别针又重重碾了下去。{n}…别针折断了的感触从脚底传了上来。,Kanon affondò i suoi piedi ancora di più sulla spilla calpestata. Sentì come se si rompesse sotto il suo piede.,"Kanon mise ancor più forza sulla spilla sotto la sua scarpa.{n}Tramite la suola, la sentì rompersi con un crack.",Kanon ayağını ezilmiş broşa daha da fazla bastırdı.{n}Ayağının altında kırıldığını hissetti.
,"Then, it evaporated like water... and changed into butterflies that sparkled gold, fluttering out from beneath Kanon's foot... ","Then, it dissolved as if into water, and changed into butterflies that sparkled gold, which fluttered away from beneath Kanon's foot..."," Then, it evaporated like water, and changed into butterflies that sparkled gold, which fluttered away from beneath Kanon's foot...",するとそれはさらりと水に溶けるように消え去り、黄金に輝く蝶たちに変わって嘉音の足の裏からひらひらと舞い散っていった…。,[=JP],"А затем она испарилась подобно воде под лучами жаркого солнца, превратившись в сверкающих золотом бабочек, вылетевших из‐под ступни Канона...","Então, ele evaporou como água, mudando sua forma para borboletas que cintilavam como ouro, as quais voaram para longe de debaixo do pé de Kanon...",它隨之就如溶於了水中一般消失不見，變成閃耀著黃金光芒的蝴蝶們，從嘉音的腳底飄舞了出來…。,它随之就如溶于了水中一般消失不见，变成闪耀着黄金光芒的蝴蝶们，从嘉音的脚底飘舞了出来…。,"Poi, evaporò come acqua, e cambiò la sua forma in farfalle che splendevano d'oro, che svolazzarono via da sotto il piede di Kanon...","Dopodiché la spilla sparì, evaporando come acqua, e cambiò la sua forma in farfalle scintillanti come l'oro, che svolazzarono via da sotto il piede di Kanon...","Sonra sanki suya karışmış gibi eriyerek, Kanon'un ayağının altından kanat çırparak uzaklaşan altın ışıltılı kelebeklere dönüştü..."
{f:5:Beatrice},"""Maintaining this form is quite painful for me as well. I will hide myself for a time, just as you desire. My magical power will rise as surely as the moon and the tides. ...And eventually, a fitting time will come for my revival."" ","""I also find it a little difficult to continue preserving this form. As you ask, I will hide myself for a brief period. Just as there is no tide that does not rise, and no moon that does not wax, my magical power will surely become whole again. ...And there will surely come a time that is appropriate for my revival.""","""I also find it painful when I tend to preserve this form. But as you ask, I will erase this form for a brief period. Just like a low tide without the moon, my magical power will surely rise. ...And I will surely visit, at a time that is appropriate for my revival.""",「妾もこの姿を保ち続けるのがちと苦しい。しばしそなたの願い通り、姿を消そう。満ちぬ潮も月もないように、我が魔力も必ず満ちる。…そして必ずや訪れよう、妾が蘇るに相応しい時が。」,「妾もこの姿を保ち続けるのがちと苦しい。しばしそなたの願い通り、姿を消そう。満ちぬ潮も月もないように、我が魔力も必ず満ちる。…そして必ずや訪れよう、妾が蘇るに相応しい時が」,"""Я также нахожу для себя болезненным сохранять эту форму. Но, как ты и просил, я ненадолго избавлю тебя от созерцания моей особы. Прямо как небольшой отлив, случающийся, когда луна идет на убыль, моя магическая сила непременно возрастет. ...И, когда наступит подходящее время для моего воскрешения, я обязательно посещу это место.""","""Também acho um pouco difícil continuar preservando esta forma. Como você pede, me esconderei por um breve período. Assim como não há onda que não levanta, e não há Lua que não cresça, meu poder mágico certamente se tornará completo de novo. ...E certamente a hora apropriada para o meu renascimento virá.""",「妾身要保持住這身形也同樣是有些辛苦呢。暫時就依汝所願，消去身形好了。但就如無潮不滿，無月不盈一般，吾之魔力也終將滿盈。…而那適合妾身復甦之時，也必會到來。」,「妾身要保持住这身形也同样是有些辛苦呢。暂时就依汝所愿，消去身形好了。但就如无潮不满，无月不盈一般，吾之魔力也终将满盈。…而那适合妾身复苏之时，也必会到来。」,"""Provo anche dolore quando provo a mantenere questa forma. Ma dato che lo chiedi, la farò sparire per un breve periodo. Proprio come la bassa marea senza la luna, il mio potere magico salirà sicuramente. ... E altrettanto sicuramente tornerò a farti visita, nel momento che più sarà appropriato per la mia rinascita.""","""Mantenere questa forma è abbastanza stremante anche per me. Come hai desiderato, scomparirò per un po'. Così come non esiste luna o marea che non si innalzi col tempo, è ineluttabile che ciò valga anche per il mio potere magico... E senza ombra di dubbio, verrà infine il momento giusto per la mia rinascita...""","""Bu formu korumaya devam etmek bana da biraz zor geliyor. Talep ettiğin gibi, kısa bir süreliğine kendimi gizleyeceğim. Yükselmeyen bir gelgit ve ağarmayan bir ay olmadığı gibi, büyü gücüm de mutlaka yeniden bütünleşecek. ...Ve yeniden dirilmem için uygun bir zaman mutlaka gelecek."""
