Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Shannon,"""...Don't say things like that."" ","""...Don't say things like that.""","""...Don't say stuff like that.""",「…そんなことを言わないで。」,「…そんなことを言わないで」,"""...Прошу тебя, не говори таких вещей.""","""...Não diga coisas assim.""",「…不要這麼說。」,「…不要这么说。」,"""... Non dire cose del genere.""","""...Non dire così.""","""...Böyle şeyler söyleme."""
Kanon,"""That thing isn't human. We don't know what she's thinking. So you mustn't trust her. ......And we aren't humans either, Nee-san."" ","""She isn't human. We don't know what she's thinking. You mustn't trust her. .........And we aren't humans either, Nee‐san.""","""That person isn't human. We don't know what she's thinking. You mustn't trust her. .........And we aren't humans either, Nee-san.""",「あいつは人間じゃない。何を考えてるかわからない。だから気を許しちゃ駄目なんだ。………そして、人間じゃないのは僕らも同じだよ。姉さん。」,「あいつは人間じゃない。何を考えてるかわからない。だから気を許しちゃ駄目なんだ。………そして、人間じゃないのは僕らも同じだよ。姉さん」,"""Она — не человек. Нам неизвестно, о чём она думает. Ты не должна ей доверять. .........И мы также не являемся людьми, нээ‐сан.""","""Ela não é humana. Nós não sabemos no que ela está pensando. Você não deve confiar nela. .........E nós também não somos humanos, nee‐san.""",「那傢伙不是人類。天知道她在想什麼。所以萬萬不能掉以輕心。………還有，別忘了我們也一樣不是人類啊。姐姐。」,「那家伙不是人类。天知道她在想什么。所以万万不能掉以轻心。………还有，别忘了我们也一样不是人类啊。姐姐。」,"""Quella persona non è umana. Non sappiamo cosa lei pensi. Non ti devi fidare. E anche noi non siamo umani, Nee-san.""","""Quella non è umana. Non sappiamo cosa lei pensi. Perciò non abbassare la guardia... E neanche noi lo siamo, sorella.""","""O şey insan değil. Ne düşündüğünü bilmiyoruz. Ona güvenmemelisin. .........Ve biz de insan değiliz, Nee-san."""
,Kanon's words grew more serious. ...Those words probably gouged at Shannon's heart. She bit her lower lip and hung her head. ,Kanon's words became more serious. ...Those words probably gouged at Shannon's heart. Shannon bit her lower lip and hung her head.,Kanon's words became more serious....Those words probably gouged at Shannon's heart. Shannon bit her lower lip and hung her head.,嘉音の言葉が厳しくなる。…その言葉は紗音の心を抉るものなのだろう。紗音は下唇を噛みながら俯く。,[=JP],"В словах Канона прибавилось серьёзности. ...И они, похоже, ранили сердце Шаннон. Шаннон закусила нижнюю губу, и голова её поникла.",As palavras de Kanon se tornaram mais sérias. ...Aquelas palavras provavelmente perfuraram o coração de Shannon. Shannon mordeu o lábio inferior e deixou sua cabeça pender.,嘉音的言語嚴厲了起來。…這句話是剜入了紗音的心吧。紗音咬緊下唇，低下了頭。,嘉音的言语严厉了起来。…这句话是剜入了纱音的心吧。纱音咬紧下唇，低下了头。,Le parole di Kanon si fecero più serie. ... Probabilmente colpirono Shannon al cuore. Si morse il labbro inferiore e chinò la testa.,Le parole di Kanon si fecero più serie. Probabilmente Shannon si sentì colpita al cuore. Si morse il labbro e chinò la testa.,Kanon'un sözleri daha ciddi bir hal aldı. ...Bu sözler muhtemelen Shannon'un kalbini yaralıyordu. Shannon alt dudağını ısırdı ve başını eğdi.
Kanon,"""We are furniture. ...Even if we receive names and are treated as humans, that won't change the manner of our birth."" ","""We are furniture. ...Even if we receive names and are treated as humans, that won't change how we were born.""",[=UP],「僕らは家具だ。…たとえ名前をもらい、人として接してもらったとしても、僕たちの生まれが変わるわけじゃない。」,「僕らは家具だ。…たとえ名前をもらい、人として接してもらったとしても、僕たちの生まれが変わるわけじゃない」,"""Мы — мебель. ...Даже то, что мы получили имена и то, что к нам относятся как к людям, ещё не отменяет того, как мы появились на свет.""","""Nós somos mobílias. ...Mesmo se recebermos nomes e formos tratados como humanos, isso não muda como nascemos.""",「我們是家具。…就算得到了名字，被別人當人對待，也並不是說我們的誕生就會有所改變。」,「我们是家具。…就算得到了名字，被别人当人对待，也并不是说我们的诞生就会有所改变。」,"""Noi siamo mobili. ... Anche se riceviamo dei nomi e se veniamo trattati come umani, ciò non cambia la maniera in cui siamo nati.""","""Noi siamo mobili... Anche se riceviamo dei nomi e veniamo trattati come degli esseri umani, ciò non cambia la nostra natura.""","""Biz mobilyayız. ...İsim alsak ve insan muamelesi görsek bile, bu doğuş şeklimizi değiştirmeyecek."""
,You are no longer furniture... ,You are no longer furniture...,[=UP],そなたはもはや家具にあらず…。,[=JP],Ты больше не мебель...,Você não é mais uma mobília...,汝已不再是家具…。,[=CHT],Tu non sei più un mobile...,‘Tu non sei più un mobile...’,Artık mobilya değilsin...
,"Those words {f:5:Beatrice} had given her, which had made her happiest, floated through Shannon's mind... ","Those words {f:5:Beatrice} had given her, which had made her happiest of all, floated through Shannon's mind..."," Those words Beatrice had given her, which had made her happiest, floated through Shannon's mind...",ベアトリーチェにもらった一番嬉しかった言葉が、紗音の脳裏に過ぎる…。,[=JP],"Слова, сказанные ей {f:5:Беатриче}, внезапно всплыли в её памяти...","Essas palavras que {f:5:Beatrice} tinha proferido, que tinham deixado Shannon mais feliz do que nunca, agora flutuavam em sua mente...",貝阿朵莉切對自己說過的那句讓自己最為欣喜的言語，劃過紗音的腦海…。,贝阿朵莉切对自己说过的那句让自己最为欣喜的言语，划过纱音的脑海…。,"Quelle parole che Beatrice le aveva donato, che l'avevano resa così felice, ritornavano in mente a Shannon...","A Shannon tornarono in mente quelle parole conferitele da {f:5:Beatrice}, che l'avevano resa così felice...",{f:5:Beatrice}'in ona söylediği ve onu en çok mutlu eden o sözler Shannon'un zihninden geçti...
Shannon,"""I am not... ...furniture."" ","""I am not.........furniture.""","""I am not, .........furniture.""",「家具じゃ、………ないよ。」,「家具じゃ、………ないよ」,"""Я не... мебель.""","""Eu não sou.........uma mobília.""",「不是，………家具哦。」,[=CHT],"""Io non sono... un mobile.""",[=ITA],"""Ben.........mobilya değilim."""
Kanon,"""No, you are furniture. We are less than human. ...Nee-san, you're just pretending to have forgotten, ...pretending to be human. You know that as well as I do."" ","""No, you are. We are less than human. ......Nee‐san, you're acting like you've forgotten that, ...and you're just pretending to be human. You should understand that yourself.""","""No, you are furniture. We are less than human. ......Nee-san, you're acting like you've forgotten that, ...and you're just pretending to be human. You should understand that yourself.""",「うぅん、家具だよ。僕たちは人間未満の存在だよ。……姉さんはそこを忘れたふりをして、…人間のふりをしているだけ。自分でもわかっているはずだよ。」,「うぅん、家具だよ。僕たちは人間未満の存在だよ。……姉さんはそこを忘れたふりをして、…人間のふりをしているだけ。自分でもわかっているはずだよ」,"""Нет, ты — мебель. Мы с тобой стоим ниже людей. ......Нээ‐сан, ты ведешь себя так, словно забыла об этом... И лишь притворяешься человеком. Ты и сама должна понимать это.""","""Sim, você é. Nós somos menos que humanos. ......Nee‐san, você está agindo como se tivesse esquecido...e está apenas fingindo ser humana. Você deveria ser capaz de entender isso.""",「不，就是家具。我們是不如人類的存在。……姐姐你只是假裝忘了這點，…裝成人類的樣子罷了。你明明自己也明白的。」,「不，就是家具。我们是不如人类的存在。……姐姐你只是假装忘了这点，…装成人类的样子罢了。你明明自己也明白的。」,"""No, tu lo sei. Siamo inferiori agli esseri umani. ... Nee-san, tu ti stai comportando come se lo avessi dimenticato... e stai solo fingendo di essere umana. Dovresti capirlo da sola.""","""No, tu sei un mobile. Siamo inferiori agli esseri umani... Sorella, ti comporti come se lo avessi dimenticato... e stessi fingendo di essere un'umana.{n}Dovresti saperlo anche tu.""","""Hayır, mobilyasın. Bizler insandan daha değersiziz. ......Nee-san, bunu unutmuş gibisin, ...ve sadece insanmış gibi davranıyorsun. Bunu benim kadar sen de biliyorsun."""
Shannon,"""I...am not furniture. ...I'm human...!"" ","""I'm......not furniture. ...I'm human...!""","""I, ......am not furniture. ...I'm human...!""",「私、……家具じゃないもん。…人間だもん…！」,[=JP],"""Я... я не мебель. ...Я человек!..""","""Eu não sou...... uma mobília. ...Eu sou humana...!""",「我，……才不是家具。…是人類…！」,「我，……才不是家具。…是人类…！」,"""Io... io non sono un mobile. ... Sono umana...!""","""Io... non sono un mobile... Sono umana...!""","""Ben......mobilya değilim. ...Ben insanım...!"""
Kanon,"""No, you aren't. We have never possessed what it takes to love or be loved."" ","""No, you aren't human. From the beginning, we have been unqualified to love or be loved.""",[=UP],「いや、人間じゃない。僕らには愛する資格も、愛される資格も初めからない。」,「いや、人間じゃない。僕らには愛する資格も、愛される資格も初めからない」,"""Нет, ты — не человек. Мы с тобой с самого начала не были созданы для того, чтобы любить или быть любимыми.""","""Não, você não é humana. Desde o início, nós não somos qualificados para amar ou sermos amados.""",「錯，不是人類。我們從一開始就沒有愛與被愛的資格。」,「错，不是人类。我们从一开始就没有爱与被爱的资格。」,"""No, non lo sei. Sin dall'inizio, noi siamo incapaci di amare o essere amati.""","""No, non lo sei. Siamo sempre stati incapaci di amare e di essere amati, sin dall'inizio.""","""Hayır, insan değilsin. En başından beri sevmek ya da sevilmek için gerekli niteliklere sahip değiliz."""
,Kanon's criticism seemed to have shifted away from Shannon's meetings with the witch. ,It seemed that Kanon's criticisms had shifted focus from Shannon's interactions with the witch.,It seemed that Kanon's criticism had shifted in focus ever since Shannon had suddenly started meeting with the witch.,嘉音の批判は、いつの間にか紗音と魔女の交流から焦点をずらしているようだった。,[=JP],"Казалось, что Канон стал куда критичней с тех пор, как Шаннон стала встречаться с ведьмой.",As críticas de Kanon pareciam ter se afastado dos encontros de Shannon com a bruxa.,嘉音批判的焦點，似乎在不知不覺間偏離了紗音與魔女之間的交流。,嘉音批判的焦点，似乎在不知不觉间偏离了纱音与魔女之间的交流。,Sembrava che il cinismo di Kanon si fosse fatto più forte da quando Shannon aveva improvvisamente iniziato ad incontrarsi con la strega.,La critica di Kanon ad un tratto sembrò essersi allontanata dagli incontri di Shannon con la strega...,Kanon'un eleştirilerinin odağı Shannon'un cadıyla olan etkileşiminden kaymış gibi görünüyordu.
,...Shannon picked up on that quickly. ,...Shannon also noticed that quickly.,[=UP],…紗音もすぐにそれを察する。,[=JP],...Шаннон быстро обнаружила это.,...Shannon percebeu isso rapidamente.,…紗音也馬上注意到了這點。,…纱音也马上注意到了这点。,... Anche Shannon lo notò subito.,Anche Shannon lo notò immediatamente.,...Shannon da bunu hemen fark etti.
Kanon,"""I heard from Milady. Seriously, what were you thinking? I can't believe you would go on a trip with George-sama...! You've forgotten your place as furniture. You've just been tempted by that witch, mistakenly believing that you've become human!"" ","""I heard from Milady. Seriously, what were you thinking? I can't believe that you would go on a trip with George‐sama...! You've forgotten your place as furniture. You've just been tempted by that witch, and mistakenly believe that you became human!""","""I heard from Milady. Seriously, what were you thinking? I can't believe that you would go on a trip with George-sama...! You've forgotten your place as furniture. You've just been tempted by that witch, and mistakenly believe that you became human!""",「お嬢様に聞いたよ。正直、呆れたね。譲治さまと一緒に、旅行に出られるなんて…！　家具の身の程を忘れてるよ。姉さんはあの魔女に唆されて、自分が人間になれたと勘違いしてるだけなんだよ！」,「お嬢様に聞いたよ。正直、呆れたね。譲治さまと一緒に、旅行に行くなんて…！　家具の身の程を忘れてるよ。姉さんはあの魔女に唆されて、自分が人間になれたと勘違いしてるだけなんだよ！」,"""Я слышал от миледи. Ты и вправду влюбилась. Я не могу поверить в то, что ты отправилась в путешествие вместе с Джорджем‐сама!.. Как мебель, ты забыла своё место. Ты не устояла перед искушением ведьмы и поверила в то, что стала человеком!""","""Eu ouvi da ojou‐sama. Sério, o que você está pensando? Eu não posso acreditar que você foi em uma viagem com o George‐sama...! Você esqueceu seu lugar como mobília. Você só está sendo tentada pela bruxa, e erroneamente acreditando que se tornou humana!""",「我聽小姐說了。老實說，真令我愕然。竟會去和讓治少爺一起旅行…！真是把家具是什麼身份都忘了。姐姐你只是受了那魔女的教唆，誤以為自己成為了人類而已啊！」,「我听小姐说了。老实说，真令我愕然。竟会去和让治少爷一起旅行…！真是把家具是什么身份都忘了。姐姐你只是受了那魔女的教唆，误以为自己成为了人类而已啊！」,"""L'ho sentito da Milady. Ti sei onestamente innamorata. Non posso credere che tu abbia fatto un viaggio con George-sama...! Hai dimenticato il tuo grado di mobile. Sei stata solamente tentata da quella strega, e hai erroneamente creduto di essere diventata umana!""","""L'ho saputo dalla signorina. Seriamente, mi stupisco di te. Non riesco a credere che tu abbia fatto un viaggio con il signorino George...! Hai dimenticato la tua posizione di mobile. Sei stata tentata da quella strega, e credi erroneamente di essere diventata umana!""","""Leydi'den duydum. Cidden, aklından ne geçiyordu? George-sama ile seyahate çıktığına inanamıyorum...! Mobilya olarak yerini unutmuşsun. Nee-san, o cadı tarafından baştan çıkarıldın ve yanlışlıkla insan olduğuna inandın!"""
Shannon,"""Listen, Kanon-kun. ......It's true that we're furniture. Lesser beings, inferior to humans. ","""Listen, Kanon‐kun. ............We certainly are furniture. Lesser beings, inferior to humans.""","""Listen, Kanon-kun. ............We certainly are furniture. Lesser beings, inferior to humans. ",「聞いて、嘉音くん。…………確かに私たちは家具だよ。人間に劣った、未満の存在。,「聞いて、嘉音くん。…………確かに私たちは家具だよ。人間に劣った、未満の存在」,"""Послушай, Канон‐кун. ............Конечно же, мы — мебель. Низшие существа, недостойные называться людьми.""","""Ouça, Kanon‐kun. ............Nós certamente somos mobílias. Existências menores, inferiores aos humanos.""",「聽我說，嘉音君。…………我們確實是家具沒錯。是劣於人類，不如人類的存在。」,「听我说，嘉音君。…………我们确实是家具没错。是劣于人类，不如人类的存在。」,"""Ascolta, Kanon-kun. ... Noi siamo certamente dei mobili. Esseri inferiori agli umani.","""Ascolta, Kanon-kun... È vero che noi siamo dei mobili. Creature inferiori, sottostanti agli esseri umani.""","""Dinle, Kanon-kun. ............Biz kesinlikle mobilyayız. İnsanlardan daha aşağı varlıklarız."""
Shannon,"...But if it were possible to make up for what we lack, ...wouldn't that be the same as becoming human?"" ","""...But if we were to gain the missing remainder......wouldn't that mean we'd have become human?""","...But if we could replace that unfulfilled part......wouldn't that mean that we could become human?""",…でも、その満たない分をもし得られたなら。…それは人間になれたということじゃないのかな。」,「…でも、その満たない分をもし得られたなら。…それは人間になれたということじゃないのかな」,"""...Но если бы мы смогли восполнить ту недостающую часть... Разве это бы не значило, что мы можем стать людьми?""","""...Mas, se formos capazes de obter o que nos falta......isso não seria o mesmo que nos tornarmos humanos?""",「…但是，如果得到了缺少的那一部分的話。…那是不是就意味著我們成為了人類呢。」,「…但是，如果得到了缺少的那一部分的话。…那是不是就意味着我们成为了人类呢。」,"... Ma se riuscissimo a rimpiazzare quella parte mancante... non vorrebbe forse dire che siamo diventati umani?""","""Ma se riuscissimo a rimpiazzare questa parte mancante... non vorrebbe forse dire che saremmo diventati umani?""","""...Ama eğer eksik olanı elde edecek olsaydık......bu insan olacağımız anlamına gelmez miydi?"""
Kanon,"""...Such a thing could never happen."" ","""......That couldn't happen.""",[=UP],「……そんなもの、ありはしないよ。」,「……そんなもの、ありはしないよ」,"""......Это невозможно.""","""......Tal coisa nunca aconteceria.""",「……這種東西，根本就不可能會有的。」,「……这种东西，根本就不可能会有的。」,"""... Questo non può succedere.""","""...Non potrebbe mai succedere.""","""......Bu mümkün değil."""
Shannon,"""No, it could. If we can do that, we won't be furniture anymore. We can become human."" ","""No, it could. If we can gain that, we won't be furniture. We can become human.""",[=UP],「うぅん、あるの。それを得たなら、私たちは家具なんかじゃない。人間になれるよ。」,「うぅん、あるの。それを得たなら、私たちは家具なんかじゃない。人間になれるよ」,"""Нет, возможно. Если мы обретём это, то перестанем быть мебелью. Мы сможем стать людьми.""","""Não, pode acontecer. Se obtivermos isso, não seremos mais mobílias. Nós podemos nos transformar em humanos.""",「不，是有的。只要得到了它，我們就不再是家具了。就可以成為人類了。」,「不，是有的。只要得到了它，我们就不再是家具了。就可以成为人类了。」,"""No, può succedere. Se riuscissimo ad ottenerla, non saremo più dei mobili. Possiamo diventare umani.""","""No, può succedere. Se la ottenessimo, non saremo più dei mobili. Diventeremo umani.""","""Hayır, mümkün. Eğer bunu elde edebilirsek, mobilya olmayacağız. İnsan olabiliriz."""
Kanon,"""......... ......Ridiculous. ...As if you could ever...do such a thing."" ",""".................. .........Ridiculous. ...As if we......could.""",""".....................Ridiculous. ...As if you, ......could.""",「………………。………馬鹿馬鹿しい。…なれる、……ものか。」,「………………。………馬鹿馬鹿しい。…なれる、……ものか」,"""............ .........Нелепость. ...Как будто... ты можешь.""",""".................. .........Ridículo. ...Como se nós......pudéssemos.""",「………………。………荒謬。…哪可能，……成為人類啊。」,「………………。………荒谬。…哪可能，……成为人类啊。」,"""... Ridicolo. ... Come se si... potesse.""","""...Ridicolo. Pensare che noi... possiamo diventarlo.""",""".................. .........Saçmalık. ...Sanki......olabilirmişiz gibi."""
,"Kanon spat those words out, ...but did so weakly and turned away. ","Kanon spat that out, ...but weakly, and turned away.","Kanon spat that out, ...but he said it weakly, and turned away.",嘉音は吐き捨てるように、…だけれども弱々しくそう言い、そっぽを向く。,[=JP],"Канон выплюнул это... Но эти слова он произнёс уже более тихим голосом, после чего отвернулся.","Kanon soltou essas palavras, ...mas sem força, e se virou indo embora.",嘉音將這句話有如置氣宣泄一般，…卻又軟弱無力地道出後，把頭轉向了一邊。,嘉音将这句话有如置气宣泄一般，…却又软弱无力地道出后，把头转向了一边。,"Kanon si lasciò scappare quella frase... ma lo disse debolmente, e si girò per andarsene.","Disse Kanon per replicare, anche se in maniera flebile... e le voltò le spalle.","Kanon bunun zayıf bir sesle söyledi, ...ve arkasını döndü."
,"He was probably giving up. ...After all the suffering he'd undergone during those days he'd lived as furniture, his heart was firmly sealed... ",That was probably...resignation. ......The baptism of days upon days of suffering being furniture had firmly sealed his heart...," He was probably giving up.......After being baptized as furniture in his days of suffering, his heart was firmly sealed...",それは多分、諦め。……自分が家具であることを苦悩した日々の洗礼が、彼の心を頑なに閉ざしてしまった…。,[=JP],"Возможно, он просто сдался. ......Его сердце, как мебели, которое было закалено ещё в дни его страданий, теперь было прочно запечатано...","Provavelmente era resignação. ......Depois de todo o sofrimento que ele teve de passar, por todos aqueles dias vivendo como uma mobília, seu coração estava firmemente selado...",這多半是代表著，他已經死心了。……為自己身為家具而苦惱的那段日子的洗禮，早已使他把自己的心緊緊地封閉起來了…。,这多半是代表着，他已经死心了。……为自己身为家具而苦恼的那段日子的洗礼，早已使他把自己的心紧紧地封闭起来了…。,"Si stava probabilmente arrendendo. ... Dopo essere stato battezzato come mobile, nei suoi giorni di sofferenza, il suo cuore era fermamente sigillato...","Probabilmente si era rassegnato... Dopo il battesimo ricevuto in quei giorni in cui aveva patito il fatto di essere un mobile, il suo cuore si era sigillato come una tomba...","Muhtemelen...pes ediyordu. ......Mobilya olarak çektiği günlerce süren acıların verdiği acı, kalbini sıkıca mühürlemişti..."
Shannon,"""...You can do it too, Kanon-kun. ...You can become a normal human."" ","""...You can too, Kanon‐kun. ......You can become a normal human.""","""...You can too, Kanon-kun. ......You can become a normal human.""",「…なれるよ、嘉音くんも。……普通の人間に。」,「…なれるよ、嘉音くんも。……普通の人間に」,"""...Канон‐кун, ты тоже можешь. ......Ты можешь стать обычным человеком.""","""...Você também pode, Kanon‐kun. ......Você pode se tornar um humano normal.""",「…嘉音君也是可以成為的呀。……是可以成為普通的人類的。」,「…嘉音君也是可以成为的呀。……是可以成为普通的人类的。」,"""... Anche tu puoi, Kanon-kun. ... Tu puoi diventare un normale umano.""","""...Puoi diventarlo anche tu, Kanon-kun... Un essere umano come tutti gli altri.""","""...Sen de yapabilirsin, Kanon-kun. ......Normal bir insan olabilirsin."""
Kanon,"""............ Stop it, that's the witch talking."" ","""........................... Stop it, that's the witch talking.""",""".................. Stop it, that's the witch talking.""",「………………………。よしてよ、魔女の受け売りは。」,「………………………。よしてよ、魔女の受け売りは」,""".................. Прекращай, всё это ведьмины сказки.""","""........................... Pare, isso é o que a bruxa está dizendo.""",「………………………。別再照搬魔女的話了。」,「………………………。别再照搬魔女的话了。」,"""... Smettila, questo è quello che dice la strega.""","""...Piantala, stai ripetendo quello che dice la strega.""","""........................... Kes şunu, cadı gibi konuşuyorsun."""
Shannon,"""Yes. {f:5:Beatrice}-sama taught me. ...By obtaining the single element of this world, we can become human. ","""That's right. {f:5:Beatrice}‐sama taught me. ......By gaining the single element of the world, we can become human.""","""Yes. Beatrice-sama taught me. ......By gaining the single element of the world, we can become human. ",「うん。ベアトリーチェさまに教えてもらったの。……私たちは、世界の一なる元素を得ることで、人間になることができる。,「うん。ベアトリーチェさまに教えてもらったの。……私たちは、世界の一なる元素を得ることで、人間になることができる」,"""Да. {f:5:Беатриче}‐сама научила меня. ......Получив единый элемент этого мира, мы можем стать людьми.""","""Sim. A {f:5:Beatrice}‐sama me ensinou. ......Ao obtermos um único elemento do mundo, nós podemos nos tornar humanos.""",「嗯。這是貝阿朵莉切夫人教給我的。……我們可以通過得到世界的第一元素，而成為人類。」,「嗯。这是贝阿朵莉切夫人教给我的。……我们可以通过得到世界的第一元素，而成为人类。」,"""Sì. Beatrice-sama me l'ha insegnato. ... Ottenendo il singolo elemento del mondo, noi possiamo diventare umani.","""Sì. Me lo ha insegnato {f:5:Beatrice}‐sama... Possiamo diventare esseri umani, se otteniamo l'unico elemento di cui è fatto il mondo.""","""Evet. {f:5:Beatrice}-sama bana öğretti. ......Dünyanın tek elementini elde ederek, insan olabiliriz."""
Shannon,"Or rather, nobody's human if they don't have ""that"". ...That's why people spend their entire lives trying to gain that single element."" ","""No—nobody's human without that. ......That's why people spend their entire lives trying to gain that single element.""","No, nobody's human if that isn't satisfied. ......So people spend their entire lives trying to gain that single element.""",うぅん、それを満たさないなら、それは人間じゃない。……だから人は、一なる元素を得るために生涯を尽くし、貫いていく。」,「うぅん、それを満たさないなら、それは人間じゃない。……だから人は、一なる元素を得るために生涯を尽くし、貫いていく」,"""Нет, никто не может считаться человеком, если не имеет его. ......И поэтому люди проводят всю жизнь, пытаясь обрести этот единый элемент.""","""Ou melhor, ninguém é humano se não o tiver. ......É por isso que as pessoas passam a vida toda tentando obter esse único elemento.""",「不，該說如果缺少了它，就不算是人類。……所以人們才會為了得到第一元素而費盡一生，堅持不渝。」,「不，该说如果缺少了它，就不算是人类。……所以人们才会为了得到第一元素而费尽一生，坚持不渝。」,"No, nessuno è umano se questa condizione non è soddisfatta. ... Così le persone trascorrono le loro intere vite provando ad ottenere quel singolo elemento.""","""No, senza {i:questo}, non si è umani... Per questo le persone dedicano tutta la loro vita al conseguimento di quell'unico elemento.""","""Hayır—bu olmadan kimse insan olamaz. ......İşte bu yüzden insanlar tüm hayatlarını bu tek elementi elde etmek için harcıyor."""
Kanon,"""I don't understand what you're saying, Nee-san. I don't want to listen to ranting."" ","""I have no idea what you're talking about, Nee‐san. I don't want to listen to rambling.""","""I don't understand what you're saying, Nee-san. I don't want to listen to ranting.""",「姉さんが何を言っているのかわからないね。世迷言なら聞きたくないよ。」,「姉さんが何を言っているのかわからないね。世迷言なら聞きたくないよ」,"""Я не понимаю, о чём ты говоришь, нээ‐сан. Я не желаю слушать такие разглагольствования.""","""Eu não faço ideia do que você está falando, nee‐san. Eu não quero ouvir mais sua retórica.""",「我不知道姐姐你到底在說什麼。要是些胡言亂語，那我可不想聽。」,「我不知道姐姐你到底在说什么。要是些胡言乱语，那我可不想听。」,"""Non capisco quello che stai dicendo, Nee-san. Non voglio ascoltare pomposità del genere.""","""Non capisco cosa stai dicendo, sorella. Non ho intenzione di ascoltare discorsi senza senso.""","""Nee-san, neyden bahsettiğin hakkında hiçbir fikrim yok. Saçmalık dinlemek istemiyorum."""
Shannon,"""Then I'll teach it in a way even you can understand. ......Look, see what I'm pointing at?"" ","""Then I'll teach you in a way you can understand. .........Look, see what I'm pointing at?""","""Then I'll teach it so even you can understand. .........Look, see what I'm pointing at?""",「なら、嘉音くんにもわかるように教えてあげるね。………ほら、姉さんの指の先を見て？」,[=JP],"""Тогда я объясню так, чтобы даже ты смог понять. .........Взгляни, видишь, куда я показываю?""","""Então eu vou ensiná‐lo de uma forma que você possa entender.{n}.........Olhe, consegue ver o que eu estou apontando?""",「那我就以嘉音君也能明白的方式來告訴你吧。………喏，你看姐姐手指的地方。」,「那我就以嘉音君也能明白的方式来告诉你吧。………喏，你看姐姐手指的地方。」,"""Allora te lo insegnerò in modo che anche tu lo possa capire. ... Guarda, vedi cosa sto indicando?""","""Allora te lo spiegherò in modo che anche tu possa capirlo... Guarda, vedi dove sto puntando col dito?""","""O zaman Kanon-kun, sana anlayabileceğin bir şekilde öğreteceğim. .........Bak, nereyi işaret ettiğimi görüyor musun?"""
Kanon,"""......?"" ","""......?""",[=UP],「……？」,[=JP],[=UP],[=UP],[=JP],[=JP],"""...?""",[=ITA],[=UP]
,"Shannon quietly pointed at the sea, towards the horizon. ","Shannon pointed straight at the sea, at the horizon.","Shannon quietly pointed at the sea, at the horizon.",紗音は海を、水平線の彼方をすっと指差す。,[=JP],"Шаннон спокойно указывала на море, куда‐то за горизонт.","Shannon apontou diretamente para o mar, para o horizonte.",紗音的手“唰”地指向了大海，指向了水平線的遠方。,纱音的手“唰”地指向了大海，指向了水平线的远方。,"Shannon indicò silenziosamente il mare, verso l'orizzonte.","Shannon indicò dritto verso il mare, in un punto nell'orizzonte.","Shannon doğruca denizi, ufku işaret etti."
,"Kanon didn't understand what she meant, and couldn't do anything except look between the horizon and Shannon's expression, which seemed to be posing a riddle. ","Kanon didn't understand what she was actually pointing at, and couldn't do anything except look between the horizon and Shannon's expression, which looked like it was posing a riddle."," Kanon didn't understand what she was actually pointing at, and couldn't do anything except look between the horizon and Shannon's expression, which looked like it was posing a riddle.",嘉音には具体的に何を指差しているのかわからなくて、水平線と謎掛けをするような紗音の表情を交互に見比べるしかない。,[=JP],"Канон не понимал, на что в действительности указывала Шаннон, поэтому ему не оставалось ничего, кроме как смотреть то на линию горизонта, то на выражение лица Шаннон, остававшееся для него полнейшей загадкой.","Kanon não entendeu o que ela realmente estava apontando, e não pôde fazer nada exceto olhar entre o horizonte e a expressão de Shannon, como se observasse um enigma.",嘉音不知道她具體是在指什麼，只好在水平線和紗音的那副像是在暗示著什麼的表情之間，來回移動著視線。,嘉音不知道她具体是在指什么，只好在水平线和纱音的那副像是在暗示着什么的表情之间，来回移动着视线。,"Kanon non aveva capito cosa lei stesse in realtà indicando, e non poteva fare niente se non guardare tra l'orizzonte e l'espressione di Shannon, la quale sembrava quella di chi sta ponendo un indovinello da risolvere.","Kanon non capiva cosa stesse esattamente puntando, e non potè fare altro che alternare lo sguardo tra l'orizzonte e l'espressione enigmatica di Shannon.",Kanon onun aslında nereyi işaret ettiğini anlamadı ve ufuk ile Shannon'un bir bilmece sorar gibi görünen ifadesi arasına bakmaktan başka bir şey yapamadı.
Shannon,"""The sea. ...Kanon-kun, what color does the sea look to you?"" ","""The ocean. ......Kanon‐kun, what color does the ocean look to you?""","""The sea. ......Kanon-kun, what color does the sea look to you?""",「海。……嘉音くんは、海が何色に見える？」,[=JP],"""Океан. ......Какого, по‐твоему, цвета океан, Канон‐кун?""","""O mar. ......Kanon‐kun, qual a cor do mar para você?""",「大海。……嘉音君你看到的大海，是什麼顏色？」,「大海。……嘉音君你看到的大海，是什么颜色？」,"""Il mare. ... Kanon-kun, di che colore ti sembra il mare?""","""L'oceano... Kanon-kun, di che colore ti sembra l'oceano?""","""Okyanus. ......Kanon-kun, okyanus sana ne renk görünüyor?"""
,It was an extremely simple question. ,It was an all too simple question.,It was a really simple question.,その問い掛けはあまりにシンプルだった。,[=JP],Это был очень простой вопрос.,Era uma questão simples demais.,她提出的這個問題實在是簡單至極。,她提出的这个问题实在是简单至极。,Era una domanda veramente semplice.,Era una domanda fin troppo semplice.,Bu çok çok basit bir soruydu.
