Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
{f:5:Beatrice},"""Hmmmmmm. Perhaps that will do for that situation. By suspecting the guest, the 19th person, you won't have to suspect the others."" ","""Mmm. That would also be acceptable in that instance. By suspecting me as the guest, the 19th person, you won't have to suspect them.""","""Hmmmmmm. That is also acceptable. By suspecting the guest, the 19th person, you won't have to suspect them.""",「ふむふむ。それについてはそれでもよかろう。１９人目の来客である妾を疑うことで、彼らに疑いをかけずに済む。」,「ふむふむ。それについてはそれでもよかろう。１９人目の来客である妾を疑うことで、彼らに疑いをかけずに済む」,"""Хм‐м‐м‐м. Такое тоже возможно. Подозревая гостя, 19‐го человека, тебе не придётся подозревать их.""","""Mmm. Nessa instância, isso também seria aceitável. Mas suspeitando de mim, como a 19ª convidada, você não precisa suspeitar deles.""",「嗯嗯。關於這個問題，汝要這麼說也行。懷疑妾身這個身為第十九人的來客，就不用懷疑他們了。」,「嗯嗯。关于这个问题，汝要这么说也行。怀疑妾身这个身为第十九人的来客，就不用怀疑他们了。」,"""Hmmmmmm. Anche questo è accettabile. Sospettando dell'ospite, la diciannovesima persona, non dovresti sospettare di loro.""","""Mmmmmh. Sarebbe accettabile. Sospettando di me, la 19ª persona, cioè l'ospite, non dovrai dubitare di loro...""","""Mmm. Bu durumda bu da kabul edilebilir. Misafir olan 19. kişiden, yani benden şüphelenirsen, onlardan şüphelenmene gerek kalmaz."""
{f:5:Beatrice},"""......In that case, how was Jessica's room locked? It's no trouble at all for me to open the lock with magic, but of course, I don't have a master key. If you deny my magic, you also have to deny that I'm a suspect, correct...?"" ",""".........But then, what will you do about the lock to Jessica's room? It's no trouble at all for me to open the lock with magic, but of course, I don't have a master key. If you deny my magic, you also have to deny that I'm a suspect, you realize...?""",""".........Then how was Jessica's room locked? It's no trouble at all for me to open the lock with magic, but of course, I don't have a master key. If you deny my magic, you also have to deny that I'm a suspect, right...?""",「………ならば、朱志香の部屋の施錠はどうする？　妾は魔法で鍵を開けることは造作もないが、さすがにマスターキーは持たぬ。妾の魔法を否定するならば、妾を疑うことも否定せねばならんぞ…？」,[=JP],""".........Тогда как оказалась заперта комната Джессики? Для меня это совсем не проблема открыть дверь при помощи магии, но у меня, разумеется, нет при себе универсального ключа. Если ты отрицаешь мою магию то, ты должен отрицать и то, что я подозреваемая, согласен?..""",""".........Mas então, o que você vai fazer sobre a tranca no quarto da Jessica? Não seria um problema para mim abri‐la com magia, mas é claro, eu não tenho uma chave mestra. Se você negar minha magia, você também vai estar negando que eu sou suspeita, você entende...?""",「………那麼，朱志香房間的門鎖又該怎麼辦呢？雖然妾身用魔法開鎖倒是輕而易舉，但妾身畢竟是沒有總鑰匙的。要否定妾身的魔法，可也就不得不否定妾身的嫌疑了哦…？」,「………那么，朱志香房间的门锁又该怎么办呢？虽然妾身用魔法开锁倒是轻而易举，但妾身毕竟是没有总钥匙的。要否定妾身的魔法，可也就不得不否定妾身的嫌疑了哦…？」,"""... Allora com'è stata chiusa la stanza di Jessica? Non ho problemi ad aprire la serratura con la magia, ma ovviamente non ho un passepartout. Se vuoi negare la mia magia, devi negare anche che io sono una sospettata, giusto...?""","""Allora com'è stata chiusa a chiave la stanza di Jessica? Non ho alcun problema ad aprire la serratura con la magia, ma naturalmente non ho un passepartout.{n}Se vuoi negare la mia magia, devi anche negare che io sia una sospettata, giusto...?""",""".........Peki Jessica'nın odasının kilidini ne yapacaksın? Benim için kilidi büyüyle açmak hiç de zor değil, tabii ki master anahtarım yok. Benim büyümü inkâr edersen, benim şüpheli olduğumu da inkâr etmen gerektiğinin farkında mısın...?"""
{f:5:Beatrice},"""So, in other words, that means suspecting one of the 18...!!"" ","""And what that entails is suspecting one of you 18...!!""","""So, in other words, that means suspecting one of you 18 people...!!""",「そしてそれはつまり、そなたら１８人の中の誰かを疑うことよ…！！」,[=JP],"""То есть, другими словами, это ведёт к подозрению одного из вас — восемнадцати человек!..""","""E isso implica em suspeitar de um dos 18...!!""",「而這換言之，就是要去懷疑汝等十八人中的某人了…！！」,「而这换言之，就是要去怀疑汝等十八人中的某人了…！！」,"""Quindi in altre parole, significa sospettare di voi 18...!!""","""E questo vorrebbe dire sospettare di voi dicotto...!!""","""Ve bu da 18 kişinin birinden şüphelenmeyi beraberinde getirir...!!"""
Ushiromiya Battler,"""...O-Oh, yeah, thanks for the help. ...I've managed to sort things out a bit. ","""Tha‐......thanks for the lovely explanation. ...I've been able to sort things out a bit.""","""Y, ......you're so nice, thanks. ...I've been able to sort things out a bit. ",「し、……親切にありがとうよ。…少し整理できたぜ。,「し、……親切にありがとうよ。…少し整理できたぜ」,"""Т... ты просто прелесть, спасибо. ...Я тут смог немного разложить всё по полочкам.""","""O‐......Obrigado pela adorável explicação. ...Eu venho conseguindo resolver as coisas aos poucos.""",「謝、……謝謝你的親切相告啊。…我算是有點整理清楚了。」,「谢、……谢谢你的亲切相告啊。…我算是有点整理清楚了。」,"""G... Grazie, sei stata carina. ... Sono riuscito a risolvere un po' le cose.","""...G-Grazie per la considerazione... Sono riuscito a schiarirmi un po' le idee...""","""B-......Bu güzel açıklama için teşekkürler. ...Bazı şeyleri biraz düzene sokabildim."""
Ushiromiya Battler,"...My goal is to figure out how the 19th person, the Human guest {f:5:Beatrice}, committed the crimes. If I do that, I won't have to suspect anyone!!"" ","""......My goal is to pursue how the 19th person, the {y:0:Human}{n:0:human} guest {f:5:Beatrice}, committed the crimes. If I do that, I won't have to suspect anyone!!""","......My goal is to pursue how the 19th person, the human guest Beatrice, committed the crimes. If I do that, I won't have to suspect anyone!!""",……俺にとっての目的は、ニンゲンである１９人目の来客、ベアトリーチェがどうやって犯行に及んだかに迫ることだ。そうすれば、誰も疑わずに済む！！」,「……俺にとっての目的は、ニンゲンである１９人目の来客、ベアトリーチェがどうやって犯行に及んだかに迫ることだ。そうすれば、誰も疑わずに済む！！」,"""......Моя цель заключается в том, чтобы уличить 19‐го {y:0:Челове}{n:0:челове}ка, человеческую гостью {f:5:Беатриче}, совершившую преступления. Если мне удастся это сделать, мне не придётся никого подозревать!!!""","""......Meu objetivo é explicar como a 19ª pessoa, o convidado {y:0:Humano}{n:0:humano}, {f:5:Beatrice}, cometeu os crimes. Se eu fizer isso, não vou precisar suspeitar de mais ninguém!!""",「……我的目的，是推理出身為人類的第十九人——貝阿朵莉切這位來客，是怎樣犯下這些罪行的。只要這麼做，就不用去懷疑任何人了！！」,「……我的目的，是推理出身为人类的第十九人——贝阿朵莉切这位来客，是怎样犯下这些罪行的。只要这么做，就不用去怀疑任何人了！！」,"... Il mio obiettivo è capire come la diciannovesima persona, Beatrice umana, abbia commesso i crimini. Se faccio così, non devo sospettare di nessuno!!""","""Il mio obiettivo è cercare di capire come {f:5:Beatrice}, la 19ª persona e ospite {y:0:Umana}{n:0:umana}, abbia commesso questi crimini. Così facendo, non dovrò sospettare di nessuno!!""","""......Benim amacım 19. kişi olan {y:0:İnsan}{n:0:insan} konuk {f:5:Beatrice}'in suçları nasıl işlediğinin peşine düşmek. Eğer bunu yaparsam, kimseden şüphelenmeme gerek kalmayacak!!"""
{f:5:Beatrice},"""*cackle*cackle*! If you can do that? Foolish man. ...This wasn't a closed room from the beginning. After all, there are a total of six keys that can open it."" ","""*cackle*cackle*! If you can do that, yes...! Foolish man. ......A room like this never needed to be a locked room at all. After all, there are a total of six keys that can open it.""","""*cackle*cackle*! If you can do that? Foolish man. ......A room like this wasn't a closed room from the beginning. After all, there are a total of six keys that can open it.""",「くっくっくっく！　それが出来ればなァ？　愚かな男よ。……こんな部屋、本来は密室でも何でもない。何しろ、開けることの出来る鍵は、合計で６本もあるのだからな。」,「くっくっくっく！　それが出来ればなァ？　愚かな男よ。……こんな部屋、本来は密室でも何でもない。何しろ、開けることの出来る鍵は、合計で６本もあるのだからな」,"""*Хи‐хи*хи‐хи*! Если тебе удастся это сделать? Глупый человек. ......Комната вроде этой не являлась закрытой с самого начала. В конце концов, существует шесть ключей, которые могут открыть её.""","""*gargalhada*gargalhada*! Se conseguir fazer isto, sim...! Tolo homem. ......Um quarto como esse nunca vai ser um completo quarto fechado. Afinal, tem um total de seis chaves que podem abri‐lo.""",「呵呵呵呵！那也要先做得到哦？愚蠢的男人啊。……這房間，原本並不是什麼密室。畢竟這能開鎖的鑰匙，合計起來可是有六把之多呢。」,「呵呵呵呵！那也要先做得到哦？愚蠢的男人啊。……这房间，原本并不是什么密室。毕竟这能开锁的钥匙，合计起来可是有六把之多呢。」,"""*cackle*cackle*! Se puoi farlo? Che uomo stupido. ... Una stanza come questa non era chiusa a chiave dall'inizio. Dopotutto solo sei chiavi possono aprirla.""","""Kuahahahah! Riuscirai nel tuo intento? Che uomo stolto... Questa stanza non è mai stata una camera chiusa. Dopotutto, ci sono altre sei chiavi che possono aprirla.""","""*cackle*cackle*! Eğer bunu yapabilirsen, evet...! Aptal adam. ......Böyle bir odanın kilitli oda olmasına hiç gerek yoktu. Sonuçta, onu açabilecek toplam altı anahtar var."""
{f:5:Beatrice},"""And several people possessed such keys! You can suspect any of them! Suspect as much as you like!! But you went to all the trouble of denying all of them, making it a closed room yourself."" ","""And there were several who possessed those keys! You can suspect any of them! Suspect as much as you like!! But you went to all the trouble of denying all of those, and made it a locked room yourself.""","""And there were several who possessed those keys! You can suspect any of them! Suspect as much as you like!! But you went to all the trouble of denying all of those, and made a closed room yourself.""",「そしてそれらの所有者は何人もいる！　誰でも疑える！　疑い放題よ！！　なのに、お前はわざわざそれらを全て否定し、自分で密室を作ってしまった。」,「そしてそれらの所有者は何人もいる！　誰でも疑える！　疑い放題よ！！　なのに、お前はわざわざそれらを全て否定し、自分で密室を作ってしまった」,"""И есть несколько человек, владеющих этими ключами! Ты можешь подозревать любого из них! Подозревать сколько влезет! Но ты сам себе нажил головную боль, отрицая их всех, тем самым сделав эту комнату закрытой своими руками.""","""E várias pessoas que possuem essas chaves! Você pode suspeitar de cada uma delas! Suspeite o quanto quiser!! Mas vai ter problemas ao negar todos, e vai acabar criando seu próprio quarto fechado.""",「而且帶著這些鑰匙的人也有好幾個！誰都可以去懷疑！可以隨便懷疑！！可你呢，卻特意將這些全盤否定，自己創造了個密室。」,「而且带着这些钥匙的人也有好几个！谁都可以去怀疑！可以随便怀疑！！可你呢，却特意将这些全盘否定，自己创造了个密室。」,"""E diverse persone le possedevano! Puoi sospettarli! Sospettarli come ti pare e ti piace!! Ma hai voluto a tutti i costi negare la loro colpevolezza, e hai creato da te una stanza chiusa.""","""E le possedevano diverse persone! Sospetta chi vuoi! Sospetta quanto ti pare e piace!! Ma volendo negare a tutti i costi il loro coinvolgimento, ti sei creato una camera chiusa con le tue stesse mani.""","""Ve bu anahtarlara sahip olan birkaç kişi vardı! Herhangi birinden şüphelenebilirdin! İstediğin kadar şüphelenebilirdin!! Ama sen tüm bunları inkâr etme zahmetine girdin ve burayı kilitli bir oda haline getirdin."""
{f:5:Beatrice},"""......Understand? This is a closed room born from your mental contradiction. *cackle*cackle*! You, and no one else, sealed that door."" ",""".........Understand? This is a locked room born from your mental contradiction. *cackle*cackle*! There's no one else, you closed that door yourself.""",""".........Understand? This is a closed room born from your mental contradiction. *cackle*cackle*! There's no one else, you closed that door yourself.""",「………わかるか？　これは、お前の思考的矛盾が生み出した密室なのよ。くっくっくっく！　他の誰でもない、そなた自身が扉を閉ざしているのだ。」,「………わかるか？　これは、お前の思考的矛盾が生み出した密室なのよ。くっくっくっく！　他の誰でもない、そなた自身が扉を閉ざしているのだ」,""".........Улавливаешь? Эта закрытая комната возникла из твоего умственного противоречия. *Хи‐хи*хи‐хи*! Здесь больше никого не осталось, ты сам запер эту дверь.""",""".........Compreende? Este quarto fechado nasceu da sua própria contradição mental. *gargalhada*gargalhada*! Não foi ninguém mais, você mesmo fechou a porta.""",「………明白嗎？這是個從你的思維矛盾中產生出來的密室啊。呵呵呵呵！封死密室之門的，並非是別人，而就是汝自己呀。」,「………明白吗？这是个从你的思维矛盾中产生出来的密室啊。呵呵呵呵！封死密室之门的，并非是别人，而就是汝自己呀。」,"""... Capisci? Questa è una stanza chiusa nata dalla tua contraddizione mentale. *cackle*cackle*! E sei stato tu, nessun altro, a chiuderne a chiave la porta.""","""...Non capisci? Questa è una camera chiusa nata dall'incongruenza nei tuoi pensieri. Kuahahahah! Sei stato tu a sigillare la porta, e nessun altro.""",""".........Anlıyor musun? Bu, senin zihinsel çelişkinden doğan bir kilitli oda. *cackle*cackle*! Bir başkası değil, o kapıyı sen kendin başına kapattın."""
Ushiromiya Battler,"""...So you're trying to say that I've got two options: ...accept that a witch opened it with magic, or accept that someone I know is the culprit. Damn, are you trying to fork the rook?!"" ","""......So accept that a witch opened it with magic, ...or accept that someone I know is the culprit—those are my only two options, you're saying. Damn, are you trying to fork the rook?!""","""......So you're trying to say that there are two options, ...accept that a witch opened it with magic, or accept that someone I know is the culprit. Damn, are you trying to fork the rook!""",「……魔女が魔法で開けたことを認めるか、…俺の知る誰かが犯人であることを認めるかの二択だって言いたいんだな。くそ、王手飛車取りのつもりかよッ！」,[=JP],""".....То есть ты хочешь сказать, что осталось два варианта: признать, что ведьма открыла её при помощи магии, или признать кого‐нибудь из тех, кого я знаю, преступником. Чёрт, ты делаешь подлый ход!""","""......Então é só aceitar que uma bruxa abriu usando magia, ...ou aceitar que alguém que eu conheço é o culpado — está dizendo que essas são as minhas duas opções? Merda, você está tentando rocar a torre?!""",「……你是想說，我就只有承認是魔女用魔法開的門，…又或者是承認我認識的某個人是犯人，這兩個選擇是吧。可惡，你是想來個將軍抽車嗎！」,「……你是想说，我就只有承认是魔女用魔法开的门，…又或者是承认我认识的某个人是犯人，这两个选择是吧。可恶，你是想来个将军抽车吗！」,"""... Quindi stai cercando di dirmi che ci sono due opzioni... accettare che una strega l'ha aperta con la magia, o ammettere che qualcuno che conosco è il colpevole. Maledizione, stai provando a biforcare la strada?!""","""...Quindi vuoi dirmi che, o devo accettare che una strega l'abbia aperta con la magia, oppure devo accettare che qualcuno che io conosco sia il colpevole. Che cazzo pensi di fare, attaccarmi da due lati in una mossa sola come nella tecnica della forchetta?!""","""......Yani ya bir cadının büyüyle açtığını kabul edeceğim, ...ya da suçlunun tanıdığım biri olduğunu kabul edeceğim—bunlar benim tek iki seçeneğim, diyorsun. Kahretsin, kale çatalı yapmaya mı çalışıyorsun?!"""
{f:5:Beatrice},"""I just wanted to show you that moves such as this can exist as well."" ","""I merely wanted to show you that this move also exists.""","""So much that I wanted to show you that this move also exists.""",「こういう指し手もあると披露したかったまで。」,「こういう指し手もあると披露したかったまで」,"""Просто я лишь хотела показать тебе, что подобный ход тоже возможен.""","""Eu meramente quero mostrar a você que este movimento também existe.""",「只是想讓汝見識下，也是有這種走法的罷了。」,「只是想让汝见识下，也是有这种走法的罢了。」,"""Così tanto che volevo mostrarti che esiste anche questa mossa.""","""Volevo mostrarti anche l'esistenza di questa mossa.""","""Ben yalnızca sana böyle bir hamlenin de var olduğunu hatırlatmak istedim."""
{f:5:Beatrice},"""...*cackle* So, what will you do, Ushiromiya Battleeeeeeer? Isn't it actually simple...? Don't you just have to make sacrifices of that overly self-confident cook and that hag who wouldn't be a loss if she died? *cackle*cackle*cackle*cackle*cackle*cackle*!!"" ","""......*cackle*. So, what will you do, Ushiromiya Battleeeeeeer? Isn't it a truly simple problemmm...? You just have to make sacrifices of that overly self‐confident cook and that hag who should have died yeeears ago. *cackle*cackle*cackle*cackle*cackle*!!""","""......*cackle*. So, what will you do, Ushiromiya Battleeeeeeer? Isn't it actually simple...? Don't you just have to make sacrifices of that overly self-confident cook and that hag who wouldn't be a loss if she died? *cackle*cackle*cackle*cackle*cackle* *cackle*cackle*!!""",「……くっくっく。さぁてどうする右代宮戦人ァァアァ？　実に簡単な話じゃアないか…？　あの自意識過剰な料理男と、死に損ないのクソババアを、ちょいと生贄に仕立て上げるだけじゃアない。くーっくくくくくくくくくくくく！！」,[=JP],"""......*Хи‐хи*. Итак, что же ты будешь делать, Уширомия Баттле‐е‐ер? Это же на деле просто, не находишь?.. Тебе просто надо принести в жертву того чрезмерно самоуверенного повара и старуху, чья смерть не станет большой утратой. *Хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи* *хи‐хи*хи‐хи*!!!""","""......*gargalhada*. Então, o que vai fazer, Ushiromiya Battleeeeeeer? Não é um problema realmente simpleeees...? Você só precisa sacrificar aquele cozinheiro excessivamente confiante e aquela velha de merda que já deveria ter morrido há aaanos. *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*!!""",「……呵呵呵。所以，汝要怎麼做呀，右代宮戰人————？這不是簡單極了嘛…？去把那個自我意識過剩的廚子，和老不死的臭老太婆，輕輕推上犧牲品的位置不就行了嘛？呵——呵呵呵呵呵呵呵呵呵呵呵呵呵！！」,「……呵呵呵。所以，汝要怎么做呀，右代宫战人————？这不是简单极了嘛…？去把那个自我意识过剩的厨子，和老不死的臭老太婆，轻轻推上牺牲品的位置不就行了嘛？呵——呵呵呵呵呵呵呵呵呵呵呵呵呵！！」,"""... *cackle*. Su, cosa farai, Ushiromiya Battleeeeeeer? Non è semplice...? {n}Non hai semplicemente bisogno di sospettare di quel cuoco con troppa autostima e di quella vecchia che, se morisse, a nessuno importerebbe? *cackle*cackle*cackle*cackle*cackle* *cackle*cackle*!!""","""...Kuahahah. Dunque, che farai, Battler Ushiromiyaaaaa? Non è semplicissimo...? Basterà addossare la colpa su quel cuoco troppo pieno di sé e su quella vecchiaccia che sarebbe dovuta crepare da un pezzo. Kuahahahahahahahahahahahahah!!""","""......*cackle*. Peki, ne yapacaksın Ushiromiya Battleeeeeeer? Bu gerçekten basit bir sorun değil miii...? Sadece kendine aşırı güvenen aşçıyı ve yıllar önce ölmesi gereken o kocakarıyı feda etmen gerekiyor. *cackle*cackle*cackle*cackle*cackle*!!"""
Ushiromiya Battler,"""...............Damn it!! If I suspect Gohda-san and Kumasawa-san, everything will be fine?! That's useless! ","""...............Damn it!! So if I suspect Gohda‐san and Kumasawa‐san, everything's fine?! That's no good!""","""............Damn it!! If I suspect Gohda-san and Kumasawa-san, everything's fine?! It's useless! ",「……………くそ！！　郷田さんと熊沢さんを疑えばそれでいいのか？！　駄目だッ！,「……………くそ　郷田さんと熊沢さんを疑えばそれでいいのか？！　駄目だッ！」,"""............Проклятье!!! Если я стану подозревать Году‐сана и Кумасаву‐сан, то всё будет путем?! Это бесполезно!""","""...............Merda!! Então tudo bem suspeitar do Gohda‐san e da Kumasawa‐san?! Isso não está certo!""",「……………可惡！！去懷疑鄉田與熊澤婆婆就行了嗎？！不行！」,「……………可恶！！去怀疑乡田与熊泽婆婆就行了吗？！不行！」,"""... Merda!! Se sospetto di Gohda-san e di Kumasawa-san, va tutto bene?! {n}È inutile!","""...Cazzo!! Dovrei sospettare di Gouda-san e di Kumasawa-san?! È inutile...!""","""...............Kahretsin!! Yani Gohda-san ve Kumasawa-san'dan şüphelenirsem her şey hallolacak mı?! Bu iyi değil!"""
Ushiromiya Battler,"......I can't think of Gohda-san as the culprit! I can't think of Kumasawa-san as the culprit!! But I won't accept you!! No matter what!!"" ",""".........I can't think of Gohda‐san as the culprit! I can't think of Kumasawa‐san as the culprit!! But I won't accept you!! Ever!!""",".........I can't think of Gohda-san as the culprit! I can't think of Kumasawa-san as the culprit!! But I won't accept you!! Definitely!!""",………俺は郷田さんが犯人だとは思えない！　熊沢さんが犯人だとは思えない！！　だがお前は認めないッ！！　絶対だッ！！」,「………俺は郷田さんが犯人だとは思えない！　熊沢さんが犯人だとは思えない！！　だがお前は認めないッ！！　絶対だッ！！」,""".........Я не могу представить Году‐сана преступником! Я не могу представить Кумасаву‐сан преступницей! Но я не признаю тебя! Однозначно!!!""",""".........Eu não consigo pensar no Gohda‐san como culpado! Eu não acho que a Kumasawa‐san seja o culpado!! Mas eu nunca vou aceitar você!! Nunca!!""",「………我不覺得鄉田會是犯人！也不認為熊澤婆婆會是犯人！！但我是不會承認你的！！絕不！！」,「………我不觉得乡田会是犯人！也不认为熊泽婆婆会是犯人！！但我是不会承认你的！！绝不！！」,"... Non riesco a pensare a Gohda-san come all'assassino! Non riesco a pensare neanche a Kumasawa-san come ad un'assassina!! Ma non ti accetterò!! Questo è sicuro!!""","""Non riesco a vedere Gouda-san come il colpevole! Non riesco a vedere neanche Kumasawa-san in questo modo!! Ma non ti riconoscerò!! Mai e poi mai!!""",""".........Gohda-san'ı suçlu olarak düşünemiyorum! Kumasawa-san'ı suçlu olarak düşünemiyorum!! Ama seni kabul etmeyeceğim! Asla!!"""
{f:5:Beatrice},"""In that case, they'd have to enter the room without using magic or a master key, kill Jessica and Kanon, and even erase Kanon's corpse without using magic."" ","""In that case, they would have to enter the room without using magic or a master key, kill Jessica and Kanon, and even erase Kanon's corpse without using magic.""",[=UP],「ならば、魔法もマスターキーも使わずにこの部屋に入り、朱志香と嘉音を殺し、しかも嘉音の死体を魔法を使わずに消失させねばならない。」,「ならば、魔法もマスターキーも使わずにこの部屋に入り、朱志香と嘉音を殺し、しかも嘉音の死体を魔法を使わずに消失させねばならない」,"""В таком случае им потребовалось бы войти в комнату без использования магии или универсального ключа, убить Джессику и Канона, и даже стереть труп Канона, не прибегая к магии.""","""Nesse caso, o culpado deve ter entrado no quarto sem usar uma magia nem uma chave mestra, matou Jessica e Kanon, e ainda sumiu com o corpo de Kanon sem usar magia.""",「若是如此，那就必須要在不用魔法，也不用總鑰匙的情況下，進入這房間，然後殺害朱志香與嘉音，再以魔法以外的方式消抹掉嘉音的屍體才行了。」,「若是如此，那就必须要在不用魔法，也不用总钥匙的情况下，进入这房间，然后杀害朱志香与嘉音，再以魔法以外的方式消抹掉嘉音的尸体才行了。」,"""In questo caso, avrebbero dovuto entrare nella stanza senza usare una magia o un passepartout, uccidere Jessica e Kanon, e persino cancellare il corpo di Kanon senza usare la magia.""","""Se è così, qualcuno dev'essere entrato nella stanza senza usare magie o passepartout, uccidendo Jessica e Kanon per poi far sparire il corpo di quest'ultimo senza ricorrere alla magia.""","""Bu durumda, büyü veya master anahtar kullanmadan odaya girmeleri, Jessica ve Kanon'u öldürmeleri ve hatta Kanon'un cesedini büyü kullanmadan ortadan kaldırmaları gerekirdi."""
{f:5:Beatrice},"""...How could it be done?! How could it be done so that you can deny me, while still not suspecting anyone else?!! *cackle*cackle*cackle*cackle*cackle*!"" ","""......How could it be done?! How could it be done so that you can deny me and not suspect anyone at the same time?!! *cackle*cackle*cackle*cackle*cackle*!""",[=UP],「……どうやって行なう？！　妾を否定しつつ、誰も疑わずにどうやって行なうのかッ！！くっくくくくくくくくくく！」,「……どうやって行なう？！　妾を否定しつつ、誰も疑わずにどうやって行なうのかッ！！　くっくくくくくくくくくく！」,"""......Как это вообще возможно?! Каким образом это может быть возможно, когда ты отрицаешь меня, и в то же время никого не подозреваешь?! *Хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*!""","""......Como isso poderia ter sido feito?! Como isso poderia ter sido feito para que você possa me negar e não suspeitar de ninguém ao mesmo tempo?! *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*!""",「……汝要怎麼實施？！汝要怎麼在否定妾身也不去懷疑任何人的同時，去實施啊！！呵呵呵呵呵呵呵呵呵呵呵！」,「……汝要怎么实施？！汝要怎么在否定妾身也不去怀疑任何人的同时，去实施啊！！呵呵呵呵呵呵呵呵呵呵呵！」,"""... Come può essere fatto?! Come può essere fatto in modo da potermi negare e non sospettare di nessuno contemporaneamente?!! *cackle*cackle*cackle*cackle*cackle*!""","""...Come avrà fatto?! Come ci è riuscito in modo da negarmi senza al contempo sospettare di nessuno?!! Kuahahahahahahahahahahah!""","""......Bu nasıl yapılabilir?! Hem beni inkâr edip hem de kimseden şüphelenmeden bunu nasıl yapabilirsin?!! *cackle*cackle*cackle*cackle*cackle*!"""
Ushiromiya Battler,"""......I resign."" ","""............Resign.""",[=UP],「…………リザインだ。」,「…………リザインだ」,"""............Я сдаюсь.""","""............Resigno.""",「…………我{ruby:resign:認輸}。」,「…………我{ruby:resign:认输}。」,"""... Mi ritiro.""","""...Mi arrendo.""","""............<Resign>."""
Ushiromiya George,"""Huh? Battler-kun, what did you say?"" ","""Huh? Battler‐kun, what did you say?""","""Huh? Battler-kun, what did you say?""",「え？　戦人くん、今何て？」,[=JP],"""Что? Баттлер‐кун, что ты сказал?""","""Hã? Battler‐kun, o que você disse?""",「哎？戰人君，你剛才說什麼？」,「哎？战人君，你刚才说什么？」,"""Huh? Battler-kun, cosa hai detto?""","""Eh? Che hai detto, Battler-kun?""","""Ha? Battler-kun, az önce ne dedin?"""
Ushiromiya Battler,"""...I give up. I was able to prove that Kanon-kun couldn't have locked this door. ...But that doesn't mean I've managed to figure out who killed Jessica."" ","""......I give up. I was able to prove that Kanon‐kun couldn't have locked this door. ......But that doesn't mean I was able to figure out who killed Jessica.""","""......I give up. I was able to prove that Kanon-kun couldn't have locked this door. ......But that doesn't mean I was able to figure out who killed Jessica.""",「……降参だよ。俺は嘉音くんにこの扉が施錠できないことは証明できた。……だが、だからといって、朱志香を誰が殺したのかを特定できたわけじゃない。」,「……降参だよ。俺は嘉音くんにこの扉が施錠できないことは証明できた。……だが、だからといって、朱志香を誰が殺したのかを特定できたわけじゃない」,"""......Я сдаюсь. Мне удалось доказать, что Канон‐кун не мог запереть эту дверь. ......Но это не значит, что мне удалось выяснить, кто убил Джессику.""","""......Eu desisto. Eu fui capaz de provar que o Kanon‐kun não poderia ter trancado essa porta. ......Mas isso não significa que eu seja capaz de descobrir quem matou a Jessica.""",「……我投降了。我證明了嘉音君無法鎖上這扇門。……但是，雖說如此，我卻並沒能確定出殺死朱志香的是誰。」,「……我投降了。我证明了嘉音君无法锁上这扇门。……但是，虽说如此，我却并没能确定出杀死朱志香的是谁。」,"""... Mi arrendo. Sono riuscito a dimostrare che Kanon-kun non può avere chiuso a chiave questa porta. ... Ma non significa che sia riuscito a comprendere chi ha ucciso Jessica.""","""...Ci rinuncio. Sono riuscito a dimostrare che Kanon-kun non può avere chiuso a chiave la porta... Ma questo non vuol dire che abbia individuato l'assassino di Jessica.""","""......Pes ediyorum. Kanon-kun'un bu kapıyı kilitlemiş olamayacağını kanıtlayabildim. ......Ama bu Jessica'yı kimin öldürdüğünü bulabildiğim anlamına gelmiyor."""
Shannon,"""...N-No, ...that's more than enough... Umm, ...for Kanon-kun's sake, ...thank you very much...!"" ","""N‐......no, ...that's more than enough... Umm, ......for doing all that for Kanon‐kun, ...thank you very much...!""","""N, ......no, ...that's more than enough... Umm, ......for Kanon-kun's sake, ...thank you very much...!""",「い、……いえ、…充分です…。その、……嘉音くんのために、…ありがとうございます…！」,[=JP],"""Н‐нет... этого более чем достаточно... М‐м‐м... за Канон‐куна большое вам спасибо!""","""N‐......Não, ...é mais que o suficiente... Bem, ......fazer tudo isso pelo Kanon‐kun, ...muito obrigada...!""",「不、……不，…已經足夠了…。那個，……為了嘉音君，……我向您表示感謝…！」,「不、……不，…已经足够了…。那个，……为了嘉音君，……我向您表示感谢…！」,"""N... No... è più che sufficiente... umm... per Kanon-kun... la ringrazio tantissimo...!""","""..N-No... è più che sufficiente... Ecco... per quello che ha fatto per Kanon-kun, io... la ringrazio infinitamente...!""","""H-......Hayır, ...bu fazlasıyla yeterli... Şey, ......Kanon-kun adına tüm bunlar için, ...çok teşekkür ederim...!"""
