Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"One by one, I cut the threads I was hanging from, ...and began to search ... for a place to end my life. ","One by one, I cut the threads I was hanging from, ......and began to search......for a place to end my life."," One by one, I cut the threads I was hanging from, ......and began to search for a place to end my life.",私は自らを吊っていた糸を、一本一本、切り落とし、……死ねる場所を探し始めた。,[=JP],"Я перерезал нити, за которые меня тянули...... и стал искать место для смерти.","Um por um, eu fui cortando os fios que me seguravam, ......e comecei a procurar......por um lugar para terminar a minha vida.",我把吊著自己的線，一根一根地，剪斷，……開始尋找起了，自己的葬身之所。,我把吊着自己的线，一根一根地，剪断，……开始寻找起了，自己的葬身之所。,"Uno ad uno, tagliai i fili a cui ero appeso... e iniziai a cercare un luogo in cui porre fine alla mia vita."
Willard H. Wright,"""So, you searched for death on the battlefield?"" ","""So, you searched for death on the battlefield?""",[=UP],「戦地で死を、求めようとしたのか。」,「戦地で死を、求めようとしたのか」,"""Так ты искал смерть на поле боя?""","""E então, você foi procurar pela morte no campo de batalha?""",「你是想在，戰場上死嗎？」,「你是想在，战场上死吗？」,"""Quindi cercavi un modo per morire nel campo di battaglia?"""
Ushiromiya Kinzo,"""...I thought that if I was going to die anyway, I should try to be of some use to my country. ...No, that's a lie. I probably just lacked the willpower to end my own life. War was a suitable excuse for death."" ","""......I thought that if I was going to die anyway, I should try to be of some use to someone. ......No, that's a lie. I probably just lacked the willpower to end my own life. War was a suitable excuse for death.""","""......I thought that if I was going to die anyway, I should try to be of some use to my country. ......No, that's a lie. I probably just lacked the willpower to end my own life. War was a suitable excuse for death.""",「……同じ死ぬなら、御国の役に立つべきと思った。……いや、違うな。私には自らの命を絶つ気力さえなかったのだろう。もっともらしく死ねる理由が、戦争だったのだ。」,「……同じ死ぬなら、誰かの役に立つべきと思った。……いや、違うな。私には自らの命を絶つ気力さえなかったのだろう。もっともらしく死ねる理由が、戦争だったのだ」,"""......Я думал, что если в любом случае умру, нужно принести пользу стране. ......Нет, неправда. Возможно, мне просто не хватило силы воли покончить с собой. Война была подходящим предлогом для смерти.""","""......Eu pensei que se fosse morrer de um forma ou de outra, ao menos eu deveria tentar ser útil para alguém. ......Não, isso é mentira. Eu provavelmente não tinha a força de vontade o suficiente para acabar com a minha própria vida sozinho. Guerras são uma boa desculpa para morrer.""",「……我想到了，既然同樣是死，那麼應當對某人有用。……不，錯了。我是連了結自己性命的精神頭都沒有了吧。最像那麼回事的能去死的藉口，就是戰爭。」,「……我想到了，既然同样是死，那么应当对某人有用。……不，错了。我是连了结自己性命的精神头都没有了吧。最像那么回事的能去死的借口，就是战争。」,"""... Pensai che se dovessi comunque morire, avrei dovuto almeno provare ad essere utile alla mia patria. ... No, è una bugia. Probabilmente mancavo della volontà di suicidarmi. La guerra era una scusa adatta per morire."""
Ushiromiya Lion,"""I heard that Grandfather had knowledge necessary for public works projects and construction, so he was tasked with setting up facilities for the Navy construction team."" ","""I heard that your knowledge in public works and construction...led to you being tasked with setting up facilities for the Navy construction team.""","""I heard that Grandfather had knowledge in public works and construction, so he was tasked with setting up facilities for the Navy construction team.""",「お祖父さまは土木・建築の知識がありましたので、海軍設営隊にて、施設造成などに従事されたと聞いています。」,「お祖父さまは土木・建築の知識がありましたので、海軍設営隊にて、施設造成などに従事されたと聞いています」,"""По слухам, дедушка разбирался в общественных работах и строительстве, поэтому ему дали задание построить сооружения для строительной бригады военно‐морского флота.""","""Eu ouvi que os conhecimentos do vovô sobre obras públicas e construções...o levaram a ficar encarregado do desenvolvimento de instalações para a equipe de construção da Marinha.""",「我聽說，爺爺因為有土木建築的知識，所以曾在海軍建設隊，從事過建造設施等工作。」,「我听说，爷爷因为有土木建筑的知识，所以曾在海军建设队，从事过建造设施等工作。」,"""Ho sentito che il Nonno possedeva delle competenze nei lavori pubblici e l'edilizia, perciò gli venne dato il compito di preparare impianti per la squadra edile della Marina."""
Ushiromiya Kinzo,"""Hmph, and what a foolish mistake that was. If only I had just said that I had no useful skills, I could have been sent to the dangerous front lines right away..."" ","""Hmph, and what a miscalculation that was. If I had just said that I had no useful skills, I would have been sent to the front lines where I could die at a moment's notice...""","""Hmph, and what a foolish mistake that was. If only I had just said that I had no useful skills, I could have been sent to the dangerous front lines right away...""",「ふっ、とんだ誤算よ。何の取り得もないと言っておけば、すぐにも死ねる最前線へ送られたものを…。」,「ふっ、とんだ誤算よ。何の取り得もないと言っておけば、すぐにも死ねる最前線へ送られたものを…」,"""Хмф, до чего глупая ошибка. Скажи я, что у меня нет полезных навыков, меня бы сразу отправили на опасную линию фронта...""","""Hmph, e que grande erro de cálculo eu cometi. Se eu simplesmente tivesse dito que não tinha nenhuma habilidade, eu teria sido mandado para as linhas de frente, onde poderia morrer de uma vez...""",「哼，棋錯一步啊。要是講了我沒任何長處的話，就能立刻被送去能死掉的最前線了…」,「哼，棋错一步啊。要是讲了我没任何长处的话，就能立刻被送去能死掉的最前线了…」,"""Hmph, e che stupido errore fu. Se solo avessi detto di non avere delle abilità particolari, sarei stato subito spedito al pericoloso fronte..."""
Willard H. Wright,"""So, you didn't need to go to the front lines?"" ","""So, you ended up not having to go to the front lines?""","""So, you didn't need to go to the front lines?""",「最前線に行かずに済んだのか。」,「最前線に行かずに済んだのか」,"""Так тебе не пришлось ехать на фронт?""","""Então, acabou que você não foi para as linhas de frente?""",「你不用去最前線了麼？」,「你不用去最前线了么？」,"""Perciò non avevi bisogno di stare sul fronte?"""
Ushiromiya Kinzo,"""Some of the others were overjoyed at their luck. It was the opposite for me. I had only wanted to get drunk on the liquor known as dying for the sake of one's country. ...The US planes did nothing but cut across the skies of that forgotten island. ...They didn't have even a bullet to spare for me, much less a bomb."" ","""Some of the others were overjoyed at their luck. It was the opposite for me. My only desire was to get my hands on the intoxicating liquor of battle and drink myself to death. ......The US planes did nothing but cut across the skies of that forsaken island. ......They didn't have even a bullet to spare for me, much less a bomb.""","""Some of the others were overjoyed at their luck. It was the opposite for me. I had only wanted to get drunk on the liquor known as dying for the sake of one's country. ......The US planes did nothing but cut across the skies of that forgotten island. ......They didn't have even a bullet to spare for me, much less a bomb.""",「幸いと喜ぶ仲間もいたよ。私には逆だった。御国のために戦って死ぬという、出来すぎた美酒のヤケ酒が欲しかっただけなのだ。……忘れられた島の上空を、米軍の編隊は横切っていくだけ。……彼らは私のために、爆弾一つどころか、鉛弾の一つさえ恵んではくれなかったのだよ。」,「幸いと喜ぶ仲間もいたよ。私には逆だった。戦って死ぬという、出来すぎた美酒のヤケ酒が欲しかっただけなのだ。……忘れられた島の上空を、米軍の編隊は横切っていくだけ。……彼らは私のために、爆弾一つどころか、鉛弾の一つさえ恵んではくれなかったのだよ」,"""Некоторые были вне себя от радости. Но только не я. Я просто хотел напиться ликёра, известного как смерть на благо страны. ......Самолёты США лишь пересекали небеса над этим забытым островом. ......Для меня там не было даже пули, а уж тем более бомбы.""","""Alguns certamente ficariam muito contentes com uma sorte dessas. Mas para mim, era o contrário. Meu único desejo era colocar as mãos no intoxicante licor da guerra e embebedar‐me até a morte. ......Os aviões estadunidenses não faziam nada além de cruzar os céus da ilha abandonada. ......Eles não tinham munição para gastar comigo, muito menos bombas.""",「也是有同伴為走運而高興不已的。但我卻完全相反。我只想自暴自棄地痛飲，名為“戰死”的美過頭了的美酒。……在被遺忘的島嶼的上空，美軍的編隊一直都只是橫穿而過。……他們豈止是沒為我扔下一顆炸彈，連鉛彈都沒賞過一顆。」,「也是有同伴为走运而高兴不已的。但我却完全相反。我只想自暴自弃地痛饮，名为“战死”的美过头了的美酒。……在被遗忘的岛屿的上空，美军的编队一直都只是横穿而过。……他们岂止是没为我扔下一颗炸弹，连铅弹都没赏过一颗。」,"""Tra gli altri c'era qualcuno pazzo di gioia per la sua fortuna. Per me era il contrario. Volevo solo ubriacarmi del liquore conosciuto come morte per il bene della mia nazione. ... Gli aerei americani non facevano altro che passare attraverso i cieli di quell'isola dimenticata. ... Non avevano nemmeno un proiettile da offrirmi, tanto meno una bomba."""
Ushiromiya Lion,"""Is this the time you met Beatrice, Grandfather...?"" ","""Is this the time you met Beatrice, Grandfather......?""",[=UP],「お祖父さまは、その日々の中で、ベアトリーチェにお会いになられたのですか……？」,[=JP],"""И тогда ты встретил Беатриче, дедушка?..""","""Foi quando o senhor encontrou a Beatrice, vovô......?""",「爺爺是在這段日子裡，見到了貝阿朵莉切嗎……？」,「爷爷是在这段日子里，见到了贝阿朵莉切吗……？」,"""Fu questo il periodo in cui incontrasti Beatrice, Nonno...?"""
Ushiromiya Kinzo,"""Correct. She came to me from the sea..."" ","""Correct. She came to me from the sea......""",[=UP],「そうだ。あれは、海からやってきた……。」,「そうだ。あれは、海からやってきた……」,"""Верно. Она пришла ко мне из моря......""","""Sim. Ela veio até mim pelo mar......""",「是的。她，是從大海而來……」,「是的。她，是从大海而来……」,"""Esatto. Arrivò dal mare..."""
Willard H. Wright,"""Where did you meet her? You mentioned an island."" ","""Where did you meet her? You mentioned an island.""",[=UP],「どこで会った。島と言ったが。」,「どこで会った。島と言ったが」,"""Где вы встретились? Ты упомянул остров.""","""Onde você a encontrou? Você mencionou uma ilha.""",「在哪見到的？你剛才說了島。」,「在哪见到的？你刚才说了岛。」,"""Quando la incontrasti? Hai menzionato un'isola."""
Ushiromiya Kinzo,"""Yes. This island. That's where she arrived."" ","""It was here. She came to this island.""","""Yes. This island. That's where she arrived.""",「ここだよ。この島に、やって来たのだ。」,「ここだよ。この島に、やって来たのだ」,"""Да. Этот остров. Сюда она и приехала.""","""Bem aqui. Ela veio para esta ilha.""",「就是這兒喲。她來到了，這個島。」,「就是这儿哟。她来到了，这个岛。」,"""Sì. Quest'isola. È arrivata qui."""
Willard H. Wright,"""...So, you met here, on Rokkenjima?"" ","""......So, you met here, on Rokkenjima?""",[=UP],「……お前たちは、六軒島で出会っていたというのか。」,「……お前たちは、六軒島で出会っていたというのか」,"""......Так вы встретились здесь, на Роккенджиме?""","""......Então, você a encontrou aqui, em Rokkenjima?""",「……難道說，你們是在六軒島相遇的嗎？」,「……难道说，你们是在六轩岛相遇的吗？」,"""... Perciò la incontrasti qui, su Rokkenjima?"""
Ushiromiya Lion,"""What's going on...? ...I heard that Rokkenjima was uninhabited until you bought it, Grandfather. I never knew there was a Japanese military base here."" ","""What's going on...? ......I heard that Rokkenjima was uninhabited until you bought it, Grandfather. I never knew there was a Japanese military base here.""",[=UP],「どういうことですか…。……お祖父さまが六軒島を買い取るまでは、無人島だったと聞いています。この島に日本軍の基地があったなどとは、初耳です。」,「どういうことですか…。……お祖父さまが六軒島を買い取るまでは、無人島だったと聞いています。この島に日本軍の基地があったなどとは、初耳です」,"""Как?.. ......Говорили, что Роккенджима был необитаем, пока ты не купил его, дедушка. Кто бы мог подумать, что здесь была японская военная база.""","""O que quer dizer...? ......Eu ouvi que Rokkenjima era inabitada até o senhor comprá‐la, vovô. Nunca fiquei sabendo que havia uma base militar japonesa aqui.""",「這是怎麼回事…？……據我所聞，在爺爺買下六軒島之前，六軒島是個無人島。頭一次聽說，在這島上曾有過日軍的基地。」,「这是怎么回事…？……据我所闻，在爷爷买下六轩岛之前，六轩岛是个无人岛。头一次听说，在这岛上曾有过日军的基地。」,"""Cosa vuoi dire...? ... Ho sentito che Rokkenjima fosse disabitata fino a che non la comprasti tu, Nonno. Non sapevo che qui ci fosse una base militare giapponese."""
Ushiromiya Kinzo,"""Pft, hahahahahahahaha... Ah, yes, you could hardly call that a military base. It was just a cave. I was one of the guards of that cave."" ","""Pft, hahahahahahahaha...... Ah, yes, you could hardly call that a military base. It was just a cave. I was one of the guards of that cave.""",[=UP],「ふっ、はっはっはっはっははは……。そうだな、あんなものは基地とは呼ばぬ。ただの岩窟よ。私は、その岩窟の番人だったのだ。」,「ふっ、はっはっはっはっははは……。そうだな、あんなものは基地とは呼ばぬ。ただの岩窟よ。私は、その岩窟の番人だったのだ」,"""Пф, ха‐ха‐ха‐ха‐ха‐ха...... А, да, такое вряд ли можно назвать военной базой. Это была обычная пещера, а я был её охранником.""","""Pft, hahahahahahahaha...... Bem, nem dava para chamar aquilo de base militar. Era só uma caverna. Eu era um dos guardas daquela caverna.""",「哼，哈、哈、哈、哈、哈哈哈……。是啊，那種玩意可不能叫基地。也就是個岩洞。而我，就是這個岩洞的守衛。」,「哼，哈、哈、哈、哈、哈哈哈……。是啊，那种玩意可不能叫基地。也就是个岩洞。而我，就是这个岩洞的守卫。」,"""Pft, hahahahahahahaha... ah, sì, poteva a malapena essere definita base militare. Era solo una grotta. Io ero una delle guardie di quella grotta."""
,1944. ,{a:c:1944.},1944.,１９４４年。,{a:c:１９４４年。},{a:c:1944}.,[=UP],{a:c:1944 年。},[=CHT],{a:c:1944. }
,"Due to the honorable defeats at Saipan and Guam, Japan's Absolute National Defense Zone strategy was in shambles. ","Due to the honorable defeats at Saipan and Guam, Japan's Absolute National Defense Zone strategy was in shambles."," Due to the honorable defeats at Saipan and Guam, Japan's Absolute National Defense Zone strategy was in shambles.",サイパン、グアムの玉砕により、日本の絶対国防圏は破られた。,[=JP],Из‐за почётных поражений на Сайпане и Гуаме абсолютная национальная зона обороны Японии была разрушена.,"Devido às honrosas derrotas em Saipan e Guam, a estratégia da Zona de Defesa Japonesa Absoluta estava uma bagunça.",隨著{c:86EF9C:塞班島與關島}的壯烈敗陣，日本的絕對國防圈被攻破了。{c:86EF9C:（詳見魔導書同名條目）},随着{c:86EF9C:塞班岛与关岛}的壮烈败阵，日本的绝对国防圈被攻破了。{c:86EF9C:（详见魔导书同名条目）},"A causa delle onorevoli sconfitte di Saipan e di Guam, la strategia del Giappone della Zona di Difesa Nazionale Assoluta stava crollando."
,Where had the gallantry shown at Pearl Harbor gone? The old attackers were now the ones on the defensive. ,Where had the gallantry of the start of the war gone?{n}The old attackers were now the ones on the defensive., Where had the gallantry shown at Pearl Harbor gone? The old attackers were now the ones on the defensive.,真珠湾の勇ましさはどこへやら。戦局はすでに、守勢へ完全に変わっていた。,開戦時の勇ましさはどこへやら。{n}戦局はすでに、守勢へ完全に変わっていた。,"Куда только делась отвага, проявленная на Пёрл‐Харбор?{n}Бывшие нападающие теперь были в обороне.",Para onde foi a galanteria do início da guerra?{n}Os então atacantes agora estavam na defensiva.,別提開戰時的勇猛跑哪去了。{n}戰局已完全轉變為了守勢。,别提开战时的勇猛跑哪去了。{n}战局已完全转变为了守势。,Dov'era finito il coraggio mostrato a Pearl Harbor? I vecchi aggressori diventarono coloro che stavano sulla difensiva.
,"At that time, it was said that the last trump card for the Japanese military was a type of manned torpedo known as the Kaiten. ","At that time, it was said that the final trump cards for the Japanese military were the so‐called ""special attack weapons""."," At that time, it was said that the last trump card for the Japanese military was a type of manned torpedo known as the Kaiten.",当時、日本海軍の最後の切り札と呼ばれたのは、回天と呼ばれる人間魚雷だった。,当時、日本海軍の最後の切り札と呼ばれたのは、いわゆる特攻兵器だった。,"Тогда было сказано, что последний козырь японской армии — пилотируемые торпеды, известные как кайтен.","Naquela época, foi dito que a última cartada das forças militares japonesas era uma espécie de {i:torpedo humano} chamado ""Kaiten"".",當時，被稱為日本海軍的最後王牌的，是所謂的“{c:86EF9C:特攻兵器}”。{c:86EF9C:（詳見魔導書同名條目）},当时，被称为日本海军的最后王牌的，是所谓的“{c:86EF9C:特攻兵器}”。{c:86EF9C:（详见魔导书同名条目）},"A quel tempo, si diceva che l'ultimo asso nella manica dell'esercito giapponese fosse un tipo di torpedo fornito di equipaggio conosciuto come il Kaiten."
,"It was said that these ultimate weapons, packed with 1.55 tons of explosives, were capable of sinking any kind of warship with a single blast. ",It was said that these ultimate weapons were packed with 1.55 tons of explosives...and capable of sinking any kind of warship with a single blast., It was said that these ultimate weapons were packed with 1.55 tons of explosives and capable of sinking any kind of warship with a single blast.,この有人操縦魚雷は、１．５５トンもの炸薬を搭載した強力無比なものであり、その一撃は如何なる艦船でも葬り去ると言われた。,これは１.５５トンもの炸薬を搭載した強力無比なものであり、その一撃は如何なる艦船でも葬り去ると言われた。,"Говорилось, что в этом конечном оружии запаковано 1.55 тонн взрывчатки и что оно может за один удар потопить любой корабль. Чтобы укрепить защиту родины,",Foi dito que essas armas supremas estava recheadas com 1.55 toneladas de explosivos...e capazes de afundar qualquer navio de guerra com uma única explosão.,據說，這是個搭載著多達 1.55 吨的炸藥的強力無比的玩意兒，它的一擊可埋葬任何艦船。,据说，这是个搭载着多达 1.55 吨的炸药的强力无比的玩意儿，它的一击可埋葬任何舰船。,Si diceva che queste armi definitive fossero stipate con 1. 55 tonnellate di esplosivi e che fossero capaci di affondare qualunque tipo di nave da guerra con un solo colpo.
,"To strengthen homeland defense, the Navy drafted a plan to build a string of hidden bases from Hachijo Island to Yokosuka, all to house submarines loaded with Kaiten torpedoes. ","To strengthen homeland defense, the Navy drafted a plan to build a string of hidden bases from Hachijojima to Yokosuka, all to house submarines loaded with special attack weapons."," To strengthen homeland defense, the Navy drafted a plan to build a string of hidden bases from Hachijo Island to Yokosuka, all to house submarines loaded with Kaiten torpedoes.",海軍は、本土防衛のため、八丈島と横須賀を結ぶ線上に、回天搭載潜水艦の秘密基地建造計画を立案する。,海軍は、本土防衛のため、八丈島と横須賀を結ぶ線上に、特攻兵器搭載潜水艦の秘密基地建造計画を立案する。,"военно‐морской флот разработал план по строительству линии скрытых баз от острова Хачиджо до Йокосуки для субмарин, загруженных торпедами кайтен.","Para fortalecer as defesas da pátria, a Marinha traçou um plano para construir uma cadeia de bases, de Hachijojima até Yokosuka, com o intuito de abrigar todos os submarinos carregados com esses torpedos de {i:ataque especial}.",海軍為防衛本土，擬定計劃，在連接著八丈島與橫須賀的那條線上建造了，搭載“特攻兵器”的潛水艇的秘密基地。,海军为防卫本土，拟定计划，在连接着八丈岛与横须贺的那条线上建造了，搭载“特攻兵器”的潜水艇的秘密基地。,"Per rafforzare la difesa della madrepatria, la Marina creò un piano per costruire una serie di basi segrete dall'Isola Hachijo a Yokosuka, tutto per ospitare sottomarini pieni di torpedo Kaiten."
Ushiromiya Lion,"""I knew that there was a Kaiten base constructed on Hachijo Island, but was there actually one on Rokkenjima too...?"" ","""I knew that there was a base constructed on Hachijojima. To think there was one on Rokkenjima too......""","""I knew that there was a Kaiten base constructed on Hachijo Island, but was there actually one on Rokkenjima too......?""",「八丈島に回天の基地が作られたことは知っていました。しかしそれが、六軒島にもあったなんて……。」,「八丈島に基地が作られたことは知っていました。しかしそれが、六軒島にもあったなんて……」,"""Я знаю, что база кайтен была построена на острове Хачиджо, но такая же была и на Роккенджиме?..""","""Eu sabia que havia sido construída uma base em Hachijojima. Mas pensar que havia uma em Rokkenjima também......""",「我知道，在八丈島曾建過“特攻兵器”的基地。不過真沒想到，竟在六軒島也有……」,「我知道，在八丈岛曾建过“特攻兵器”的基地。不过真没想到，竟在六轩岛也有……」,"""Sapevo che esisteva una base di Kaiten costruita nell'isola Hachijo, ma in realtà ce n'era una anche su Rokkenjima...?"""
Ushiromiya Kinzo,"""What fool decided it would be a good idea to plant a base on this desolate island? ...To better preserve its secrecy? Hmph, ridiculous. ...I could never understand what the higher-ups were thinking, and I didn't particularly want to."" ","""Just what sort of fool decided it would be a good idea to plant a base on this desolate island, I have no idea. ......To better preserve its secrecy? Hmph, ridiculous. ......I could never understand what the higher‐ups were thinking, and I didn't particularly care.""","""Just what sort of fool decided it would be a good idea to plant a base on this desolate island. ......To better preserve its secrecy? Hmph, ridiculous. ......I could never understand what the higher-ups were thinking, and I didn't particularly want to.""",「どこの間抜けがこんな何もない島に作ろうと言い出したやら。……秘匿上の都合？　ふ、馬鹿馬鹿しい。……お上の考えることなどわからぬし、私にとってもどうでもいいことだった。」,「どこの間抜けがこんな何もない島に作ろうと言い出したやら。……秘匿上の都合？　ふ、馬鹿馬鹿しい。……お上の考えることなどわからぬし、私にとってもどうでもいいことだった」,"""Просто один дурак решил, что построить на этом безлюдном острове базу — хорошая идея. ......Чтобы лучше сохранить её секретность? Хмф, чушь. ......Я никогда не понимал, о чём думает начальство, да и не особо хотел.""","""Não faço ideia de qual idiota achou que seria uma boa ideia implantar uma base em uma ilha desconhecida dessas. ......Para preservar melhor seus segredos? Hmph, ridículo. ......Eu nunca poderia entender o que aqueles oficiais estavam pensando e, pessoalmente, pouco me importava.""",「都是哪個白痴講出，在這種什麼都沒有的島上建基地的啊？……因為隱秘？哼，荒謬荒謬。……搞不懂上面怎麼想的，而這對我來說也根本無所謂。」,「都是哪个白痴讲出，在这种什么都没有的岛上建基地的啊？……因为隐秘？哼，荒谬荒谬。……搞不懂上面怎么想的，而这对我来说也根本无所谓。」,"""Che razza di idiota decise che sarebbe stata una buona idea piazzare una base su quest'isola deserta. ... Per preservare meglio la sua segretezza? Hmph, ridicolo. Non riuscii mai a capire ciò a cui i superiori stavano pensando, e non volevo veramente farlo."""
,"The Kaiten, which could finish off a large warship with a single strike, truly was an ultimate weapon. ","These truly were ultimate weapons, able to take down large warships in a single strike.","The Kaiten, which could finish off a large warship with a single strike, truly was an ultimate weapon.",大型艦船を一撃で葬れる回天はまさに、必殺の兵器。,大型艦船を一撃で葬れるそれはまさに、必殺の兵器。,"Кайтен, способные с одного удара уничтожить большой военный корабль, и вправду были конечным оружием.","Elas eram verdadeiras armas supremas, capazes de abater navios de guerra de grande porte com um único ataque.",能一擊埋葬大型艦船的那個東西簡直就正是，必殺的兵器。,能一击埋葬大型舰船的那个东西简直就正是，必杀的兵器。,"Il Kaiten, che poteva distruggere un'intera nave da guerra con un solo colpo, era davvero un'arma definitiva."
,It was hoped that the presence of submarines capable of loading these weapons in the waters just off of Japan would allow for a powerful sea ambush as a final line of defense. ,It was hoped that the presence of submarines capable of loading these weapons in the waters just off of Japan would allow for a powerful sea ambush as a final line of defense., It was hoped that the presence of submarines capable of loading these weapons in the waters just off of Japan would allow for a powerful sea ambush as a final line of defense.,それを搭載する潜水艦は本土近海での最終決戦で、強力な海の伏兵となることが期待された。,[=JP],"Была надежда, что наличие субмарин, в которые можно загрузить такое оружие, в водах близ Японии позволит устроить мощную морскую засаду — последнюю линию обороны.",Esperava‐se que a presença de submarinos capazes de transportar essas armas em águas fora do Japão fosse permitir uma poderosa emboscada marinha como sendo a última linha defensiva.,他們是期待，搭載它的潛水艇能在本土近海的最終決戰中，成為大海中的強力伏兵吧。,他们是期待，搭载它的潜水艇能在本土近海的最终决战中，成为大海中的强力伏兵吧。,Si sperava che la presenza di sottomarini capaci di caricare queste armi nelle acque al di fuori del Giappone avrebbe permesso una potente imboscata marittima come ultima linea di difesa.
,"So, to aid in the establishment of a base with absolute secrecy, the uninhabited island Rokkenjima was raised as a possible candidate. ","So, to aid in the establishment of a base with absolute secrecy, the uninhabited island Rokkenjima was raised as a possible candidate."," So, to aid in the establishment of a base with absolute secrecy, the uninhabited island Rokkenjima was raised as a possible candidate.",そのため、絶対秘匿の秘密基地とするため、無人島である六軒島が候補に上がった。,[=JP],"И так кандидатом для постройки базы в абсолютной секретности стал необитаемый остров, Роккенджима.","Por isso, para ajudar no estabelecimento de uma base com total sigilo, a ilha de Rokkenjima foi sugerida como possível candidata.",因此，為建設絕對隱秘的秘密基地，作為無人島的六軒島進入了候選名單。,因此，为建设绝对隐秘的秘密基地，作为无人岛的六轩岛进入了候选名单。,"Perciò, la disabitata Rokkenjima fu presentata come possibile candidata in cui fondare una base con assoluta segretezza."
,"An investigation of the island resulted in the discovery of a large cave in the cliffs, and this was apparently deemed to be a suitable location for a submarine base. ","An investigation of the island resulted in the discovery of a large cave in the cliffs, and this was apparently deemed to be a suitable location for a submarine base."," An investigation of the island resulted in the discovery of a large cave in the cliffs, and this was apparently deemed to be a suitable location for a submarine base.",調査の結果、岸壁に大きな洞窟が発見され、潜水艦基地に転用することが充分可能と判断されたらしい。,[=JP],"Исследование острова привело к находке в скалах большой пещеры, и она, как посчитали, была подходящим местом для базы субмарин.","Uma investigação na ilha resultou na descoberta de uma grande caverna nas falésias da ilha, e aparentemente foi considerada como sendo um local apropriado para uma base de submarinos.",經調查，在岸壁上發現了個巨大的洞窟，而此洞好像是被判斷為，足以轉用於潛水艇基地。,经调查，在岸壁上发现了个巨大的洞窟，而此洞好像是被判断为，足以转用于潜水艇基地。,"Tramite un'investigazione dell'isola, venne scoperta un'ampia caverna tra i dirupi, e apparentemente, si reputò che fosse un'ubicazione adatta per una base sottomarina."
Willard H. Wright,"""So, you were tasked with aiding in the establishment of that base?"" ","""So, you were tasked with aiding in the establishment of that base?""",[=UP],「お前は、その基地の建設にかかわったわけか。」,「お前は、その基地の建設にかかわったわけか」,"""И ты получил задание помочь с постройкой этой базы?""","""Então, você ficou encarregado de auxiliar no desenvolvimento dessa base?""",「你是參與了，這個基地的建設麼？」,「你是参与了，这个基地的建设么？」,"""Quindi, fosti incaricato di aiutare nella fondazione di quella base?"""
Ushiromiya Kinzo,"""Establishment? Certainly, if you can call digging out a cave ""establishment"". Not only that, the base was abandoned before its completion."" ","""Establishment? Certainly, if you can call digging out a cave ""establishment"". Not only that, the base was abandoned before its completion.""","""Establishment? Certainly, if you can call digging out a cave 'establishment'. Not only that, the base was abandoned before its completion.""",「建設？　ふっ、岩窟を掘り広げただけを、建設と呼ぶならな。しかもその上、基地は未完成のまま放置されたのだから。」,「建設？　ふっ、岩窟を掘り広げただけを、建設と呼ぶならな。しかもその上、基地は未完成のまま放置されたのだから」,"""С постройкой? Конечно, если выкапывание пещеры можно назвать постройкой. К тому же, база была заброшена до того, как её построили.""","""Desenvolvimento? Bem, se você considerar cavar uma caverna como ""desenvolvimento"". Não apenas isso, a base foi abandonada antes de ficar pronta.""",「建設？哼，如果只是把岩洞挖得更大，能叫建設的話。畢竟，不僅如此，基地還沒完成就被這麼放著不管了。」,「建设？哼，如果只是把岩洞挖得更大，能叫建设的话。毕竟，不仅如此，基地还没完成就被这么放着不管了。」,"""Fondazione? Certamente, se per ‘fondazione’ si intende scavare una grotta. Non solo, la base venne abbandonata prima del suo completamento."""
Ushiromiya Lion,"""Why?"" ","""Why?""",[=UP],「どうしてです？」,[=JP],"""Почему?""","""Por quê?""",「為什麼會這樣？」,「为什么会这样？」,"""Perché?"""
