Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"Some goats were clutching to the few remaining footholds and pillars, still eating away at them. ","Some goats were clutching to the few remaining footholds and pillars, still eating away at them."," Some goats were clutching to the few remaining footholds and pillars, still eating away at them.",わずかに残った足場や柱などにしがみ付き、山羊たちはそれでもなお、ばりばりと貪り食っているのだ。,[=JP],"Некоторые козлоголовые жались к немногим оставшимся опорам и столбам, всё равно разъедая их.","Algumas cabras estavam se agarrando nos poucos apoios e pilares restantes, enquanto ainda continuavam a devorá‐los.",扒著僅存的一點落腳處和柱子，山羊們即便身處這種情況，還在不停地貪食著。,扒着仅存的一点落脚处和柱子，山羊们即便身处这种情况，还在不停地贪食着。,"Alcuni caproni continuavano ad azzannare i pochi appigli e pilastri rimanenti, strappandone via i pezzi."
Cornelia,"""...Let it be known that exposing the truth is murder."" ","""......It should be known that to expose the truth is to kill.""",[=UP],「……真実を暴くとは、殺すことと心得るもの也。」,「……真実を暴くとは、殺すことと心得るもの也」,"""......Да будет известно, что раскрыть правду означает убить.""","""......Deveria ser de conhecimento que expor a verdade é matar.""",「……已領教揭露真實，如同殺人。」,「……已领教揭露真实，如同杀人。」,"""... Dovrebbe essere risaputo che esporre la verità equivale ad uccidere."""
Dlanor,"""Why can't humans live without killing, I {f:5:wonder}? ...Throughout their long history, so many have prayed for miracles, ...but in the end, they eat up their own chances at receiving them, eating up the very ground they stand on and falling into the {f:5:abyss}..."" ","""Why can't humans live without killing, I {f:5:wonder}. ......Throughout their long history, so many have prayed for miracles, ......but in the end, they eat up their own chances at receiving a miracle, eating up the very ground they stand on and falling into the {f:5:abyss}......""","""Why can't humans live without killing, I WONDER. ......Throughout their long history, so many have prayed for miracles, ......but in the end, they eat up their own chances at receiving a miracle, eating up the very ground they stand on and falling into the ABYSS......""",「人は、なぜ殺さずには、生きられないのデス。……遠大なる歴史の中で、あれだけの大勢が奇跡を願いながら、……結局は奇跡の余地を自ら食い尽くし、自らの足場さえ食い破って、奈落へ落ちてユク……。」,「人は、なぜ殺さずには、生きられないのデス。……遠大なる歴史の中で、あれだけの大勢が奇跡を願いながら、……結局は奇跡の余地を自ら食い尽くし、自らの足場さえ食い破って、奈落へ落ちてユク……」,"""И почему люди не могут жить не убивая. ......На протяжении своей долгой истории многие молились о чудесах, ......но в итоге уничтожали свои же шансы обрести чудо, пожирая саму землю, на которой стояли, и падая в {f:5:бездну}......""","""Fico me perguntando o motivo dos humanos não poderem viver sem {f:5:matar}. ......Através de sua longa história, muitos rezaram por milagres, ......mas no fim, eles devoraram as próprias chances de obterem um milagre, consumindo o próprio chão em que se encontravam e caindo no {f:5:abismo}......""",「人不知為何，不殺就活不下去。……在遠大的歷史中，有那麼多的人期望過奇跡，……最終卻自己將奇跡發生的餘地吞食，連自己的立足之處都吃掉，落入地獄……」,「人不知为何，不杀就活不下去。……在远大的历史中，有那么多的人期望过奇迹，……最终却自己将奇迹发生的余地吞食，连自己的立足之处都吃掉，落入地狱……」,"""Mi chiedo perché gli umani non possano vivere senza UCCIDERE. {n}Lungo tutta la loro storia, così tanti hanno pregato per dei miracoli... ma alla fine, mangiano la loro stessa possibilità di ricevere un miracolo, divorando la base stessa su cui poggiano e cadendo nell'ABISSO..."""
,"They saw a goat chewing the same pillar that was holding it up, ...which, unsurprisingly, fell into empty blackness along with the goat... ","They saw a goat chewing the same pillar that was holding it up, ......which, unsurprisingly, fell into empty blackness along with the goat...",[=UP],柱にぶら下がりながら、自らの捕まる柱をかじっていた山羊が、……当然の結末として、千切れた柱にしがみついたまま、虚無の漆黒に落ちて飲み込まれるのが見えた…。,[=JP],"Они увидели козлоголового, жующего тот же столб, который его держал, ......и этот столб, что неудивительно, упал в пустую тьму вместе с ним...","Eles viram cabras mastigando os mesmos pilares que elas estavam se agarrando, ......aos quais, sem surpresa alguma, caíram na escuridão vazia junto com elas...",懸在柱子上，還在啃著自己抓住的柱子的山羊，……那結果必然是抱著已經四分五裂的柱子，落入虛無的漆黑被吞噬掉…。,悬在柱子上，还在啃着自己抓住的柱子的山羊，……那结果必然是抱着已经四分五裂的柱子，落入虚无的漆黑被吞噬掉…。,"Videro un caprone che masticava lo stesso pilastro che lo sorreggeva... che, senza sorpresa, cadde nel vuoto insieme al caprone stesso..."
Ushiromiya Lion,"""Humans are...sad creatures, fated to live in order to learn."" ","""Humans are.........sad creatures, fated to live in order to learn.""","""Humans are......sad creatures, fated to live in order to learn.""",「人間は、………知るために生きるように定められた、悲しい生き物だからです。」,「人間は、………知るために生きるように定められた、悲しい生き物だからです」,"""Люди...... несчастные создания, обречённые жить для того, чтобы узнавать.""","""Humanos são.........criaturas tristes, fadadas a viver a fim de aprender.""",「因為人類是，………被決定了為求知而活的悲哀生物。」,「因为人类是，………被决定了为求知而活的悲哀生物。」,"""Gli umani sono... creature tristi, destinate a vivere per imparare."""
Dlanor,"""............"" ","""...........................""","""............""",「………………………。」,「………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Ushiromiya Lion,"""...If learning means eating away at the same hopes and dreams that keep you alive, ...that would mean humans are born just so they can die. ...We're taught that we have to live. However, almost everything that we accomplish in life ends up killing us..."" ","""......If learning means eating away at the same hopes and dreams that keep you alive, .........that would mean humans are born just so they can die. ......We're taught that we have to live. However, almost everything that we accomplish in life ends up killing us...""","""......If learning means eating away at the same hopes and dreams that keep you alive, ......that would mean humans are born just so they can die. ......We're taught that we have to live. However, almost everything that we accomplish in life ends up killing us...""",「……知ることが、自分の生きる夢や希望を自ら食い尽くすことを意味するなら。………人間は、死ぬために生まれてきたってことになる。……私たちは、生きろと教えられます。しかし、生きて成すことのほぼ全てが、結局は自分を殺している…。」,「……知ることが、自分の生きる夢や希望を自ら食い尽くすことを意味するなら。………人間は、死ぬために生まれてきたってことになる。……私たちは、生きろと教えられます。しかし、生きて成すことのほぼ全てが、結局は自分を殺している…」,"""......Если узнавать означает разъедать те же надежды и мечты, благодаря которым живёшь, ......получается, люди рождены просто чтобы умереть. ......Нам говорят жить. Но почти всё, что мы совершаем в жизни, в конце концов убивает нас...""","""......Se aprender significa devorar tudo igual as esperanças e sonhos que o mantém vivo, .........então significa que humanos nascem apenas para poderem morrer. ......Nós aprendemos que temos que viver. Mas quase tudo que realizamos em vida acaba nos matando...""",「……如果求知就代表著，將自己的夢想和希望都自己吃掉的意義的話。………人類就會變成，是為了去死而被生下來。……我們從小被教導要活下去。但是，活著時所做的事幾乎全部，都是在殺害自己…」,「……如果求知就代表着，将自己的梦想和希望都自己吃掉的意义的话。………人类就会变成，是为了去死而被生下来。……我们从小被教导要活下去。但是，活着时所做的事几乎全部，都是在杀害自己…」,"""... Se imparare significa divorare le stesse speranze e sogni che ti tengono in vita... significherebbe che gli umani sono nati solo per morire. ... Ci viene insegnato che dobbiamo vivere. Altrimenti, praticamente ogni cosa che compiamo in vita finisce con l'ucciderci..."""
Willard H. Wright,"""......Don't think about it. You'll just get a headache."" ",""".........Don't think about it. You'll just get a headache.""",[=UP],「………それ以上考えるな。頭痛にならァ。」,「………それ以上考えるな。頭痛にならァ」,""".........Не думай об этом. Только заработаешь головную боль.""",""".........Não pense sobre isso. Só vai ficar com dor de cabeça.""",「………別再想了。會頭疼的。」,「………别再想了。会头疼的。」,"""... Non pensarci. Ti verrà solo mal di testa."""
Ushiromiya Lion,"""As a single human, I want to ask. ...Is learning a sin?! Is living in ignorance the only way we can have hopes and dreams...?!"" ","""As a single human, I want to ask. ......Is learning a crime?! Is living in ignorance the only way we can have hopes and dreams...?!""",[=UP],「私はひとりの人間として問いたいっ。……知ることは罪なのですか？！　無知に生きる方が、夢や希望があると…？！」,[=JP],"""Как человек, я хочу спросить. ......Узнавать — это грех?! Надежды и мечты могут быть только если живёшь в невежестве?!""","""Como um mero ser humano, eu quero falar. ......Aprender é um crime?! Viver na ignorância é a única forma de manter nossos sonhos e esperanças...?!""",「我作為一個人想問。……知道是一種罪嗎？！無知地活著，就能有夢想和希望了…？！」,「我作为一个人想问。……知道是一种罪吗？！无知地活着，就能有梦想和希望了…？！」,"""Come semplice essere umano, voglio chiederlo. ... È un crimine imparare?! Vivere nell'ignoranza è l'unica via che abbiamo per poter avere speranze e sogni...?!"""
Willard H. Wright,"""...Both living with knowledge and living in ignorance have their benefits, as well as their shortcomings. You're even free to choose which path you take. ......That's what makes Humans powerless."" ","""......Both living with knowledge and living in ignorance have their benefits, as well as their shortcomings. You're even free to choose which path you take. .........That's what makes {y:0:Human}{n:0:human}s powerless.""","""......Both living with knowledge and living in ignorance have their benefits, as well as their shortcomings. You're even free to choose which path you take. .........That's what makes humans powerless.""",「……全知に生きることも、無知に生きることも、どちらにも利点はあるし、短所もある。そのどちらに生きるのも自由だ。………だから、ニンゲンってのは無力なんだ。」,「……全知に生きることも、無知に生きることも、どちらにも利点はあるし、短所もある。そのどちらに生きるのも自由だ。………だから、ニンゲンってのは無力なんだ」,"""......И у знания, и у незнания свои недостатки и преимущества. Можно даже выбрать, по какой дороге пойти. .........Вот что делает {y:0:Люд}{n:0:люд}ей беспомощными.""","""......Tanto viver com o conhecimento e viver na ignorância têm seus benefícios, assim como as suas deficiências. Você é livre para escolher qual caminho quer seguir. .........Isso é o que torna os {y:0:Humanos}{n:0:humanos} impotentes.""",「……全知地活著，或是無知地活著，都有各自的優點和缺點。怎麼活著都是自由的。………所以，人類才是無力的。」,「……全知地活着，或是无知地活着，都有各自的优点和缺点。怎么活着都是自由的。………所以，人类才是无力的。」,"""... Sia vivere con la conoscenza e vivere nell'ignoranza hanno i loro pro e i loro contro. Si è addirittura liberi di scegliere quale strada percorrere. ... È questo che rende gli umani impotenti."""
Gertrude,"""While people can learn, they cannot ""unlearn""..."" ","""While people can learn, they cannot ""unlearn""......""","""While people can learn, they cannot 'unlearn'......""",「人は、知ることは出来ても、“知らぬ”ことは出来ない生き物、也……。」,「人は、知ることは出来ても、“知らぬ”ことは出来ない生き物、也……」,"""Люди могут узнать, но не могут забыть то, что узнали......""","""Embora as pessoas possam aprender, elas não podem ""desaprender""......""",「人是，能夠去知道，卻不能去“不知道”的生物……」,「人是，能够去知道，却不能去“不知道”的生物……」,"""Mentre le persone apprendono, non possono ‘disapprendere’..."""
Cornelia,"""And so, the all-knowing god has stepped in for the sake of Humans who cannot unlearn, marking out things that should be learned and things that should not be learned."" ","""And so, the all‐knowing god has stepped in for the sake of the {y:0:Human}{n:0:human}s who cannot know all, marking out things that should be learned and things that should not be learned.""","""And so, the all-knowing god has stepped in for the sake of the humans who cannot do this, marking out things that should be learned and things that should not be learned.""",「故に、全知の神は、それが出来ぬニンゲンに代わりて、知るべきことと、知らぬべきことを分け隔てているもの也。」,「故に、全知の神は、それが出来ぬニンゲンに代わりて、知るべきことと、知らぬべきことを分け隔てているもの也」,"""И поэтому всезнающий Бог вмешался ради {y:0:Люд}{n:0:люд}ей, неспособных забыть, помечая то, что должно быть узнано, и то, что не должно.""","""E assim, o deus onisciente entra em cena pelo bem dos {y:0:Humanos}{n:0:humanos} que não podem saber tudo, distinguindo aquilo que deve ser aprendido e aquilo que não deve ser aprendido.""",「故，全知的神代替無法做到這點的人類，將應該知道的事，和不應該知道的事分隔開了。」,「故，全知的神代替无法做到这点的人类，将应该知道的事，和不应该知道的事分隔开了。」,"""E così, il dio onnisciente si è fatto avanti per il bene degli umani che non possono farlo, indicando le cose che dovrebbero essere imparare e quelle che non dovrebbero essere imparate."""
Ushiromiya Lion,"""...Too much curiosity...can kill...your hopes and dreams."" ","""............Too much curiosity...can kill.........your hopes and dreams.""","""......Too much curiosity...can kill......your hopes and dreams.""",「…………過ぎた好奇心は、夢も希望も、………殺す。」,「…………過ぎた好奇心は、夢も希望も、………殺す」,"""......Излишнее любопытство... может убить...... надежды и мечты.""","""............Curiosidade em excesso...pode matar.........seus sonhos e esperanças.""",「…………過度的好奇心，會將夢想和希望都，………殺死。」,「…………过度的好奇心，会将梦想和希望都，………杀死。」,"""... Troppa curiosità... può uccidere... sogni e speranze."""
Dlanor,"""Humans are pitiable beings, who are unable to simply avoid those things which should not be {f:5:learned}. ...Lord {f:5:Battler} can hardly be blamed for failing to teach Ange {f:5:this}."" ","""Humans are pitiable beings, who are unable to simply avoid those things which should not be {f:5:learned}. .........Lord {f:5:Battler} may have failed to teach this to Ange, but he can hardly be {f:5:blamed}.""","""Humans are pitiable beings, who are unable to simply avoid those things which should not be LEARNED. ......Lord BATTLER can hardly be blamed for failing to teach this to Ange.""",「人は、知るべきでないことを、知らぬままに忌避できぬ哀れな存在デス。………バトラ卿がそれを縁寿に伝え切れなかったとしても、無理もないことデス。」,「人は、知るべきでないことを、知らぬままに忌避できぬ哀れな存在デス。………バトラ卿がそれを縁寿に伝え切れなかったとしても、無理もないことデス」,"""Люди — жалкие создания, неспособные так просто пройти мимо того, что не следует {f:5:знать}. ......Лорд {f:5:Баттлер} не {f:5:виноват}, что не смог объяснить ей.""","""Humanos são seres lamentáveis, incapazes de simplesmente evitar as coisas que não deveriam ser {f:5:aprendidas}. .........O Lorde {f:5:Battler} pode ter falhado em ensinar isso para Ange, mas ele não deve ser culpado por {f:5:isso}.""",「人是，無法在不知道的情況下，避開不應該知道的事的悲哀的存在。………巴托拉卿無法將之傳達給緣壽，也是沒辦法。」,「人是，无法在不知道的情况下，避开不应该知道的事的悲哀的存在。………巴托拉卿无法将之传达给缘寿，也是没办法。」,"""Gli umani sono creature pietose, che non sono in grado di evitare semplicemente quelle cose che non dovrebbero APPRENDERE. ... Difficilmente Lord BATTLER può essere biasimato per non essere riuscito ad insegnarlo ad Ange."""
Willard H. Wright,"""...And now Ange's gone. ...This game...is over."" ","""......And now Ange's gone. ......This game...is over.""",[=UP],「……その縁寿ももういない。……このゲームも、もうおしまいだな。」,「……その縁寿ももういない。……このゲームも、もうおしまいだな」,"""......Энджи ушла. ......Эта игра... закончена.""","""......E agora a Ange se foi. ......Este jogo...acabou.""",「……那個緣壽也已經不在了。……這場遊戲也，結束了啊。」,「……那个缘寿也已经不在了。……这场游戏也，结束了啊。」,"""... E ora Ange se n'è andata. ... Questo gioco... è finito."""
,"Struck dumb by Will's words, everyone fell silent. ","Struck dumb by Will's words, everyone fell silent.",[=UP],ウィルのその言葉に、誰も二の句を接げず、一同は沈黙する。,[=JP],"Онемев от слов Уилла, все замолчали.","Diante das palavras de Will, ninguém mais se pronunciou, e todos os presentes ficaram em silêncio.",威爾這句話，誰都沒有接著說第二句，一起沉默著。,威尔这句话，谁都没有接着说第二句，一起沉默着。,"Colpiti dalle parole di Will, tutti quanti si ammutolirono."
,Only the sound of the goats eating everything away rang out hollowly... ,Only the sound of the goats eating everything away rang out hollowly..., Only the sound of the goats eating everything away rang out hollowly...,がりがりと、全てを食い尽くす山羊たちの喧騒だけが、虚しく響き渡っていた…。,[=JP],"Было слышно только глухое жевание козлоголовых, пожирающих всё...","Tudo que restou foi o som das cabras comendo tudo, ecoando em vão...",只有要將一切食盡的山羊們的喧囂聲，虛無地傳遍耳際…。,只有要将一切食尽的山羊们的喧嚣声，虚无地传遍耳际…。,Solo il rumore dei caproni che masticavano ogni cosa risuonava cupamente...
,"Even if they escaped to the Golden Land, the goats of emptiness would probably chew into that realm as well. ","Even if they escaped to the Golden Land, these goats of emptiness would probably chew into that realm eventually as well."," Even if they escaped to the Golden Land, these goats of emptiness would probably chew into that realm as well.",黄金郷に逃れたところで、虚無の山羊たちはやがて、その境さえも食い破るだろう。,[=JP],"Даже если они сбегут в Золотую Землю, козлоголовые из пустоты пробьются и туда.","Mesmo se eles escapassem para a Terra Dourada, essas cabras do vazio eventualmente também poderiam acabar a devorando.",就算逃到黃金鄉，虛無的山羊們也終究會，連那境界都給吃掉的吧？,就算逃到黄金乡，虚无的山羊们也终究会，连那境界都给吃掉的吧？,"Anche se si erano rifugiati nella Terra Dorata, quei caproni del vuoto probabilmente avrebbero divorato anche quel reame."
,"Even if they got away for the time being, nothing would be resolved. ","Even if they got away for the time being, nothing would be resolved."," Even if they got away for the time being, nothing would be resolved.",一時、逃れたところで、何の解決にもならない。,[=JP],"Даже если они на время уйдут, ничто не разрешится.","Mesmo que eles escapassem por ora, nada estaria resolvido.",就算逃得了一時，也什麼都無法解決。,就算逃得了一时，也什么都无法解决。,"Anche se erano scappati per ora, nulla poteva essere risolto."
,It was all set in stone now. ,It was all set in stone now., It was all set in stone now.,全てはもう、決している。,[=JP],Теперь всё решено.,Tudo já estava estabelecido.,一切都已經是定局了。,一切都已经是定局了。,Era tutto scritto ormai.
,They had no way to resist the future's violent attempts to tear the cat box of the past open. ,They had no way to resist the future's violent attempts to tear the cat box of the past open., They had no way to resist the future's violent attempts to tear the cat box of the past open.,過去の猫箱を暴こうとする、未来の暴力に、……抗う術など、ないのだから。,[=JP],Они не могли сопротивляться жестоким попыткам будущего разорвать кошачью коробку прошлого.,Eles não tinham como resistir às violentas tentativas futuras de abrir a caixa do passado.,因為根本沒有，能夠抵抗要揭露過去的貓箱的，……未來的暴力的方法。,因为根本没有，能够抵抗要揭露过去的猫箱的，……未来的暴力的方法。,Non avevano modo di resistere ai violenti tentativi del futuro di lacerare la scatola del gatto del passato.
Ushiromiya Lion,"""In that case, ...we must stay alive."" ","""In that case, .........we must stay alive.""","""In that case, ......we must stay alive.""",「なら、………私たちは生きなければ。」,「なら、………私たちは生きなければ」,"""Тогда...... мы должны остаться в живых.""","""Nesse caso, .........precisamos ficar vivos.""",「那麼，………我們不活下去的話。」,「那么，………我们不活下去的话。」,"""In questo caso... dobbiamo sopravvivere."""
Willard H. Wright,"""............"" ","""..............................""","""............""",「…………………………。」,「…………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
Ushiromiya Lion,"""If a human's foolishness makes them throw away their own hopes and dreams in the end, ...then I want to believe in those things until the last second."" ","""If a human's foolishness makes them throw away their own hopes and dreams in the end, ......then I want to believe in those things until the last second.""",[=UP],「人間の愚かさが、自ら夢や希望を捨て去ることならば。……私は、それを最後の一秒まで信じることを選びたい。」,「人間の愚かさが、自ら夢や希望を捨て去ることならば。……私は、それを最後の一秒まで信じることを選びたい」,"""Если в конце концов люди по глупости отказываются от своих же надежд и мечтаний, ......я хочу до последней секунды верить в эти вещи.""","""Se a tolice humana faz as pessoas abrirem mão de seus sonhos e esperanças em seu fim, ......então eu quero acreditar até o último segundo.""",「人類的愚蠢，會自己捨棄夢想和希望的話。……我想要，選擇相信到最後一秒。」,「人类的愚蠢，会自己舍弃梦想和希望的话。……我想要，选择相信到最后一秒。」,"""Se la stoltezza degli umani fa gettare loro via i loro stessi sogni e speranze alla fine... allora io voglio credere in queste cose fino all'ultimo secondo."""
Willard H. Wright,"""......Your resolve is impressive."" ","""............Your resolve is impressive.""",""".........Your resolve is impressive.""",「…………いい根性だ。」,「…………いい根性だ」,""".........Впечатляющая решимость.""","""............A sua determinação é impressionante.""",「…………好覺悟。」,「…………好觉悟。」,"""... La tua risolutezza è impressionante."""
Ushiromiya Lion,"""I'm the one hope held by {f:5:Beatrice}s of a million worlds. ...So, even at times like this, I have to be everyone's hope. I'm not giving up on this game yet."" ","""I'm the embodiment of the one hope held by the {f:5:Beatrice}s of a million worlds. ......So, even at times like this, I have to be everyone's hope. I'm not giving up on this game yet.""","""I'm the embodiment of the one hope held by the Beatrices of a million worlds. ......So, even at times like this, I have to be everyone's hope. I'm not giving up on this game yet.""",「私は、幾百万の世界のベアトリーチェたちの、唯一の希望が具現化した存在。……だから私はこんな時でも、みんなの希望でなければいけないんです。だから私はまだこのゲームを、諦めません。」,「私は、幾百万の世界のベアトリーチェたちの、唯一の希望が具現化した存在。……だから私はこんな時でも、みんなの希望でなければいけないんです。だから私はまだこのゲームを、諦めません」,"""Я — воплощение единственной надежды {f:5:Беатриче} из миллионов миров. ......Поэтому даже в такой ситуации мне нужно быть надеждой для всех. Я не откажусь от этой игры.""","""Eu sou a personificação de uma esperança mantida pelas {f:5:Beatrice}s de um milhão de mundos. ......Por isso, mesmo em horas como essa, eu preciso ser a esperança de todos. Eu ainda não desisti desse jogo.""",「我是，幾百萬個世界的貝阿朵莉切們的，唯一的希望的具現化的存在。……所以我在這種時候，必須成為大家的希望。所以我還不會，放棄這場遊戲。」,「我是，几百万个世界的贝阿朵莉切们的，唯一的希望的具现化的存在。……所以我在这种时候，必须成为大家的希望。所以我还不会，放弃这场游戏。」,"""Racchiudo in me, quella speranza tenuta dalle Beatrice di milioni di mondi. Quindi, anche in momenti del genere, devo essere la speranza di tutti. {n}Non ho ancora intenzione di arrendermi in questo gioco."""
Dlanor,"""...By which you {f:5:mean}?"" ","""......You're not giving {f:5:up}?""","""......You're not giving UP?""",「……諦めないトハ？」,[=JP],"""......Не {f:5:откажешься}?""","""......Não vai {f:5:desistir}?""",「……所謂不會放棄是？」,「……所谓不会放弃是？」,"""... Non ti ARRENDERAI?"""
Ushiromiya Lion,"""I'll keep waiting, believing in a miracle until the last second."" ","""I'll keep waiting, believing in a miracle, until the last second.""",[=UP],「最後の一秒まで、奇跡を信じて待つということです。」,「最後の一秒まで、奇跡を信じて待つということです」,"""Я продолжу ждать, до последней секунды веря в чудо.""","""Eu continuarei esperando, acreditando em um milagre, até o último segundo.""",「直到最後一秒，都堅信奇跡會出現。」,「直到最后一秒，都坚信奇迹会出现。」,"""Continuerò ad aspettare, credendo in un miracolo, fino all'ultimo secondo."""
Willard H. Wright,"""So, you'll keep struggling on and on until it's all over?"" ","""So, you'll keep struggling on and on until it's all over?""",[=UP],「最後の一秒まで、足掻いて足掻き抜こうってわけか。」,「最後の一秒まで、足掻いて足掻き抜こうってわけか」,"""Значит, будешь бороться и дальше, пока всё не закончится?""","""Então continuará lutando e resistindo até o fim?""",「直到最後一秒也要負隅頑抗，掙扎著逃離嗎？」,「直到最后一秒也要负隅顽抗，挣扎着逃离吗？」,"""Quindi, continuerai a combattere finché non sarà tutto finito?"""
Ushiromiya Lion,"""That's right. After all, last time, when we were surrounded by that pack of terrifying cats, we were prepared for death, weren't we...?! But {f:5:Lambdadelta}-san saved us...! If we had given up, if we hadn't had the strength to believe in a miracle, then I'm sure we would've been erased before help could come."" ","""That's right. After all, last time, when we were surrounded by that pack of terrifying cats, we were prepared for death, weren't we...?! But {f:5:Lambdadelta}‐san saved us...! If we had given up, if we hadn't had the strength to believe in a miracle, then I'm sure we'd have been erased before help could come.""","""That's right. After all, last time, when we were surrounded by that pack of terrifying cats, we were prepared for death, weren't we...?! But Lambdadelta-san saved us...! If we had given up, if we hadn't had the strength to believe in a miracle, then I'm sure we'd have been erased before help could come.""",「そうですっ。私たちの時だって、あの恐ろしい猫の群れの中で死を覚悟したではありませんか…！　でもラムダデルタさんが助けてくれました…！　もし、奇跡を信じずに諦めていたら、私たちは助けられる前に、虚無に消えていたに違いない。」,「そうですっ。私たちの時だって、あの恐ろしい猫の群れの中で死を覚悟したではありませんか…！　でもラムダデルタさんが助けてくれました…！　もし、奇跡を信じずに諦めていたら、私たちは助けられる前に、虚無に消えていたに違いない」,"""Верно. В прошлый раз, когда нас окружили все те устрашающие кошки, мы приготовились к смерти!..""""Но {f:5:Лямбдадельта} спасла нас!.. Если бы мы сдались, если бы нам не хватило сил верить в чудо, мы бы наверняка исчезли прежде, чем подоспела бы помощь.""","""Isso mesmo. Afinal, da última vez, quando fomos cercados por aquela terrível gataria, nós estávamos preparados para a morte, não estávamos...?! Mas a {f:5:Lambdadelta}‐san nos salvou...! Se tivéssemos desistido, se não tivéssemos a força para acreditar em um milagre, eu tenho certeza que teríamos sido aniquilados antes da ajuda chegar.""",「是的。我們那時候，也做好了在那可怕的貓群中死掉的覺悟不是嗎…！但是拉姆達戴露塔小姐救了我們…！如果沒有相信奇跡而放棄的話，我們一定已經在被救之前，就消失在虛無中了。」,「是的。我们那时候，也做好了在那可怕的猫群中死掉的觉悟不是吗…！但是拉姆达戴露塔小姐救了我们…！如果没有相信奇迹而放弃的话，我们一定已经在被救之前，就消失在虚无中了。」,"""Esattamente. Dopotutto, l'ultima volta, quando eravamo circondati da quell'orda di gatti terrificanti, eravamo pronti a morire, non è così...?! {n}Ma Lambdadelta-san ci ha salvati...! Se ci fossimo arresi, se non avessimo avuto la forza di credere in un miracolo, allora credo che saremmo stati spazzati via prima che potesse arrivare un aiuto."""
{f:5:Lambdadelta},"""Well, it's not like I really saved you. More like Bern just failed to kill you properly. Or, it might've been some whim of hers. A miraculous whim from the Witch of Miracles. *giggle*giggle*..."" ","""Well, it's not like I really saved you. More like Bern just failed to kill you properly. Or, it might have been some whim of hers. A miraculous whim from the Witch of Miracles. *giggle*giggle*......""",[=UP],「私が助けたってより、ベルンがあんたたちを殺し損ねたって感じね。あるいは、あの子の気紛れかもしれない。奇跡の魔女の、奇跡的な気紛れってわけね。くすくすくす……。」,「私が助けたってより、ベルンがあんたたちを殺し損ねたって感じね。あるいは、あの子の気紛れかもしれない。奇跡の魔女の、奇跡的な気紛れってわけね。くすくすくす……」,"""Не скажу, что я спасла вас. Скорее, Берн просто не смогла вас добить. Или, может, это была её очередная прихоть. Чудесная прихоть ведьмы чудес.*хи‐хи*хи‐хи*......""","""Bem, não é como se eu tivesse salvado você. Foi mais a Bern falhando em matar vocês direito. Ou talvez tenha sido um dos seus caprichos. Um caprichoso milagre da Bruxa dos Milagres. *risos*risos*......""",「比起我救你們，更像是覺得貝倫沒真打算殺你們呢。或者，這只是那孩子的一時興起。奇跡的魔女的，奇跡般的一時興起呢。呵呵呵……」,「比起我救你们，更像是觉得贝伦没真打算杀你们呢。或者，这只是那孩子的一时兴起。奇迹的魔女的，奇迹般的一时兴起呢。呵呵呵……」,"""Beh, non è che vi abbia proprio salvati. Più che altro Bern ha semplicemente fallito nell'uccidervi come si deve. Oppure, potrebbe essere stato un suo capriccio. Un miracoloso capriccio della Strega dei Miracoli. *giggle*giggle*..."""
,How long had she been there? ,How long had she been there?,[=ST],いつからそこにいたのだろう。,[=JP],Сколько уже она там?,Há quanto tempo ela está lá?,什麼時候站到那裡的呢？,什么时候站到那里的呢？,Da quanto tempo era lì?
,"{f:5:Lambdadelta} was leaning on the handrail of the staircase, eating popcorn. ","{f:5:Lambdadelta} was leaning on the handrail of the staircase, eating popcorn.","Lambdadelta was leaning on the handrail of the staircase, eating popcorn.",ラムダデルタは階段の手すりに寄りかかり、ポップコーンを食べていた。,[=JP],"{f:5:Лямбдадельта} опиралась на перила лестницы, жуя попкорн.","{f:5:Lambdadelta} estava se apoiando no corrimão da escadaria, comendo pipoca.",拉姆達戴露塔靠在樓梯的扶手上，吃著爆米花。,拉姆达戴露塔靠在楼梯的扶手上，吃着爆米花。,"Lambdadelta stava appoggiata sul corrimano della scala, masticando popcorn."
,"She held the cup of popcorn out as if to say ""Want some?"", but Lion declined the offer. ","She held the cup of popcorn out as if to say ""Want some?"", but Lion declined the offer."," Want some? She held the cup of popcorn out, but Lion declined the offer.",いる？　とポップコーンのカップを傾けるが、理御はいらないと首を振る。,[=JP],"Хочешь? Она протягивает пакет с попкорном, но Лион отклоняет предложение.","Ela esticou o balde de pipoca como se estivesse dizendo ""Vai um pouquinho?"", mas Lion recusou a oferta.",要嗎？說著她將爆米花桶斜過去，理御搖頭說不需要。,要吗？说着她将爆米花桶斜过去，理御摇头说不需要。,"Ne volete? Allungò la scatola di popcorn, ma Lion declinò l'offerta."
