Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
,"Until humanity searches the whole of space and can show perfectly that aliens don't exist, you can't be sure that they don't exist. ","Until humanity searches the whole of space and can show perfectly that aliens don't exist, you can't be sure that they don't."," Until humanity searches the whole of space and can show perfectly that aliens don't exist, you can't be sure that they don't exist.",人類が全宇宙を探索し尽くして、存在しないことを完全に示さない限り、宇宙人がいないなどと断定することはできないのだ。,[=JP],"До тех пор, пока люди не обыщут весь космос и не убедятся, что пришельцев не существует, вы не можете быть уверены в их несуществовании.","Até a humanidade buscar por todo o espaço e poder demonstrar com certeza que alienígenas não existem, você não pode ter certeza que não existem.",在人類將宇宙探索窮盡，能完全證明出沒有外星人之前，是無法去斷定它們並不存在的。,在人类将宇宙探索穷尽，能完全证明出没有外星人之前，是无法去断定它们并不存在的。,"Fino a quando l'umanità non avrà perlustrato l'intero spazio e mostrato chiaramente che gli alieni non esistono, non si può essere sicuri che loro non ci siano.","Fin quando l'umanità non perlustrerà tutto il cosmo, e non renderà completamente evidente la loro inesistenza, non si può concludere che gli alieni non esistono.","İnsanlık tüm uzayı araştırıp uzaylıların var olmadığını mükemmel bir şekilde gösterene kadar, onların var olmadığından emin olamazsınız."
,And it's definitely impossible for us to ever check the entirety of space for the existence of aliens. ,And it's definitely impossible for us to ever check the entirety of space for the existence of aliens., And it's definitely impossible for us to ever check the entirety of space for the existence of aliens.,そして、我々には全宇宙に宇宙人が存在しないことを確認するなど間違いなく不可能。,[=JP],И для нас уж точно невозможно полностью исследовать весь космос для установления существования пришельцев.,E definitivamente é impossível para nós até checar a totalidade do espaço pela existência de alienígenas.,而且，我們毫無疑問也不可能去證實全宇宙都不存在外星人。,而且，我们毫无疑问也不可能去证实全宇宙都不存在外星人。,E di certo ci è impossibile cercare interamente in tutto l'universo l'esistenza degli alieni.,E sicuramente per noi è impossibile verificare l'inesistenza di extraterrestri in tutto l'universo...,Ve uzayın tamamını uzaylıların varlığı için kontrol etmemiz kesinlikle imkansızdır.
,"...Therefore, while there may be a number of ways to prove that aliens do exist, it will always be impossible to show proof that denies their existence. ","...Therefore, while there may be a number of ways to prove that aliens do exist, it is impossible to show proof that denies their existence.",[=UP],…だから、宇宙人の存在を証明する余地は数あれど、その存在を否定する証明はありえないのだ。,[=JP],"...Таким образом, в то время как может иметься несколько способов для доказательства существования пришельцев, у нас отсутствуют доказательства отрицания их существования.","...Logo, enquanto possa haver um número de formas de provar que alienígenas existem, é impossível mostrar uma prova que negue a existência deles.",…因此，雖然證明外星人存在的餘地屈指可數，然而要否定它的存在，卻是不可能證明得了的。,…因此，虽然证明外星人存在的余地屈指可数，然而要否定它的存在，却是不可能证明得了的。,"... Pertanto, mentre ci possono essere vari modi per provare che gli alieni esistono, è impossibile mostrare prove che negano la loro esistenza.","Pertanto, sebbene ci possano essere vari modi per provare l'esistenza degli alieni, è impossibile mostrare prove che la negano.","...Bu nedenle, uzaylıların var olduğunu kanıtlamanın çeşitli yolları olsa da, varlıklarını inkâr eden bir kanıt göstermek imkansızdır."
Ushiromiya George,"""...So, any discussion about there being a second boat would just be a waste of our time. ...She wasn't on the boat with us. That much is a fact, so she must've arrived on this island through some other means."" ","""......In that case, we would just be wasting our time discussing whether or not a boat separate from the one we rode on came to the island. ......She wasn't on the boat with us. That much is a fact, and she must have visited this island through some other means.""","""......In that case, even if we discuss whether a boat separate from the one we rode on came to the island, we would just be wasting our time. ......She wasn't on the boat with us. That much is a fact, and she visited this island through some other means.""",「……となれば、僕たちが乗ってきた船以外の船で来たかどうかなんて、議論しても無駄な問題ということになるね。……僕たちと一緒の船にはいなかった。それだけが事実で、それ以外の方法で、とにかくこの島に訪れたことになる。」,「……となれば、僕たちが乗ってきた船以外の船で来たかどうかなんて、議論しても無駄な問題ということになるね。……僕たちと一緒の船にはいなかった。それだけが事実で、それ以外の方法で、とにかくこの島に訪れたことになる」,"""......И в этом конкретном случае, даже если мы начнем обсуждать вопрос о другом катере помимо того, на котором мы прибыли на остров, мы лишь зря потратим время. ......Её не было вместе с нами на катере. Это неоспоримый факт, свидетельствующий о её прибытии на остров несколько иным путём.""","""......Nesse caso, estaríamos só perdendo nosso tempo discutindo se um barco separado daquele em que viemos veio ou não para a ilha. ......Ela não estava no barco conosco. Esse tanto é um fato, e ela deve ter chegado nesta ilha através de algum outro meio.""",「……照這麼說，即便去討論她是不是乘別的船來的，也只是浪費時間啊。……她沒在我們乘的船上。只有這一點是事實，而她則是用了其他的方法，總之到了這座島上。」,「……照这么说，即便去讨论她是不是乘别的船来的，也只是浪费时间啊。……她没在我们乘的船上。只有这一点是事实，而她则是用了其他的方法，总之到了这座岛上。」,"""... In questo caso, anche se discutiamo sul fatto che una barca si sia separata da quella che ci ha portati sull'isola, staremmo solo perdendo tempo. ... Lei non era nella barca con noi. Almeno questo è un dato di fatto, e quindi lei è arrivata sull'isola in qualche altra maniera.""","""In tal caso, è inutile discutere se sia arrivata o meno con un battello diverso da quello su cui siamo saliti... Lei non era sul battello con noi. Questo è un dato di fatto, per cui è giunta su quest'isola in qualche altra maniera.""","""......Bu durumda, bindiğimiz tekneden ayrı bir teknenin adaya gelip gelmediğini tartışarak zamanımızı boşa harcamış oluruz. ......O, bizimle birlikte teknede değildi. Bu kadarı kesin, ve o zaman adaya başka bir yolla gelmiş olmalı."""
Ushiromiya Kyrie,"""That's right. There may be no need to discuss how she came here. What's important is that she's actually in this mansion now and doesn't feel like having dinner with us."" ","""That's right. There may be no need to discuss how she came here. The essential point is the fact that she actually is in this mansion now, and doesn't feel like having dinner with us.""",[=UP],「そうね。どうやって来たかなんて議論の必要はないかもしれない。肝心なのは、現にこの屋敷に今いて、私たちと晩餐を共にする気がないという事実よ。」,「そうね。どうやって来たかなんて議論の必要はないかもしれない。肝心なのは、現にこの屋敷に今いて、私たちと晩餐を共にする気がないという事実よ」,"""Совершенно верно. Сейчас не имеет смысла обсуждать, как она попала сюда. Гораздо важнее тот факт, что сейчас она находится в этом особняке и не горит желанием ужинать с нами.""","""Isso mesmo. Pode não haver necessidade de discutir como ela chegou aqui.{n}O ponto essencial é o fato de que ela está na mansão agora, e não está a fim de jantar conosco.""",「是啊。或許並沒有必要去討論她是怎麼來的。重要的是，她此時此刻身在這幢大屋裡，而且不想和我們共進晚餐這個事實。」,「是啊。或许并没有必要去讨论她是怎么来的。重要的是，她此时此刻身在这幢大屋里，而且不想和我们共进晚餐这个事实。」,"""Esattamente. Potrebbe non esserci bisogno di discutere su come è arrivata qui. Il punto essenziale è il fatto che lei è davvero in questa villa ora, e non cenerà con noi.""","""Esattamente. Dibattere su come sia arrivata qui potrebbe rivelarsi superfluo.{n}Il punto fondamentale è che lei è davvero in questa villa, e non ha intenzione di cenare assieme a noi.""","""Bu doğru. Buraya nasıl geldiğini tartışmaya gerek olmayabilir. Asıl önemli olan nokta, şu anda bu malikanede olması ve bizimle akşam yemeği yemek istememesi."""
Ushiromiya Rudolf,"""Okay, let's review. ...Right now, there's another guest on this island, other than the 18 people with the Ushiromiya family. And this is a guest even Aniki and Natsuhi-san don't know about, right?"" ","""Let's review. ...Right now, there is another guest on this island other than the 18 of the Ushiromiya family. And that is a guest that even Aniki and Natsuhi nee‐san don't know about, right?""","""Let's review. ...Right now, there is another guest on this island other than the 18 of the Ushiromiya family. And that is a guest that even Aniki and Natsuhi-san don't know about, right?""",「整理しよう。…今、この島には右代宮家１８人以外にもうひとり客がいる。そしてそいつは、兄貴も夏妃姉さんも知らない客だってんだな？」,[=JP],"""Давайте пройдёмся по сложившемуся положению дел ещё раз. ...Прямо сейчас на этом острове имеется ещё один гость помимо восемнадцати человек из семьи Уширомия. Гость, о котором не знают даже Аники и Нацухи‐сан, верно?""","""Vamos revisar. ...Neste momento, há outra hóspede nesta ilha além dos 18 da família Ushiromiya. E esta é uma hóspede de que até aniki e Natsuhi nee‐san não sabiam sobre, certo?""",「把這事整理一下。…現在，這島上除我們右代宮家的十八人以外，還有一個客人。而且這傢伙，還是個大哥和夏妃姐都不清楚的客人吧？」,「把这事整理一下。…现在，这岛上除我们右代宫家的十八人以外，还有一个客人。而且这家伙，还是个大哥和夏妃姐都不清楚的客人吧？」,"""Ricapitoliamo. ... Ora come ora, c'è un altro ospite su quest'isola oltre i 18 della famiglia Ushiromiya. Ed è un ospite di cui neanche Aniki e Natsuhi-san non sanno niente, giusto?""","""Ricapitoliamo... Ora come ora, su quest'isola c'è un'ospite che si è aggiunta ai diciotto membri della famiglia Ushiromiya. E questa ospite è sconosciuta sia al fratellone che a Natsuhi-san, corretto?""","""Tekrar gözden geçirelim. ...Şu anda bu adada Ushiromiya ailesinin 18 üyesinden başka bir misafir daha var. Ve bu Aniki ve Natsuhi nee-san'ın bile bilmediği bir misafir, değil mi?"""
Ushiromiya Natsuhi,"""I know nothing...! I don't know what you're talking about...!"" ","""I don't know...! I don't know what you're talking about...!""",[=UP],「知りません…！　何の話だかもわかりません…！」,[=JP],"""Я не знаю!.. Я не имею понятию, о чём вы говорите!..""","""Eu não sei...! Eu não sei do que você está falando...!""",「不清楚…！連在說什麼事都不清楚…！」,「不清楚…！连在说什么事都不清楚…！」,"""Io non lo so...! Non so di cosa state parlando...!""","""Io non so niente...! Non ho idea di cosa stiate parlando...!""","""Bilmiyorum...! Neden bahsettiğinizi bilmiyorum...!"""
Ushiromiya Krauss,"""Be silent for now. Your headache will get worse. ...It is as my wife says. I have no idea what you people have been talking about up until now."" ","""Be silent for a while. Your headache will get worse. ......It is as my wife says. I have no idea what you people have been talking about up until now.""",[=UP],「お前は少し黙っていなさい。頭痛に障る。……妻の言う通りだ。私にはお前たちが何の話をしているのかさっきからさっぱりだ。」,「お前は少し黙っていなさい。頭痛に障る。……妻の言う通りだ。私にはお前たちが何の話をしているのかさっきからさっぱりだ」,"""Помолчи немного. У тебя опять разболится голова. ......Всё как и говорит моя жена. Я понятия не имею, о чём все вы говорили всё это время.""","""Fique em silêncio por um momento. Sua dor de cabeça vai piorar. ......É como minha esposa diz. Não faço ideia do que vocês estiveram falando até agora.""",「你稍微安靜一會。會頭痛的。……如內人所說。我們從剛才開始就完全搞不清你們在說些什麼。」,「你稍微安静一会。会头痛的。……如内人所说。我们从刚才开始就完全搞不清你们在说些什么。」,"""Fai silenzio un attimo. Il tuo mal di testa peggiorerà. ... È come dice mia moglie. Io non ho idea di quello che voi avete detto fino ad ora.""","""Stai zitta un attimo. O il tuo mal di testa peggiorerà... È come dice mia moglie. Non ho la più pallida idea di ciò di cui avete parlato finora.""","""Bir süre sessiz ol. Baş ağrın daha da kötüleşecek. ......Eşimin de dediği gibi. Şu ana kadar ne konuştuğunuz hakkında hiçbir fikrim yok."""
Ushiromiya Eva,"""Then there can be only one answer. ......Father called her here. Called her here for today's family conference!"" ","""Then there can be only one answer. ......Father called her. For today's family conference!""",[=UP],「じゃあ答えはひとつしかないわ。……お父様が呼んだのよ。今日の親族会議の為に！」,[=JP],"""Тогда здесь может быть лишь один ответ. ......Отец позвал её. Позвал на сегодняшнее собрание семьи!""","""Então pode haver apenas uma única resposta. ......O pai a chamou. Para a conferência familiar de hoje!""",「那答案就只有一個了。……是爸叫來的。為了今天的親族會議叫來的！」,「那答案就只有一个了。……是爸叫来的。为了今天的亲族会议叫来的！」,"""Allora ci può essere una sola risposta. ... L'ha chiamata nostro Padre. {n}Per la conferenza di famiglia di oggi!""","""Allora la risposta è una sola... L'ha chiamata nostro padre. Per la riunione di famiglia di oggi!""","""O halde tek bir cevap olabilir. ......Onu buraya babam çağırdı. Bugünkü aile konferansı için!"""
Ushiromiya Krauss,"""For the family conference?! Again, why?!"" ","""For the family conference?! Then for what reason?!""",[=UP],「親族会議に？！　だから何の為に！」,[=JP],"""На семейное собрание?! Тогда по какой причине?!""","""Para a conferência familiar?! Então por qual razão?!""",「為了親族會議？！那目的是什麼呢！」,「为了亲族会议？！那目的是什么呢！」,"""Per la conferenza di famiglia?! Allora per quale ragione?!""","""Per la riunione di famiglia?! E per quale motivo, allora?!""","""Aile konferansı için mi?! Ama ne sebeple?!"""
Ushiromiya Eva,"""I don't know that! I'm questioning you because I thought you might know!"" ","""I don't know that! I thought you knew, Nii‐san, that's why I thought I'd question you!""","""I don't know that! I thought you knew, Nii-san, that's why I thought I'd question you!""",「そんなの知らないわよ！　兄さんが知ってたらそれを問い詰めようって思ってたのよ！」,[=JP],"""Откуда мне знать! Я думала, на этот счёт осведомлён ты, нии‐сан, потому я и планировала задать тебе этот вопрос!""","""Não tem como eu saber! Estou perguntando a você porque achei que você soubesse, nii‐san!""",「這我怎麼知道！我是想著哥要是知道的話，就追問下去的！」,「这我怎么知道！我是想着哥要是知道的话，就追问下去的！」,"""Questo non lo so! Pensavo lo sapessi tu, Nii-san, è per questo che ho pensato di chiedertelo!""","""Questo non lo so! Volevo chiedertelo nel caso tu ne sapessi qualcosa!""","""O kadarını bilmiyorum! Nii-san, bildiğini sandığım için seni sorguluyordum!"""
Ushiromiya Hideyoshi,"""Eva, could you give it a rest?! Krauss nii-san said he doesn't know! ...So here's what we've got. Father stealthily invited the witch of the portrait as a secret guest. And she met with Rosa-san and Maria-chan, and then Kyrie-san."" ","""Eva, could you give it a rest?! Krauss nii‐san said that he doesn't know! ......So this is what we've got. Father stealthily invited the witch of the portrait as a secret guest. And Rosa‐san met her, Maria‐chan met her, and Kyrie‐san met her too.""","""Eva, could you give it a rest?! Krauss nii-san said that he doesn't know! ......So this is how it happened. Father stealthily invited the witch of the portrait as a secret guest. And she met with Rosa-san and Maria-chan and then Kyrie-san.""",「絵羽、よさんか！　蔵臼兄さんは知らんと言うとる！……つまり話はこうや。お父さんが肖像画の魔女にそっくりの客人をこっそり招いた。それに、楼座さんが出会い真里亞ちゃんが出会い、そして霧江さんも会った。」,「絵羽、よさんか！　蔵臼兄さんは知らんと言うとる！　……つまり話はこうや。お父さんが肖像画の魔女にそっくりの客人をこっそり招いた。それに、楼座さんが出会い真里亞ちゃんが出会い、そして霧江さんも会った」,"""Ева, не могла бы ты оставить его в покое?! Краусс нии‐сан сказал, что он ничего не знает! ......Так вот как оно было. Отец тайком пригласил ведьму с портрета в качестве тайной гостьи. И она встретилась с Розой‐сан и Марией‐чан, а затем и с Кирие‐сан.""","""Eva, poderia dar um tempo?! O Krauss nii‐san disse que ele não sabe! ......Então isto é o que temos. O pai furtivamente convidou a bruxa do retrato como uma hóspede secreta. E a Rosa‐san a encontrou, a Maria‐chan a encontrou, e a Kyrie‐san a encontrou também.""",「繪羽，住口！藏臼兄說了不知道吶！……總之是這麼一回事吶。爸偷偷地請來了一位和肖像畫上的魔女長得一模一樣的客人。而且，她碰到了樓座妹碰到了小真里亞，還碰到了霧江弟妹。」,「绘羽，住口！藏臼兄说了不知道呐！……总之是这么一回事呐。爸偷偷地请来了一位和肖像画上的魔女长得一模一样的客人。而且，她碰到了楼座妹碰到了小真里亚，还碰到了雾江弟妹。」,"""Eva, potresti smetterla?! Krauss nii-san ha detto che non lo sa! ... Quindi questo è quello che è successo. Nostro Padre ha invitato di nascosto la strega del quadro come ospite segreta. E lei ha incontrato Rosa-san e Maria-chan e poi Kyrie-san.""","""Finiscila, Eva! Klaus-san ha detto che non lo sa...! Quindi le cose stanno così. Papà ha invitato di nascosto un'ospite identica alla strega del ritratto. E poi lei ha incontrato Rosa-san, Maria-chan e infine Kirie-san...""","""Eva, şunu bırakır mısın artık?! Krauss nii-san bilmediğini söyledi! ......Yani elimizde olan şu. Babam çaktırmadan portrenin cadısını gizli bir misafir olarak davet etti. Ve Rosa-san onunla karşılaştı, Maria-chan onunla karşılaştı ve Kyrie-san da onunla karşılaştı."""
Ushiromiya Hideyoshi,"""...That's all for now! If she has somethin' to say to us, she could just show herself right away! Now we've gotta wonder why she's shut herself up without greetin' us."" ",""".........That's all we know for now! If she has something to say to us, she could just quickly show herself! So what I want to know is why in blazes she's shut herself up without greetin' us.""",""".........That's all for now! If she has something to say to us, she could just quickly show herself! The question becomes why she's shut herself up without greeting us.""",「………今はそこまでや！　わしらに言いたいことがあるんなら、とっとと姿を現せばええ！　挨拶もなしに引き篭もってるっちゅうんはどないわけなんや、ってことなんや。」,「………今はそこまでや！　わしらに言いたいことがあるんなら、とっとと姿を現せばええ！　挨拶もなしに引き篭もってるっちゅうんはどないなわけなんや、ってことなんや」,""".........Пока на этом всё! Если ей есть что сказать нам, она запросто может показать себя! Остаётся вопрос, почему она заперлась, не поприветствовав нас.""",""".........Isso é tudo o que sabemos até agora! Se ela tiver algo a dizer para nós, ela poderia poderia se mostrar de uma vez! O que eu quero saber é por qual motivo ela se trancou sem ter vindo nos cumprimentar.""",「………現在知道的就這些！要是她有話要對俺們說，就快點現身好了吶！招呼也不打躲在屋子裡，這算啥子吶。」,「………现在知道的就这些！要是她有话要对俺们说，就快点现身好了呐！招呼也不打躲在屋子里，这算啥子呐。」,"""... Questo è tutto per ora! Se lei ha qualcosa da dirci, allora può mostrarsi subito! La domanda diventa perché lei si è chiusa senza venire a salutarci.""","""Questo è tutto, per ora! Se lei ha qualcosa da dirci, allora che si mostri subito! Voglio dire, per quale motivo rinchiudersi in una stanza senza presentarsi?""",""".........Şimdilik tüm bildiklerimiz bunlar! Bize söyleyecek bir şeyi varsa, kendini hemen gösterebilir! Bilmek istediğim şey, neden bizi selamlamadan kendini odasına kapadığı."""
Ushiromiya Rudolf,"""Does this mean Dad, who never gave a crap about this family conference in the first place, secretly called a new mistress here? And had her wear the clothes of his ideal witch? .........This day's too important for that explanation to fly."" ","""You think maybe Dad never had any interest in the family conference from the beginning, and just secretly called a new mistress here? And had her dress up as his ideal witch? ............Nah, this day holds too much significance to come to that conclusion.""","""Does this mean that Father, who never had any interest in the family conference from the beginning, secretly called a new mistress here? And had her wear the clothes of his ideal witch? ............This day is too important for us to come to that conclusion.""",「親族会議なんかハナから関心のない親父が、新しい愛人をこっそり呼びつけたってわけかぁ？　理想の魔女さまのおべべを着せてよぅ？…………そう決着するには、今日という日は意味を持ち過ぎてるぜ。」,「親族会議なんかハナから関心のない親父が、新しい愛人をこっそり呼びつけたってわけかぁ？　理想の魔女さまのおべべを着せてよぅ？　…………そう決着するには、今日という日は意味を持ち過ぎてるぜ」,"""Значит ли это, что отец, с самого начала не проявлявший интереса к собранию семьи, тайно вызвал сюда новую любовницу? И дал ей одежду своей идеальной ведьмы? ............Этот день очень важен, чтобы мы делали такие выводы.""","""Você acha que talvez o pai nunca tenha tido nenhum interesse na conferência familiar desde o início, e só chamou secretamente uma nova amante para cá? E então fez ela se vestir como sua bruxa ideal? ............Não, este dia possui significância demais para chegar a essa conclusão.""",「意思是說，本就對親族會議漠不關心的爸，悄悄地叫來了新情婦？還讓她穿成了自己理想中的魔女樣？…………要這麼下結論，今天這個日子可就太過意義深重了。」,「意思是说，本就对亲族会议漠不关心的爸，悄悄地叫来了新情妇？还让她穿成了自己理想中的魔女样？…………要这么下结论，今天这个日子可就太过意义深重了。」,"""Questo vuol dire che Papà, che non ha mai avuto nessun interesse alla conferenza di famiglia fin dall'inizio, ha convocato di nascosto una nuova amante? E che le avrebbe fatto indossare i vestitini della streghetta dei suoi sogni...? ... Questo giorno è troppo importante per noi per giungere a questa conclusione.""","""Questo significa che il babbo, a cui non è mai fregato niente di queste riunioni di famiglia, avrebbe segretamente chiamato qui una nuova amante? E che le avrebbe fatto indossare i vestitini della streghetta dei suoi sogni...? Questo giorno è troppo importante per poter giungere ad una simile conclusione.""","""Bu, aile konferansını zaten hiç umursamayan babamın buraya gizlice yeni bir metres çağırdığı anlamına mı geliyor? Ve ona ideal cadısının kıyafetlerini mi giydirdi? ............Hayır, bu gün bu sonuca varılamayacak kadar önemli bir gün."""
Ushiromiya Eva,"""There can be only one reason. To join in on the family conference. ...She wants to claim some right to Father's inheritance!"" ","""There can be only one reason. To join in on the family conference. ...She wants to claim some right to Father's inheritance!""",[=UP],「理由はひとつしかない。親族会議に加わるためよ。…お父様の遺産について、何かの権利を主張する気でいるのよ！」,[=JP],"""Здесь может быть лишь одна причина. Чтобы присоединиться к собранию семьи. ...Она захочет попробовать заявить какие‐то свои права на наследство отца!""","""Pode haver apenas uma razão. Para se juntar à conferência familiar. ...Ela quer clamar algum direito à herança do pai!""",「理由只有一個。就是為了加入親族會議。…她是想就爸的遺產，來主張什麼權利！」,「理由只有一个。就是为了加入亲族会议。…她是想就爸的遗产，来主张什么权利！」,"""Può esserci una sola ragione. Per unirsi alla conferenza di famiglia. ... Lei vuole rivendicare qualche diritto all'eredità di Papà!""","""Può esserci una sola ragione.{n}Per partecipare alla riunione di famiglia... Lei vorrà rivendicare qualche diritto all'eredità di nostro padre!!""","""Bunun tek bir nedeni olabilir. Aile konferansına bizimle katılmak için. ...Babamın mirası üzerinde hak iddia etmek istiyor!"""
Ushiromiya Natsuhi,"""Ridiculous!! The Family Head wouldn't have something as filthy as a mistress!"" ","""Preposterous!! The head would never have something as filthy as a mistress!""","""Ridiculous!! The head wouldn't have something as filthy as a mistress!""",「馬鹿馬鹿しい！！　当主様に愛人などと汚らわしいものなどおりません！」,[=JP],"""Просто смешно! У главы никогда не было этой грязной любовницы!""","""Absurdo!! O chefe nunca teria algo tão sujo quanto uma amante!""",「荒謬！！當主大人才沒有情婦這種骯髒的東西！」,「荒谬！！当主大人才没有情妇这种肮脏的东西！」,"""Ridicolo!! Il capofamiglia non può avere qualcosa di così schifoso come un'amante!""","""È ridicolo!! Il capofamiglia non ha amanti, né altre oscenità di questo tipo!""","""Saçmalık!! Aile reisinin asla metres gibi iğrenç bir şeyi olmaz!"""
Ushiromiya Krauss,"""I told you to be quiet! I've lived in this mansion with Father all this time, and I've never heard a thing about something like that. ","""I told you to be silent! I've been in this mansion with Father for considerable time, and I haven't heard about this once.""","""I told you to be silent! I've been in this mansion with Father the whole time, and I haven't heard about this once.",「お前は黙っていろと言っている！私はこの屋敷でずっと親父殿と過ごしているが、そんな話は聞いたこともない。,「お前は黙っていろと言っている！　私はこの屋敷でずっと親父殿と過ごしているが、そんな話は聞いたこともない」,"""Я сказал тебе помолчать! Я жил в этом особняке с отцом всё это время, и ни разу не слышал о подобном.""","""Eu já disse para ficar em silêncio! Eu estive nesta mansão com o pai por um tempo considerável, e não ouvi sobre isto nenhuma vez.""",「我說了叫你安靜一會！我一直在這大屋裡和父親一起生活，但這種事我連聽都沒聽說過。」,「我说了叫你安静一会！我一直在这大屋里和父亲一起生活，但这种事我连听都没听说过。」,"""Ti ho detto di fare silenzio! Sono stato in questa villa con Papà per tutto questo tempo, non ho mai sentito una cosa del genere.","""Ti ho detto di stare zitta! Sono stato per tutto questo tempo nella villa con nostro padre, ma non ho mai sentito una cosa del genere...""","""Sana sessiz olmanı söylemiştim! Uzun zamandır babamla birlikte bu malikanedeyim, ve bir kez bile böyle bir şey duymadım."""
Ushiromiya Krauss,"......If we stretch plausibility to the limit and assume Father had an illegitimate child with some mistress decades ago, ...then maybe Father searched her out and called her here today. ...Is that what you're trying to say?"" ",""".........Let me humor you as best as I can... ......You say Father had a hidden child with a mistress of several decades past, ......and Father searched her out and called her here today. ...Is that what you want to say?"""," .........At best, all we can guess is that Father's hidden mistress of several decades ago had a hidden child, ......and Father searched her out and called her today. ...Is that what you want to say?""",………最大限、理解を示したとして、……何十年も昔の愛人との間に隠し子がいたとして、……それを親父殿が探し出し、今日という日に呼びつけたと。…こう言いたいのかね？」,「………最大限、理解を示したとして、……何十年も昔の愛人との間に隠し子がいたとして、……それを親父殿が探し出し、今日という日に呼びつけたと。…こう言いたいのかね？」,""".........В лучшем случае мы все можем предположить, что у тайной любовницы отца несколько десятилетий назад родился ребёнок... И отец нашёл её и пригласил на сегодня. ...Вы это хотели сказать?""",""".........Deixe‐me ceder a você o melhor que eu puder... ......Você está dizendo que o pai teve uma filha escondida com uma amante de diversas décadas atrás, ......e agora ele a procurou para chamá‐la aqui hoje. ...É isso que você quer dizer?""",「………我就示以最大限度的理解，……就當爸和幾十年前的情婦有個私生子吧，……爸把她找到了，並在今天這個日子把她叫了過來。…你們是想這麼說吧？」,「………我就示以最大限度的理解，……就当爸和几十年前的情妇有个私生子吧，……爸把她找到了，并在今天这个日子把她叫了过来。…你们是想这么说吧？」,"... Al massimo, possiamo supporre che la sua amante segreta di decine di anni fa abbia avuto una figlia nascosta... e che Papà l'abbia cercata e convocata qui oggi. ... È questo ciò che vuoi dire?""","""Nell'ipotesi più remota... assumendo che sia una figlia illegittima di un'amante avuta decine di anni fa... nostro padre potrebbe averla rintracciata e convocata per la giornata di oggi... È questo ciò che volete dire?""",""".........Eğer inandırıcılığın sınırlarını zorlarsak... ......ve babamın onlarca yıl önce bir metresinden gayrimeşru bir çocuğu olduğunu varsayarsak, ......belki de babam onu araştırıp buldu ve bugün buraya çağırdı. ...Söylemek istediğiniz bu mu?"""
