Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Kinzo,"""...Hmph. ......Humans are cheap creatures. ...Even though everything is ultimately decided by God, when humans are given good fortune, they arrogantly feel it was due to their own ability."" ","""...Hmph. .........Humans are cheap creatures. ......They claim to do their best and leave the rest to Providence, yet when they are given good fortune, they desire to flatter themselves that it arose not from simple luck, but from their own ability.""","""...Hmph. .........Humans are cheap creatures. ......While they concern themselves with other's affairs and possess sacred life, they want to love themselves, and when they are given good fortune, they say that it was due to their own ability rather than simple good fortune.""",「…ふ。………人間とは安っぽい生き物だな。……人事を尽くして天命を待ちながら、幸運を得られた時には、それが単なる幸運ではなく、己の技量に拠るものだったと自惚れたくもなる。」,「…ふ。………人間とは安っぽい生き物だな。……人事を尽くして天命を待ちながら、幸運を得られた時には、それが単なる幸運ではなく、己の技量に拠るものだったと自惚れたくもなる」,"""...Хмф. .........Люди — низкие существа. ......В то время как они интересуются чужими делами и обладают священной жизнью, они слишком самолюбивы, и когда им достаётся удача, они говорят, что так сложилось благодаря их собственным способностям, а не простой удаче.""","""...Hmph. .........Humanos são criaturas baratas. ......Eles afirmam fazerem seu melhor e deixam o resto à Divina Providência, ainda assim, quando recebem a boa sorte, desejam se gabar de que isso não se deve à simples sorte, mas à sua própria habilidade.""",「…哼。………人類真是一種膚淺的生物。……一邊盡著人事聽著天命，可在獲得了幸運之時，卻又自鳴得意地希望這不光是幸運，更是憑了自己的本事才有的。」,「…哼。………人类真是一种肤浅的生物。……一边尽着人事听着天命，可在获得了幸运之时，却又自鸣得意地希望这不光是幸运，更是凭了自己的本事才有的。」,"""... Hmph. ... Gli umani sono creature insignificanti. ... Mentre posseggono una vita sacra e si preoccupano dei problemi degli altri, vogliono amare se stessi, e quando gli viene data la buona sorte, dicono che è stato per via della propria abilità piuttosto che per semplice fortuna.""","""...Hmph... Gli umani sono creature infime... Quando si abbandonano al giudizio divino e ricevono una dose di buona sorte, vogliono avere la presunzione di dire che è stato frutto delle loro capacità, piuttosto che pura fortuna.""","""...Hmph. .........İnsanlar basit varlıklardır. ......Ellerinden gelenin en iyisini yaptıklarını ve gerisini Tanrı'ya bıraktıklarını öne sürerler, ancak başlarına iyi bir talih geldiğinde, bunun basit bir şanstan değil, kendi başarılarından kaynaklandığını iddia edip kendilerini överler."""
,That was why he wanted to check whether there was a wretched mark on the door. ...The very desire was human. ,So he wanted to check whether there was a wretched mark on the door.{n}...That is only human.,So he wanted to check whether there was a wretched mark on the door. ...That's what humans would do.,だから、扉に惨めな痕跡があることを確かめたい。…それが人間というものだ。,だから、扉に惨めな痕跡があることを確かめたい。{n}…それが人間というものだ。,"Да, ему хотелось удостовериться, был ли на двери тот ужасный знак.{n}...Так поступили бы люди.","Por isso, ele queria checar se havia alguma miserável marca na porta.{n}...Isto são os humanos.",所以，他才會想去確認門上有沒有一塌糊塗的痕跡。{n}…這就是人類。,所以，他才会想去确认门上有没有一塌糊涂的痕迹。{n}…这就是人类。,Quindi volle controllare se ci fosse un nefasto marchio sulla porta. ... È ciò che gli umani farebbero.,Per questo voleva controllare se sulla porta ci fosse un marchio nefasto...{n}Era ciò che avrebbe fatto qualsiasi umano.,Bu nedenle kapının üzerinde kötü bir iz olup olmadığını kontrol etmek istedi.{n}...İnsani bir arzu.
,"And that was why Kinzo did not check. He often rejected desires that came to him because he was human. By doing that, he could be immersed in a feeling of sufficiency, as though he himself had become a being that surpassed humans... ","Therefore, Kinzo did not check. He repressed the things that he wanted to do because he was human. By that, Kinzo could immerse himself in a feeling of sufficiency, as though he had become a being that surpassed humans..."," Therefore, Kinzo did not check. He repressed things that he wanted to do because he was human. By that, Kinzo could be immersed in a feeling of sufficiency, as though he himself had become a being that surpassed humans...",だから、金蔵は確かめない。人間だからしたくなることを、抑え付ける。それによって金蔵は、自分は人間を超えた存在に至ったのだという充足感に浸れるのだ…。,[=JP],"Поэтому Кинзо не стал проверять. Он подавлял желания, порождаемые его человеческим существом. При этом Кинзо мог быть погружён в чувство самодостаточности, как если бы он стал сущностью, превосходящей людей...","E por isso Kinzo não verificou. Ele reprimia as coisas que ele queria fazer porque era humano. Por isso, Kinzo conseguia se imergir em um sentimento de suficiência, como se ele tivesse se tornado um ser que ultrapassou os humanos...",也正因如此，金藏才沒去確認。控制住了是人類才有的慾望。金藏由此沉醉進了一種，自己達到了超脫於人類境界的充足感之中…。,也正因如此，金藏才没去确认。控制住了是人类才有的欲望。金藏由此沉醉进了一种，自己达到了超脱于人类境界的充足感之中…。,"Perciò, Kinzo non lo fece. Rifiutava le cose che, essendo umano, voleva fare. {n}Con questo, Kinzo poteva immergersi in un sentimento di sufficienza, come se fosse diventato un essere che sorpassava gli umani...","E pertanto, Kinzo non lo fece. Represse gli impulsi dovuti alla sua umanità. Così facendo, Kinzo poté crogiolarsi nella soddisfazione di aver raggiunto uno stadio superiore a quello umano...","Dolayısıyla, Kinzo kontrol etmedi. İnsan olduğu için yapmak istediği şeyleri bastırdı. Bu sayede Kinzo, sanki insanların ötesinde bir varlık haline gelmiş gibi bir yeterlilik hissine kendini kaptırabiliyordu..."
,"He recognized human desires for what they were...and guarded against them. Things that a human would want to do, he resisted. ","He became aware of human desire, and forbade it.{n}Things that a human wanted to do, he resisted."," He became aware of human desire, and forbade it. Things that a human wanted to do, he resisted.",人の欲を自覚し、戒める。人のしたいことに、抗う。,人の欲を自覚し、戒める。{n}人のしたいことに、抗う。,"Он заметил человеческое желание и подавил его.{n}Он сопротивлялся вещам, которые ему хотелось как человеку.","Ele se tornou ciente do desejo humano, e o proibiu.{n}Ele resistia às coisas que um humano gostaria de fazer.",人的欲求，他自覺自戒。{n}人的慾望，他抵抗拒絕。,人的欲求，他自觉自戒。{n}人的欲望，他抵抗拒绝。,"Divenne cosciente dei desideri umani, e li scacciò. Resistette, a cose che un umano voleva fare.",Aveva acquisito consapevolezza sui suoi desideri umani... e li aveva messi a freno.{n}Aveva resistito alle pulsioni dell'uomo...,İnsani arzularının farkına vardı ve onları engelledi.{n}Bir insanın yapmak istediği şeylere direniyordu.
,"...This eccentricity and rebellious nature had surely given him a rare genius, making it possible for him to succeed in his exploits as he revived the Ushiromiya family in a single generation... ","......This eccentric and rebellious sense had surely given him a rare genius, which must have allowed him to succeed in his exploits as he revived the Ushiromiya family in one generation...","......This eccentricity and rebellious sense had surely given him a rare genius, which must have allowed him to succeed in his exploits as he revived the Ushiromiya family in one generation...",……この偏屈かつ捻くれたセンスが、きっと彼に稀な博才を与え、右代宮家を一代にして復興させるという偉業を成し遂げさせたに違いない…。,[=JP],"......Эта эксцентричность и мятежный разум наделили его редкостным гением, который возможно, позволил ему преуспеть в своих деяниях, когда ему удалось возродить семью Уширомия за одно поколение...","......Este sentido excêntrico e rebelde certamente havia dado a ele um gênio muito raro, o qual deve ter permitido a ele suceder em suas façanhas enquanto revivia a família Ushiromiya em uma única geração...",……這既頑固又乖僻的品性，一定賜給了他少有的博才，讓他僅憑一代就完成了復興右代宮家的偉業…。,……这既顽固又乖僻的品性，一定赐给了他少有的博才，让他仅凭一代就完成了复兴右代宫家的伟业…。,"... Questo senso di eccentricità e di ribellione gli aveva di sicuro donato un genio raro, che gli deve aver permesso di portare a compimento i suoi atti facendo rivivere la famiglia Ushiromiya in una generazione...","Quel suo senso di eccentricità scellerata gli aveva senz'altro donato un talento singolare per l'azzardo, che gli aveva indubbiamente permesso di compiere la grande impresa di risollevare la famiglia Ushiromiya in una generazione...","......Bu egzantrik ve isyankâr his ona kesinlikle eşsiz bir zekâ kazandırmıştı, ve bu da Ushiromiya ailesini tek kuşak içinde yeniden canlandırırken başarıya ulaşmasını sağlamış olmalıydı..."
Ushiromiya Kinzo,"""Well then, {f:5:Beatrice}. What were the six pieces you took? ...And, what will your next move be? ...Entertain me. ......My defense is perfect. I will not shame myself like last time. ...Heh, ...heheheh."" ","""Well then, {f:5:Beatrice}. What were the six pieces you took? ......And what will your next move be? ...Entertain me. .........My defense is perfect. I will not shame myself like last time. ......Heh, ......heheheh.""","""Well then, Beatrice. What were the six pieces you took? ......And, what will your next move be? ...Entertain me. .........My defense is perfect. I will not shame myself like last time. ......Heh, ......heheheh.""",「さて、ベアトリーチェ。お前が取った６つの駒は何なのか。……そして、次なる手はどうくるのか。…楽しませてもらうぞ。………私の守りは完璧だ。前回のような無様は晒さぬぞ。……ふ、……っふっふっふっふ。」,「さて、ベアトリーチェ。お前が取った６つの駒は何なのか。……そして、次なる手はどうくるのか。…楽しませてもらうぞ。………私の守りは完璧だ。前回のような無様は晒さぬぞ。……ふ、……っふっふっふっふ」,"""Ну что же, {f:5:Беатриче}. Кто эти шесть фигур, что ты собрала? ......И каким окажется твой следующий ход? ...Развлеки меня. .........Моя защита совершенна. Я не опозорюсь, как в прошлый раз. ......Хе... хе‐хе‐хе‐хе.""","""Pois bem, {f:5:Beatrice}. Quais foram as seis peças que você tomou? ......E qual será seu próximo movimento? ...Entretenha‐me. .........Minha defesa é perfeita. Não vou me envergonhar como da última vez. ......Heh, ......heheheh.""",「好了，貝阿朵莉切。你吃掉的是哪六個棋子呢？……還有，下一手你又會怎麼殺來呢？…就讓我好好欣賞一下吧。………我的防御是完美的。不會再像上次那樣出醜了。……哼，……哼哼哼哼。」,「好了，贝阿朵莉切。你吃掉的是哪六个棋子呢？……还有，下一手你又会怎么杀来呢？…就让我好好欣赏一下吧。………我的防御是完美的。不会再像上次那样出丑了。……哼，……哼哼哼哼。」,"""Bene, Beatrice. Quali sono le sei pedine che hai preso? ... E, quale sarà la tua prossima mossa? ... Intrattienimi. ... La mia difesa è perfetta. Non mi umilierò come l'ultima volta. ... Heh... heheheh.""","""Bene, {f:5:Beatrice}. Quali sono le sei pedine che hai mangiato? E quale sarà la tua prossima mossa...? Su, intrattienimi... La mia difesa è impeccabile. Non mi esporrò alle stesse umiliazioni della volta scorsa... Eh... eheheheh.""","""Pekâlâ, {f:5:Beatrice}. Aldığın altı taş hangileriydi? ......Ve bir sonraki hamlen ne olacak? ...Beni eğlendir. .........Defansım mükemmel. Geçen seferki gibi kendimi utandırmayacağım. ......Heh, ......heheheh."""
,"The servants woke early. They had to open the curtains, prepare breakfast, and complete various other tasks to welcome the guests to a new day. ","The servants woke early. They had to open the curtains, prepare breakfast, and complete various other tasks to welcome the guests to a new day.",[=UP],使用人たちの朝は早い。カーテンを開け、朝食の準備をし、新しい一日で客人たちを迎えるための様々な準備をしなくてはならない。,[=JP],"Прислуга просыпалась рано. В их обязанности входило открыть шторы, приготовить завтрак и успеть выполнить ряд других задач, поприветствовав гостей с новым днём.","Os serviçais acordavam cedo. Eles tinham que abrir as cortinas, preparar o café da manhã e completar várias outras tarefas para saudar os hóspedes a um novo dia.",傭人們的清晨來得很早。他們必須拉開窗簾，準備早餐，為了讓客人們迎來全新的一天，而做各種各樣的準備工作。,佣人们的清晨来得很早。他们必须拉开窗帘，准备早餐，为了让客人们迎来全新的一天，而做各种各样的准备工作。,"I domestici si svegliarono presto. Dovevano aprire le tende, preparare la colazione e portare a termine diversi altri compiti per dare agli ospiti il benvenuto ad un nuovo giorno.","I domestici si svegliarono presto. Dovevano aprire le tende, allestire la colazione, e svolgere diversi altri preparativi per accogliere gli ospiti all'inizio di una nuova giornata.","Hizmetkârlar erkenden uyandı. Perdeleri açmaları, kahvaltıyı hazırlamaları ve misafirleri yeni bir güne karşılamak için çeşitli diğer işleri tamamlamaları gerekiyordu."
,Gohda was the most enthusiastic. ,Gohda was the most enthusiastic., Gohda was the most enthusiastic.,一番、大張り切りなのは郷田だった。,[=JP],Больше всех энтузиазма проявлял Года.,Gohda era o mais entusiasmado.,幹得最起勁的人是鄉田。,干得最起劲的人是乡田。,Gohda era il più entusiasta.,Gouda era quello con più entusiasmo di tutti.,En hevesli olan Gohda'ydı.
,"During the family conference, he had been told to concentrate his efforts especially on cooking, and he'd been specially exempted from several tasks that servants normally must do. ","He had been told to concentrate his efforts in particular on his work as a chef for the duration of the family conference, and he had been specially exempted from several tasks that servants normally must do."," During the family conference, he had been told to especially concentrate his efforts on cooking, and he had been specially exempted from several tasks that servants normally must do.",親族会議の期間中は、特に料理人としての仕事に集中するように言われており、本来、使用人がこなさなければならないいくつかの仕事が特別に免除されていた。,[=JP],"Во время собрания семьи ему было приказано сосредоточить все свои силы на приготовлении еды, и он был специально освобождён от ряда задач, обычно лежавших на прислуге.","Foi dito a ele para focar seus esforços apenas à cozinha durante o período da conferência familiar, e ele havia sido especialmente isentado de diversas tarefas que os serviçais normalmente devem fazer.",他被吩咐過，在親族會議這段時間裡，要專心去做廚師的工作，還被特別免除了好幾項傭人原本必須要做的工作。,他被吩咐过，在亲族会议这段时间里，要专心去做厨师的工作，还被特别免除了好几项佣人原本必须要做的工作。,"Durante la riunione di famiglia, gli è stato ordinato di concentrare i suoi sforzi specialmente sulla cucina, ed è stato dispensato da altri compiti che normalmente i domestici devono fare.","Durante la riunione di famiglia gli era stato detto di focalizzare i suoi sforzi nel suo campo da chef, ed aveva ricevuto un esonero speciale dagli incarichi normalmente di competenza ai domestici...","Kendisine, aile konferansı süresince çabalarını özellikle aşçılık işine yoğunlaştırması söylenmiş, ve hizmetkârların normal şartlarda yapması gereken bazı görevlerden özel olarak muaf tutulmuştu."
,"...Gohda, who was a show off, seemed to be feeling particularly superior because of that. He let Genji and the rest prepare the rest of the mansion...and worked on making breakfast in the kitchen. ","...It seemed that Gohda, who was a show off, had a particular feeling of supremacy about that. He left the preparations of the inside of the mansion to Genji and the rest, and worked on preparing breakfast in the kitchen.",[=UP],…見栄っ張りな郷田は、その辺りに優越感を特に感じるらしい。館内の準備を源次たちに任せ、厨房で朝食の準備に勤しむのだった。,[=JP],"...Было видно, что Года, любивший выделяться, ощущал от этого некоторое собственное превосходство. Он оставил приготовления внутри особняка на Генджи и остальных и занялся приготовлением завтрака на кухне.","...Parecia que Gohda, que era exibido, tinha um sentimento particular de supremacia sobre aquilo. Ele deixou as preparações do interior da mansão para Genji e os outros serviçais, e trabalhou preparando o café da manhã na cozinha.",…要面子的鄉田，似乎在這點上感到了非同尋常的優越感。他把大屋內的準備工作交給了源次他們，自己在廚房賣力地準備早餐。,…要面子的乡田，似乎在这点上感到了非同寻常的优越感。他把大屋内的准备工作交给了源次他们，自己在厨房卖力地准备早餐。,"... Sembrava che Gohda, che ostentava la sua bravura, avesse un particolare sentimento di supremazia riguardo ciò. Lasciò la preparazione dell'interno della residenza a Genji e gli altri, e preparò la colazione in cucina.","Sembrava che Gouda, da esibizionista qual era, avesse un gran complesso di superiorità a riguardo. Lasciò a Genji e gli altri l'allestimento dell'interno della residenza, mentre lui si mise a lavorare in cucina per preparare la colazione.",...Gösteriş meraklısı olan Gohda'nın bu konuda özel bir üstünlük duygusuna sahip olduğu anlaşılıyordu. Malikanenin iç hazırlıklarını Genji ve diğerlerine bırakarak mutfakta kahvaltıyı hazırlamaya koyuldu.
,"Genji split the work with Shannon and Kanon, and they carried out various tasks. ","Genji split the work with Shannon and Kanon, and they carried out various tasks."," Genji split the work with Shannon and Kanon, and they carried out various tasks.",源次は、紗音と嘉音の三人で手分けして、様々な準備をこなしていく。,[=JP],"Генджи разделил работу между Шаннон и Канон, и они занялись выполнением разных задач.","Genji dividiu o trabalho com Shannon e Kanon, e eles executaram várias tarefas.",源次與紗音和嘉音三人，分頭做著各種各樣的準備工作。,源次与纱音和嘉音三人，分头做着各种各样的准备工作。,"Genji divise il lavoro con Shannon e Kanon, e completarono diverse faccende.","Genji divise i compiti tra lui, Shannon e Kanon, e i tre eseguirono diverse faccende.","Genji, işleri Shannon ve Kanon ile paylaştı ve çeşitli görevleri yerine getirdiler."
,Shannon headed to the dining hall and knocked. ,Shannon headed to the dining hall and knocked., Shannon headed to the dining hall and knocked.,紗音は、食堂へ向かい、ノックした。,[=JP],Шаннон направилась в обеденный зал и постучала.,Shannon seguiu para a sala de jantar e bateu na porta.,紗音來到餐廳，敲了敲門。,纱音来到餐厅，敲了敲门。,"Shannon si diresse alla sala da cena, e bussò.","Shannon si diresse alla sala da pranzo, per poi bussare...",Shannon yemek salonuna yöneldi ve kapıyı çaldı.
,"...Last year, the family conference had continued into the early hours of the morning. It wouldn't have been odd if this year's conference had done the same. ","...Last year, the family conference had continued into the small hours of the night. It wouldn't have been odd for this year's conference to continue all the way into the next morning.","...Last year, the family conference had continued into the early hours of the morning. It wouldn't have been odd for this year's conference to continue until the early morning.",…昨年は、親族会議は未明にまで及んだ。今年の親族会議は、とうとう早朝にまで及んでも不思議はない。,[=JP],"...В прошлом году семейное собрание продолжалось до раннего утра. Не было ничего удивительного, если в этом году собрание вновь затянулось до самого утра.","...No ano passado, a conferência familiar tinha continuado madrugada adentro. Não teria sido estranho para a conferência deste ano continuar até a manhã seguinte.",…去年，親族會議一直開到了凌晨。那麼今年的親族會議，就算延長到了早上也沒什麼好奇怪的。,…去年，亲族会议一直开到了凌晨。那么今年的亲族会议，就算延长到了早上也没什么好奇怪的。,"... Lo scorso anno, la riunione di famiglia continuò fino alle prime ore del mattino. Non sarebbe stato strano se la riunione di quest'anno sarebbe continuata fino all'alba.","Nell'anno precedente, la riunione di famiglia proseguì fino all'alba. Non sarebbe stata una strana occorrenza se la riunione di quest'anno si fosse protratta fino alle prime ore del mattino.",...Geçen yıl aile toplantısı gecenin ilerleyen saatlerine kadar devam etmişti. Bu yılki konferansın da ertesi sabaha kadar sürmesi hiç de garip olmazdı.
,"Considering the possibility that they were still having a discussion inside, she knocked. ",So she had knocked out of consideration for the possibility that they were still having a discussion inside.," Considering the possibility that they were still having a discussion inside, she knocked.",まだ中で会議が続いている可能性を考え、ノックしたのだった。,[=JP],"Учитывая вероятность того, что они по‐прежнему заняты обсуждением внутри, она постучала.",Por isso ela havia batido na porta em consideração pela possibilidade de ainda estarem tendo uma discussão dentro da sala.,紗音是想著裡面可能還在開會，而敲的門。,纱音是想着里面可能还在开会，而敲的门。,"Bussò, considerando la possibilità che avrebbero potuto ancora discutere all'interno.","Tenendo in conto la possibilità che la riunione fosse ancora in corso, bussò.",Bu yüzden içeride hâlâ konuşmakta oldukları ihtimalini göz önünde bulundurarak kapıyı çalmıştı.
,"But there was no response, so she opened the door and said good morning. ","But there was no response, so she opened the door and said good morning."," But there was no response, so she opened the door and said good morning.",だが反応はなかったので、おはようございますと口にしながら扉を開ける。,[=JP],"Но никакого ответа не последовало, поэтому она открыла дверь и пожелала доброго утра.","Mas não houve resposta, então ela abriu a porta e deu um bom‐dia.",不過由於沒反應，她便問候著早安，把門打開了。,不过由于没反应，她便问候着早安，把门打开了。,"Ma non ottenne una risposta, così aprì la porta dicendo buongiorno.","Ma non ci fu risposta, per cui aprì la porta mentre proferiva loro il buongiorno.",Ama cevap gelmeyince kapıyı açtı ve günaydın dedi.
