Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Maria,"""Uu-."" ","""Uu.""","""Uu-.""",「うー。」,「うー」,"""У‐у.""",[=UP],「嗚——」,「呜——」,[=OG],"""Uuh.""",[=UP]
Ushiromiya Rosa,"""...I don't know what uu- means! Is that true?!"" ","""...I don't know what ""uu"" means! Is that true?!""","""...I don't know what uu- means! Is that true?!""",「…うーじゃわからないでしょ！　そうなの？！」,[=JP],"""...Я не знаю, что означает это твоё 'у‐у'! Это правда?!""","""...Eu não sei o que ""uu"" significa! Isso é verdade?!""",「…光是嗚——怎麼聽得懂！是媽媽說的那樣嗎？！」,「…光是呜——怎么听得懂！是妈妈说的那样吗？！」,"""... Non so che significa uu-! È la verità?!""","""...Non so che vuol dire ‘uuh’! È vero o no?!""","""...""Uu"" ne demek bilmiyorum! Bu doğru mu?!"""
Ushiromiya Maria,"""...Yes."" ","""......Yeah.""","""......Yes.""",「……うん。」,「……うん」,"""......Да.""","""......Sim.""",「……嗯。」,[=CHT],"""... Sì.""","""...Sì.""","""......Evet."""
Ushiromiya Rosa,"""How long have you been meeting her? How many years ago did it start?!"" ","""How long have you been seeing her? How many years ago did it start?!""","""How long have you been meeting her? How many years ago did it start?!""",「いつから会ってるの？　何年前から！」,[=JP],"""Как долго ты встречалась с ней? Сколько лет назад это началось?!""","""Há quanto tempo você esteve encontrando com ela? Há quantos anos atrás isso começou?!""",「從什麼時候開始碰面的？從幾年前開始的！」,「从什么时候开始碰面的？从几年前开始的！」,"""Da quanto tempo la incontri? Quanti anni fa è iniziato?!""","""Da quanto tempo la frequenti? Da quanti anni?!""","""Onunla ne zamandır görüşüyorsun? Kaç yıl önce başladı?!"""
Ushiromiya Maria,"""...Uu-. ...I don't know."" ","""...Uu. ......Dunno.""","""...Uu-. ......Don't know.""",「…うー。……わかんない。」,「…うー。……わかんない」,"""...У‐у. ......Не знаю.""","""...Uu. ......Não sei.""",「…嗚——。……不知道。」,「…呜——。……不知道。」,"""... Uu-. ... Non so.""","""...Uuh... Non lo so.""","""...Uu. ......Bilmiyorum."""
Ushiromiya Rosa,"""You don't know?! What do you mean?! Was it last year? Two years ago?!"" ","""You don't know?! Why?! Last year? Two years ago?!""",[=UP],「わからない？！　どうして！　去年？　一昨年？！」,[=JP],"""Не знаешь?! Почему?! В прошлом году? Два года назад?!""","""Você não sabe?! Como não?! Ano passado? Dois anos atrás?!""",「不知道？！為什麼！去年？前年？！」,「不知道？！为什么！去年？前年？！」,"""Non lo sai?! Perché?! L'anno scorso? Due anni fa?!""","""Non lo sai?! Come?! È dall'anno scorso? Due anni fa?!""","""Bilmiyor musun?! Nasıl?! Geçen yıl mıydı? İki yıl önce miydi?!"""
Ushiromiya Maria,"""...Longer than that. ...Uu-."" ","""......Longer. ......Uu.""","""......Since before that. ......Uu-.""",「……もっと前から。……うー。」,「……もっと前から。……うー」,"""......Ещё раньше. ......У‐у.""","""......Mais tempo. ......Uu.""",「……是從更久以前開始的。……嗚——」,「……是从更久以前开始的。……呜——」,"""... Da molto prima. ... Uu-.""","""...Da molto prima... Uuh.""","""......Ondan daha uzun. ......Uu."""
,Rosa was astonished. ...Only the Ushiromiya family mansion existed on this island. So there couldn't have been any humans other than themselves here. ,Rosa was aghast. ...Only the Ushiromiya mansion existed on this island. So there was no way that there were any humans other than themselves on this island.,Rosa was astonished....Only the Ushiromiya family mansion existed on this island. So there was no way that there were any humans other than themselves on this island.,楼座は愕然とする。…この島には右代宮家の屋敷があるだけだ。だから、この島に自分の知る以外の人間がいるわけないのだ。,[=JP],"Роза была потрясена. ...Лишь особняк семьи Уширомия стоял на этом острове. Поэтому на нём не могло существовать людей, неизвестных семье Уширомия.",Rosa estava atônita. ...A única coisa que existia na ilha era a mansão Ushiromiya. Não haviam como existir qualquer outro humano além daqueles dentro dela.,樓座不禁愕然。…這島上就只有右代宮家的房屋。所以，這島上不可能會有自己不認識的人類。,楼座不禁愕然。…这岛上就只有右代宫家的房屋。所以，这岛上不可能会有自己不认识的人类。,Rosa era senza parole. ... Su quell'isola non c'era altro che la villa della famiglia Ushiromiya. Quindi sull'isola non c'erano altre persone che loro.,"Rosa era senza parole... In quell'isola c'era solo la villa della famiglia Ushiromiya. Pertanto, non potevano esserci altre persone, al di fuori di quelle che conosceva.",Rosa dehşete düşmüştü. ...Bu adada sadece Ushiromiya malikanesi vardı. Yani bu adada kendilerinden başka insan olmasına imkân yoktu.
,"And yet, Maria said she'd been meeting with this suspicious woman every year during the family conference... ","And yet, Maria said that she had been meeting with that suspicious woman every year during the family conference......"," And yet, Maria said that she had been meeting with that suspicious woman every year during the family conference......",なのに真里亞は、何と毎年、親族会議の度にあの怪しげな女と出会っていたという……。,[=JP],"И тем не менее Мария заявляла, что встречалась с подозрительной женщиной каждый год во время семейного собрания...","E ainda assim, Maria disse que ela esteve se encontrando com aquela mulher suspeita todos os anos durante a conferência familiar......",可真里亞卻竟然說，她每年都在來參加親族會議的時候見過那個古怪的女人……。,可真里亚却竟然说，她每年都在来参加亲族会议的时候见过那个古怪的女人……。,"E tuttavia, Maria ha detto di aver incontrato quella donna sospetta ogni anno durante la conferenza di famiglia...","Eppure, Maria aveva detto di aver incontrato quella donna sospetta ogni anno, durante le riunioni di famiglia...","Yine de Maria, aile konferansı sırasında her yıl o şüpheli kadınla görüştüğünü söylüyordu......"
,"If what Maria said was the truth, ...then that strange woman called {f:5:Beatrice} had been at the family conference every year. ","If what Maria said was the truth, ......then that strange woman called {f:5:Beatrice} had been at the family conference every year."," If what Maria said was the truth, ......then that strange woman called Beatrice had been at the family conference every year.",もしも真里亞が言うことが真実なら、……あのベアトリーチェという奇怪な女は、毎年、親族会議の場にいたことになる。,[=JP],"Если Мария не врала... То выходило, что странная женщина по имени {f:5:Беатриче} оказывалась на Роккенджиме каждый год во время семейного собрания.","Se o que Maria disse é verdade, ......então aquela mulher estranha chamada {f:5:Beatrice} esteve na conferência familiar todo ano.",如果真里亞說的是事實的話，……那個叫貝阿朵莉切的古怪的女人，就是每年都在這個召開親族會議的場所了。,如果真里亚说的是事实的话，……那个叫贝阿朵莉切的古怪的女人，就是每年都在这个召开亲族会议的场所了。,Se quello che Maria ha detto è la verità... quella donna chiamata Beatrice era presente alla conferenza ogni anno.,"Se quello che Maria aveva detto fosse vero... ogni anno, quella strana donna dal nome di {f:5:Beatrice}, si trovava nel luogo in cui si teneva la riunione di famiglia...","Eğer Maria'nın söyledikleri doğruysa, ......o zaman {f:5:Beatrice} adındaki o tuhaf kadın her yıl aile konferansına katılıyordu."
,...That's insane. ,......That's insane.,[=UP],……そんな馬鹿な。,[=JP],......Это безумие.,......Isso é loucura.,……怎麼可能。,……怎么可能。,... È pazzesco.,Era assurdo.,......Bu delilik.
,"Is Maria saying that eerie woman was at the family conference every year, and none of us ever noticed it...?! ","Is she saying that some eerie woman was at the family conference every year, and none of us ever noticed it...?!"," Is she saying that some eerie woman was at the family conference every year, and none of us ever noticed it...?! ",あんな薄気味悪い女が、毎年、親族会議の場にいて、私たちは誰も気付かなかったというのか…？！,[=JP],"Не хочет ли она сказать, что какая‐то подозрительная женщина находилась в особняке во время семейного собрания каждый год, и никто из нас этого даже не заметил?!","Ela está dizendo que uma mulher ominosa frequentou a conferência familiar todos anos, e nenhum de nós nunca notou...?!",那麼個怪里怪氣的女人，每年，都在這個召開親族會議的場所之中，而我們之中卻沒有任何人注意到她嗎…？！,那么个怪里怪气的女人，每年，都在这个召开亲族会议的场所之中，而我们之中却没有任何人注意到她吗…？！,"Maria sta forse dicendo che una donna bizzarra era alla conferenza ogni anno, e nessuno di noi se n'è mai accorto...?!","Stava forse dicendo che una donna sospetta fosse presente ogni anno nel luogo dove si teneva la riunione di famiglia, senza che nessuno mai se ne accorgesse...?!",Her yıl aile konferansına bu ürkütücü kadının katıldığını ve hiçbirimizin bunu fark etmediğini mi söylüyor...?!
,"Even though Rosa had just met the woman herself a couple of hours ago in the rose garden, she was overcome with a strange emotion that told her not to accept that existence... ","Even though Rosa had just met her herself a couple of hours ago in the rose garden, she was overcome with a strange emotion which told her not to accept her existence...","Even though Rosa had just met her herself a couple of hours ago in the rose garden, she was overcome with a strange emotion which told her not to accept that existence...",楼座は、ほんの数時間前、実際に薔薇庭園で自らが出会ったにもかかわらず、その存在を認めたくないという奇妙な感情に囚われる…。,[=JP],"Но хотя Роза повстречалась с этой женщиной в розарии пару часов назад, ею овладевало странное чувство, твердящее ей не принимать существование той женщины...","Mesmo que Rosa tivesse conhecido ela algumas horas atrás no jardim de rosas, ela foi tomada por uma estranha emoção que dizia a ela para não aceitar aquela existência...",樓座陷入了奇異的感情之中。儘管在短短幾小時前，她就在玫瑰庭園親自和她見過面，但她自己卻還是不願去承認她的存在…。,楼座陷入了奇异的感情之中。尽管在短短几小时前，她就在玫瑰庭园亲自和她见过面，但她自己却还是不愿去承认她的存在…。,"Anche se Rosa l'aveva incontrata di persona solo un paio d'ore prima nel giardino, era presa da una strana sensazione che le diceva di non accettarne l'esistenza...","Anche se giusto poche ore prima Rosa l'aveva incontrata di persona nel roseto, fu presa da una strana sensazione, che le diceva di non accettarne l'esistenza...","Rosa onunla daha birkaç saat önce gül bahçesinde karşılaşmış olmasına rağmen, onun varlığını kabul etmemesini söyleyen garip bir duyguya kapılmıştı..."
,"""What"" in the world did I meet with earlier today in the rose garden, as the typhoon grew near and the winds roared...? ","""What"" in the world did I meet with earlier today in the rose garden, as the typhoon grew close and the winds blew strong......?","'What' in the world did I meet with earlier today in the rose garden, as the typhoon grew close and the winds blew strong......",私は今日の昼、台風の近付く風の強い薔薇庭園で、一体“何”に出会ったのだろう……。,[=JP],"Да с ""чем"" же таким я сегодня повстречалась в розарии, когда приблизился тайфун и усилился ветер...","""O que"" diabos eu encontrei mais cedo no jardim de rosas, enquanto o tufão se aproximava e os ventos sopravam forte......?",我今天中午，到底是在台風來臨前那風勢很大的玫瑰庭園裡，遇到了“什麼”呢……。,我今天中午，到底是在台风来临前那风势很大的玫瑰庭园里，遇到了“什么”呢……。,"‘Cosa’ mai ho incontrato prima nel giardino delle rose, mentre il tifone si avvicinava e i venti soffiavano forte...","‘Che {i:cosa} diavolo avevo incontrato a mezzogiorno, nel roseto tormentato dal vento per via del tifone in avvicinamento...?’.","Bugün erken saatlerde, tayfun yaklaşırken ve rüzgarlar şiddetlenirken gül bahçesinde ""ne"" ile karşılaştım......?"
Ushiromiya Rosa,"""...Maria, you said you've met with her every year. ...What do you two do when you meet?"" ","""......Maria. So, you said that you see her every year. ...What do you do together?""","""......Maria. So, you said that you met her every year. ...After you met, what did you do?""",「……真里亞。あなたは毎年、彼女と会ってると言ったわね。…会って、何をしてるの？」,[=JP],"""......Мария, ты сказала, что встречалась с ней каждый год. ...Чем вы занимались при ваших встречах?""","""......Maria. Você disse que a vê todos os anos. ...O que vocês fazem juntas?""",「……真里亞。你說你每年都有和她見面是吧。…那你們碰到後，都在做些什麼呢？」,「……真里亚。你说你每年都有和她见面是吧。…那你们碰到后，都在做些什么呢？」,"""... Maria. Dunque, hai detto di averla incontrata ogni anno. ... Dopo esservi incontrate, cosa avete fatto?""","""...Maria. Hai detto che la vedi ogni anno... Che cosa fai quando vi incontrate?""","""......Maria. Onu her yıl gördüğünü söyledin. ...Birlikte ne yapıyorsunuz?"""
Ushiromiya Maria,"""Uu-. We sing songs and learn magic. And I learn how to draw magic circles."" ","""Uu. Sing songs, learn magic. Learn how to draw magic circles.""","""Uu-. Sang songs, learned magic. Learned how to write magic circles.""",「うー。お唄を歌ったり、魔法を習ったり。魔法陣の書き方も習うの。」,「うー。お唄を歌ったり、魔法を習ったり。魔法陣の書き方も習うの」,"""У‐у. Пели песни, изучали магию. Учились рисовать магические круги.""","""Uu. Cantar músicas, aprender magia. Aprender como desenhar círculos mágicos.""",「嗚——。唱唱歌，學學魔法。也會學魔法陣的畫法。」,「呜——。唱唱歌，学学魔法。也会学魔法阵的画法。」,"""Uu-. Cantato canzoni, imparato la magia. Imparato come disegnare i cerchi magici.""","""Uuh. Canto canzoni, e mi alleno nella magia. Imparo come si disegnano i pentacoli.""","""Uu. Şarkılar söyler, büyüler öğreniriz. Bana büyülü çemberler çizmeyi öğretir."""
Ushiromiya Rosa,"""R-Really? That's incredible. ...Maria, you often draw scribbles... I mean, magic circles in your notebook, right? Did she teach you that too?"" ","""Re‐...really? That's incredible. ......Maria, you often scribble—sorry, draw magic circles, in your notebook, right? Did she teach you that?""","""R, ...really? That's incredible. ......Maria, you often draw scribbles..., ...no, magic circles, in your notebook, right? Did she teach you that?""",「そ、…そう。それはすごいわね。……真里亞がよく自由帳にラクガキ…、…じゃない、魔法陣を書いたりしてるわよね？　それも彼女に教えてもらったの？」,[=JP],"""П‐правда? Это невероятно. ......Мария, ты часто рисуешь каракули... то есть, я имею в виду магические круги в записной книжке, верно? Это она тебя научила?""","""M‐Mesmo? Isso é incrível. ......Maria, você geralmente rabisca — desculpe — desenha círculos mágicos, em seu caderno, certo? Foi ela quem ensinou isso a você?""",「是、…是嗎？這可真厲害呀。……真里亞經常在雜記本上畫塗鴉…，…不對，畫魔法陣吧？這也是她教給你的嗎？」,「是、…是吗？这可真厉害呀。……真里亚经常在杂记本上画涂鸦…，…不对，画魔法阵吧？这也是她教给你的吗？」,"""D... Davvero? È fantastico. ... Maria, spesso disegni quei ghirigori... no, cerchi magici, sul tuo quaderno, vero? Te l'ha insegnato lei?""","""D-Davvero? È fantastico... Maria, tu disegni spesso sul tuo quadernino quegli scarabocchi... scusa, quei pentacoli, vero? Ti ha insegnato anche quelli?""","""Ge-...Gerçekten mi? Bu inanılmaz. ......Maria, defterini sık sık karalıyorsun—pardon, büyülü çemberler çiziyorsun, değil mi? Bunu sana o mu öğretti?"""
Ushiromiya Maria,"""Uu-! You know what? {f:5:Beatrice} drew examples to teach me! C'mon, c'mon, look! Look!"" ","""Uu! {f:5:Beatrice} draws what they should look like! Look! Look!""","""Uu-! You know what, Beatrice drew a model! C'mon, c'mon, look! Look!""",「うー！　ベアトリーチェにね、お手本書いてもらうの！　ほらほら、見て！　見て！」,[=JP],"""У‐у! Знаешь что, у меня есть рисунок {f:5:Беатриче}! Щас, щас, взгляни! Взгляни!""","""Uu! A {f:5:Beatrice} desenha como deveriam se parecer! Veja! Olha! Olha!""",「嗚——！真里亞呀，會拜託貝阿朵莉切畫範本哦！喏喏，你看！你看！」,「呜——！真里亚呀，会拜托贝阿朵莉切画范本哦！喏喏，你看！你看！」,"""Uu-! Beatrice mi ha disegnato il modello! Su, su, guarda! guarda!""","""Uuh! {f:5:Beatrice} mi ha disegnato degli esempi! Dai, dai, guarda! Guarda!""","""Uu! {f:5:Beatrice} neye benzemeleri gerektiğini çiziyor! Hadi! Hadi! Bak! Bak!"""
,Maria joyfully fished around in her handbag. ,Maria joyfully fished around in her handbag.,[=UP],真里亞は嬉々としながら手提げを漁る。,[=JP],Мария принялась радостно копаться в своей сумке.,Maria alegremente pescou por sua bolsa.,真里亞高高興興地在手提包中搗鼓著。,真里亚高高兴兴地在手提包中捣鼓着。,Maria rovistò tutta contenta nella sua borsa.,Maria rovistò tutta contenta nella sua borsa...,Maria sevinçle el çantasını karıştırdı.
,"...Then, she drew out a single notebook and began opening to that page. ","......Then, she took out a notebook and started opening its pages.","......Then, she drew out a single notebook and began opening to that page.",……そして、一冊の自由帳を取り出し、そのページを開き始めた。,[=JP],......А затем она вытащила тетрадь и начала искать ту страницу.,"......Então, ela tirou um caderno e começou a abrir suas páginas.",……然後她取出一本雜記本，翻了起來。,……然后她取出一本杂记本，翻了起来。,"... Poi, ne tirò fuori un quaderno e lo aprì a quella pagina.","E da essa tirò fuori un quadernino, iniziando a sfogliarne le pagine.",......Sonra bir defter çıkardı ve sayfalarını çevirmeye başladı.
,Most of the pages were covered with drawings that were literally scribbles. ,Most of the pages were covered with drawings that were literally scribbles., Most of the pages were covered with drawings that were literally scribbles.,それらのほとんどは、文字通りラクガキで埋められていた。,[=JP],"Большинство страниц покрывали рисунки, в буквальном смысле являющиеся каракулями.",A maioria das páginas estavam cobertas por desenhos que eram literalmente rabiscos.,幾乎每一頁上，都畫滿了如字面意思一樣的塗鴉。,几乎每一页上，都画满了如字面意思一样的涂鸦。,Quasi tutte le pagine erano ricoperte di disegni che erano letteralmente scarabocchi.,"Gran parte delle pagine erano ricoperte da scarabocchi, nel senso letterale della parola.","Sayfaların çoğu, kelimenin tam anlamıyla karalamalar olan çizimlerle kaplıydı."
,"All of them were occult-like things, and, while it might sound rude to Maria, who was joyfully flipping through the pages, they were all creepy. ","All of them were occult‐like things, and while it might sound rude to Maria who was joyfully flipping through the pages, they were all creepy."," All of them were occult-like things, and, while it might sound rude to Maria, who was joyfully flipping through the pages, they were all creepy.",どれもオカルト的なものばかりで、嬉々としてページを捲る真里亞には悪いが、いずれも気色悪いものばかりだった。,[=JP],"Все они напоминали оккультные знаки и, хоть Марию, радостно перелистывающую страницы, наверное задело бы подобное определение, они выглядели жутко.","Todos eles eram relacionados ao ocultismos, e enquanto pudesse soar rude à Maria, que estava alegremente folheando as páginas, eram todos macabros.",一張張全是些帶著神秘學色彩的東西，雖然這麼說對歡樂地翻著本子的真里亞挺抱歉，但確實盡是一些讓人不快的圖形。,一张张全是些带着神秘学色彩的东西，虽然这么说对欢乐地翻着本子的真里亚挺抱歉，但确实尽是一些让人不快的图形。,"Tutti avevano l'aria di essere legati all'occulto, e, anche se la cosa avrebbe ferito Maria, che cercava allegra tra le varie pagine, erano tutti sinistri.","Avevano tutti l'aria di essere legati all'occulto, e Maria, la quale girava allegramente fra le pagine, avrebbe potuto sentirsi offesa nel saperlo, ma erano semplicemente sgradevoli alla vista.","Hepsi okült benzeri şeylerdi, ve sayfaları keyifle çeviren Maria'ya kaba gelse de, hepsi tüyler ürperticiydi."
Ushiromiya Maria,"""Look! Here! {f:5:Beatrice} drew it!! Uu-!!"" ","""Look! Here! {f:5:Beatrice} drew these for me!! Uu!!""","""Look! Here! Beatrice wrote it!! Uu-!!""",「ほら！　これ！　ベアトリーチェが書いてくれた！！　うー！！」,[=JP],"""Смотри! Здесь! {f:5:Беатриче} нарисовала его! У‐у!""","""Olha! Aqui! A {f:5:Beatrice} desenhou esses!! Uu!!""",「你看！這個！是貝阿朵莉切給真里亞畫的！！嗚——！！」,「你看！这个！是贝阿朵莉切给真里亚画的！！呜——！！」,"""Guarda! Ecco! L'ha disegnato Beatrice!! Uu-!!""","""Guarda! Ecco! Me l'ha disegnato {f:5:Beatrice}!! Uuh!!""","""Bak! İşte! {f:5:Beatrice} bunları benim için çizdi!! Uu!!"""
,Each one of the pages in the group Maria opened to...had an eerie magic circle. ,"On each page Maria opened to, there was another eerie magic circle that had been drawn.",[=UP],真里亞が開いたそれらのページには、これまた不気味な魔法陣が書かれていた。,[=JP],"На очередной странице, открытой Марией, был нарисован ещё один жутковатый магический круг.","Em cada página que Maria abria, havia um novo círculo mágico sombrio desenhado.",真里亞翻開的那一頁頁上畫著的，依然是些陰森森的魔法陣。,真里亚翻开的那一页页上画着的，依然是些阴森森的魔法阵。,"Su ogni pagina che Maria mostrava, un nuovo cerchio magico era stato disegnato.","Su ogni pagina mostrata da Maria vi era disegnato un ennesimo, inquietante cerchio di magia...","Maria'nın açtığı her sayfada, çizilmiş bir başka ürkütücü büyülü çember vardı."
,"...Furthermore, at a glance, Rosa could see that Maria hadn't drawn them. ","......Furthermore, at a glance, Rosa realized that Maria hadn't drawn them.",[=UP],……しかもそれは一目見て、真里亞が書いたものではないとわかった。,[=JP],"......Более того, по его виду Роза определила, что его нарисовала не Мария.","......Mais do que isso, de relance, Rosa era capaz de dizer que não haviam sido desenhados por Maria.",……而且只看一眼，就可以知道這不是真里亞畫的圖形。,……而且只看一眼，就可以知道这不是真里亚画的图形。,"... Inoltre, dopo aver dato uno sguardo, Rosa realizzò che non era stata Maria a disegnarli.","Inoltre, bastava una semplice occhiata per intuire che non era stata Maria a disegnarli.","......Dahası, Rosa bir bakışta bunların Maria tarafından çizilmediğini fark etti."
,"The strength of the strokes, the thickness of the lines, how clean the shape was. ...By itself, it wasn't enough to guess the background of the person who had written it, but it was enough for Rosa to be sure that it was someone older than Maria. ","The strength of the strokes, the thickness of the lines, how clean the shape was.{n}......This by itself wasn't enough to guess the background of the person who had drawn it, but it was enough for Rosa to understand that it was definitely someone older than Maria."," The strength of the strokes, the thickness of the lines, how clean the shape was.......This by itself wasn't enough to guess the background of the person who had written it, but it was enough for Rosa to understand that it was definitely someone older than Maria.",筆圧や線の太さ、図形の綺麗さ。……これだけから書いた人間の素性を推し量ることはできないが、確実に真里亞より年齢の高い人物が書いたことは理解できる。,筆圧や線の太さ、図形の綺麗さ。{n}……これだけから書いた人間の素性を推し量ることはできないが、確実に真里亞より年齢の高い人物が書いたことは理解できる。,"Сила нажатия, толщина линий, наличие идеальной формы.{n}......Одних этих деталей было недостаточно для получения полного представления об авторе рисунка, но достаточно, что бы Роза поняла — круг определённо нарисовал кто‐то старше Марии.","A força dos traços, a grossura das linhas, o quão limpo as formas eram.{n}......Isto por si só não era suficiente para adivinhar a experiência da pessoa que havia desenhado, mas era suficiente para Rosa entender que definitivamente foi alguém mais velho que Maria.",落筆的勁道、線的粗細、圖形的工整度。{n}……雖然光靠此無法猜測出作畫之人的秉性，但確實是能讓人明白，這圖形是年紀比真里亞大的人畫的。,落笔的劲道、线的粗细、图形的工整度。{n}……虽然光靠此无法猜测出作画之人的秉性，但确实是能让人明白，这图形是年纪比真里亚大的人画的。,"La forza del tratto, lo spessore delle linee, quanto fosse pulita la forma. ... Tutto ciò di per sé non era abbastanza per ricostruire il profilo della persona che li aveva tracciati, ma era sufficiente perché Rosa capisse che si trattava sicuramente di qualcuno più grande di Maria.","La forza del tratto, lo spessore delle linee, la nitidezza delle forme...{n}Tutto questo di per sé non era abbastanza per ricostruire il profilo della persona che li aveva tracciati, ma permetteva di comprendere che si trattava senz'altro di qualcuno più grande di Maria.","Çizgilerin sertliği, kalınlığı, şeklin ne kadar düzgün olduğu.{n}......Bunlar çizen kişinin geçmişini tahmin etmek için tek başına yeterli değildi, ama Rosa'nın bunun kesinlikle Maria'dan daha büyük biri olduğunu anlaması için yeterliydi."
,Rosa had to accept it now. ,Rosa had to accept it now., Rosa had to accept it now.,もう楼座は認めざるを得ない。,[=JP],Теперь Роза была вынуждена признать это.,Rosa era obrigada a aceitar.,樓座也不得不承認了。,楼座也不得不承认了。,Adesso Rosa doveva accettarlo.,Rosa doveva ormai accettarlo per forza...,Rosa artık bunu kabul etmek zorundaydı.
,"...There really was a person on this Rokkenjima that she herself hadn't known existed until now, and this person had come to the family conference every year to play with Maria. ","...There really was a person on this Rokkenjima who she hadn't even known existed, and this person had been playing with Maria during the family conference every year.","...There really was a person on this Rokkenjima that she herself hadn't known existed until now, and this person had come to the family conference every year to play with Maria.",…この六軒島には、自分が今まで存在すら知らなかった人物が確かに存在して、しかも毎年、親族会議の度に真里亞と遊んでいたのだ。,[=JP],"...На Роккенджиме действительно находился человек, о существовании которого она не подозревала всё это время, и он каждый год приезжал на семейное собрание, чтобы поиграть с Марией.","...Havia uma pessoa em Rokkenjima que até então ela desconhecia da existência, e esta pessoa esteve brincando com Maria durante a conferência familiar todos os anos.",…這座六軒島上，確實存在著這麼號人物，而自己至今為止甚至從未知曉過她的存在，而且她每年，都會在親族會議那段時間和真里亞一起玩。,…这座六轩岛上，确实存在着这么号人物，而自己至今为止甚至从未知晓过她的存在，而且她每年，都会在亲族会议那段时间和真里亚一起玩。,"... C'era davvero una persona su Rokkenjima la cui esistenza lei stessa aveva ignorato fino ad ora, e questa persona era stata presente alla conferenza di famiglia ogni anno per poter giocare con Maria.","A Rokkenjima c'era davvero una persona di cui ne aveva ignorato l'esistenza fino ad ora, e che per giunta aveva anche giocato con Maria ogni anno, durante le riunioni di famiglia.","...Bu Rokkenjima'da gerçekten de varlığından bile haberdar olmadığı biri vardı, ve bu kişi her yıl aile konferansı sırasında Maria ile oynuyordu."
Ushiromiya Rosa,"""......Maria, umm, does the witch, {f:5:Beatrice}, live here...? Or does she live outside the island like us...?"" ",""".........Maria. Umm, does this witch {f:5:Beatrice} live here...? Or does she live outside the island like us...?""",""".........Maria. Umm, does this witch Beatrice live here...? Or does she live outside the island like us...?""",「………真里亞。その、魔女のベアトリーチェはここに住んでるの…？　それとも、私たちのように、島の外に住んでるの…？」,[=JP],""".........Мария, м‐м‐м, эта ведьма {f:5:Беатриче}, она живет здесь?.. Или вне острова, как мы?..""",""".........Maria. Bem, essa bruxa {f:5:Beatrice}, ela mora aqui...? Ou ela mora fora da ilha assim como nós...?""",「………真里亞。這位，魔女貝阿朵莉切是住在這兒嗎…？還是說，像我們一樣，住在島外面…？」,「………真里亚。这位，魔女贝阿朵莉切是住在这儿吗…？还是说，像我们一样，住在岛外面…？」,"""... Maria. Umm, la strega Beatrice vive qui...? O vive fuori dall'isola come noi...?""","""...Maria. Uhm, la strega {f:5:Beatrice} vive qui...? Oppure abita fuori dall'isola come noi...?""",""".........Maria. Umm, bu cadı {f:5:Beatrice} burada mı yaşıyor...? Yoksa o da bizim gibi adanın dışında mı yaşıyor...?"""
Ushiromiya Maria,"""Uu-. ...{f:5:Beatrice} is the witch of Rokkenjima, so she lives on this island."" ","""Uu. ......{f:5:Beatrice} is the witch of Rokkenjima, so she lives on this island.""","""Uu-. ......Beatrice is the witch of Rokkenjima, so she lives on this island.""",「うー。……ベアトリーチェは六軒島の魔女だから、この島に住んでる。」,「うー。……ベアトリーチェは六軒島の魔女だから、この島に住んでる」,"""У‐у. ......{f:5:Беатриче} — ведьма Роккенджимы, поэтому она живёт на этом острове.""","""Uu. ......A {f:5:Beatrice} é a bruxa de Rokkenjima, então ela mora nessa ilha.""",「嗚——。……貝阿朵莉切因為是六軒島的魔女，所以住在這座島上。」,「呜——。……贝阿朵莉切因为是六轩岛的魔女，所以住在这座岛上。」,"""Uu-. ... Beatrice è la strega di Rokkenjima, perciò vive su quest'isola.""","""Uuh... {f:5:Beatrice} vive su quest'isola, perché lei è la strega di Rokkenjima.""","""Uu. ......{f:5:Beatrice} Rokkenjima'nın cadısı, yani bu adada yaşıyor."""
Ushiromiya Rosa,"""......So, you're saying she's on the island even on days when it isn't the family conference, ...right...?"" ",""".........So, you're saying that she's on the island even when it isn't the family conference, ...right......?""",[=UP],「………じゃあ、親族会議のない日にも、この島にいる、…というのね……？」,[=JP],""".........То есть ты хочешь сказать, что она остаётся на острове, даже когда нет семейного собрания?.. Так?..""",""".........Então, você está dizendo que ela está na ilha mesmo quando não é a conferência familiar, ...certo......?""",「………那，不是開親族會議的日子，她也是，…在這島上嘍……？」,「………那，不是开亲族会议的日子，她也是，…在这岛上喽……？」,"""... Quindi, stai dicendo che lei vive qui anche quando non c'è la conferenza di famiglia... giusto...?""","""...Quindi, stai dicendo che vive qui anche nei giorni in cui non c'è la riunione di famiglia... giusto...?""",""".........Yani aile konferansı olmasa bile adada olduğunu söylüyorsun, ...öyle mi......?"""
Ushiromiya Maria,"""Uu-."" ","""Uu.""","""Uu-.""",「うー。」,「うー」,"""У‐у.""",[=UP],「嗚——」,「呜——」,[=OG],"""Uuh.""",[=UP]
