Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"Genji-san, the servant, is lying over there. ","Genji‐san, the servant, is lying over there."," Genji-san, the servant, is lying over there.",あそこに倒れているのは、使用人の源次さん。,[=JP],"Вон там лежит слуга, Генджи.","O Genji‐san, o serviçal, também estava ali.",倒在那邊的是，傭人源次先生。,倒在那边的是，佣人源次先生。,"Genji-san, il domestico, giace laggiù."
,"And, the one lying right here...is Aunt Rosa. ","And, the one lying right here......is Auntie Rosa."," And, the one lying right here, ......is Rosa oba-san.",そして、そこに倒れているのは、……楼座叔母さんだった。,[=JP],И прямо здесь...... тётя Роза.,"E, próximo dele......estava a tia Rosa.",然後，倒在這裡的是，……樓座姑母。,然后，倒在这里的是，……楼座姑母。,E quella lì in fondo... è Rosa oba-san.
,Six people. ,Six people., Six people.,６人。,[=JP],Шесть человек.,Seis pessoas.,6 人。,[=CHT],Sei persone.
,A full six people...had their lives taken from them...and are lying in this room... ,A full six people......had their lives taken from them...and are lying in this room......," A full six people......had their lives taken from them, and are lying in this room......",この部屋には６人もの人間が、……命を奪われ、横たわっているのだ……。,[=JP],Целых шесть человек...... лежали мёртвыми в этой комнате......,Um total de seis pessoas......tiveram suas vidas tomadas...e estavam caídas nesta sala......,這個房間裡有 6 個人，……被奪去了性命，橫屍於此……。,这个房间里有 6 个人，……被夺去了性命，横尸于此……。,"A ben sei persone... è stata strappata la vita, e ora giacciono in questa stanza..."
,"Maybe I cried myself out before I fell unconscious. ...The scene before me was still terribly painful, ...but I was somehow able to look at it without losing my head. ","Maybe I had cried myself out before I fell unconscious. ......The scene before me was still terribly painful, ......but I was somehow able to look at it without losing my head."," Maybe I cried myself out before I fell unconscious. ......The scene before me was still terribly painful, ......but I was somehow able to look at it without losing my head.",意識を失う前に、涙を流し尽くしたからだろうか。……それらが辛い光景であることに変わりはなかったが、……どこか乾いた気持ちで見られるようになっていた。,[=JP],"Может, я выплакалась до того, как упала без сознания. ......Сцена передо мной по‐прежнему была ужасно мучительной...... но я кое‐как смогла взглянуть на неё, не теряя головы.","Talvez eu tenha chorado tanto que acabei perdendo a consciência. ......A cena diante de mim ainda era terrivelmente dolorosa, ......mas eu meio que consegui olhar diretamente para eles sem enlouquecer.",大概是在失去意識之前，眼淚就流光了吧。……雖然這依舊是令人痛心的光景，……但現在感覺似乎變得冷淡一些了。,大概是在失去意识之前，眼泪就流光了吧。……虽然这依旧是令人痛心的光景，……但现在感觉似乎变得冷淡一些了。,Forse ho pianto prima di svenire. ... La scena che avevo davanti era ancora terribilmente dolorosa... ma in qualche modo ero in grado di vederla senza perdere la testa.
,I'd already felt all the sadness I could at my parents' deaths. ,"So, I'd already felt all the sadness I could at my parents' deaths."," So, I'd already felt all the sadness I could at my parents' deaths.",だから、両親が死んでしまったことへの悲しみは、もう出尽くしてる。,[=JP],Поэтому я уже испытала всю возможную печаль от смерти своих родителей.,"Por isso, eu já tinha sentido a tristeza pela morte dos meus pais.",所以，雙親已死的悲傷，已經抒發盡了。,所以，双亲已死的悲伤，已经抒发尽了。,"Quindi, avevo già provato tutta la tristezza possibile per le morti dei miei genitori."
,The next emotion that rose up inside me...was a desire to check and see that everyone else was okay. ,The next emotion that rose up inside me......was a desire to check and see that everyone else was okay., The next emotion that rose up inside me......was a desire to check and see that everyone else was okay.,次に湧き上がった感情は、……それ以外の人たちは無事だろうか、確かめたいという気持ちだった。,[=JP],"Следующей моей эмоцией...... было желание проверить, всё ли хорошо с остальными.",A emoção que desencadeou em mim logo em seguida......foi um desejo de ver se todos estavam bem.,之後涌上的感情是，……想要確認其他人都還沒事吧的心情。,之后涌上的感情是，……想要确认其他人都还没事吧的心情。,L'emozione che subito dopo crebbe dentro di me... era il desiderio di controllare che tutti gli altri stessero bene.
,"In that instant, ...I heard a scraping sound. ","In that instant, ......Ange heard a scraping sound."," In that instant, ......she heard a scraping sound.",その時、カリリと、……硬いものを引っ掻くような音が聞こえた。,[=JP],В этот момент...... она услышала скрежет.,"Nesse instante, ......Ange ouviu o som de algo raspando.",這時，聽到了嘎啦啦的，……有什麼硬的東西撓動的聲音。,这时，听到了嘎啦啦的，……有什么硬的东西挠动的声音。,In quel momento... Ange sentì un rumore raschiante.
,"Just as I was about to relax again, thinking I must have imagined it, I heard the same sound again. ","Thinking she must have imagined it, she was about to relax when she heard the sound once more."," Just as she was about to relax again, thinking she must have imagined it, she heard the same sound again.",気のせいかと息を潜めると、もう一度同じ音が聞こえた。,[=JP],"Как только она снова собралась расслабиться, подумав, что ей показалось, тот же звук раздался ещё раз.","Pensando que tinha imaginado algo, ela estava prestes a relaxar quando ouviu um outro som.",不知是不是幻聽而屏住了呼吸，馬上又再次聽到了相同的聲音。,不知是不是幻听而屏住了呼吸，马上又再次听到了相同的声音。,"Proprio quando stava per rilassarsi di nuovo, pensando che doveva esserselo immaginato, lo sentì di nuovo."
,It was probably coming from the door. Someone was clawing at the door from the outside. ,It was probably coming from the door.{n}Someone was clawing at the door from the outside., It was probably coming from the door. Someone was clawing at the door from the outside.,それは多分、扉からだ。扉を外側から、誰かが引っ掻いているのだ。,それは多分、扉からだ。{n}扉を外側から、誰かが引っ掻いているのだ。,Он шёл от двери.{n}Кто‐то царапал дверь с другой стороны.,Provavelmente vinha da porta.{n}Alguém estava arranhando a porta pelo lado de fora.,這大概是，從門那裡。{n}從門外，有人在撓著什麼。,这大概是，从门那里。{n}从门外，有人在挠着什么。,Probabilmente veniva dalla porta. Qualcuno stava graffiando la porta dall'esterno.
,"Of course, I had no way of knowing who it was. ","Of course, she had no way of knowing who it was."," Of course, she had no way of knowing who it was.",誰が引っ掻いているのかは、もちろんわからない。,[=JP],"Естественно, она не могла знать, кто.","Obviamente, ela não tinha como saber quem era.",是誰在撓，這當然不知道。,是谁在挠，这当然不知道。,"Ovviamente, non aveva modo di sapere chi fosse."
,"However, for some reason, I was sure that it was that black cat scratching at the door. ","However, for some reason, she was sure that it was that black cat scratching at the door."," However, for some reason, Ange was sure that it was that black cat scratching at the door.",でも縁寿にはどういうわけか、きっとあの黒猫が引っ掻いているに違いないと、そう思った。,[=JP],"Однако Энджи почему‐то была уверена, что в дверь скребётся та чёрная кошка.","Contudo, por algum motivo, ela tinha certeza que era o gato preto que estava arranhando a porta.",但是緣壽不知為何，覺得那一定是那只黑貓在撓。,但是缘寿不知为何，觉得那一定是那只黑猫在挠。,"Tuttavia, per qualche motivo, Ange era sicura che fosse il gatto nero a graffiare la porta."
,...The black cat was telling me to leave this room. ,......The black cat was telling her to leave this room.,[=UP],……黒猫が、この部屋を出ようと言っている。,[=JP],......Чёрная кошка говорит ей покинуть эту комнату.,......O gato preto estava dizendo para ela deixar a sala.,……黑貓在說，從這個房間出來吧。,……黑猫在说，从这个房间出来吧。,... Il gatto nero le stava dicendo di lasciare questa stanza.
,I understood and put my hand on the doorknob. ,Ange understood and put her hand on the doorknob., Ange understood and put her hand on the doorknob.,縁寿はそう理解し、扉のノブに手を掛けた。,[=JP],Энджи поняла и положила руку на дверную ручку.,Ange entendeu isso e colocou sua mão na maçaneta.,緣壽這樣理解著，把手放在門把手上。,缘寿这样理解着，把手放在门把手上。,Ange lo capì e mise la sua mano sulla maniglia.
,......? ,............?,.........? ,…………？,[=JP],.........?,[=UP],[=JP],[=JP],...?
,I immediately noticed something odd. The door was locked. ,I immediately noticed something odd. The door was locked.,[=UP],すぐに違和感。それは施錠の手応えだった。,[=JP],Я сразу же заметила нечто странное. Дверь была заперта.,Imediatamente eu percebi algo estranho. A porta estava fechada.,立刻感到了違和感。這是上鎖的手感。,立刻感到了违和感。这是上锁的手感。,Mi accorsi subito di una cosa strana. La porta era chiusa.
,The same bad feeling I'd felt after being locked in the parlor crawled up my spine. ,The same bad feeling I'd felt after being locked in the parlor crawled up my spine., The same bad feeling I'd felt after being locked in the parlor crawled up my spine.,客間に閉じ込められた、あの嫌な気持ちが、背中をぞわりと這い上がる。,[=JP],"По спине поползло то же плохое предчувствие, что и когда меня заперли в гостиной.",O mesmo mal pressentimento que senti após ser trancada na sala de visitas subiu pela minha espinha.,被關在客廳的那種討厭的感覺，讓人後背發涼。,被关在客厅的那种讨厌的感觉，让人后背发凉。,La stessa cattiva sensazione che avevo provato dopo essere stata chiusa nel salotto mi risalì lungo la schiena.
,"...However, unlike the time in the parlor, this door unlocked itself easily when I turned the knob. ","......However, unlike the time in the parlor, this door unlocked itself easily when I turned the knob.",[=UP],……しかし、客間の時と違い、施錠のつまみは、ひねると簡単に開けることが出来た。,[=JP],"......Однако, в отличие от случая в гостиной, эта дверь запросто отперлась, когда я повернула ручку.","......Mas, diferente da sala de visitas, a porta se destrancou facilmente depois que eu virei a tranca.",……但是，和客廳那時不一樣，把上鎖的旋鈕簡單一擰，門就可以打開了。,……但是，和客厅那时不一样，把上锁的旋钮简单一拧，门就可以打开了。,"... Tuttavia, diversamente da quella volta, questa porta si aprì facilmente girando la manopola."
,I unlocked it...and slowly opened the door... ,I unlocked it...and slowly opened the door......, I unlocked it...and slowly opened the door...,鍵を開け、ゆっくりと扉を開く……。,[=JP],Я отперла её... и медленно открыла дверь...,Eu a destranquei...e lentamente abri a porta......,打開鎖，慢慢推開門……。,打开锁，慢慢推开门……。,La sbloccai... e lentamente aprii la porta...
,"Beyond the door, ...I could see the dimly-lit hallway...and a cat dashing down it away from me. ","Beyond the door, .........I could see the dimly‐lit hallway, and a cat dashing down it away from me."," Beyond the door, ......I could see the dimly-lit hallway, and a cat dashing down it away from me.",扉が開くと、………薄暗い廊下が見え、その向こうに、黒猫が駆けて行くのが見えた。,[=JP],"За дверью...... я увидела тускло освещённый коридор и кошку, несущуюся прочь.","Além da porta, .........eu pude ver o corredor mal‐iluminado e o gato correndo para longe.",門一開，………就能看到昏暗的走廊對面，黑貓跑走的身影。,门一开，………就能看到昏暗的走廊对面，黑猫跑走的身影。,"Al di là della porta... potevo vedere un corridoio lievemente illuminato, e un gatto che correva via da me."
,"Then, it stopped, its emerald eyes glittering in the darkness, ...as though it was waiting for me to follow. ","Then, it stopped, its emerald eyes glittering in the darkness, ......as though it was waiting for me to follow."," Then, it stopped, its emerald eyes glittering in the darkness, ......as though it was waiting for me to follow.",そして立ち止まり、エメラルドの瞳を暗闇に輝かせ、……私が来るのを待っているようだった。,[=JP],"Затем она остановилась, сверкая в темноте изумрудными глазами...... словно ожидая, пока я последую за ней.","Então, ele parou, com seus olhos esmeraldas brilhando na escuridão, ......como se estivesse dizendo para eu segui‐lo.",然後它停下，祖母綠色的眼瞳在黑暗中閃耀，……似乎是在等著我過去。,然后它停下，祖母绿色的眼瞳在黑暗中闪耀，……似乎是在等着我过去。,"Quindi si fermò, gli occhi di smeraldo che scintillavano nell'oscurità... come se stesse aspettando che lo seguissi."
Ushiromiya Ange,"""............"" ","""....................................""","""............""",「………………………………。」,「………………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
,The hallway was dark...and wrapped in an eerie silence. ,The hallway was dark......and dominated by an eerie silence.,The hallway was dark......and wrapped in an eerie silence.,廊下は薄暗く、……不気味な静寂に支配されていた。,[=JP],Коридор был мрачен...... и окутан жуткой тишиной.,O corredor estava escuro......e dominado por um ominoso silêncio.,走廊上很昏暗，……被可怕的靜寂所支配。,走廊上很昏暗，……被可怕的静寂所支配。,Il corridoio era buio... e avvolto da uno spaventoso silenzio.
,"When the black cat saw that I was coming, it walked forward as if guiding me. ","When the black cat saw that I was coming, it walked forward as if guiding me."," When the black cat saw that I was coming, it walked forward as if guiding me.",黒猫は、私が来たことを見届けると、先導するように歩き出す。,[=JP],"Увидев, что я иду, чёрная кошка пошла дальше, будто ведя меня.","Quando o gato preto viu que eu estava indo atrás, ele seguiu em frente, como se estivesse me guiando.",黑貓見我跟了過去，繼續向前走為我領路。,黑猫见我跟了过去，继续向前走为我领路。,"Quando il gatto nero vide che stavo arrivando, riprese a camminare come se mi stesse guidando."
,"I could hear nothing except the creaking of the floor, the bell of the cat, ...and the sound of the storm outside. ","I could hear nothing except the creaking of the floor, the jingling of the cat's bell, ......and the howling of the storm outside."," I could hear nothing except the creaking of the floor, the bell of the cat, ......and the sound of the storm outside.",床を踏みしめると聞こえる軋むような音と、猫の鈴の音、……そして風雨の音以外に聞こえるものは、何もなかった。,[=JP],"Я слышала только скрип пола, кошачий колокольчик...... и бурю снаружи.","Eu não consegui ouvir nada além do ranger do piso, o badalar do sininho do gato ......e o rugido da tempestade lá fora.",除了踩地板時能聽到的嘎吱聲和，貓的鈴鐺的聲音，……還有風雨聲之外，什麼都聽不到。,除了踩地板时能听到的嘎吱声和，猫的铃铛的声音，……还有风雨声之外，什么都听不到。,"Non potevo sentire nulla eccetto gli scricchiolii del pavimento, il campanellino del gatto... e il suono della tempesta all'esterno."
,...The party is being held in the hall. ,......The party is being held in the hall.,[=UP],……パーティーはホールでやっているのだ。,[=JP],......В зале проводится вечеринка.,......A festa está acontecendo no hall.,……大廳還在開派對呢。,……大厅还在开派对呢。,... La festa si tiene nel salone.
,I should be able to hear at least a little of the noise from this hallway... ,I should be able to hear at least a little of the noise from this hallway......, I should be able to hear at least a little of the noise from this hallway......,廊下に出れば、その賑やかな気配が、少しは聞こえてもいいはず……。,[=JP],Из этого коридора должно быть слышно хоть немного шума......,Eu deveria ser capaz de ao menos ouvir um pouco da agitação de lá......,走到走廊上，那熱鬧的感覺，應該能稍微聽到一點點的……。,走到走廊上，那热闹的感觉，应该能稍微听到一点点的……。,Dovrei poter sentire almeno un po' di rumore da questo corridoio...
Ushiromiya Ange,"""...Maybe it got really late...when I was unconscious in the dining hall..."" ",""".........Maybe it got really late......while I was passed out in the dining hall...""","""......Maybe it got really late......while I was unconscious in the dining hall...""",「………私が食堂で意識を失ってる間に、……深夜になっちゃったのかな…。」,「………私が食堂で意識を失ってる間に、……深夜になっちゃったのかな…」,"""......Может, стало очень поздно...... пока я была без сознания в столовой...""",""".........Talvez tenha passado muito tempo......enquanto eu estava desmaiada na sala de jantar...""",「………我在餐廳失去意識的時候，……是不是到了深夜啊…？」,「………我在餐厅失去意识的时候，……是不是到了深夜啊…？」,"""... Forse si è fatto davvero tardi... mentre ero svenuta nella sala da pranzo..."""
,"It was a reasonable conclusion. Then, we finally reached the main hall. ","It was a reasonable conclusion. Then, we finally reached the main hall.",[=UP],それは妥当な推理だった。そして、とうとうホールに至る。,[=JP],Разумный вывод. Мы наконец дошли до главного зала.,"Essa era uma conclusão razoável. E então, nós finalmente chegamos no hall.",這是恰當的推理。之後，終於到了客廳。,这是恰当的推理。之后，终于到了客厅。,"Era una possibilità. Allora, raggiungemmo finalmente la sala principale."
,"...The hall was frigid, and no trace of that party remained. ","......The hall was frigid, and no trace of that party atmosphere remained.","......The hall was frigid, and no trace of that party remained.",……ホールは寒々としていて、あの賑やかで楽しかったパーティーの気配は、微塵もない。,[=JP],"......Там было холодно, и от вечеринки не осталось и следа.",......Ele estava gelado e sem vestígios remanescentes da atmosfera da festa.,……大廳冷冷清清的，完全感受不到那個熱鬧有趣的派對的氣氛。,……大厅冷冷清清的，完全感受不到那个热闹有趣的派对的气氛。,"... La sala era fredda, e non vi erano tracce rimanenti della festa."
,Could all of that fun have been...just an illusion...? ,Could all of that fun have been......just an illusion......?, Could all of that fun have been......just an illusion......? ,あの楽しかった時間は、……まさか、全て幻……？,[=JP],Неужели всё то веселье...... было лишь иллюзией?..,Será que toda aquela diversão......foi apenas uma ilusão......?,那愉快的時光，……難道，全是幻覺……？,那愉快的时光，……难道，全是幻觉……？,Forse tutto quel divertimento era stato... solo un'illusione...?
,The black cat's bell rang out. ,The black cat's bell rang out.,[=UP],黒猫は、コロンと鈴を鳴らす。,[=JP],Чёрная кошка позвенела колокольчиком.,O sininho do gato fez barulho.,黑貓“鐺啷”地晃響鈴聲。,黑猫“铛啷”地晃响铃声。,Il campanellino del gatto nero risuonò.
,"When I looked up, I saw that it had its feet on the stairway to the second floor, ...urging me to follow it. ","When I looked up, I saw it had its feet on the stairway to the second floor, urging me to follow it."," When I looked up, I saw it had its feet on the stairway to the second floor...urging me to follow it.",見ると、２階への大階段に足を掛け、ついてくるように促していた。,[=JP],"Подняв голову, я увидела, что она стоит на лестнице на второй этаж, призывая меня пойти следом.","Quando olhei, eu o vi com os pés prontos para subir a escadaria em direção ao segundo andar, incitando para que eu o seguisse.",看起來，催促我快點跟上，把腳踏上通向 2 層的大樓梯。,看起来，催促我快点跟上，把脚踏上通向 2 层的大楼梯。,"Quando guardai in alto, vidi che teneva le zampe sulla scala per il primo piano... sollecitandomi a seguirlo."
Ushiromiya Ange,"""...Are you going to the second floor...?"" ",""".........Are we going up to the second floor...?""","""......Are you going to the second floor...?""",「………２階に行くの…？」,[=JP],"""......Ты собираешься на второй этаж?..""",""".........Estamos indo para o segundo andar...?""",「………要去 2 層嗎…？」,「………要去 2 层吗…？」,"""... Vai al primo piano...?"""
,"The black cat seemed to nod, then silently went up the stairs. ","The black cat seemed to nod, then silently ascended the stairs.","The black cat seemed to nod, then silently went up the stairs.",黒猫は頷く仕草を見せてから、音もなく階段を上っていく。,[=JP],"Чёрная кошка, казалось, кивнула, и молча пошла вверх по лестнице.",O gato preto pareceu ter concordado e silenciosamente subiu a escadaria.,黑貓對我點點頭，無聲地上了台階。,黑猫对我点点头，无声地上了台阶。,"Sembrava che il gatto nero stesse annuendo, poi silenziosamente salì per le scale."
,"...Guests were allowed to go wherever they wanted on the first floor, but the second floor was Krauss's family's house, and I remembered getting in trouble for trying to go up there. ","......Guests were allowed to go wherever they wanted on the first floor, but the second floor was Uncle Krauss's family's house, and I remembered getting in trouble for trying to go up there.","......Guests were allowed to go wherever they wanted on the first floor, but the second floor was Krauss's family's house, and I remembered getting in trouble for trying to go up there.",……１階はお客さんが出入りしてもいいところだけど、２階は蔵臼伯父さんたちのお家だから、勝手に階段を上ってはいけないと怒られたことがあるのを思い出す。,[=JP],"......Гостям было разрешено ходить где угодно на первом этаже, но второй этаж был домом семьи дяди Краусса, и я помню, как попала в неприятности, попытавшись пойти туда.","......Convidados podem ir para onde quiserem no primeiro andar, mas o segundo andar é a casa da família do tio Krauss, e eu me lembro de já ter tido problemas por tentar subir.",……1 層可以隨意讓客人進出，但 2 層就是藏臼伯父他們的家了，我還記得曾經被大人訓斥不可以擅自上樓的。,……1 层可以随意让客人进出，但 2 层就是藏臼伯父他们的家了，我还记得曾经被大人训斥不可以擅自上楼的。,"... Gli ospiti possono andare dove voglio al piano terra, ma al primo piano c'è la casa della famiglia di Krauss, e ricordavo di essermi cacciata nei guai per aver provato ad andarci."
,"However, at that moment, I couldn't think of any options...other than following that cat... ","However, at that moment, I couldn't think of any options...other than following that cat......"," However, at that moment, I couldn't think of any options...other than following that cat......",しかし、今の縁寿には、猫の後を追うしか選択肢は思い付かなかった……。,[=JP],Но сейчас мне остаётся только... следовать за этой кошкой......,"Entretanto, no momento, eu não consegui pensar em nenhuma outra opção...além de seguir o gato preto......",但是，對現在的緣壽來說，也想不到除了追在貓的身後之外的選擇了……。,但是，对现在的缘寿来说，也想不到除了追在猫的身后之外的选择了……。,"Tuttavia, in quel momento, non avevo altra scelta... che seguire quel gatto..."
,"I walked along the dark hallway with the black cat. Eventually, we reached one of the doors. ","I walked along the dark hallway with the black cat.{n}Eventually, we reached one of the doors."," I walked along the dark hallway with the black cat. Eventually, we reached one of the doors.",暗い廊下を、黒猫とともに歩く。やがて、１つの扉の前に辿り着く。,暗い廊下を、黒猫とともに歩く。{n}やがて、１つの扉の前に辿り着く。,Я шла с чёрной кошкой по тёмному коридору.{n}В конце концов мы дошли до одной из дверей.,"Eu caminhei pelo corredor escuro na companhia do gato.{n}Eventualmente, nós chegamos em uma das portas.",在黑暗的走廊上，緣壽和黑貓一起前行。{n}終於，到了一扇門前。,在黑暗的走廊上，缘寿和黑猫一起前行。{n}终于，到了一扇门前。,"Camminavo lungo il corridoio buio insieme al gatto nero. Infine, raggiungemmo una delle porte."
,"The black cat scratched at the door, then turned to look at me. ...It must have been telling me to open it. ","The black cat scratched at the door, then turned to look at me.{n}......It must have been telling me to open it."," The black cat scratched at the door, then turned to look at me.......It must have been telling me to open it.",黒猫は、カリリと扉を引っ掻き、縁寿に振り返る。……開けろ、と促しているに違いない。,黒猫は、カリリと扉を引っ掻き、縁寿に振り返る。{n}……開けろ、と促しているに違いない。,"Чёрная кошка поскреблась в дверь, а потом повернулась и взглянула на меня.{n}......Наверное, говорит мне открыть.",O gato preto arranhou a porta e virou para mim.{n}......Ele deve estar querendo que eu abra.,黑貓用爪子撓著門，回頭看向緣壽。{n}……無疑是在催促著，快點開門。,黑猫用爪子挠着门，回头看向缘寿。{n}……无疑是在催促着，快点开门。,"Il gatto nero graffiò la porta, poi si girò verso di me. ... Stava cercando di dirmi di aprirla."
Ushiromiya Ange,"""Okay... ...I'll open it for you..."" ","""Okay...... ......I'll open it for you......""","""Okay...... ......I'll open it for you...""",「うん……。……開けるね……。」,「うん……。……開けるね……」,"""Ладно...... ......Я открою тебе...""","""Certo...... ......Vou abrir para você......""",「嗯……。……我開了哦……」,「嗯……。……我开了哦……」,"""Ok... la aprirò per te..."""
,I put my hand on the doorknob...and felt the resistance of a lock again. ,I put my hand on the doorknob......and felt the resistance of a lock again.,[=UP],縁寿はノブに手を掛けるが、……またしても施錠の手応えを感じる。,[=JP],Я положила руку на дверную ручку...... и снова почувствовала сопротивление замка.,Eu coloquei minha mão na maçaneta......e senti a resistência de uma tranca.,緣壽握住門的把手，……就又感到了上鎖的手感。,缘寿握住门的把手，……就又感到了上锁的手感。,Misi la mano sulla maniglia... e sentii di nuovo la resistenza della serratura.
,"This door is locked. ...I turned around to tell the cat this, ...but...inexplicably... a single key lay right in front of the cat. ","This door is locked. ......I turned around to tell the cat this, ......but...inexplicably...a single key lay right in front of the cat."," This door is locked. ......I turned around to tell the cat this, ...but...inexplicably... a single key lay right in front of the cat.",鍵が掛かっているよ。……黒猫にそう言おうとして振り返ると、……黒猫の前には、どこから現れたのか、一本の鍵が置かれていた。,[=JP],"Дверь заперта. ......Я повернулась, чтобы сказать об этом кошке...... но — необъяснимо — прямо перед кошкой лежал ключ.","Esta porta está fechada. ......Eu me virei para dizer isso ao gato, ......mas...inexplicavelmente...uma única chave estava diante do gato.",門是上了鎖的喲。……她回頭想對黑貓這麼說時，……在黑貓的面前，出現了，一把不知從哪裡來的鑰匙。,门是上了锁的哟。……她回头想对黑猫这么说时，……在黑猫的面前，出现了，一把不知从哪里来的钥匙。,Questa porta è chiusa. ... Mi girai per dirlo al gatto... ma... inspiegabilmente... c'era una chiave di fronte al gatto.
,Ange picked it up and stuck it in the keyhole. ,Ange picked it up and stuck it in the keyhole., Ange picked it up and stuck it in the keyhole.,それを拾いあげ、鍵穴に差し込む。,[=JP],Энджи подняла его и вставила в замочную скважину.,Ange a pegou e colocou no buraco da fechadura.,把它拾起，插入鑰匙孔。,把它拾起，插入钥匙孔。,Ange la raccolse e la infilò nella serratura.
,"...As she did, she finally noticed something strange with her fingertips. ",......It was then that she finally noticed a strange sensation on her fingertips.,"......As she did, she finally noticed something strange with her fingertips.",……その時、縁寿はようやく、指先の違和感に気付いた。,[=JP],......Затем она наконец заметила нечто странное на кончиках пальцев.,......Foi quando ela finalmente percebeu uma estranha sensação em seus dedos.,……這時，緣壽才終於，注意到了指尖上有什麼不對。,……这时，缘寿才终于，注意到了指尖上有什么不对。,"... Quando lo fece, finalmente si accorse di qualcosa di strano sulle sue dita."
,Blood. ,Blood., Blood.,血。,[=JP],Кровь.,Sangue.,[=JP],[=JP],[=PT]
,"Somehow, Ange's fingertips had been stained red with blood. ","Somehow, Ange's fingertips were stained red with blood."," Somehow, Ange's fingertips had been stained red with blood.",縁寿の指先が、いつの間にか、真っ赤な血で赤く染められているのだ。,[=JP],Пальцы Энджи каким‐то образом окрасились кровью.,"De alguma maneira, os dedos de Ange estavam manchados de sangue.",不知何時，緣壽的指尖上，被鮮血給染紅了。,不知何时，缘寿的指尖上，被鲜血给染红了。,"In qualche modo, i polpastrelli di Ange si erano tinti di rosso col sangue."
,"She let out a short cry, and the key slipped out and fell to the ground. ",She let out a short cry and dropped the key that she had just removed from the keyhole.," She let out a short cry, and the key slipped out and fell to the ground.",短い悲鳴とともに、抜いた鍵を落としてしまう。,[=JP],"Она коротко вскрикнула, ключ выскочил и упал на пол.",Ela gritou brevemente e largou a chave que havia acabado de remover da fechadura.,拔出來的鑰匙在緣壽發出短暫悲鳴的同時掉在地上。,拔出来的钥匙在缘寿发出短暂悲鸣的同时掉在地上。,"Emise un piccolo grido, e la chiave scivolò e cadde a terra."
,"She finally realized. In the darkness, she hadn't noticed before. The black cat's key...was covered with blood... ","She finally realized. In the darkness, she hadn't noticed before.{n}The black cat's key......was covered with blood......"," She finally realized. In the darkness, she hadn't noticed before. The black cat's key......was covered with blood......",ようやく気付く。薄暗闇なので気付かなかった。黒猫の鍵は、……血でべっとりと汚れていたのだ……。,ようやく気付く。薄暗闇なので気付かなかった。{n}黒猫の鍵は、……血でべっとりと汚れていたのだ……。,Энджи наконец поняла. Из‐за темноты она не заметила раньше.{n}Ключ чёрной кошки...... был в крови......,Ela finalmente percebeu. Na escuridão; ela ainda não havia percebido.{n}A chave do gato preto......estava coberta de sangue......,總算才注意到。周圍太黑了之前都沒發現。{n}黑貓的那把鑰匙，……沾滿了血跡……。,总算才注意到。周围太黑了之前都没发现。{n}黑猫的那把钥匙，……沾满了血迹……。,"Finalmente capì. Nell'oscurità, non se n'era accorta. La chiave del gatto nero... era ricoperta di sangue..."
,...The emotions that had gone numb in Ange sprang back. ,......The emotions that had gone numb in Ange sprang back.,[=UP],……縁寿の、麻痺していた感情が蘇る。,[=JP],"......К ней вернулись эмоции, которые она уже не чувствовала.",......As emoções dormentes em Ange retornaram.,……緣壽那已經麻痺的感情，再度甦醒。,……缘寿那已经麻痹的感情，再度苏醒。,... Le emozioni che si erano assopite in Ange riemersero.
,A terrified scream rang out through the dark hallway... ,A terrified scream rang out through the dark hallway......, A terrified scream rang out through the dark hallway......,恐怖を吐き出す悲鳴が、薄暗い廊下に響き渡った………。,[=JP],По тёмному коридору пронёсся испуганный крик......,Um grito horrível ecoou pelo corredor......,傾吐恐怖的悲鳴聲，傳遍昏暗的走廊………。,倾吐恐怖的悲鸣声，传遍昏暗的走廊………。,Un urlo di terrore risuonò lungo il corridoio oscuro...
,"Even so, Ange would eventually open that door. ","Even so, Ange would eventually open that door."," Even so, Ange would eventually open that door.",それでもやがて、縁寿はその扉を開けるだろう。,[=JP],"И всё же, Энджи в конечном итоге открыла эту дверь.","Mesmo assim, Ange eventualmente abriria aquela porta.",即便如此，緣壽最終也會將這扇門打開的吧。,即便如此，缘寿最终也会将这扇门打开的吧。,"Nonostante questo, Ange aprì comunque la porta."
,That door...led to Natsuhi's room. ,That door......led to Natsuhi's room., That door...led to Natsuhi's room.,その扉の中は、……夏妃の部屋だった。,[=JP],Дверь... вела в комнату Нацухи.,Aquela porta......levava ao quarto de Natsuhi.,這扇門中，……是夏妃的房間。,这扇门中，……是夏妃的房间。,Quella porta... conduceva alla stanza di Natsuhi.
,Natsuhi's room was a terrible mess. ,Natsuhi's room was a terrible mess., Natsuhi's room was a terrible mess.,夏妃の部屋は、ひどく荒れていた。,[=JP],Там был ужасный беспорядок.,O quarto de Natsuhi estava uma completa bagunça.,夏妃的房間中，凌亂不堪。,夏妃的房间中，凌乱不堪。,La stanza di Natsuhi era incredibilmente in disordine.
