Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,"True, Maria had talked about that many times. When they were just playing, Ange had believed her, more or less. ","True, Maria had talked about that many times.{n}When it was part of a game, Ange had believed her, more or less."," True, Maria had talked about that many times. When it was part of a game, Ange had believed her, more or less.",確かに、真里亞はよくそれを語ってくれた。遊びの中でのことならば、縁寿も一応は信じていた。,確かに、真里亞はよくそれを語ってくれた。{n}遊びの中でのことならば、縁寿も一応は信じていた。,"Да, Мария много раз говорила об этом.{n}В игре Энджи ей более‐менее верила.","Realmente, Maria falava sobre isso várias vezes.{n}Quando era parte do jogo, Ange meio que acreditou nela.",確實，真里亞經常會說這些。{n}若是在玩的時候，緣壽也就相信了。,确实，真里亚经常会说这些。{n}若是在玩的时候，缘寿也就相信了。,"Vero, Maria ne aveva parlato molte volte. Quando faceva parte di un gioco, Ange le credeva, più o meno."
,"However, Ange was, in some ways, sharp for her age, ...and when she heard Maria talking happily about magic, she sometimes thought that such a thing couldn't really exist. ","However, Ange was, in some ways, sharp for her age, ......and when she heard Maria talking happily about magic, she sometimes thought that such a thing couldn't really exist."," However, Ange was, in some ways, sharp for her age, ......and when she heard Maria talking happily about magic, she sometimes thought that such a thing couldn't really exist.",しかし、幼くして彼女はどこか醒めているところがあり、……真里亞が上機嫌に魔法のことを語るのを聞きながら、そんなものが本当にあるわけがないとも思っていた。,[=JP],"Но в некотором она была умна для своего возраста...... и слыша, как Мария радостно говорит о магии, иногда думала, что ничего такого на самом деле нет.","Porém, Ange era, de certa forma, bem afiada para sua idade, ......e quando ouvia Maria falando alegremente sobre magia, muitas vezes ela pensavam que coisas assim não tinham como existir de verdade.",但是，年幼的她有時也會覺醒過來，……在聽著真里亞興高采烈地說著魔法的事時，覺得那些東西不可能存在。,但是，年幼的她有时也会觉醒过来，……在听着真里亚兴高采烈地说着魔法的事时，觉得那些东西不可能存在。,"Ange, però, era in qualche modo intelligente per la sua età... e quando sentiva Maria parlare felicemente di magia, talvolta pensava che una cosa del genere non poteva esistere veramente."
Ushiromiya Ange,"""Then, ...show me."" ","""Then, ...show me.""",[=UP],「なら、見せて。」,「なら、見せて」,"""Тогда... покажи мне.""","""Então, ...me mostre.""",「那，讓我看。」,「那，让我看。」,"""Allora... fammi vedere."""
{f:5:Beatrice},"""Hmm?"" ","""Hmm?""",[=UP],「うん？」,[=JP],"""Хм‐м?""",[=UP],「嗯？」,[=CHT],[=UP]
Ushiromiya Ange,"""Show me magic! Or I won't believe you...!"" ","""Show me magic! Or I won't believe you...!""",[=UP],「見せて、魔法！　じゃなきゃ信じない…！」,[=JP],"""Покажи мне магию! Или я тебе не поверю!..""","""Mostre a magia! Ou não vou acreditar...!""",「給我看，魔法！不然我就不信…！」,「给我看，魔法！不然我就不信…！」,"""Fammi vedere la magia! Altrimenti non ti crederò...!"""
Ushiromiya Battler,"""Hold up a sec... Beato just arrived on the island, and she hasn't even gone to say hi to everyone at the mansion yet..."" ","""Hold up a sec... Beato just arrived on the island, and she hasn't even gone to say hi to everyone at the mansion yet...""",[=UP],「おいおい…。ベアトは島に来たばかりで、まだ屋敷に挨拶にも行ってないんだぞ…。」,「おいおい…。ベアトは島に来たばかりで、まだ屋敷に挨拶にも行ってないんだぞ…」,"""Подожди секунду... Беато только что прибыла на остров и ещё даже не сходила в особняк поздороваться со всеми...""","""Espera aí... A Beato acabou de chegar na ilha e nem teve tempo de cumprimentar todos na mansão ainda...""",「喂喂…。貝阿朵才剛到島上來，還沒去大屋打招呼呢…」,「喂喂…。贝阿朵才刚到岛上来，还没去大屋打招呼呢…」,"""Aspetta un secondo... Beato è appena arrivata sull'isola, e non è nemmeno andata a salutare tutti nella residenza..."""
,Battler spoke as though he was trying to smooth something over. ,Battler spoke as though he was trying to smooth something over.,[=UP],戦人が取り繕うように言う。,[=JP],"Баттлер сказал так, будто хотел сгладить острые углы.",Battler falou como se estivesse tentando aliviar as coisas.,戰人說得有些掩飾的意思。,战人说得有些掩饰的意思。,Battler parlò come se stesse cercando di alleggerire qualcosa.
,"When she heard that, Ange became sure that magic didn't exist after all. ","When she heard that, Ange became sure that magic didn't exist after all."," When she heard that, Ange became sure that magic didn't exist after all.",それを聞き、やはり魔法など存在しないのだと縁寿は確信する。,[=JP],"Услышав, Энджи стала уверена в том, что магии всё же не существует.","Ao ouvir isso, Ange teve certeza que magia não existia.",聽到這話，緣壽確信，果然魔法是不存在的。,听到这话，缘寿确信，果然魔法是不存在的。,"Quando lo sentì, Ange divenne sicura che, dopotutto, la magia non esisteva."
Ushiromiya Ange,"""Magic is just a bunch of lies...! I know!"" ","""Witches are all a big fat lie...! I know!""","""Magic is just a bunch of lies...! I know!""",「魔女なんて嘘っぱち…！　縁寿は知ってるもん！」,[=JP],"""Магия — обычная ложь!.. Я знаю!""","""Bruxas são uma grande mentira...! A Ange sabe disso!""",「魔女全是騙人的…！緣壽都知道的！」,「魔女全是骗人的…！缘寿都知道的！」,"""La magia è solo un mucchio di bugie...! Lo so!"""
Ushiromiya Battler,"""Hey, stop that. You'll hurt Beato's feelings..."" ","""Hey, stop that. You'll hurt Beato's feelings......""",[=UP],「おい、よすんだ。ベアトが気を悪くする……。」,「おい、よすんだ。ベアトが気を悪くする……」,"""Эй, перестань. Ты заденешь чувства Беато......""","""Ei, para. Vai ferir os sentimentos da Beato......""",「喂，別這樣。貝阿朵會不高興的……」,「喂，别这样。贝阿朵会不高兴的……」,"""Ehi, smettila. Così ferisci i sentimenti di Beato..."""
{f:5:Beatrice},"""No, it's no problem. Anyone would say that upon meeting a witch. Normally, I would ignore provocation from such a small child, but she is your little sister, after all. Why don't we give her a special showing?"" ","""No, it's no problem. Anyone would say that upon meeting a witch. Normally, I would ignore provocation from such a small child, but she is your little sister, after all. Why don't we give her a special showing?""",[=UP],「よいよい。魔女に会えば、誰だって同じことを問うだろう。いつもならば、このような幼子の挑発に付き合いはせぬのだが、戦人の妹であるからな。特別に披露してやってもよい。」,「よいよい。魔女に会えば、誰だって同じことを問うだろう。いつもならば、このような幼子の挑発に付き合いはせぬのだが、戦人の妹であるからな。特別に披露してやってもよい」,"""Нет, ничего. Любой бы сказал такое при встрече с ведьмой. Обычно я бы проигнорировала провокацию ребёнка, но она всё‐таки твоя младшая сестра. Сделаем для неё исключение.""","""Não, não tem problema. Qualquer um diria isso se encontrasse uma bruxa. Normalmente, eu ignoro provocações de crianças, mas ela é a sua irmã. Acho que devemos fazer um show só pra ela.""",「沒事沒事。第一次見到魔女，任何人都會問同樣的問題。如果是平時，妾身是不會答理這種小孩的挑釁的。但既然汝是戰人的妹妹，那妾身就專門展現一次吧。」,「没事没事。第一次见到魔女，任何人都会问同样的问题。如果是平时，妾身是不会答理这种小孩的挑衅的。但既然汝是战人的妹妹，那妾身就专门展现一次吧。」,"""No, non c'è problema. Chiunque lo direbbe imbattendosi in una strega. Normalmente, ignorerei la provocazione di una ragazza così giovane, ma dopotutto, è tua Sorella minore. Perché non le facciamo dono di uno speciale spettacolo?"""
Ushiromiya Battler,"""Are you sure...?"" ","""Are you sure...?""",[=UP],「いいのか…？」,[=JP],"""Ты уверена?..""","""Tem certeza...?""",「可以嗎…？」,「可以吗…？」,"""Sei sicura...?"""
{f:5:Beatrice},"""Of course I am. Watch carefully, Ange."" ","""Of course I am. Watch carefully, Ange.""",[=UP],「よいよい。では見せよう、縁寿。」,「よいよい。では見せよう、縁寿」,"""Конечно. Смотри внимательно, Энджи.""","""É claro que tenho. Observe atentamente, Ange.""",「可以可以。那麼看好了，緣壽。」,「可以可以。那么看好了，缘寿。」,"""Ovviamente. Osserva con attenzione, Ange."""
Ushiromiya Ange,"""...O-Okay."" ","""O‐......okay.""","""O, ......okay.""",「う、……うん。」,「う、……うん」,"""Ла‐...... ладно.""","""T‐......Tá.""",「嗯，……嗯。」,[=CHT],"""O... Ok."""
,"Though Ange had challenged the witch, now that she was about to be shown magic, she looked a bit hesitant. ","Though Ange had challenged the witch to show her if she could, now that she was about to be shown, she looked a bit hesitant.",[=UP],やれるものならやってみろと挑発しておいて、いざ見せられるとなると、ちょっと臆してしまう。,[=JP],"Хотя Энджи спровоцировала ведьму показать ей, если та может... Когда ей собрались показать, она встревожилась.","Embora Ange tenha desafiado a bruxa a mostrar do que era capaz, agora que a magia estava para acontecer, ela aparentou estar levemente hesitante.",是騾子是馬拉出來遛遛。既然你要讓我看，我就要好好揣摩一下。,是骡子是马拉出来遛遛。既然你要让我看，我就要好好揣摩一下。,"Sebbene Ange avesse sfidato la strega a farle vedere se ci riuscisse, ora che le stava per essere mostrato, sembrava un po' esitante."
,"She gulped, then stared up at the witch's face. ","She gulped, then stared up at the witch's face."," She gulped, then stared up at the witch's face.",ごくりと唾を飲んでから、魔女の顔をじっと見上げる。,[=JP],"Она сглотнула, а затем посмотрела на лицо ведьмы.","Ela engoliu em seco, olhando diretamente para o rosto da bruxa.",緣壽咽了一口口水，抬頭看著魔女的臉。,缘寿咽了一口口水，抬头看着魔女的脸。,"Deglutì, per poi fissare il volto della strega."
,"The witch held out her left hand, bringing it close to Ange's face. Then, she slowly spread her fingers. ","The witch held out her left hand, bringing it close to Ange's face.{n}Then, she slowly spread her fingers."," The witch held out her left hand, bringing it close to Ange's face. Then, she slowly spread her fingers.",魔女は、そっと左手を差し出し、縁寿の顔に近づけた。そしてゆっくりと手の平を開いてみせた。,魔女は、そっと左手を差し出し、縁寿の顔に近づけた。{n}そしてゆっくりと手の平を開いてみせた。,"Ведьма протянула левую руку, приблизив её к лицу Энджи.{n}Затем она медленно развела пальцы.","A bruxa esticou sua mão esquerda, aproximando‐a da face de Ange.{n}E assim, ela lentamente abriu seus dedos.",魔女緩緩伸出左手，湊近緣壽的臉。{n}然後張開手掌給她看。,魔女缓缓伸出左手，凑近缘寿的脸。{n}然后张开手掌给她看。,"La strega porse la sua mano sinistra, portandola vicino al viso di Ange. {n}Poi, distese lentamente le sue dita."
,"Ange, thinking that she was about to be turned into a frog, shrank back. ","Ange, thinking that she was about to be turned into a frog, shrank back."," Ange, thinking that she was about to be turned into a frog, shrank back.",縁寿は、まさか自分に、カエルになってしまう魔法を掛けたのではないかと怯える。,[=JP],"Энджи, думая, что вот‐вот превратится в лягушку, отшатнулась.","Ange, pensando que estava prestes a ser transformada em um sapo, recolheu‐se para trás.",緣壽還因以為自己會被施上變成青蛙的魔法而害怕了一下。,缘寿还因以为自己会被施上变成青蛙的魔法而害怕了一下。,"Ange, pensando di stare per essere tramutata in una rana, si raggomitolò."
,"However, after waiting a while and grinding her teeth, she realized that nothing was happening. ","However, after waiting a while with her teeth clenched, she realized that nothing was happening."," However, after waiting a while and grinding her teeth, she realized that nothing was happening.",しかし、しばらくの間、歯を食いしばって待っていても、一向に何も起こる気配はない。,[=JP],"Но некоторое время проскрипев зубами, она поняла, что ничего не происходит.","Contudo, após esperar alguns instantes com seus dentes cerrados, ela percebeu que nada havia acontecido.",但是，咬著牙等了一會兒，似乎也沒發生什麼事。,但是，咬着牙等了一会儿，似乎也没发生什么事。,"Tuttavia, dopo aver aspettato un po' e aver battuto i denti, si rese conto che non stava accadendo nulla."
,"So, the part of her that had been scared began to get angry. ","So, as her fear turned to irritation, she began to argue."," So, the part of her that had been scared began to get angry.",だから、怯えた分、不機嫌になりながら反論する。,[=JP],Поэтому напуганная часть её начала злиться.,"Por isso, como se o medo tivesse se convertido em fúria, ela começou a discutir.",所以，連同之前的害怕一起，她很不高興地提出意見。,所以，连同之前的害怕一起，她很不高兴地提出意见。,"Per questo, la parte di lei che era intimorita iniziò ad arrabbiarsi."
Ushiromiya Ange,"""Nothing's happening."" ","""Nothing's happening.""",[=UP],「何も起こらないよ。」,「何も起こらないよ」,"""Ничего не происходит.""","""Não aconteceu nada.""",「什麼都沒發生嘛。」,「什么都没发生嘛。」,"""Non succede nulla."""
{f:5:Beatrice},"""Don't jump to conclusions. I haven't used magic yet. See, look carefully at my palm. I'm not hiding anything, correct?"" ","""Don't jump to conclusions so quickly. I haven't used magic yet. See, look carefully at my palm. I'm not hiding anything, correct?""",[=UP],「早とちりするでない。まだ魔法を使ってはおらぬぞ。ほれ、妾の手の平をよく見るが良い。タネも仕掛けもないな？」,[=JP],"""Не делай поспешных выводов. Я ещё не использовала магию. Видишь? Смотри внимательно на мою ладонь. Я ничего не прячу, так?""","""Não tire conclusões precipitadas. Eu ainda não usei minha magia. Vamos, preste atenção na palma da minha mão. Não estou escondendo nada, estou?""",「別貿然下定論。妾身還沒有使用魔法呢。來，看看妾身的手心。沒有戲法和機關吧？」,「别贸然下定论。妾身还没有使用魔法呢。来，看看妾身的手心。没有戏法和机关吧？」,"""Non saltare alle conclusioni in modo così veloce. Non ho ancora usato la magia. Ecco, ammira attentamente il mio palmo. Non sto nascondendo nulla, corretto?"""
,"Oh, so that's what she's doing... Now that she finally understood, Ange checked both sides of the witch's hand. ","Oh, so that's what she was doing...... Now that she finally understood, Ange checked both sides of the witch's hand.",[=UP],あぁ、そういうことか……。ようやく意味を理解し、縁寿は魔女の手の表と裏を確認する。,[=JP],"О, так вот что она делала...... Наконец‐то поняв, Энджи проверила обе стороны руки ведьмы.","Ah, então era isso que ela estava fazendo...... Agora que finalmente entendeu, Ange verificou ambas as faces da mão da bruxa.",啊啊，原來是這樣……。緣壽終於理解了其中的含義，確認了魔女的手心和手背。,啊啊，原来是这样……。缘寿终于理解了其中的含义，确认了魔女的手心和手背。,"Oh, ecco che cosa stava facendo... ora che finalmente aveva capito, Ange controllò entrambi i lati della mano della strega."
Ushiromiya Ange,"""...Yeah. There's nothing there."" ","""......Yeah. There's nothing there.""",[=UP],「……うん。何もないよ。」,「……うん。何もないよ」,"""......Да. Ничего нет.""","""......Sim. Não tem nada nela.""",「……嗯。什麼都沒有。」,「……嗯。什么都没有。」,"""... Già. Non c'è nulla."""
{f:5:Beatrice},"""Watch closely. I'll make a fist, ...and then stretch out my index finger."" ","""Watch closely. I'll make a fist, ......and then stretch out my index finger.""",[=UP],「よく見ておれ。こうして握る。……そして人差し指を立てる。」,「よく見ておれ。こうして握る。……そして人差し指を立てる」,"""Смотри внимательно. Я сожму руку в кулак...... и затем протяну указательный палец.""","""Preste atenção. Eu fecharei meu punho, ......e esticarei meu dedo indicador.""",「好好看著啊。把拳頭握上。……然後食指豎起來。」,「好好看着啊。把拳头握上。……然后食指竖起来。」,"""Osserva con attenzione. Faccio un pugno... e poi distendo il mio dito indice."""
,She stretched out her index finger and held it right in front of Ange's eyes. ,She stretched out her index finger and held it right in front of Ange's eyes.,[=UP],人差し指を立て、ゆっくりと縁寿の目の前に突き出してくる。,[=JP],Она протянула указательный палец прямо к глазам Энджи.,Ela esticou seu dedo indicador diante dos olhos de Ange.,她把食指豎起來，向著緣壽眼前慢慢伸過去。,她把食指竖起来，向着缘寿眼前慢慢伸过去。,Distese il suo dito indice e lo tenne proprio di fronte agli occhi di Ange.
,"Ange, thinking that she'd lose the game if she took a step back, stood her ground and concentrated on the fingertip. ","Ange, refusing to show weakness by pulling back, stood her ground and concentrated on the fingertip."," Ange, thinking that she'd lose the game if she took a step back, stood her ground and concentrated on the fingertip.",退いたら負けだと思った縁寿は、指の先端に集中しながら、その場に踏み止まる。,[=JP],"Энджи, думая, что проиграет игру, если отступит, встала на своём и сосредоточилась на кончике пальца.","Ange, recusando‐se a demonstrar qualquer fraqueza ao se retrair, pisou firme no chão e concentrou‐se na ponta do dedo.",認為退縮就會輸的緣壽，把注意力都集中在手指的前端上，站穩看好。,认为退缩就会输的缘寿，把注意力都集中在手指的前端上，站稳看好。,"Lei, pensando che avrebbe perso se avesse fatto un passo indietro, rimase ferma e si concentrò sulla punta del dito."
{f:5:Beatrice},"""Watch the tip of my finger closely. Ready? It'll be fast."" ","""Watch the tip of my finger closely. Ready? It'll be fast.""",[=UP],「人差し指の先を、よぉく見ておれ。行くぞ？　早いぞ。」,「人差し指の先を、よぉく見ておれ。行くぞ？　早いぞ」,"""Внимательно смотри на кончик моего пальца. Готова? Будет быстро.""","""Observe atentamente a ponta do meu dedo. Pronta? Vai ser bem rápido.""",「要好好看著食指啊。開始咯？可快了。」,「要好好看着食指啊。开始咯？可快了。」,"""Guarda bene la punta del mio dito. Pronta? Sarà rapido."""
,"The witch rapidly lifted her index finger high into the air, pointing at the heavens. ","The witch rapidly lifted her index finger high into the air, pointing at the heavens.",[=UP],魔女は、その人差し指を素早く振り上げ、天を指差す。,[=JP],"Ведьма быстро подняла указательный палец высоко в воздух, указывая в небо.","A bruxa rapidamente ergueu seu dedo indicador para cima, apontando para o céu.",魔女迅速把她的食指一揮，指向天空。,魔女迅速把她的食指一挥，指向天空。,"La strega alzò velocemente il suo dito indice in aria, puntando verso il cielo."
,"Just as Ange looked up to see the finger raised high, it swung down as though trying to dodge her gaze. ","Just as Ange looked up to see the finger raised high, it swung down as though trying to dodge her gaze."," Just as Ange looked up to see the finger raised high, it swung down as though trying to dodge her gaze.",縁寿が天を指す指を見上げた時には、逃げるように指は下へ振り下ろされる。,[=JP],"Как только Энджи посмотрела вверх, следя за поднятым пальцем, он качнулся вниз, будто стремясь увернуться от её взгляда.","Assim que Ange olhou para cima para ver o dedo erguido, ela balançou para baixo, como se estivesse tentando desviar o olhar dela.",在緣壽抬頭看那指向天空的手指時，手指像要逃跑似地揮向下面。,在缘寿抬头看那指向天空的手指时，手指像要逃跑似地挥向下面。,"Proprio mentre Ange guardò all'insù per vedere il dito alzato, esso si riabbassò come se stesse cercando di schivare la sua vista."
,"In that manner, ...up, down, left, right, then left again. As though Ange was playing a game of {c:86EF9C:Acchi Muite Hoi}. ","In that manner, ...the finger swung up, down, left, right, then left again, as though Ange was playing a game of {c:86EF9C:Acchi Muite Hoi}."," In that manner, ...up, down, left, right, then left again. Ange, feeling as though she'd lose if she couldn't keep up with the fingertip,",そんな調子で、上、下、左、右、また左と、まるであっち向いてホイでもされてるような感じになる。,[=JP],"И точно так же... вверх, вниз, влево, вправо, потом снова влево, будто Энджи играла в ""{c:86EF9C:атти муитэ хой}"".","Dessa maneira, ...o dedo balançou para cima, baixo, esquerda, direita, esquerda novamente, como se Ange estivesse brincando de {c:86EF9C:Acchi Muite Hoi}.",就像這樣，上、下、左、右、再向左，就像是在玩“看向那邊嘿”的猜拳遊戲的感覺。,就像这样，上、下、左、右、再向左，就像是在玩“看向那边嘿”的猜拳游戏的感觉。,"In quella maniera... su, giù, sinistra, destra, poi di nuovo sinistra. Ange, avendo la convinzione che avrebbe perso se non fosse riuscita a seguire il dito..."
,"Ange, feeling as though she'd lose if she couldn't keep up with the fingertip, swung her face this way and that, looking serious. ","Feeling as though she'd lose if she couldn't keep up with the fingertip, Ange swung her face this way and that, looking serious."," swung her face this way and that, looking serious.",指先を目で追えなかったら負けになるような気がして、縁寿は真剣に顔をぶんぶん振る。,[=JP],"Энджи, чувствуя, что проиграет, если не уследит за кончиком пальца, с серьёзным видом вертела головой и так и этак.","Sentindo como se fosse perder caso não conseguisse acompanhar a ponta do dedo, Ange balançou sua cabeça para cada direção, aparentando estar séria.",覺得如果眼睛追不上指尖就會輸掉的緣壽，認真地晃著腦袋。,觉得如果眼睛追不上指尖就会输掉的缘寿，认真地晃着脑袋。,"mosse il suo viso da qua e là, con un'espressione seria."
,"Ever since she was very young, Ange had hated to lose. She would take even the most trivial games seriously, determined not to lose to the adults. ","Ever since she was very young, Ange had always hated to lose. She would take even the most trivial games seriously, determined not to lose to the adults."," Since she was very young, Ange had always hated to lose. She would take even the most trivial games seriously, determined not to lose to the adults.",縁寿は幼い頃から、とても負けん気が強かった。大人には絶対に負けたくなくて、どんな下らないゲームでも真剣にやってしまう。,[=JP],"Энджи была очень юна и ненавидела проигрывать. Она воспринимала всерьёз даже самые мелкие игры, полная решимости не проиграть взрослым.","Desde muito cedo, Ange sempre odiou perder. Ela levava até os jogos mais banais a sério, determinada a não perder para os adultos.",雖然緣壽還小，但要贏的慾望很強。因為不想輸給大人，不論多無聊的遊戲都會很認真地對待。,虽然缘寿还小，但要赢的欲望很强。因为不想输给大人，不论多无聊的游戏都会很认真地对待。,"Poiché era molto giovane, Ange aveva sempre odiato perdere. Prendeva sul serio persino i giochi più futili, determinata a non perdere contro gli adulti."
,The witch's hand moved faster and faster. Ange didn't lose track of it. ,The witch's hand moved faster and faster. Ange didn't lose track of it., The witch's hand moved faster and faster. Ange didn't lose track of it.,魔女の手の動きもどんどん早くなる。縁寿も負けない。,[=JP],Рука ведьмы двигалась всё быстрее и быстрее. Энджи не упускала её.,A mão da bruxa foi se movendo cada vez mais rápido. Ange não a perdeu de vista.,魔女的手的動作越來越快。緣壽也不認輸。,魔女的手的动作越来越快。缘寿也不认输。,La mano della strega si mosse sempre più velocemente. Ange non perdeva i suoi movimenti.
,"Then, the high pointing finger was swung down all of a sudden, ...the index finger curled up again, and the hand was held in a simple fist. ","Then, the witch's high pointing finger took a sudden swing downwards, ......and when it stopped, her index finger was curled up, and her hand was held in a simple fist."," Then, after the high pointing finger was swung down all of a sudden, ......the index finger curled up again, and the hand was held in a simple fist.",そして、天を指した指が一気に振り下ろされた時。……人差し指は握られ、ただの拳になっていた。,[=JP],"После того как указывающий вверх палец вдруг качнулся вниз...... указательный палец снова свернулся калачиком, и рука сжалась в простой кулак.","Então, o dedo da bruxa, que apontava para cima, repentinamente apontou para baixo, ......e ali ele parou, com seu dedo curvado e sua mão fechada em um simples punho.",最後，指向天空的手指揮下的時候。……食指被握了進去，只能看到一個拳頭。,最后，指向天空的手指挥下的时候。……食指被握了进去，只能看到一个拳头。,"Poi, dopo che il dito puntato verso l'alto fu portato improvvisamente giù... il dito indice si ritirò nuovamente, e la mano ridivenne un semplice pugno."
,Could it be...that something was going to come out of that hand...? ,Could it be...that something was going to come out of that hand...?, Could it be...that something was going to come out of that hand...? ,まさか、その拳の中から、何か出てくるというのか…？,[=JP],Неужели... там что‐то окажется?..,Poderia ser que...algo estivesse para sair de sua mão...?,難道，從這個拳頭中，會出現什麼嗎…？,难道，从这个拳头中，会出现什么吗…？,Potrebbe essere... che qualcosa stesse per spuntare fuori da quella mano...?
,"Ange, who had suspected that this might happen, had followed the finger very closely. There was no way that once-empty hand could have grabbed anything. ","Ange, suspecting that this might happen, had followed the finger very closely. There had been no chance for that once empty hand to grab something.","Ange, suspecting that this might happen, had followed the finger very closely. There had been no chance for that once-empty hand to grab something.",縁寿は、そんなこともあろうかと、ずっと指を追っていた。空っぽだった手に、何かを握る隙などなかった。,[=JP],"Подозревая, что такое возможно, Энджи очень внимательно следила за пальцем. Не может быть, чтобы некогда пустая рука что‐то сжимала.","Ange, suspeitando que isso poderia acontecer, acompanhou o movimento do dedo dela com muita atenção. Não haveria chance alguma da mão vazia agarrar alguma coisa.",緣壽就是覺得會有這種事，才一直追著手指看的。一直空著的手，是沒有機會去握住什麼東西的。,缘寿就是觉得会有这种事，才一直追着手指看的。一直空着的手，是没有机会去握住什么东西的。,"Ange, sospettando ciò, aveva seguito molto attentamente il dito. Era impossibile che quella mano una volta vuota avesse potuto prendere qualcosa."
Ushiromiya Ange,"""............"" ","""...........................""","""............""",「………………………。」,「………………………」,[=OG],[=UP],[=JPC],[=JPC],"""..."""
{f:5:Beatrice},"""Ready? I'm going to open my hand..."" ","""Ready? I'm going to open my hand...""",[=UP],「よいか？　手を開くぞ…？」,[=JP],"""Готова? Я раскрываю руку...""","""Pronta? Vou abrir a mão...""",「好了嗎？手要張開咯…？」,「好了吗？手要张开咯…？」,"""Pronta? Sto per aprire la mia mano..."""
,The witch slowly opened her right fist... And there... ,The witch slowly opened her right fist......{n}And there......,The witch slowly opened her right fist...... And there......,魔女はゆっくりと、その右手の拳を開く……。すると、………そこには……。,魔女はゆっくりと、その右手の拳を開く……。{n}すると、………そこには……。,Ведьма медленно раскрыла правый кулак......{n}И там......,A bruxa lentamente abriu seu punho direito......{n}E lá......,魔女慢慢地，張開了右手……。{n}在裡面，………有著……。,魔女慢慢地，张开了右手……。{n}在里面，………有着……。,La strega aprì lentamente il suo pugno destro... e lì...
Ushiromiya Ange,"""......Wha? ...What?! ...How?! How, Onii-chan?!"" ","""............Wha? .........What?! .........How?! How, Onii‐chan?!""",""".........Wha? ......What?! ......How?! How, Onii-chan?!""",「…………え？　………え？！　………どうして？！　どうして、お兄ちゃん？！」,[=JP],""".........Чт‐? ......Что?! ......Как?! Как, братик?!""","""............Hã? .........Quê?! .........Como?! Como, onii‐chan?!""",「…………咦？………咦？！………為什麼？！為什麼，哥哥？！」,「…………咦？………咦？！………为什么？！为什么，哥哥？！」,"""... Eh?... Cosa?! ... Come?! Come, Onii-chan?!"""
,The witch gave the cutely wrapped candy to Ange as a present. ,The witch gave the cutely wrapped candy to Ange as a present.,[=UP],魔女は、可愛らしく包装されたその飴玉を、縁寿にプレゼントする。,[=JP],Ведьма в подарок отдала Энджи конфету в красивом фантике.,A bruxa deu de presente à Ange uma bala em um embrulho adorável.,魔女將有著可愛包裝的糖果送給了緣壽。,魔女将有着可爱包装的糖果送给了缘寿。,La strega diede la caramella avvolta in modo carino ad Ange come regalo.
,"Ange took it and desperately searched for some kind of trick on it, but it was just an everyday, ordinary candy... ","Ange took it and desperately searched for some kind of trick on it, but it was just an everyday, ordinary candy......"," Ange took it and desperately searched for some kind of trick on it, but it was just an everyday, ordinary candy......",縁寿はそれを受け取り、何か仕掛けがあるはずだと躍起になるが、それは何の変哲もない、本当にただの飴玉だった……。,[=JP],"Энджи взяла её и отчаянно стала искать в ней некую хитрость, но это была самая обычная, повседневная конфета......","Ange a pegou e desesperadamente procurou por algum tipo de truque, mas não passava de uma bala ordinária qualquer......",緣壽將它收下，拚命想找出什麼機關來，但並沒有任何奇怪之處，真的只是普通的糖果而已……。,缘寿将它收下，拼命想找出什么机关来，但并没有任何奇怪之处，真的只是普通的糖果而已……。,"Ange la prese e cercò disperatamente un qualche trucco su di essa, ma era solo una caramella normale..."
Ushiromiya Ange,"""How?! That was a trick, wasn't it, Onii-chan?! Onii-chan?!!"" ","""How?! That was a trick, wasn't it, Onii‐chan?! Onii‐chan?!!""","""How?! That was a trick, wasn't it, Onii-chan?! Onii-chan?!!""",「どうして？！　手品でしょ、お兄ちゃん？！　お兄ちゃん！！」,[=JP],"""Как?! Братик, это ведь был трюк?! Братик?!!""","""Como?! Isso foi um truque, não foi, onii‐chan?! Onii‐chan?!!""",「為什麼？！這是戲法吧，哥哥？！哥哥！！」,「为什么？！这是戏法吧，哥哥？！哥哥！！」,"""Come?! È un trucco, vero, Onii-chan?! Onii-chan?!!"""
Ushiromiya Battler,"""Nope. That was magic. You were watching the whole time, weren't you?"" ","""Nope. That was magic. You were watching the whole time, weren't you?""",[=UP],「いいや。魔法だよ。縁寿も、ずっと見てただろ？」,[=JP],"""Нет, магия. Ты же всё время наблюдала, верно?""","""Não. Foi magia. Você esteve olhando o tempo todo, não?""",「不，這是魔法。你剛才不是一直看著的嗎？」,「不，这是魔法。你刚才不是一直看着的吗？」,"""No. Era magia. Hai guardato per tutto il tempo, no?"""
Ushiromiya Ange,"""Nng, ...nnnnnnnn......!"" ","""Nn, .........nnnnnnnn............!""","""Nn, ......nnnnnnnn.........!""",「ん、………んんんんん…………！」,[=JP],"""Н‐н...... н‐н‐н‐н!..""",[=UP],「嗯、………嗯嗯嗯嗯嗯…………！」,[=CHT],"""Nn... nnnnnnnn...!"""
