Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,"Because the ceiling was very high, it didn't feel cramped.{n}On the contrary, it felt as though a cool breeze was blowing upwards, and I even sensed a spiritual presence from the eeriness of it...","The ceiling was very high, so it didn't feel cramped. On the contrary, it felt as though a cool breeze was blowing upwards, and that creepiness seemed to form a sort of aura... "," Because the ceiling was very high, it didn't feel cramped. On the contrary, it felt as though a cool breeze was blowing upwards, and that creepiness even felt like an aura...",天井の高さはたっぷりあったため、息苦しさはない。むしろ、冷たい風が吹き上げてくるような気がして、その不気味さに霊気さえ感じた…。,天井の高さはたっぷりあったため、息苦しさはない。{n}むしろ、冷たい風が吹き上げてくるような気がして、その不気味さに霊気さえ感じた…。,"Так как потолок был очень высоким, тесноты не ощущалось.{n}Напротив, чувствовался как будто свежий ветерок, дувший вверх, и даже эта жуть ощущалась как дуновение...","Como o teto era bem alto, o lugar não parecia apertado.{n}Pelo contrário, senti como se uma brisa fresca estivesse soprando de baixo para cima, e dava até para sentir uma espécie de aura espiritual sinistra...",由于天花板足够高，所以没有那种难以呼吸的感觉。{n}倒不如说，因为似乎老有冷风嗖嗖地往上刮，甚至令人感觉阴气森森…。,由於天花板足夠高，所以沒有那種難以呼吸的感覺。{n}倒不如說，因為似乎老有冷風嗖嗖地往上刮，甚至令人感覺陰氣森森…。,"Poiché il soffitto era molto alto, non mi sentii ristretta. Al contrario, sembrò che una brezza fredda soffiasse verso l'alto, e sembrava quasi un'aura...","Because the ceiling was very high, it didn't feel cramped.{n}On the contrary, it felt as though a cool breeze was blowing upwards, and I even sensed a spiritual presence from the eeriness of it...","Como el techo era muy alto, no se sentía estrecho.{n}Por el contrario, se sentía como si una briza fresca soplara hacia arriba, e incluso sentí una presencia espiritual por lo inquietante que era...",ﻛﺎﻥ ﺍﻟﺴﻘﻒ ﻣﺮﺗﻔﻌًﺎ ﺟﺪًﺍ، ﻟﺬﺍ ﻟﻢ ﺃﺷﻌﺮ ﺑﺎﻟﻀﻴﻖ.{n}ﻋﻠﻰ ﺍﻟﻌﻜﺲ ﻣﻦ ﺫﻟﻚ، ﺃﺣﺴﺴﺖُ ﺑﻨﺴﻴﻢٍ ﺑﺎﺭﺩٍ ﻳﻬﺐّ ﺻﻌﻮﺩًﺍ، ﻛﻤّﺎ ﺃﻥ ﺷﻌﻮﺭﻱ ﺑﺎﻟﺨﻮﻑ ﻛﺎﻥ ﻳﺤﺎﺻﺮﻧﻲ ﺗﻤﺎﻣًﺎ...,"Because the ceiling was very high, it didn't feel cramped.{n}On the contrary, it felt as though a cool breeze was blowing upwards, and I even sensed a spiritual presence from the eeriness of it...","Because the ceiling was very high, it didn't feel cramped.{n}On the contrary, it felt as though a cool breeze was blowing upwards, and I even sensed a spiritual presence from the eeriness of it...","Because the ceiling was very high, it didn't feel cramped.{n}On the contrary, it felt as though a cool breeze was blowing upwards, and I even sensed a spiritual presence from the eeriness of it..."
,"With my gun at the ready, and carefully staring forwards, ......I continued descending the stairs......","As I readied my gun and carefully stared forwards, ...I descended the stairs... "," As I readied my gun, and carefully stared forwards, ......I went down the stairs......",銃を構え、慎重に先をうかがいながら、……私は階段を下りていく……。,銃を構え、慎重に先をうかがいながら、……私は階段を下りていく……。,"Подготовив своё ружьё и внимательно глядя вперёд, я спустилась по лестнице...","Com minha arma pronta e olhando cuidadosamente para a frente, eu continuei descendo as escadas......",我举着枪，边小心翼翼地注视前方，边沿着台阶向下走去……。,我舉著槍，邊小心翼翼地注視前方，邊沿著台階向下走去……。,"Come approntai il fucile, e guardai avanti attentamente... scesi giù per le scale...","With my gun at the ready, and carefully staring forwards, ......I continued descending the stairs......","Con mi arma lista, y mirando arriba cuidadosamente... continué descendiendo por las escaleras...",ﺑﻴﻨﻤﺎ ﻛﻨﺖ ﺃﺣﻤﻞ ﺑﻨﺪﻗﻴﺘﻲ ﻭﺃﺣﺪﻕ ﺑﺜﺒﺎﺕ ﺇﻟﻰ ﺍﻷﻣﺎﻡ، ......ﺗﺎﺑﻌﺖُ ﻧﺰﻭﻝ ﺍﻟﺪﺭﺝ...,"With my gun at the ready, and carefully staring forwards, ......I continued descending the stairs......","With my gun at the ready, and carefully staring forwards, ......I continued descending the stairs......","With my gun at the ready, and carefully staring forwards, ......I continued descending the stairs......"
,"The walls, the stairs, the lights, ...all of them were very old‐fashioned.{n}...It may be beyond doubt that this had been made at the same time that the mansion had been constructed on this island.","The walls, the stairs, the lights...all of them were very old-fashioned. ...It was easy to suspect that this had been built back when the mansion had been constructed on this island. "," The walls, the stairs, the lights, ...all of them were very old-fashioned....It's easy to suspect that this had been made at the same time that the mansion had been constructed on this island.",壁や階段、灯りは皆、かなり古臭い。…この島に屋敷が建てられた当時に作られたものなのは、疑いようもないかもしれない。,壁や階段、灯りは皆、かなり古臭い。{n}…この島に屋敷が建てられた当時に作られたものなのは、疑いようもないかもしれない。,"Стены, лестница, светильники — всё выглядело очень устаревшим.{n}...Легко предположить, что всё это было сделано тогда же, когда на этом острове был построен особняк.","As paredes, as escadas, as luzes... tudo era muito antiquado.{n}...Provavelmente este lugar foi construído na ilha na mesma época da mansão.",墙壁、台阶还有灯，全都相当老旧。{n}…也许，此处无疑是在这岛上盖大屋时一起建的吧。,牆壁、台階還有燈，全都相當老舊。{n}…也許，此處無疑是在這島上蓋大屋時一起建的吧。,"I muri, le scale, le luci... tutto era all'antica. ... È facile sospettare che questo posto fosse stato fatto nello stesso periodo in cui la residenza veniva costruita su quest'isola.","The walls, the stairs, the lights, ...all of them were very old‐fashioned.{n}...It may be beyond doubt that this had been made at the same time that the mansion had been constructed on this island.","Los muros, las escaleras, las luces... todo se veía bastante anticuado.{n}... Era fácil suponer que el lugar había sido construido al mismo tiempo que la mansión de la isla.",ﺍﻟﺠﺪﺭﺍﻥ ﻭﺍﻟﺴﻼﻟﻢ ﻭﺍﻷﺿﻮﺍﺀ...ﺑﺪﺕ ﻛﻠﻬﺎ ﻗﺪﻳﻤﺔ ﺍﻟﻄﺮﺍﺯ.{n}...ﺭﺑﻤﺎ ﺗﻌﻮﺩ ﺇﻟﻰ ﺯﻣﻦ ﺑﻨﺎﺀ ﺍﻟﻘﺼﺮ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ، ﻭﻻ ﺷﻚ ﻓﻲ ﺫﻟﻚ.,"The walls, the stairs, the lights, ...all of them were very old‐fashioned.{n}...It may be beyond doubt that this had been made at the same time that the mansion had been constructed on this island.","The walls, the stairs, the lights, ...all of them were very old‐fashioned.{n}...It may be beyond doubt that this had been made at the same time that the mansion had been constructed on this island.","The walls, the stairs, the lights, ...all of them were very old‐fashioned.{n}...It may be beyond doubt that this had been made at the same time that the mansion had been constructed on this island."
,"There were cracks in the ceiling, and water clung to the walls, constantly dripping down.","There were cracks in the ceiling, and water clung to the walls, constantly dripping down. "," There were cracks in the ceiling, and water clung to the walls, constantly dripping down.",天井にはひびが入り、雨水が壁を伝って、さらさらと流れ落ちている。,天井にはひびが入り、雨水が壁を伝って、さらさらと流れ落ちている。,"Тут были трещины в потолке, и вода держалась на стенах, постоянно капая вниз.",Havia rachaduras no teto e água escorrendo das paredes continuamente.,天花板已有开裂，渗入的雨水顺着墙壁哗哗地往下淌。,天花板已有開裂，滲入的雨水順著牆壁嘩嘩地往下淌。,"C'erano aperture sul soffitto, e l'acqua fuoriusciva dalle pareti, gocciolando costantemente.","There were cracks in the ceiling, and water clung to the walls, constantly dripping down.","Había grietas en el techo, y agua en las paredes, goteando de forma constante.",ﻏﺰﺕ ﺍﻟﺸﻘﻮﻕ ﺳﻘﻒ ﺍﻟﺪﺭﺝ، ﻭﺗﺴﺎﻗﻄﺖ ﻣﻨﻬﺎ ﺍﻟﻤﻴﺎﻩ ﺑﺎﺳﺘﻤﺮﺍﺭ.,"There were cracks in the ceiling, and water clung to the walls, constantly dripping down.","There were cracks in the ceiling, and water clung to the walls, constantly dripping down.","There were cracks in the ceiling, and water clung to the walls, constantly dripping down."
,"That water fell into a gutter that had been set up alongside the stairs, then quickly and silently flowed into the underground darkness. It was as though it was telling me to go faster...","That water fell into a gutter that had been set up alongside the stairs, then quickly and silently flowed into the underground darkness. As though it was telling me to go faster... "," That water fell into a gutter that had been set up alongside the stairs, then quickly and silently flowed into the underground darkness. As though it was telling me to go faster...",その水は階段脇に設けられた側溝に落ちて、地下の闇へ静かに早く流れていく。早く先へ進めと私を急かすかのようだった…。,その水は階段脇に設けられた側溝に落ちて、地下の闇へ静かに早く流れていく。早く先へ進めと私を急かすかのようだった…。,"Эта вода попадала в сточную канаву рядом с лестницей, а затем быстро и тихо утекала в подземную тьму. Она словно призывала меня идти быстрее...","Essa água caía em uma calha que havia sido colocada ao lado das escadas, então rapidamente e silenciosamente ela desaparecia na escuridão subterrânea. Era como se estivesse me dizendo para ir mais rápido...",淌入台阶旁的排水沟中，静静而湍急地流向地下的黑暗。如同在催促着我，快往前走…。,淌入台階旁的排水溝中，靜靜而湍急地流向地下的黑暗。如同在催促著我，快往前走…。,"Quell'acqua cadde in una grondaia che era stata messa lungo le scale, poi scorse velocemente e silenziosamente nell'oscurità. Come se mi stesse dicendo di andare più veloce...","That water fell into a gutter that had been set up alongside the stairs, then quickly and silently flowed into the underground darkness. It was as though it was telling me to go faster...","Esa agua caía en una canaleta que estaba puesta al lado de las escaleras, que rápida y silenciosamente fluía hacia oscuridades más profundas. Era como si me advirtieran que vaya más rápido...",ﻛﺎﻧﺖ ﺍﻟﻤﻴﺎﻩ ﺗﺴﻴﻞ ﻓﻲ ﻣﺰﺭﺍﺏ ﺃﻗﻴﻢ ﻋﻠﻰ ﻃﻮﻝ ﺍﻟﺪﺭﺝ، ﺛﻢ ﺗﺘﺪﻓﻖ ﺳﺮﻳﻌًﺎ ﻧﺤﻮ ﻇﻠﻤﺔ ﺃﻋﻤﺎﻕ ﺍﻷﺭﺽ. ﻛﻤﻦ ﻳﺨﺒﺮﻧﻲ ﺃﻥ ﺃُﺳﺮﻉ...,"That water fell into a gutter that had been set up alongside the stairs, then quickly and silently flowed into the underground darkness. It was as though it was telling me to go faster...","That water fell into a gutter that had been set up alongside the stairs, then quickly and silently flowed into the underground darkness. It was as though it was telling me to go faster...","That water fell into a gutter that had been set up alongside the stairs, then quickly and silently flowed into the underground darkness. It was as though it was telling me to go faster..."
,"The staircase turned back on itself a number of times. It was hard to tell how far underground I'd gone, but I thought it to be much deeper than one floor.","The staircase kept turning back on itself. I don't know how far down I've gone, but I think it's much deeper than one floor. "," The staircase kept turning back on itself. I don't know how far down I've gone, but I think it's much deeper than one floor.",階段は何度か折り返した。どの程度を降りたかわからないが、地下１階よりはもっと深く降りたと思う。,階段は何度か折り返した。どの程度を降りたかわからないが、地下１階よりはもっと深く降りたと思う。,"Лестница совершила поворот назад. Я не ведала, как далеко вниз ушла, но, думаю, гораздо глубже, чем один этаж.","A escada caracol dava diversas voltas. Era difícil dizer a que distância eu estava, mas eu penso que era muito mais profundo que um andar.",顺着台阶拐了好几个弯。虽然不清楚走得有多深，但我觉得，已经下到比地下一楼要深得多的地方了。,順著台階拐了好幾個彎。雖然不清楚走得有多深，但我覺得，已經下到比地下一樓要深得多的地方了。,"Le scale continuarono a girare su loro stesse. Non so quanto lontano sia andata, ma penso che sia molto più profondo di un piano.","The staircase turned back on itself a number of times. It was hard to tell how far underground I'd gone, but I thought it to be much deeper than one floor.","Las escaleras se doblaban sobre sí varias veces. Era difícil decir que tan profundo estaba descendiendo, pero pensé por un momento que mucho más de un piso de profundidad.",ﺑُﻨﻲ ﺍﻟﺪﺭﺝ ﻋﻠﻰ ﺷﻜﻞ ﺣﻠﺰﻭﻧﻲ. ﻻ ﺃﺩﺭﻯ ﻣﺪﻯ ﺍﻟﻌﻤﻖ ﺍﻟﺬﻱ ﻭﺻﻠﺘﻪ ﺣﺘﻰ ﺍﻵﻥ، ﻟﻜﻨﻨﻲ ﺃﻋﺘﻘﺪ ﺃﻧﻪ ﺃﻋﻤﻖ ﺑﻜﺜﻴﺮ ﻣﻦ ﺃﻥ ﻳﻜﻮﻥ ﻃﺎﺑﻘًﺎ ﻭﺍﺣﺪًﺍ.,"The staircase turned back on itself a number of times. It was hard to tell how far underground I'd gone, but I thought it to be much deeper than one floor.","The staircase turned back on itself a number of times. It was hard to tell how far underground I'd gone, but I thought it to be much deeper than one floor.","The staircase turned back on itself a number of times. It was hard to tell how far underground I'd gone, but I thought it to be much deeper than one floor."
,"And eventually, ............a rough, metal door showed itself.","Eventually, ......a rough, metal door showed itself. "," And eventually, ............a rough, metal door showed itself.",するとやがて、…………無骨な金属製の扉が姿を現した。,するとやがて、…………無骨な金属製の扉が姿を現した。,И в конце концов... Передо мной предстала тяжёлая металлическая дверь.,"Por fim, ...dei de cara com uma áspera porta de metal.",接着又走了一会儿，…………一扇做工粗糙的金属门出现在了眼前。,接著又走了一會兒，…………一扇做工粗糙的金屬門出現在了眼前。,E alla fine... una dura porta di metallo si mostrò.,"And eventually, ............a rough, metal door showed itself.",Y eventualmente... una rústica puerta de metal se me presentó.,ﻭﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ...ﻇﻬﺮ ﺑﺎﺏ ﻣﻌﺪﻧﻲ ﺻﻠﺐ.,"And eventually, ............a rough, metal door showed itself.","And eventually, ............a rough, metal door showed itself.","And eventually, ............a rough, metal door showed itself."
,"And there, characters had been written in a dark red paint.{n}...They had probably been written a long time ago.","And there, characters had been written in a dark red paint. ...They had probably been written a long time ago. "," And there, characters had been written in a dark red paint. ...They had probably been written a long time ago.",そしてそこには赤黒い塗料で文字が書かれていた。…書かれたのはだいぶ以前だろう。,そしてそこには赤黒い塗料で文字が書かれていた。{n}…書かれたのはだいぶ以前だろう。,"И на ней тёмно‐красной краской были написаны иероглифы.{n}...Вероятно, они были написаны много лет назад.",Nela havia caracteres escritos com tinta vermelha escura.{n}...Provavelmente isso havia sido escrito há muito tempo.,在那有着以红黑色涂料写下的文字。{n}…应该是在很久以前写上去的吧。,在那有著以紅黑色塗料寫下的文字。{n}…應該是在很久以前寫上去的吧。,"E là, vi erano scritti dei caratteri con una tinta rosso scura. ... Probabilmente sono stati scritti molto tempo fa.","And there, characters had been written in a dark red paint.{n}...They had probably been written a long time ago.","Y ahí, habían caracteres escritos con una pintura roja oscura.{n}... Probablemente habrían sido escritos hace ya mucho tiempo.",ﻭﻋﻠﻴﻪ ﻛُﺘﺒﺖ ﻋﺒﺎﺭﺓ ﺑﺎﻟﻠﻮﻥ ﺍﻷﺣﻤﺮ ﺍﻟﺪﺍﻛﻦ.{n}...ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻧﻬﺎ ﻛُﺘﺒﺖ ﻣﻨﺬ ﺯﻣﻦ ﺑﻌﻴﺪ.,"And there, characters had been written in a dark red paint.{n}...They had probably been written a long time ago.","And there, characters had been written in a dark red paint.{n}...They had probably been written a long time ago.","And there, characters had been written in a dark red paint.{n}...They had probably been written a long time ago."
,"— {p:1:On the tenth twilight, the journey ends, and you shall reach the Home of the Gold.}","— {p:1:On the tenth twilight, the journey ends, and you shall attain the power of the Golden Land's treasures, once and for the last time.} ","'{p:1:At the tenth twilight, the journey shall end, and you should reach the village of gold.}'",“{p:1:第十の晩に、旅は終わり、黄金の郷に至るだろう。}”,“{p:1:第十の晩に、旅は終わり、黄金の郷に至るだろう}”,'{p:1:К десятым сумеркам конец пути настанет — к истоку золота дорога приведёт.}',"— {p:1:No décimo crepúsculo, a jornada chegará ao seu fim, e você alcançará a Vila do Ouro.}",“{p:1:第十晚，旅途结束，终会抵达黄金之乡。}”,“{p:1:第十晚，旅途結束，終會抵達黃金之鄉。}”,"‘{p:1:Al decimo crepuscolo, il viaggio avrà fine, e raggiungerai la capitale ove l'oro risiede. }’","— {p:1:On the tenth twilight, the journey ends, and you shall reach the Home of the Gold.}","— {p:1:En el décimo crepúsculo, al final de la travesía, recibirás el poder de los cuatro tesoros de la Aldea Dorada.}", {p:1:ﻋﻨﺪ ﺍﻟﻐﺴﻖ ﺍﻟﻌﺎﺷﺮ، ﺳﺘﻨﺘﻬﻲ ﺍﻟﺮﺣﻠﺔ ﻭﺳﺘﺒﻠﻐﻮﻥ ﺍﻟﻌﺎﺻﻤﺔ ﺣﻴﺚ ﻳﻘﺒﻊ ﺍﻟﺬﻫﺐ.},"— {p:1:On the tenth twilight, the journey ends, and you shall reach the Home of the Gold.}","— {p:1:On the tenth twilight, the journey ends, and you shall reach the Home of the Gold.}","— {p:1:On the tenth twilight, the journey ends, and you shall reach the Home of the Gold.}"
,"My heart, which was already about to explode, jumped about even more as soon as I read those deep‐red characters...","My heart, which was already about to explode, jumped about even more as soon as I recognized those deep-red characters... ","My heart, which was already about to explode, jumped about even more as soon as I recognized those deep-red characters...",爆発寸前の心臓が、その真っ赤な文字を認めた途端、さらにどきりと跳ねる…。,爆発寸前の心臓が、その真っ赤な文字を認めた途端、さらにどきりと跳ねる…。,"Моё сердце, которое было готово разорваться, подпрыгнуло ещё больше, когда я узнала эти тёмно‐красные символы...","Meu coração, que já estava prestes a explodir, pulou ainda mais assim que eu reconheci esse texto em escarlate...",我那本就濒临爆炸的心脏，在看清那红色文字的一瞬间，更是心跳加速…。,我那本就瀕臨爆炸的心臟，在看清那紅色文字的一瞬間，更是心跳加速…。,"Il mio cuore, che stava quasi per esplodere, balzò ancora di più non appena riconobbi quei caratteri di color rosso vivo...","My heart, which was already about to explode, jumped about even more as soon as I read those deep‐red characters...","Mi corazón, que ya estaba a punto de explotar, pegó un salto aún mayor tan pronto como leí esos caracteres en un rojo profundo...",ﺍﺯﺩﺍﺩﺕ ﺧﻔﻘﺎﺕ ﻗﻠﺒﻲ ﺃﻛﺜﺮ ﻣﻦ ﺫﻱ ﻗﺒﻞ ﺣﺎﻟﻤّﺎ ﺃﺩﺭﻛﺖُ ﻣﻌﻨﻰ ﺗﻠﻚ ﺍﻟﻌﺒﺎﺭﺓ...,"My heart, which was already about to explode, jumped about even more as soon as I read those deep‐red characters...","My heart, which was already about to explode, jumped about even more as soon as I read those deep‐red characters...","My heart, which was already about to explode, jumped about even more as soon as I read those deep‐red characters..."
,There's no mistake... This is the last stop.{n}.........Father's......Golden Land...!!,There's no mistake... This is the last stop. ......Father's...Golden Land...!! ," There's no mistake... This is the last stop..........Father's, ......Golden Land...!! ",間違いない…。こここそが終点。………お父様の、……黄金郷…！！,間違いない…。こここそが終点。{n}………お父様の、……黄金郷…！！,Ошибки быть не может... Это последняя остановка.{n}.........Отцова... Золотая Земля!..,Não há engano... Esta é a última parada.{n}.........A Terra Dourada do pai...!!,没有错…。这里就是终点。{n}………是爸的，……黄金乡…！！,沒有錯…。這裡就是終點。{n}………是爸的，……黃金鄉…！！,Non mi posso sbagliare... questa è l'ultima fermata. ... La Terra Dorata... di mio Padre...!!,There's no mistake... This is the last stop.{n}.........Father's......Golden Land...!!,No cabe ninguna duda... Esta es la última parada.{n}... ¡¡La Tierra Dorada... de padre...!!,ﻻ ﻣﺠﺎﻝ ﻟﻠﺸﻚ... ﻫﺬﻩ ﻫﻲ ﺍﻟﻮﺟﻬﺔُ ﺍﻷﺧﻴﺮﺓ.{n}ﻫﻨﺎ ﺗﻮﺟﺪ ﺃﺭﺽ ﻭﺍﻟﺪﻱ......ﺍﻟﺬﻫﺒﻴﺔ...!,There's no mistake... This is the last stop.{n}.........Father's......Golden Land...!!,There's no mistake... This is the last stop.{n}.........Father's......Golden Land...!!,There's no mistake... This is the last stop.{n}.........Father's......Golden Land...!!
,"I calmed my throbbing heart, somehow regained my composure, and readied the gun again.","I calmed my throbbing heart, somehow regained my composure, and readied my gun again. ","I calmed my throbbing heart, somehow regained my composure, and readied the gun again.",高鳴る心臓を落ち着かせ、何とか冷静さを取り戻し、再び銃を構える。,高鳴る心臓を落ち着かせ、何とか冷静さを取り戻し、再び銃を構える。,"Я успокоила своё пульсирующее сердце, как‐то восстановила хладнокровие и снова приготовила ружьё.","Eu acalmei meu coração palpitando e, de alguma forma, recuperei minha compostura e preparei a arma mais uma vez.",我强压住猛烈跳动的心脏，勉强取回冷静，再次举起了枪。,我強壓住猛烈跳動的心臟，勉強取回冷靜，再次舉起了槍。,"Calmai il mio cuore sobbalzante, ripresi la mia compostezza in qualche modo, e tenni pronta ancora una volta la mia pistola.","I calmed my throbbing heart, somehow regained my composure, and readied the gun again.","Calmé mi corazón, que ya estaba a punto de reventar. De alguna manera logré recobrar la compostura y preparé mi arma de nuevo.",ﺣﺎﻭﻟﺖ ﺗﻬﺪﺋﺔ ﻗﻠﺒﻲ ﺍﻟﻤﻀﻄﺮﺏ، ﺛﻢ ﺍﺳﺘﻌﺪﺕ ﺑﻌﻀًﺎ ﻣﻦ ﺭﺑﺎﻃﺔ ﺟﺄﺷﻲ، ﻭﺟﻬﺰﺕ ﺳﻼﺣﻲ ﻣﺠﺪﺩًﺍ.,"I calmed my throbbing heart, somehow regained my composure, and readied the gun again.","I calmed my throbbing heart, somehow regained my composure, and readied the gun again.","I calmed my throbbing heart, somehow regained my composure, and readied the gun again."
