Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
,But what if...,But what if... ," But what if...",しかしもし。,しかしもし。,Но что если...,Mas e se...,但是如果。,但是如果。,Ma se...,But what if...,Pero qué pasaría si...,But what if...,But what if...,But what if...,But what if...
,What if they conducted a sacred ceremony inside a great ancient temple in front of a crowd of believers...culminating in the exact same thing?,What if someone performed a sacred ceremony inside a great ancient temple in front of a crowd of believers... and ended up with the exact same result? ," What if they performed a sacred ceremony inside a great ancient temple in front of a crowd of believers... and ended up with the exact same result?",荘厳な太古の神殿で、大勢の信者たちの前で神聖な儀式を執り行い、その末にまったく同じことをして見せたなら。,荘厳な太古の神殿で、大勢の信者たちの前で神聖な儀式を執り行い、その末にまったく同じことをして見せたなら。,Что если в большом древнем храме перед толпой верующих проводится священная церемония... с тем же результатом в конечном итоге?,Conduzirem uma sagrada cerimônia dentro de um grandioso templo ancião diante de uma multidão de crentes fiéis...que culminasse exatamente na mesma coisa?,这是在庄严的远古神殿中，于许许多多的信徒们面前，执行神圣的仪式，在仪式末尾做出完全一样的事给众人看。,這是在莊嚴的遠古神殿中，於許許多多的信徒們面前，執行神聖的儀式，在儀式末尾做出完全一樣的事給眾人看。,Se avesse eseguito una cerimonia sacra dentro un grande tempio antico di fronte ad una folla di credenti... ottenendo lo stesso risultato?,What if they conducted a sacred ceremony inside a great ancient temple in front of a crowd of believers...culminating in the exact same thing?,¿Qué pasaría si llevaran a cabo una ceremonia sagrada dentro de un gran templo antiguo enfrente de una multitud de creyentes... y terminara con exactamente el mismo resultado?,What if they conducted a sacred ceremony inside a great ancient temple in front of a crowd of believers...culminating in the exact same thing?,What if they conducted a sacred ceremony inside a great ancient temple in front of a crowd of believers...culminating in the exact same thing?,What if they conducted a sacred ceremony inside a great ancient temple in front of a crowd of believers...culminating in the exact same thing?,What if they conducted a sacred ceremony inside a great ancient temple in front of a crowd of believers...culminating in the exact same thing?
,......Would any of the people there think that was a sleight of hand?,...Would any of the people there think it was a sleight of hand? ,"......Would any of the people there think that was a sleight of hand? ",……それを手品だと思う人間はいないのではないだろうか。,……それを手品だと思う人間はいないのではないだろうか。,......Будут ли люди считать это ловкостью рук?,......Alguma das pessoas presentes pensariam que foi um truque de ilusionismo?,……那是否就没有人会以为，那是变戏法了呢？,……那是否就沒有人會以為，那是變戲法了呢？,... Qualcuno avrebbe forse pensato ad un gioco di prestigio?,......Would any of the people there think that was a sleight of hand?,... ¿Alguna de esas personas pensaría que fue algún truco de manos?,......Would any of the people there think that was a sleight of hand?,......Would any of the people there think that was a sleight of hand?,......Would any of the people there think that was a sleight of hand?,......Would any of the people there think that was a sleight of hand?
,"In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic...","In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic... ","In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic...",そもそも、手品というエンターテイメントが存在せず、神霊が神聖な存在だと崇められていた太古においては、それは紛れもない魔法の奇跡だったはず…。,そもそも、手品というエンターテイメントが存在せず、神霊が神聖な存在だと崇められていた太古においては、それは紛れもない魔法の奇跡だったはず…。,"В древности, когда развлечений в виде фокусов даже не было и люди поклонялись божественным духам, такое, несомненно, было бы чудом магии...","Na verdade, em tempos anciãos, quando truques de mágica com fins de entretenimento sequer existiam e espíritos divinos eram venerados, isso imutavelmente seria visto como um milagre da magia...",说到底，在不存在名叫变戏法的娱乐的，神灵被崇拜为神圣存在的远古时期，此即应是不折不扣的魔法的奇迹…。,說到底，在不存在名叫變戲法的娛樂的，神靈被崇拜為神聖存在的遠古時期，此即應是不折不扣的魔法的奇跡…。,"In effetti, nei tempi antichi, quando i trucchi di magia come forma di intrattenimento nemmeno esistevano e venivano adorati gli spiriti divini, ciò sarebbe stato senza dubbio un miracolo di magia...","In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic...","De hecho, en la antigüedad, cuando los trucos de magia como forma de entretenimiento ni siquiera existían y los espíritus divinos eran venerados, esto sin duda sería considerado un milagro mágico...","In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic...","In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic...","In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic...","In fact, in the ancient past, when magic tricks as a form of entertainment didn't even exist and divine spirits were worshiped, this would doubtlessly have been a miracle of magic..."
{f:5:Beatrice},"""I‐in that case, ......would this......count as magic?""","""I-In that case, ...could this here be... ...magic?"" ","""I, in that case, ......could this here be......magic?""",「な、なら。……これは魔法に、……なるでしょうか？」,「な、なら。……これは魔法に、……なるでしょうか？」,"""То... тогда...... вот это могло бы быть...... магией?""","""N‐Nesse caso, ......isso......contaria como magia?""",「那、那么。……我的这个，……能不能算魔法呢？」,「那、那麼。……我的這個，……能不能算魔法呢？」,"""I-In questo caso... questa qui può essere... magia?""","""I‐in that case, ......would this......count as magic?""","""E-En este caso... ¿Podría ser esto... magia?""","""I‐in that case, ......would this......count as magic?""","""I‐in that case, ......would this......count as magic?""","""I‐in that case, ......would this......count as magic?""","""I‐in that case, ......would this......count as magic?"""
{f:5:Beatrice},"""Oh? Will the witch who cannot use magic now perform it for the first time?""","""Aha. Well now, what will be the first spell performed by the witch unable to use magic?"" ","""Oh? Will the witch who cannot use magic now perform it for the first time?""",「ほう。魔法の使えぬ魔女のそなたが、初めて振るう魔法とはどんなものか。」,「ほう。魔法の使えぬ魔女のそなたが、初めて振るう魔法とはどんなものか」,"""O? Ведьма, не умеющая колдовать, хочет впервые попробовать?""","""Oh? Irá a bruxa que jamais usou magia, performar uma agora, pela primeira vez?""",「呵——。身为不会用魔法的魔女的汝，是会用出怎样的第一个魔法呢？」,「呵——。身為不會用魔法的魔女的汝，是會用出怎樣的第一個魔法呢？」,"""Oh? La strega che non riesce ad usare la magia ora la farà per la prima volta?""","""Oh? Will the witch who cannot use magic now perform it for the first time?""","""¿Oh? ¿Acaso la bruja que no puede usar magia ahora será capaz de hacerlo por primera vez?""","""Oh? Will the witch who cannot use magic now perform it for the first time?""","""Oh? Will the witch who cannot use magic now perform it for the first time?""","""Oh? Will the witch who cannot use magic now perform it for the first time?""","""Oh? Will the witch who cannot use magic now perform it for the first time?"""
{f:5:Beatrice},"""H‐......here I have an empty tea cup. There is nothing inside it.""","""...H-Here I have an empty tea cup. There is nothing inside it."" ","""H, ......here I have an empty tea cup. There is nothing inside it.""",「こ、……ここに、空の紅茶のカップがあります。中身は空です。」,「こ、……ここに、空の紅茶のカップがあります。中身は空です」,"""Во... вот пустая чашка. Внутри ничего нет.""","""A‐......Aqui temos uma xícara de chá vazia. Não há nada dentro dela.""",「这、……这里，有一只空的红茶茶杯。杯中空无一物。」,「這、……這裡，有一只空的紅茶茶杯。杯中空無一物。」,"""Q... Qui c'è una tazza vuota. Non c'è niente dentro.""","""H‐......here I have an empty tea cup. There is nothing inside it.""","""A-Aquí tengo un taza de té vacía. No hay nada dentro de ella.""","""H‐......here I have an empty tea cup. There is nothing inside it.""","""H‐......here I have an empty tea cup. There is nothing inside it.""","""H‐......here I have an empty tea cup. There is nothing inside it.""","""H‐......here I have an empty tea cup. There is nothing inside it."""
{f:5:Beatrice},"""Mhm, it is empty. *giggle*, go on.""","""Yes, it is empty. *giggle* And then?"" ","""Yes, it is empty. *giggle*, and then?""",「うむ、空っぽであるぞ。くすくす、それから？」,「うむ、空っぽであるぞ。くすくす、それから？」,"""Да, пустая. *хи‐хи*, ну и?""","""Mhm, está mesmo vazia. *risos*, continue.""",「嗯，杯中空无一物。呵呵，然后呢？」,「嗯，杯中空無一物。呵呵，然後呢？」,"""Sì, è vuota. *giggle* e poi?""","""Mhm, it is empty. *giggle*, go on.""","""Sí, está vacía. *risita* ¿Y entonces?""","""Mhm, it is empty. *giggle*, go on.""","""Mhm, it is empty. *giggle*, go on.""","""Mhm, it is empty. *giggle*, go on.""","""Mhm, it is empty. *giggle*, go on."""
{f:5:Beatrice},"""I will take this cup, ......turn it like this, ......and place it upside down on the table.""","""You take it, ...turn it like this, ...and place it upside down on the table."" ","""You take it, ......turn it like this, ......and place it upside down on the table.""",「これを、……こうして、……テーブルの上に伏せておきます。」,「これを、……こうして、……テーブルの上に伏せておきます」,"""Берём...... переворачиваем её......и перевёрнутой ставим на стол.""","""Eu pegarei esta xícara, ......irei virá‐la assim, ......e colocá‐la de cabeça para baixo sobre esta mesa.""",「将这只杯子，……像这样的、……盖在桌上。」,「將這只杯子，……像這樣的、……蓋在桌上。」,"""La prendi... la giri in questo modo... e la metti capovolta sul tavolo.""","""I will take this cup, ......turn it like this, ......and place it upside down on the table.""","""La tomas... la volteas así... y la pones boca abajo en la mesa.""","""I will take this cup, ......turn it like this, ......and place it upside down on the table.""","""I will take this cup, ......turn it like this, ......and place it upside down on the table.""","""I will take this cup, ......turn it like this, ......and place it upside down on the table.""","""I will take this cup, ......turn it like this, ......and place it upside down on the table."""
{f:5:Beatrice},"""Heheheheheheh. And then? What next?""","""Heheheheheheh. And then? What next?"" ","""Heheheheheheh. And then? What next?""",「ふっふふふふふ。それからそれから？」,「ふっふふふふふ。それからそれから？」,"""Хе‐хе‐хе‐хех. И? Что дальше?""","""Heheheheheheh. E então? E agora?""",「哼、哼哼哼哼哼。然后呢然后呢？」,「哼、哼哼哼哼哼。然後呢然後呢？」,"""Heheheheheheh. E poi? Cosa viene dopo?""","""Heheheheheheh. And then? What next?""","""Jejejejejejeje. ¿Y entonces? ¿Qué sigue?""","""Heheheheheheh. And then? What next?""","""Heheheheheheh. And then? What next?""","""Heheheheheheh. And then? What next?""","""Heheheheheheh. And then? What next?"""
{f:5:Beatrice},"""Umm, ......le‐let's both close our eyes and chant the incantation.""","""Umm, ...l-let's both close our eyes and chant the incantation."" ","""Umm, ......l, let's both close our eyes and chant the incantation.""",「えっと、……い、一緒に目を閉じて、魔法の呪文を唱えます。」,「えっと、……い、一緒に目を閉じて、魔法の呪文を唱えます」,"""Э‐э...... да... давай закроем глаза и произнесём заклинание.""","""Bem, ......v‐vamos fechar nossos olhos e recitar o encantamento.""",「那个，……一、一起闭上眼睛，咏唱魔法的咒语。」,「那個，……一、一起閉上眼睛，咏唱魔法的咒語。」,"""Umm... c-chiudiamo tutti e due gli occhi e recitiamo l'incantesimo.""","""Umm, ......le‐let's both close our eyes and chant the incantation.""","""Umm... c-cerremos nuestros ojos y digamos el encantamiento.""","""Umm, ......le‐let's both close our eyes and chant the incantation.""","""Umm, ......le‐let's both close our eyes and chant the incantation.""","""Umm, ......le‐let's both close our eyes and chant the incantation.""","""Umm, ......le‐let's both close our eyes and chant the incantation."""
,It was......the same magic that had been used to give Maria candies.,It was...the same magic that had been used to give Maria candies. ,"It was......the same magic that had been used to give Maria candies.",それは、………かつて真里亞にキャンディーを与えたのと、同じ魔法。,それは、………かつて真里亞にキャンディを与えたのと、同じ魔法。,"Это была...... та же конфетная магия, применённая для Марии.",Era a......mesma magia que ela havia feito para dar uma bala à Maria.,此乃，………跟以前把糖果给真里亚的，相同的魔法。,此乃，………跟以前把糖果給真里亞的，相同的魔法。,Era... la stessa magia che era stata usata per dare le caramelle a Maria.,It was......the same magic that had been used to give Maria candies.,Era... la misma magia que había sido usada para darle caramelos a María.,It was......the same magic that had been used to give Maria candies.,It was......the same magic that had been used to give Maria candies.,It was......the same magic that had been used to give Maria candies.,It was......the same magic that had been used to give Maria candies.
,Beato the Elder grinned and closed her eyes.,Beato the elder grinned and closed her eyes. ," Beato the elder grinned and closed her eyes.",姉のベアトは、にやりと笑いながら目を閉じる。,姉のベアトは、にやりと笑いながら目を閉じる。,Старшая Беато ухмыльнулась и закрыла глаза.,A Beato mais velha sorriu e fechou seus olhos.,姐姐贝阿朵，笑嘻嘻地闭上了眼睛。,姐姐貝阿朵，笑嘻嘻地閉上了眼睛。,Beato la maggiore sogghignò e chiuse gli occhi.,Beato the Elder grinned and closed her eyes.,Beato la mayor sonrió y cerró sus ojos.,Beato the Elder grinned and closed her eyes.,Beato the Elder grinned and closed her eyes.,Beato the Elder grinned and closed her eyes.,Beato the Elder grinned and closed her eyes.
,"When she saw this, ......Beato slowly chanted the incantation.","When she saw this, ...Beato slowly chanted the incantation. "," When she saw this, ......Beato slowly chanted the incantation.",それを見届けてから、……ベアトはゆっくりと呪文を唱える。,それを見届けてから、……ベアトはゆっくりと呪文を唱える。,Увидев это...... Беато медленно проговорила заклинание.,"Ao vê‐la fazendo isso, ......Beato lentamente recitou o encanto.",看着姐姐闭好了眼睛，……贝阿朵缓缓咏唱起了咒语。,看著姐姐閉好了眼睛，……貝阿朵緩緩咏唱起了咒語。,Quando vide ciò... Beato lentamente recitò l'incantesimo.,"When she saw this, ......Beato slowly chanted the incantation.","Cuando ella vio esto, Beato dijo el encantamiento lentamente.","When she saw this, ......Beato slowly chanted the incantation.","When she saw this, ......Beato slowly chanted the incantation.","When she saw this, ......Beato slowly chanted the incantation.","When she saw this, ......Beato slowly chanted the incantation."
{f:5:Beatrice},"""C‐come, try to remember. ......What was inside the cup?""","""C-Come, try to remember. ...What was inside the cup?"" ","""C, come, try to remember. ......What was inside the cup?""",「さ、さぁさ思い出して御覧なさい。……カップの中に、何が入っていたのか。」,「さ、さぁさ思い出して御覧なさい。……カップの中に、何が入っていたのか」,"""Н‐ну же, вспомни. ......Что было в чашке?""","""V‐Vamos, busque recordar. ......O que havia dentro da xícara?""",「来——来，想起来吧。……杯中，是装着什么呀？」,「來——來，想起來吧。……杯中，是裝著什麼呀？」,"""S-Su, prova a ricordarlo. ... Cosa c'è all'interno della tazza?""","""C‐come, try to remember. ......What was inside the cup?""","""V-Vamos, trata de recordar... ¿Qué había dentro de la taza?""","""C‐come, try to remember. ......What was inside the cup?""","""C‐come, try to remember. ......What was inside the cup?""","""C‐come, try to remember. ......What was inside the cup?""","""C‐come, try to remember. ......What was inside the cup?"""
{f:5:Beatrice},"""Hmm. Come, try to remember. What was inside the cup?""","""Indeed. Come, try to remember. What was inside the cup?"" ","""Hmm. Come, try to remember. What was inside the cup?""",「うむ。さぁさ、思い出して御覧なさい。カップの中に、何が入っていたのか。」,「うむ。さぁさ、思い出して御覧なさい。カップの中に、何が入っていたのか」,"""Хм‐м. Ну же, вспомни. Что было в чашке?""","""Hmm. Vamos, busque recordar. O que havia dentro da xícara?""",「嗯。来——来，想起来吧。杯中、是装着什么呀？」,「嗯。來——來，想起來吧。杯中、是裝著什麼呀？」,"""Hmm. Su, prova a ricordarlo. Cosa c'è all'interno della tazza?""","""Hmm. Come, try to remember. What was inside the cup?""","""Umm. Vamos, trata de recordar. ¿Qué había dentro de la taza?""","""Hmm. Come, try to remember. What was inside the cup?""","""Hmm. Come, try to remember. What was inside the cup?""","""Hmm. Come, try to remember. What was inside the cup?""","""Hmm. Come, try to remember. What was inside the cup?"""
,"As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed.","As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed. ","As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed.",ベアトは呪文を唱えながら、ゆっくりと目を開き、姉がしっかり目を閉じて復唱してくれているのを見届ける。,ベアトは呪文を唱えながら、ゆっくりと目を開き、姉がしっかり目を閉じて復唱してくれているのを見届ける。,"Закончив, Беато медленно открыла глаза и убедилась, что старшая сестра повторяет за ней с закрытыми глазами.","Enquanto ela recitava, Beato lentamente abriu seus olhos para ter certeza que sua irmã estava repetindo tudo de olhos fechados.",贝阿朵边咏唱着咒语，边慢慢睁开眼睛，看到了，姐姐有好好闭眼地复述那句咒语。,貝阿朵邊咏唱著咒語，邊慢慢睜開眼睛，看到了，姐姐有好好閉眼地複述那句咒語。,"Mentre lo recitava, Beato lentamente aprì gli occhi e si assicurò che la Sorella maggiore lo stesse ripetendo con gli occhi chiusi.","As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed.","Mientras decía el encantamiento, Beato lentamente abrió sus ojos para estar segura de que su hermana mayor estaba repitiéndolo con sus ojos cerrados.","As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed.","As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed.","As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed.","As she chanted, Beato slowly opened her eyes and made sure that the older sister was repeating her with her eyes closed."
,"Then, a single gold butterfly appeared out of nowhere, ......fluttered down onto the overturned cup, and scattered away in a spray of gold.","Then, a single gold butterfly appeared out of nowhere, ...fluttered down onto the overturned cup, and scattered away in a golden splash. "," Then, a single gold butterfly appeared out of nowhere......fluttered down onto the overturned cup, and scattered away in a golden splash.",すると、どこからともなく、黄金の蝶が１匹、ふわりと現れて、……伏せたカップの上にふわりと舞い降り、黄金の飛沫となって散って消えた。,すると、どこからともなく、黄金の蝶が１匹、ふわりと現れて、……伏せたカップの上にふわりと舞い降り、黄金の飛沫となって散って消えた。,Из ниоткуда вылетела золотая бабочка...... села на перевёрнутую чашку и рассыпалась в золотом всплеске.,"Então, uma única borboleta dourada apareceu do vazio, ......bateu suas asas na direção da xícara virada, e espalhou‐se pelo ar em um spray dourado.",接着，凭空轻轻显现出了一只，黄金蝴蝶，……它轻轻飞舞停落在了盖着的杯子上，化为黄金飞沫地四散消失。,接著，憑空輕輕顯現出了一只，黃金蝴蝶，……它輕輕飛舞停落在了蓋著的杯子上，化為黃金飛沫地四散消失。,"Poi, una singola farfalla dorata apparve dal nulla... svolazzò giù verso l'interno della tazza capovolta, e si disperse in uno spruzzo dorato.","Then, a single gold butterfly appeared out of nowhere, ......fluttered down onto the overturned cup, and scattered away in a spray of gold.","Entonces, una única mariposa dorada apareció de la nada... revoloteó sobre la taza volteada, y se dispersó en un rocío dorado.","Then, a single gold butterfly appeared out of nowhere, ......fluttered down onto the overturned cup, and scattered away in a spray of gold.","Then, a single gold butterfly appeared out of nowhere, ......fluttered down onto the overturned cup, and scattered away in a spray of gold.","Then, a single gold butterfly appeared out of nowhere, ......fluttered down onto the overturned cup, and scattered away in a spray of gold.","Then, a single gold butterfly appeared out of nowhere, ......fluttered down onto the overturned cup, and scattered away in a spray of gold."
{f:5:Beatrice},"""May I open my eyes now?""","""May I open my eyes now?"" ","""May I open my eyes now?""",「もう良いか、目を開けても？」,「もう良いか、目を開けても？」,"""Теперь можно открыть глаза?""","""Já posso abrir os olhos?""",「已经好了吧，可以睁眼了吧？」,「已經好了吧，可以睜眼了吧？」,"""Ora posso aprire gli occhi?""","""May I open my eyes now?""","""¿Puedo abrir mis ojos ahora?""","""May I open my eyes now?""","""May I open my eyes now?""","""May I open my eyes now?""","""May I open my eyes now?"""
{f:5:Beatrice},""".........Y‐yes. Please open your eyes and inspect the contents of the cup.""","""......Y-Yes. Please open your eyes and inspect the contents of the cup."" ",""".........Y, yes. Please open your eyes and inspect the contents of the cup.""",「………は、はい。目を開けて、カップの中身を検めて下さい。」,「………は、はい。目を開けて、カップの中身を検めて下さい」,""".........Д‐да. Открой и проверь содержимое чашки.""",""".........S‐Sim. Peço que abra seus olhos e confira o conteúdo da xícara.""",「………好、好了。请睁开眼睛，查看下杯中吧。」,「………好、好了。請睜開眼睛，查看下杯中吧。」,"""... S-Sì. Per favore, apri gli occhi e controlla il contenuto della tazza.""",""".........Y‐yes. Please open your eyes and inspect the contents of the cup.""","""... S-Sí. Por favor abre tus ojos e inspecciona los contenidos de la taza.""",""".........Y‐yes. Please open your eyes and inspect the contents of the cup.""",""".........Y‐yes. Please open your eyes and inspect the contents of the cup.""",""".........Y‐yes. Please open your eyes and inspect the contents of the cup.""",""".........Y‐yes. Please open your eyes and inspect the contents of the cup."""
{f:5:Beatrice},"""Well now. ......Let us see how well your first bit of magic has worked.""","""Well now. ...Let us see how well your first bit of magic has performed."" ","""Well now. ......Let us see how well your first bit of magic has worked.""",「さてさて。……そなたが初めて使う魔法は、如何程のものか。」,「さてさて。……そなたが初めて使う魔法は、如何程のものか」,"""Что ж. ......Посмотрим, насколько хорошо сработала твоя первая магия.""","""Vamos ver. ......Vejamos qual foi o resultado de sua primeira magia.""",「哼哼。……汝用的第一个魔法，乃是有多厉害呢？」,「哼哼。……汝用的第一個魔法，乃是有多厲害呢？」,"""Bene allora. ... Vediamo quanto bene ha funzionato il tuo primo tentativo di magia.""","""Well now. ......Let us see how well your first bit of magic has worked.""","""Bueno... Veamos qué tan bien funcionó tu primera pizca de magia.""","""Well now. ......Let us see how well your first bit of magic has worked.""","""Well now. ......Let us see how well your first bit of magic has worked.""","""Well now. ......Let us see how well your first bit of magic has worked.""","""Well now. ......Let us see how well your first bit of magic has worked."""
,"Taking her time and dragging out the suspense a little, the older sister......lifted up the cup.","Taking her time and dragging out the suspense a little, the older sister...lifted up the cup. ","Taking her time and dragging out the suspense a little, the older sister......lifted up the cup.",もったいぶるように焦らしながら、姉はゆっくりと、……カップを持ち上げる。,もったいぶるように焦らしながら、姉はゆっくりと、……カップを持ち上げる。,"Не торопясь и немного поднимая напряжение, старшая сестра...... подняла чашку.","Criando um instante de tensão e infligindo suspense em sua irmãzinha, a irmã mais velha......ergueu a xícara.",煞有介事地吊人胃口，姐姐慢慢地，……拿起了杯子。,煞有介事地吊人胃口，姐姐慢慢地，……拿起了杯子。,"Prendendo tempo e creando un po' di suspense, la Sorella maggiore... sollevò la tazza.","Taking her time and dragging out the suspense a little, the older sister......lifted up the cup.","Tomándose su tiempo y alargando un poco el suspenso, la hermana mayor...levantó la taza.","Taking her time and dragging out the suspense a little, the older sister......lifted up the cup.","Taking her time and dragging out the suspense a little, the older sister......lifted up the cup.","Taking her time and dragging out the suspense a little, the older sister......lifted up the cup.","Taking her time and dragging out the suspense a little, the older sister......lifted up the cup."
{f:5:Beatrice},""".........Aha.""","""...Aha."" ","""......Aha.""",「………おや。」,「………おや」,"""......Aхa.""",""".........Ora?""",「………哦呀。」,「………哦呀。」,"""... Aha.""",""".........Aha.""","""... Ajá.""",""".........Aha.""",""".........Aha.""",""".........Aha.""",""".........Aha."""
{f:5:Beatrice},"""H‐how is it......?""","""H-How is it...?"" ","""H, how is it......?""",「い、如何でしょうか……。」,「い、如何でしょうか……」,"""Н‐ну что?..""","""C‐Como foi......?""",「怎、怎么样……」,「怎、怎麼樣……」,"""C-Cosa c'è...?""","""H‐how is it......?""","""¿C-Cómo estuvo?...""","""H‐how is it......?""","""H‐how is it......?""","""H‐how is it......?""","""H‐how is it......?"""
,"When the cup was lifted up, .........there lay......a single golden rose petal.","When the cup was lifted up, ......there lay...a single golden rose petal. ","When the cup was lifted up, .........there lay...a single golden rose petal.",カップを持ち上げると。………そこには、……黄金のバラの花びらが１枚、置かれていた。,カップを持ち上げると。………そこには、……黄金のバラの花びらが１枚、置かれていた。,Когда чашка была поднята......... там лежал... золотой лепесток розы.,"Quando a xícara foi erguida, .........debaixo dela descansava......uma singela pétala de uma rosa dourada.",拿起杯子一看。………在其下方放着一片，……黄金玫瑰的花瓣。,拿起杯子一看。………在其下方放著一片，……黃金玫瑰的花瓣。,Quando la tazza venne sollevata... lì vi era... un singolo petalo di rosa dorata.,"When the cup was lifted up, .........there lay......a single golden rose petal.",Bajo la taza... yacía... un único pétalo de un rosa dorada.,"When the cup was lifted up, .........there lay......a single golden rose petal.","When the cup was lifted up, .........there lay......a single golden rose petal.","When the cup was lifted up, .........there lay......a single golden rose petal.","When the cup was lifted up, .........there lay......a single golden rose petal."
{f:5:Beatrice},"""D‐...does this count as...magic......?""","""D-Does this count...as magic...?"" ","""C, ...could this be...magic...?""",「こ、…これは、魔法になるでしょうか……？」,「こ、…これは、魔法になるでしょうか……？」,"""Мо... может ли это быть... магия?..""","""Is‐...Isso conta como...magia......?""",「这、…这个，算魔法吧……？」,「這、…這個，算魔法吧……？」,"""Q... Questa può... essere magia...?""","""D‐...does this count as...magic......?""","""¿P-Podría ser esto... magia?...""","""D‐...does this count as...magic......?""","""D‐...does this count as...magic......?""","""D‐...does this count as...magic......?""","""D‐...does this count as...magic......?"""
{f:5:Beatrice},"""*cackle*cackle*cackle*...... Yes, it most certainly does. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic}.""","""*cackle*cackle*cackle*... Yes, it does. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic}."" ","""*cackle*cackle*cackle*...... Yes, it is. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic.}""",「くっくくくくく……。うむっ、なるとも。{p:41:そなたが魔法にて、伏せたカップの中に黄金の花びらを生み出した。見事な魔法であったぞ。}」,「くっくくくくく……。うむっ、なるとも。{p:41:そなたが魔法にて、伏せたカップの中に黄金の花びらを生み出した。見事な魔法であったぞ}」,"""*хи‐хи*хи‐хи*хи‐хи*...... Да, может. {p:41:Ты наколдовала золотой лепесток внутри перевёрнутой чашки. Великолепная магия}.""","""*gargalhada*gargalhada*gargalhada*...... Sim, certamente conta. {p:41:Você usou magia para criar uma pétala dourada dentro desta xícara virada. Foi uma esplêndida demonstração de magia}.""",「呵、呵呵呵呵呵……。嗯，当然算魔法。{p:41:汝用魔法，从盖着的杯中创造出了黄金花瓣。是精彩的魔法哦。}」,「呵、呵呵呵呵呵……。嗯，當然算魔法。{p:41:汝用魔法，從蓋著的杯中創造出了黃金花瓣。是精彩的魔法哦。}」,"""*cackle*cackle*cackle*... Sì, lo è. {p:41:Tu hai usato la magia per creare un petalo dorato dentro una tazza capovolta.} {p:41:È stata una splendida magia.}""","""*cackle*cackle*cackle*...... Yes, it most certainly does. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic}.""","""*carcajada*carcajada*carcajada*... Sí, lo es.  {p:41:Usaste magia para crear un pétalo de rosa dorada dentro de una taza boca abajo. Fue una espléndida pizca de magia}.","""*cackle*cackle*cackle*...... Yes, it most certainly does. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic}.""","""*cackle*cackle*cackle*...... Yes, it most certainly does. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic}.""","""*cackle*cackle*cackle*...... Yes, it most certainly does. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic}.""","""*cackle*cackle*cackle*...... Yes, it most certainly does. {p:41:You used magic to create a golden flower petal inside an overturned cup. It was a splendid bit of magic}."""
