Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Nanjo Terumasa,"""Y‐......yes.........""","""...Y-Yes..."" ","""Y, ......yes......""",「う、……うむ………。」,「う、……うむ………」,"""Д... ......да......""","""S‐......Sim.........""",「嗯、……嗯………」,「嗯、……嗯………」,"""S... Sì...""","""Y‐......yes.........""","""S‐Sí...""","""Y‐......yes.........""","""Y‐......yes.........""","""Y‐......yes.........""","""Y‐......yes........."""
,"Though their master had fallen, ......they walked up to him slowly.","Though their master had fallen, ...they walked up to him slowly. ","Though their master had fallen, ......they walked up to him slowly.",主が倒れたというのに、……彼らの歩み寄りは、ゆっくりだった。,主が倒れたというのに、……彼らの歩み寄りは、ゆっくりだった。,Хотя их господин упал...... они подошли к нему не торопясь.,Embora o mestre deles tivesse caído ......eles caminharam até ele vagarosamente.,明明主人都倒下了，……可他们却并没有急着走过来。,明明主人都倒下了，……可他們卻並沒有急著走過來。,Nonostante il loro padrone fosse caduto... camminarono verso di lui lentamente.,"Though their master had fallen, ......they walked up to him slowly.","A pesar de que su amo había caído, caminaron con respeto hacia él.","Though their master had fallen, ......they walked up to him slowly.","Though their master had fallen, ......they walked up to him slowly.","Though their master had fallen, ......they walked up to him slowly.","Though their master had fallen, ......they walked up to him slowly."
,They already knew.{n}Kinzo's soul......had already burned itself out.,They already knew. Kinzo's soul...had already burned itself out. , They already knew. Kinzo's soul......had already burned itself out.,彼らはもう、知っていたのだ。金蔵が、……魂の全てを燃やし尽くしたことを。,彼らはもう、知っていたのだ。{n}金蔵が、……魂の全てを燃やし尽くしたことを。,Они уже знали.{n}Душа Кинзо...... уже сгорела.,Eles já sabiam.{n}A alma de Kinzo......já havia incendiado‐se.,他们都已，心知肚明。{n}金藏，……已完全燃尽了他灵魂的一切。,他們都已，心知肚明。{n}金藏，……已完全燃盡了他靈魂的一切。,Lo sapevano già. L'anima di Kinzo... si era già spenta.,They already knew.{n}Kinzo's soul......had already burned itself out.,Ya lo sabían.{n}El alma de Kinzo... ardió hasta consumirse.,They already knew.{n}Kinzo's soul......had already burned itself out.,They already knew.{n}Kinzo's soul......had already burned itself out.,They already knew.{n}Kinzo's soul......had already burned itself out.,They already knew.{n}Kinzo's soul......had already burned itself out.
,"After checking Kinzo's pulse, Nanjo shook his head and stood back up.","After checking Kinzo's pulse, Nanjo shook his head and stood back up. "," After checking Kinzo's pulse, Nanjo shook his head and stood back up.",脈を取ったりしていた南條は、小さく首を横に振るとゆっくりと立ち上がる。,脈を取ったりしていた南條は、小さく首を横に振るとゆっくりと立ち上がる。,"Проверив пульс Кинзо, Нанджо покачал головой и встал обратно.","Após checar a pulsação de Kinzo, Nanjo balançou a cabeça e se afastou.",南条把了把脉，轻轻摇了摇头，慢慢站了起来。,南條把了把脈，輕輕搖了搖頭，慢慢站了起來。,"Dopo aver controllato il battito di Kinzo, Nanjo scosse la testa e si rialzò.","After checking Kinzo's pulse, Nanjo shook his head and stood back up.","Tras revisar el pulso de Kinzo, Nanjo se levantó, y declaró.","After checking Kinzo's pulse, Nanjo shook his head and stood back up.","After checking Kinzo's pulse, Nanjo shook his head and stood back up.","After checking Kinzo's pulse, Nanjo shook his head and stood back up.","After checking Kinzo's pulse, Nanjo shook his head and stood back up."
Nanjo Terumasa,"""............It was a peaceful death. ......I don't think he had any regrets at all.""","""...It was a peaceful death. ...I don't think he had any regrets at all."" ","""......It was a peaceful death. ......I don't think he had any regrets at all.""",「…………大往生だ。……何の心残りもないだろう。」,「…………大往生だ。……何の心残りもないだろう」,"""......Это была мирная смерть. ......Не думаю, что у него оставались сожаления.""","""............Foi uma morte tranquila. ......Eu não acredito que ele tenha partido com algum arrependimento.""",「…………寿终正寝。……多半是去得毫无遗憾吧。」,「…………壽終正寢。……多半是去得毫無遺憾吧。」,"""... È stata una morte pacifica. ... Penso che non gli fosse rimasto alcun rimpianto.""","""............It was a peaceful death. ......I don't think he had any regrets at all.""","""... Fue una muerte pacífica... Ya que... no tenía nada de lo que arrepentirse.""","""............It was a peaceful death. ......I don't think he had any regrets at all.""","""............It was a peaceful death. ......I don't think he had any regrets at all.""","""............It was a peaceful death. ......I don't think he had any regrets at all.""","""............It was a peaceful death. ......I don't think he had any regrets at all."""
Kumasawa Chiyo,"""It may be......that the Master died long before now. ......It was only his magic and tenacity that kept him here so long. ......And.........once he finally had a chance to apologize to {f:5:Beatrice}‐sama for everything, .........he finished everything he had to do...""","""It may be...that the Master died long before now. ...It was only his magic and tenacity that kept him here so long. ...And, ...he finally had a chance to apologize to {f:5:Beatrice}-sama for everything...and finished everything he had to do..."" ","""It may be......that the Master died long before now. ......It was only his magic and tenacity that kept him here so long. ......And, ......he finally had a chance to apologize to Beatrice-sama for everything, ......and finished everything he had to do...""",「お館様は、……あるいはもう、ずっと以前にお亡くなりになっていたのです。……それを、お館様の魔法と執念で、……今日までを永らえていたに過ぎないのです。……そして、………ベアトリーチェさまに謝罪する機会をようやく得て、………全てを、終えられたのでしょう…。」,「お館様は、……あるいはもう、ずっと以前にお亡くなりになっていたのです。……それを、お館様の魔法と執念で、……今日までを永らえていたに過ぎないのです。……そして、………ベアトリーチェさまに謝罪する機会をようやく得て、………全てを、終えられたのでしょう…」,"""Быть может...... Господин умер задолго до этого. ......Так долго его здесь держали лишь магия да упорство. ......И...... у него наконец появилась возможность извиниться перед госпожой {f:5:Беатриче}...... и он закончил всё, что должен был сделать...""","""Pode ser que......que o Mestre tivesse morrido há muito tempo. ......Sua magia e tenacidade que foram responsáveis por mantê‐lo aqui por tanto tempo. ......E.........uma vez que ele finalmente teve a oportunidade de pedir desculpas à {f:5:Beatrice}‐sama, .........ele concluiu tudo o que tinha a fazer...""",「老爷，……或许，早在很久以前就已经过世了。……这只不过是，老爷的魔法与执念，……让他的身子硬撑到了今天。……然后，………他终于得到了，向贝阿朵莉切夫人谢罪的机会，………得以了结了一切吧…」,「老爺，……或許，早在很久以前就已經過世了。……這只不過是，老爺的魔法與執念，……讓他的身子硬撐到了今天。……然後，………他終於得到了，向貝阿朵莉切夫人謝罪的機會，………得以了結了一切吧…」,"""Può essere che... che il Padrone sia morto molto tempo fa. ... È stata solo la sua magia e tenacia che l'hanno mantenuto qui così a lungo. ... E... finalmente ha avuto l'opportunità di scusarsi con Beatrice-sama per tutto... compiendo così, l'ultima cosa che aveva in sospeso...""","""It may be......that the Master died long before now. ......It was only his magic and tenacity that kept him here so long. ......And.........once he finally had a chance to apologize to {f:5:Beatrice}‐sama for everything, .........he finished everything he had to do...""","""Es posible... que el amo lleve muerto mucho tiempo ya... Solo la magia lo mantuvo con vida... Y una vez la magia le dio la oportunidad de disculparse con {f:5:Beatrice}‐sama... se fue...""","""It may be......that the Master died long before now. ......It was only his magic and tenacity that kept him here so long. ......And.........once he finally had a chance to apologize to {f:5:Beatrice}‐sama for everything, .........he finished everything he had to do...""","""It may be......that the Master died long before now. ......It was only his magic and tenacity that kept him here so long. ......And.........once he finally had a chance to apologize to {f:5:Beatrice}‐sama for everything, .........he finished everything he had to do...""","""It may be......that the Master died long before now. ......It was only his magic and tenacity that kept him here so long. ......And.........once he finally had a chance to apologize to {f:5:Beatrice}‐sama for everything, .........he finished everything he had to do...""","""It may be......that the Master died long before now. ......It was only his magic and tenacity that kept him here so long. ......And.........once he finally had a chance to apologize to {f:5:Beatrice}‐sama for everything, .........he finished everything he had to do..."""
Ronoue Genji,""".........Please, ......rest in peace. ............I believe that you have redeemed yourself.""","""...Please, ...rest in peace. ...I believe that you have redeemed yourself."" ","""......Please, ......rest in peace. ......I believe that you have redeemed yourself.""",「………安らかに、……お眠り下さい。…………あなたは罪を、償われたと信じます。」,「………安らかに、……お眠り下さい。…………あなたは罪を、償われたと信じます」,"""......Прошу...... покойтесь с миром. ......Я считаю, что вы искупили свою вину.""",""".........Por favor, ......descanse em paz. ............Eu acredito que você se redimiu de seu pecado.""",「………安息吧……。…………我相信，您已偿还了，您的罪。」,「………安息吧……。…………我相信，您已償還了，您的罪。」,"""... Per favore... riposi in pace. ... Io credo che si sia redento.""",""".........Please, ......rest in peace. ............I believe that you have redeemed yourself.""","""... Por favor... descansa en paz... Porque pienso que te has redimido.""",""".........Please, ......rest in peace. ............I believe that you have redeemed yourself.""",""".........Please, ......rest in peace. ............I believe that you have redeemed yourself.""",""".........Please, ......rest in peace. ............I believe that you have redeemed yourself.""",""".........Please, ......rest in peace. ............I believe that you have redeemed yourself."""
{f:5:Beatrice},""".................................Father.........""","""......Father......"" ","""............Father.........""",「……………………………お父様…………。」,「……………………………お父様…………」,"""............Отец.........""",""".................................Pai.........""",「……………………………爸爸…………」,「……………………………爸爸…………」,"""... Padre...""",""".................................Father.........""","""... Papá...""",""".................................Father.........""",""".................................Father.........""",""".................................Father.........""",""".................................Father........."""
,That was......the one‐night reunion......between me and my father......and also our final farewell......,That was... ...the one-night reunion between me and my father... ...and also our final farewell... ,That was......the one-night reunion between me and my father......and also our final farewell......,　それが、……私と父との、……一夜限りの再会と、……別れだった……。,それが、……私と父との、……一夜限りの再会と、……別れだった……。,Так прошло...... моё одноночное воссоединение с отцом...... а также наше последнее прощание......,Aquela foi......uma reunião de uma noite......entre mim e meu pai......e também a nossa despedida final......,这就是，……我与父亲的，……仅仅一夜的重逢，……与离别……。,這就是，……我與父親的，……僅僅一夜的重逢，……與離別……。,Quella fu... la riunificazione di una sola notte tra me e mio Padre... e anche il nostro ultimo addio...,That was......the one‐night reunion......between me and my father......and also our final farewell......,Esa fue... la única reunión... que tuve con mi padre... y fue también nuestra despedida...,That was......the one‐night reunion......between me and my father......and also our final farewell......,That was......the one‐night reunion......between me and my father......and also our final farewell......,That was......the one‐night reunion......between me and my father......and also our final farewell......,That was......the one‐night reunion......between me and my father......and also our final farewell......
Ronoue Genji,""".........This gold all belongs to you now. ......If you wish to exchange it for money, I can arrange for that.""","""...This gold all belongs to you now. ...If you wish to exchange it for money, I can arrange for that."" ","""......This gold all belongs to you now. ......If you wish to exchange it for money, I can arrange for that.""",「………この黄金は、全てあなたのものです。……現金化をご希望でしたら、そのように手配することも出来ます。」,「………この黄金は、全てあなたのものです。……現金化をご希望でしたら、そのように手配することも出来ます」,"""......Теперь всё золото принадлежит вам. ......Если желаете обменять его на деньги, я могу организовать это.""",""".........Todo o ouro pertence a você agora. ......Se deseja trocá‐lo por dinheiro, eu posso providenciar isso.""",「………这些黄金，全都属于您。……您若是想把它们换成现金的话，那我也是可以来帮您安排的。」,「………這些黃金，全都屬於您。……您若是想把它們換成現金的話，那我也是可以來幫您安排的。」,"""... Quest'oro adesso appartiene tutto a lei. ... Se lo desidera convertire in denaro, posso occuparmene io.""",""".........This gold all belongs to you now. ......If you wish to exchange it for money, I can arrange for that.""","""... Todo este oro le pertenece ahora. ... Si desea cambiarlo, puedo hacerlo.""",""".........This gold all belongs to you now. ......If you wish to exchange it for money, I can arrange for that.""",""".........This gold all belongs to you now. ......If you wish to exchange it for money, I can arrange for that.""",""".........This gold all belongs to you now. ......If you wish to exchange it for money, I can arrange for that.""",""".........This gold all belongs to you now. ......If you wish to exchange it for money, I can arrange for that."""
Nanjo Terumasa,"""I hear it's worth 20 billion yen. .........All of your dreams in this world can now be granted with money.""","""I hear it's worth 20 billion yen. ...From here on, any of your dreams in this world can by granted with money."" ","""I hear it's worth 20 billion yen. ......All of your dreams in this world can now be granted with money.""",「２００億円の価値があるそうです。………もうあんたには、この世で、カネで叶えられぬ夢はありませんな。」,「２００億円の価値があるそうです。………もうあんたには、この世で、カネで叶えられぬ夢はありませんな」,"""Я слышал, что оно стоит 20 миллиардов иен. ......С деньгами теперь могут исполниться все ваши мечты.""","""Eu ouvi que vale aproximadamente 20 bilhões de iene. .........Todos os seus sonhos neste mundo agora podem ser realizados com esse dinheiro.""",「好像是价值 200 亿日元呢。………对你来说，在这个世界上，已再也没有用钱实现不了的梦想了。」,「好像是價值 200 億日元呢。………對你來說，在這個世界上，已再也沒有用錢實現不了的夢想了。」,"""Ho sentito che vale 20 miliardi di yen. ... Tutti i suoi sogni di questo mondo possono ora essere avverati con questo denaro.""","""I hear it's worth 20 billion yen. .........All of your dreams in this world can now be granted with money.""","""He escuchado que vale veinte mil millones de yenes... Todos los sueños del mundo pueden ser cumplidos con este dinero.""","""I hear it's worth 20 billion yen. .........All of your dreams in this world can now be granted with money.""","""I hear it's worth 20 billion yen. .........All of your dreams in this world can now be granted with money.""","""I hear it's worth 20 billion yen. .........All of your dreams in this world can now be granted with money.""","""I hear it's worth 20 billion yen. .........All of your dreams in this world can now be granted with money."""
Kumasawa Chiyo,"""Hoh‐hoh‐hoh‐ho...... It must be tough to think of what to do with this much money when it suddenly comes your way.""","""Hohohoho... It must be tough to think of what to do with this much money when it suddenly comes your way."" ","""Hohohoho...... It must be tough to think of what to do with this much money when it suddenly comes your way.""",「ほっほっほっほ……。急にこんな大金が手に入っても、使い道に困ってしまいますねぇ。」,「ほっほっほっほ……。急にこんな大金が手に入っても、使い道に困ってしまいますねぇ」,"""Хо‐хо‐хо...... Наверное, сложно придумать, что сделать с такими деньгами, когда они вдруг свалились на вас.""","""Hoh‐hoh‐hoh‐ho...... Deve ser duro pensar no que fazer com todo esse dinheiro quando ele passa para as suas mãos tão de repente.""",「嚯嚯嚯嚯……。突然得到这么一大笔钱，倒也是会苦于不知怎么用呢。」,「嚯嚯嚯嚯……。突然得到這麼一大筆錢，倒也是會苦於不知怎麼用呢。」,"""Hohohoho... dev'essere dura pensare a cosa fare con così tanto denaro quando diventa tuo all'improvviso.""","""Hoh‐hoh‐hoh‐ho...... It must be tough to think of what to do with this much money when it suddenly comes your way.""","""Jo‐jo‐jo‐jo... Debe ser complicado pensar en qué hacer con tanto dinero.""","""Hoh‐hoh‐hoh‐ho...... It must be tough to think of what to do with this much money when it suddenly comes your way.""","""Hoh‐hoh‐hoh‐ho...... It must be tough to think of what to do with this much money when it suddenly comes your way.""","""Hoh‐hoh‐hoh‐ho...... It must be tough to think of what to do with this much money when it suddenly comes your way.""","""Hoh‐hoh‐hoh‐ho...... It must be tough to think of what to do with this much money when it suddenly comes your way."""
{f:5:Beatrice},"""............There is nothing I desire among the things money can buy. ......So, for the present, I would like to leave this here.""","""...There is nothing I desire among the things money can buy. ...So, for the present, I would like to leave this here."" ","""......There is nothing I desire among the things money can buy. ......So, for the present, I would like to leave this here.""",「…………お金で手に入れられるものの中に、私の欲しいものはありません。……ですから、これは当分は、そのままにしておこうと思います。」,「…………お金で手に入れられるものの中に、私の欲しいものはありません。……ですから、これは当分は、そのままにしておこうと思います」,"""......Я не желаю ничего из того, что можно купить за деньги. ......Поэтому пока я бы хотела оставить его здесь.""","""............Nenhuma das coisas que desejo podem ser compradas com dinheiro. ......Por isso, por ora, eu gostaria de deixar tudo como está.""",「…………在能用金钱买到的东西中，没有我想要的东西。……所以我想，先把它就这么放一段时间。」,「…………在能用金錢買到的東西中，沒有我想要的東西。……所以我想，先把它就這麼放一段時間。」,"""... Non c'è niente che desidero tra le cose che il denaro può comprare. {n}Perciò, per il momento, lo lascerò qui.""","""............There is nothing I desire among the things money can buy. ......So, for the present, I would like to leave this here.""","""... Nada de lo que deseo se puede comprar... Así que por el momento, prefiero dejarlo aquí.""","""............There is nothing I desire among the things money can buy. ......So, for the present, I would like to leave this here.""","""............There is nothing I desire among the things money can buy. ......So, for the present, I would like to leave this here.""","""............There is nothing I desire among the things money can buy. ......So, for the present, I would like to leave this here.""","""............There is nothing I desire among the things money can buy. ......So, for the present, I would like to leave this here."""
,"......Of course, I'm glad I have a lot of money.","...Of course, I'm glad I have a lot of money. ","......Of course, I'm glad I have a lot of money.",……もちろん、お金がたくさんあるのは嬉しいことだけれど。,……もちろん、お金がたくさんあるのは嬉しいことだけれど。,"......Конечно же, я рада, что у меня много денег.","......É claro, eu fico contente em ter tanto dinheiro.",……当然，有了好多钱，是件很叫人高兴的事。,……當然，有了好多錢，是件很叫人高興的事。,"... Ovviamente, sono felice di avere così tanto denaro.","......Of course, I'm glad I have a lot of money.",... Claro que agradezco tener todo este dinero.,"......Of course, I'm glad I have a lot of money.","......Of course, I'm glad I have a lot of money.","......Of course, I'm glad I have a lot of money.","......Of course, I'm glad I have a lot of money."
,"However, money can't heal the pain in my heart.{n}I just.........want him to come back.","However, money can't heal the pain in my heart. I just...want him to come back. "," However, money can't heal the pain in my heart. I just......want him to come back.",私の胸の痛みは、お金では癒せない。ただ、………彼が帰って来て欲しいだけ。,私の胸の痛みは、お金では癒せない。{n}ただ、………彼が帰って来て欲しいだけ。,"Но деньги не исцелят боль в моём сердце.{n}Я просто...... хочу, чтобы он вернулся.",Mas o dinheiro não pode curar a dor em meu coração.{n}Eu só quero.........que ele volte.,但是，我胸中的痛苦，无法靠金钱医治。{n}我只希望，………他能回来。,但是，我胸中的痛苦，無法靠金錢醫治。{n}我只希望，………他能回來。,"Tuttavia, esso non può guarire il dolore del mio cuore. Io voglio solo... che lui torni.","However, money can't heal the pain in my heart.{n}I just.........want him to come back.","Pero no importa cuánto sea, no puede aliviar el dolor de mi corazón.{n}Solo... quiero que él regrese...","However, money can't heal the pain in my heart.{n}I just.........want him to come back.","However, money can't heal the pain in my heart.{n}I just.........want him to come back.","However, money can't heal the pain in my heart.{n}I just.........want him to come back.","However, money can't heal the pain in my heart.{n}I just.........want him to come back."
Ronoue Genji,"""As you wish. Then it shall be left here. ......Also, take this key.""","""As you wish. Then it shall be left here. ...Also, take this key."" ","""As you wish. Then it shall be left here. ......Also, take this key.""",「畏まりました。では、そのように致します。……それから、この鍵を。」,「畏まりました。では、そのように致します。……それから、この鍵を」,"""Как пожелаете. Тогда оно останется здесь. ......И ещё возьмите этот ключ.""","""Como desejar. Então devo deixar tudo aqui. ......Outra coisa, fique com esta chave.""",「遵命。那么，就这么办吧。……还有，请收下这把钥匙。」,「遵命。那麼，就這麼辦吧。……還有，請收下這把鑰匙。」,"""Come desidera. Allora sarà lasciato qui. ... Inoltre, prenda questa chiave.""","""As you wish. Then it shall be left here. ......Also, take this key.""","""Como ordene. Permanecerá aquí... Por favor, tome esta llave.""","""As you wish. Then it shall be left here. ......Also, take this key.""","""As you wish. Then it shall be left here. ......Also, take this key.""","""As you wish. Then it shall be left here. ......Also, take this key.""","""As you wish. Then it shall be left here. ......Also, take this key."""
{f:5:Beatrice},""".........What is this?""","""...What is this?"" ","""......What is this?""",「………これは？」,「………これは？」,"""......От чего он?""",""".........Que chave é esta?""",「………这是？」,「………這是？」,"""... Cos'è?""",""".........What is this?""","""... ¿De dónde es?""",""".........What is this?""",""".........What is this?""",""".........What is this?""",""".........What is this?"""
Ronoue Genji,"""It is the key to this underground VIP room. If you use this, you won't need to use the more complicated device.""","""It is a key to the underground VIP room. If you use this, you won't need to use that entrance contraption."" ","""It is a key to the underground VIP room. If you use this, you won't need to use the more complicated device.""",「この地下貴賓室へ至る鍵です。これを使えば、もう仕掛けを使う必要はありません。」,「この地下貴賓室へ至る鍵です。これを使えば、もう仕掛けを使う必要はありません」,"""От подземной почётной комнаты. С ним вам не нужно будет пользоваться более сложными механизмами.""","""Esta é a chave que dá acesso a este quarto VIP subterrâneo. Se usá‐la, não precisará mais usar aquele dispositivo complexo.""",「这是通往这间地下贵宾室的钥匙。只要用它，就再也不需要去操作机关了。」,「這是通往這間地下貴賓室的鑰匙。只要用它，就再也不需要去操作機關了。」,"""È la chiave per la stanza per ospiti di riguardo sotterranea. Se la usa, non avrà bisogno di usare quel congegno così complicato.""","""It is the key to this underground VIP room. If you use this, you won't need to use the more complicated device.""","""Es de la habitación VIP subterránea. Al usarla, puede saltarse el uso del mecanismo.""","""It is the key to this underground VIP room. If you use this, you won't need to use the more complicated device.""","""It is the key to this underground VIP room. If you use this, you won't need to use the more complicated device.""","""It is the key to this underground VIP room. If you use this, you won't need to use the more complicated device.""","""It is the key to this underground VIP room. If you use this, you won't need to use the more complicated device."""
,"She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers.","She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers. ","She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers.",碑文の謎は、彼女以外、誰も答えを知らず、そして唯一の鍵も、彼女の手に委ねられる。,碑文の謎は、彼女以外、誰も答えを知らず、そして唯一の鍵も、彼女の手に委ねられる。,"Только она знала ответ на загадку эпитафии, и единственный ключ от этого места теперь принадлежит ей.","Ela era a única que sabia a resposta do epitáfio e agora, a única chave que dava acesso a este lugar pertencia a ela.",碑文之谜，除她之外没有任何人知道答案，然后，唯一的钥匙，也交到了她的手中。,碑文之謎，除她之外沒有任何人知道答案，然後，唯一的鑰匙，也交到了她的手中。,Era la sola persona a conoscere la risposta all'enigma dell'epigrafe e ora possedeva anche l'unica chiave per quel posto.,"She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers.","Ella era la única persona que sabía la solución del epitafio, y la única llave del lugar era ahora suya.","She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers.","She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers.","She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers.","She was the only one who knew the answer to the epitaph's riddle, and the only key to this place was now hers."
,"......At this point, she truly was the master of this golden VIP room.","...At this point, she truly was the master of this golden VIP room. ","......At this point, she truly was the master of this golden VIP room.",……今や、彼女は本当に、この黄金の貴賓室の主だった。,……今や、彼女は本当に、この黄金の貴賓室の主だった。,......Она стала истинной хозяйкой золотой почётной комнаты.,"......Agora, ela era realmente a mestra deste quarto VIP dourado.",……此刻，她已是这间黄金贵宾室真正的主人。,……此刻，她已是這間黃金貴賓室真正的主人。,"... A questo punto, era davvero la persona padrona di questa stanza VIP dorata.","......At this point, she truly was the master of this golden VIP room.",... Se volvió la verdadera dueña de la habitación VIP subterránea.,"......At this point, she truly was the master of this golden VIP room.","......At this point, she truly was the master of this golden VIP room.","......At this point, she truly was the master of this golden VIP room.","......At this point, she truly was the master of this golden VIP room."
Ronoue Genji,"""You are already the master of Rokkenjima. You have the right to know all of this island's secrets.""","""You are already the master of Rokkenjima. You have the right to know all of this island's secrets."" ","""You are already the master of Rokkenjima. You have the right to know all of this island's secrets.""",「あなたはもはや、この六軒島の主です。この島の全ての秘密を、お知りになられる資格があります。」,「あなたはもはや、この六軒島の主です。この島の全ての秘密を、お知りになられる資格があります」,"""Теперь Роккенджима принадлежит вам. Вы имеете право знать все секреты этого острова.""","""Você já é a governante de Rokkenjima. Tem o direito de conhecer todos os segredos desta ilha.""",「您已经是这个六轩岛的主人了。您有资格，知道这个岛的所有秘密。」,「您已經是這個六軒島的主人了。您有資格，知道這個島的所有秘密。」,"""Lei è già la persona che comanda Rokkenjima. Ha il diritto di sapere tutti i segreti di quest'isola.""","""You are already the master of Rokkenjima. You have the right to know all of this island's secrets.""","""Es la ama de Rokkenjima. Tiene el derecho a conocer todos los secretos de la isla.""","""You are already the master of Rokkenjima. You have the right to know all of this island's secrets.""","""You are already the master of Rokkenjima. You have the right to know all of this island's secrets.""","""You are already the master of Rokkenjima. You have the right to know all of this island's secrets.""","""You are already the master of Rokkenjima. You have the right to know all of this island's secrets."""
Nanjo Terumasa,""".........We should talk about Kuwadorian too.""","""...We should talk about Kuwadorian too."" ","""......We should talk about Kuwadorian too.""",「………九羽鳥庵のことも、話すべきでしょうな。」,「………九羽鳥庵のことも、話すべきでしょうな」,"""......Мы должны рассказать и о Кувадориане.""",""".........Devemos falar sobre a Kuwadorian também.""",「………九羽鸟庵的事，也该跟你说说呢。」,「………九羽鳥庵的事，也該跟你說說呢。」,"""... Dovremmo parlare anche di Kuwadorian.""",""".........We should talk about Kuwadorian too.""","""... Deberíamos hablarle de Kuwadorian también.""",""".........We should talk about Kuwadorian too.""",""".........We should talk about Kuwadorian too.""",""".........We should talk about Kuwadorian too.""",""".........We should talk about Kuwadorian too."""
Kumasawa Chiyo,"""That's the mansion your mother lived in. ......I'm sure you've heard rumors about it.""","""That's the mansion your mother lived in. ...I'm sure you've heard rumors about it."" ","""That's the mansion your mother lived in. ......I'm sure you've heard rumors about it.""",「あなたのお母上が、お過ごしになられた隠し館です。……お噂くらいはお聞きになったことがあるでしょう。」,「あなたのお母上が、お過ごしになられた隠し館です。……お噂くらいはお聞きになったことがあるでしょう」,"""В этом особняке жила ваша мать. ......Вы наверняка слышали о нём.""","""A mansão em que a sua mãe vivia. ......Tenho certeza que ouviu rumores sobre ela.""",「九羽鸟庵是您的母亲曾经生活过的秘密宅邸。……您曾在流言蜚语中听到过这地方吧。」,「九羽鳥庵是您的母親曾經生活過的秘密宅邸。……您曾在流言蜚語中聽到過這地方吧。」,"""È la villa in cui viveva sua Madre. ... Sono sicura che ha sentito voci su di essa.""","""That's the mansion your mother lived in. ......I'm sure you've heard rumors about it.""","""Esa es la mansión en la que vivió tu madre... Debes haber escuchado rumores al respecto.""","""That's the mansion your mother lived in. ......I'm sure you've heard rumors about it.""","""That's the mansion your mother lived in. ......I'm sure you've heard rumors about it.""","""That's the mansion your mother lived in. ......I'm sure you've heard rumors about it.""","""That's the mansion your mother lived in. ......I'm sure you've heard rumors about it."""
{f:5:Beatrice},"""Kuwadorian.........""","""Kuwadorian..."" ","""Kuwadorian......""",「九羽鳥庵………。」,「九羽鳥庵………」,"""Кувадориан......""","""Kuwadorian.........""",「九羽鸟庵………」,「九羽鳥庵………」,"""Kuwadorian...""","""Kuwadorian.........""","""Kuwadorian...""","""Kuwadorian.........""","""Kuwadorian.........""","""Kuwadorian.........""","""Kuwadorian........."""
Ronoue Genji,"""There are two mansions on this island, one at either end. ......One is the mansion we know well. The other is a hidden mansion known as Kuwadorian.""","""There are two mansions on this island, one at either end. ...One is the mansion we know well. The other is a hidden mansion known as Kuwadorian."" ","""There are two mansions on this island, one at either end. ......One is the mansion we know well. The other is a hidden mansion known as Kuwadorian.""",「この島の両端には二つの屋敷があります。……一方は、私たちのよく知るお屋敷。もう一方は、九羽鳥庵と呼ばれる、隠し屋敷でございます。」,「この島の両端には二つの屋敷があります。……一方は、私たちのよく知るお屋敷。もう一方は、九羽鳥庵と呼ばれる、隠し屋敷でございます」,"""На этом острове два особняка, по одному на каждом конце. ......Первый — особняк, который мы хорошо знаем, а второй — скрытый особняк, известный как Кувадориан.""","""Existem duas mansões nesta ilha, uma em cada ponta. ......Uma delas é a mansão que todos nós conhecemos. A outra é a mansão secreta conhecida como Kuwadorian.""",「在这个岛的两端，有两座宅邸。……其中之一，是我们所熟悉的大屋。另一个是，叫做九羽鸟庵的秘密宅邸。」,「在這個島的兩端，有兩座宅邸。……其中之一，是我們所熟悉的大屋。另一個是，叫做九羽鳥庵的秘密宅邸。」,"""Ci sono due ville su quest'isola, una ad ogni capo. ... Una è la villa che conosciamo bene. L'altra è la villa segreta conosciuta come Kuwadorian.""","""There are two mansions on this island, one at either end. ......One is the mansion we know well. The other is a hidden mansion known as Kuwadorian.""","""Hay dos mansiones en esta isla, una en cada extremo... Una es la que todos conocemos. La otra es una mansión escondida, conocida como Kuwadorian.""","""There are two mansions on this island, one at either end. ......One is the mansion we know well. The other is a hidden mansion known as Kuwadorian.""","""There are two mansions on this island, one at either end. ......One is the mansion we know well. The other is a hidden mansion known as Kuwadorian.""","""There are two mansions on this island, one at either end. ......One is the mansion we know well. The other is a hidden mansion known as Kuwadorian.""","""There are two mansions on this island, one at either end. ......One is the mansion we know well. The other is a hidden mansion known as Kuwadorian."""
