Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ushiromiya Kyrie,"""......Be careful.""","""...Take care."" ","""......Take care.""",「……気をつけて。」,「……気をつけて」,"""......Береги себя.""","""......Tomem cuidado.""",「……小心。」,「……小心。」,"""... Stai attento.""","""......Be careful.""","""... Ten cuidado.""","""......ﻛﻮﻧﻮﺍ ﺣﺬﺭﻳﻦ.""","""......Be careful.""","""......Be careful.""","""......Be careful."""
{f:5:Virgilia},"""Hohohoho...hohhohohohohohohoho! My, my, Krauss. You intend to fight this child alone?""","""Hohohoho, ...hohhohohohohohohoho! My, my, Krauss. You intend to fight this child alone?"" ","""Hohohoho..., hohhohohohohohohoho!  My, my, Krauss.  You intend to fight this child alone?""",「ほほほほ…、ほっほほほほほほほほ！おやおや、蔵臼。あなたひとりでこの子と戦うつもりですか？」,「ほほほほ…、ほっほほほほほほほほ！　おやおや、蔵臼。あなたひとりでこの子と戦うつもりですか？」,"""Хо‐хо‐хо‐хо... Хо‐хо‐хо‐хо‐хо‐хо‐хо! Так‐так, Краусс. Уж не вознамерился ли ты в одиночку биться с этим дитя.""","""Hohohoho...hohhohohohohohohoho! Ora, ora, Krauss. Você pretende lutar sozinho contra esta criança?""",「嚯嚯嚯嚯…，嚯、嚯嚯嚯嚯嚯嚯嚯嚯！哦呀哦呀，藏臼。你要一个人与这孩子打吗？」,「嚯嚯嚯嚯…，嚯、嚯嚯嚯嚯嚯嚯嚯嚯！哦呀哦呀，藏臼。你要一個人與這孩子打嗎？」,"""Hohohoho... hohhohohohohohohoho! Oh cielo, Krauss. Intendi combattere questo ragazzo da solo?""","""Hohohoho...hohhohohohohohohoho! My, my, Krauss. You intend to fight this child alone?""","""Jojojojo... ¡jojojojojojojojojo! Vaya, vaya, Krauss. ¿Piensas luchar solo contra este niño?""","""ﻫﻮﻫﻮﻫﻮﻫﻮ... ﻫﻮﻫﻬﻮﻫﻮﻫﻮﻫﻮﻫﻮﻫﻮﻫﻮ! ﻳﺎ ﻟﻠﻌﺠﺐ، ﻛﺮﺍﻭﺱ. ﺃﺗﻌﺘﺰﻡ ﻗﺘﺎﻝ ﻫﺬﺍ ﺍﻟﺼﻐﻴﺮ ﺑﻤﻔﺮﺩﻙ؟""","""Hohohoho...hohhohohohohohohoho! My, my, Krauss. You intend to fight this child alone?""","""Hohohoho...hohhohohohohohohoho! My, my, Krauss. You intend to fight this child alone?""","""Hohohoho...hohhohohohohohohoho! My, my, Krauss. You intend to fight this child alone?"""
Ushiromiya Krauss,"""........................khh... Y‐you never know. In a fight, it's always possible to get in a lucky shot...""",""".........Nngg... Y-You never know. In a fight, it's always possible to get in a lucky shot..."" ","""..................Ack...  I, I'm not sure.  In a fight, it's possible to get in a lucky shot...""",「……………………く…。わ、わからんぞ。戦いには、まぐれ当たりの一発だってありうる…。」,「……………………く…。わ、わからんぞ。戦いには、まぐれ当たりの一発だってありうる…」,"""..........Ох... Я... я не уверен. Однако в драке всегда есть место счастливому удару...""","""........................khh... N‐Nunca se sabe. Em uma luta, é sempre possível dar um tiro de sorte...""",「……………………咕…。胜、胜负可不好说哦。战斗中，也是有侥幸轰中的一击的…」,「……………………咕…。勝、勝負可不好說哦。戰鬥中，也是有僥倖轟中的一擊的…」,"""... Ack... n-non ne sono sicuro. In un combattimento, è possibile avere un colpo di fortuna...""","""........................khh... Y‐you never know. In a fight, it's always possible to get in a lucky shot...""","""... Ack... U-Uno nunca sabe. En una pelea, es posible tener un golpe de suerte...""","""........................ﺧﻪ... ﻻ ﺗﺪﺭﻳﻦ ﺃﺑﺪًﺍ. ﻓﻲ ﺍﻟﻘﺘﺎﻝ، ﻟﻌﻞ ﺍﻟﻀﺮﺑﺔ ﺍﻟﻤﺤﻈﻮﻇﺔ ﻣﻤﻜﻨﺔ...""","""........................khh... Y‐you never know. In a fight, it's always possible to get in a lucky shot...""","""........................khh... Y‐you never know. In a fight, it's always possible to get in a lucky shot...""","""........................khh... Y‐you never know. In a fight, it's always possible to get in a lucky shot..."""
{f:5:Virgilia},"""Hohhohohoho. You think you can win even with a fluke...? Allow me to explain the situation for you, since you clearly don't know your place.""","""Hohhohohoho. You think you can win even with a fluke...? Allow me to explain so that even one who so blissfully unaware of his place can understand."" ","""Hohhohohoho.  You think you can win even with a fluke...?  Allow me to explain the situation so that even one who doesn't know his place, such as you, could understand.""",「ほっほほほほ。まぐれでも勝てるつもりとお思いですか…？身の程知らずのあなたのために、私が状況を整理して差し上げましょう。」,「ほっほほほほ。まぐれでも勝てるつもりとお思いですか…？　身の程知らずのあなたのために、私が状況を整理して差し上げましょう」,"""Хо‐хо‐хо‐хо‐хо. Думаешь, ты сможешь победить даже по счастливой случайности? Позволь прояснить ситуацию, чтобы даже такой не знающий своего места человек, как ты, смог понять.""","""Hohhohohoho. Você acha que pode vencer com o acaso...? Permita‐me explicar a situação para você, visto que parece que não sabe claramente qual a sua posição.""",「嚯、嚯嚯嚯嚯。你还觉得，撞上侥幸就能获胜…？为了不知自己深浅的你，我来代为整理下状况吧。」,「嚯、嚯嚯嚯嚯。你還覺得，撞上僥倖就能獲勝…？為了不知自己深淺的你，我來代為整理下狀況吧。」,"""Hohhohohoho. Pensi che tu possa vincere anche con un caso fortuito...? Permettimi di spiegare la situazione, così che anche uno che non sa stare al suo posto, come te, possa capire.""","""Hohhohohoho. You think you can win even with a fluke...? Allow me to explain the situation for you, since you clearly don't know your place.""","""Jojojojojo. ¿Crees que puedes ganar aunque sea de pura casualidad?... Déjame que te explique la situación para que hasta un presumido como tú pueda entenderlo.""","""ﻫﻮﻫﻮﻫﻮﻫﻮﻫﻮ. ﺃﺗﻈﻦ ﺃﻧﻚ ﻗﺪ ﺗﻨﺘﺼﺮ ﺻﺪﻓﺔً...؟ ﺩﻋﻨﻲ ﺃﺷﺮﺡ ﻟﻚ ﺍﻟﺤﺎﻝ، ﻷﻧﻚ ﻭﺍﺿﺢٌ ﺃﻧﻚ ﻻ ﺗﻌﺮﻑ ﻣﻮﺿﻌﻚ.""","""Hohhohohoho. You think you can win even with a fluke...? Allow me to explain the situation for you, since you clearly don't know your place.""","""Hohhohohoho. You think you can win even with a fluke...? Allow me to explain the situation for you, since you clearly don't know your place.""","""Hohhohohoho. You think you can win even with a fluke...? Allow me to explain the situation for you, since you clearly don't know your place."""
Ushiromiya Krauss,"""Whaat......?""","""What...?"" ","""Whaat......?""",「何ぃ……。」,「何ぃ……」,"""Что‐о‐о?..""","""O quêêê......?""",「什么……？」,「什麼……？」,"""Cooosa...?""","""Whaat......?""","""¿Qué?...""","""ﻣﺎﺫﺍﺍﺍ......؟""","""Whaat......?""","""Whaat......?""","""Whaat......?"""
{f:5:Virgilia},"""Hohohoho... Assuming you were to wield 100% of your strength, your power level is at most 6. In comparison, this child has a power level of 1000. In short, even if there were 100 of you, you could never win.""","""Hohohoho... If you were to wield 100% of your strength, your power level is at most 6. In comparison, this child has a power level of 1000. In short, even if there were 100 of you, you definitely couldn't win. ","""Hohohoho...  If you were to wield 100% of your strength, your power level is at most 6.  In comparison, this child has a power level of 1000.  In short, even if there were 100 of you, you definitely couldn't win.",「ほほほほ…。あなたが１００％の力を発揮したとして、あなたの戦闘力はせいぜい６。対してこの子の戦闘力は１０００。つまり、あなたが１００人束になっても、絶対に勝てないということです。,「ほほほほ…。あなたが１００％の力を発揮したとして、あなたの戦闘力はせいぜい６。対してこの子の戦闘力は１０００。つまり、あなたが１００人束になっても、絶対に勝てないということです」,"""Хо‐хо‐хо‐хо... Если бы в твоем распоряжении имелось 100% твоей силы, твой уровень силы был бы равен 6. Тогда как уровень силы этого дитя составляет 1000. Короче говоря, будь тут даже сотня тебя, ты бы всё равно не победил.""","""Hohohoho... Assumindo que você manifeste 100% de sua força, seu poder de luta é no máximo 6. Em comparação, o poder de luta dessa criança é 1000. Resumindo, mesmo que tivesse 100 de você, nunca seria capaz de vencer.""",「嚯嚯嚯嚯…。以你发挥出了 100% 的实力为基准，你的战斗力顶多是 6。而作为对照，这孩子的战斗力乃是 1000。这也就是说，即便有一百个你抱成团，也绝对赢不了。」,「嚯嚯嚯嚯…。以你發揮出了 100% 的實力為基準，你的戰鬥力頂多是 6。而作為對照，這孩子的戰鬥力乃是 1000。這也就是說，即便有一百個你抱成團，也絕對贏不了。」,"""Hohohoho... se tu fossi nel 100% della tua forza, il tuo livello di potenza sarebbe al massimo 6. A confronto, questo ragazzo ha un livello di potenza di 1000. In breve, anche se ci fossero 100 di te, non potresti sicuramente vincere.","""Hohohoho... Assuming you were to wield 100% of your strength, your power level is at most 6. In comparison, this child has a power level of 1000. In short, even if there were 100 of you, you could never win.""","""Jojojojo... Suponiendo que usaras el 100% de tu fuerza, tu poder de pelea es como mucho de 6. En comparación, este niño tiene un poder de pelea de 1000. En otras palabras, incluso si hubiera 100 de ti, definitivamente no podrías ganar.""","""ﻫﻮﻫﻮﻫﻮﻫﻮ... ﻟﻨﻔﺘﺮﺽ ﺃﻧﻚ ﺍﺳﺘﻌﻤﻠﺖ ﻣﺌﺔ ﺑﺎﻟﻤﺌﺔ ﻣﻦ ﻗﻮﺗﻚ، ﻓﻤﺴﺘﻮﻯ ﻗﻮﺗﻚ ﻻ ﻳﻔﻮﻕ ﺍﻟﺴﺘﺔ. ﺑﺎﻟﻤﻘﺎﺑﻠﺔ، ﻟﻬﺬﺍ ﺍﻟﻄﻔﻞ ﻣﺴﺘﻮﻯ ﻗﻮﺓ ﻳﺒﻠﻎ ﺍﻷﻟﻒ. ﺑﺎﺧﺘﺼﺎﺭ، ﻭﻟﻮ ﻭﺟﺪ ﻣﺌﺔٌ ﻣﻨﻚ، ﻓﻠﻦ ﺗﻨﺘﺼﺮ ﺃﺑﺪًﺍ.""","""Hohohoho... Assuming you were to wield 100% of your strength, your power level is at most 6. In comparison, this child has a power level of 1000. In short, even if there were 100 of you, you could never win.""","""Hohohoho... Assuming you were to wield 100% of your strength, your power level is at most 6. In comparison, this child has a power level of 1000. In short, even if there were 100 of you, you could never win.""","""Hohohoho... Assuming you were to wield 100% of your strength, your power level is at most 6. In comparison, this child has a power level of 1000. In short, even if there were 100 of you, you could never win."""
{f:5:Virgilia},"""Well, it's true that there are uncertain elements in a fight. I will admit that your power level has a slight scaling factor to it.""","Well, it's true that there are uncertain elements in a fight. Let us admit that your power level has a slight scaling factor to it. ","Well, it's true that there are uncertain elements in a fight.  Let us admit that your power level has a slight scaling factor to it.  ",まぁ、確かに戦いには不確定要素もあります。その戦闘力に多少の倍率が掛かることも認めましょう。,「まぁ、確かに戦いには不確定要素もあります。その戦闘力に多少の倍率が掛かることも認めましょう」,"""Нет, разумеется, в драке присутствуют элементы неопределённости. Давай, тем не менее, признаем, что у твоего уровня силы есть лёгкий фактор критического удара.""","""Bem, é verdade que há certos elementos incertos em uma luta. Eu devo admitir que seu poder de luta possui um leve fator de escala para isso.""",「的确，战斗中也是有不确定因素的。就对这个战斗力会有多少倍率的变化，也予以承认吧。」,「的確，戰鬥中也是有不確定因素的。就對這個戰鬥力會有多少倍率的變化，也予以承認吧。」,"Beh, è vero che ci sono elementi incerti in un combattimento. Ammettiamo che il tuo livello di potenza abbia un leggero fattore di scala.","""Well, it's true that there are uncertain elements in a fight. I will admit that your power level has a slight scaling factor to it.""","""Bueno, es cierto que hay elementos variables en una pelea. Admitiré que tu poder de pelea puede escalar ligeramente.""","""ﺣﺴﻨًﺎ، ﺻﺤﻴﺢٌ ﺃﻥ ﻓﻲ ﺍﻟﻘﺘﺎﻝ ﻋﻨﺎﺻﺮَ ﻻ ﺗُﺤﺴَﻢ. ﺃُﻗﺮُّ ﺑﺄﻥ ﻣﺴﺘﻮﻯ ﻗﻮﺗﻚ ﻳﺨﻀﻊ ﻟﻌﺎﻣﻞِ ﺗﺪﺭﺝ ﻃﻔﻴﻒ.""","""Well, it's true that there are uncertain elements in a fight. I will admit that your power level has a slight scaling factor to it.""","""Well, it's true that there are uncertain elements in a fight. I will admit that your power level has a slight scaling factor to it.""","""Well, it's true that there are uncertain elements in a fight. I will admit that your power level has a slight scaling factor to it."""
{f:5:Virgilia},"""But even so, your chances of defeating him are around perhaps 0.00001%. Do you understand? You don't even have a one in ten thousand chance of victory. Hoh‐hoh‐hoh‐ho...!""","But even so, your chances of defeating this child are at perhaps 0.00001%. Do you understand? You don't even have a one in ten thousand chance of victory. Hohohohoh...!"" ","But even so, your chances of defeating this child are around perhaps 0.00001%.  Do you understand?  You don't even have a one in ten thousand chance of victory.  Hoh-hoh-hoh-hoh...!""",しかしそれでも、あなたがこの子を倒せる確率は、０．００００１％というところでしょうか。　おわかりかしら？　あなたには万に一つの勝ち目もないということです。　ほっほっほっほ…！」,「しかしそれでも、あなたがこの子を倒せる確率は、０.００００１％というところでしょうか。おわかりかしら？　あなたには万に一つの勝ち目もないということです。ほっほっほっほ…！」,"""Но даже при этом твои шансы победить это дитя составляют где‐то 0.00001%. Теперь понятно? У тебя нет даже одного десятитысячного от шанса победить его. Хо‐хо‐хо‐хо!""","""Mesmo assim, suas chances de derrotá‐lo estão por volta de 0.00001%.{n}Você não entende? Você não tem sequer uma chance em dez mil de vencer. Hoh‐hoh‐hoh‐ho...!""",「不过就算是这样，你打倒这孩子的概率，也就 0.00001% 左右吧。请问有没有明白呀？你连万分之一的胜算都没有哦。嚯嚯嚯嚯…！」,「不過就算是這樣，你打倒這孩子的概率，也就 0.00001% 左右吧。請問有沒有明白呀？你連萬分之一的勝算都沒有哦。嚯嚯嚯嚯…！」,"Ma anche così, le tue possibilità di sconfiggere questo ragazzo sono forse intorno allo 0. 00001%. Capisci? Non hai nemmeno una possibilità di vittoria su diecimila. Hoh-hoh-hoh-hoh...!""","""But even so, your chances of defeating him are around perhaps 0.00001%. Do you understand? You don't even have a one in ten thousand chance of victory. Hoh‐hoh‐hoh‐ho...!""","""Pero incluso así, tus probabilidades de derrotar a este niño son quizás alrededor de 0,00001%. ¿Lo entiendes? No tienes ni la posibilidad de una en diez mil de ganar. ¡Jo-jo-jo-jo!...""","""ﻟﻜﻦ ﻣﻊ ﺫﻟﻚ، ﻓﺮﺻﻚ ﻓﻲ ﻫﺰﻳﻤﺘﻪ ﺗﺒﻠﻎ ﻧﺤﻮ 10000.0٪ ﺭﺑﻤﺎ. ﻫﻞ ﺗﺪﺭﻙ؟ ﻟﻴﺲ ﻟﻚ ﻧﺼﻴﺐٌ ﺣﺘﻰ ﻣﻦ ﺑﻴﻦ ﻋﺸﺮﺓ ﺁﻻﻑ ﻓﺮﺻﺔٍ ﻟﻠﻈﻔﺮ ﺑﺎﻟﻔﻮﺯ. ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮ...!""","""But even so, your chances of defeating him are around perhaps 0.00001%. Do you understand? You don't even have a one in ten thousand chance of victory. Hoh‐hoh‐hoh‐ho...!""","""But even so, your chances of defeating him are around perhaps 0.00001%. Do you understand? You don't even have a one in ten thousand chance of victory. Hoh‐hoh‐hoh‐ho...!""","""But even so, your chances of defeating him are around perhaps 0.00001%. Do you understand? You don't even have a one in ten thousand chance of victory. Hoh‐hoh‐hoh‐ho...!"""
,{f:5:Virgilia} and the goat guffawed together.,{f:5:Virgilia} and the goat guffawed together. ,"Virgilia and the goat guffawed together.",ワルギリアと山羊は一緒にげらげらと笑う。,ワルギリアと山羊は一緒にげらげらと笑う。,{f:5:Вергилия} и козлоголовый заржали на пару.,{f:5:Virgilia} e sua cabra gargalharam juntas.,瓦尔基莉亚与山羊一起哈哈大笑。,瓦爾基莉亞與山羊一起哈哈大笑。,Virgilia e il capro sghignazzarono insieme.,{f:5:Virgilia} and the goat guffawed together.,{f:5:Virgilia} y la cabra se reían a carcajadas., ﺿﺤﻜﺖ {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﻭﺍﻟﻤﺎﻋﺰ ﻣﻌًﺎ.,{f:5:Virgilia} and the goat guffawed together.,{f:5:Virgilia} and the goat guffawed together.,{f:5:Virgilia} and the goat guffawed together.
Ushiromiya Krauss,"""D‐...damn it...... If it's a one in ten thousand chance, then the payoff will be ten thousand times more, will it not? ......A good dark horse. I like betting tickets like that, makes me want to buy them...""","""D-Damn it... If I've got a one-in-ten-thousand chance, that means the payoff will be ten thousand times greater, right? ...A splendid dark horse. Seeing a ticket like that makes me want to buy it right away..."" ","""D, ...damn it......  If it is a one in ten thousand chance, that means the payoff will be ten thousand times more, right?  ......A good dark horse.  I like that kind of betting ticket, makes me want to buy it...""",「く、…くそ……。万一ということは、配当は一万倍ということではないかね。……良い大穴だ。そういう馬券は好きだよ、買いたくなる…。」,「く、…くそ……。万一ということは、配当は一万倍ということではないかね。……良い大穴だ。そういう馬券は好きだよ、買いたくなる…」,"""П‐проклятье... Раз уж ставка составляет один к десяти тысячам, то и выигрыш будет в десять тысяч раз больше, верно? .....Неплохая тёмная лошадка. Мне по нраву такой билетик, так и подмывает его купить...""","""M‐...Merda...... Se a chance é de uma em dez mil, então a recompensa será dez mil vezes maior, não será? ......É um belo azarão. Ver uma aposta dessas me faz querer investir nela...""",「可、…可恶……。所谓万一，不就代表着，奖金会是一万倍么？……是个不错的大冷门呢。我喜欢这种马票，看着就想买啊…」,「可、…可惡……。所謂萬一，不就代表著，獎金會是一萬倍麼？……是個不錯的大冷門呢。我喜歡這種馬票，看著就想買啊…」,"""D... Dannazione... se è una possibilità su diecimila, ciò significa che la vincita sarà diecimila volte maggiore, giusto? ... Un ottimo cavallo nero. Mi piacciono questi tipi di biglietti per scommesse, mi fa venire voglia di comprarlo...""","""D‐...damn it...... If it's a one in ten thousand chance, then the payoff will be ten thousand times more, will it not? ......A good dark horse. I like betting tickets like that, makes me want to buy them...""","""M-Maldición... Si es una posibilidad de una en diez mil, eso significa que la recompensa será diez mil veces mayor, ¿verdad?... Un buen ganador sorpresa. Me gusta ese tipo de boleto de apuestas, hace que quiera comprarlo...""","""ﻝ-...ﺍﻟﻠﻌﻨﺔ...... ﺇﻥ ﻛﺎﻧﺖ ﻓﺮﺻﺔ ﻭﺍﺣﺪ ﻓﻲ ﻋﺸﺮﺓ ﺁﻻﻑ، ﻓﺎﻟﻤﻜﺴﺐ ﺳﻴﻜﻮﻥ ﺃﺿﻌﺎﻓًﺎ ﺑﻌﺸﺮﺓ ﺁﻻﻑ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ...ﻳﺎ ﻟﻪ ﻣﻦ ﺭﻫﺎﻥٍ ﺟﺮﻱﺀ. ﺗﻌﺠﺒﻨﻲ ﻣﺜﻞ ﻫﺬﻩ ﺍﻟﺮﻫﺎﻧﺎﺕ، ﺗﺠﻌﻠﻨﻲ ﺃﺭﻏﺐ ﻓﻲ ﺧﻮﺿﻬﺎ...""","""D‐...damn it...... If it's a one in ten thousand chance, then the payoff will be ten thousand times more, will it not? ......A good dark horse. I like betting tickets like that, makes me want to buy them...""","""D‐...damn it...... If it's a one in ten thousand chance, then the payoff will be ten thousand times more, will it not? ......A good dark horse. I like betting tickets like that, makes me want to buy them...""","""D‐...damn it...... If it's a one in ten thousand chance, then the payoff will be ten thousand times more, will it not? ......A good dark horse. I like betting tickets like that, makes me want to buy them..."""
{f:5:Virgilia},"""Hoh‐hoh‐hoh‐ho! But the coin to buy that is your life, and there's only one of those, you know. Nevertheless, I can understand the feeling of wanting to entrust your fate to that miracle.""","""Hohohohoh! But the coin to buy it is your life, and you've only one of those, yes? However, I can understand why you'd still want to entrust that miracle to fate."" ","""Hoh-hoh-hoh-hoh!  But the coin to buy that is your life, and there's only one of those, right?  However, I can understand why you would still want to entrust that miracle to fate.",「ほっほっほっほ！　それを買うコインはあなたの命、１枚しかありませんよ？　しかし、それでもその奇跡に運命を託したいというあなたの気持ち、よくわかります。,「ほっほっほっほ！　それを買うコインはあなたの命、１枚しかありませんよ？　しかし、それでもその奇跡に運命を託したいというあなたの気持ち、よくわかります」,"""Хо‐хо‐хо‐хо! Однако монетой для его покупки является твоя жизнь, а она у тебя одна‐единственная, не так ли? Однако я не понимаю, почему ты хочешь доверить это чудо судьбе.""","""Hoh‐hoh‐hoh‐ho! Mas a moeda para comprá‐la é sua vida, e você só possui uma. Mesmo assim, eu consigo entender o sentimento de querer confiar seu destino a um milagre.""",「嚯嚯嚯嚯！用来买它的硬币、你的命，只有 1 枚哦？不过我也是很理解，尽管如此，却还是想把命运托付给奇迹的你的心情。」,「嚯嚯嚯嚯！用來買它的硬幣、你的命，只有 1 枚哦？不過我也是很理解，儘管如此，卻還是想把命運托付給奇跡的你的心情。」,"""Hoh-hoh-hoh-hoh! Ma la moneta per comprarlo è la tua vita, e ce ne è soltanto una, giusto? Tuttavia, posso capire perché tu voglia affidare quel miracolo al destino.","""Hoh‐hoh‐hoh‐ho! But the coin to buy that is your life, and there's only one of those, you know. Nevertheless, I can understand the feeling of wanting to entrust your fate to that miracle.""","""¡Jo‐jo‐jo‐jo! Pero la moneda para comprar eso es tu vida, y solo hay una de esas, ¿verdad? No obstante, puedo entender el sentimiento de querer confiar tu destino a ese milagro.""","""ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮ! ﻟﻜﻦ ﺍﻟﻌﻤﻠﺔ ﻟﺸﺮﺍﺀ ﺫﻟﻚ ﻫﻲ ﺣﻴﺎﺗﻚ، ﻭﻻ ﺣﻴﺎﺓ ﺇﻻ ﻭﺍﺣﺪﺓ، ﺗﺪﺭﻙ ﺫﻟﻚ. ﻭﻣﻊ ﺫﻟﻚ، ﺃﻓﻬﻢ ﺭﻏﺒﺔ ﺇﻳﺪﺍﻉ ﻣﺼﻴﺮﻙ ﻓﻲ ﺗﻠﻚ ﺍﻟﻤﻌﺠﺰﺓ.""","""Hoh‐hoh‐hoh‐ho! But the coin to buy that is your life, and there's only one of those, you know. Nevertheless, I can understand the feeling of wanting to entrust your fate to that miracle.""","""Hoh‐hoh‐hoh‐ho! But the coin to buy that is your life, and there's only one of those, you know. Nevertheless, I can understand the feeling of wanting to entrust your fate to that miracle.""","""Hoh‐hoh‐hoh‐ho! But the coin to buy that is your life, and there's only one of those, you know. Nevertheless, I can understand the feeling of wanting to entrust your fate to that miracle."""
{f:5:Virgilia},"""......Which is why, in praise of your courage for standing against us without fear, I shall give you a bit of a handicap. This child will fight with only his left arm. Well, even so, I can't imagine for a moment that he'll lose to you.""","""...Therefore, I shall praise your courage for standing against us without fear...and give you a bit of a handicap. This child will fight with only his left arm. Well, even so, I have absolutely no intention of losing to you."" ","......Therefore, I shall praise your courage for standing against us without fear, and give you a bit of a handicap.  This child will fight with only his left arm.  Well, even so, I have absolutely no intention of losing to you.",……ですので、恐れずに立ち向かうあなたの勇気を讃え、ひとつハンデを差し上げましょう。　この子は左腕一本で戦います。　まぁ、それでもあなたに負ける気はまったくしませんが。,「……ですので、恐れずに立ち向かうあなたの勇気を讃え、ひとつハンデを差し上げましょう。この子は左腕一本で戦います。まぁ、それでもあなたに負ける気はまったくしませんが」,"""......Поэтому я хвалю тебя за твою смелость бесстрашно выступить против нас и дам тебе поблажку. Это дитя будет сражаться лишь левой рукой. При этом, однако, я нисколько не собираюсь проигрывать вам.""","""......Por isso, como forma de elogiar seu coração por permanecer de pé sem medo, eu devo conceder a você uma vantagem. Esta criança irá lutar apenas com o braço esquerdo. Bem, mesmo assim, eu não consigo imaginar um momento em que ela perca para você.""",「……所以，权当是为了赞赏你那毫无畏惧地站出来的勇气，我方就做出一个让步吧。这孩子只用一条左手战斗。不过，即便如此，也是完全没可能输给你的哦。」,「……所以，權當是為了讚賞你那毫無畏懼地站出來的勇氣，我方就做出一個讓步吧。這孩子只用一條左手戰鬥。不過，即便如此，也是完全沒可能輸給你的哦。」,"... Pertanto, loderò il tuo coraggio per opporti a noi senza timore, e ti darò un leggero handicap. Questo ragazzo combatterà solamente col suo braccio sinistro. Beh, anche così, non ho assolutamente intenzione di perdere contro di te.","""......Which is why, in praise of your courage for standing against us without fear, I shall give you a bit of a handicap. This child will fight with only his left arm. Well, even so, I can't imagine for a moment that he'll lose to you.""","""... Por lo tanto, elogiaré tu coraje por enfrentarte a nosotros sin miedo, y te daré algo de ventaja. Este niño luchará solo con su brazo izquierdo. Bueno, incluso así, no tengo intención alguna de perder contra ti.""","""......ﻭﻟﻬﺬﺍ، ﻣﺪﻳﺤًﺎ ﻟﺸﺠﺎﻋﺘﻚ ﻓﻲ ﺍﻟﻮﻗﻮﻑ ﻓﻲ ﻭﺟﻬﻨﺎ ﺑﻼ ﺧﻮﻑ، ﺃﻋﻄﻴﻚ ﻗﻠﻴﻼً ﻣﻦ ﺍﻟﺘﺴﻬﻴﻞ. ﻫﺬﺍ ﺍﻟﻄﻔﻞ ﺳﻴﺤﺎﺭﺏ ﺑﻴﺪﻩ ﺍﻟﻴﺴﺮﻯ ﻓﺤﺴﺐ. ﻟﻜﻦ ﻣﻊ ﺫﻟﻚ، ﻻ ﺃﺳﺘﻄﻴﻊ ﺃﻥ ﺃﺗﺼﻮﺭ ﻟﺤﻈﺔً ﺃﻧﻪ ﺳﻴﺨﺴﺮ ﺃﻣﺎﻣﻚ.""","""......Which is why, in praise of your courage for standing against us without fear, I shall give you a bit of a handicap. This child will fight with only his left arm. Well, even so, I can't imagine for a moment that he'll lose to you.""","""......Which is why, in praise of your courage for standing against us without fear, I shall give you a bit of a handicap. This child will fight with only his left arm. Well, even so, I can't imagine for a moment that he'll lose to you.""","""......Which is why, in praise of your courage for standing against us without fear, I shall give you a bit of a handicap. This child will fight with only his left arm. Well, even so, I can't imagine for a moment that he'll lose to you."""
{f:5:Virgilia},"""............Seriously, what is that thing that keeps going bing‐bong‐bing‐bong?""","""......Come to think of it, what's that *bing*bong*bing*bong* noise I keep hearing?"" ","............Come to think of it, what is that, that *bing*bong*bing*bong* noise I've been hearing?""",…………それにしても何かしら、さっきからピンポンピンポンと。」,「…………それにしても何かしら、さっきからピンポンピンポンと」,"""..........Кстати говоря, что это за *бин*бон*бин*бон* я слышу?""","""............Sério, que coisa é essa que não para de fazer pin‐pon‐pin‐pon?""",「…………说来这是啥呀，从刚才起就宾砰宾砰的？」,「…………說來這是啥呀，從剛才起就賓砰賓砰的？」,"... Ora che ci penso, cos'è questo, questo suono *bing*bong*bing*bong* che sto sentendo?""","""............Seriously, what is that thing that keeps going bing‐bong‐bing‐bong?""","""... Ahora que lo pienso, ¿qué es ese ruido de *bing*bong*bing*bong* que he estado oyendo?""","""............ﺣﻘﺎ، ﻣﺎ ﺫﺍﻙ ﺍﻟﺸﻲﺀ ﺍﻟﺬﻱ ﻳﻈﻞ ﻳﺮﻥ ﺑﻴﻨﻎ-ﺑﻮﻧﻎ-ﺑﻴﻨﻎ-ﺑﻮﻧﻎ؟""","""............Seriously, what is that thing that keeps going bing‐bong‐bing‐bong?""","""............Seriously, what is that thing that keeps going bing‐bong‐bing‐bong?""","""............Seriously, what is that thing that keeps going bing‐bong‐bing‐bong?"""
