Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ushiromiya Maria,"""Uu, I'm fiiiine! And I'm hungry, so food is better than change of clothes, uu!""","""Uu-, I'm just fine! More importantly, I'm hungry, so food's better than changing clothes, uu-!"" ","""Uu-, just fine!  More importantly, Maria is hungry, so food is better than changing clothes, uu-!""",「うー、全然平気ー！　それよりお腹空いたから、着替えよりご飯がいいー、うー！」,「うー、全然平気ー！　それよりお腹空いたから、着替えよりご飯がいいー、うー！」,"""У‐у, не надо! Важнее то, что Мария хочет кушать, еда лучше сменной одежды, у‐у!""","""Uu, estou beeem! Estou com fome, e comida é melhor que roupas, uu!""",「呜——，完全没事——！比起这个，肚子饿了，不要换衣服，要吃饭——，呜——！」,「嗚——，完全沒事——！比起這個，肚子餓了，不要換衣服，要吃飯——，嗚——！」,"""Uu-, sto benissimo! Piuttosto, Maria ha fame, quindi mangiare è meglio che cambiare i vestiti, uu-!""","""Uu, I'm fiiiine! And I'm hungry, so food is better than change of clothes, uu!""","""Uu, ¡estoy bien! Lo más importante, María tiene hambre, así que la comida es mejor que un cambio de ropa, ¡uu!""","""ﺃﻭﻭ، ﺃﻧﺎ ﺑﺨﻴﺮ! ﻟﻜﻨّﻲ ﺟﺎﺋﻌﺔ، ﺃﻓﻀﻞ ﺍﻷﻛﻞ ﻋﻠﻰ ﺗﺒﺪﻳﻞ ﻣﻼﺑﺴﻲ، ﺃﻭﻭ!""","""Uu, I'm fiiiine! And I'm hungry, so food is better than change of clothes, uu!""","""Uu, I'm fiiiine! And I'm hungry, so food is better than change of clothes, uu!""","""Uu, I'm fiiiine! And I'm hungry, so food is better than change of clothes, uu!"""
Ushiromiya Battler,"""Hahahaha. She seems fine, Auntie Rosa. She's gotta be alright if she's got that much bounce.""","""Hahahaha. She looks okay, Aunt Rosa. She's gotta be if she's this spirited."" ","""Hah-hah-hah-ha.  She looks alright, Rosa oba-san.  She's gotta be alright if she's this spirited.""",「はっはっはっは。大丈夫そうだぜ、楼座叔母さん。こんだけ元気ならきっと大丈夫だよ。」,「はっはっはっは。大丈夫そうだぜ、楼座叔母さん。こんだけ元気ならきっと大丈夫だよ」,"""Ха‐ха‐ха‐ха. Она вроде в порядке, тётя Роза. Во всяком случае, должна быть, если настолько энергична.""","""Hahahaha. Ela parece bem, tia Rosa. Se está animada assim, significa que vai ficar bem.""",「哈哈哈哈。看来不要紧啊，楼座姑母。这么精神，一定没事的。」,「哈哈哈哈。看來不要緊啊，樓座姑母。這麼精神，一定沒事的。」,"""Hah-hah-hah-ha. Sembra che stia bene, Rosa oba-san. Deve stare per forza bene, se è così vivace.""","""Hahahaha. She seems fine, Auntie Rosa. She's gotta be alright if she's got that much bounce.""","""Jajajaja. Ella parece estar bien, tía Rosa. Debe de estar bien si está de tan buen ánimo.""","""ﻫﺎﻫﺎﻫﺎﻫﺎ. ﻻ ﺗﻘﻠﻘﻲ ﻳﺎ ﻋﻤﺘﻲ ﺭﻭﺯﺍ. ﺗﺒﺪﻭ ﺑﺨﻴﺮ ﻣﺎ ﺩﺍﻡ ﺃﻧﻬﺎ ﺑﻬﺬﻩ ﺍﻟﺤﻴﻮﻳﺔ.""","""Hahahaha. She seems fine, Auntie Rosa. She's gotta be alright if she's got that much bounce.""","""Hahahaha. She seems fine, Auntie Rosa. She's gotta be alright if she's got that much bounce.""","""Hahahaha. She seems fine, Auntie Rosa. She's gotta be alright if she's got that much bounce."""
Ushiromiya George,"""It's a really good thing she had an umbrella. ......I was thinking she might be soaked to the bone. The fact that she was holding on to an umbrella is one consolation, at least.""","""It's a really good thing she had an umbrella. ...I was thinking she might be soaked to the bone. The fact that she had an umbrella certainly is a silver lining."" ","""It's a really good thing she had an umbrella.  ......I was thinking she might be soaked to the bone.  The fact that she was holding on to an umbrella is the silver lining on a cloudy day.""",「傘があって本当に良かったよ。……ひょっとしたらずぶ濡れかもしれないと思ってたからね。傘を持ってたのは、不幸中の幸いだったよ。」,「傘があって本当に良かったよ。……ひょっとしたらずぶ濡れかもしれないと思ってたからね。傘を持ってたのは、不幸中の幸いだったよ」,"""Хорошо, что у неё был зонтик. .....Я уж подумал, что она могла промокнуть до нитки. Зонтик, который она держала в руках, стал лучом света в темном царстве.""","""É mesmo ótimo que ela tenha trazido um guarda‐chuva. ......Eu pensei que ela pudesse ter ficado encharcada. O fato dela estar com um guarda‐chuva ao menos é uma consolação.""",「带着伞真是太好了。……我还想着，搞不好会淋个浑身湿透。带着伞可谓是不幸中的万幸哦。」,「帶著傘真是太好了。……我還想著，搞不好會淋個渾身濕透。帶著傘可謂是不幸中的萬幸哦。」,"""Per fortuna, aveva un ombrello. ... Pensavo che fosse bagnata fradicia. {n}Il fatto che avesse l'ombrello è stata una fortuna nella sfortuna.""","""It's a really good thing she had an umbrella. ......I was thinking she might be soaked to the bone. The fact that she was holding on to an umbrella is one consolation, at least.""","""Qué bueno que tuviera un paraguas... Estaba pensando que podría estar mojada hasta los huesos. El hecho de que ella estaba sosteniendo un paraguas es un consuelo, al menos.""","""ﻟﺤﺴﻦ ﺍﻟﺤﻆ ﺃﻧّﻬﺎ ﻛﺎﻧﺖ ﺗﺤﻤﻞ ﻣﻈﻠﺔ. ......ﻛﻨﺖ ﻗﻠﻘًﺎ ﻣﻦ ﺗﻌﺮﺿﻬﺎ ﻟﻠﺒﻠﻞ ﺑﺎﻟﻜﺎﻣﻞ. ﻣﻦ ﺣﻈﻨﺎ ﺃﻧﻬﺎ ﺍﻣﺘﻠﻜﺖ ﻣﻈﻠﺔ ﻋﻠﻰ ﺍﻷﻗﻞ.""","""It's a really good thing she had an umbrella. ......I was thinking she might be soaked to the bone. The fact that she was holding on to an umbrella is one consolation, at least.""","""It's a really good thing she had an umbrella. ......I was thinking she might be soaked to the bone. The fact that she was holding on to an umbrella is one consolation, at least.""","""It's a really good thing she had an umbrella. ......I was thinking she might be soaked to the bone. The fact that she was holding on to an umbrella is one consolation, at least."""
Ushiromiya Jessica,"""But Maria! Even if you've got an umbrella, you have to get some shelter if it starts pelting down like this, got it? Little girls shouldn't ever let themselves get cold.""","""But Maria! Even if you have an umbrella, you've gotta get to shelter when it starts raining so hard, okay? Little girls definitely shouldn't let their bodies get cold."" ","""But Maria!  Even if you have an umbrella, you have to get some shelter if it starts raining so hard, right?  Little girls definitely shouldn't let their bodies get cold.""",「でもよ、真里亞！　いくら傘があっても、こんな大雨になったらちゃんと雨宿りしなきゃ駄目だぜ？　女の子は体を冷やしちゃ、絶対にいけない。」,「でもよ、真里亞！　いくら傘があっても、こんな大雨になったらちゃんと雨宿りしなきゃ駄目だぜ？　女の子は体を冷やしちゃ、絶対にいけない」,"""Только Мария! Даже если у тебя есть зонт, тебе необходимо найти укрытие, если начинается такой сильный дождь, понимаешь? Маленьким девочкам определённо не стоит переохлаждать свои тела.""","""Mas, Maria! Mesmo tendo um guarda‐chuva, você deveria procurado algum abrigo quando começa a chover assim, entendeu? Garotas nunca devem deixar seus corpos esfriarem.""",「但是，真里亚！就算是有伞，也不能在下这么大的雨的时候，不去找地方避雨哦？女孩子可是绝对不可以让身子着凉的。」,「但是，真里亞！就算是有傘，也不能在下這麼大的雨的時候，不去找地方避雨哦？女孩子可是絕對不可以讓身子著涼的。」,"""Però, Maria! Anche se hai un ombrello, devi ripararti se inizia a piovere così forte, va bene? Le bambine non devono raffreddarsi.""","""But Maria! Even if you've got an umbrella, you have to get some shelter if it starts pelting down like this, got it? Little girls shouldn't ever let themselves get cold.""","""¡Pero María! Incluso si tuvieras un paraguas, debes buscar más cobijo si comienza a llover mucho, ¿está bien? Las niñas pequeñas definitivamente no deberían dejar que sus cuerpos se congelaran.""","""ﻭﻟﻜﻦ ﻳﺎ ﻣﺎﺭﻳﺎ! ﻋﻠﻴﻚ ﺍﻻﺣﺘﻤﺎﺀ ﻣﻦ ﺍﻟﻤﻄﺮ ﺍﻟﻐﺰﻳﺮ ﺣﺘﻰ ﻟﻮ ﻛﻨﺖِ ﺗﺤﻤﻠﻴﻦ ﻣﻈﻠﺔ، ﻣﻔﻬﻮﻡ؟ ﻋﻠﻰ ﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﺼﻐﻴﺮﺍﺕ ﺃﻻ ﻳﻌﺮﺿﻦ ﺃﺟﺴﺎﺩﻫﻦ ﻟﻠﺒﺮﺩ.""","""But Maria! Even if you've got an umbrella, you have to get some shelter if it starts pelting down like this, got it? Little girls shouldn't ever let themselves get cold.""","""But Maria! Even if you've got an umbrella, you have to get some shelter if it starts pelting down like this, got it? Little girls shouldn't ever let themselves get cold.""","""But Maria! Even if you've got an umbrella, you have to get some shelter if it starts pelting down like this, got it? Little girls shouldn't ever let themselves get cold."""
Ushiromiya Maria,""".........Uu.""","""......Uu-."" ",""".........Uu-.""",「………うー。」,「………うー」,""".........У‐у.""",""".........Uu.""",「………呜——。」,「………嗚——。」,"""... Uu-.""",""".........Uu.""","""... Uu.""",""".........ﺃﻭﻭ.""",""".........Uu.""",""".........Uu.""",""".........Uu."""
Ushiromiya Rosa,"""It's alright, Jessica‐chan. ......It's Mama's fault for telling her to stay there. I'm really sorry, I'm really sorry...!!""","""It's okay, Jessica-chan. ...It's Mama's fault for telling her to stay there. I'm really sorry, I'm really sorry...!!"" ","""It's alright, Jessica-chan.  ......It's Mama's fault for telling her to stay there.  I'm really sorry, I'm really sorry...!!""",「いいのよ、朱志香ちゃん。……ママがそこにずっといなさいと言ったのが悪いの。本当にごめんね、本当にごめんね…！！」,「いいのよ、朱志香ちゃん。……ママがそこにずっといなさいと言ったのが悪いの。本当にごめんね、本当にごめんね…！！」,"""Все в порядке, Джессика‐чан. ......Мама виновата в том, что сказала ей там оставаться. Я очень, очень раскаиваюсь в этом!..""","""Está tudo bem, Jessica‐chan. ......É culpa minha por ter dito para ela ficar lá. Me desculpe, me desculpe...!!""",「好了，朱志香。……都是叫你一直待在那的妈妈的错。真的对不起，真的对不起…！！」,「好了，朱志香。……都是叫你一直待在那的媽媽的錯。真的對不起，真的對不起…！！」,"""Va bene, Jessica-chan. ... È colpa di Mamma, per averti detto di rimanere là. {n}Mi dispiace veramente, mi dispiace veramente...!!""","""It's alright, Jessica‐chan. ......It's Mama's fault for telling her to stay there. I'm really sorry, I'm really sorry...!!""","""Está bien, Jessica-chan... Es culpa de mamá por pedirle que se quedara allí. ¡¡Lo siento, de verdad lo siento!!...""","""ﻻ ﺑﺄﺱ ﻳﺎ ﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ. ......ﺃﻧﺎ ﺃﺗﺤﻤﻞ ﺍﻟﻠﻮﻡ، ﻓﺄﻧﺎ ﺍﻟﺘﻲ ﻗﻠﺖ ﻟﻬﺎ ﺃﻥ ﺗﺒﻘﻰ ﻫﻨﺎﻙ. ﺇﻧّﻲ ﺣﻘًﺎ ﺁﺳﻔﺔ، ﺁﺳﻔﺔ ﻟﻠﻐﺎﻳﺔ...!!""","""It's alright, Jessica‐chan. ......It's Mama's fault for telling her to stay there. I'm really sorry, I'm really sorry...!!""","""It's alright, Jessica‐chan. ......It's Mama's fault for telling her to stay there. I'm really sorry, I'm really sorry...!!""","""It's alright, Jessica‐chan. ......It's Mama's fault for telling her to stay there. I'm really sorry, I'm really sorry...!!"""
Ushiromiya Maria,"""Uu! I'm a good girl? Good girl for doing what Mama said? Stayed there even though it was cold, stayed there until Mama came! Uu‐uu!""","""Uu-! I'm a good girl? I'm a good girl for doing what Mama said? I stayed there even though it was cold, stayed there until Mama came! Uu-uu-!"" ","""Uu-!  Maria's a good girl?  Maria's a good girl for doing what Mama said?  Stayed there even though it was cold, stayed there until Mama came!  Uu-uu-!""",「うー！　真里亞いい子？　ママの言う通りにしてたからいい子？　寒くてもずっといた、ママが来るまでずっといた！　うーうー！」,「うー！　真里亞いい子？　ママの言う通りにしてたからいい子？　寒くてもずっといた、ママが来るまでずっといた！　うーうー！」,"""У‐у! Мария хорошая девочка? Мария хорошая девочка потому, что послушалась маму? Осталась там, хоть и было холодно, стояла там, пока мама не пришла! У‐у!""","""Uu! A Maria é uma boa garota? É uma boa garota por fazer o que a mamãe disse? Fiquei lá mesmo estando frio, fiquei lá até a mamãe voltar! Uu‐uu!""",「呜——！真里亚是好孩子？真里亚照妈妈的话做了，所以是好孩子？尽管很冷也一直待着，在妈妈来之前一直待着！呜——呜——！」,「嗚——！真里亞是好孩子？真里亞照媽媽的話做了，所以是好孩子？儘管很冷也一直待著，在媽媽來之前一直待著！嗚——嗚——！」,"""Uu-! Maria è una brava bambina? Maria ha fatto quello che ha detto Mamma, è una brava bambina? Sono rimasta là anche se faceva freddo, sono rimasta là finché Mamma non è venuta! Uu-uu-!""","""Uu! I'm a good girl? Good girl for doing what Mama said? Stayed there even though it was cold, stayed there until Mama came! Uu‐uu!""","""¡Uu! ¿María es una buena niña? ¿María es una buena niña por hacer lo que mamá dijo? Me quedé allí aunque estaba frío, ¡me quedé allí hasta que mamá vino! ¡Uu-uu!""","""ﺃﻭﻭ! ﻫﻞ ﻣﺎﺭﻳﺎ ﻓﺘﺎﺓ ﻣﻄﻴﻌﺔ؟ ﻫﻞ ﻓﻌﻠﺖ ﻣﺎﺭﻳﺎ ﻣﺎ ﻃﻠﺒﺘﻪ ﻣﻨﻬﺎ ﻣﺎﻣﺎ? ﻟﻘﺪ ﺃﻃﻌﺘﻚ ﻭﺑﻘﻴﺖ ﻫﻨﺎﻙ ﺭﻏﻢ ﺍﻟﺒﺮﺩ ﺍﻟﻘﺎﺭﺱ، ﻟﻘﺪ ﺑﻘﻴﺖُ ﻫﻨﺎﻙ ﺣﺘﻰ ﺟﺎﺀﺕ ﻣﺎﻣﺎ! ﺃﻭﻭ-ﺃﻭﻭ!""","""Uu! I'm a good girl? Good girl for doing what Mama said? Stayed there even though it was cold, stayed there until Mama came! Uu‐uu!""","""Uu! I'm a good girl? Good girl for doing what Mama said? Stayed there even though it was cold, stayed there until Mama came! Uu‐uu!""","""Uu! I'm a good girl? Good girl for doing what Mama said? Stayed there even though it was cold, stayed there until Mama came! Uu‐uu!"""
Ushiromiya Rosa,"""Yes, you really are a good girl, Maria. You did exactly what Mama told you... You really did well. But next time, even if Mama tells you to do something, you find some shelter if it starts raining like that. Alright...? Promise Mama.""","""Yes, you really are a good girl, Maria. You did exactly what Mama said... Very well done. But next time, even if Mama tells you to do something, find some shelter if it starts raining like that. Okay...? Promise Mama."" ","""Yes, you really are a good girl, Maria.  You did exactly what Mama said...  Truly impressive.  But next time, even if Mama tells you to do something, find some shelter if it starts raining like that.  Alright...?  Promise Mama.""",「えぇ、真里亞は本当にいい子よ。ママの言いつけをちゃんと守ったわね…。本当に偉いわ。でも、次からはママの言いつけであっても、あんな大雨になったらちゃんと雨宿りをするのよ。いいわね…？　ママと約束よ。」,「えぇ、真里亞は本当にいい子よ。ママの言いつけをちゃんと守ったわね…。本当に偉いわ。でも、次からはママの言いつけであっても、あんな大雨になったらちゃんと雨宿りをするのよ。いいわね…？　ママと約束よ」,"""Да, ты очень хорошая девочка, Мария. Ты в точности послушалась маму... Действительно впечатляет. Но, в следующий раз, даже если мама скажет тебе что‐то сделать, найди укрытие если пойдёт такой дождь. Договорились?.. Пообещай маме.""","""Sim, você é uma boa garota, Maria. Você fez exatamente o que a mamãe disse... Você foi muito bem. Mas na próxima, mesmo se a mamãe disser alguma coisa, você deve procurar por um abrigo se começar a chover assim. Entendido...? Promete pra mamãe.""",「嗯，真里亚真是个好孩子哟。好好听从了妈妈的话…。真的好懂事。但从下次起，即使有妈妈的吩咐，在下起那种大雨时，也得要好好找个地方避雨哦？懂了吗…？要向妈妈保证哟。」,「嗯，真里亞真是個好孩子喲。好好聽從了媽媽的話…。真的好懂事。但從下次起，即使有媽媽的吩咐，在下起那種大雨時，也得要好好找個地方避雨哦？懂了嗎…？要向媽媽保證喲。」,"""Sì, sei davvero una brava bambina Maria. Hai fatto esattamente quello che ti ha detto la Mamma... davvero brava. Ma la prossima volta, anche se Mamma ti dice di fare qualcosa, trova un riparo se inizia a piovere in quel modo. Va bene...? Promettilo a Mamma.""","""Yes, you really are a good girl, Maria. You did exactly what Mama told you... You really did well. But next time, even if Mama tells you to do something, you find some shelter if it starts raining like that. Alright...? Promise Mama.""","""Sí, de verdad eres una buena niña, María. Hiciste exactamente lo que mamá dijo... De verdad impresionante. Pero la próxima vez, incluso si mamá te dice que hagas algo, encuentra algún refugio si empieza a llover así. ¿Está bien?... Prométeselo a mamá.""","""ﺃﺟﻞ، ﺃﻧﺖِ ﺣﻘًﺎ ﻓﺘﺎﺓ ﻣﻄﻴﻌﺔ ﻳﺎ ﻣﺎﺭﻳﺎ. ﻟﻘﺪ ﺃﻃﻌﺖِ ﻣﺎ ﻗﺎﻟﺘﻪ ﻣﺎﻣﺎ ﺑﺎﻟﻀﺒﻂ... ﺇﻧّﻚ ﻓﻌﻼً ﺭﺍﺋﻌﺔ. ﻟﻜﻦ ﻓﻲ ﺍﻟﻤﺮﺓ ﺍﻟﻘﺎﺩﻣﺔ ﻋﻠﻴﻚ ﺍﻻﺣﺘﻤﺎﺀ ﻣﻦ ﺍﻟﻤﻄﺮ ﺣﺘﻰ ﻭﺇﻥ ﻟﻢ ﺗﻄﻠﺐ ﻣﻨﻚ ﻣﺎﻣﺎ ﺫﻟﻚ. ﺃﺗﻔﻘﻨﺎ...? ﻋﺪﻱ ﻣﺎﻣﺎ.""","""Yes, you really are a good girl, Maria. You did exactly what Mama told you... You really did well. But next time, even if Mama tells you to do something, you find some shelter if it starts raining like that. Alright...? Promise Mama.""","""Yes, you really are a good girl, Maria. You did exactly what Mama told you... You really did well. But next time, even if Mama tells you to do something, you find some shelter if it starts raining like that. Alright...? Promise Mama.""","""Yes, you really are a good girl, Maria. You did exactly what Mama told you... You really did well. But next time, even if Mama tells you to do something, you find some shelter if it starts raining like that. Alright...? Promise Mama."""
Ushiromiya Maria,"""Uu. Promise Mama. ......Uu{p:0:☆}""","""Uu-. Promise Mama. ...Uu-{p:0:☆}"" ","""Uu-.  Promise Mama.  ......Uu-☆""",「うー。ママと約束。……うー☆」,「うー。ママと約束。……うー☆」,"""У‐у. Обещаю, мама. ......У‐у‐{p:0:☆}""","""Uu. Prometo pra mamãe. ......Uu{p:0:☆}""",「呜——。向妈妈保证。……呜——☆」,「嗚——。向媽媽保證。……嗚——☆」,"""Uu-. Lo prometto, Mamma. ... Uu-??""","""Uu. Promise Mama. ......Uu{p:0:☆}""","""Uu. Te lo prometo mamá... Uu{p:0:☆}.""","""ﺃﻭﻭ. ﺃﻋﺪﻙ ﻳﺎ ﻣﺎﻣﺎ. ......ﺃﻭﻭ{p:0:☆}""","""Uu. Promise Mama. ......Uu{p:0:☆}""","""Uu. Promise Mama. ......Uu{p:0:☆}""","""Uu. Promise Mama. ......Uu{p:0:☆}"""
,"As Rosa gently held Maria, they joined their pinkies together and promised.","As Rosa gently held Maria, they joined their pinkies together and promised. ","As Rosa gently held Maria, they joined their pinkies together and promised.",楼座は、真里亞をやさしく抱きながら、小指を絡めあってそれを約束し合う。,楼座は、真里亞をやさしく抱きながら、小指を絡めあってそれを約束し合う。,"Роза, заботливо поддерживая Марию, сплела свой мизинец с её, и они закрепили обещание.","Enquanto Rosa gentilmente segurava Maria, elas juntaram seus dedos mínimos e fizeram uma promessa.",楼座边温柔地抱住了真里亚，边与女儿小指拉钩，许下约定。,樓座邊溫柔地抱住了真里亞，邊與女兒小指拉鈎，許下約定。,"Mentre Rosa abbracciava gentilmente Maria, unirono i loro mignoli e promisero.","As Rosa gently held Maria, they joined their pinkies together and promised.","Mientras Rosa levantaba gentilmente a María, ellas unieron sus meñiques en señal de promesa.",ﻋﺎﻧﻘﺖ ﺭﻭﺯﺍ ﺍﺑﻨﺘﻬﺎ ﺑﺤﻨﺎﻥ، ﻭﻣﺪﺕ ﻛﻼﻫﻤﺎ ﺍﻟﺨﻨﺼﺮ ﻛﻮﻋﺪٍ ﺑﻴﻨﻬﻤﺎ.,"As Rosa gently held Maria, they joined their pinkies together and promised.","As Rosa gently held Maria, they joined their pinkies together and promised.","As Rosa gently held Maria, they joined their pinkies together and promised."
,"Battler and the others could tell that by this bonding between mother and child, expressed through a single little finger, the warmth was starting to return to Maria's body.","Battler and the others realized that by touching her mother's pinky, the warmth had started to return to Maria's body. ","Battler and the others realized that by touching her mother's pinky, the warmth had started to return to Maria's body.",一本の小指を通しての親子の触れ合いで、真里亞の体に温もりが戻っていくのが、見守る戦人たちにもよくわかるのだった。,一本の小指を通しての親子の触れ合いで、真里亞の体に温もりが戻っていくのが、見守る戦人たちにもよくわかるのだった。,"Баттлер и остальные поняли, что с прикосновением мизинца её матери, тепло начало возвращаться в тело Марии.","Battler, assim como os outros, podiam ver que através desse laço entre mãe e filha, expressado por um único dedo, que o calor estava começando a retornar ao corpo de Maria.",以一根小指传递的母女接触，令真里亚的身体重新取回了温暖，这点连旁观的战人等人都心领神会。,以一根小指傳遞的母女接觸，令真里亞的身體重新取回了溫暖，這點連旁觀的戰人等人都心領神會。,"Battler e gli altri si accorsero che toccando il mignolo della Madre, il calore stava tornando nel corpo di Maria.","Battler and the others could tell that by this bonding between mother and child, expressed through a single little finger, the warmth was starting to return to Maria's body.","Battler y los otros podían ver que por aquel momento de vínculo entre madre e hija, expresado a través un solo dedo meñique, el calor había empezado a regresar al cuerpo de María.",ﻭﻣﻦ ﺧﻼﻝ ﻫﺬﺍ ﺍﻟﺘﻼﻣﺲ ﺍﻟﺒﺴﻴﻂ ﺑﻴﻦ ﺧﻨﺼﺮﻳﻬﻤﺎ، ﻻﺣﻆ ﺑﺎﺗﻠﺮ ﻭﺍﻟﺒﻘﻴﺔ ﻋﻮﺩﺓ ﺍﻟﺪﻑﺀ ﺇﻟﻰ ﺟﺴﺪ ﻣﺎﺭﻳﺎ.,"Battler and the others could tell that by this bonding between mother and child, expressed through a single little finger, the warmth was starting to return to Maria's body.","Battler and the others could tell that by this bonding between mother and child, expressed through a single little finger, the warmth was starting to return to Maria's body.","Battler and the others could tell that by this bonding between mother and child, expressed through a single little finger, the warmth was starting to return to Maria's body."
