Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Italian - Majotachi no Sub - New (IT),Spanish (ES),Arabic (AR),Vietnamese (VI),Indonesian (IDN),Turkish (TR)
Ushiromiya Hideyoshi,"""What is it? Somethin' happen to Rosa?""","""What is it? Somethin' happen to Rosa-san?"" ","""What is it? Somethin' happen to Rosa?""",「何や。楼座さんがどないかしたんか。」,「何や。楼座さんがどないかしたんか」,"""В чем дело? Что‐то случилось с Розой?""","""O que foi? Aconteceu alguma coisa com a Rosa‐san?""",「咋啦？楼座妹子是怎么了呐？」,「咋啦？樓座妹子是怎麼了吶？」,"""Che c'è? È successo qualcosa a Rosa?""","""What is it? Somethin' happen to Rosa?""","""¿Qué pasa? ¿Qué ha pasa'o con Rosa?""","""ﻣﺎ ﺍﻷﻣﺮ؟ ﻫﻞ ﺣﺪﺙ ﺷﻲﺀ ٌﻣﺎ ﻟﺮﻭﺯﺍ-ﺳﺎﻥ؟""","""What is it? Somethin' happen to Rosa?""","""What is it? Somethin' happen to Rosa?""","""What is it? Somethin' happen to Rosa?"""
Ushiromiya Rudolf,"""We can't find Rosa or Maria‐chan. I thought they might be with you.""","""We can't find Rosa or Maria-chan. I thought they might be with you."" ","""We can't find Rosa or Maria-chan. I thought they might be with you.""",「楼座と真里亞ちゃんの姿が見えないんだ。一緒にいるかと思って。」,「楼座と真里亞ちゃんの姿が見えないんだ。一緒にいるかと思って」,"""Мы не можем найти Розу и Марию‐чан. Я подумал, что они могут быть с вами.""","""Não conseguimos encontrar a Rosa nem a Maria‐chan. Pensei que elas poderiam estar com vocês.""",「楼座与小真里亚不见了。还以为大概与你们在一起呢。」,「樓座與小真里亞不見了。還以為大概與你們在一起呢。」,"""Non riusciamo a trovare Rosa o Maria-chan. Pensavo che potevano essere con voi.""","""We can't find Rosa or Maria‐chan. I thought they might be with you.""","""No podemos encontrar ni a Rosa ni a María-chan. Pensé que quizás estaban con ustedes.""","""ﻻ ﻧﺠﺪ ﻟﻬﺎ ﻭﻻ ﻟـﻤﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﺃﺛﺮًﺍ. ﻟﺬﻟﻚ ﻇﻨﻨﺖُ ﺃﻧﻬﻤﺎ ﻗﺪ ﺗﻜﻮﻧﺎﻥ ﻫﻨﺎ.""","""We can't find Rosa or Maria‐chan. I thought they might be with you.""","""We can't find Rosa or Maria‐chan. I thought they might be with you.""","""We can't find Rosa or Maria‐chan. I thought they might be with you."""
Ushiromiya Hideyoshi,"""...I heard her scoldin' Maria‐chan in the corridor. They got quiet after that, so I thought they went back to the lobby......didn't they...?""","""...I heard her scolding Maria-chan in the corridor. They got quiet after that, so I thought they'd gone back to the lobby, ...but did they...?"" ","""...I heard her scolding Maria-chan in the corridor. They got quiet after that, so I thought they had returned to the lobby, ......but did they...?""",「…廊下で叱っとったのは聞こえたで。その後、静かになったから、ロビーに戻ったと思うとったんだが、……ちゃうのか…？」,「…廊下で叱っとったのは聞こえたで。その後、静かになったから、ロビーに戻ったと思うとったんだが、……ちゃうのか…？」,"""...Я слышал, как она ругает Марию‐чан в коридоре. Затем они замолчали, поэтому я подумал, что они вернулись в холл... Так как?""","""...Eu ouvi ela xingando a Maria‐chan no corredor. Elas ficaram quietas depois disso, então pensei que tivessem voltado para o lobby... não?""",「…俺有听到她在走廊上教训小真里亚呐。之后由于静下来了，所以俺就以为她回了大厅呐，……么去嘛…？」,「…俺有聽到她在走廊上教訓小真里亞吶。之後由於靜下來了，所以俺就以為她回了大廳吶，……麽去嘛…？」,"""... L'ho sentita sgridare Maria-chan nel corridoio. Non ho sentito altri rumori dopo di ciò, quindi ho pensato che erano tornate in salotto... ma hanno...?""","""...I heard her scoldin' Maria‐chan in the corridor. They got quiet after that, so I thought they went back to the lobby......didn't they...?""","""... Escuché que le 'taba gritando a María-chan en el pasillo. Tras eso no hicieron más ruido, así que pensé que habían vuelto al vestíbulo... ¿no lo hicieron?...""","""...ﺳﻤﻌﺘﻬﺎ ﻭﻫﻲ ﺗُﻮﺑﺦ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻓﻲ ﺍﻟﺮﻭﺍﻕ. ﺑﻌﺪﻫﺎ ﻫﺪﺃﺕ ﺃﺻﻮﺍﺗﻬﻢ، ﻟﺬﻟﻚ ﺍﻋﺘﻘﺪﺕُ ﺃﻧﻬﻤﺎ ﻋﺎﺩﺗﺎ ﺇﻟﻰ ﺍﻟﺮﺩﻫﺔ. ﺃﻡ ﺃﻧﺎ ﻣﺨﻄﺊ...؟""","""...I heard her scoldin' Maria‐chan in the corridor. They got quiet after that, so I thought they went back to the lobby......didn't they...?""","""...I heard her scoldin' Maria‐chan in the corridor. They got quiet after that, so I thought they went back to the lobby......didn't they...?""","""...I heard her scoldin' Maria‐chan in the corridor. They got quiet after that, so I thought they went back to the lobby......didn't they...?"""
Ushiromiya Rudolf,"""............That idiot...""","""......That idiot..."" ",""".........That idiot...""",「…………あの馬鹿…。」,「…………あの馬鹿…」,""".........Вот дура...""","""............Aquela idiota...""",「…………那个笨蛋…」,「…………那個笨蛋…」,"""... Quella stupida...""","""............That idiot...""","""... Esa idiota...""","""............ﺗﻠﻚ ﺍﻟﺤﻤﻘﺎﺀ...""","""............That idiot...""","""............That idiot...""","""............That idiot..."""
,Rudolf clicked his tongue.,Rudolf clicked his tongue. ,"Rudolf clicked his tongue.",留弗夫は舌打ちをする。,留弗夫は舌打ちをする。,Рудольф цокнул языком.,Rudolf estalou sua língua.,留弗夫咂了咂嘴。,留弗夫咂了咂嘴。,Rudolf si morse la lingua.,Rudolf clicked his tongue.,Rudolf chasqueó su lengua.,ﻋﺾّ ﺭﻭﺩﻭﻟﻒ ﻋﻠﻰ ﻟﺴﺎﻧﻪ.,Rudolf clicked his tongue.,Rudolf clicked his tongue.,Rudolf clicked his tongue.
,"Other people could be seen in the corridor. It had been some time since Rosa went out into the corridor, and she had still not returned, so they had begun to worry.","Other people could be seen in the corridor. Rosa hadn't returned for a while after going out into the corridor, so they'd begun to worry. "," Other people could be seen in the corridor. Rosa hadn't returned for a while after going out into the corridor, so they had begun to worry.",廊下には他の人間たちの姿もあった。楼座が廊下に出てからずいぶん戻らないので、心配になったのだ。,廊下には他の人間たちの姿もあった。楼座が廊下に出てからずいぶん戻らないので、心配になったのだ。,"В коридоре можно было увидеть других людей. Роза не вернулась некоторое время спустя после того, как вышла в коридор, поэтому все начали беспокоиться.","Outras pessoas podiam ser vistas no corredor. Fazia algum tempo desde que Rosa tinha saído para o corredor, e ela ainda não tinha voltado, por isso eles começaram se preocupar.",走廊上也有其他人的身影。由于楼座跑出去后久久未归，大家都担心了起来。,走廊上也有其他人的身影。由於樓座跑出去後久久未歸，大家都擔心了起來。,"Si potevano vedere altre persone nel corridoio. Rosa non era più tornata dopo essere uscita, per cui iniziarono a preoccuparsi.","Other people could be seen in the corridor. It had been some time since Rosa went out into the corridor, and she had still not returned, so they had begun to worry.","Otras personas podían ser vistas en el pasillo. Rosa no había vuelto luego de un rato tras salir al pasillo, por lo que habían empezado a preocuparse.",ﻛﺎﻥ ﻫﻨﺎﻙ ﺁﺧﺮﻭﻥ ﻓﻲ ﺍﻟﺮﻭﺍﻕ ﺃﻳﻀًﺎ، ﻭﺑﻤﺎ ﺃﻥ ﺭﻭﺯﺍ ﻟﻢ ﺗﻌﺪ ﻣﻨﺬ ﺃﻥ ﺧﺮﺟﺖ، ﺑﺪﺃ ﺍﻟﻘﻠﻖ ﻳﺘﺴﻠﻞ ﺇﻟﻴﻬﻢ.,"Other people could be seen in the corridor. It had been some time since Rosa went out into the corridor, and she had still not returned, so they had begun to worry.","Other people could be seen in the corridor. It had been some time since Rosa went out into the corridor, and she had still not returned, so they had begun to worry.","Other people could be seen in the corridor. It had been some time since Rosa went out into the corridor, and she had still not returned, so they had begun to worry."
,"Near the front door, Natsuhi pointed at the removed chain.","Near the front door, Natsuhi pointed at the unset chain. "," Near the front door, Natsuhi pointed at the removed chain.",玄関の扉前では、夏妃が外れたチェーンを指差している。,玄関の扉前では、夏妃が外れたチェーンを指差している。,Нацухи указала на снятую цепочку рядом с входной дверью.,"Próximo à porta da frente, Natsuhi apontou para a corrente removida.",在大门前，夏妃指着取下的链条锁。,在大門前，夏妃指著取下的鏈條鎖。,"Vicino alla porta principale, Natsuhi fissava la catena fuori posto.","Near the front door, Natsuhi pointed at the removed chain.","Cerca de la puerta del frente, Natsuhi señaló a la cadena quitada.",ﺑﺎﻟﻘﺮﺏ ﻣﻦ ﺑﺎﺏ ﺍﻟﻤﺪﺧﻞ، ﺃﺷﺎﺭﺕ ﻧﺎﺗﺴﻮﻫﻲ ﺇﻟﻰ ﺃﻥ ﺍﻟﺴﻠﺴﻠﺔ ﻏﻴﺮ ﻣُﺜﺒﺘﺔٍ ﻓﻲ ﺍﻟﺒﺎﺏ.,"Near the front door, Natsuhi pointed at the removed chain.","Near the front door, Natsuhi pointed at the removed chain.","Near the front door, Natsuhi pointed at the removed chain."
Ushiromiya Natsuhi,"""......The chain isn't set. They must have gone outside to see the rose after all.""","""...The chain isn't set. They must have gone outside to see that rose after all."" ","""......The chain isn't set. They must have gone outside to see the rose after all.""",「……チェーンは開いてますし。やっぱり薔薇を見に、表へ行ったのでしょう。」,「……チェーンは開いてますし。やっぱり薔薇を見に、表へ行ったのでしょう」,"""..........Цепочка не установлена. Похоже, они всё‐таки пошли полюбоваться на розарий.""","""......A corrente não está colocada. Elas devem ter saído para ver aquela rosa.""",「……链条锁开着。果然是为了看玫瑰，而去了外面吧。」,「……鏈條鎖開著。果然是為了看玫瑰，而去了外面吧。」,"""... La catena non è fissata. Alla fine devono essere davvero andate fuori a controllare la rosa.""","""......The chain isn't set. They must have gone outside to see the rose after all.""","""... La cadena no está puesta. Deben haber salido fuera a ver la rosa después de todo.""","""...ﺍﻟﺴﻠﺴﻠﺔ ﻏﻴﺮ ﻣُﺜﺒﺘﺔ. ﻻ ﺑﺪّ ﻭﺃﻧﻬﻤﺎ ﺫﻫﺒﺘﺎ ﻟﺮﺅﻳﺔ ﺍﻟﻮﺭﺩﺓ.""","""......The chain isn't set. They must have gone outside to see the rose after all.""","""......The chain isn't set. They must have gone outside to see the rose after all.""","""......The chain isn't set. They must have gone outside to see the rose after all."""
Ushiromiya Krauss,"""Going out and leaving the door unlocked, that is simply too careless. What a troublesome person.""","""How extraordinarily careless, to go out and leave the door unlocked. What a troublesome person."" ","""Going out and leaving the door unlocked, that's just too careless. What a troublesome person.""",「鍵を開けっ放して出て行くなど、無用心が過ぎるな。困ったやつだ。」,「鍵を開けっ放して出て行くなど、無用心が過ぎるな。困ったやつだ」,"""Уйти, не оставив дверь запертой — слишком уж неосторожно. Умеет же она доставлять хлопоты.""","""Saindo e deixando a porta destrancada, isso é simplesmente tão descuidado.{n}Que pessoa mais problemática.""",「就这么开着锁出去了，也太不小心了啊。伤脑筋的家伙。」,「就這麼開著鎖出去了，也太不小心了啊。傷腦筋的傢伙。」,"""Uscire e lasciare la porta aperta, è davvero troppo incosciente. Che persona problematica.""","""Going out and leaving the door unlocked, that is simply too careless. What a troublesome person.""","""Salir y dejar la puerta sin trabar, es demasiado descuidado. Qué persona más problemática.""","""ﻳﺎ ﻟﺘﻬﻮﺭﻫﻤﺎ. ﻛﻴﻒ ﺗﺴﻨّﻰ ﻟﻬﻤﺎ ﺍﻟﺨﺮﻭﺝ ﻭﺗﺮﻙ ﺍﻟﺒﺎﺏ ﻣﻔﺘﻮﺣًﺎ. ﻳﺎ ﻟﻪ ﻣﻦ ﺗﺼﺮﻑٍ ﻃﺎﺋﺶ.""","""Going out and leaving the door unlocked, that is simply too careless. What a troublesome person.""","""Going out and leaving the door unlocked, that is simply too careless. What a troublesome person.""","""Going out and leaving the door unlocked, that is simply too careless. What a troublesome person."""
Ushiromiya Kyrie,"""...More importantly for now, I'm worried about Rosa‐san and Maria‐chan themselves.""","""...I'm more worried about Rosa-san and Maria-chan themselves."" ","""...More importantly, now I'm worried about Rosa-san and Maria-chan themselves.""",「…それより、今は楼座さんと真里亞ちゃんの身が心配よ。」,「…それより、今は楼座さんと真里亞ちゃんの身が心配よ」,"""...Что важнее, теперь я волнуюсь за самих Розу‐сан и Марию‐чан.""","""...Mais importante agora, estou preocupada com a Rosa‐san e a Maria‐chan.""",「…比起这个，我现在更担心楼座妹妹与小真里亚有没有出事。」,「…比起這個，我現在更擔心樓座妹妹與小真里亞有沒有出事。」,"""... Più che altro, ora sono preoccupato proprio per Rosa-san e Maria-chan.""","""...More importantly for now, I'm worried about Rosa‐san and Maria‐chan themselves.""","""... Más importante, ahora estoy preocupada por Rosa-san y María-chan.""","""...ﺍﻷﻫﻢ ﺍﻵﻥ ﺃﻥ ﻧﻄﻤﺌﻦ ﻋﻠﻰ ﺭﻭﺯﺍ-ﺳﺎﻥ ﻭﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ.""","""...More importantly for now, I'm worried about Rosa‐san and Maria‐chan themselves.""","""...More importantly for now, I'm worried about Rosa‐san and Maria‐chan themselves.""","""...More importantly for now, I'm worried about Rosa‐san and Maria‐chan themselves."""
Ushiromiya Rudolf,"""Right. ......Hey, brats. Where was this rose of Maria‐chan's?!""","""Right. ...Hey, brats. Where was this rose of Maria's?!"" ","""Right. ......Hey, brats. Where was this rose of Maria's?!""",「だな。……おいガキども。真里亞ちゃんの薔薇ってのは、どこにあったんだ？！」,「だな。……おいガキども。真里亞ちゃんの薔薇ってのは、どこにあったんだ？！」,"""Согласен. ......Эй, ребятня. Где Мариина роза?!""","""Certo. ......Ei, pirralhos. Onde estava aquela rosa da Maria‐chan?!""",「是啊。……喂，小鬼们。小真里亚的玫瑰，是在哪儿啊？！」,「是啊。……喂，小鬼們。小真里亞的玫瑰，是在哪兒啊？！」,"""Già. ... Ehi, mocciosi. Dov'era questa rosa di Maria?!""","""Right. ......Hey, brats. Where was this rose of Maria‐chan's?!""","""Bien... Oigan, mocosos. ¡¿Dónde estaba esa rosa de María?!""","""ﺻﺤﻴﺢ. ......ﺃﻳﻬﺎ ﺍﻷﻃﻔﺎﻝ. ﺃﻳﻦ ﻫﻲ ﻭﺭﺩﺓ ﻣﺎﺭﻳﺎ ﺗﺤﺪﻳﺪًﺍ؟!""","""Right. ......Hey, brats. Where was this rose of Maria‐chan's?!""","""Right. ......Hey, brats. Where was this rose of Maria‐chan's?!""","""Right. ......Hey, brats. Where was this rose of Maria‐chan's?!"""
Ushiromiya Jessica,"""I'm pretty sure...it was in the flower bed right in the middle of the rose garden...""","""I'm pretty sure...it was in the flower bed right in the middle of the rose garden..."" ","""I'm pretty sure..., it was in the flower bed right in the middle of the rose garden...""",「確かあれは…、薔薇庭園の真ん中の花壇だったと思います…。」,「確かあれは…、薔薇庭園の真ん中の花壇だったと思います…」,"""Насколько я помню... на клумбе прямо посередине розария...""","""Tenho quase certeza... que estava no canteiro de flores, bem no meio do jardim de rosas...""",「我想那个好像是在…，玫瑰庭园最当中的花坛…」,「我想那個好像是在…，玫瑰庭園最當中的花壇…」,"""Sono piuttosto sicura... che fosse nel cespuglio al centro del giardino di rose...""","""I'm pretty sure...it was in the flower bed right in the middle of the rose garden...""","""Estoy bastante segura de que... estaba en el lecho de flores que está en la mitad del jardín de rosas...""","""ﺇﻧّﻬﺎ ﻓﻲ ﻣﺸﺘﻞ ﺃﺯﻫﺎﺭ ﻓﻲ ﻭﺳﻂ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ...""","""I'm pretty sure...it was in the flower bed right in the middle of the rose garden...""","""I'm pretty sure...it was in the flower bed right in the middle of the rose garden...""","""I'm pretty sure...it was in the flower bed right in the middle of the rose garden..."""
Ushiromiya George,"""If those two are there, we should be able to tell quickly if we go.""","""If that's where they are, we should be able to spot them pretty quickly if we go."" ","""If those two are there, we should be able to tell quickly if we go.""",「あの二人がそこにいるなら、行けばすぐにわかるはずです。」,「あの二人がそこにいるなら、行けばすぐにわかるはずです」,"""Если они обе находятся там, мы их быстро отыщем.""","""Se aquelas duas estiverem lá, devemos ser capazes de descobrir quando chegarmos lá.""",「她们两位若是在那里的话，直接去一下，就能马上明白的。」,「她們兩位若是在那裡的話，直接去一下，就能馬上明白的。」,"""Se quelle due sono lì, dovremmo essere in grado di confermarlo rapidamente andandoci.""","""If those two are there, we should be able to tell quickly if we go.""","""Si las dos están ahí, podremos averiguarlo rápidamente si vamos.""","""ﻟﻮ ﻛﺎﻧﺘﺎ ﻫﻨﺎﻙ ﻓﻌﻼً، ﻓﺴﻨﻌﺜﺮ ﻋﻠﻴﻬﻤﺎ ﺑﺴﺮﻋﺔ.""","""If those two are there, we should be able to tell quickly if we go.""","""If those two are there, we should be able to tell quickly if we go.""","""If those two are there, we should be able to tell quickly if we go."""
Ushiromiya Battler,"""......Dad, I think we should bring them back as soon as we can...""","""...Dad, shouldn't we bring them back here as soon as we can...?"" ","""......Dad, shouldn't we bring them back as soon as we can...?""",「……親父、すぐに連れ戻した方がいいだろうぜ…？」,「……親父、すぐに連れ戻した方がいいだろうぜ…？」,"""......Папа, не стоит ли нам как можно скорее вернуть их?..""","""......Pai, acho que devemos trazê‐las de volta o mais rápido possível...""",「……老爸，马上把她们带回来为好哦…？」,「……老爸，馬上把她們帶回來為好哦…？」,"""... Papà, non dovremmo riportarle indietro il più presto possibile...?""","""......Dad, I think we should bring them back as soon as we can...""","""... Papá, ¿no deberíamos traerlas de vuelta tan pronto como podamos?...""","""ﺃﻻ ﻳﺠﺐ ﻋﻠﻴﻨﺎ ﺇﻋﺎﺩﺗﻬﻤﺎ ﺇﻟﻰ ﻫﻨﺎ ﺑﺄﺳﺮﻉ ﻣﺎ ﻳﻤﻜﻦ ﻳﺎ ﺃﺑﻲ...؟""","""......Dad, I think we should bring them back as soon as we can...""","""......Dad, I think we should bring them back as soon as we can...""","""......Dad, I think we should bring them back as soon as we can..."""
Ushiromiya Rudolf,"""Of course. We'll bring them both back and spank them on the butt. I'll dash out there and come back. Lock the door as soon as I go out.""","""Of course. We'll bring them back and give 'em a good spanking. I'll dash out there and come back. Lock the door as soon as I go out."" ","""Of course. We'll bring them back and spank them on the butt. I'll dash out there and come back. Lock the door as soon as I go out.""",「当り前だ。二人とも連れ戻してお尻ペンペンしてやるぜ。俺が一っ走り行って来る。俺が出たらすぐに鍵をしろよ。」,「当り前だ。二人とも連れ戻してお尻ペンペンしてやるぜ。俺が一っ走り行って来る。俺が出たらすぐに鍵をしろよ」,"""Разумеется. Мы вернём их и отшлёпаем. Я сбегаю туда и вернусь обратно. Заприте дверь, как только я выйду.""","""Isso é óbvio. Vamos trazer as duas de volta e bater em suas bundas. Vou correr lá para fora e depois eu volto. Tranquem a porta assim que eu sair.""",「这是当然。把她俩带回来，啪啪打屁股。我去跑一趟。等我出去后，要马上锁好门。」,「這是當然。把她倆帶回來，啪啪打屁股。我去跑一趟。等我出去後，要馬上鎖好門。」,"""Ovvio. Le riporteremo e le sculacceremo come si deve. Farò una corsa lì fuori e tornerò. Chiudete la porta non appena sarò uscito.""","""Of course. We'll bring them both back and spank them on the butt. I'll dash out there and come back. Lock the door as soon as I go out.""","""Por supuesto. Las traeremos de vuelta y las golpearemos en el trasero. Iré rápido y volveré. Cierren la puerta en cuanto salga.""","""ﺑﺎﻟﻄﺒﻊ. ﺳﻨﻌﻴﺪﻫﻤﺎ ﻭﻧﻌﺎﻗﺒﻬﻤﺎ ﺑﻀﺮﺏ ﻣﺆﺧﺮﺍﺗﻬﻤﺎ. ﺳﺄﺫﻫﺐ ﻭﺣﺪﻱ ﻷﺗﺤﻘﻖ ﻣﻨﻬﻦ، ﺃﻗﻔﻠﻮﺍ ﺍﻟﺒﺎﺏ ﺣﺎﻟﻤﺎ ﺃﺧﺮﺝ.""","""Of course. We'll bring them both back and spank them on the butt. I'll dash out there and come back. Lock the door as soon as I go out.""","""Of course. We'll bring them both back and spank them on the butt. I'll dash out there and come back. Lock the door as soon as I go out.""","""Of course. We'll bring them both back and spank them on the butt. I'll dash out there and come back. Lock the door as soon as I go out."""
Ushiromiya Battler,"""...Dad, I'll go with you.""","""...Dad, I'll go with you."" ","""...Dad, I'll go with you.""",「…親父、俺も付き合うぜ。」,「…親父、俺も付き合うぜ」,"""...Папа, я пойду с тобой.""","""...Pai, eu vou com você.""",「…老爸，我也陪你去。」,「…老爸，我也陪你去。」,"""... Papà, vengo con te.""","""...Dad, I'll go with you.""","""... Papá, iré contigo.""","""...ﺳﺄﺭﺍﻓﻘﻚ ﻳﺎ ﺃﺑﻲ.""","""...Dad, I'll go with you.""","""...Dad, I'll go with you.""","""...Dad, I'll go with you."""
Ushiromiya Rudolf,"""Don't be an idiot. You're a brat, and what brats do is they watch the house with Mommy.""","""Don't be stupid. It's obviously a brat's job to watch over the house with Mama."" ","""Don't talk stupid. It's obviously the brats' job to watch the house with Mama.""",「馬鹿抜かせ。ガキはママとお留守番って相場が決まってらぁ。」,「馬鹿抜かせ。ガキはママとお留守番って相場が決まってらぁ」,"""Не болтай ерунды. Разве не работа детей сторожить дом с мамой?""","""Não seja idiota. Você é um pirralho, e o que pirralhos fazem é cuidar da casa com a mamãe.""",「少说傻话。小鬼就照规矩，与妈妈一起看家。」,「少說傻話。小鬼就照規矩，與媽媽一起看家。」,"""Non dire fesserie. È ovvio che il lavoro dei mocciosi è stare di guardia in casa con la Mamma.""","""Don't be an idiot. You're a brat, and what brats do is they watch the house with Mommy.""","""No digas estupideces. Eres un mocoso, y lo que hacen los mocosos es vigilar la casa con mamá.""","""ﻻ ﺗﻜﻦ ﻏﺒﻴًﺎ. ﻭﺍﺟﺐ ﺍﻟﻄﻔﻞ ﻫﻮ ﻣﺮﺍﻗﺒﺔ ﺍﻟﻤﻨﺰﻝ ﻣﻊ ﺃﻣﻪ.""","""Don't be an idiot. You're a brat, and what brats do is they watch the house with Mommy.""","""Don't be an idiot. You're a brat, and what brats do is they watch the house with Mommy.""","""Don't be an idiot. You're a brat, and what brats do is they watch the house with Mommy."""
Ushiromiya Eva,"""............What is it...? Did something happen......?""","""......What is it...? Did something happen...?"" ","""............What is it...? Did something happen......?""",「…………どうしたの…。何かあったの……？」,「…………どうしたの…。何かあったの……？」,"""............В чём дело? Что‐то произошло?""","""............O que foi...? Aconteceu alguma coisa......?""",「…………怎么了…？出什么事了吗……？」,「…………怎麼了…？出什麼事了嗎……？」,"""... Cosa...? È successo qualcosa...?""","""............What is it...? Did something happen......?""","""... ¿Qué pasa?... ¿Ocurrió algo?...""","""............ﻣﺎ ﺍﻷﻣﺮ...؟ ﻫﻞ ﺣﺪﺙ ﺷﻲﺀٌ ﻣﺎ....؟""","""............What is it...? Did something happen......?""","""............What is it...? Did something happen......?""","""............What is it...? Did something happen......?"""
Ushiromiya Hideyoshi,"""Sorry, did I wake you up...? ...Seems like Rosa‐san took Maria‐chan outside. ...How reckless of her.""","""Sorry, did I wake you up...? ...It seems Rosa-san took Maria-chan outside. ...How reckless of her."" ","""Sorry, did I wake you up...? ...It seems that Rosa-san took Maria-chan outside. ...How reckless of her.""",「すまんな、起こしてしまったか…。…楼座さんが、真里亞ちゃんを連れて表へ出たらしい。…何とも無用心なこっちゃ。」,「すまんな、起こしてしまったか…。…楼座さんが、真里亞ちゃんを連れて表へ出たらしい。…何とも無用心なこっちゃ」,"""Извини, я тебя разбудил? ...Похоже, что Роза‐сан с Марией‐чан вышли на улицу. ...Как неосторожно с её стороны.""","""Sinto muito, acordei você...? ...Parece que a Rosa‐san levou a Maria‐chan para fora. ...Quanta imprudência.""",「抱歉，把你吵醒了吗…？…楼座妹子好像带小真里亚去了外面。…真是太麻痹大意了呐。」,「抱歉，把你吵醒了嗎…？…樓座妹子好像帶小真里亞去了外面。…真是太麻痹大意了吶。」,"""Mi dispiace, ti ho svegliata...? ... Sembra che Rosa-san abbia portato fuori Maria-chan. ... Che sconsiderata.""","""Sorry, did I wake you up...? ...Seems like Rosa‐san took Maria‐chan outside. ...How reckless of her.""","""Disculpa, ¿te desperté?... Parece que Rosa-san se llevó a María-chan afuera... Qué imprudente de su parte.""","""ﺍﻟﻤﻌﺬﺭﺓ، ﻫﻞ ﺃﻳﻘﻈﺘﻚ...؟ ...ﻳﺒﺪﻭ ﺃﻥ ﺭﻭﺯﺍ-ﺳﺎﻥ ﺃﺧﺬﺕ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻟﻠﺨﺎﺭﺝ. ...ﻳﺎ ﻟﻪ ﻣﻦ ﺗﺼﺮﻑٍ ﻃﺎﺋﺶ.""","""Sorry, did I wake you up...? ...Seems like Rosa‐san took Maria‐chan outside. ...How reckless of her.""","""Sorry, did I wake you up...? ...Seems like Rosa‐san took Maria‐chan outside. ...How reckless of her.""","""Sorry, did I wake you up...? ...Seems like Rosa‐san took Maria‐chan outside. ...How reckless of her."""
