Speaker,Steam (ST)
Ushiromiya Eva,"""Monster!! I can't believe you could be so blinded by greed that you'd commit murder...!!"" "
Ushiromiya Kyrie,"""You weren't doing so bad yourself."" "
Ushiromiya Eva,"""That was an accident!! I didn't mean to kill them! Unlike you!!"" "
Ushiromiya Kyrie,"""No, just like me. ...If that gun hadn't gone off, you would've kept on arguing and jumping at each other. Then, the rest of you would've eventually reached the same answer as me, just a few steps slower."" "
Ushiromiya Eva,"""I'm not a murderer!!"" "
Ushiromiya Kyrie,"""Not true. You're just a murderer who didn't get a chance. You've just been saved by that accidental discharge. ......If it weren't for that bit of good luck, and if I hadn't moved before you did, ...then you would've played the same role I'm playing now. That fact won't go away, no matter how much you try to deny it. It's the truth of a different future."" "
Ushiromiya Eva,"""D-Don't try and confuse me!"" "
,"However, ...on the inside, Eva understood. "
,"Back then, she had probably been saved by that accidental discharge, by a coincidence. "
,"If the argument had continued much longer, she would surely have grown a desire to kill Krauss and the others, and might even have carried it out. "
,...She simply could not deny the existence of that demon deep within her heart. 
,Only the theatergoers knew. They knew that she could become a killer in another world. 
,"Kyrie, who didn't have the theatergoing ability, knew this fact as well. ...Maybe there really was something extraordinary about her after all. "
,"So, for some time, Eva could only grind her teeth in silence, still pointing her gun... "
Ushiromiya Eva,"""...I don't understand. You're also a mother. You've felt the pain of giving birth to your own child. How can you not know how precious a life is...?! How are you capable of doing all this...?!"" "
Ushiromiya Kyrie,"""That's the thing about kids. If you just sleep around, they get made all by themselves."" "
Ushiromiya Eva,"""That's not what I'm talking about...!!"" "
Ushiromiya Kyrie,"""They say that children are bonds, right?"" "
Ushiromiya Eva,"""What?!"" "
Ushiromiya Kyrie,"""Children are bonds used to tie you to your husband. ...She was a bond to make Rudolf-san acknowledge me, so I could take him back from that woman."" "
Ushiromiya Kyrie,"""But you've killed Rudolf-san now. ...You understand what that means, right?"" "
Ushiromiya Eva,"""What do you mean, ...I understand?!"" "
Ushiromiya Kyrie,"""Just that right now, I'm the wife of no man, and I have no intention of being a mother. ...I am me. Kyrie. Now that Rudolf-san's dead, I'm not even an Ushiromiya anymore. I live to benefit me."" "
Ushiromiya Eva,"""Right, Rudolf is dead, so maybe you aren't a wife anymore. But you still have Ange-chan, don't you...?! You're still a mother, aren't you...?!"" "
Ushiromiya Kyrie,"""Didn't you hear what I just said about bonds? Now that Rudolf-san is gone, Ange is of no use to me."" "
Ushiromiya Eva,"""...Y- You, ...how can any mother say that about her own daughter?!"" "
Ushiromiya Kyrie,"""Eva nee-san, let's put a stop to this. We can be honest here."" "
Ushiromiya Eva,"""Honest...?!"" "
Ushiromiya Kyrie,"""Did either of us marry because we wanted children? We didn't, right? We married because we wanted to live with the man we loved. And, once you've married, you never want to let that man go, for the rest of your life, correct? Children are just weapons to be used for that goal."" "
Ushiromiya Eva,"""I'd never have children for a reason like that...!!"" "
Ushiromiya Kyrie,"""But people can have children for just that reason."" "
,"Kyrie kept on speaking emotionlessly, ignoring the falling rain... Her relaxed smile didn't falter for an instant. "
Ushiromiya Kyrie,"""Ange was just a chain I used to tie Rudolf-san to me. ...Or, you could call her a chess piece, someone to play the role of the kid in our family drama. ...To me, Ange was nothing more than a piece, necessary so that I could act the part of the good mother in front of Rudolf-san."" "
Ushiromiya Eva,"""...You... ...Could you say that to Ange-chan's face?!"" "
Ushiromiya Kyrie,"""That would be just a bit too sad, so I won't say it to her directly. I plan to write her a letter asking her to forgive her bad mother, then vanish from her life. You've seen what Rosa-san and Maria-chan are like, right? Now that Rudolf-san's gone, Ange's just a chain tying me down."" "
Ushiromiya Kyrie,"""...I'll go back to being just Kyrie, and enjoy the rest of my life at my leisure. A new challenge, and a new life. And maybe even a new love. *giggle*......"" "
Ushiromiya Eva,"""...And you call yourself human... ...You call yourself Ange-chan's mother?!"" "
Ushiromiya Kyrie,"""*giggle*giggle* Who gives a damn about Ange? I've never liked that little brat."" "
Ushiromiya Eva,"""...H-How can you..."" "
Ushiromiya Kyrie,"""You've been released from your family drama too, haven't you? Let's sing the praises of a woman's freedom. You should thank me for having George-kun killed for you too."" "
Ushiromiya Eva,"""...Y-You...monsteeeeeeeeeer!!"" "
Ushiromiya Kyrie,"""Ahhahhahahahahhaaahhhyahhahahahaaaaaaaaaaaaaaahhhhh!!!"" "
,The two yells...and the sound of gunfire...thundered across the dark rose garden. 
,"...Slowly, Eva fell backwards. "
,"Then, she landed in a puddle, ...scattering countless drops of water. "
,"Across from her, Kyrie spun around as though dancing. "
,"Beautiful, black rose petals scattered around her. "
,"The petals...were a dark, dark red. "
,"...As they sprayed from her throat, she spun around in a circle, ...and slowly crumpled. "
,"Then, she fell to the ground, sending muddy water flying. "
,The two women had shot...and fallen...... 
,"However, when the thunder roared, only Eva sat back up... "
Ushiromiya Eva,"""......*pant*... ...*pant*... ...*pant*..."" "
,Eva hadn't been shot. 
,"Kyrie's intensity had made her fall backwards, ...but the bullet had once again slipped right past her... "
,Eva cursed her good luck. Why couldn't this luck have saved her husband or her son? 
Ushiromiya Eva,"""......Die there, ...for Ange-chan's sake as well. ......You'll be killed in the explosion accident. Until the moment of your death, you worried about the daughter you left behind. ...Yes. I'll write that into the lid of the cat box......"" "
Ushiromiya Kyrie,"""..............."" "
,"When Kyrie heard this, ...blood dripped from her grinning mouth, and she seemed to say something in response. "
,"However, her voice came out only as globs of blood from the hole in her throat, not words... "
Ushiromiya Ange,"""M... Mom... ...Mom, uwaaaaaaaaahhhhhh...! It's... a lie... ...It's all a lie...!! Aaaaaaagggghhhhhh...!!"" "
Ushiromiya Lion,"""Ange, ...please, calm down...! This is just a game...! That couldn't possibly be what your mother truly feels...! It's just something that the Game Master made Aunt Kyrie's piece say...!!"" "
,But saying that did nothing to calm Ange's sobs. 
,"I don't blame her. Even if she knows it's just a game, ...she's been forced to see, not only her mother's death, ...but also her mother announcing that she was the culprit of a mass murder, who didn't even love her own daughter. Anyone would sob after hearing that... "
Ushiromiya Lion,"""{f:5:Bernkastel}-san!! Enough of this!! I don't care who the Game Master is!! Stop this pointless game right now!!"" "
,"When Lion yelled this, the theater suddenly went pitch-black, swallowed in darkness. "
,"However, that wasn't enough to shock Lion. "
,"Lion continued to yell {f:5:Bernkastel}'s name into the darkness, telling the witch to stop this game. "
,"Then, a single beam of light shone down upon the stage. "
,"There was Clair, the one who had appeared for just a second right before this cruel game began. "
Ushiromiya Lion,"""Clair...!! So, ...you were the Game Master after all?! ...I don't get it. Why?!"" "
,Clair didn't answer. 
,"...In fact, ...it looked as though she hadn't even heard. "
,"Her eyes were blank, and you couldn't tell what she was looking at. In fact, she was even forgetting to blink... "
,...She looked...just like a doll... 
,"Then, another beam of light lit up the side of the stage. "
,Beneath that light...stood {f:5:Bernkastel}. 
,"At the same moment, though there appeared to be no one in the audience, a thunderous applause rang out... "
{f:5:Bernkastel},"""......*giggle*."" "
,{f:5:Bernkastel} raised her right hand in response to the applause. She kept doing so until it died down... 
Ushiromiya Lion,"""{f:5:Bernkastel}-san!! So, ...you were the Master of this game after all...!!"" "
{f:5:Bernkastel},"""...Lion, how many times do I have to tell you that I'm not the Game Master?"" "
Ushiromiya Lion,"""Then are you saying it's Clair?! That's impossible...!!"" "
{f:5:Bernkastel},"""Yep. Of course it's impossible. After all, Clair died. ...We were just conducting her funeral. Did you forget that...?"" "
Ushiromiya Lion,"""Then just who is standing there...?"" "
{f:5:Bernkastel},"""A corpse. She's not a mannequin. So, of course, she still has her insides. ...She's hiding it under a beautiful exterior, but she's actually packed full of guts."" "
,"When {f:5:Bernkastel} raised her right hand, ...a light fell on it, and a black, shining scythe appeared there. "
,"It was a cold, merciless, and cruel object, like something a classic grim reaper might hold. "
Ushiromiya Lion,"""...Wh-What are you planning to do...?"" "
{f:5:Bernkastel},"""...When they're alive, you can enjoy watching them struggle. When they're dead, you can enjoy tearing out their guts. Tales are things you get to enjoy twice. ...That's what it means to be a witch of theatergoing."" "
,{f:5:Bernkastel} pressed the blade of her reaper's scythe against Clair's stomach... and slowly slid it across. 
,"Then, along the line she traced, Clair's dress was sliced open. "
,"It was now clear that the scythe she held was not a fake one for theatrical use. ...And, it was clear just what she planned to do next that made her cruel smile so fitting. "
{f:5:Bernkastel},"""Ange, can you hear me?"" "
Ushiromiya Ange,"""......I hear you... You tear me to bits, make me read! What's next?! Are you showing me this worst possible tale to hurt me even more?! "
Ushiromiya Ange,"Is this fun for you?! Yeah, I'll bet it is. I had a blast too...! You think...that I'd give up after that?! You think...I'll sit around crying any longer because of that disgusting game of yours?!!"" "
{f:5:Bernkastel},"""...Both you and Lion... seem to have the wrong idea. I'm not the Game Master. This tale is not one that I created."" "
Ushiromiya Ange,"""Then that woman in the dress is the Game Master?!"" "
Ushiromiya Lion,"""No, she isn't...! That can't be! Then who is the Game Master?! Who wove this disgusting tale?!!"" "
{f:5:Bernkastel},"""You still don't understand?"" "
Ushiromiya Ange,"""What don't we understand?!!"" "
{f:5:Bernkastel},"""Ange, you gambled everything on a faint chance of a miracle, throwing yourself forward. ...I invited you to October 4th and 5th of 1986 out of respect for your courage."" "
{f:5:Bernkastel},"""...What was your goal? To take your family back. ...That would be a very difficult thing, and without the blessing of a miracle, a thoroughly impossible one. You were prepared for that, weren't you?"" "
Ushiromiya Ange,"""Yes, I'm prepared...!! And I still haven't given up on Onii-chan, Mom, and Dad!"" "
{f:5:Bernkastel},"""Whether you give up or not is your choice. That's your own game, after all. I won't support you, and I won't even watch. I've already enjoyed my fill of games that use the piece you are, so I have no need for you any longer."" "
Ushiromiya Ange,"""Glad to hear it. Then why am I here? Aren't you the one who invited me?!"" "
{f:5:Bernkastel},"""Yes, that's right. I invited you here. ...To thank you for entertaining me for a while, as my piece."" "
Ushiromiya Ange,"""To thank me?! Hah, so this is how witches show gratitude!! Sure, this has been loads of fun, you beast! How could you make this kind... this kind of game... and do that to Dad and Mom?!!"" "
{f:5:Bernkastel},"""Ange, you made a wish, hoping to take your family back. However, you also made another wish. Remember?"" "
Ushiromiya Ange,"""No, I don't!!"" "
{f:5:Bernkastel},"""You wanted to know what happened on that day."" "
,"What happened on Rokkenjima on October 4th and 5th, 1986? "
,Didn't Ange leave on her journey with Amakusa because she longed to answer that question? 
Ushiromiya Ange,"""That's right... So what's your point?!"" "
Ushiromiya Lion,"""...You don't...mean..."" "
,Lion realized what {f:5:Bernkastel} was getting at. 
,Realized...and was unable to say any more... 
,The Game Master is neither {f:5:Bernkastel} nor Clair. 
,Then who is it...? 
,That's the wrong question. There is...no Game Master. 
,That could mean only one thing... 
{f:5:Bernkastel},"""Ange, you still don't understand?"" "
Ushiromiya Ange,"""...What...?"" "
{f:5:Bernkastel},"""This is the truth. The insides of the cat box of October 4th and 5th, 1986. Afterwards, Eva survived the explosion by escaping to Kuwadorian. ...And, since she never spoke of the inside of the cat box no matter how much you wanted to know, that truth was shut within the cat box for all eternity."" "
Ushiromiya Ange,"""What...are you saying...?"" "
{f:5:Bernkastel},"""Only Eva returned alive. Even though the police claimed it was an accident, the public didn't believe it. Then, she took over her husband's company, and the harder she worked to make it more and more successful, the more enemies she made. A public image of her as a great queen of conspiracy grew stronger and stronger."" "
{f:5:Bernkastel},"""...I'm sure she wanted to tell people about the truth. That truth that no one would ever believe without proof. ...Bit by bit, Eva's heart began to snap. "
{f:5:Bernkastel},"You rejected Eva, so she rejected you in turn. The relationship between the last two members of your family was strained to the limit. Each time she compared you with her beloved son, she grew more and more twisted and broken."" "
,"Then, a strange message bottle was picked up and became a topic of conversation. "
,"It contained a bizarre story, one that told of a mysterious serial murder connected to Rokkenjima's gold. "
,Everyone rejected the explosion accident theory and started to think up conspiracy theories. 
,"Some of those theories named Eva as the culprit, which tormented her even more. "
,"However, Eva used even that...to build up the cat box. "
,"And until the moment of her death, she protected it. She protected the lock that held the cat box shut. "
,"So, no Human would ever reach the truth inside the cat box. Not unless those witches who cross the sea of Fragments opened the lock... "
{f:5:Bernkastel},"""This is the truth."" "
Ushiromiya Ange,"""......You're lying... ...You're lying, ...lying...!! If this really is the truth, you should be able to say so in red!! There's no way you can, of course there isn't!! Nngyyaaaaaaaaaaaaaaaaaaaaahhhhh!!!"" "
Ushiromiya Lion,"""Ange...!! Ange, calm down...!! Uu, ...ah...?!"" "
,Ange writhed with such strength that the chains on her arms and legs looked like they might snap. 
,"All over her body, ...a red, gooey liquid started to seep out. "
,It was as though cracks had opened up all over her and blood was leaking out of all of them. 
{f:5:Bernkastel},"""What's that? You want me to announce it clearly with the red truth? Then I'll say it just for you. "
{f:5:Bernkastel},{a:c: {p:1:That this is all truth} } 
Ushiromiya Ange,"{a:c: ""Noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo!!!"" } "
,Ange's yell covered up Bern's red truth. 
{f:5:Bernkastel},"""*giggle*giggle*giggle*, ahhahahahahahahahahaha...!! Stupid kid. If only you hadn't made me say that, you could've shut it up inside the cat box. "
{f:5:Bernkastel},"But you just had to ask, right? I knew you would, of course. And I so wanted to see you scream like that. "
{f:5:Bernkastel},"...A lovely expression like that should keep me laughing for about a hundred years. ...*giggle*giggle*, *giggle*giggle*giggle*giggle*!!! Go back to being scrap meat. Ahhahahahahahahahahahahahaha!!!"" "
Ushiromiya Ange,"""Uwaaaaaaaaaaaaaaaaaaaaaaaaaaaahh, gyaaaaaaaaaaaaaaaaaaaaaahhhh!! "
Ushiromiya Ange,"Mom, Dad, ...it's a lie, right?! Lies, ...lies... ...gyaaaaaaaaaaaaaaaaaaaaaaaahhhh......"" "
Ushiromiya Lion,"""A-Ange...! Ange...?!"" "
,"As Ange held her head and screamed, the blood dripping from her finally grew so thick that it started scattering all over the place. "
,"Then, bit by bit, her body began to melt...no, to fall apart. Then, bits of her began to pile up on the chair, ...until she was nothing but a pile of guts and scraps... "
{f:5:Bernkastel},"""Ahhahahahahahahahahahahah, aaaahhahahahahaaaaahhaahaha!! Is the truth really that sacred? How absurd, how foolish!! "
{f:5:Bernkastel},"Why can't Humans control their own truth? They stupidly search for the truth like that's all that matters, and when they finally find it and can't stand it, they turn themselves into scrap meat!!"" "
{f:5:Bernkastel},"""Hey, are you watching? Clair? ......You wanted to hide this truth too, didn't you? "
{f:5:Bernkastel},"For fun, you wrote several cat box tales... and planned to seal them in message bottles like the end of a mystery novel you loved. Then, you threw them into the sea. To save those who would suffer if they knew this truth...!!"" "
{f:5:Bernkastel},"""You sealed everything in a cat box, and Eva provided the lock. *giggle*giggle*!! And I've sliced that box open for you...!! "
{f:5:Bernkastel},"Ahhahahahahahahahahaha, all that effort you spent to hide it has gone to waste!! I've exposed all of the truth you hid with your death!! Ahhahahahahahhahhahhahhahha!!"" "
Ushiromiya Lion,"""Is that...what you've been after?! You did all of this just to mock Clair's death?!! And then, ...you showed it to Ange to make her suffer...?! You really were...an evil witch after all!!"" "
{f:5:Bernkastel},"""I've been a witch the whole time. A traveler whose only goal is to escape boredom. ...Care for it and love it while it's alive, then eat the guts when it's dead. That's how witches live!"" "
Ushiromiya Lion,"""I cannot forgive you for what you've done...!! You've hurt Ange and humiliated Clair, ...the person I would become in another world...!! I won't forgive you...!!"" "
{f:5:Bernkastel},"""Lion, you're still Clair's hope. Even after her death."" "
Ushiromiya Lion,"""............!"" "
{f:5:Bernkastel},"""From the moment Clair got thrown off that cliff, her fate was already sealed. I'm sure she felt a little bit of salvation to know that another ""her"" lives in happiness in another world."" "
Ushiromiya Lion,"""...That's right. I'm her salvation...! So, I must live life to the fullest...for the both of us...!"" "
{f:5:Bernkastel},"""Lion, ...let me show you just a bit more of this tale of the truth."" "
Ushiromiya Lion,"""I'm not interested!"" "
{f:5:Bernkastel},"""No, it'll be very interesting. ...After the duel between Eva and Kyrie, the guesthouse is wrapped in silence. Let me invite you to the parlor at that point in time."" "
Ushiromiya Lion,"""The parlor...? The one in the mansion?"" "
,"{f:5:Bernkastel} snapped her fingers, and the scene of the mansion's parlor unfolded before them. "
,"In the cruel tale they had just been shown, the parlor hadn't been particularly important. "
,"Jessica had been summoned to the parlor, but she was then immediately led to the dining hall and killed there. "
,"So, there hadn't been anything to see in the parlor. And, in fact, there was nothing to see in the parlor now appearing before Lion. "
Ushiromiya Lion,"""Just what's supposed to be here?"" "
{f:5:Bernkastel},"""*giggle* ...As you can see, there's nothing here. But watch. I'm about to show you something interesting."" "
Ushiromiya Lion,"""If you call it interesting, that's a sure sign that it isn't."" "
{f:5:Bernkastel},"""*giggle*giggle* ...Go on, take a look. ...It's right there. Right in that corner."" "
,{f:5:Bernkastel} was pointing...at nothing more than a corner of the room. 
,There was nothing there. 
,"She had told Lion to look there, so the latter was expecting something terrible to be there, ...but there really was nothing there at all. "
Ushiromiya Lion,"""............??"" "
{f:5:Bernkastel},"""...That's right, there's nothing there. At least, not in this world. But what if we peek into the next Fragment over...?"" "
Ushiromiya Lion,"""............?!"" "
,"On the white, blank wall, ...bit by bit, ...a splash of blood seeped into view. "
,"Then, right there, ...a corpse appeared. But...that couldn't be... "
Ushiromiya Lion,"""...Th- This is... ...m- me...?!"" "
,"It was Lion, ...lying dead against the wall... "
,Ushiromiya Lion's corpse lay there exposed... 
Ushiromiya Lion,"""Wh-What's going on here...? Why am I here...? This is supposed to be Clair's world, not mine...! Clair and I can't exist at the same time, right...?!"" "
{f:5:Bernkastel},"""Yes, that's right. That's because I just switched worlds, ...switched Fragments. Switched to your world, that is."" "
Ushiromiya Lion,"""...I don't understand!"" "
{f:5:Bernkastel},"""It's very simple. They both end the same way. ...*giggle*giggle*!!"" "
Ushiromiya Lion,"""I don't get it!! Why should I be dead here?!!"" "
{f:5:Bernkastel},"""In your world, on October 4th, 1986, Beatrice's funeral was held just before the family conference."" "
Ushiromiya Lion,"""Yes, I know that. And for me, that happened today, a short while ago!"" "
{f:5:Bernkastel},"""I wonder what will happen between that time and late that night..."" "
Ushiromiya Lion,"""Nothing at all!! The cousins will all play together, and the whole family will have dinner together!"" "
{f:5:Bernkastel},"""Then comes the family conference after night falls. ......You were going to succeed the Headship when you turned 20, right? Was the entire family satisfied with that, I wonder...?"" "
Ushiromiya Lion,"""......I don't know if they were satisfied, but the decision had been made. ...The Head made it himself."" "
{f:5:Bernkastel},"""Looks like even you don't really believe they were satisfied. That's it right there. ...Kinzo adored you more than anything, ...so he tried to make an exception and have you succeed the Headship directly. Of course, his children wouldn't have been happy with that."" "
,The siblings objected to having Lion succeed the Headship. 
,"Even Krauss joined in, saying that Lion was still too young. "
,"Then, on the night of the family conference, Kinzo tried proposing a difficult riddle... "
Ushiromiya Lion,"""Could it be......?"" "
{f:5:Bernkastel},"""That's right. The riddle of the epitaph. ......As you can tell by the mechanism set into the chapel, Kinzo thought up the epitaph trick near the beginning, when the mansion on Rokkenjima was being built. ...He had the romantic idea of someday using it as a test to select his successor."" "
,Kinzo decided to present that riddle at the family conference. 
,Did he plan to give the position of Successor to the person who solved it? Or did he promise to reconsider Lion's position as the Successor if it was solved? 
,"Either way, Kinzo was confident. "
,"He was confident that no one would be able to solve this tough riddle, which he had created himself. "
{f:5:Bernkastel},"""After that, everything happened exactly like the truth you just saw. The siblings solved it right away, and there was a quarrel over the pile of gold. *giggle*... "
{f:5:Bernkastel},"Then, Kyrie and Rudolf decided to prevent any chance of the crime being discovered the next morning and an outcry being raised... by committing murder late that night. ......They used the phone to call the kids out from the cousin room one by one, then killed them."" "
{f:5:Bernkastel},"""...As the first of the cousins, you were the first to be called out. Then, Kyrie shot you dead right here in the parlor."" "
{f:5:Bernkastel},"""...No, that's not quite right. You're the Ushiromiya Lion from the early evening of October 4th, 1986. So, I'll say it this way. ...Tonight, Kyrie will shoot you dead in the parlor."" "
Ushiromiya Lion,"""That's......insane... It's... That's right, probability! "
Ushiromiya Lion,"Just like Lion can be born from Clair thanks to a rare miracle, Aunt Kyrie only commits murder with a tiny probability, close to zero! That must be it! Aren't you the witch who specializes in finding extremely improbable worlds?!!"" "
{f:5:Bernkastel},"""That is correct. I had to find one Fragment out of 2,578,917 in order to discover the miracle that is you. "
{f:5:Bernkastel},"...However, it was very, very easy to find this result for your world. After all, probability isn't a factor. ...I'm a witch who can find any miracle, no matter how unlikely it is."" "
{f:5:Bernkastel},"""But I can't find things that don't exist. ...If the Witch of Certainty really guarantees that something is certain, even I can't win against her."" "
Ushiromiya Lion,"""But... ...then... ...I'm......"" "
{f:5:Bernkastel},"""With a 2,578,916 out of 2,578,917 probability, you live in the world where you're Clair, get toyed with by an inescapable fate, and reach a tragic end. And, with a 1 out of 2,578,917 probability, you live as Ushiromiya Lion... and are killed by Kyrie tonight."" "
{f:5:Bernkastel},"""...In other words, your fate...no, the fate the two of you share... traps you in an inescapable dead end, a hell of fate, with a 2,578,917 out of 2,578,917 probability. To put it another way, it's a certain fate, with absolutely no chance for a miracle! "
{f:5:Bernkastel},"*giggle*, eheheheheheheheheheh!! Sucks for you, Clair. Or should I say, {f:5:Beatrice}."" "
,"Just when a bright light seemed to turn the world white, the scene suddenly changed back to the theater. "
,"On the stage, {f:5:Bernkastel}'s reaper scythe slid across Clair's stomach as the latter stood absolutely still. "
,"A red line was drawn across the white skin, exposed now that the dress had been cut, and black blood began to seep out... "
{f:5:Bernkastel},"""{f:5:Beatrice}. Trapped in that inescapable, certain, locked-away pair of days, you became a witch who could give birth to endless possibilities within that two-day cat box. ...In exchange, it was absolutely certain that you would not be saved or rewarded. "
{f:5:Bernkastel},"However, you had a dream. ...You dreamed of Ushiromiya Lion. ...You consoled yourself with the thought of a miracle world, where you could've lived in happiness without ever becoming Clair!"" "
{f:5:Bernkastel},"""......I had to work hard to find Lion. Just as Beato dreamed, Lion's existence is a true miracle. And, at the end of your funeral, I wanted to show you. ...To show you that, even with that miracle, you couldn't have escaped from tragedy!!"" "
,"Through the small crack between the bars of the jail that imprisoned her, the witch called {f:5:Beatrice} dreamed of a world where she might have been happy... "
,"However, the space she could see through that crack in the bars... was just another part of the same jail... "
Ushiromiya Lion,"""The more I hear, ...the less I understand about you...! Why...would you do something like this...?!"" "
{f:5:Bernkastel},"""I lost a game to {f:5:Beatrice}, so I wanted to get back at her. ...*giggle*giggle*!! Yeah, now I feel a lot better about losing that game...! Hey, Beato, are you watching? Can you see this?! And do you remember? Remember when I promised you that a miracle wouldn't occur, with certainty?!"" "
{f:5:Bernkastel},"""Ahhahahahahahahah, ahhahahahahaahahahahahahahaha!! So, Lion! Allow me to return you to your world, right before Beato's eyes!! "
{f:5:Bernkastel},"It looks like the theatergoing witches are all sick and tired of those happy family get-together scenes. So, I'll send you to the moment just before Kyrie shoots you! Then, I'll make Beato watch that moment!!"" "
{f:5:Bernkastel},"""Ahhahahahahahhahhahhahaha!! Die, scum Lion! The last hope of that scum Beato, uhyahhahhyaahhaaaaaaaaahhh!!!"" "
,"{f:5:Bernkastel} raised her reaper scythe, ...swung it down with gusto, ...and plunged it deep into Clair's stomach... "
{f:5:Bernkastel},"""Did you think you'd get an easy death? Hehihihihihihihi!! But humiliating and tearing out a corpse's guts is my specialty...!!"" "
,"She took the blade end of the scythe and heartlessly, ruthlessly, brutally...raised it up into the air. "
,"...Along a vertical line from Clair's stomach to her chest, ...the blade cut deeply, ...slicing Clair open. "
,"The red-black insides... jutted out, ...then burst like a dam breaking, covering the world with dark red entrails... "
,"""S-Steal the Italians' gold, you say? You coward, Ushiromiya! And you call yourself a soldier of the Empire?!!"" "
{f:5:Beatrice},"""...F-Father...? I-I do love and respect you, Father... B-But...your feelings are something I, ummm..."" "
,"""Why...?!! Why did you save me?! Why didn't you let me die?! Because of that terrible injury, ...I've been forced to live in a body like this!! I never wanted to live in a body like this!! "
,"This body that isn't even capable of love...!! What's...what's the point in living like that?! This isn't a Human's life...!! It's like being furniture!!"" "
,"""That's right, I'm...furniture...!! Furniture...!! Why...why didn't you let me die back then?!! Waaaaaaaaaaaaaaahhhhhhh...!!!"" "
Ushiromiya Lion,"""......Huh-"" "
,"When I came to, ...I was in the parlor of the mansion. "
,When did I get here? 
,"...I heard a sound behind me, then slowly turned around... "
,And there...... 
Ushiromiya Kyrie,"""Sorry. Please don't take this personally."" "
Ushiromiya Lion,"""......Huh-"" "
,I could see down the frigid barrel of the gun Aunt Kyrie was pointing. 
,"Then, ...she slowly... ...pulled the trigger... "
,"I could feel a razor-sharp wind pass through my body, like a knife slicing through butter. "
,"...Prepared for death, and hoping to see my fate until the end, I slowly opened my eyes... "
,...The world had been cut in two. 
,"Kyrie was frozen in place like a statue, still pointing her gun with a cold smile on her face... ...and had been cut in half at an angle, the top part of her slowly sliding off to the side. "
,"No, that wasn't quite right. That wasn't right at all. "
,It wasn't just Kyrie. The whole world had been sliced in half at an angle...and was slowly sliding off to one side. 
,"Then, immediately after fissures seemed to appear across the world, it shattered. "
Ushiromiya Lion,"""......?! ...Y-You...!"" "
Willard H. Wright,"""...When you own a cat, you tend to pick up their habits."" "
,"He pointed at {f:5:Bernkastel} with the tip of the pitch-black sword that had sliced the world, glaring at her. "
{f:5:Bernkastel},"""*giggle*giggle*... ...What's this? Are you saying you came back here on a whim...?"" "
Willard H. Wright,"""...There was no way you'd end things on a happy note. Do you really hate {f:5:Beatrice} so much?"" "
{f:5:Bernkastel},"""You think I'd let her win and get away...? I have to pay her back in full for the humiliation she caused me. When I hold a grudge, a mere century isn't long enough for me to forget it."" "
Willard H. Wright,"""You're a gloomy person."" "
{f:5:Bernkastel},"""Come on, you mustn't neglect my heart. ...*giggle*giggle*giggle*!!"" "
Willard H. Wright,"""Are you okay, Lion? ......Hey, what's wrong?!"" "
,"Lion had suddenly doubled over, groaning. "
Ushiromiya Lion,"""......My chest... ...hurts... ...It's..."" "
,Will roughly grabbed the hand that was pressed against Lion's chest and tore it away. 
,Blood was seeping out from where Lion's hand had been. 
,...It was the place that the bullet would have entered if Kyrie had shot Lion. 
{f:5:Bernkastel},"""*giggle* ...Looks like Lion's body is almost ready to accept its fate."" "
Willard H. Wright,"""Lion, hang in there! ...Damn these chains...!"" "
,"When Will tried to pick Lion's body up, he finally noticed the chains attached to each wrist and ankle. "
{f:5:Bernkastel},"""What's this? Are you trying to take that kid and escape? I won't let you. I'm about to let everyone watch as Lion coughs up blood, despairing at the fact that there's no hope in any of the many worlds, before finally dying in agony."" "
Willard H. Wright,"""Lion isn't a show."" "
,Will swung his pitch-black sword and destroyed the chains binding Lion. 
,"The chains and shackles shattered into little bits like glass, ...then vanished. "
{f:5:Bernkastel},"""You intend to get in the way of my fun...?"" "
Willard H. Wright,"""You aren't God. All you can do is sneer at fate. ...Lion's fate is gonna be decided by Lion. You can't treat a human's fate like a toy."" "
{f:5:Bernkastel},"""......*giggle*giggle* Hahhahahhahahahahahahahaha...!! You've got guts, saying that to the great {f:5:Bernkastel}, witch of the Senate! I have no more use for you either, get it...?"" "
{f:5:Bernkastel},"""You've shown that Beato's fantasy is a mystery and cut it to pieces. You've fulfilled your role. I would've let you be, if only you'd just left quietly. Now that you've strolled back in here, you can hardly complain if I make you my plaything."" "
{f:5:Bernkastel},"""Come to me, my cute kitties. ...Scratch them up and tear off their skin. Peel them like grapes...!"" "
,"When {f:5:Bernkastel} clapped her hands twice, countless pairs of glaring jewels appeared all around Will and Lion. "
,"They were clearly cat eyes, but the way the drool hung from their mouths looked far more terrifying than any cat... "
Ushiromiya Lion,"""...Will... ...Aahhnn..."" "
Willard H. Wright,"""I'll handle this. Trimming kitty nails is nothing new to me."" "
,The number of jewels surrounding them already reached into the thousands. 
,"Will pointed his sword in one direction after another, warding off the surrounding cats... "
Willard H. Wright,"""Get a grip, Lion. You haven't been shot. Don't acknowledge that you have been...no, that you're going to be shot...!"" "
Ushiromiya Lion,"""......Nngggghhh..."" "
,Lion tried to fight an incredible tearing pain. 
,"No, ...it was a fight against the promised future that {f:5:Bernkastel} had shown. "
