Speaker,Steam (ST)
Gaap,"""Bing‐bong."" "
Ushiromiya Jessica,"""Whooooooaaaaaaahhh, take thiiiiiiiiiiiiiiiiiss!!!"" "
,Jessica's last and strongest upwards punch... reached the wall... and was sucked in. 
,"It was sucked into a black, large hole that had suddenly opened on the wall. "
Ronove,"""Well, ......I did tell you to stop."" "
Ushiromiya Jessica,"""This......is......"" "
Ushiromiya George,"""...Gu, ......ah..."" "
Gaap,"""Actually, ......I wasn't even close to being in a pinch. Sooorry..."" "
,"...Jessica's fist had gone for George's stomach, ...and George's axe kick had lined up on Jessica's head. "
,The shocking destructive power imbued in Jessica's fist crushed George's organs and scattered his abdomen. 
,The same destructive power in George's axe kick smashed half of Jessica's head...and scattered its contents in the same manner... 
Gaap,"""Pfft, ...ahhahahahahahahahahahaha...!! Didn't I tell yooou? About a witch's acting proweeeeeeess? Hey, hey, Beato, what do you think, were you watching...?"" "
{f:5:Beatrice},"""Wahahaha, waaaahhyahhyahhya, *giggle*giggle*giggle*!! Not bad, just as planned! You really do get it, Gaap!! Woohoo!!"" "
,Beato and Gaap casually high-fived each other. 
Ushiromiya Battler,"""......hhh... ...aaah, ......whaaaaaaaaaaaaaaaaaaahhhhh!!!"" "
Gaap,"""Thanks, Ronove. Thanks for the gift. I'll return Jessica's corpse. ...Separate the corpses of the two who are close. ...Does this mean the second twilight is over?"" "
,"Gaap dropped Jessica's corpse through a pitfall... and all the chunks were thrown into Jessica's room, as carelessly as throwing something into the trash... "
,Jessica's corpse and lumps of flesh fell from the ceiling and poured out all over her room. 
,Ronove shook his head slightly at this gruesome change of scenery. 
Ronove,"""......My apologies, Jessica-sama. I did warn you."" "
Ronove,"""However, ...the true art of us demons...that is, foreseeing this conclusion and giving you advice I knew you wouldn't listen to, really isn't something a Human could understand. ...Pukkukukukukukukukukuku!"" "
Gaap,"""It really was fun, kid. ...But you play with words a bit too much. ...Is ""Maybe it's about time I started fighting back?"" really the best you've got? Heheheh, are you trying to be someone from a light novel or something? *giggle*giggle*giggle*!"" "
,"In the arbor brutally decorated by George's and Jessica's scattered blood and guts, Gaap enjoyed a loud laugh for a while... "
,"...But she quickly realized that, in all seriousness, this was a little too filthy and undignified, and she snapped her fingers. "
,"As she did, a cloud of gold butterflies rose up around her, stuck to each of the bits and blood stains, and dropped them. "
,"...Then, George's corpse returned bit by bit, and the brutal corpse with its guts torn out was repaired into a clean corpse that looked like it was sleeping. "
,Was this some act of sportsmanship towards a dead rival......? 
,The heavens were split. 
,"...Because Gaap had lifted her leg high, pointing at the sky. "
Gaap,"""See you, lover boy. This is Game Over for real."" "
,"*splat*. ......Without a trace of mercy, that foot stepped down... and was buried into George's forehead. "
,The stiletto heel that was sharp as a weapon pierced George's forehead. 
,"With a *bloop*, ...it was pulled out... "
,It was like a mark proving that Gaap certainly had finished him by her own hand... 
,"Ronove also returned Jessica's corpse to its original form. ...And unlike how it had been with George, he restored Jessica's life... "
Ushiromiya Jessica,"""...Uu, ......*cough*, *cough*... ...What in the world...is this...? ...A dream...?"" "
Ronove,"""No, that is wrong. ...You certainly did pass away, Jessica-sama. You should be well aware of the memory of your final moments."" "
,Jessica's mind was burning. 
,"...For some reason, she remembered being thrown somewhere...and having George's heel smash her head... "
Ushiromiya Jessica,"""Am I...alive...?"" "
Ronove,"""No, you are dead. With my magic, that will only be postponed for a scant three minutes. After three minutes, the magic will end, and you will return to being a tragic corpse with half of its head crushed."" "
Ushiromiya Jessica,"""...Wh-What'd you say......? ...Heh, ......heheheheh..."" "
Ronove,"""Death is brutal. In most cases, you aren't even given the time to ready your heart. ...But to praise you for fighting so bravely, I've decided to give you this time. Perhaps you should sort out your regrets from this world in those three minutes."" "
Ushiromiya Jessica,"""I can also...decide to take you along with me during those three minutes..."" "
,But the power that had burned through Jessica's body until a second ago had been completely lost. 
,...Jessica was aware of that herself. She was already dead. 
Ronove,"""And that is all for me. If you would excuse me. ...It was fun, Jessica-sama."" "
,Ronove turned his form into a cloud of gold butterflies and disappeared. 
,"All that remained was the sound of the wind and rain, and the figure of Jessica as she crouched down, leaning against the wall... "
,Jessica could tell. She probably really would revert to the corpse she had been after three minutes. 
,...Was there anything she could do in those three minutes......? 
,"She stood up, and with a shaky gait, ...took the phone that was on the desk... "
Ushiromiya Battler,"""...H-Hello? ...Is that Jessica? Jessica?! What is it, are you okay?!?!"" "
Ushiromiya Jessica,"""......Heh, ...heheheheh... ...They...got me..."" "
Ushiromiya Battler,"""Are you okay?! Did you get injured?! I'll come to save you right now!!"" "
Ushiromiya Jessica,"""No, ...it's already too late. I'm...already dead, or so I hear... Ahahaha, by the time you got here, Battler, I'd be a corpse with half its head split open."" "
Ushiromiya Battler,"""Craaaaaaap, that damn geezer!! Wait there, I'm coming right now!!"" "
Ushiromiya Jessica,"""Listen to me, Battler!! Listen closely, okay...? ......Now I totally see why Gohda-san and Kumasawa-san were evasive about the time the six in the dining hall got killed. "
Ushiromiya Jessica,""".........Those guys, uh... ......aren't... ...Human."" "
Ushiromiya Battler,"""Wh-Whaat?! What are you talking about......?"" "
Ushiromiya Jessica,"""What do you want me to say, man, I frigging saw it, okay?!! Those guys, they warp, set up barriers, ahhaha, {i:all} of that crap, y'know...? It's like some manga, some anime, ......seriously, we can't deal with that."" "
Ushiromiya Jessica,"""...Ahhahhahhah... ...From the very beginning, fighting was useless... They really aren't opponents that you'll be able to fight with that hat-stand spear you're so proud of..."" "
,A line of blood dripped down from Jessica's forehead... 
Ushiromiya Jessica,"""George nii-san's done for too. That was...an instant death... ......Heheh, the next test is yours, Battler. ......I wonder if your test will go the same way as ours... ......Be careful...and don't misunderstand."" "
Ushiromiya Battler,"""Y-You mean about the test...?"" "
Ushiromiya Jessica,"""No. ......Don't misunderstand... and assume that your enemy's Human. "
Ushiromiya Jessica,......The enemy...isn't Human. ...They're demons...that can freely wield a terrifying magic. 
Ushiromiya Jessica,"No matter what, ...don't get the wrong idea about that... "
Ushiromiya Jessica,"*cough*, *cough*cough*!! Be...careful..."" "
,A line of blood dripped down from Jessica's mouth as well. {n}...The left half of her head started hurting. 
,Jessica realized that she was about to return to the corpse she had been. 
Ushiromiya Jessica,""".........When 13 people die, the Golden Witch...will revive. Six were killed including Mom. That's the first twilight. ...Then George nii-san and I were killed...for the second twilight. ...So once five more people are killed, the ceremony will be complete, ...and the witch will revive."" "
Ushiromiya Jessica,"""......I hope Dad and the rest are safe... ...If they aren't, ......the one to test you... might be the resurrected {f:5:Beatrice} herself..."" "
,"Battler already didn't understand what Jessica was saying. But from her tone, he realized that she knew she was about to die. "
,"So even though he didn't understand the situation, he urged her to give it her all. "
Ushiromiya Jessica,"""...Haha, I said I'm already dead. ......See ya. It looks like it's time. ...Good luck on your test. I hope you...can become the Head. ............"" "
Ushiromiya Battler,"""Jessica? Jessica?! Hey, answer me!! Jessicaaaaaaaaaaa!!"" "
,Battler's sorrowful voice could be heard from the dangling receiver. 
,"...As she leaned against the wall in that corner, crouched down... ...Jessica's head had been half smashed...... "
Ushiromiya Kyrie,"""This place is...?"" "
Ushiromiya Krauss,"""...Is this...a well...? Where is this...?"" "
,"Kyrie stuck her face out of the well, and then Krauss showed himself too. When he realized that they could see the back of the mansion from beyond a grove of trees, Krauss knew more or less where they were. "
,"...To think that here, in a certain well, there had been a hidden underground passage, which led to a hidden mansion... "
Nanjo Terumasa,"""Th-This really is tough on this old body... ...I usually came up from a different spot, with real stairs. If you just unlock it..."" "
Ushiromiya Krauss,"""...I will ask you to tell me about the layout of this place in detail later, Doctor Nanjo. ...Shannon, are you okay? Grab hold."" "
Shannon,"""...I-I'm fine. Kanon-kun, quickly."" "
,Kanon climbed up a ladder out of the shaft that was disguised as a well. ...It was probably quite deep. 
,"When he looked down, for the first time, he realized how far he'd come up. "
Chiester410,"""Nihi. Firing."" "
,*bang*. 
,"......As Kanon was about to finally crawl out of the well, a hole the size of a basketball opened up in his chest. "
,...Everyone there looked through the hole in Kanon's chest to the scenery beyond... 
Shannon,"""......K-Kanon-kun!!!"" "
Kanon,"""......Ne... ...e-sa... ......"" "
,Kanon slumped backwards... and was swallowed up into the depths of the well... 
Shannon,"""E-Everyone, run!! The Chiester Sisters!! They've locked on, we can't avoid them!! Run!! Let at least one of us remain alive...!!!"" "
,"At that time, Krauss and Kyrie and Nanjo... certainly saw a golden curved line appear from the well... and sew itself through the side of Shannon's head...... "
Ushiromiya Krauss,"""Shannon!!!"" "
,"Her head had been pierced. The three had witnessed it perfectly until it had shot out the opposite side, blowing it away. "
,"Shannon fell to her knees, ......blood gushing from both sides of her head, and flopped to the ground. "
Nanjo Terumasa,"""W-Waaaaaaaaaaaaaaahhhhhyaaaaaaaaaahhh!!"" "
Ushiromiya Kyrie,"""They're after us!! Run!! We'll be killed!!"" "
Ushiromiya Krauss,"""...R-Run, ...runrunrun!!!"" "
,"As Nanjo doubled over in shock, stunned by how Shannon had died, the Chiester Sisters did not allow him to escape. "
,"A curved line again appeared from the well...and pierced from Nanjo's forehead to the back of his head in an instant, sewing through him. "
,"...*thump*. And so, Nanjo passed away. "
Ushiromiya Krauss,"""What the, why...?!! Where's the enemy coming from?!"" "
Ushiromiya Kyrie,"""We're being sniped!! I don't know where from, but they've honed in on us perfectly!! Let's escape into the mansion, block their field of vision!!"" "
,The two dashed towards the back door of the mansion. 
,"Then, right as Krauss was about to shut the door behind him, "
,"...a golden curved line appeared for the fourth time, piercing Krauss from the back of his head to his forehead and smashing that forehead... "
Ushiromiya Krauss,"""............nngg... ......oooh......"" "
Ushiromiya Kyrie,"""Eeek!! Eeeeeeeeeeeekkk!!!"" "
,"Krauss's body leaned over, fell down, and drew a neat radial pattern with the insides of his head... "
,"Kyrie ran wildly through the hallway, flew into some room, and locked the door. "
,"......But even so, she wasn't even remotely convinced that this had saved her life. "
,She would probably die soon! 
,"This was apparently one of the guest rooms. ...At that moment, Kyrie's eyes fell on a phone on a side table... "
,"After hanging up the call from Jessica, Batter had been about to dash out. "
,"In that instant, the phone rang again. "
Ushiromiya Battler,"""H-Hello!!! ......Huh? Kyrie-san?!"" "
Ushiromiya Kyrie,"""...Yes, Battler-kun. ...I got lucky. I managed to escape the dungeon somehow. I really did have luck on my side."" "
Ushiromiya Battler,"""Where are you?! Is everyone okay?! Over here, it looks like Jessica and George-aniki are-"" "
Ushiromiya Kyrie,"""Listen!!! I probably won't be alive for long."" "
,"At that time, right after she thought the keyhole of the locked door might have glowed gold, a gold, curved line drawing a helix... no, a golden sewing thread penetrated in from there at an incredible speed and bored a hole into the floor by Kyrie's feet. "
,"...Oh, that's unusual. "
,"The enemy, who sniped the other four one after another with extraordinary skill, apparently really does have trouble shooting me between the eyes with a single shot while I'm holed up in this room. "
,But the next strike will probably hit... 
,"At this point, Kyrie finally remembered the first massive killing in the dining hall... "
,"...That's right... ...This is what killed Rudolf and the rest, all six of them... "
Ushiromiya Kyrie,"""...Listen, Battler-kun. I'm going to tell you everything exactly as I saw it. ...I'm sure you'll think there's something wrong with my head. "
Ushiromiya Kyrie,"...Yes, it's okay for you think that. Even I still haven't sorted out what it was I saw."" "
Ushiromiya Kyrie,"""......Today, after you all returned to the guesthouse, the family conference began in the dining hall, ...and I'll tell you everything that happened next. "
Ushiromiya Kyrie,"Listen until the end without butting in. ......The call might be suddenly cut off partway through. If it does, at that time, I'll be dead."" "
Ushiromiya Battler,"""......Kyrie...san..."" "
,"Then, Kyrie spoke... ...about Kinzo appearing and the family conference starting, ...about the six being killed and the five of them being confined... "
,"...About how she had escaped somehow...and ran away to where she was now, and how everyone had finally been killed... It was all spoken dispassionately, with no dramatization, just as she'd seen it. "
,"...She even spoke about how everyone except her had been killed, and how she had observed the moments of all their deaths, ...and how even now, someone was trying to kill her. "
Ushiromiya Kyrie,"""......Actually, even while we've been talking, ...I've been attacked three times. Something like a strange gold thread keeps flying in through the keyhole, spinning around and aiming for me. "
Ushiromiya Kyrie,"First it was by my feet. ...Next, it was close to my shoulders. ...Just now, it grazed my ear. ...Its aim is getting more and more accurate. Looks like it'll go right between my eyes pretty soon..."" "
Ushiromiya Battler,"""R-Run, Kyrie-san...!! Run awaaaaaaaaaaay!!!"" "
Ushiromiya Kyrie,"""Where to? ......You realize, ...I've managed to run all the way here, ...shut myself into a room, and even locked the door, right...? ......Now that I'm still being pursued, ......just where should I hide, ...hey..."" "
Ushiromiya Battler,"""Ky...... ri... e... ...san......"" "
Ushiromiya Kyrie,"""Hey, Battler-kun... Are Jessica-chan and George-kun...still alive?"" "
Ushiromiya Battler,"""...... ...Not long ago, ...I got a phone call from Jessica... ......It kinda...sounded like they were...done for..."" "
Ushiromiya Kyrie,"""......Thought so. ...Yeah, when we were being killed one after another, I had a kind of premonition. I thought that perhaps the second twilight had been finished in the ceremony of killing 13 people...before our twilights had been reached. "
Ushiromiya Kyrie,"......In short, when I die, that's 13 people. This way, the ceremony is complete. ...The Golden Witch, {f:5:Beatrice}, will resurrect."" "
Ushiromiya Kyrie,"""......I wonder what in the world will happen. ...On this island filled with demons and witches...and swarming with goat monsters, ...I wonder just what will happen... ...when even the leader of them all, the Golden Witch, appears... ...By now, I don't... ...have a clue what's going on anymore."" "
,Kyrie-san's voice...had completely given up on her own life. 
,"Because Battler understood that, ...he couldn't stop the tears... "
Ushiromiya Kyrie,"""...There's just one thing...I can advise you on."" "
Ushiromiya Battler,"""What...?"" "
Ushiromiya Kyrie,"""......If... a demon or a witch does appear in front of you..."" "
Ushiromiya Battler,"""Yeah..."" "
Ushiromiya Kyrie,"""There's no need whatsoever to doubt whether it's real or not. ...Understand that it is what it seems to be."" "
Ushiromiya Battler,"""............"" "
Ushiromiya Kyrie,"""You might think there must be some trick, or that there's some true nature hidden behind it. ...If you have the time to think of something like that, ...it'd be much more constructive to plan out how not to damage the mood of whatever you're facing. "
Ushiromiya Kyrie,"...Even mistakenly, ...you must not say ""In that case, try showing me magic""... ...Because to prove that, they'll probably use an even crueler way than before... ...to show you."" "
Ushiromiya Battler,"""......I can't... ...believe it... ...Even if I hear... ...something like that coming from your mouth, ...I can't believe it......"" "
Ushiromiya Kyrie,"""I understand. I understand why you can't believe. ...So, that's why I can give this advice. ......{i:Believe}."" "
Ushiromiya Battler,"""......You're telling me to believe in {f:5:Beatrice}...and demons and witches and monsters...?"" "
Ushiromiya Kyrie,"""Probably, ......even after being so clearly shown all those things not of this world, ...I think we still weren't able to believe any of it. "
Ushiromiya Kyrie,"I'm still like that now. ...The true form of this thing that keeps attacking me, trying to shoot through my forehead, ...is something I don't understand, ......and I can't believe it."" "
Ushiromiya Kyrie,"""So, ...I want you alone to believe, to understand, ......to accept the existence... ...of what we couldn't accept. If you do that for me, our deaths won't be wasted. ......It'll also have been worth it for me to make this phone call... ...Ah...!"" "
Ushiromiya Battler,"""K-Kyrie-san?!?!"" "
Ushiromiya Kyrie,"""...I'm still okay. It scratched me, but it missed again. ...It looks like... ...I probably won't get another chance. ......Thank you. And goodbye, Battler-kun. I treated you coldly sometimes because you were Asumu-san's son. ...Forgive me...for those days."" "
Ushiromiya Battler,"""What do you mean, forgive you? Right now, you are a mother to me, Kyrie-san!!"" "
,"I felt as though I'd heard an incredible sound at the other end of the receiver. Then, a noisy clacking sound. "
,...As though the receiver had fallen to the floor. 
Ushiromiya Battler,"""Kyrie-san?!?! Kyrie-san!!! Aaaaaaaaaaaaaaaaaaaaaahhhhhhh!!"" "
,.........Kyrie‐san never... ......answered through the phone...... ...again...... 
